Disability,married,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Both,Married,Male,3.531817117615241,-100.71082628316246,D,-221.89716242869667,E,141.59981531790098,63.00629068681811,D,0
Mental,Single,M,-8.80412939123703,-158.22950849678463,B,-199.21010003063324,D,-140.20200934076422,-42.492084503630004,B,0
Physical,Single,F,-66.93816045880178,66.791768367082,A,110.88211598950241,B,14.96251734801054,93.47708362488922,C,1
Both,Widowed,Non-binary,-158.64124000976517,-118.82993867918614,A,-52.22387758826223,A,-7.129829200099113,-169.14171702996506,A,0
Both,Married,M,71.05501021883994,-78.17179006261107,B,-81.11571998812944,E,139.88004028958767,98.6795246686634,A,0
Physical,Single,F,127.63243326515354,-175.97157251957094,E,-53.44762886519524,C,35.78562592153651,178.19691330728853,D,0
No,Married,Non-binary,107.6364427206908,31.114804873461093,B,121.70369432764585,D,-37.32730239536277,157.20689644267568,A,0
Both,Divorced,Male,87.69136136017799,-122.66816564361353,E,-120.15407090317971,C,-91.7127483977334,4.023811704795352,B,0
No,Married,Male,-17.976290477020086,118.61489903641811,B,141.44119961822184,D,135.43445119129308,50.36598884423243,A,1
No,Divorced,M,-9.24238900533498,34.364785624389995,A,-0.40896186611228075,B,137.5989810991571,50.17556816488867,B,0
Yes,Single,Male,104.52138671339087,109.19472689977177,B,-31.949711454267575,B,-77.64644087177388,42.1849077095738,D,0
Physical,Widowed,Non-binary,-63.714316443291,-31.360728973428177,C,25.307586142769477,D,-118.54943963041845,2.0042106358565417,A,0
Yes,Single,Other,-23.485604499227893,-6.554963279822921,A,12.812169869407064,A,-49.197265381223346,18.424883175420227,D,1
Yes,Married,M,160.64629173744808,18.872844038247166,B,-84.72943166600264,A,-113.75657908308176,55.56209814382477,A,0
Physical,Married,F,-54.23875469091084,-69.72593350912916,E,41.36686445344079,E,29.708826930904525,2.1166600734184664,C,1
Both,Married,Male,-71.73314640945159,-18.675196171896513,B,83.92108426202647,E,94.74822892947057,58.75077107791823,B,0
None,Single,Female,117.2149155484343,93.15383407575153,C,-62.2896304905862,B,-118.58629127695008,-72.00277886676074,D,1
Mental,Widowed,Male,-10.110947583265482,69.0810868525567,A,-60.096435930616245,C,16.018212957547878,-55.26324694522437,C,0
Yes,Widowed,M,222.59736693722917,52.378353275491015,D,-158.67200602019835,A,22.324834040017176,-109.42470697805902,C,0
Physical,Married,M,30.86158625945896,-131.31604835957148,D,44.95228559869734,C,219.80330385500176,-74.85289919409578,D,0
None,Married,F,-114.33925239499116,51.502458200233406,D,-164.51875672060808,E,-205.3694063800989,-39.07164518809631,A,1
None,Single,F,-77.93098784583518,-238.59825860020854,C,-9.069182643182222,D,75.39868135655733,18.38097031077796,A,0
Mental,Single,Non-binary,-84.45870492189897,69.55263441021012,D,-41.91170191058164,D,113.3192644302166,-3.7856435247829863,D,1
Physical,Married,Male,50.463671245146735,-195.113387940416,B,109.30349051833359,D,154.62817310793872,-121.69239966537388,B,1
Yes,Widowed,Non-binary,-248.92187079549797,256.7585142144489,E,-113.53632512307192,D,74.65226702605744,23.874208313010005,A,1
Both,Single,Other,249.0585069199066,-84.72944699122287,D,-65.42156524331945,D,-93.79698610257712,-6.536990718576368,C,1
None,Divorced,Non-binary,-79.58910278117098,145.5390655088546,D,-89.90933002371062,E,77.06503044410479,140.46440112033426,A,0
Yes,Married,F,-30.75511395477305,158.2240641340281,B,-63.445012391416064,E,-51.88836425235738,74.38379769608649,D,1
Physical,Married,Non-binary,-96.81954955231762,68.84482760705919,A,-212.50830236449838,A,110.29611768965108,-172.8428963316267,C,1
None,Married,Male,-32.28761151540586,-25.072787369013312,B,-9.505907399619742,B,18.167809232605855,70.90348495357804,A,1
No,Divorced,Non-binary,-132.39570494200936,100.23405637777138,D,46.3810351746374,A,77.58108219066295,-68.02390631639493,A,0
Mental,Divorced,Non-binary,34.832377358661454,-58.21601450132575,A,-90.39823755817928,C,-60.15931987221278,-226.15481460667368,D,0
No,Divorced,Female,-24.08023710207429,46.01365682328718,B,155.89624553663668,B,36.704627476421734,110.25588519722001,A,1
No,Divorced,M,9.44546236403178,-85.79079570547351,E,-316.23713569250526,D,122.6812498520159,-88.37991271139721,A,0
Physical,Single,F,-21.724709195151306,-54.37469621422054,C,29.98404607440599,E,236.61934637520062,-5.112474671390952,E,1
Mental,Divorced,Other,59.546001876207434,90.005914829364,E,7.518995097642913,A,4.738189673132647,38.58953546419092,C,0
None,Married,M,85.63690975741952,37.57412232975837,C,8.877417907961728,A,-2.854664000660825,-70.54952244525678,E,1
Both,Married,Female,131.9659736413125,-122.37802919518148,B,97.61562744844605,C,17.30545322431494,201.8196080549786,D,1
None,Single,Other,69.26814514610561,14.631815126075542,E,95.03038912511195,B,-61.78415675263861,153.1367964546643,C,0
Yes,Married,Female,26.361960717376164,-31.919804035666104,B,11.228248677394221,E,-173.76594104127383,41.90529713579954,C,1
Both,Divorced,Non-binary,-145.47949549820268,133.6614523757413,A,63.32008052755476,D,-224.41002492523648,-1.5364630751820412,B,1
No,Widowed,Other,-54.49656203578043,145.62943238763862,A,141.56100598172367,C,56.73546054984154,13.765699718176638,E,1
Physical,Divorced,F,39.41231551560726,-56.25890590323532,C,31.276171016527705,A,22.435190725597536,141.74306668275008,E,1
Both,Divorced,Other,-117.18642152613303,6.073564219298221,E,-190.73104381415547,B,42.07506994440827,69.08599399030648,A,1
No,Widowed,Non-binary,58.79084658219613,-70.23381330243967,C,-77.01820449219721,A,111.5978430556606,22.67409823836361,B,0
None,Single,M,-38.830583032540495,-150.06973363134753,C,135.0551294056316,C,21.044786048929417,-7.559097514980295,B,1
Mental,Widowed,Non-binary,-43.75899121238405,-14.180371664788527,A,-30.502434348011164,C,-60.772641756579326,-178.49573421364627,A,0
None,Widowed,F,72.42952633357189,-29.637846193479167,C,-15.805159845371255,D,-20.9582593947326,-6.806741067169774,E,1
No,Divorced,Non-binary,61.12627992598052,-232.91541060190576,C,-6.225449998443997,C,-38.69223467962637,8.426726526794035,C,0
Physical,Married,Male,128.48968255924987,-100.92077538882185,C,16.75762498502009,E,-0.63670429433745,0.7373464540029642,D,0
None,Divorced,M,160.85090154233117,69.8721574617575,A,-167.4939363942171,A,64.52112860086302,-281.1518161601194,D,0
Yes,Divorced,F,155.19079659696146,80.13266499196686,B,-42.99180543664296,A,-18.447763817030243,-193.57047389148812,B,1
Physical,Married,Male,95.9627015005702,-151.34799912763557,E,100.47175197720506,E,-165.06034820110474,-208.23549847593966,A,0
Yes,Single,Male,53.51678928797021,115.63157005598742,B,59.77673851561006,E,-94.35828348658319,14.800050043060494,C,1
Mental,Divorced,F,60.142140602347396,11.287285249680115,C,-62.83456349660273,E,-43.12286386921059,52.4118471424517,C,0
No,Divorced,Non-binary,201.16534876831494,-84.2630319617935,E,99.67967326881869,E,104.7765756829089,81.58712790405154,A,0
No,Divorced,M,9.403692469998004,61.79698362940037,C,-55.328707591249916,B,0.9069681008920724,40.138998158617994,C,0
Mental,Married,M,-114.6457851276575,-60.83955048214559,A,74.9024763744062,A,68.32345929846096,-58.74528000717459,C,1
Mental,Divorced,Non-binary,-65.25971922186957,-91.78867107724611,E,-169.79000982167264,D,-17.657909685309708,-40.802516188508434,B,1
Both,Widowed,Female,-150.89151112936477,59.56095372210041,B,-3.912391850228325,A,-73.14993339394631,196.54886255039526,B,0
Both,Widowed,F,-116.03461080822876,7.334153456652211,A,33.86883850375693,E,76.76940453836632,-20.31598498368083,B,0
Both,Married,Non-binary,-24.04395556764066,69.24871840486352,B,10.267575227116996,E,30.0915738876361,-55.99577357447904,B,1
None,Married,Female,-28.55292700769968,-163.6978803448453,B,-3.2409806770265,A,-114.68685067850133,42.85181254694091,E,1
Yes,Married,Non-binary,91.51138244500044,246.2173030432216,A,106.51256837724767,C,55.00673004642981,41.389747923254355,B,0
No,Divorced,Male,-82.49267038758306,-47.346532430116596,E,-145.79126140905217,E,5.470698882221801,72.4005517882474,C,1
Both,Married,F,-97.79200597187199,-98.16600948455653,C,85.11492044999216,A,116.9816690334896,131.98340066093073,A,0
No,Married,M,33.32261305921369,-102.71553705220326,B,-35.22943863054628,E,239.4208619756514,58.45377950804619,A,0
Both,Single,Non-binary,42.60179377528119,21.574509635388996,B,-9.068409816402884,C,234.8228802376439,-38.59736620696279,E,1
None,Widowed,Female,-58.133258772933594,71.96261429729506,C,-3.3078792443383875,E,48.49402221499976,61.34634624235852,A,0
Both,Married,Non-binary,26.32911564490435,-35.19892554520611,D,-146.7238846693772,C,25.3267339516693,-75.20310269329113,E,1
None,Divorced,Male,59.654228001125254,-74.66278080914702,A,62.683333601583115,C,-64.30179949678502,-110.25383061634966,B,0
Physical,Divorced,F,-77.97427053297562,-9.853079651495952,E,103.89198880196729,B,42.43646338207812,24.83978996200328,E,0
Mental,Widowed,M,-97.26205350537917,-78.60249954839693,D,23.997100331764024,D,19.617609616268094,-200.11104566546098,C,0
Mental,Divorced,Other,-85.00686398139591,-168.8462981092695,D,17.493474527680718,E,117.98117556914714,-97.61445765313813,A,0
Yes,Single,Female,76.69979236741769,-119.83769248972322,B,-40.64000356351809,A,-83.04436746857962,-62.602299664166026,C,1
Yes,Single,Other,-173.4478400734967,39.338499617021725,B,87.98972057722149,E,98.04732533130729,-145.18748621178386,D,1
Mental,Divorced,Non-binary,32.38918589329019,-35.9056201120572,B,-96.31907224749874,B,-43.84327497579317,-92.45134760621715,C,1
Physical,Widowed,Other,238.1386019878302,95.10007831854317,C,-48.85363273640671,D,-94.6559846952992,-29.667574423876726,B,0
Mental,Widowed,Non-binary,-105.48916857168362,-107.34876252232775,E,-51.72306757187292,B,38.97887296551293,68.42790379116211,D,0
Physical,Married,Non-binary,-155.83310392316318,149.8345514296009,B,-191.99053731777678,E,268.81621100802016,142.00552165358783,B,0
None,Married,M,14.146050877023841,-144.18961815276805,E,-87.24631449446612,D,-168.6333704698702,-282.4131938069549,C,0
Mental,Married,Female,50.219800942756706,7.0346951946343435,D,-45.349299696832176,B,156.22659506286047,-91.79083395107062,B,1
Yes,Married,Other,-95.81133019992859,-79.37184917697763,D,61.197970376978795,D,14.526761852887176,-102.0224794808658,D,0
Physical,Widowed,Non-binary,128.30192844428163,-129.4903255184305,B,89.98716409651617,A,-66.88422673996904,58.135675297838084,E,1
Yes,Widowed,Other,-12.70892642757765,19.66671437842637,D,39.18663683475058,E,-11.170759834774632,142.29348152406757,E,1
Mental,Widowed,M,16.37477050592193,120.46618388410897,A,162.18581567681727,E,34.468370633964504,53.51604598545341,B,1
Mental,Widowed,Male,-129.94011464002307,-4.656768513402447,D,-18.91408399279205,E,30.99458852893741,17.769713063570485,D,0
None,Married,Male,-282.12803222801415,-79.05489833498297,A,72.34877174573504,C,9.040791822005016,19.37295503442139,E,1
Both,Married,Male,2.3535714132142407,-79.05612627106538,E,-22.278704756200668,A,-50.3091171246397,17.790031327701026,E,1
Physical,Divorced,Other,55.089873272151,-58.29886501097247,A,43.10434503862437,E,11.561813155999792,26.32527552746963,D,1
Both,Single,Other,53.701912606022404,-154.35078471235158,A,11.237566904177003,B,-132.9831287625141,84.67605204786356,B,0
Physical,Widowed,F,-14.71797013900891,-66.05098778526572,D,-46.90077212635258,A,-154.8883858630526,-62.20525811744954,C,1
No,Single,Non-binary,-4.954397752848147,-140.08499005299987,C,-0.9617908744269899,B,-149.41664996060578,-113.99073789765606,A,0
None,Married,Other,-147.32161640948516,59.341100612418465,E,82.98508276395295,D,-120.89952882156558,10.184046355571496,D,1
Yes,Married,Non-binary,109.5811341308919,-36.02916130556437,B,-55.14527482122503,D,-90.43271343110021,-109.15657504169619,B,1
Physical,Married,Non-binary,9.457040033822746,-134.61944960079236,B,-29.040766938838665,C,-78.78483215563267,-25.575765861317944,A,1
Physical,Widowed,F,-100.05376080038266,70.31658189912211,D,-18.636297548691907,A,29.918336736785683,-166.56664687306122,A,1
Mental,Widowed,Non-binary,-33.37273600131165,9.849691813674914,D,131.02140116147027,A,5.715094534225024,158.3504671702721,D,1
Both,Single,Other,137.4730218378934,105.76015553019724,E,-119.06912242451781,A,-69.66260376502287,83.35878253332399,B,1
Yes,Divorced,Male,-92.96024037007474,4.14093421006561,B,-73.7448206362415,A,38.190614205543554,94.35454550122833,D,0
None,Single,Other,114.99015984984582,-1.6726476577212264,A,-172.67898556848328,C,-249.36198061387182,-87.12554352725597,B,1
None,Single,M,-153.70079328976263,-17.878449769207457,E,196.15196897308238,B,125.79603645043305,-66.75160930859015,A,0
Both,Married,Other,186.37172582691457,120.23927172062612,B,-344.0834439124482,D,100.09841458381786,129.36839754240634,E,1
No,Divorced,Male,99.24142501525472,115.53422932513875,A,24.16210645440153,E,-45.839073022702294,15.617664361864703,C,0
Yes,Divorced,M,-4.039423434972207,-85.08992888883554,E,-73.84671333608944,B,200.94651317059996,48.83486956202302,C,1
Yes,Single,M,97.182619330365,-41.95175982252843,D,-71.59289692091389,B,16.198153461286648,87.5180191132936,E,0
Physical,Single,Non-binary,-16.322913251244987,163.70757882010142,D,-77.89692082086813,B,27.38245070464538,-153.08193653841124,B,0
Yes,Widowed,Male,36.88952725505893,-36.53332983263609,C,-237.09023462225872,B,49.44959745879472,-17.360194165049982,E,0
Both,Widowed,Female,-105.9004487374545,-141.20296726243564,A,325.01156053217295,B,23.58612869214585,-142.83249960582557,D,1
Both,Widowed,Non-binary,-112.01771276296442,114.98226024173452,A,-5.662705778448758,A,-106.09585071291995,96.55577219026827,A,1
Yes,Single,Male,-3.636342881454149,-8.166119460476464,C,33.73883163106195,E,24.21126305939974,24.749183280523155,E,1
Mental,Widowed,Non-binary,-0.08531753758452756,-17.635754517386545,A,-33.83406681296154,C,-81.17768570056757,149.39223484930656,D,0
No,Widowed,Non-binary,-47.033161520535714,55.89929892446778,E,23.32250869413921,B,116.95863276671787,87.5009353925246,B,0
Mental,Married,Other,-155.9450757176777,14.6465158018164,D,45.61377966978669,B,54.92968890145804,-31.172837855584756,D,0
None,Widowed,Other,4.368958503253745,135.67515150241735,C,-162.45843667198633,B,-172.0680510976203,3.914043824364476,A,0
Mental,Divorced,Male,48.66634836769042,-21.245417931582608,A,-44.58113885827088,D,145.5445036979626,-0.21117272831552286,E,1
Both,Divorced,Other,-242.44519281513595,-110.84391880826242,C,-116.34189162242114,E,1.2297819953758937,-154.54863815802068,C,1
Both,Widowed,M,46.22259214574404,34.368441590891734,C,88.34111875889323,A,40.669515295205585,20.332195316229893,E,0
Mental,Married,Non-binary,195.15294206921752,-15.006617396419383,C,12.403638815031591,B,-73.1732971503101,216.18565502248904,D,0
Both,Widowed,Non-binary,-91.92563432462693,-48.40976634858444,A,206.8337770850342,B,102.05244760198417,-34.83059591788994,C,0
Mental,Married,Female,149.58085988487326,-12.428589864420271,B,56.9235607910755,D,-25.376651298095815,34.009356948005205,D,1
Both,Divorced,F,-109.07272304661832,28.12952258300448,C,56.25483590214547,D,-98.38631585862252,-54.741572923289695,E,0
None,Divorced,Non-binary,61.01607906514651,-7.238830442954402,E,-74.84622452744188,B,232.35213968988845,-20.999716993939828,E,0
Yes,Widowed,M,96.39364124984611,-78.94176578448422,C,-40.47572306629282,E,138.08059234340328,-81.26305527911134,B,0
Both,Widowed,Male,96.66491334798623,-60.857317046587866,D,7.695748241406177,A,75.3555579161071,81.20782038465715,A,1
Both,Divorced,Male,-30.194763004773485,122.78949014473639,E,-0.46524423032357226,A,-75.01823244327635,-102.84351757204557,E,0
None,Widowed,Other,31.216944314707728,69.15763547311478,B,-30.741031163731208,D,-28.023327356548272,-72.16913825191466,B,1
No,Married,M,-0.9820243759360877,-220.54793207726013,C,60.492059339295714,B,23.936548000141535,-114.17087788009161,C,1
Physical,Divorced,Female,-2.6569342427078,82.78267349682902,D,14.512141050151516,B,34.418355663206015,16.991100775855223,D,0
Both,Married,Female,11.290167645557677,112.46563178385517,E,117.66927989386741,A,-3.1539165714805986,13.18483669155206,A,0
Yes,Married,Other,-72.51543913830855,218.9454795397121,E,-0.9404306401768413,C,17.76080775865301,73.99142638457654,D,1
Physical,Widowed,Male,76.08261061445806,43.42682425336316,A,-18.912452914856456,E,193.78253177001204,-104.26746439641279,C,1
None,Married,Non-binary,18.402210223220674,96.26826220298372,D,-257.4150744064579,E,-45.09900426496019,-193.62422657489458,E,1
Physical,Married,Male,119.82325509167183,332.9191102062183,A,-12.380697307708562,B,56.32538656113045,23.82115103036383,C,1
None,Divorced,F,97.42397687184561,-128.53609461245966,C,-12.080476700187875,E,33.30036245613857,59.961775049674785,A,1
Both,Widowed,Male,-42.65847399886052,-11.743541110687655,E,136.11999114686398,D,-98.10038228686938,23.532306642655108,E,0
Physical,Widowed,Female,33.96969353331002,161.93473593973397,B,22.498890629379726,E,-164.8496567674246,48.84084430307919,E,0
Mental,Divorced,Female,147.3941024848049,-137.05313951003365,C,25.75779001681788,D,-83.30942729780033,-38.66402063395733,B,0
Yes,Single,M,91.28310766556913,-37.19565329098785,E,-84.62069269336348,C,39.24132112478807,68.3006287035634,D,0
None,Single,Female,-36.53924121296229,-125.70100479530464,B,128.12299166789924,A,-131.8009430181291,-124.81557695701709,B,0
No,Married,Other,-211.6834635917059,-85.20355026621243,A,-90.92924696408063,C,64.1067448300027,100.42490770895152,E,1
Physical,Single,Non-binary,-117.62272143152303,62.991892867345214,C,-108.59385944837258,B,128.64200795161887,61.77202036084136,B,1
