veteran,SEX,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Veteran,Other,78,-14.562248259505978,52.90486847649295,C,C,E,E,-1.9141036037835857,89.88812391839373,-51.7644735717438,E,A,-22.61542731417329,A,C,1
Veteran,Male,94,-76.6428925109966,-66.82598029522055,E,B,E,C,-132.60896412752504,85.28657018294747,-9.983183779161124,E,D,-60.87423348629139,A,E,1
Non-Veteran,F,65,-120.22573322885957,-0.08744272317476734,E,E,C,E,6.184351681274312,-20.89253483290639,45.838482189058745,E,B,-158.27106048484495,D,C,1
Non-Veteran,M,60,10.619211665960293,48.70080390354911,D,E,B,C,-40.149483300247084,-194.71938646713733,229.75709294086477,E,B,-168.75687090247794,B,B,0
Non-Veteran,M,22,-162.24689769129344,-144.00190068738718,B,B,B,D,52.73035149878109,-127.22556827453701,-40.73888974382052,B,C,-156.6032079223054,E,D,0
Veteran,Male,45,35.263094538084246,155.4669190921372,B,D,A,B,36.12355449655533,68.0022665430834,-148.04441624455814,C,C,83.05320681160141,E,B,0
Non-Veteran,M,35,-107.80199317678547,74.65719592350662,E,E,A,D,-164.96737457043088,76.97348923720075,-173.25603052941517,D,A,57.39904729891205,B,D,0
Veteran,M,47,-69.97075531346202,2.7884046014451345,E,D,B,C,-265.83060861797,65.9272548767447,48.81326595596167,D,B,-57.20529586677598,D,E,0
Veteran,Male,79,3.1591690555812284,3.7202733191399355,A,B,A,D,-56.462582569047825,-27.236550432360048,26.13840945008453,E,A,-55.554525628479944,B,A,1
No,Other,19,83.30083648645589,143.69526172175432,E,E,B,C,-65.27142417383006,-49.16560892352656,-87.30469885761211,C,A,70.41813773263112,B,B,0
Yes,M,81,-54.985420279176935,50.44273691449125,C,A,D,A,52.755090088962056,147.84025833157511,183.07127474534278,E,C,203.82801590154992,E,C,1
Yes,Male,98,47.31966292955858,149.27185949979295,C,A,E,A,168.54865235701786,-93.89742177056202,-70.38381906461915,C,B,-107.45591167010082,A,D,0
Yes,F,50,-26.487074688701007,6.198384548124412,B,D,E,E,-11.377410066840962,-126.22157659019935,-12.94756666128189,C,B,-68.32635403701657,A,D,1
Yes,Other,73,-109.4223776956896,-12.485436414214334,A,C,E,A,-122.10612879080445,26.92738911927494,-37.34947170872626,E,B,-137.3817252241875,C,A,1
Non-Veteran,Other,64,-49.05887883249487,-66.08537924444359,C,E,E,B,-73.53713566250595,-31.93137722276631,-5.738824053434051,C,B,31.34092976687396,E,D,0
Non-Veteran,M,97,-35.52824360839201,-166.34316384698303,A,B,A,C,-49.654059501171346,-202.0804568913606,161.42353009279623,A,B,-176.9103205487498,E,D,1
Veteran,Male,29,-121.75297973323043,106.9911541969563,D,B,A,C,-23.77970898908866,-151.3563934847171,71.11893473134188,E,C,4.577916084008583,E,C,1
Veteran,Female,36,99.30397215465963,27.478540945893453,C,E,D,D,43.07400349172733,48.1289914477346,35.06146297520519,A,A,-217.1276983866465,D,B,1
Yes,F,87,-47.672498427891604,-68.23043124164937,D,D,A,E,-157.6639093715088,152.25198501958437,7.160915614779715,D,E,40.65406579618977,D,E,0
No,Female,86,86.84958098920139,-223.00940143816254,D,E,C,E,-24.82153123518872,49.3066754259846,107.86844361264404,C,A,177.27787122315507,D,E,1
Non-Veteran,F,65,3.3567012519239667,-119.58082535277943,C,A,A,E,-5.661567297838721,-89.92339011124069,-277.26557270816,A,A,-129.79309433655078,E,A,1
Non-Veteran,Female,89,-44.05433068132877,-15.830760208357674,C,C,B,C,-80.20508667756417,18.31509890863435,-214.71292241863597,D,C,-70.39759961097558,E,C,1
Veteran,Female,43,86.2921013648786,-37.90599196705296,D,C,D,C,33.862686217447205,-123.17781686908822,18.17030353973782,C,C,-53.47405323306528,E,D,0
Yes,M,98,-17.95243769467222,-18.775980763100446,E,E,D,D,89.38952072258122,43.012091768985265,-122.05240183009029,E,B,137.44687510674137,C,D,0
No,Female,20,-168.60089721889256,-27.660856083541006,D,A,D,B,-20.719871915013595,120.64508102764562,63.64904024130455,D,D,30.804495720169932,A,D,0
No,M,40,-56.60301719908028,148.674438182169,D,D,A,A,-64.32334828981558,97.2859039219021,50.4301236933535,B,A,-221.34038861307621,D,E,0
Non-Veteran,Male,79,132.31062342288027,115.15776915966055,B,C,C,E,88.73471954912259,-46.40667606866022,-116.31189776062251,C,D,-101.3825472916307,A,C,0
Non-Veteran,Female,26,114.25947552495059,-93.233539529751,E,A,D,E,197.11394883755455,43.74455768417645,115.92907043058138,A,D,-29.782545487073918,E,C,1
Non-Veteran,F,31,167.49939991320088,29.541460298426507,E,B,D,B,60.878577531970166,54.331101385124356,97.34984898071026,D,B,-29.050614688750652,E,D,0
Veteran,M,32,-58.720315446132666,147.13379526361524,E,B,B,A,7.655396021415331,-14.26934477249812,36.38059912431008,B,D,35.070795520225545,E,E,1
No,Non-binary,70,20.074245870906786,-83.89927775209455,A,D,C,A,95.37649667489958,5.371929762858953,-163.95654359188393,D,E,146.61849703728132,B,A,0
Veteran,Other,57,-117.80821233238889,-146.36618986954286,B,E,E,B,-276.37016101123925,-68.33865326139481,-154.56014446481328,C,B,-109.13522573766787,C,E,0
Veteran,M,97,14.616087009560644,59.469417806077,B,C,A,E,-48.844965891510284,-33.48879465566338,58.78633455578473,E,A,-55.21660852858986,B,E,1
No,M,73,24.2559616632462,212.1471647197625,E,E,E,B,-166.47792806896987,-105.41383538225628,30.1103582276039,D,B,49.0580339295547,A,A,0
No,Non-binary,49,-213.7809533227483,61.71056245064761,C,B,D,B,-143.3199749026084,133.5731878137671,84.47330534290015,E,A,-47.6632615197576,C,C,0
Yes,M,51,112.54663361864381,-85.11567669562946,B,A,A,D,-17.38508459579212,23.30939688938968,-33.64171271480312,C,C,-123.2561482575328,C,C,0
Yes,Non-binary,90,-83.5864874468169,56.99392908592272,D,E,C,C,102.72732326237193,-5.233998027694722,-136.8392290801191,E,A,-20.681850727115876,B,A,1
Veteran,Male,82,132.39476484184738,-62.589010566100534,E,C,B,A,139.73959769340286,-68.71242053721967,34.68385257592166,B,D,68.9192454229953,B,C,1
Non-Veteran,Male,54,-96.37620109967584,-28.211439277000473,C,D,B,B,-46.13793669369205,-69.74844965878243,59.286887416783095,A,A,-41.46709046460774,B,D,1
No,Other,21,-190.4272909474293,89.550247569874,A,B,B,C,229.23343909669325,-292.1288631163818,-18.55784284526254,E,B,0.5295875018726662,D,D,1
Non-Veteran,Female,21,33.07882679779989,-82.51994103165484,E,D,C,A,36.438306510435474,118.03735854340256,-60.78471692961066,A,A,-132.04393894441586,B,C,0
Non-Veteran,Male,84,-124.2915997607162,-44.35474392117042,E,E,C,C,-116.66761889882318,47.3527629039538,-282.56950140832754,B,D,-8.198381201871472,E,B,1
Non-Veteran,F,59,-20.044742255559225,-55.496299565619886,C,B,D,D,99.44731308233314,101.23297151182287,94.67790961602591,B,C,42.287898948794954,B,B,0
Veteran,Other,21,205.73067017788048,10.71301244231282,D,C,C,A,-37.33298764216123,192.85513491206137,-8.843354449731661,E,D,-77.78412441987152,A,C,0
Yes,Male,67,178.919487363204,53.59154638278773,C,C,C,B,25.50518807540528,-22.84834907342389,-118.71128712658627,A,E,59.464687758392124,B,E,1
No,Male,79,-38.98860556529639,-161.61173747936155,D,C,B,B,-36.15051307440314,24.41088028523099,-14.40237020047251,A,E,80.1574759504607,E,B,0
Yes,Male,91,35.672741722423,133.39468236950125,E,B,E,E,-65.51443606945952,94.81128222809254,16.169531329761412,D,B,103.16135659087662,D,D,0
Yes,F,85,127.88123048562812,-233.37989742419202,E,C,C,B,27.46908703196576,-50.886600510613654,124.68142741219141,C,E,-238.7016182425279,D,A,1
Yes,Other,83,111.09418489198661,16.11121767186292,D,D,E,B,-29.676520524370826,151.2972909362276,-61.15053397241853,A,E,53.85121815670754,C,A,1
Veteran,Female,74,37.492437463092706,-50.37161554304964,E,A,E,D,113.70651690341822,127.77118742573961,-37.994687871150454,D,A,70.58109462945048,A,A,1
No,M,36,-25.85753298782272,-109.27590764995911,E,C,E,A,-48.879092374075995,255.54209670925553,90.28460361584702,A,C,55.78123743469695,C,A,1
No,F,79,-98.18833525357356,-11.963250529836142,E,D,E,E,-104.0378057345901,56.04674240023262,-101.49548830677809,E,C,-49.26095900162016,D,B,1
No,M,81,-150.3192382097894,-124.52460605920874,E,C,E,A,133.46929336100243,166.20048660925914,-83.86949944385881,E,D,120.7402020735856,C,C,0
Non-Veteran,F,95,-20.095489818673766,-13.031460927859081,D,A,D,D,59.67395167290136,133.68033501736744,-136.80601374046427,C,D,198.78804564060493,C,C,0
Non-Veteran,Female,99,-147.85442487798468,41.17435735556823,D,E,A,B,-162.12909817026733,-188.19817573881318,59.10390553841035,E,D,154.46394459492606,D,E,0
Yes,Other,81,147.10250948871843,209.44520287423592,B,E,A,D,-65.59387308546634,161.02600767325035,-46.7897056867873,D,D,-34.766769800811396,A,A,0
Yes,M,75,87.73380564561279,115.57601617154714,E,E,A,C,-2.8700453109287647,-141.27500408123862,-68.42196199256819,B,D,-54.23730503771872,E,D,0
Non-Veteran,M,78,-170.50631090938677,76.78656298374283,E,D,E,B,42.86139357478844,-101.14941712491799,-100.632976870397,B,C,38.181365365226945,A,B,0
No,M,66,19.6861366377035,-29.778654300472446,C,A,E,D,-23.06444909869739,-82.77046132893045,18.023118506874976,A,C,-36.75995079712574,E,A,1
Veteran,Other,80,157.31799805563028,53.414268606624816,B,C,A,A,39.153403978034206,-11.727644952946289,73.51630261485792,D,C,105.05968884591243,D,A,1
No,M,96,-15.931106095171307,-138.65883530248146,A,C,C,E,-9.807534141878895,-84.21026915587571,-158.439815333019,B,D,-22.231047966117572,A,A,1
Non-Veteran,F,29,-13.920256217822477,-190.37214860932062,A,E,A,E,97.75270739858067,-1.1100309495397005,-125.58960847600211,B,B,-54.40035894419301,C,E,1
No,Male,81,22.241099574069896,-21.10433367698771,A,A,A,E,-78.39167076485877,203.1127779310607,-36.917240678232154,D,B,111.451995929789,D,E,1
Yes,F,66,17.644119281306814,-178.61538152695047,D,A,A,A,18.52914039916571,78.14501236229228,108.8406044094593,C,E,3.6087380623770233,E,A,1
Yes,Male,51,-104.12197780921424,108.62578578182442,B,A,D,B,36.83787031926958,-17.322171125291504,-143.05454266682315,C,E,1.9569046218908668,A,D,1
No,M,45,87.53150995845931,-44.89402271305643,C,C,C,E,121.1227742190121,-45.30010539774978,163.40205125994746,C,D,-169.31505428494916,B,B,0
No,F,20,110.78617692129393,-16.7154540800102,D,A,C,B,-85.8229115834284,-42.8558661142986,-124.11957257096815,C,B,84.96121241416171,D,C,0
Veteran,F,58,-117.87210814516106,-76.17528517129021,E,C,E,B,0.12360901355312177,22.19094074163463,-97.38951698403484,B,D,-24.28776461016945,B,B,1
Veteran,F,67,32.73112902457014,-64.60946352279967,C,A,A,E,1.5850897790318654,37.471480443068934,126.41408248651678,E,B,227.40773229316207,D,C,0
Non-Veteran,Non-binary,33,-54.548528160975984,4.652177606914703,A,D,D,E,-149.09392628681718,6.960213038616314,47.99667534808199,B,E,-80.75588877056363,A,C,1
No,M,92,-4.669860146525175,14.51623780979125,D,E,E,C,14.412180261502192,-85.55943653891835,45.052813997824934,C,D,78.87535753235423,C,A,0
No,Female,36,-161.17722856488928,77.20814484043123,C,A,A,C,11.434522939731478,-70.4840620121992,61.91275326188826,B,E,-52.861196568362345,E,D,0
Veteran,Male,29,31.698309522635025,-31.819977674266575,E,B,B,A,-18.083621984862155,-63.12344777100479,67.81754552140377,E,C,79.5855147608303,B,A,1
Yes,Non-binary,35,39.295667680532,36.2177848388394,B,D,E,B,-26.716593964485558,-104.7533815718607,80.22320210900578,B,D,-7.100925540095552,A,E,0
Yes,M,64,34.867994975254774,-25.49682223694579,D,C,A,E,17.040097678945894,7.120008814202672,60.87001111104069,E,D,-53.06618508425347,D,E,0
Yes,F,53,65.32677989758722,-127.84282414356805,D,C,C,D,82.70972547751283,85.89671323147905,-21.151212784954797,D,E,160.60959629271676,D,B,0
Non-Veteran,Female,58,153.24322005115224,233.6137283966666,A,A,E,C,111.31257462855886,17.994833064737914,-0.09685309645195422,B,B,43.8775564248044,A,E,0
Yes,F,65,-212.28234548357406,-67.51295460825106,A,D,C,E,31.9684618948379,-114.98726208547039,16.60068015553262,E,C,5.991407563351164,E,B,1
Non-Veteran,M,82,26.0581496258308,230.69844750085386,C,A,C,A,-102.57778935606112,14.544006360867817,119.76624843391377,B,E,-100.18075722067475,C,E,0
No,Male,25,-111.80458098399677,-20.81371621274425,D,C,A,B,99.3905123069057,74.44434762513423,-189.498575780899,E,E,20.414935299558305,A,B,1
Non-Veteran,Male,66,-128.23429865769893,-102.10781672143551,C,A,A,B,-50.208613949434366,-18.18978783226493,98.02046790270066,E,A,-152.6074075577618,B,B,1
Yes,Non-binary,25,-14.93910559649384,-11.0524300898633,C,E,D,C,-83.09075815599898,52.45971139262642,50.22569127918426,D,A,-80.03174137621569,D,C,1
Veteran,F,79,-36.18973551378572,130.37090796103297,C,E,D,A,-88.66541525536027,-29.824418129283053,-28.77761751669498,E,D,168.4092375317576,A,D,0
No,Non-binary,47,188.7081012454002,121.04252730083991,B,E,A,C,-46.26860799016976,48.315501071125404,-66.30560589127596,A,A,-39.958841615944024,E,B,0
No,Male,73,29.911831333281263,-53.787761209494164,E,A,C,B,41.52563513143134,-13.152486839559726,153.36134668295122,E,B,179.07040926067145,A,A,0
Non-Veteran,Other,24,103.19677874231247,-10.742485971365898,E,B,B,B,-21.090179002150037,164.31572411165425,129.78799511832116,C,A,-155.1228529862745,C,A,0
Veteran,Non-binary,50,-11.99258446227304,43.27480384271318,E,E,C,E,145.58815817585685,220.5537173213997,15.203650431808539,D,D,67.65392332345412,A,C,0
Veteran,Non-binary,41,-150.67953079830778,-92.98392180430642,B,B,B,E,-26.589296131944433,-76.58459455272664,-133.06733080689074,C,B,-71.79562036799861,D,B,1
Yes,Female,55,84.08836262358282,-174.06468465385404,D,B,B,A,209.5212675635438,-111.15901313474237,-81.46004257263672,A,D,-31.307281078618576,A,C,0
Non-Veteran,Other,64,-120.08474085995798,113.44808794707815,A,E,C,D,53.252037823140064,21.92663978505052,-42.837644807119666,A,A,5.096683024550066,A,C,1
Non-Veteran,Male,77,-45.35177699308086,113.61323966429026,B,E,D,B,27.885449890279258,-129.11401004614586,48.480632891601836,E,D,13.658959527817316,C,A,0
Yes,Male,86,87.66841247170105,-210.6862179652329,E,B,E,B,-32.1456063286646,143.73063433292418,58.99536452217342,B,A,-10.275476743289845,D,D,1
Veteran,Male,86,124.23906223315149,-30.787948119850128,D,E,D,C,-148.04652713030978,-57.42574533763493,137.6151245193776,A,E,-110.66619813181472,A,D,0
Non-Veteran,M,94,-1.489301699709669,32.42347624870324,B,A,D,E,242.9188468723846,191.8069998760692,15.121315156335974,A,A,-110.2085376166499,A,D,0
Yes,M,64,-41.64946936140854,70.18157638913348,E,D,B,C,-12.705034175742325,-129.5001944525167,-145.91314335329776,D,E,128.09012228443868,D,D,1
No,Non-binary,39,24.23849904466438,178.6599616132145,E,B,C,A,115.54830516461236,156.92059662847896,80.88408795843817,B,C,-59.45776143738396,A,B,1
Veteran,Male,45,-10.387622908617471,45.3484589802017,C,C,D,E,48.21103040471196,-42.578637972291986,-64.7054198143532,A,E,124.02318215944233,D,E,1
No,Female,89,-58.823233021039314,70.71909860035623,C,E,E,C,125.28240817949197,-115.65770912869553,-8.430277130290364,D,A,-37.60038842780713,C,A,0
No,Male,62,29.51848946536535,-61.51714800757998,C,C,C,B,87.1430330458082,131.55951806498123,120.61762015022836,B,A,163.60910709954697,E,E,1
Non-Veteran,Female,89,67.83303157799465,-32.34015750718601,B,E,D,C,-32.437578957859905,-59.23798416012698,89.72025160956075,A,E,80.24092547504485,B,A,0
Yes,F,22,-57.90147588296447,-84.3533142241068,A,E,B,E,18.76329951114764,67.29950481850557,40.864749778332055,C,A,-140.62000277468468,C,C,1
No,M,49,-53.12858637732757,129.71811819244738,E,C,A,C,29.328728218773254,32.58374171710971,16.072126051984526,B,D,-49.21898670894165,B,C,1
Veteran,F,24,-67.16616117557479,10.696771637740403,D,C,D,D,197.6513071287096,77.63664095029655,-152.27182515873875,C,E,227.0339574229272,B,C,1
Yes,F,64,-110.81073827966557,68.82303763477779,E,B,B,C,159.46687265023408,121.83206770435436,-63.52358603271586,B,B,-227.4996679280653,D,B,1
Non-Veteran,Non-binary,35,-54.09365104971059,-98.76431008710725,D,E,A,C,162.1623382295385,-78.66551846657994,-61.84844622668146,A,A,97.67857634164382,A,C,1
Yes,Other,87,-116.81850674553947,45.80601795888854,D,E,C,C,-57.75621659018294,-115.20479519779927,-16.605780087066037,C,A,-192.06479651093167,A,C,0
Veteran,Female,65,30.333121235514643,-28.743914614406464,B,E,A,E,190.01162477769128,-134.55281075476918,139.37577430700398,D,D,-15.444268092602687,B,A,1
Yes,M,78,72.01305222691647,128.20833052705422,C,A,E,E,-51.58239357309474,-118.76788468481854,111.64928024121595,B,B,-80.98124647065647,E,B,0
Yes,Female,70,-15.259074244399217,44.19908838220359,C,B,D,E,44.62933932805448,-35.551327919046436,-24.766686900883915,A,D,180.5700802323533,B,B,0
Veteran,F,48,-107.17399484457655,108.80615529566073,C,D,A,A,-39.53012178201306,-144.4778574600584,-79.82856086193628,D,A,30.804314176357366,C,B,1
No,M,82,19.515534834800544,-59.25848816084689,D,E,A,A,-74.31700274987062,-6.687458344225372,-133.56917773967731,B,C,80.39785917193721,B,D,1
Yes,M,29,-33.275534408798904,-157.02506673555175,A,E,E,D,170.99279202755667,119.73503858823209,71.06737444450076,C,B,-138.01017321222432,D,B,0
No,Male,39,25.761967637732447,15.238290289016494,A,A,C,C,-83.04674977516298,29.52730446598603,71.90573091127649,D,B,194.25162924902585,A,E,0
Non-Veteran,Female,39,-102.39568777685841,-23.580186095710484,D,C,C,E,-77.12271349448645,-85.61261963333439,-218.37866960926453,B,C,152.61701919248932,B,E,1
No,Non-binary,34,-110.02616457315484,46.57512003110412,C,C,E,B,82.75301539178011,-72.29744168668549,64.11172288636216,E,B,88.25309277872083,C,A,1
Yes,F,49,51.63237492484696,-3.117504586406967,C,E,D,D,-191.3974029436153,152.95783355940333,-178.39396508534617,C,C,105.03362816268162,D,E,0
Yes,Male,78,106.1314394903276,160.546596748547,A,E,E,D,20.6390968439225,-102.33990086282729,-173.2031451918672,C,D,-110.51738664091391,E,E,0
No,M,25,78.92615250162115,113.24305342661587,D,C,C,A,18.000598402131715,-0.19859455918190158,-196.2199553256616,D,D,-42.476675743962005,D,E,1
Veteran,Non-binary,40,-113.69768808247036,102.36078700331299,E,D,B,E,28.016706061412144,102.15021358393118,-109.748254463602,D,A,37.403837902462236,E,E,1
Yes,Female,22,-8.862110264405478,36.665443142627794,A,B,D,D,-153.55539111458484,-92.16095422201361,-124.4452767854704,B,D,61.37460250621856,A,E,0
Veteran,F,86,226.89080149311062,125.67522169693703,D,D,E,E,112.51254647286468,46.657193122161274,-13.665518529377346,B,A,14.088534627048812,A,B,0
Veteran,M,73,-6.252750443921082,130.48456925462142,C,C,D,A,21.247388653366972,-18.364104872595156,-102.95226282142534,D,E,100.48723816343028,C,C,0
Veteran,F,27,-66.37460391556068,137.68885714505214,E,D,B,E,123.44713488523426,10.642065398057408,-159.9875880477384,D,B,-55.348502062689434,C,A,0
Non-Veteran,Female,86,-24.950527080718075,100.69795212650577,E,B,A,B,-123.80085073705476,28.48356819246845,-0.8287647698518739,C,B,27.82557466192043,E,D,1
Yes,Other,46,42.66503928663901,53.44158522482644,E,E,C,D,4.269425805347875,214.2294151901472,-57.88612819000569,D,B,-184.26494029632488,B,D,0
Veteran,Female,74,-282.82752840759815,62.5017803131818,A,E,B,A,-112.7827512413236,26.696344169313758,1.38330444751164,A,D,40.123728244788005,D,E,1
Veteran,F,38,-61.44551220470261,-110.6078496104851,E,E,E,B,50.70519026575815,236.01994580936446,15.943109230909435,B,C,43.09387429047914,D,A,1
Yes,Non-binary,47,-91.96996134141703,9.302024324793514,B,B,C,D,-174.5023885490504,-34.32346502047551,-7.101115616132696,E,E,-8.514425520245268,A,C,0
Non-Veteran,Female,59,-11.923318753108779,-34.84150114342548,A,A,B,E,144.67820949887965,-2.7774345442645463,107.61259810979024,C,B,105.41057676843249,C,C,1
Yes,M,85,145.8711341187009,89.52891183649068,E,D,E,D,-251.23622090760364,-31.598912879748543,25.919912187038623,C,C,53.183852476588086,C,A,1
No,Female,80,-130.49044223063245,68.2947581942488,E,C,B,B,107.87826926624484,20.84303745102966,-116.97757220342866,C,A,11.570507390945382,B,B,1
Yes,F,24,-20.468781697836373,-97.41169001275983,C,E,C,B,50.558832742088796,26.689461975739746,-116.31437279543167,E,C,-134.81739620986167,B,B,0
