nationality,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
India,Asian,-11.962732757788363,B,28.2766846686394,A,-111.64806529510105,70.25115649640146,-61.988940095536414,A,B,1
China,African American,-86.6122019529574,A,-134.54911138738413,D,14.757961015085211,-47.54549423871165,46.17887830489728,B,D,0
US,Asian,14.06088056340834,C,42.84769683073555,E,23.68393330371803,109.83744487661373,-114.20101901685781,A,C,0
Germany,Other,108.98119717128492,E,31.248800729869934,A,-33.429322369045735,-103.2455216744787,-35.1492644011231,B,C,1
Other,Black,70.89788588379265,E,-15.242456609833535,B,-57.02017404264416,-119.27906128899788,34.78886748694412,D,B,0
India,Black,133.1058745036988,D,-21.741063953312015,B,-20.138400138192395,100.2037202807874,156.10376496035502,D,D,1
UK,Black,109.5392481262694,E,-47.212518118104214,C,2.7764616289154684,155.870993676883,0.5204128395711627,A,E,1
US,Hispanic,54.487904761748915,A,-22.38474733699806,C,-76.85983772237712,106.6263279799639,-128.69870939999902,E,B,1
Other,Asian,111.15250347570085,C,-54.243794523021826,A,-219.20710733131514,-100.04129210791442,-46.92429361665773,B,A,1
Germany,Hispanic,6.971558164218281,D,4.1623222628219665,C,31.07888590948925,-105.26221117973944,40.047913169444186,E,A,0
UK,Other,26.07497869319819,C,133.37617176823443,B,-63.63293613256234,69.5547645532326,-145.9475636715223,A,C,1
Germany,Black,-119.76633254985802,E,139.6101482243943,A,82.87604844091648,-170.87524837765525,24.323299459173477,A,B,1
Other,African American,-132.5376591559692,E,-19.302519767244338,E,110.14239547952054,-65.59010764279401,14.608819488589084,A,D,1
Mexico,White,64.97546346942097,D,99.76839860696191,D,-1.5176706836494218,-5.23362159651302,301.97272487823625,E,E,1
India,White,-59.50969014293614,D,-33.5728172798969,A,126.41624715561433,-43.14556859518888,136.7587340409945,D,C,0
Mexico,African American,-131.87353017891198,E,139.86997838938143,E,165.8142988402931,58.11142780951265,146.33721001522505,B,E,1
India,African American,0.2230525549836172,D,73.40758924035948,D,-226.95407846710611,-65.9254814092008,185.8222190451281,A,A,0
UK,White,118.27723864454514,C,122.4130888281825,A,84.73073128486813,-15.825151002237781,-25.11867117946928,A,C,1
Brazil,Other,34.18235573542157,E,95.46847704464217,C,193.8189115035861,-41.77613423631074,139.91890967567073,B,C,0
Mexico,Asian,124.26466218601668,B,155.30011587347155,D,192.68675596093937,103.72428422123956,-114.53197989007163,A,E,0
Mexico,White,95.34639385385573,B,-231.87008915002266,E,108.87780557688383,-166.9503178353883,59.29124230120476,E,C,0
UK,Asian,-242.26072173885495,B,-1.6259270630933471,D,121.06770831072286,-10.879432957197414,-60.21858530895008,E,D,0
Other,White,-16.368683725259945,B,-217.6888596078621,C,-124.13261998879648,81.31359510258429,-21.782071346196638,E,A,1
Brazil,African American,86.09516008567132,D,-45.19046052398837,D,-34.77287410233772,-130.18702748193155,-81.8336342121004,E,B,1
India,Other,-41.35708574037798,C,89.53183656816243,C,48.58679932456027,66.47555366764448,-147.78554790923465,C,D,0
Mexico,Asian,-52.30713592335565,E,-140.61691342376125,A,-32.47730871858959,195.12773366044817,60.526436720435285,B,C,1
China,Hispanic,18.865354415856984,B,54.04234287515326,E,-419.6786068689805,-102.40529474788065,180.87940257168157,E,D,1
China,Black,87.39038709440162,A,-138.87622087896167,B,-16.122701334290955,-194.148308188842,-103.06283258297955,B,C,0
Germany,Asian,168.7693768863551,E,106.70009184495659,E,86.2144643240198,80.38313532530269,-34.4966672591127,C,B,1
UK,Hispanic,-76.09148265590679,B,-80.15518957079405,E,57.10289275562026,63.15132049554515,122.16615016438703,D,C,1
Mexico,Black,134.123709485486,C,38.56524446506585,C,119.39840732611249,-15.400337368246559,-123.32024155753471,A,A,0
India,White,-229.17316620663334,D,-52.788935808870775,C,-80.9682242087486,-55.131407243872545,70.09102149905286,B,D,1
UK,Asian,34.81464905941082,A,29.56070755050349,E,-86.17939192376669,-119.60616366837142,5.764937148277665,C,E,0
Brazil,Asian,56.15672971067518,E,-131.30229753592172,A,74.00527954229436,-81.63955799162335,-140.91474891555018,D,E,0
US,Asian,174.9045776629968,B,-76.39294265416024,C,-6.864717548947952,-0.588575875255578,83.0277753189546,C,B,0
UK,Hispanic,-116.08638327213117,E,12.880333167855651,D,-217.63595133670268,-110.83289805641098,76.41911412338008,D,E,0
Other,Asian,-44.37597638795976,E,28.151332348016457,B,-25.382346823325335,-124.97193483036544,-109.50447520899797,A,C,1
China,Black,-35.12893110019088,A,51.57710843193094,C,-45.13021445309568,41.206676748206014,152.68934910533264,B,D,0
China,African American,67.9286453932155,C,24.72731461180174,B,1.0271023214448995,13.499564151523327,170.3446551817099,D,D,1
China,Black,-133.84984067556238,B,-1.162367350918825,B,85.99996813881305,30.50007889826188,34.67764331489051,A,B,0
Germany,Asian,-12.64378645251555,B,-46.168298338860865,A,-11.494361923661565,-94.98297123426558,-266.4023221215746,C,B,0
US,Other,112.9801817261948,D,159.75839390538607,C,-69.90349805341084,-165.14800213125767,-26.834956490213756,B,D,0
Mexico,Other,-46.86553641987324,E,8.923384962227983,E,-15.20243175649455,75.09617223093836,-83.67126523884367,D,A,0
UK,White,-84.25939081728433,C,-5.5488398365092735,A,159.75226916287102,54.78220439415832,-100.48120846258755,D,E,1
UK,Hispanic,-71.32502274851447,E,6.012443832711709,E,11.23303279751978,-64.78047743303962,-107.48307067763285,B,C,1
UK,Black,-84.97554806951835,A,111.29648375756484,B,-139.00780663229992,-3.9125603926444477,-131.19865942434004,A,B,1
Mexico,Asian,56.60387962922492,E,-181.15660512788006,A,62.175488684253175,-133.8810153376094,44.187869072819915,E,B,0
Mexico,Hispanic,-26.124293361440877,C,54.7103422621519,E,-140.99755107395734,-158.87495251786981,178.5702049495102,A,C,0
UK,Hispanic,-49.37707414257794,D,54.21289439858696,E,-5.68798287973146,-67.91087397213977,-88.13087500404347,B,D,1
UK,African American,15.801698818078611,A,-78.18581879042362,D,123.66230381377952,63.31841400630927,56.9237493003554,D,C,1
Other,White,-91.62512497222465,A,11.626469377248128,E,188.05470284272192,-91.48382911673879,-56.42685452443018,E,B,1
US,Hispanic,-48.43578374327918,B,-56.03567761263816,C,73.4859337271752,-130.934698620775,-89.70644753112441,A,A,1
India,Asian,52.052405662340284,E,80.14905244606601,C,28.87119103494362,109.1591885755825,-48.30145148404741,C,D,1
Other,Black,1.196628435439256,C,-57.29018959096985,E,-57.64276582209398,-57.77439848811879,43.698885696571246,E,D,1
India,Other,-65.65866587238605,B,-26.854613152155455,C,-47.778177981503234,10.464460831030403,-161.65599376584242,E,C,0
Germany,Other,-165.20049807504807,C,-157.61620219785607,E,-20.485047833785096,328.10985565268913,26.436458694071813,E,E,0
UK,Asian,-131.28458450672034,A,191.9164329252322,B,-78.43051682306708,71.49792749789809,-28.194369932354498,A,B,1
Other,Hispanic,49.906068325018424,E,168.9571521727998,E,129.4124432100399,-130.76310574658837,30.70910169341255,D,B,0
Mexico,Black,-47.16307498413613,C,-17.830261730327535,B,-80.68166966660915,-60.9675151777478,-71.55660618559621,C,C,0
US,African American,44.179561941896274,E,-181.18708384961735,E,103.98477941256581,-26.25035207249795,97.3928864111175,D,C,0
UK,Other,138.44879141943392,D,99.4545735532991,A,22.767463453022167,-40.762280154376796,-57.99934301876629,A,A,0
India,Hispanic,20.311957049267804,D,143.03905763293326,D,0.2267622743697996,48.01261183125245,-119.18050388091987,C,D,0
Other,Other,178.3394075748806,C,127.00602265567613,D,76.0249088114697,43.60998667201051,19.426426348475488,D,C,1
Germany,African American,-69.24202800454128,C,118.58507900743713,D,62.72159351183334,-68.20343620697396,38.90126260918553,A,B,0
Mexico,Black,-67.87154412986195,E,-7.360147257424876,E,-29.70208916116913,-21.738258218932717,68.93742225922489,E,C,1
China,White,135.5048783813154,E,19.357026437405366,C,-54.29630054256209,149.04212276108794,-137.7551037158858,E,D,0
Other,Other,-102.65313524602331,E,-0.20905930235129389,D,-131.41686018849242,119.52672633194585,106.40046464827186,E,E,0
US,Asian,110.01323150467695,B,-16.666771661791778,A,138.45417901464958,61.557149411420774,50.496585122679114,C,A,1
Germany,Black,112.46627209076152,C,147.320332933571,C,-153.97240022931172,193.63221873151969,114.89143293268573,B,B,0
Germany,Other,14.727291313728061,D,9.599182997770296,C,-132.46496753873043,-44.36680442816223,16.557451184717728,C,B,0
US,Asian,2.4461378681645125,D,178.79667739670634,A,102.14820604703583,121.89947977341713,167.60309105122036,D,A,0
US,African American,122.54626328544995,D,-240.8771448620274,E,-127.13943703591342,181.8909194664118,-14.930801392359752,B,C,1
Brazil,Other,-4.81311250796606,D,60.11085924479668,A,-51.3098975827409,61.57159622508765,-76.35238168417582,E,E,1
Brazil,Other,254.81558371752254,D,-81.2127571798576,B,20.219634284690315,92.00946517106469,-37.52925536923651,B,A,1
US,Other,86.82963385872569,E,29.71751856992273,D,52.10146607013492,-127.35999114446308,25.16517926788186,A,A,0
Mexico,Asian,-0.49028214879221954,D,-157.83435110492604,A,-34.139179860971254,45.09811388878531,82.59979311901193,D,B,0
Brazil,Hispanic,-46.09228910262221,C,52.71478177713388,D,122.73779770103495,92.88980751330587,-87.62329486488285,B,D,1
Mexico,Black,-175.1027131553434,B,-268.3968288558076,A,172.87368528773482,-161.79642283320462,-55.70569303945943,D,A,0
US,Asian,75.91474560377887,A,9.875730138184345,E,-21.698871427945367,-13.120884481011078,3.4335041092289744,D,C,1
Germany,Asian,-125.10439293789733,B,81.50041359030308,C,84.74182764796583,-35.71486150877699,-94.72824191549506,D,A,0
Brazil,Hispanic,-40.82900384450879,C,-123.87646238517442,C,110.65340958437102,-69.30921434678856,-43.194930672404325,C,A,0
UK,Black,-66.48678827559466,D,24.45222160989548,D,-32.92197884932304,31.88996375811267,-41.62178212793475,A,D,0
Mexico,Hispanic,160.05558436392084,C,-43.998248416004984,D,134.2236474845541,-11.28148826325876,-43.957278446419075,C,D,0
US,Black,-66.66358604638184,B,-86.9310044839918,E,80.47371847038323,103.55956671814042,-66.23273769464132,E,C,0
UK,Hispanic,-129.4084340782926,C,41.29262251132037,D,28.875026920090068,1.649467606590288,-21.358600543775523,A,C,0
Brazil,Hispanic,216.32964440183656,D,187.36087411650965,D,-43.86438770381085,-35.9233290971245,126.83955156078939,B,B,1
Brazil,Black,-38.793818697475274,D,-180.2434295812618,B,-60.27163519056603,58.62967323904801,173.99329162272127,B,B,0
China,Other,100.08210858593134,C,-104.4012531118907,E,-59.76207281290124,16.500951975170295,63.98175360005966,C,C,0
China,African American,51.21063042898438,D,-66.20173358673512,B,-182.59231512474162,195.50172268957914,29.704011580579948,D,E,0
US,African American,4.317284337714672,A,20.42324121382129,A,75.71230131995561,188.09933120571387,33.68211076695034,C,B,1
US,White,-73.07177890289941,D,-63.28165532700526,A,-11.246098766404902,75.6936473563293,68.23935874396258,B,C,1
India,African American,54.883814175035226,B,107.49047929809919,B,-220.32859510269947,115.46453247463468,-66.63952227400476,B,B,1
US,White,-27.71876328123738,E,108.61596570426353,E,-46.32739497513341,118.17581920346056,156.06133607356162,B,C,1
Other,Asian,70.42148104857567,C,89.34081729001821,E,-31.952164791459303,-235.24819688621346,-42.99057313953288,B,A,0
India,Hispanic,155.2489165393775,B,-21.473780057624282,D,105.89675434291101,-77.56054708816201,-89.66453509665959,A,A,0
India,African American,-97.15581098977691,A,99.18624710373558,A,175.50543580516552,111.9920029133787,-85.88010852549286,A,A,1
Germany,Hispanic,-51.73031447071558,A,77.3347645526503,C,113.56206864237637,163.21045015478018,-151.62678399347033,B,A,0
China,Hispanic,9.179261994485463,B,133.82910699018345,B,106.73199419735349,22.367662174238315,65.90447391477316,A,E,0
Germany,Other,25.530507056488926,E,-82.06789985863927,E,7.848612336638208,71.21848340313883,-8.592039014393686,B,D,0
China,Other,30.486486688292587,A,112.37247717789371,D,111.71859297137902,92.88217561401682,99.91036444161125,E,C,1
US,African American,-28.941872332580036,E,7.765269784126204,A,149.29095576920685,-175.0913647003818,16.171672442839807,D,A,0
UK,Asian,129.64915187530232,D,160.26575056940703,B,50.43269862749477,7.654084639130031,-90.90216782795319,B,D,1
Brazil,African American,-21.412585030511636,B,124.50663671787214,C,39.4795183615026,-85.65216555507024,-52.02319921559457,E,C,1
Germany,Hispanic,-242.0479532802871,E,62.134472574245194,A,116.0621781258807,25.7988703916763,87.55558355076388,E,E,0
US,White,86.35604129471595,D,87.28904098260814,C,-116.40068810699893,-100.14299169326226,1.9651384569899473,E,B,0
Germany,African American,103.30268857658145,A,-119.6435505073059,A,-106.44058759229071,-89.51292649666527,-68.24270091903733,C,C,0
UK,African American,326.2328942358075,A,-7.805937927889992,E,-15.801973191528063,13.816380878466807,99.12641071166755,E,A,1
China,Other,63.85679439532257,A,57.846403094331755,D,-67.25476581534662,165.21739404421356,168.02537746722194,E,D,1
China,White,-195.77417389845826,D,-147.74839239038073,D,33.60696046604967,-89.25333541243334,1.4909892100459918,B,E,0
UK,Hispanic,49.233228554821174,E,-16.956467293100435,C,-6.780740899040808,-6.450605897884058,92.63530869980751,B,E,1
India,Hispanic,66.5027852557649,D,-30.098414370743942,C,-158.90239896562034,121.28793508833007,111.63531659945825,E,C,0
Mexico,Other,97.52928958375958,C,52.93517114647649,A,150.12734780800244,89.24339130217113,-64.76003665056662,C,E,1
Mexico,White,-148.44691647595113,B,41.006404919126794,C,-65.58861689846248,-205.05878723285252,49.83104247919186,C,C,1
Germany,White,-62.761508479791395,D,-213.70842992542484,E,-97.44075770716775,-16.37846668614252,134.71419544270503,B,E,1
China,Hispanic,135.27369809502454,B,228.22416621722715,A,-34.12070682482442,18.60047520935477,-8.061432765250526,C,D,1
Other,African American,-46.017036543523105,A,84.54324232476628,A,-114.459262717724,-59.67000037940058,115.00589249477898,A,D,0
UK,White,143.8296386720746,D,-63.61615418859595,D,-61.415404595791344,-101.60109433451478,-297.49081703562956,B,B,1
UK,African American,109.243926419259,B,-144.1137801409488,B,-140.50648473263817,-11.523847280932483,-21.552351557109546,A,D,0
US,Black,-112.83138982236277,C,17.98965528170218,C,-80.87982062090957,-77.0846283638987,-88.21761484037461,C,A,1
US,Black,-143.90986507135693,C,-43.15883393026548,D,36.52300927198478,-101.4656370423849,-142.59271683481597,A,D,0
UK,African American,-129.47182368006116,C,55.437399838009384,C,-108.97645939790756,-16.81014752484286,-104.75844714713386,A,C,0
Germany,White,78.18308824807959,E,85.18063663074018,E,125.10923237442005,-86.20342682409792,243.14611388698407,C,C,1
Brazil,African American,-210.75086772445562,C,123.99132705816771,D,75.23537815320324,-121.62927559485249,-76.06932492450528,D,A,0
US,Other,189.06011950798194,A,139.28978136387502,D,-24.049418233715652,50.941344021924436,47.958242920269036,B,A,0
US,Hispanic,75.5077426679223,A,-106.03877859337317,E,24.77040665205054,-27.272329739591182,-110.62403016640481,D,D,0
Other,Asian,-99.43049820172399,A,102.67332880975715,B,-92.10912899312288,-32.3515420642049,21.155239237192244,E,A,1
Mexico,Asian,207.85166102196771,E,198.22691874145664,D,-126.44679681458987,-49.779312982181565,117.7033106385005,D,B,0
Other,Hispanic,-85.7065727919998,D,-32.78986870676211,B,22.47840394503598,119.75354887783976,-93.47420598950819,C,B,1
US,White,-225.38434422001416,C,205.11062988876407,B,-50.77980577204572,-75.85023302901325,31.286862099947164,A,E,1
Germany,White,86.26438571533632,E,-143.96961123707408,C,-97.83167733862427,-11.169877568136254,140.0325782634617,E,D,0
Germany,Other,167.0031606580092,E,41.65748343191337,E,-13.292581435265014,87.86450883726371,118.5862277404515,B,E,1
China,Black,-50.35062553710442,D,54.13704641988264,D,-34.57546857238386,22.355799798192542,-55.50246133451613,E,B,1
Brazil,Black,-45.12434010992609,A,70.42249222598934,A,-36.131004387725,-150.11480917670264,-17.125441108793353,C,C,1
India,Black,-23.522195328999846,B,-11.247859821660283,B,71.56964122526927,-24.319443247779773,111.8433403221059,C,E,0
China,White,-156.59196727510198,D,166.2605557469983,A,2.0828243986347155,62.169261442708205,-219.02716510288704,D,E,0
Germany,Other,36.14162221860585,A,1.1648065509821932,A,75.33289444519717,228.38990299187992,-34.0280554783684,A,C,1
Mexico,African American,-46.634276516942336,B,130.06276166111456,B,-107.51290571198115,-23.565272852847315,201.5366560215366,A,C,1
UK,Asian,23.716858350235576,A,-19.392413728169767,A,-82.76447626979107,-22.640720110961972,-27.609616451165813,B,E,1
Brazil,Black,-36.83512614299714,B,32.04179229077448,D,86.26076063967335,-216.9705759170762,-53.7758758931445,B,A,1
Brazil,White,11.446308450146951,C,-8.314094162876499,B,50.688809333362805,-65.07481064123274,108.65512827710413,B,E,1
UK,Black,149.8027512318731,C,-107.63207295945558,B,-48.99551147374062,-65.00606389536009,-68.37367250143835,B,D,1
US,Other,-188.8224276172973,A,88.55472168891956,B,60.00272492284381,10.919190087717896,-127.63936883556339,A,B,1
Mexico,Other,143.91366338255037,E,-124.41845256750588,E,-124.4621229021639,-164.96893460909385,9.782735024150197,A,D,0
US,Hispanic,-43.70379660076496,E,-247.04109899775705,C,152.21343199567815,113.69891997473793,-109.71714790235816,D,D,0
