Race,nationality,AgeGroup,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
White,UK,51-65,None,-103.572222467777,9.582271137313786,B,-115.1507536585578,E,E,0
White,China,36-50,Muslim,-16.92822835479814,-24.008860264383532,E,35.474633311019346,A,B,1
Hispanic,India,26-35,None,-15.29564484145744,-59.40066836442798,E,141.73431970486948,B,A,1
Black,US,18-25,Muslim,-70.90265675083023,-77.18352351168953,C,35.02518760519581,D,A,0
Asian,China,36-50,Other,-202.62440005162165,0.8336579733645325,D,-13.829343987574319,C,A,0
White,India,18-25,Jewish,14.622650779496944,84.82648323611778,C,32.09975178164275,C,C,1
Other,Brazil,26-35,Christian,-52.78571257958238,-135.73241063993987,B,-120.7348585539924,B,C,0
Black,US,18-25,Buddhist,11.021142154017811,-77.91789579195948,D,-43.06702009169018,D,A,0
Black,India,65+,Hindu,-42.52537708722228,2.837774918766737,B,-271.35864789177094,E,E,1
Other,Germany,26-35,Other,114.91452958543553,-60.72972073446553,A,-112.32404606439357,C,B,1
Other,India,18-25,None,81.11949633204783,-76.64586583113592,C,-11.701769605836118,E,D,1
Asian,Other,26-35,Jewish,-81.62565568566377,44.21057830522277,C,157.9531083550593,B,A,0
African American,Mexico,26-35,None,130.18860654090994,174.98154566993028,D,26.771501099390726,A,B,1
African American,China,26-35,None,-31.001179146813705,102.70760463611195,D,-59.24485753195423,D,C,1
Asian,India,18-25,None,-41.674792696935995,23.109399996401503,D,-161.9633494575515,C,C,1
Black,Germany,51-65,Other,-219.2947147115781,6.260284509098496,A,72.29735857207741,A,A,1
Hispanic,India,36-50,Buddhist,132.91089470838662,-163.0938412074247,B,36.905350705267836,C,A,0
Asian,China,65+,Jewish,-117.54052078156998,45.08387410239648,D,-222.80367854207947,B,E,1
African American,US,51-65,Buddhist,88.6199378326319,37.02116052166898,C,-30.43182176223623,D,D,1
Asian,Other,18-25,Muslim,-137.52802264472862,178.41167482422233,D,-127.86338165479889,B,B,0
White,US,36-50,Buddhist,107.64882295768345,-156.53806994226966,D,-35.178111209449135,D,B,0
Asian,Germany,18-25,Hindu,-52.74425066184138,256.7877996422577,A,73.87851826773827,D,B,0
Black,China,36-50,Other,-43.75489963675287,50.47177398494345,E,-16.900103493300428,E,B,0
White,China,36-50,Muslim,101.01449045825306,19.761067488774717,C,35.35821930933235,D,C,1
Hispanic,Germany,18-25,Jewish,-22.9769595083376,-56.00725811582286,E,-128.32735547130375,E,C,1
White,Other,65+,Muslim,-155.6564146828136,56.803855837299096,A,-24.568813011001303,D,A,0
Black,India,51-65,Other,-20.06355898006306,79.47166495564902,E,-31.844778639210343,E,D,1
Black,Brazil,51-65,Other,33.264936845411064,-119.61198213904869,B,-3.068604250215749,C,A,0
Hispanic,China,36-50,Buddhist,136.32223166147082,-79.8917172671463,B,-19.54555926309723,A,B,1
Hispanic,Mexico,18-25,Hindu,-122.04842720784292,-197.2918383345338,D,-194.8659719204031,D,B,0
African American,China,36-50,Muslim,4.4836179812721495,-103.30917407218976,E,-10.334448624970356,B,A,1
Hispanic,UK,26-35,Buddhist,15.95384388573389,-110.14202180863279,E,-176.47857540224797,A,D,1
Hispanic,India,51-65,Buddhist,140.82357042303204,-62.10106087809041,E,133.49101354689898,D,B,1
Asian,China,36-50,Muslim,-29.073301070141206,-9.506714072902486,B,8.464149235480765,D,E,1
Asian,US,26-35,Christian,143.48059774401142,-113.65883156519287,D,-20.433276256462023,C,E,1
Asian,China,51-65,Other,4.971483982451901,-113.028768416254,A,32.509098503248104,E,E,0
Asian,China,26-35,Hindu,-0.032296330641010736,1.2199110497724337,C,-81.60180784298818,B,E,0
Hispanic,US,36-50,Christian,109.11966069312977,30.549950745469467,B,58.01934338776349,B,C,1
Black,UK,26-35,Other,0.20036448637556376,80.67784937151161,D,-77.15624135455438,A,B,0
Asian,India,65+,Muslim,-11.481247222426601,-9.891620614312473,D,91.27007642367789,E,A,0
Hispanic,Brazil,65+,Jewish,215.87940490457117,-305.4155421407816,B,-62.98024159565274,E,D,0
Hispanic,Germany,51-65,None,97.57433944037496,-36.6382651496264,A,-103.94015140104216,C,A,1
Asian,US,51-65,Jewish,269.85978083557785,64.58912037421692,E,-193.6660959834955,D,B,1
White,Germany,65+,Hindu,-70.79020728194536,17.00356894128144,C,22.924731721996373,A,C,1
White,China,36-50,Christian,25.16445554840076,16.155529298575367,C,137.5323389962383,C,B,0
African American,Other,51-65,Christian,-116.24323667839516,117.47392285268342,D,-79.21318053619663,C,A,0
White,Germany,65+,Buddhist,38.36364275816668,35.09736049226713,A,88.42003934518038,D,B,1
Hispanic,Germany,65+,Christian,24.998698362446675,-29.51887073050361,A,13.928948468287297,D,D,1
Black,Brazil,26-35,None,-55.5605520810815,-80.7027601729423,A,92.9107128526457,B,D,0
African American,India,26-35,Jewish,-66.56787778631151,145.70110896101664,E,27.206975585439547,C,D,0
African American,UK,36-50,Other,-26.98194413406558,-18.44086782155246,A,9.413592545224478,C,B,0
African American,UK,51-65,Christian,-90.08261778233678,-18.747202210778358,E,-144.7292420973948,A,B,1
White,Mexico,26-35,Jewish,-66.36718899515812,47.35877383158822,D,32.544138819321674,D,A,1
Asian,Mexico,18-25,Hindu,94.24461571818709,74.68752939540556,E,-31.33568487365302,C,A,1
Asian,Mexico,65+,Hindu,200.18345613064903,-23.071718728336254,D,60.09479640881724,C,C,0
White,Brazil,18-25,None,-86.00625018573743,-31.1953439712916,E,-165.46451227437606,D,E,1
Other,Germany,36-50,Christian,172.46284141001308,103.22330793328851,E,149.79183758080933,B,A,0
African American,Brazil,36-50,Other,-87.16432538596085,114.60875578139607,E,-40.49251046069099,D,D,0
Hispanic,Mexico,65+,Christian,94.96005218396716,14.267163017081888,B,38.476010682477785,B,B,1
Black,Brazil,18-25,Other,44.82534307768815,6.820599883708091,C,-128.4014398053741,D,B,0
Asian,Mexico,18-25,Hindu,-39.70944835851193,-44.42584964136174,E,-38.4139909098479,E,D,0
Asian,Brazil,36-50,Muslim,151.33366201266833,116.2191996359454,B,94.32665484749647,E,E,0
Hispanic,US,26-35,Muslim,83.98847350508441,78.67428580295994,D,-60.236204003302085,B,E,0
Black,Germany,18-25,Christian,16.312934790816502,102.37210348248746,C,-0.7225019676974592,B,A,1
Other,India,65+,Jewish,-66.56815879856408,-166.11094218747812,C,-17.94820485822349,D,C,0
Other,Germany,36-50,Jewish,75.57287382053102,-111.52019794837497,C,276.74525704693195,C,E,0
Other,UK,26-35,Other,66.29599536117692,20.949701682624994,E,212.4305782868673,B,D,0
White,UK,65+,Muslim,-134.74484352385767,14.247588702075136,A,52.97205730398545,D,E,0
Asian,India,51-65,Muslim,-96.9821500000206,65.72946161662709,E,83.27347358794937,C,A,0
White,UK,36-50,Christian,37.9806531856412,-13.895365350946836,D,48.19646672498172,D,A,1
Other,China,26-35,Hindu,81.51447327350685,-42.24851002136174,B,42.18645509279,B,C,0
Hispanic,China,65+,Christian,208.08603021707103,7.736615013701008,C,31.93279251962587,D,C,1
African American,Brazil,26-35,None,-43.33603337871142,23.489973532419082,E,-40.69196326935518,C,B,0
Asian,US,51-65,Jewish,85.83123674469113,95.19918155652299,C,137.0685043647534,D,B,0
Other,Other,65+,Christian,-101.80599201962958,100.2786358301591,D,-39.04876652796584,D,C,0
Black,Other,36-50,Other,-316.88856306384156,54.54670923978675,C,-64.02774003243253,D,A,1
White,Other,36-50,Christian,-23.68457627958164,-101.07567144452013,C,-23.76449836696021,A,E,1
African American,China,51-65,Muslim,41.110792503128955,-159.185777306122,C,-0.24442580718296025,E,A,0
Other,US,51-65,Buddhist,44.54706673672107,-13.031672788022089,E,15.773863404540458,A,B,0
White,Mexico,36-50,None,76.53159258370049,53.88724258743019,C,-12.878070090681138,A,B,0
African American,Other,65+,Christian,-13.715599272723944,-94.84704161704035,E,-98.38225849157567,D,E,1
Other,China,51-65,Muslim,89.3266639769543,157.39774236795057,A,8.0890706521827,A,A,1
Asian,Brazil,51-65,Jewish,-18.86063331947531,48.57650530863838,E,-50.843454670839414,E,A,1
Hispanic,UK,51-65,None,83.5593040336248,-33.087975009151265,A,-122.71668279956862,A,C,1
Hispanic,Germany,65+,Christian,148.43769115187482,-154.70738038564272,C,-211.88507532153653,A,B,0
White,UK,26-35,Jewish,17.866734335594085,112.3488771055456,C,170.98638450098792,E,C,1
Asian,UK,26-35,Jewish,0.9980516693453498,-98.78591313000872,C,-131.68988675709807,B,D,1
Hispanic,Other,26-35,Other,-81.4741395260258,-104.6546189171844,B,-6.507782696457412,E,C,1
White,US,51-65,Jewish,-197.44640328591768,106.55848656254588,A,-18.079622653801003,B,D,1
African American,Other,36-50,Other,-114.56929769100317,159.19807020469773,E,-76.78970688410789,E,D,1
Black,India,36-50,Hindu,-251.13119666553888,-140.6080793880403,B,106.19608802374682,B,A,0
Black,Germany,26-35,None,-116.42038811209261,-135.7848216358164,B,-42.66731306755501,B,E,1
Other,Brazil,26-35,None,47.34935822696521,35.738439374718205,E,22.633504540745406,D,A,1
Black,Other,51-65,Buddhist,66.83405152051479,-8.089148766887039,E,-34.804233507019106,A,E,1
Hispanic,India,65+,Other,-61.190615926622336,-40.220060480481614,A,1.1579465213782467,C,B,1
Hispanic,US,65+,Hindu,42.4875743133035,1.831172686933926,E,25.491184854588493,D,B,0
African American,Other,36-50,Buddhist,34.95641164104469,185.34600973439728,E,-13.117843136062818,E,E,0
African American,China,36-50,Other,52.41032318514457,-94.02572778572042,C,-40.36278238493085,E,C,0
Asian,US,36-50,Buddhist,74.14813704872257,-87.25041880971071,A,96.88433119372596,D,D,1
White,Other,36-50,Jewish,90.89927541641919,-22.96330282335321,E,-87.51817267894292,C,A,1
White,US,26-35,None,86.06348720516239,178.41478909682448,E,19.291692799256815,C,B,1
Asian,Mexico,36-50,None,-29.444350721260605,55.03980646732485,B,-9.337354298857518,D,B,0
Black,UK,36-50,None,-36.25952175405538,4.141153640157241,A,-27.211514678739974,C,C,0
African American,US,18-25,Hindu,-189.69107246146083,0.8340662499393097,C,34.16372100501251,B,B,1
Asian,UK,18-25,Hindu,296.0068930552365,-64.65727446075317,B,203.6131728264869,B,B,0
Other,Mexico,36-50,Buddhist,13.076447594015914,154.8907070039245,D,-27.99371254195469,C,E,1
African American,China,18-25,Christian,126.85809925866396,90.03305611906671,C,68.61765394525206,A,E,1
White,US,18-25,Other,20.452946942492428,-38.7267148694339,B,-106.81515597885787,E,D,1
White,Mexico,26-35,Muslim,-15.247393818877425,193.93017749187933,D,-48.996265516069705,A,B,1
Hispanic,China,18-25,None,-58.050070620525396,-145.87952286586093,A,7.74055010664955,B,E,1
Other,Brazil,65+,None,35.89965779051204,-30.125548174559118,B,-49.321176706413546,C,A,0
Black,Mexico,18-25,Christian,16.928431234585293,93.0630708429684,E,97.7554523399674,A,B,1
Black,US,18-25,None,39.82605175962429,45.664931920672295,B,218.9101931629835,D,A,0
African American,China,36-50,Muslim,-114.45808608056134,-84.52142731589132,E,-33.926789742834714,C,E,1
Hispanic,China,26-35,Hindu,-173.7101349129081,-182.4731253807989,A,80.70804075997813,A,A,0
Other,Brazil,65+,Hindu,-10.77968037706491,78.77943420277666,B,-187.93537064547957,E,A,0
Asian,Mexico,18-25,None,72.54441407426617,-39.8368681056599,A,-100.58064993462703,A,C,1
Hispanic,Brazil,65+,Christian,45.15103814317197,16.243952732521617,B,90.07029212067611,C,D,1
African American,Germany,36-50,Buddhist,-18.22619810267066,159.69394208661626,A,-16.37856321080303,B,C,0
Asian,Germany,51-65,Other,104.1583274830732,-72.77540909332588,D,35.02679341902406,B,C,1
Other,US,18-25,None,-82.47386577590592,118.6043934254682,C,105.56138462730276,A,C,0
Asian,China,65+,Christian,-66.71345223922104,-130.7241363620252,B,4.456547936595415,E,D,1
Black,US,18-25,Jewish,-161.2663871162561,0.9728450647509426,B,-29.810873966518425,D,D,1
Other,India,51-65,Other,17.013472737581726,80.04076465268281,C,166.21950859607432,A,E,0
Hispanic,UK,26-35,Muslim,-43.86101546518956,70.19086225352777,B,-5.2445878320198345,B,C,0
Hispanic,Brazil,26-35,None,-149.54736472887015,129.75137222770311,A,-6.637705476135636,B,A,0
Other,Brazil,65+,Buddhist,94.97513145530296,68.69515326593607,D,-177.6642225498065,C,A,1
Black,Mexico,18-25,Jewish,22.251877872478847,57.47062660444574,C,64.272514067192,B,D,0
Black,US,36-50,None,106.9966545983618,99.5844314486436,C,34.46069043647347,D,B,1
Asian,Brazil,65+,Hindu,60.93689243494512,-53.924511772464726,A,18.360074319975787,D,A,1
Asian,UK,65+,None,41.1413792822109,-57.57009822964928,A,93.31222662095317,C,A,1
Hispanic,China,36-50,Jewish,-18.511327088626324,103.35665082062755,B,33.333859512360554,D,E,0
Black,Mexico,65+,None,12.192587475509107,19.31516837907445,D,2.897918429006616,C,A,0
White,China,65+,Muslim,-188.93355997179106,-1.076249267798504,D,131.68504634458748,A,D,0
African American,UK,18-25,None,159.89189621712583,-80.22600844294475,E,158.44113542301966,A,A,0
Hispanic,Mexico,36-50,Muslim,-117.96771383675168,73.81338639393651,B,14.539760806253685,A,D,0
Hispanic,Brazil,65+,Muslim,-69.8300553207309,-101.04481922655673,D,-75.45667186590981,C,C,1
Asian,US,65+,None,-62.71063040808702,74.48636414939529,E,-40.5475800893272,C,B,1
Black,Other,51-65,Muslim,17.573419480168862,77.60456427866164,C,-1.38378268884613,D,B,0
African American,Germany,26-35,Jewish,56.23291219266125,-118.74939178088803,C,-55.54749552841633,C,B,0
Hispanic,Mexico,65+,Christian,-66.21645296750303,154.80233537320248,B,37.86915945129023,D,A,0
White,Brazil,36-50,Other,-160.2115476766024,-57.201345064088095,E,-134.3916219639588,A,B,0
African American,India,65+,Buddhist,-137.1272808444479,-10.004802815756172,B,-119.0536884117835,B,B,0
Hispanic,Mexico,51-65,Other,215.13351374668298,-66.98860334130566,A,-48.91332194840315,D,C,1
White,India,26-35,None,-80.42923872608722,33.35341620304236,E,-28.062709811619463,E,E,1
Hispanic,Brazil,36-50,Christian,113.27392917573624,56.49505213170922,E,4.1292230865325905,A,B,0
African American,India,51-65,Buddhist,43.81067844528272,-169.84446622474115,C,69.00775168122567,D,B,1
White,US,51-65,None,-41.36700521312028,61.279247714149086,D,-19.517138177146474,B,D,0
Hispanic,UK,36-50,Other,167.26002116390194,20.37487317384957,C,63.14020236956283,C,D,1
White,Brazil,65+,Hindu,-264.73677805531224,7.464645718064973,C,216.9962110197336,A,A,1
Black,India,26-35,Hindu,-102.26475488597615,-50.17305731967122,B,-49.452161373011876,B,E,0
African American,UK,65+,Jewish,84.11048871573361,110.70474977750035,B,-80.43569212718137,E,D,0
Other,Brazil,65+,None,-0.3628630997066678,-12.988841210272723,C,27.59485684002963,D,B,0
Asian,India,51-65,Other,4.896473378071673,57.55721537329993,C,-3.2265195335642898,B,A,0
Black,Brazil,18-25,Other,36.50084912475099,46.994898888921796,B,-77.55863827197905,A,C,0
White,China,51-65,Other,137.52513045035076,-14.261964781566727,B,-120.27770872254442,D,A,1
African American,US,18-25,Hindu,-56.23197116149231,63.44852001740935,C,42.94237808661025,E,E,1
White,China,18-25,Muslim,22.488723694888915,8.146814142232477,C,-176.8872600771854,E,D,0
Other,Germany,18-25,Hindu,-104.74849434069226,96.65883514189396,E,154.01865324869718,D,E,0
Asian,Other,51-65,Jewish,-119.23159498583308,-48.639556290853925,B,-86.66232743520187,B,C,0
Asian,Mexico,65+,Muslim,159.08091242081255,-141.24636771619006,A,182.0398205388672,D,D,0
Hispanic,Germany,51-65,None,-64.90053826087703,-88.45908791113021,E,88.13178707046629,A,C,1
Black,UK,26-35,None,55.124610738301485,9.524417923589521,C,-130.63992014948295,B,A,0
Hispanic,US,36-50,Christian,-154.63555709463714,6.478158786911552,D,-5.767061714804364,C,D,0
Other,US,65+,Hindu,-39.62030464208835,43.79532154551455,E,110.18588189745222,D,A,0
Black,Germany,51-65,Jewish,-10.433023316527828,177.09172290056608,B,-75.00804589230809,A,B,0
Black,Germany,51-65,Muslim,-148.5244417286435,54.753546151393465,C,7.1876932172431145,D,C,1
Hispanic,Germany,26-35,Jewish,-31.32190064787673,-62.1864252206732,A,10.677462534257955,E,C,0
Other,UK,65+,Jewish,22.63962183542753,-35.64450912968639,C,-27.98415941221,D,D,0
Hispanic,Mexico,51-65,Muslim,249.512089574212,153.32688748030833,A,-68.77682655925244,D,D,0
Black,India,26-35,Christian,113.10853514542376,-25.39739013421989,A,68.42821181131556,D,E,1
Black,Mexico,18-25,Buddhist,-42.54825910521915,36.7517896016002,C,-30.54777054007832,D,E,1
White,Other,51-65,None,-49.300500625582025,-2.377167335712312,D,67.47225089867071,E,B,1
Hispanic,Other,65+,None,149.2921909894049,-16.11392875494882,D,72.84208440336646,C,A,0
Other,India,26-35,None,40.70522906688366,-85.77183532804511,E,-29.72388733293877,C,B,1
Asian,Mexico,18-25,Buddhist,-5.314915418440037,-137.91612758647372,B,-45.627650391673384,C,D,0
Asian,Germany,51-65,Hindu,54.02205849639065,-14.805435066991427,A,132.57783907705016,A,E,1
White,UK,36-50,Other,-103.6013754034025,-33.949093912910364,B,13.31573606591158,C,C,0
Asian,China,36-50,Jewish,-58.061560632431195,19.770419665414206,C,5.431061470927103,D,C,0
African American,India,26-35,Jewish,-95.42981471529956,6.553444164824784,B,54.44962129067048,D,E,1
Other,Other,26-35,None,75.43465335084586,-17.029508004840267,D,41.33233605229097,C,D,0
Hispanic,UK,65+,Jewish,26.45837432028285,-28.017725755377317,B,-132.4926956218606,B,E,1
White,UK,36-50,Hindu,-29.886874830206526,170.25234000735193,D,86.30942017452563,B,A,0
African American,Germany,65+,Christian,34.73849348636314,-56.29934935819069,E,-182.16992075708578,A,A,1
Other,Mexico,26-35,Jewish,-20.668393097154627,93.50480077053423,A,48.74965379774662,A,D,1
White,US,51-65,Other,248.01746300657004,155.32674012941084,C,-75.31780842960407,B,A,0
Other,US,18-25,Christian,48.59084474267388,-26.07580937099076,A,-55.56303019104557,D,E,0
Other,Other,26-35,Buddhist,-128.30621815788987,83.9413995913064,B,58.925901149223336,A,A,1
African American,India,65+,Christian,-115.03124787553874,-132.09122322805985,C,51.234997107728454,C,C,1
White,Brazil,26-35,Muslim,-235.83469832525705,39.177912676137474,E,51.958846320348705,A,D,1
Black,Mexico,51-65,Jewish,-2.4425240652450735,0.43508097146461183,A,18.473737734478522,A,E,1
Black,Brazil,26-35,Buddhist,-151.0299257807855,-16.713752870842587,E,101.57432407222483,A,D,1
Other,Germany,36-50,Other,100.51223529031475,124.99811207602198,A,-66.01494361307257,A,D,1
African American,UK,65+,Muslim,114.11459838010052,50.56990195499408,D,-45.446817998288914,B,A,1
Black,India,18-25,Muslim,-21.997565200945406,-54.45114161504128,D,-12.81996931919697,A,E,0
Asian,Mexico,26-35,Buddhist,291.5029721056233,86.37403083922696,B,129.66322775183286,A,C,1
Hispanic,US,51-65,Jewish,67.66682386481483,173.36113500744747,A,-16.086514653712324,E,A,1
Hispanic,China,26-35,None,83.77403210911557,-109.13718573519469,A,81.08363647160128,A,A,0
Other,Other,26-35,None,-47.965926068736465,138.20095374103144,D,43.44232637768808,C,A,1
Black,UK,18-25,Hindu,53.17066035123137,-92.29337062591165,E,-154.74769328639366,D,C,0
Asian,Mexico,51-65,Muslim,-13.846175916934852,-73.34117844790289,E,25.51770312245679,D,B,0
White,India,26-35,Buddhist,1.4590945719786286,150.2118065470713,E,-162.23168899750917,A,C,1
Other,Mexico,65+,Jewish,91.1984262723615,36.03894172301329,B,109.59961295016984,D,E,0
Other,Other,36-50,None,215.21675117204126,58.90078361627222,E,35.24877643421191,D,C,1
Black,Other,65+,Other,17.1463272960149,-16.152030021232303,C,-354.8224611127113,D,B,1
Hispanic,Other,36-50,Christian,137.17976011486755,75.33327848376727,C,-148.40452606887737,A,C,0
Asian,Other,65+,Buddhist,-28.126281107139295,4.551762827948477,A,115.2080732048965,E,B,0
Black,US,26-35,Jewish,-177.17478409469066,-84.65459049812097,D,159.71607582460263,C,E,0
White,Mexico,18-25,Hindu,175.75301909726534,64.90484193396908,A,-9.896252322880942,B,A,0
Asian,India,36-50,Jewish,-36.327305811837626,64.51182408508437,A,82.06359361219218,B,D,0
White,Germany,36-50,Christian,-74.5118979872468,-166.45085469806324,A,98.23538866100469,B,B,0
Black,UK,18-25,Muslim,92.65261444045905,-7.324697448182461,C,-408.33355558576096,D,B,0
White,Mexico,18-25,Hindu,80.57198365199191,6.245299514804602,D,-115.65248338878797,C,B,1
Asian,India,51-65,Jewish,-28.836248968447137,64.651751633915,D,117.21533617660435,D,E,0
Other,Mexico,36-50,Christian,38.165973966726504,-11.213359239603209,D,-195.99848012099216,B,D,0
Black,Brazil,65+,Buddhist,21.512941113273808,-29.527333814210603,B,-94.11654340726602,A,D,1
Black,Brazil,36-50,Jewish,-46.186749798890986,97.99758097618769,C,90.97552435683222,A,D,1
Asian,Mexico,65+,Muslim,61.342836874550244,-149.35328299698705,C,-55.65962248813256,E,A,0
Hispanic,Brazil,65+,Muslim,135.42187087732756,249.95114426517878,C,41.234679206215766,C,E,1
Asian,China,65+,Jewish,-10.31126187400446,106.8577129789445,D,23.78659159937858,D,B,1
Asian,China,51-65,Hindu,3.5390530769210593,41.76577762724507,A,19.179848532464757,B,B,0
Asian,India,65+,Christian,-75.98492805011918,93.41816353525509,C,84.42670171323168,A,E,0
Other,Brazil,26-35,Hindu,115.85458115411376,-85.09434728209165,A,49.511673125060206,E,E,0
White,Germany,18-25,Other,178.47556211166727,104.69958597257916,A,-20.814755124345748,E,D,0
Asian,India,18-25,Jewish,66.48110934542775,77.66359467696466,A,38.97590870617449,C,B,1
Other,China,36-50,Buddhist,-29.0445813274916,-51.81042284521935,B,-118.25257009525501,D,B,1
Hispanic,Brazil,18-25,Christian,10.80257877303789,-35.54621543572748,D,-79.01948651308098,A,B,0
Hispanic,India,26-35,Buddhist,-7.724705441548768,174.05745047482114,E,-63.74693950660132,B,A,1
Asian,India,36-50,Christian,12.453021039812166,-120.30221793644901,D,1.876411829213718,A,C,1
African American,China,26-35,Other,-62.550525140090706,84.18700146043611,A,-84.25612673966833,A,A,0
Black,China,65+,Buddhist,-20.00517235394242,-9.331127356735141,A,120.73332800333114,E,E,0
Black,Other,51-65,Muslim,-86.83320707642125,-107.63360752173409,B,-56.23897156702813,B,E,1
Other,Mexico,26-35,Christian,22.289432873827703,-33.86558612940824,E,-127.0748554479646,A,E,1
Other,Brazil,26-35,Buddhist,85.87231398291291,14.545181297416669,D,-149.26717592635353,C,E,0
Other,India,65+,Muslim,-49.9887069117543,-180.4137901124784,D,-10.795114637073185,B,E,1
Other,Germany,18-25,Muslim,19.835931576239215,34.491365524914144,B,65.8170632795786,E,D,0
Asian,US,65+,Jewish,-12.051353620006168,99.49020049455139,A,36.167533385024704,E,C,0
White,Brazil,26-35,None,-5.1920887420055335,-52.012302734305024,C,31.643545543956435,D,A,0
Hispanic,Other,36-50,Jewish,128.2434331760359,66.07959935241531,B,-37.51323188113231,C,D,1
White,Other,18-25,Christian,-46.85813654249784,-125.11299174953187,A,-150.01944671933535,D,E,0
Other,India,65+,None,93.77519509598858,65.81545654039189,A,83.11345526327375,D,D,1
Asian,India,65+,Other,-79.58439906450653,177.19239732474526,E,-61.20737759099283,A,A,1
Other,Brazil,26-35,Buddhist,10.095961396470603,-36.923299714880386,B,-141.1942767821375,E,E,0
Hispanic,India,18-25,Christian,84.09159070586139,12.631811801294408,D,29.857646470161004,A,B,0
Other,Brazil,51-65,Other,-91.2881295300111,-2.934115922078544,C,-140.46445297298234,A,C,1
Hispanic,Germany,18-25,Muslim,158.91048707233793,69.48527918366216,E,26.17647089412432,D,D,0
Asian,China,26-35,Buddhist,152.64182031366647,-270.96138545999355,E,-41.66291905521573,E,C,0
Asian,Brazil,18-25,None,14.777057431489595,-69.3483859158466,A,-24.14789234785247,C,A,0
African American,China,36-50,Muslim,-142.6552605759399,20.969118711580414,C,-16.401606003085277,D,B,1
Other,UK,36-50,None,-48.061774516953534,-34.81803600907275,A,-26.00484581347643,D,C,0
Other,Germany,26-35,Muslim,36.27812930675168,-72.77089022851143,A,20.780767281925627,A,A,0
White,US,26-35,None,-16.099523796870045,-5.4964344942176755,E,-2.828019549067388,B,A,0
Asian,Mexico,26-35,Christian,2.6058860742584034,-126.10802903200695,B,-103.48601997326838,B,C,1
Other,Brazil,51-65,Other,-123.41211776257421,-82.8463492903802,A,136.8495748575444,E,D,0
African American,Other,26-35,Christian,-138.00041874364865,-137.81684107200928,D,-81.7003573940731,C,E,1
Hispanic,India,36-50,Muslim,-50.51241183514451,-107.13855167051094,A,54.02736158738235,B,D,0
Other,US,18-25,Other,-290.08216096901833,145.1694035510128,A,114.36456699151798,E,B,1
Black,Other,26-35,Muslim,73.6061952187121,177.5524473611337,D,-89.06591487259932,B,A,0
African American,Other,18-25,Jewish,-203.60211251968718,50.86604301872403,C,-67.0326420083019,B,C,0
White,Germany,18-25,Muslim,23.40367581918716,17.000022841272347,C,20.013212846745386,C,C,1
Other,Germany,65+,Muslim,96.19913953499555,-113.57882187551165,E,343.7220424006526,D,E,1
African American,Mexico,26-35,Christian,61.14217612971409,40.74335883753093,A,28.68997502436231,B,A,0
African American,US,36-50,Muslim,-36.56156554064737,7.906750027610382,E,-5.878067535798144,D,E,1
Hispanic,US,36-50,Christian,27.555897234740083,-213.73629819517762,E,-87.40344499393787,C,C,0
Hispanic,Brazil,51-65,Muslim,-78.3195655632359,-2.73115929264627,A,-116.28600074446005,B,E,0
Other,China,65+,Jewish,-4.785040861584011,-90.06310240132245,E,94.4822562015985,A,A,0
Asian,Brazil,18-25,Other,127.36701992520271,224.84861405610093,E,41.65905313050558,D,B,0
Black,China,18-25,None,-142.8477954287555,-45.421556333770226,E,17.97552476232519,E,C,0
Other,Germany,26-35,Christian,-200.64377523195333,-77.95422727224344,C,96.04422541745164,B,D,0
Black,US,18-25,Other,73.51359815253014,119.0468365289018,E,-101.95801984545912,D,C,0
Other,China,51-65,Muslim,-71.31321412532785,17.919874185777505,E,-68.87688767491356,A,D,1
Asian,US,36-50,Buddhist,40.89326196057011,48.965712031674116,B,-54.18626737146941,C,D,0
African American,Brazil,18-25,Christian,-2.5605324599366797,-94.39608973751075,A,-86.43696127291211,E,A,0
Other,UK,51-65,Buddhist,-155.50471954841183,-42.4234190462456,C,-13.942733898062098,D,A,0
Hispanic,US,65+,Muslim,-165.77770762391742,-73.22447392068874,E,63.917695471815215,D,E,0
Hispanic,US,51-65,Hindu,-139.44791526128313,46.90236259380457,D,14.281529559812586,B,B,1
African American,India,18-25,Christian,80.56165219771371,114.04777370060361,D,-15.300415521769262,D,C,0
Hispanic,US,18-25,Other,94.15394760075631,-116.60625867171895,C,55.11345723472751,B,E,0
Black,Germany,18-25,Buddhist,-3.0378542884358,-6.999080385115438,B,168.0058480842278,E,D,0
White,Germany,65+,Other,23.951751701374,21.252371547660655,C,159.16046165908227,B,C,0
African American,Brazil,51-65,None,71.16901329317425,-167.5559719241584,D,-53.97873470391198,B,E,0
Black,China,26-35,Other,11.464251158472226,-88.36498663764581,B,-20.184901186280467,E,A,1
Black,Other,65+,Other,86.55316382412214,103.66825367262227,C,3.170277818090301,D,E,0
White,US,65+,Christian,69.46572602347695,113.36365493093999,B,104.03325872619453,D,C,1
Black,Brazil,65+,Muslim,153.56760257003083,-62.87513898335959,D,43.61933895601358,B,B,0
Other,Mexico,26-35,Buddhist,24.426034888115392,-18.591191366537668,A,69.58095646834559,D,B,1
Other,Other,51-65,Christian,-117.43759244376193,90.98443953195236,A,52.16188252117756,E,A,0
White,Brazil,51-65,None,27.41173251955126,43.90792833378739,B,46.39273834845218,D,E,1
