AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
78,Hispanic,-199.98804943055995,E,-46.73823010236978,-48.19512190198999,C,44.551917875889295,6.660267996917221,C,-117.10842656030252,B,E,-70.47168563374197,-163.46841078229707,E,28.592005293019547,160.16639665354464,A,1
67,Asian,57.499815784935635,D,76.58305050986739,32.29554829784606,B,-153.11483023726151,-38.08970850586187,D,96.347273502464,D,D,-103.45965272632607,96.24241465517322,E,16.342825413977693,34.20666105607387,E,0
54,African American,-46.182221655660236,B,-61.64812249329717,-20.536377269206145,A,136.09782277910338,-91.30506058510389,D,-96.7734550626506,B,C,34.6610280229123,1.2440122694860274,A,37.62063570988083,144.41531646424426,E,0
68,Hispanic,99.9381777226266,C,149.123317569937,77.93451572971335,C,10.556723708831976,154.6176948081049,B,167.71164336081813,D,A,-225.73057050387754,30.990635096585073,E,-170.1674702932853,-107.28589397138555,A,0
21,White,-89.54483655442282,A,58.138042077090056,56.009152626751856,C,111.8114134246093,52.50292551159739,B,177.7450938872776,A,A,96.82866122422908,-37.27398485585727,C,-44.37719357394838,13.506820768614764,A,1
53,White,-234.10552008662114,C,-53.81779866157241,44.435485171557325,A,-243.6577510351706,158.04770451343722,D,226.4663554648831,C,B,-26.930518349254225,-25.50746083674152,D,52.88279145148188,-66.6971432077355,E,0
56,African American,-97.94595457950615,B,-12.927412437184346,-134.16738618311763,B,-23.293236944042363,-63.84570694538302,A,-17.49048354894374,A,B,-38.77049131049805,21.62267012379034,B,127.65741836203142,-80.74691864585742,C,1
25,Black,104.45787907564035,D,-66.65068309513073,-63.90039538528076,E,-127.66943126556505,-42.47265924150956,E,121.71646474147421,B,A,-36.14967664133771,54.14413931949028,B,-29.22243389688711,222.71650571291138,E,1
34,Other,-134.45257814248274,E,-68.06072108342988,160.0582716677634,B,-36.80440412849584,30.320152048595784,D,-38.32037837952408,B,B,-107.32479993931312,-160.18404076531127,A,-234.84743759543778,-25.79164985605198,E,1
51,White,90.6754598289773,A,-68.0601039693176,-68.73219946712862,E,23.913429543164426,76.28342899670818,C,-72.62553382656115,D,A,217.7898075050008,-27.584533058989564,E,30.987541431207266,229.32969976633956,B,0
32,African American,-177.45249738697552,A,-92.13300945644004,-63.88296428165767,B,-60.08278611221105,-113.024370112265,E,-9.544216706693023,C,B,-46.87864474502142,-159.17645253334302,D,39.06303361485101,48.389923202677416,E,0
26,Asian,-35.027707519722874,E,-22.189420232825167,-58.34759837623773,A,161.43614762970847,-7.994228058215931,D,-134.48153607984824,A,A,-133.69580683508423,-100.81755323088935,C,-182.61053745929556,-45.29101141457484,D,0
34,Hispanic,84.48827572254906,A,101.0641260381248,-27.034387203972464,B,108.3036947659954,10.490272894857931,B,66.7939492733142,A,C,-54.97763302393843,156.31373480605265,E,-12.227837628603613,-214.0400790281646,B,1
77,White,-21.12346711277602,D,-211.10128314869,-15.166730175387244,C,-22.1326801111112,-151.4871096299592,B,142.10368094833575,D,C,33.57945404815796,-57.88697168934293,D,89.28151508566587,65.27887720074446,D,0
28,Asian,64.7456115889286,A,-62.90371296293695,-112.55032896147735,A,-61.99857547580328,-160.7862009518909,C,-69.6045356425119,A,C,-58.602172983938075,-38.905313111381695,A,209.57770195609643,-60.56251433634709,C,0
71,Hispanic,-90.0581679742269,D,8.751722511890375,-134.0990705389278,E,63.0487782818185,-4.008130998600871,C,9.271390115396672,D,E,64.8265672108639,-146.82272893202727,A,19.4445385337678,50.401766291271,A,1
56,Black,-102.93787307824948,B,138.71906426880122,-7.858071124330841,E,37.6345788309358,24.66637173387534,A,-117.82382180587167,B,B,-66.42346361311839,25.76857495568015,A,10.752582418294494,59.344363087329654,B,1
29,White,-14.501060415401529,A,64.29070273981087,19.18830672872208,C,-108.67002476950543,-111.57580124341418,E,-182.4922309974957,D,E,89.02357837952832,7.524413075331399,B,169.6276809914944,-147.25340701844556,E,1
73,Other,-99.19923411390008,D,-151.12291835154576,-56.779018194305884,C,176.2274949976319,32.80767001006653,B,-46.7195327286983,C,D,-110.46759025963138,55.910716561731796,B,9.662359461477733,-112.33756298832935,D,1
21,Other,90.97305366793556,D,-47.01347572980956,-49.65797559958651,A,-101.33297340615476,36.46969364127149,A,-103.03282069883079,C,E,4.323962407074014,62.35655435141984,B,79.35898186721138,-112.76245798258056,C,0
37,African American,103.18028830244828,B,-54.069103890162204,-9.036663345272846,E,21.137603482322874,-111.86122587357504,A,-73.0743289023907,E,A,-113.1284547715238,126.00834961690992,D,-96.21860709259053,-212.3921462121034,A,0
57,Hispanic,-188.85353638512652,E,28.28439271123918,-41.22414810371808,B,24.56389022683666,164.3466763424476,B,6.298334075018381,B,A,50.88672741303033,-18.951251561918678,A,-21.95286639790033,-6.114428290969822,B,1
35,Asian,-53.12736400535801,A,-186.3564341475574,-28.502706238844215,C,-46.57351400612554,-13.914680849163105,D,-13.68260044375971,B,E,51.71006187483237,-56.70809747492177,C,-19.365570913042735,81.81254651814301,C,1
60,White,-35.949897009892425,C,-80.12404006719063,-49.803967856656314,D,31.496447795013232,-123.63800346798,E,14.990769898977446,C,B,106.94761253623454,-224.38696624682365,C,128.93912156980088,-70.14583986524482,C,1
74,Other,96.01562394053485,E,60.62615727413944,35.638098810899386,B,-15.458694441640702,13.913542715890333,A,6.782740574052927,D,C,-110.88040764540278,78.4615035660257,C,-38.3661989118288,-1.5730331733762875,C,0
67,Hispanic,-53.08380234607252,C,-33.741006570453806,-112.8182065661359,C,-87.85176676008612,52.71777700565408,E,54.859993024681074,A,E,-43.92760676895322,11.693109614646763,E,-154.9789238124827,-7.473116668306934,C,0
44,White,-183.52738624174336,D,-29.75259022753201,82.75962660399225,B,68.26306607471909,35.870767224355056,B,28.771897599253336,E,D,-239.70162576286705,117.19036546697603,B,-10.312815881344294,-61.339369193738534,D,0
25,Hispanic,21.845352340554243,A,-55.4174916425635,4.46080689317267,D,86.0628238817718,-200.5167805442489,B,-13.520744283803976,C,C,47.03593905243629,-156.70577583698108,B,19.66894993420771,-66.36020996222945,E,0
35,White,-2.4985922017052244,B,154.06185865203682,-54.16765328607662,D,12.929800338894049,45.995738278520406,B,12.419839833563593,C,C,17.476180330661208,149.55761985990284,A,38.24386340745293,111.52361836273587,B,0
41,White,174.88099837555967,E,-17.29185521256591,-143.51409807094927,C,45.54445899882129,75.76757040265566,A,-34.67480051270814,D,A,-154.5444681908524,-84.33484285420161,B,0.9396276543615082,-13.671900683349891,A,1
71,Black,-118.12251608912267,D,-23.3457207827561,-71.59265186032748,A,-8.19039877306776,56.67793562015638,D,262.32301447857265,D,C,76.03945395785462,-179.51415378929428,C,-23.176960343125398,241.03113264910542,D,1
69,Other,51.38600670361784,E,-65.69903901835157,183.63868096670524,D,-108.34212528901031,-193.6848147319251,D,36.251198069237404,D,E,30.98952660005673,186.74872460825867,C,65.8119170753886,38.78242427252509,D,1
36,African American,84.20970643516956,D,30.22750396064898,-41.583486918489434,C,-2.3207910328631223,-55.821714238139876,A,113.8178029727578,C,E,16.464651809288473,99.39796724004637,B,-126.85941667583249,-7.4448555675539305,E,0
49,White,39.524560060270986,D,107.1905691882118,-31.12054885487004,A,-35.24533918705101,-53.43215945002318,A,41.223795267370065,A,A,4.151983515256809,-90.14198873767671,E,68.80564415016475,-13.087233789999692,E,1
52,African American,-82.02331037732931,A,-95.20888279444006,62.75062357016926,C,13.499495835234617,70.00310767808374,D,75.92321364104127,A,A,35.072823108092855,-13.396957999630413,B,86.78458987967377,-70.7673897030051,C,1
71,Black,-64.24755468250054,B,91.67026698898849,-97.43875278707999,D,-27.62107259025864,13.898202084341115,C,54.56761339180165,C,A,-27.45974531962549,-179.78186021295625,A,53.87270823561614,-87.89409554085512,B,0
55,African American,-36.173324671977916,C,52.72633360848488,-78.34416935580622,E,-80.12188238561185,68.37308861460191,B,151.3396874102991,D,A,-64.16449740702133,76.95631960665335,D,39.44944701371055,13.377825608959352,E,0
28,Hispanic,-138.51670417224443,C,-82.13965274548241,128.01341421332594,C,166.35389737945897,-124.90457108791533,B,-72.2458338814549,C,A,-5.753544500240637,56.661861240854314,D,80.91851020917915,271.3936447810488,A,1
67,Hispanic,-63.649756069248355,A,-16.959586449029818,-18.823251128983788,C,-56.86345024479353,-165.9829463857578,A,-1.03752039382578,C,E,-37.65530694961188,-17.75731726084784,E,28.38036738241787,-138.0590999661743,E,1
72,Other,-195.26076723480926,E,42.20006523959859,-47.57596482652644,E,-64.89724970334741,67.90999844107765,C,127.50677857965691,D,B,-19.487929957129694,128.27433053694864,A,34.89415309223341,-58.05932432435832,A,0
21,Asian,45.7168686647472,B,-70.32538375697048,2.219558068543433,E,-174.57978103991127,22.213735484773192,E,140.08983182039242,D,A,11.001141684949122,-63.17096869190097,C,-119.72329394573231,121.17667923793194,B,0
53,African American,130.26465746495026,E,49.92217946610829,104.32006572965011,B,-75.70987817415218,84.9217891471048,B,-79.72831278963328,C,E,117.68473061904645,226.10162293646496,A,140.91451545811083,54.05508673752354,B,0
28,Hispanic,-110.23398303494776,A,90.41180767659905,-14.743515200164723,A,98.17125208649455,-43.340241026985694,D,1.0569516066510098,A,B,9.718204206459394,14.472879104954142,A,50.20215217807501,-152.57632173002128,D,0
65,African American,65.68928008827908,E,90.51268660119904,60.092141693109454,B,20.27964546646454,20.100681341893846,A,-148.2380457702839,A,C,-156.23184448924206,20.403308811816707,B,21.45716484978015,-65.92147141731893,C,0
78,Hispanic,-80.01309708518896,C,-81.6773889824784,-30.58346029540788,D,42.24935404621583,118.07770819263766,D,-25.429437053368996,E,C,-96.6596905513298,47.26533447170521,D,-270.8967282093131,14.255006740756713,B,0
69,Hispanic,95.67728159284479,B,67.37909421388615,-102.57555503463716,C,-77.08309542119568,71.11217121449333,D,-4.806058741619203,D,E,28.57546350058231,-64.45955391405883,E,-20.107488390737867,54.54307741528693,B,0
52,Asian,34.402550898184366,D,-181.0479051298237,165.45980762491018,B,80.24529471854595,42.344688159271705,A,-106.31111792585597,A,A,46.438742899535846,-165.57294405245565,D,-47.53773987910802,7.44944181237166,D,0
71,Black,48.60329417500397,C,69.18905469059135,-38.20034303603011,B,-123.8411772485605,10.912561393110433,D,65.87167970922931,D,B,228.09640650272303,-115.98439510432645,A,92.94718469434864,149.5544542517383,B,1
42,White,-168.93598161319437,E,-167.42223569621908,-103.96634490216796,B,60.77868389293706,-129.62885881053538,D,-98.28429601108233,E,E,-73.29420941208541,-54.8468729773967,C,76.40774223544142,-75.25544738364502,E,1
40,Other,10.96015713079649,C,114.55487348931254,14.968867890486582,E,-26.40180635981963,-104.5271718613994,A,115.28772161966918,B,B,-92.32851753976409,-1.9291992513627807,A,23.05594283294779,-22.924605094468525,D,1
25,Asian,-150.9527569752273,A,50.40731809901743,27.571195726437566,E,75.87829255930578,77.60262877959235,E,25.067826219508994,C,A,-28.733589400630088,115.53419088975005,C,-69.68064288951486,-39.570048695141516,B,0
59,Hispanic,-79.34807792957164,E,-101.19389064687174,115.53286827585237,D,182.91683075839185,-66.97145901295063,A,51.55292095895804,D,B,-28.126384963962316,-5.591029228266603,E,45.68255896519845,24.48606982747982,A,0
53,African American,-231.2064851270475,A,65.49460626285803,-0.919069191000425,A,-192.98361145224098,139.11463752339213,C,-152.01394768327836,B,D,-116.73610368909961,115.2086012192492,E,72.80479969440772,-121.94593935665507,E,1
39,Hispanic,-38.755795670012006,E,182.42631787384624,-121.44906747543635,C,-43.31521981448202,-133.385295381908,B,-70.76850671067527,B,C,-21.84100300364258,18.699595272493312,D,46.09600990409917,-283.7620894744054,A,0
20,Asian,32.37941508410092,B,17.40576148112974,-97.87359366191868,D,-28.291559572783044,-182.54999143956238,E,272.38914928509985,A,E,-177.33025795136896,80.7645674959165,C,-168.40586803618064,70.5688114407517,A,0
19,Black,-113.07699166332843,B,59.026572162241756,-30.917385200943293,D,-19.981883501258935,85.56730455033525,D,47.35085590313257,D,A,-51.61084756383888,80.4926948283769,E,58.786788821810454,61.618071576735225,C,0
60,White,-106.4758053995698,C,-11.718352037796679,-41.75111554858816,D,96.71887312774867,-53.68016912488379,B,-15.710225573050984,E,E,56.691065191331326,-38.25833465145199,B,94.24775009537687,40.6955851215188,A,0
73,Other,38.89190283270579,E,136.42401781945924,87.49238672556572,E,-84.60514873223909,-136.58130033478054,E,-196.75107877816035,E,A,26.605255508244923,14.230566661096574,B,76.7002801590128,-164.75770186805013,B,0
21,Other,-25.56326548151997,E,-47.1797964719095,-86.50073047358198,C,-47.22562479883064,-41.882399765116546,A,-91.33180529685367,C,E,18.598647870030728,54.19688597135721,D,-98.77963322906858,-66.95351002301057,A,0
68,White,90.49263365383833,B,115.97118784194815,65.18814105128378,D,-1.212979198356938,70.71206482800278,A,97.31273795300784,C,C,-38.77255133832691,-14.077525986738054,B,105.9449417523725,75.03246291180385,A,0
36,Other,149.05165991382344,E,12.64695815792956,201.3180025206052,B,-268.4791996101465,-39.39450656534686,D,137.61162986280033,C,D,15.368662114990093,128.65212738301372,B,-26.985588611726335,26.308472982949432,C,0
35,Black,18.980301743983453,A,-16.90338457329519,10.525996042326334,C,-7.750011238961106,-85.86914746699918,C,-25.048915739507905,D,B,107.35314052752547,38.68632629610661,E,26.42547015691521,-113.83576770313164,A,0
36,White,29.42758941178136,A,-52.503437718094546,172.00346016015712,E,171.36955233539078,123.77487285983149,A,-17.296859389111994,B,D,150.77346006051502,-119.57108496259417,E,111.79514298230144,31.746419195134905,A,1
69,Other,-14.333000775659736,C,-150.44903529144992,-29.66058586250432,A,86.12023605536424,2.6023911174826853,A,-33.13794362947009,E,E,-71.31585171180554,-57.692421306158536,A,106.12824737406943,-77.45767697477945,E,0
58,Hispanic,59.28187171869914,E,121.99186284872788,-143.11239315127608,E,-106.97237113208308,36.05246213063392,A,-47.90090618910009,A,D,-125.37275243133257,212.60326354370625,C,37.254677680878444,42.99998091384939,C,0
28,Asian,-16.74198199254221,A,96.18420169982821,21.200894323637293,C,5.228405673415584,15.020176708298314,E,48.01304594975227,E,D,156.20402692586055,-29.285784244195987,A,-289.8218593684845,62.00112449393883,C,0
51,Hispanic,-25.13320092008926,C,-91.73710402511183,21.80952135904602,B,-116.80403274299134,-68.67906053101136,D,33.203959974868994,E,E,55.04438520556278,-92.35507847361794,B,-205.6933791597097,-0.05132158133331072,E,1
52,Hispanic,-66.08234613357821,D,-101.62586603839357,138.46564442301548,B,3.0383421510376296,-61.02959523517959,A,13.457919707494426,D,C,42.7620098987511,-136.4827363452949,D,-46.45482241345018,103.44485952126168,A,0
25,African American,67.02915732326343,B,-72.45062587939898,163.96724165905582,A,-34.61378088947286,-151.947246272753,D,34.03283068937051,E,E,-161.934835748589,92.07246262466782,E,-48.02308072248196,-38.60034257715504,A,0
23,Asian,-8.633666081486664,A,98.82600419851214,93.28686242708261,C,89.45627061760688,6.017479562273172,E,102.84149957826139,E,E,-69.91130619874109,-151.20249691420327,B,14.985321000243934,-47.30324982927444,A,0
48,Hispanic,-33.53912421300522,B,-2.6729469542882756,-60.81543901143633,D,-104.24670448931658,94.08935870130138,C,158.72769168812385,C,A,-36.2481022733635,205.69207905737605,C,-128.78856435627796,-28.768679766006457,A,1
55,White,-45.417506897310766,E,-0.31815770896499485,-88.396713396722,C,-17.639991453285887,114.0799095400594,D,72.11395881965731,A,A,-24.538212201728772,-124.11639207240093,D,33.71877713896164,107.63489857091643,B,1
46,African American,-59.16098133263697,C,-205.38922901391032,135.1072271827747,D,-70.3279704611352,-133.42740853519282,D,228.02998525637688,E,A,51.06863901477232,-60.42608651269754,A,-127.12313103240866,128.35068441790784,C,1
20,Black,-81.59035195157993,C,120.39579146453214,-60.594878240109715,A,47.039074772542726,84.47414919360779,C,138.37696839618704,A,E,45.737728730565905,-39.45720665658772,A,162.91603093388312,-56.90011972218076,C,0
30,Asian,21.644374877022933,D,16.06038256331514,-48.84326479063258,C,-46.62111828284776,126.23513733260397,D,-61.966697573138596,B,E,-11.864469386349521,367.9643197227305,C,-57.02235291125943,0.29773946432063325,C,1
72,White,105.41309437233235,A,92.895013375836,71.13543371870749,B,160.858459978965,136.84926586450942,C,73.13401788597626,C,D,64.46493169541714,-93.3401460540391,D,-164.78807080929053,-66.08083664950517,B,0
62,Hispanic,65.708089269392,C,0.034408078890518404,-49.93165788909108,B,-99.0896981090836,-20.9522064374813,B,39.88595982459632,D,D,33.86357744460144,217.54013367148542,E,-134.2271109444235,-33.173030874179254,E,0
32,Hispanic,21.891205838684442,A,104.67715962175778,-197.63117148366905,C,74.23710334776628,-1.5368624623481886,A,142.02335265743875,B,C,225.0660379687504,-50.8716383609205,C,31.899038094168,-21.029556537824295,E,0
