sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,-183.02594344534808,19.522315227350383,A,-51.71841647998902,E,154.0830688494942,-99.55899299521246,100.88807133438347,71.91145341139155,C,31.308497342418,31.056176636586784,20.128022084027503,3.410697870671215,E,D,C,-127.09652313550394,D,1
Homosexual,-32.143011029790884,18.15497776828527,D,-14.642500213519616,A,-20.918123075666266,-120.5789492916978,201.8852154150108,16.500343116459046,B,214.2155246125905,-31.70639326294732,-43.05493753690595,-18.979227840850076,A,A,D,87.90154363681964,C,0
Bisexual,45.98710761648239,123.97348141774857,B,-88.04818161073247,C,-5.183795762082976,23.8261281536608,57.2986165931913,-23.36528340691934,A,107.89000993863749,24.486086467566334,-65.78062699930031,-95.89853185806685,D,B,C,-91.01251035971177,A,1
Other,-26.542801935739423,72.18020972288633,A,4.768289769335665,A,13.321416928735788,-110.13777113478662,-26.276258282965255,66.74913815593503,D,-14.332723309481828,38.38261444385292,132.28788046934113,-72.74443369981613,E,B,A,141.67153128386585,C,1
Bisexual,88.96047964962865,-20.616962180749372,A,-154.26131752793304,A,33.57660284528542,23.664804024292632,71.66395202730327,-231.9792328627947,D,141.14412434244585,-59.58314885247814,-28.23819169730235,45.03412638546774,E,B,C,64.61628687023679,E,1
Other,-16.99445288248612,-155.83145460173276,D,115.88447318938802,B,45.59305693635078,-3.9635133525872335,-193.39727942864658,68.30239527929261,A,13.192660829650963,84.85281647741036,53.46050613570934,47.75068890536242,D,B,C,-35.272915591745495,E,0
Bisexual,97.14187431481129,65.94013575588198,C,130.1463027710601,B,88.65013336800384,120.32764171773562,-58.89939609387292,27.858378325765827,B,87.37815835803897,88.99069555827631,84.10659233897519,153.57433811544323,B,C,B,-43.65597376814342,A,0
Heterosexual,67.50714624828254,86.27973923018783,E,-124.64785634660342,D,-46.83541263613055,-108.64971123566849,-118.04311152932479,-42.81480439899312,D,231.84310512662964,-125.65015754480058,246.5105967000123,146.15603875321756,D,B,A,33.51948074071199,D,0
Heterosexual,2.6814593979019126,-156.2638522322785,A,119.35347194043592,B,70.310756539924,6.393061149539663,48.369628694465945,204.6097956518645,E,78.63935341796133,-75.02555025498935,153.22008181322678,-35.86395284814043,E,B,E,201.56255855707877,B,0
Bisexual,9.621939818777573,-78.93413828598467,B,147.32855407522038,B,-60.1223642658062,6.994951856129247,-10.480520610888775,134.47619236175026,C,32.16472458479749,-9.102283894953935,169.5480324493265,-2.2788173793247313,B,B,C,54.45602261227659,E,1
Heterosexual,-56.14189676323328,93.55296620799464,E,-87.96917769854599,B,-110.26576727797914,38.01162431219198,-33.59022132956391,22.362079600421904,E,41.1421576020565,116.88456365076061,140.3016624162108,-72.90424883335152,C,D,E,77.52863282781041,E,1
Bisexual,96.56824868759503,140.74233060604865,B,-223.583472170961,A,-99.87189347864856,-21.701454692389746,-7.584886036199776,-246.55107076130588,B,104.27669232114334,93.78261972303297,-74.50872844835807,-49.70722151405904,C,E,A,-66.68980101633521,D,0
Homosexual,-76.61186221095676,69.62674219739856,B,-68.29926523514537,D,32.99148460091415,-21.219259881667067,145.42518737818853,-56.2878164499075,A,137.07089553061778,-11.173535442866015,-0.4520357469406799,8.683970366060183,E,E,D,66.247660230911,B,1
Homosexual,-71.10813468211849,102.94172757664559,C,-79.64743187648293,A,-124.69608480496458,242.924863098151,90.90985711546132,-36.89770696326867,E,5.202973048445165,-113.48201312375458,-26.627481068847093,-156.86010755446597,B,D,C,61.417033957477116,B,1
Bisexual,10.348670089998539,134.80216132024665,A,7.6750130511795716,A,90.33221241479539,-9.104605613642157,-23.501626039377236,-25.086335289318857,D,-67.36445194289512,-92.63813284979723,132.7698143644283,-167.4821262201248,D,A,D,-189.77306896100814,C,0
Heterosexual,69.50982386651671,-49.32468324830647,A,-104.65369503147721,B,54.46032101883026,-83.10375037269814,33.78489931628989,-226.37160172206694,B,-21.866580142177597,-183.48543240082034,-7.590325256703151,17.101277800550754,B,D,B,28.195220457765068,A,0
Other,-86.10192497815876,-9.034881962938869,E,-90.565835892887,C,39.627985402112884,40.08329513215416,136.6175621974394,117.12983087514728,B,-167.91950557917258,-46.51276017477914,42.77318728084533,170.36148746850682,A,E,D,125.29229260348933,D,0
Homosexual,91.68571733202191,25.463476634821447,B,-104.09464539340003,E,116.45636815426306,146.56949521762655,45.593354246410264,-12.359876914897624,C,67.3846559016486,114.62107285239533,-11.79263587211334,-45.263902006899926,E,B,C,59.340485753270386,B,1
Bisexual,-44.47779198310855,110.05341708526262,D,107.4306559162707,B,78.13350756540333,41.84985286050275,56.856856603561326,-85.82079815758328,B,144.00910986055194,219.61418738132593,-38.49931333930199,-112.86636958638059,B,A,A,-73.79177123933266,B,1
Homosexual,194.23568435437167,-18.251156238444008,E,54.65750738280227,A,63.083738112324774,179.33211902363666,190.44996096325272,-84.34755713438527,B,126.99644577740328,-88.24863663572636,84.03959757627018,-45.8555040516823,E,D,C,72.24089285517607,A,0
Other,206.59429480274193,72.76647689843097,C,-1.7698565430917523,A,-51.21519446040228,-34.65384521886733,57.83771294254457,119.73937232560567,D,217.7933649905406,-74.79443240517443,197.78949114616202,31.066025846758638,C,A,B,70.4353814626066,C,1
Heterosexual,55.69112697551224,-163.3180924111395,C,-47.54777458106759,C,-155.84670902114857,36.296007542347006,4.951627135888803,-166.46742275500782,D,72.00654811530121,152.9654072548481,-5.244756594727858,134.869439662287,E,A,D,37.39631747004491,C,0
Heterosexual,-94.57053152259822,-112.90753208653676,B,-144.25728947420785,C,-173.39919367974585,12.596600741466876,-67.12021232746162,77.72902242877603,B,109.3359113856059,-88.92977019029135,-13.72681555736332,112.32048609627587,A,A,D,207.8194302464095,C,0
Homosexual,96.40231424943647,-60.04879089506018,E,49.99750316905722,E,-76.63855560220563,13.294828024263913,-5.117111702901375,39.38276745529613,C,-163.87358489345974,187.91957217887833,-25.207480366262725,122.75344527596201,C,B,E,66.26898565060839,C,1
Other,30.9292559461725,45.0951643833605,A,-24.971366627162862,B,-68.76631644655225,146.27631535520044,159.50755827114637,199.36666383752595,C,4.514743278152595,-17.377211180155882,-17.352540251074863,-0.5980987239053253,D,C,A,-44.47387822003092,A,0
Heterosexual,41.30170767986418,-114.4357342928876,D,-116.06486788921133,A,259.7071657715058,46.99992010189096,28.544673662156782,76.49879609272827,B,-63.933186593538906,-25.44254786434089,63.77950256690952,67.33755549063672,D,A,A,-28.35946745538947,A,1
Homosexual,25.17156504614283,-65.98076141906243,A,17.67082902732605,A,-184.22203295647867,36.34693107121793,21.881039977330396,-182.96356811147604,D,110.07385616210128,-24.63571801683079,57.6359608499992,-59.43904482814711,A,A,B,-15.270206862209559,C,0
Heterosexual,142.4198685540222,29.010334717468123,D,138.71101401339266,D,-88.38872010621344,-27.872371724562463,-127.04237420987947,125.6158619020348,B,-40.9925468836357,64.36210842620643,-78.98281352631639,5.624052903386641,C,E,D,-158.33950236335153,E,1
Bisexual,6.771967670186925,42.90478000654267,A,20.53639472630791,A,29.644080749107843,26.986020599298534,159.48392216621116,22.5688045822228,C,-27.69584168148041,175.58432829108605,6.906419599187495,106.43292114108887,B,C,E,-216.0594221095053,E,0
Heterosexual,-4.880707172628054,-73.61783178473206,E,-75.36711467388695,E,242.086767957471,-39.16400063707488,160.88690314099264,-40.18154654350351,E,52.94798958668924,-94.67752853614797,-116.95546913469516,75.1181695271065,A,B,A,134.07824143874814,D,1
Homosexual,22.49542450691626,-98.19451843051016,B,145.81783741604454,D,-159.07400770603172,137.31614730564792,62.669031429279286,6.125352307795784,A,-165.24163403585501,-9.076062221286092,-22.074503659109702,-5.908478239371127,D,B,A,-81.87968617326038,B,0
Homosexual,38.73563454501854,65.48184917655756,A,-63.998284103081396,C,-139.27720574685873,-65.47527634389812,85.88444994856704,178.73582599204,B,75.09010640594524,115.14242733849728,-164.78971785573054,-82.49448733222454,D,C,B,-48.62867690252848,D,1
Homosexual,36.735204820404874,-111.05051024870095,C,59.68222095179567,D,-103.08674200395645,107.74408141472263,98.25549823683609,105.47591939654129,A,-164.85872381363046,-49.52767872245921,-47.751741014121144,-41.767975928608756,C,B,A,-123.62966108529554,C,1
Homosexual,-105.50887537193891,143.70967654870847,E,41.48309941513091,B,148.7008517151223,-94.2857651530857,-8.03802387272153,-7.675690573441842,B,-192.3678221644177,16.946902504543726,-22.914200684213053,94.53420042274232,B,E,C,82.45429392923377,A,0
Other,117.77503239689469,79.66127070429843,E,-27.461924033057127,B,39.23859453171775,-7.008766773368611,-26.50982010290097,-26.018713195170783,E,-61.55315042711847,-38.03447598318917,-231.01068400766587,-61.66919859265341,C,E,E,1.0089878826676713,D,1
Other,10.669088889884538,56.89583904804263,C,26.78487904280046,C,41.115104103027136,-68.64884495160187,-101.48622890945593,-57.514392586000874,D,-167.2808229790817,292.81106911910666,55.32405658172319,-138.59653541926193,D,A,B,-3.8453043853697877,A,1
Homosexual,-38.472473878831245,1.2310656668323572,D,62.47529136669593,A,-91.23919967857425,-89.33192742508055,118.00066582816531,-23.39754458367472,D,-89.80183257172833,-107.723103253664,-184.61386441331393,18.234718489860164,E,C,A,-81.85030326621666,B,1
Bisexual,47.80076476976557,-191.6094125686021,E,-74.83009734290691,E,164.13207325863434,-133.54086275281534,-108.53500628007905,113.23711375388766,A,53.96077652315658,-123.9443990774899,-212.67839886950702,-76.91345537024463,A,D,D,-143.96559916032749,C,1
Other,-77.4036084783521,-44.020416917448806,E,135.8660251725682,B,14.147658391734588,-67.9958152640975,16.91159217843483,235.50112713570064,E,155.9443992996908,-71.64523096112457,-134.18627223957665,4.550620406215327,D,B,E,78.81067027308448,E,1
Homosexual,-164.85370028878268,258.9634432659812,C,-165.85387537558455,C,179.27603026619389,16.974023225083208,-28.709875973835636,15.595660405036726,C,39.040524866936615,83.31727979919677,-4.3023557952537566,132.75719692968627,B,B,E,23.845917727287578,A,0
Other,-33.362799362815046,220.82248308026712,A,-7.363283462699295,A,-93.87432747671436,-92.07169129300256,-22.675713464773924,36.194232761599466,D,-117.602586041108,64.31405559111664,-15.738547059330815,75.86729900796614,B,E,E,-10.489699932296581,C,1
Heterosexual,16.295354851613663,-100.03398842887682,B,-179.86648222011243,A,-7.667046203021222,-99.5250146106531,-90.48528010836512,-204.22578765291033,C,207.7587883963452,-41.78573108784841,22.073486769141436,128.55489405245163,E,B,A,26.03588054886797,E,1
Other,-2.3120932765169697,-14.135505308728769,C,-97.68506726990135,C,-94.13775667664453,-47.87743255047322,47.5891668650966,135.5685296086367,B,16.723190809048187,186.8525134788655,150.53560803754996,-17.258060814816677,B,B,C,300.686648881931,D,1
Bisexual,32.20246987777747,-57.425465890765125,A,30.893887955167276,D,-71.73074214096728,117.99641887117873,119.07346052027859,-1.2640059013035092,D,-182.20039406615464,114.14082560061067,-27.75545183853851,-146.92276152999494,A,A,E,208.77856391066328,D,0
Bisexual,-221.35181504816867,-161.82158532818093,E,33.157306418942085,B,-117.89756418726844,-14.211206993664993,-109.13785172210018,-92.04994277778306,E,-110.26430050272768,-86.62433478642714,28.511871518014164,-136.4301355734767,C,B,D,-31.685434042780003,B,1
Homosexual,-64.36899019518688,42.46954179561843,B,5.102965189569981,E,-65.15182185788062,68.15398534094895,214.22055228282053,-33.9240220177918,C,-51.58170202838529,-12.531890225328974,-30.760982844600438,132.68377032946668,D,B,E,-18.67821136240614,B,0
Other,-84.40767789330404,-98.04650586694788,E,23.534270613636018,E,22.83349061718448,36.29086640842809,-89.77895201855132,-70.26050542985254,B,44.430653015027126,-202.0963944369322,53.19528561062046,-89.72100448253812,D,B,E,81.83450420623888,C,1
Bisexual,131.2317885781396,220.54243312432317,C,26.3994042444427,B,-24.28162666958058,29.815192345069246,2.74040570045388,95.33760216469584,E,53.8032320928438,41.02310670274148,43.99469021369796,-115.37124827382937,D,E,C,-17.579910218147766,C,1
Other,-113.33365540385434,13.511733661630856,C,124.24652133750742,A,22.556427612822546,11.955432655761232,12.060690197731866,-48.44250893083924,A,-150.6552092192135,314.1724357594442,159.59874738852014,98.44276271049132,A,E,C,-36.36600119954283,B,1
Heterosexual,-84.2281862651188,-80.76980530314917,C,-65.45113309165455,D,-38.0908825892176,79.44510304572538,-12.956139630953475,-49.726257895668326,E,-87.83995770891329,3.4130821778574383,-119.72164799038806,2.8347205275232246,C,C,C,81.66045913423578,E,0
Other,-177.33639768923695,-47.35266231368733,D,-184.58336325023853,B,103.55083707510641,-169.40347842625442,-159.54257519463982,-78.61347399456932,E,-91.65841291659791,14.876296240106674,69.5575355232201,-39.53384683858508,D,A,C,269.7966882809682,C,0
Heterosexual,1.835659420202868,-2.5428669350631425,A,80.3395322744993,C,141.04033174188748,-100.3920934789711,-132.72334442916713,-78.0458914151881,C,-16.121409893256818,3.488024080089665,231.0229204429528,-122.06632920107239,D,C,D,112.93453266671808,A,1
Other,130.19083244527926,108.88936081223946,B,-34.61681596006015,B,-115.72279292036771,-112.841105774886,3.3453653666409027,-33.142658127368776,A,203.7425801632492,68.86259717201189,-88.08701483469575,26.09749894681121,D,B,B,79.07049820732061,E,1
Heterosexual,1.9972135173595595,126.39556284737732,B,-44.77298506362358,B,-90.36488210819284,-44.852580131621636,27.65304614153535,-256.0680066461731,D,77.12373369515426,-52.15830261058463,134.62087532895376,319.2907783521405,D,C,C,-94.66132413696964,D,1
Heterosexual,116.74203157748953,188.3123560526837,C,116.93192743500191,D,-38.9782205034431,152.97317946836074,-76.61675294221206,-72.62643833707831,D,110.59444343007554,56.980382738197235,111.03048696060496,83.94347774994539,C,D,D,-5.721966131363816,D,1
Bisexual,-118.41679833376118,-44.93199662531164,E,-43.042906608050544,A,-63.31664290962286,-101.74143815427641,136.87573561123537,204.91363269034855,E,51.538830816770385,46.464056101436114,14.294451397594202,-66.37751171208835,D,B,E,12.449039951376905,E,0
Homosexual,14.286182298082457,49.60764600656009,D,44.22639278524179,C,186.6195871529935,-152.79194265434487,75.52199765944235,-59.76019065670117,A,80.69729479986871,-21.103782496188664,-182.1597923991883,-146.90329446138512,E,E,D,-71.49148447034747,C,0
Homosexual,17.47473473532168,119.9858502133429,A,37.940080574060715,C,-98.2337400367876,0.15884326078461383,-308.27933226357504,36.96337122604946,B,138.74609707372096,5.9697209163295435,-89.21144533711254,59.667251764072745,E,D,B,4.616117877116763,A,1
Heterosexual,-136.80463059102743,-118.2141977385363,C,-49.39793440047382,C,67.37005442032667,-163.24732845758828,132.20195504774338,45.44162139248012,D,53.00501938945651,-158.9027816110572,-46.703013962786116,36.54710597517938,B,A,A,14.956136063798061,A,0
Other,-34.07644946523503,6.615728970414376,B,73.41907926506593,E,297.612359195052,-8.798909221630757,113.90261153402139,43.38675174327105,E,-24.290618707477893,-87.60109447457596,80.67784326218425,110.62935474977556,B,E,E,70.90279267550444,D,1
Heterosexual,-54.17036612891546,-17.035620273086057,C,-60.808993644037145,C,-91.90732443830717,29.468570123521875,14.021997789912236,-79.48785555505764,A,-39.19262417286132,-67.75555879523596,-38.73358613934995,-32.66023622206703,C,A,B,-14.38848616391384,C,1
Other,-48.88008843187695,-166.87960392415238,E,27.152935940558514,B,58.9403920237368,110.22461781782408,34.592017141050675,70.5154512703797,C,-25.783085292253737,-32.9190061086211,-3.269356577639651,-149.92116935477188,C,C,D,-15.979495946869326,D,0
Bisexual,128.1681206343626,71.2001479761004,A,-47.65510915727324,B,21.3316741146265,-22.570321886774206,13.347757996137982,12.682734445459703,A,-84.33850977565552,-102.4801856510011,-173.17619796235192,17.60649515314954,B,D,B,-124.31049886027748,D,0
Other,82.67342402769373,255.57351050090054,A,-124.51724567752672,A,184.924206878054,-17.100169838682888,-268.0602653753838,89.60866207158337,A,-46.16551543366118,90.00325325521435,-114.15062096438977,83.88426691064225,D,A,D,23.41862485935852,C,1
Heterosexual,-34.85912611507089,106.81636029036898,D,38.91834812856042,A,56.21469463932425,49.8989304949644,-67.82172945806992,76.6495145806159,D,-108.71268094123583,-25.98012137134208,-18.222357315610317,139.1022560110217,B,A,B,-119.9034258442368,D,1
Bisexual,-108.63547432628286,54.10759598149978,B,46.9635414183125,E,-30.70982112841027,-163.4141490682385,-1.1059917539413358,212.94510563794665,C,59.703985462194474,-204.1018935963886,-96.72374051910644,-44.11455229654207,A,D,E,-20.479306660842425,E,1
Heterosexual,30.53255334248001,-100.97271753462553,E,-25.2186524521714,D,-35.09334847127251,-5.592354978108579,118.93616469553771,-42.41353246006165,B,-129.66148486075565,-172.4146366905865,-43.68166991819197,112.30991655901785,C,D,A,-92.38587627299984,E,0
