handicap,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Both,Muslim,154.56836556851513,D,E,26.109906851999913,B,E,67.19611936802721,31.444691389935954,-112.74963850076622,1
Both,Buddhist,55.66358843204328,E,C,43.752100599283445,A,B,-29.064951665022093,-38.296972910735875,-73.27841062336744,0
No,Jewish,24.296837929272037,B,E,-81.87781247430813,B,E,64.56727400929263,-0.17844114295932828,104.67931257538436,1
None,Christian,-175.41475857183536,C,C,20.781159748407767,A,D,-39.759315863506515,37.15184020508853,94.64631568165579,0
None,Hindu,158.40263009623905,E,A,34.376455811073654,A,B,11.343957840125078,-79.75883898670494,-139.42954371387884,0
Physical,None,-81.60010618870304,B,C,-84.39773452448985,E,B,-91.85923954148868,23.596293492967447,14.50479208318914,0
Mental,Buddhist,-129.8543580853489,D,E,70.1314447033232,D,A,223.12347327328857,221.07670050007368,-22.418810846449933,1
Both,Other,-68.48202095687385,E,D,26.138040479827897,C,B,138.7177654111168,67.83303534530822,103.72725806643484,1
No,Muslim,53.459767027747695,A,A,-27.029784466977187,C,E,121.6514187249793,-56.238658182793934,-90.08577063372412,0
No,Hindu,-98.95306251128765,E,C,35.867027052510906,C,B,24.28899316101537,-85.96245242096575,-61.92126191169639,0
Both,Christian,84.73357518828315,E,A,64.4551822814979,E,C,-31.470190264335386,149.42627757787437,-52.90785508884879,1
No,Muslim,-134.44324754900305,A,E,111.0935360176037,A,E,33.69693927615374,15.467723726124106,-68.60747823545017,1
Mental,Muslim,65.6653492203344,E,A,119.45123510865679,B,C,-114.74578160424616,25.683865506375152,-11.63250547255726,1
Physical,Other,-105.28479010222027,D,A,-24.68577382262391,B,E,73.95290012413808,142.3952572349846,-75.59992827506001,1
No,Jewish,-38.843010967996484,A,E,-54.306410087874504,E,E,-105.46830388424404,62.61037781814242,69.58524578124674,0
Physical,Christian,-28.963198074898465,B,B,242.99543587814955,A,A,-29.092482140242304,-107.87708287583568,-58.48579954633121,1
Mental,Christian,-3.106183601062051,C,A,5.928563806755756,A,B,145.47742338018674,8.418992893347719,-74.8725766897057,1
No,Buddhist,-94.260584060869,C,A,-1.1002821828868796,C,D,-58.9433141497254,-24.40050889435199,91.83233521933532,1
None,Hindu,34.01378882385384,C,E,112.4006164661268,E,D,73.61556471343775,170.7603507734103,-26.846467477133128,0
None,Christian,49.31129807389219,B,E,45.52922326051698,C,D,142.05501567602076,43.62494504236823,116.24883767911331,1
Both,None,28.690251159557516,A,D,-67.79291507147748,D,A,51.309059694245384,-130.09500342399969,-117.2519610626915,1
Both,Christian,-192.35489481332885,E,A,-17.316121951229025,A,D,40.84517591509243,-158.69274280199184,-109.26410646821189,0
Yes,None,-2.101908128829476,E,B,132.60024349443046,E,E,-145.1364997438302,-55.29184420060653,33.05931028699875,1
Physical,Jewish,172.02713905179007,A,D,-23.428401634616502,A,B,129.41654438760753,-32.38097407450439,287.21377863952233,0
Yes,Buddhist,-62.07079719383426,A,B,-196.4007887998787,E,E,-50.32103274871195,-22.429617919533385,5.926894342616467,1
Physical,Jewish,-157.04230246367626,C,A,20.51244495222076,A,C,3.060393081728315,-79.2331268288562,131.8861671374755,0
Yes,Buddhist,62.220586172366524,C,E,-86.9900453152981,B,B,26.88139132927072,-57.0592925358415,-157.46272231307287,1
None,Other,-148.76660131882343,A,B,-36.18995649157289,C,D,-227.49966070911572,-109.72533331854733,86.09301541953758,1
No,Other,200.27305756184077,B,D,28.67136029368788,C,A,-145.24128258684476,-114.46663579401344,118.44415271021991,0
No,Buddhist,-25.017593563458508,B,E,133.87376575401444,E,C,-29.439375392217947,-29.733273321029557,-81.5855546331675,1
None,Muslim,-20.153504268190343,B,B,-144.17487993612988,A,D,-125.64446434389151,106.64757408329237,109.49552510430027,1
Yes,Buddhist,-70.46984333181894,D,D,-123.34267680820726,C,B,-77.67803889095592,8.482471200200578,78.1202482169114,0
Physical,Hindu,52.51099513069683,E,A,39.500310975769395,D,D,-30.891841075111625,-82.9164936850048,150.65220035059923,0
No,Other,4.993432398238418,A,A,-50.792203250344336,A,C,152.0310493671731,154.8935115257719,-50.96216803170681,1
Physical,Buddhist,-152.39981967350144,D,A,-91.43677289760662,E,E,20.177880327022642,11.625725015397553,22.608795841017375,0
Both,Muslim,-160.7313693190777,B,E,-10.91321852584556,C,D,-90.32324618825787,-9.496575892440402,-21.857392228700515,1
Mental,Christian,98.42076338493972,C,D,-35.47195717665784,A,C,-66.1794362018984,-70.72184944838986,-33.12062005144235,0
Mental,Buddhist,-91.44531440727154,B,E,-172.88375998455632,D,A,205.0229992188492,-15.452208004464199,-153.9476071385725,0
None,Other,14.371380024677666,C,D,-102.81696676123585,A,B,-82.21099159938093,149.458607762116,100.59684481722509,1
Yes,None,87.01860779956903,C,B,-59.98436157837085,B,A,67.50613143396359,129.82184927836798,18.294101523870186,0
Yes,Buddhist,221.2347706004258,E,E,-61.347723368295604,D,D,107.81764509134315,97.36061041218413,85.63297925663792,0
None,Buddhist,-82.97845736624171,B,B,43.33316568756376,D,E,-94.90461626862813,-47.84516892415616,45.89878096594127,0
None,Muslim,133.34389005084208,E,C,47.83693557311061,E,A,43.651091982649376,110.9629112499613,2.8678539815605046,0
None,Buddhist,-29.686510009411784,B,A,66.0546867524288,B,B,-136.60684584833243,51.315755035521896,179.0922487044589,0
No,None,81.47313687580403,C,C,-12.262317217491809,B,E,2.235599828866124,-1.3940050583851562,-61.0530870827929,0
Mental,None,-103.44578258479902,B,D,-0.3975198474452611,E,E,-84.43241904257869,86.40226697039964,109.81207772979707,0
Both,Hindu,14.849273388556783,E,C,-133.0485162021088,B,E,44.66105362318517,41.093613187141045,-55.317525051621786,0
No,Hindu,-194.50332370043253,A,E,288.3470407001441,A,D,49.43246273928917,33.42809012046721,99.11742469781035,0
Physical,Christian,-104.58081217844368,A,A,-118.97583980850615,E,B,-36.35496907261643,43.01044313291282,-112.23220109294907,0
Physical,Other,25.080363328772844,B,C,76.64375973154152,D,A,61.30322840698721,149.0383988130481,58.90015324132663,1
Yes,Christian,28.636294313026283,A,E,-72.70830574411373,A,E,-9.55477528848313,86.82202181450623,85.22919756046186,0
None,None,20.690298353460694,B,D,45.32541092347579,B,D,98.04695501586582,29.709215108313725,54.880831924895304,0
Both,Muslim,-22.335198402860065,B,B,-139.59414891694018,C,B,1.482983384197802,-129.79048371935184,117.28524710042205,0
Both,Jewish,43.618751456829955,A,B,-55.407776886310344,E,E,-8.37858217336529,-131.5915076724576,103.06813568597421,1
No,Buddhist,-139.1669734646843,B,D,70.25973797656067,B,B,-150.4947848954076,-71.7727406516334,84.63755048283443,1
None,Other,-98.32959514192365,D,C,51.815331703305375,E,E,-46.002187759440346,9.746040871614653,80.53476459137191,0
None,Hindu,-98.46386572574563,E,C,-59.130330990372485,C,E,-72.65664769242828,189.2413090293629,157.11274525282303,1
Yes,Buddhist,-1.8054482061627102,D,E,-37.89249233147876,C,D,-48.15964086326501,-3.8674650258053327,40.854141033151606,1
Physical,Muslim,132.6789704521204,A,C,-25.480211197943138,B,A,10.569259965548232,-10.715674904308766,-19.772759408851147,1
Yes,Buddhist,-192.14065891806456,A,B,131.8450981998199,C,A,74.92009880652664,-15.871688508212845,-88.8742032093473,1
No,Other,-58.845011698243596,C,E,-154.62185108221703,C,B,-166.60609967272944,-10.24768761812749,107.52117722958192,1
Mental,Jewish,59.533026941937564,E,E,-23.715889836732252,C,A,-94.832881575674,-112.23230754896298,-40.176243379252476,0
Physical,None,18.583911351956388,A,C,90.05339252316499,D,C,105.88964717837877,113.46299647744145,110.57787458631263,0
Mental,Jewish,-136.4640875483154,C,D,33.071546569896874,E,D,-139.76182321574495,-21.410454122386234,-94.7816222655537,1
No,Other,54.13547262506888,C,D,-189.43074895226778,B,C,-66.94264633927608,169.40134805893842,-33.92519472406656,1
No,Buddhist,118.12850530573229,D,A,52.04475868742655,B,A,-39.59279316767163,-226.3078561259809,135.7092973003097,0
None,Buddhist,-18.67983024140519,D,A,102.4357649915856,E,E,-141.33311870828817,30.95539791515459,29.369028260303775,1
Yes,Jewish,75.9662336375923,B,D,56.225011465066956,A,D,175.21496112111475,-189.12441082305747,52.023294231718445,0
Mental,Jewish,-15.993613178146024,B,A,165.16914929552115,D,C,101.4673176390863,-22.65529622908071,9.931987058749238,1
No,Other,-31.804193569211908,A,B,155.09584771109087,A,E,-163.8234136830264,-277.68331083655875,57.099060532319136,0
Yes,Buddhist,-87.1781478605062,D,A,87.87026567549403,A,E,-53.62186561289406,-25.263026092450623,-138.05019155853023,0
Mental,Jewish,-30.474398981681972,D,E,124.46191655408145,C,B,158.15520662334282,67.7161703256862,132.64960189699957,0
Yes,None,-48.05919319811297,E,E,193.20685584558598,A,E,-8.874048768941483,-52.14917527017137,-103.27259769102093,0
None,Hindu,19.976124194928992,E,C,-61.18190908958708,E,B,134.5406140675046,-25.214068726199873,-46.00886519969681,0
Both,Hindu,-39.27722933455022,B,C,114.63384602190484,C,B,33.737599973026505,-21.94827482496617,-31.000624750361133,1
Both,Hindu,-133.2105550273141,A,E,217.23039996638724,B,B,154.97924455527476,21.729620626269213,90.24689937045774,1
Both,None,-63.82915302392108,C,A,-46.57110336802481,C,E,172.55122458133397,176.951730228677,10.554640570433431,1
Mental,Hindu,8.579061093467736,A,A,-95.63168476282428,B,A,-90.5195557734558,-135.96954090272223,46.50431031140946,0
Both,Jewish,-50.30014486309041,C,D,76.02330831993976,D,B,-19.667645009984934,-10.936075751591384,73.18399643311481,1
No,Buddhist,-117.31776681693076,E,C,-111.09142625086163,C,C,0.4739214433455866,-36.814012722205305,12.593506868722674,1
Mental,Hindu,63.09065942556577,B,C,31.603723027263907,E,A,-111.69515216695518,90.57154431128234,185.0820832644313,1
No,Jewish,90.67823631228367,C,C,-60.51048850938613,E,D,0.5193904206725994,-10.679060098845017,-125.94571874047824,0
No,Jewish,-167.55431927177906,E,E,13.10373918212577,E,D,77.66607358028335,31.73619954241877,-78.1141651823314,0
Mental,Hindu,102.36178944188836,D,A,-15.95163246311154,C,E,-123.34099174359712,33.829272883673,82.01344364359849,0
Yes,Buddhist,-90.16327871708624,D,B,-7.03235931818367,D,A,24.02046938855405,182.19869816299118,-106.23011801755855,1
Physical,Buddhist,-108.87596320269024,D,A,-92.1393740853456,E,A,219.67613859021574,0.32441247498125186,247.9302255971688,1
Physical,Hindu,61.36951450513971,E,A,-7.599506249660854,D,D,-7.437716557194513,234.45120787335316,16.486941073322072,0
Mental,Christian,120.54163790032793,C,D,88.63014109999541,C,E,104.72321925229878,0.22468594336492922,49.97163098590306,0
Physical,Other,-78.02830679434453,D,D,-101.85764414635928,D,A,40.41675466427478,8.636505858044275,-35.751546520177854,0
Both,Muslim,-84.86435878711708,C,E,-76.46685234568793,C,C,22.307261831621727,-54.57847723552498,-90.7644910558021,0
Physical,Other,-1.2130880208320454,E,D,-6.121021938371991,E,A,-115.33054107397649,154.4339717013427,-241.8630326385289,0
Yes,Christian,164.56532722735483,A,C,5.047491269440083,C,B,-140.34663033696498,47.21388254092781,-126.00769922445399,1
Physical,Other,27.796251328250648,B,D,14.632936190956404,D,A,-80.48574649032912,11.198946045358298,111.93707309052736,1
Both,Buddhist,43.437903567540324,D,A,-102.32419002299562,C,C,-74.52811625958861,-15.707264421189274,-119.11107335289093,0
Mental,Christian,-10.321916787686716,C,A,42.21581180660985,D,A,-82.3726583118011,-235.8572340511655,-4.495704775541596,1
Both,Buddhist,-41.572624196710414,D,C,-78.43970011491027,A,A,-222.288034820434,-149.45282751023754,-154.5287266598245,0
Physical,Other,-3.4108385553495912,C,D,-37.17118167132497,B,B,-10.46292648705132,140.00892573780934,174.59263414267926,1
No,Hindu,185.7240958687513,B,B,138.1535118448456,B,C,-25.927188245497295,49.2528566475394,-80.1963220993277,0
Physical,Buddhist,-167.38194516470642,B,C,7.856976960093852,D,B,-4.701400154802179,-37.082746451772415,-36.92548611353953,1
Both,Other,88.38176763759454,B,C,139.8522619004495,C,E,-173.76142884141015,-28.068565780287987,45.8952474239579,0
Physical,Other,81.50935113135067,D,D,-76.20229123446532,D,B,-13.13604158831623,31.865504317491418,-56.12952312746401,1
Physical,Other,81.69025755807144,A,D,48.78561386828381,D,A,19.890645393476365,-20.151673330429208,87.66303284127919,0
Mental,Hindu,192.75909299928873,C,E,-107.24072948520575,C,B,-58.14641872303458,-42.96751764719969,30.049262734511657,0
None,Jewish,-112.71927774167875,B,E,125.10484809988816,D,C,149.34982836048923,163.6836657301351,-18.348703271648677,1
Both,Christian,-45.55681537253751,C,E,-120.77764975136832,B,C,-39.92750399327146,-47.265977105240715,41.19626698706973,0
Mental,Hindu,5.5162020824626765,B,C,40.46432245426244,A,C,84.19774751181002,-29.649707409358268,39.741196967638516,1
Mental,Jewish,-98.95304605147398,C,E,88.8895099715116,A,A,89.31856981983924,-22.751173748507263,-44.70048580042294,1
Both,Muslim,-78.84391906852038,C,A,91.8928417881361,E,B,-92.10255259013553,22.182573691585723,-85.08730192987957,0
None,Muslim,41.43193263576173,E,B,-136.8115651629626,D,E,-4.522614875627516,-38.18673251491862,159.55632322686358,0
Yes,Other,58.929047046701264,B,A,-39.674038748787645,B,A,44.84994633089351,92.91083689717698,98.79638826022186,1
No,Hindu,186.33925581924916,A,A,0.8383045117766826,B,B,-38.548225341840784,160.90914460383075,-133.86899178978666,0
Mental,None,-133.89645887674897,C,D,125.81914359566417,E,D,-38.533030044451685,-62.74831368665075,60.16453792348339,1
Both,Christian,22.993560131927122,C,D,-24.007641353607575,E,A,-126.76916734884232,-242.7925351509362,165.62345129538102,0
None,Hindu,-13.90965604084024,B,B,-43.67343640414776,D,A,-0.8645554591651823,61.412364447607914,-17.906636172851435,0
Both,None,-98.2259639985837,D,B,59.74150845932874,D,E,-171.07653083763543,-24.288284748390122,180.03124659623856,1
Both,Buddhist,-98.09897548640731,B,D,-97.56255236672969,C,D,114.7064836134861,-47.32309701422514,111.59844656155282,0
Yes,None,-40.70386199947118,C,D,2.7931759191693146,A,A,29.853435631540847,-39.77825230011731,-36.681545287756215,0
Physical,Hindu,-31.55910319674805,E,E,30.694277026677035,C,C,-114.86826178515177,-16.012293709582508,10.301510483097404,1
Yes,Buddhist,112.81141740088579,B,B,-34.223777119687675,D,E,-58.313329342934175,15.980925998423832,-49.07212580193083,1
Yes,Jewish,169.58230905983115,E,E,69.94058564478134,E,B,-28.276836015777274,16.425099796658976,158.22866395051852,0
None,Hindu,-132.17066117508324,E,C,-51.849125134305176,E,C,112.5491072217929,-113.40421690759759,-17.437856523329025,0
Yes,Jewish,-27.899374804040917,B,C,-206.23365889411747,A,C,-69.32291508760188,-59.259463203279935,42.138458557128175,1
Mental,Muslim,341.4091952051898,A,A,30.49307113686203,E,B,19.817951140107887,-4.164644715131167,-7.147851102060049,1
No,Other,218.84928806868035,B,C,123.40781428425605,D,C,-1.8117967847770484,67.09502596379473,-55.139126002111695,1
Mental,Muslim,63.474315790870975,C,C,218.58803976824342,C,C,57.91802253322208,0.7400268098199004,105.62222311501498,0
None,Jewish,-2.6960446464089527,B,D,-227.5031358090151,D,E,-36.239291121180536,-29.656893767094132,12.68873505362603,0
No,Muslim,-26.25364324086643,A,C,-31.589245700153757,E,A,-112.54039374069578,39.1017349238556,-16.438460529422766,0
Mental,Other,-142.64777421813113,C,A,-67.7601716987307,D,E,-111.143314466643,-138.13301840626536,23.710932538395248,1
Mental,Muslim,106.71729597001914,C,A,215.51852698859287,C,D,42.5909056424601,168.9967139893188,-11.494091671315749,0
Mental,Other,143.29464247067696,C,D,-54.406772880991106,E,C,-151.34270917924823,99.00863431889987,-81.54390099131544,1
No,Jewish,187.16928460340773,A,D,197.29560997757275,B,A,7.124404046044496,39.34491160507374,-72.34190890213378,0
No,Christian,78.70453110550729,D,C,-98.45094115432859,D,C,-12.5224673929728,119.97949015858518,38.97907930681666,1
Mental,Buddhist,42.80037215743954,C,B,16.47955553889427,C,B,-16.276713532279118,-215.63272631227667,150.37793495480406,0
Physical,Other,173.8860294505542,B,B,94.52863974885076,C,B,-38.80150435835392,2.6626698574814034,-205.4369840395462,0
None,Other,69.0127713071626,D,E,147.45189841953584,D,E,-51.59829592801736,11.335002056225624,26.891207840353093,0
Yes,Buddhist,66.16648989785435,A,B,-75.18065578572089,B,A,71.37901808649457,29.979767288438268,-170.6576542776047,1
No,Other,104.87208572737141,D,C,17.47862867395208,E,A,-96.06038609044337,-49.12230314423214,31.881283604216165,1
Mental,Christian,-110.13209494515579,E,B,-14.781929481044845,B,B,103.20868243977554,126.56833061192152,83.75782937938752,0
Yes,None,92.51827982227573,B,B,-109.26685631843789,E,E,-85.98667752079795,-11.668073237611852,148.28273192189835,1
None,None,-166.24334873902035,D,B,-54.92119688072186,C,E,-84.14756047229847,107.59797110265934,-61.655367303173115,0
Physical,Buddhist,48.4700021680881,C,B,152.64351074454774,A,E,108.76609622546971,307.97361510740757,-1.0597589425716152,1
None,Hindu,44.24314990966683,A,E,74.3145207477578,B,D,-269.4538556780795,-15.538207228788245,-61.432939922359566,0
No,Muslim,234.92671068826402,D,B,227.96823246229104,E,C,-141.30107140130244,-20.038049031165833,122.3196989870214,0
Mental,None,51.79393431927887,B,A,-37.08588039158228,B,C,130.7843733194088,-67.34907243012151,-116.95331979748407,0
Both,Christian,-159.90620448390837,B,B,8.78066722906755,E,A,51.50181596843797,12.214352194424567,-124.9922521455079,1
Both,Muslim,-50.84630794185263,D,C,13.614852093984775,B,C,81.24087175712293,-122.24468186753406,131.44625065649907,1
None,None,-206.4757428818206,E,D,-110.8030365351507,C,B,76.88080888595215,-105.67981123004284,-92.69932369984035,0
Physical,Buddhist,-64.97321987540586,D,B,68.60444801690441,A,C,89.18709055418219,-136.57827597634446,-33.94259851598405,0
Yes,Christian,15.928538856536594,A,A,166.4677354699744,D,E,9.622137586492082,44.05325054142116,288.4040462162012,1
Yes,None,68.6967581353866,D,C,113.13543809044558,E,B,-47.84585253756225,172.02443403850657,13.192121710398599,1
None,Jewish,144.63134212715656,E,B,-41.94571417984865,A,B,-96.07412561777761,-12.030706980618595,-86.8587615519127,1
Yes,Christian,-14.064087946229467,E,D,-88.4558992364339,A,E,148.7615835562421,32.81986114465042,123.903914381063,0
