age_range,Disability,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,Yes,Jewish,-49.20134131258714,134.73148710125312,C,57.1712562087613,B,-42.805286830772864,1
36-50,Both,Other,53.15686465429146,103.44102829843192,D,-77.76584517318497,A,-1.2428644801499096,0
18-25,None,Christian,-133.86728880784213,50.472862753049974,D,-176.7423219952476,B,-87.58363596163481,1
65+,Mental,Christian,82.75730495255875,-102.7631353139238,C,178.38575031615503,C,-250.3939264381841,1
65+,No,Christian,-27.95590208672837,40.23414679094999,A,-103.71798425591095,C,51.99421597471322,0
65+,Physical,Jewish,135.63669023249528,210.95692384673993,A,25.30901182263165,D,-19.875695254815,0
18-25,Both,Buddhist,67.69423684189263,169.74869128159824,B,-75.18960119543357,D,-40.16036417869967,1
18-25,Mental,Christian,24.01710372759669,31.620972590260944,B,-73.20140057952204,D,-99.05817612761949,1
18-25,Both,Other,-93.57642721659255,-164.84941139578584,B,-73.3423686100249,B,-15.327268282130907,1
26-35,No,Christian,-30.026192551493303,22.9726118370777,D,156.90844306535902,A,49.24638572742174,0
26-35,Mental,Other,139.94981304940777,-129.44815847341243,E,-17.971851823003583,E,238.45247020219804,0
26-35,Mental,Other,64.11967240936994,-21.938925594398082,E,-43.55092183326597,D,102.33612993063115,0
51-65,No,Buddhist,12.68264963945919,194.54946112872682,A,-79.50894541448254,C,172.43388583415776,0
18-25,None,Christian,-153.49579118004974,59.41704080130402,A,0.36723409006971264,D,14.072843060805912,0
36-50,Both,Other,-17.5930991721835,-223.49867293589844,D,-128.31707417684768,E,-3.310398607321421,1
18-25,Both,Buddhist,-254.51533486611697,39.90910408059182,D,-11.467399943414224,A,-211.94849786474936,1
65+,Both,Other,39.859133635909885,-45.287325685210575,D,-189.8730941856035,B,9.693235233088757,1
36-50,Physical,Christian,-35.7793911215321,-44.370828881303645,A,84.97892393600468,A,6.827462308400399,0
51-65,Yes,Muslim,101.24804622254211,-127.47496012305419,A,156.43005320392115,C,-93.54356324233527,0
26-35,Physical,Muslim,33.3926696700174,-3.3170051341668914,E,135.26459819139646,B,233.3789317342868,1
51-65,Physical,Hindu,119.13000489004713,-20.971791510892864,E,19.749232166221685,B,-58.886599168017014,0
51-65,None,None,38.731023764228404,21.12740298354485,C,-89.55726912205859,E,-63.39210944148947,1
65+,Mental,Hindu,-8.48453974747107,94.50648756704916,E,-120.73738207385693,A,60.660655395820015,0
51-65,No,None,118.48467158286664,-25.893912743319998,C,-68.58384528577656,D,35.341155156491,1
18-25,None,Jewish,-80.7968086847885,-86.61102016393394,C,-128.74641478442257,A,-109.81423419457073,0
51-65,Yes,None,-15.925905434922768,284.877352846886,E,-107.63117173247588,D,108.63519709826335,1
36-50,No,Christian,-117.29426590585477,67.99139765540342,B,-19.2032076004344,A,18.933588134708774,1
51-65,No,None,-91.33205089469753,-114.13028413060428,E,54.624028231385665,E,9.942394249643788,0
26-35,Physical,Other,94.41091045299287,106.4172860740206,B,-0.8158815930078377,A,125.74666711549523,1
51-65,Mental,Other,-177.1789687510781,114.00020828266673,D,55.82402139005562,E,16.35723357117787,1
18-25,No,Jewish,18.697595810741056,5.67357089855719,A,13.969585498757084,D,84.99045658208516,1
51-65,Yes,Muslim,37.198446967411506,80.09699391753082,C,127.47083818683575,D,54.51078166696786,1
51-65,No,Jewish,51.07951622583028,111.19633881134352,D,63.11681902791595,D,-10.701527449860023,0
26-35,No,Muslim,56.90084579780512,188.9267686045019,B,-64.91847779142897,A,4.235481592309698,1
18-25,Yes,Christian,-159.61680786772723,140.38711112082234,E,-167.4888464012944,E,-53.042601400756496,0
26-35,None,None,9.905782049190865,167.44559523470204,B,-178.9834328105556,D,59.27305714221867,0
51-65,Both,Christian,-89.40876978758851,-2.429742275393895,D,20.037127883439002,B,111.77850989861243,1
51-65,None,Buddhist,-59.11116321142047,-192.54674759008793,B,-55.70797548976586,B,58.710367713146006,1
18-25,None,Muslim,190.54752637610542,7.556828195989927,C,12.487312894920217,E,108.9296101219254,0
65+,Yes,Muslim,74.88999319127367,88.5684322727526,A,79.07555819162693,C,13.050181147881249,0
26-35,No,Other,-26.154021421415436,42.777616466015814,A,114.64127773727928,B,-84.9157367205072,1
26-35,Mental,Muslim,-31.186132177024867,-108.72587305532966,B,148.33334993514305,B,92.20949772515473,1
36-50,None,Buddhist,34.85043334566556,-34.87414131917889,B,152.50531950692087,C,-82.95361196776366,0
26-35,No,Muslim,81.62521240742876,-106.19460909543447,B,21.198298995646592,D,123.40167511755587,0
18-25,Physical,Muslim,233.36966092099436,78.94653872784764,B,43.98463615734024,D,-140.0407110237923,1
18-25,Mental,None,11.105103055920232,-75.169316581826,C,-27.8689681501948,B,-146.85754954340183,1
36-50,Physical,Hindu,66.83938890026543,-52.07520575894337,E,-42.7567895679205,D,-108.15184779477498,0
51-65,Mental,Muslim,-66.93144457621668,181.98224772295978,A,35.41460924033246,E,-69.97755549004852,0
36-50,Both,Hindu,-42.93084584847933,9.497104763974457,B,219.3866230126707,C,227.69420366261198,1
36-50,Both,Buddhist,-102.54379104887659,-21.723984661191672,C,-5.012841999953428,D,-20.13778115906952,0
18-25,None,None,-90.34886816738315,-106.00774562093565,C,11.202841985460855,B,83.92469879332921,0
26-35,Yes,Jewish,-39.3234006213285,-125.76957869426346,C,-53.795689696588965,B,-70.11747416273964,0
36-50,Mental,Muslim,162.79102189068385,42.17304670578601,E,-83.35731717008478,C,-73.08754921156017,1
51-65,Both,Other,-56.25487642990211,14.488006837274334,C,-107.63292815454884,D,-34.0291377943343,1
36-50,Mental,None,24.039972523202273,-87.84100972640711,D,-94.78734394882235,A,81.38023998192308,1
36-50,Both,Jewish,60.672127068392015,-85.93020897286299,C,-61.01159466738123,B,-22.19042552383573,0
18-25,No,Hindu,-135.44429838118785,25.194057551390813,B,30.332080046059655,D,-104.98882447711728,1
65+,No,Christian,32.656061217400136,31.36766244221875,D,94.43580977407932,D,32.24181380571423,1
26-35,Yes,Other,155.3547759665407,25.77456003140529,B,-235.42872551483615,E,-10.411354880135184,1
18-25,Yes,Other,122.6642010646567,87.49376252067829,E,99.69678676146634,D,-68.44538831281552,1
26-35,Mental,None,-75.2064290963576,110.8296570121921,C,104.96397222063113,B,56.02230919800873,1
65+,Physical,Hindu,58.626713226036664,-155.24843387804285,A,118.22916987349956,E,-44.793708860719114,0
18-25,Yes,Hindu,210.9713236592887,141.15904700578784,E,34.132962349580296,D,-234.68226148678886,0
36-50,Physical,Buddhist,4.887288419240703,-105.5920974840415,E,-121.41680945370645,A,-37.50821007468284,1
18-25,No,None,-95.66309844549605,68.04833058121174,D,-84.09048584277039,D,123.68394914494989,1
18-25,Mental,Muslim,120.6639293584159,-142.67250451113975,C,85.1497064523057,C,178.809769792082,1
51-65,Mental,Christian,-5.646511012336377,155.0289111319557,C,-72.34774955350355,A,-51.40301299916187,0
36-50,Both,Muslim,-65.36573675029918,26.99395250370116,B,35.66248921108063,A,130.68271734019484,0
36-50,Both,Muslim,131.4127978535134,139.79640857742092,D,-37.69365955222802,D,1.0848321310427556,1
65+,No,Jewish,-63.61864605026515,-53.09049449177805,B,6.422544837298576,C,-30.12578032388661,1
36-50,Mental,Jewish,111.54552691370144,84.5853663333173,B,-135.10474840119036,C,33.81228454212113,1
36-50,None,Jewish,113.08487211880862,-62.255208757347745,D,-203.14528022254055,C,-166.9602212139752,0
18-25,Physical,Buddhist,-228.41156263568246,66.97326222858406,A,26.089226769720238,E,-130.17824824872787,0
18-25,Mental,Other,60.30295961164993,180.08430026867305,C,-17.041330184058193,E,150.38377543683856,0
65+,Mental,Christian,41.549681778779615,63.596840573303915,C,-110.27754286489224,E,-77.50435716589644,1
51-65,No,Hindu,-52.875307906727464,-112.01671056492661,C,71.74891719363463,D,128.1620528241491,0
18-25,Mental,Buddhist,-17.343001985277777,34.83432110089832,E,-25.910709656324553,C,-12.791750710449556,1
26-35,Mental,Buddhist,-60.510659973834855,50.56736997525816,C,56.58227899287256,D,42.06743584833876,0
51-65,Both,Hindu,112.42599527567043,-202.91120701348032,B,-62.579179312061896,B,-52.03393705052611,1
36-50,None,Muslim,-37.20217607554498,-38.43189632364605,E,-84.94911532907216,A,-120.36844186606162,1
18-25,Physical,None,16.602057962029278,-74.53153741668905,C,63.54998436843806,C,-28.82033157378503,0
36-50,Mental,Muslim,90.99425825525793,-5.526674917122816,C,212.99044675154107,A,100.10560607005155,0
65+,No,Other,-1.2231227890865581,-89.34391479537449,A,118.4788372616816,B,161.16074498834718,0
65+,None,Christian,67.73465223192741,42.601532167283665,E,-3.1572773019946405,A,18.53808185411091,1
18-25,Both,Hindu,-91.34956852234738,122.18490060988172,D,140.1146577088983,B,-147.97255475412058,1
36-50,Yes,Christian,-102.91542668403517,-49.700474363152196,C,-79.44652965461324,D,-72.08442127222516,1
65+,No,None,197.1388120972695,-229.96587974238395,B,-11.051280993690323,B,22.962352963569113,1
36-50,Yes,Jewish,28.623534574558114,-93.18527590085955,C,48.631998985968586,E,-68.31141981582243,0
65+,Mental,Jewish,-111.83688275499028,-4.9096909436603475,E,-30.58570205306921,E,135.73843448284325,1
51-65,Both,Christian,-60.722211142689176,-33.0724000605152,C,-127.54616389712253,D,107.54501881952581,0
26-35,No,None,53.56157765547661,86.05760865032941,A,49.58126047969117,B,-63.12219951464723,1
36-50,None,None,-226.50090316483116,28.529444989998897,A,134.29646738100018,A,-211.44125261651877,1
65+,Mental,Muslim,139.11569141512362,-100.16602503707033,A,-22.475760319099486,E,92.68269994745602,1
65+,Physical,Buddhist,-59.600032160301154,-160.96807441688924,A,-83.68581211568447,C,24.1522748807357,1
65+,Mental,Christian,-3.4623007907829946,43.315651353719154,C,51.89560975878303,C,-62.65614349894747,0
51-65,Yes,Christian,211.141232035748,26.94926688314257,A,-87.4801609103718,C,20.78841902776498,1
36-50,No,Other,24.759115401628335,53.68895519796333,C,7.636853404175003,D,109.16811886615321,0
65+,Mental,Christian,-48.553885396685416,64.29149516151483,A,-97.89669488955956,D,-49.92467696834948,1
36-50,Yes,Muslim,-225.81888079255557,-176.85016018731184,B,-84.00722750185426,E,-4.647361177972419,1
65+,Physical,Buddhist,173.02096741453923,24.039325497519023,E,-55.53653551787618,E,29.230719437421627,1
51-65,None,Muslim,-4.817601060124347,9.968296205508729,E,60.966834412677386,A,53.90456867128361,1
36-50,No,Jewish,-56.62566689709445,124.57758450144422,B,-83.46985610759752,E,247.41822603750515,1
18-25,Mental,Christian,-12.953599608042746,32.257694964713735,E,133.51013742858345,D,-37.98368596809599,1
26-35,Both,Buddhist,21.72774840350451,-36.261932188630155,D,-13.930512105996002,A,-34.84189022779315,1
26-35,No,Jewish,88.85228085479092,-19.709197361636694,C,55.65398662471752,A,-55.006240058350606,1
18-25,No,Hindu,21.16247879702379,133.58351515639478,E,185.07841940765152,C,-51.754483951189286,0
36-50,Both,None,-139.89721101617053,-34.59735015313669,C,80.69803306502006,D,-70.45074292480504,1
65+,Mental,Buddhist,54.18375579507851,-91.8868725041504,A,-54.08816955649062,D,-1.7792109600835277,1
18-25,Physical,Other,-12.663935827871125,-103.10618233710096,A,11.658163528995361,C,-1.0782031647844657,1
36-50,Both,Hindu,42.309643383896926,-151.26698838646783,C,-77.09933765852446,E,183.30281615203432,1
18-25,Physical,Hindu,-100.22263263788722,-19.38753363774492,D,109.13545933051567,B,-33.4739787033078,0
65+,Both,Hindu,150.6647355702559,-18.886547620262974,A,-35.289091741590454,A,49.482630960801934,1
65+,Mental,Christian,-66.82649934923508,-14.791033144731433,D,-21.192167627041613,B,-34.62383591319026,0
65+,Both,Other,118.68060785485628,63.869193171440166,D,-10.776668515864037,D,-143.56336075864726,0
18-25,None,Buddhist,-212.62681858337632,34.29724083123599,C,16.046660696190067,D,-58.61808676407569,1
18-25,No,Muslim,41.517869659017656,95.66314199127942,B,-55.48766769759399,A,21.09885591784438,1
65+,No,Other,175.0118282877581,31.75214817748746,D,129.22173084476273,B,8.681717508779647,1
36-50,None,None,-16.13313756228649,90.33159316100763,D,-42.34004454275716,D,64.9379900618584,1
36-50,Both,Jewish,140.53977280567588,70.14086942181066,E,-224.23153658590346,D,-19.867462739091906,0
26-35,Mental,Other,-10.554643808888361,46.646330508995405,E,1.4081801967693772,B,2.248491987002821,1
36-50,Both,Hindu,52.07300824093842,2.607530353526881,A,160.0862390834962,B,-11.831473812730229,0
26-35,Physical,Buddhist,-106.48142097347998,-39.81550138846313,D,48.02721560750412,C,94.45363978238571,1
65+,Mental,Hindu,-32.807935580752876,-24.025851013443894,B,174.58142916613502,A,182.10085414132547,0
18-25,Both,Christian,-54.34797565289865,-94.17556502108026,D,-51.70629979268083,E,61.10311723759904,1
51-65,Mental,None,-180.79278863856564,86.76988937739588,C,-152.48618450753673,B,93.45568235294337,1
65+,Yes,Hindu,-31.361142047615026,-39.46013233764487,C,-135.98961005605554,E,-119.25402417409148,1
51-65,No,Buddhist,-152.4390427386323,-54.66059762531765,D,45.633291803144886,C,1.1359339792214171,1
51-65,No,Christian,26.894109605615274,164.06318386068196,C,-0.8060791928862412,C,2.4922714845257414,1
65+,Both,Hindu,-25.0459980057248,-18.093391113907696,A,-200.43872591474442,D,-89.0326862363129,1
51-65,Physical,None,26.79204285402106,-172.13659320969313,B,-172.12207994187375,E,-65.01507904784525,0
18-25,Yes,Buddhist,38.129558142496116,62.81985868439983,C,141.82220105448383,B,-104.87265298485514,1
51-65,Mental,Jewish,-54.594729615659,-70.43940748300311,B,132.08987390507954,C,13.077728801523476,0
18-25,Both,Other,100.3185954999172,-34.450538910979276,C,-18.057224208013388,D,-36.76572943350741,1
18-25,Mental,Muslim,168.7789619262668,-9.97194006036847,A,51.14860248487248,B,-9.938176841030403,0
26-35,Both,Muslim,29.96380215818531,-52.247071470997966,D,12.053823424649998,E,-26.787612590817943,0
36-50,Physical,Jewish,-11.489329927014996,4.955476061088997,C,89.44834024599257,A,55.086852909534954,1
26-35,Yes,None,-94.97036358050377,-57.48913108041946,A,128.66616163685325,D,-126.7974755748752,0
18-25,Both,Christian,104.22725916300217,51.981586577392115,E,-70.34814133517129,E,-25.471617123638318,0
36-50,No,None,-207.3601414000056,-45.67963975485146,E,107.31182561288873,B,53.00959790421245,1
18-25,Yes,Other,49.72043628121623,7.530868856383058,D,84.30359990062884,D,-101.87186198039224,0
26-35,Yes,Buddhist,99.33997571643442,243.02959349975225,D,158.10339137593,A,-59.10469887118093,0
18-25,Mental,Muslim,139.63125710064594,-112.66171770536918,A,98.83850920142817,A,-124.01473376561991,0
18-25,No,Jewish,-143.86440413384022,35.77737663916999,A,-86.1912308785,A,0.8164733904948821,1
51-65,No,Other,138.6512380696112,-169.16247688608735,D,-150.0437418409328,E,10.630045489457647,0
65+,Both,Buddhist,17.83986239063364,57.995002289060224,B,-0.742722765962862,B,-67.79395890647842,1
51-65,No,Buddhist,-158.67791581701712,-323.8402066724614,A,-89.54457725359626,C,109.74382281337721,0
18-25,Yes,None,163.24877595200581,-38.36004082725019,D,-32.63300522781985,A,30.12893258578654,0
65+,Yes,Other,53.984377077789205,104.81236271062251,D,76.74646835545093,B,145.6941794506296,0
26-35,Physical,Hindu,-30.902793934472438,-23.939075123889808,C,85.57758975350968,D,71.65653854967155,1
26-35,Physical,Christian,62.04511763769678,212.53982220068193,B,-20.15445272822142,D,94.20808091191458,1
18-25,No,Hindu,110.66925996055149,53.545537826377874,C,-30.70231608419337,A,-95.78366863835554,0
51-65,Yes,None,-127.88449381477054,-17.184779806596552,D,24.486583518371777,C,37.3649715633485,1
51-65,None,None,-6.085526490031143,-105.17396727361302,C,152.60166008431293,E,-110.94391195788687,0
36-50,No,Christian,-39.98223702202795,-17.62657797413855,D,165.2566017380283,A,-0.8069868268200202,1
51-65,Physical,Buddhist,-181.04426858221336,-83.42859801749616,D,-112.65555324160191,D,-91.46063413232254,1
18-25,None,Jewish,-163.76775402304435,-140.02818461690526,D,-219.41346830938483,A,-15.011692881610502,1
51-65,None,Christian,26.04893710470001,6.227520281414968,B,147.39078476899093,E,-32.071883435189406,1
18-25,Yes,Jewish,24.493515132989558,47.11266387075949,B,-9.066040256911498,D,-42.038278917397825,1
65+,No,Christian,5.863563998567697,-6.880574260608014,D,133.021893939487,A,-2.7545318168145125,0
26-35,No,Jewish,99.66171380532025,-59.301426010251255,A,-197.5193434097184,E,2.212853790817092,1
51-65,No,Other,-34.788304643701444,-122.49743308110166,E,-127.25703727534794,D,102.38161009051025,0
36-50,None,Other,-32.81493742838454,-80.91816041034723,C,-0.40687528982858,D,-229.57978793966907,0
65+,Mental,Buddhist,167.13473576378465,-10.328467114092293,B,23.634497165457987,D,-23.894620582110505,1
51-65,Mental,Christian,-93.7750743508832,14.926823842451661,A,42.22050601395884,E,-49.12146861136661,0
26-35,None,Muslim,-59.85636051744553,148.63320971364843,E,73.92028826540327,C,99.15373384160569,1
65+,Both,Hindu,49.34124087004491,-23.293127358573877,E,-130.87667457661485,C,109.6506990658567,0
65+,Both,Muslim,-153.1746257467112,-60.10735818997919,A,-22.02199610421916,B,171.2841566680423,0
36-50,None,Christian,144.159067747814,69.14924502924104,A,64.03870016954872,A,6.439098871026462,1
36-50,Both,Muslim,-45.2271889827879,-151.19980847752146,A,-26.234934383037128,B,-18.863680524998077,0
18-25,Both,Christian,-16.76416159080366,-82.41507901571664,A,88.9793505567766,E,-126.83663280236775,0
18-25,None,None,29.56885289123154,21.49287641801843,E,53.611149190661145,C,-147.02544055397436,0
18-25,None,Jewish,102.69639191265856,-55.09629971499933,C,-148.62795659945803,A,248.593471798401,1
65+,None,Muslim,46.871363879656904,124.2954802168644,C,-76.66299806649488,B,56.23930679036617,1
36-50,No,Hindu,211.46441112286217,-15.461402070643507,E,-62.4816632538184,A,-47.5175213838823,1
51-65,No,Buddhist,171.44917974425948,-31.88417628737185,A,-166.79350042434191,A,16.06860686073105,1
36-50,Yes,Other,-60.1886387786463,61.51580791367473,B,-15.113942455765741,B,-91.13854154531407,1
26-35,Physical,Hindu,89.63997803338695,-19.926955464705852,B,46.62564443124721,C,-60.16901013013569,0
51-65,Mental,Muslim,-44.07179518787621,-37.66506859730764,A,113.85786598122158,C,67.04326060444252,0
26-35,No,Other,1.2026512242699214,-13.260965817316903,E,9.166922276872008,E,129.0780608939999,1
18-25,Yes,Hindu,45.006921377438175,64.1959608817799,A,39.44401440642481,B,-38.9340060287829,0
