Gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Non-binary,26-35,D,-104.47683928682542,194.92976768032142,B,8.419943177621295,40.753503926597716,D,-55.79256599462564,0
M,18-25,B,14.064408972220912,206.80246605406282,D,97.94951335334416,7.285546385827277,A,-109.78728175216932,1
F,26-35,B,-124.52018752419345,-6.598722691282201,A,-15.179829503146369,17.78949405003411,A,23.530046946765133,0
M,65+,B,-36.50262091589481,155.7985645722343,E,-278.37142418147687,141.87871598421899,A,-105.4368673638507,0
F,26-35,A,4.952381906481464,67.63199560515855,B,-48.05091769883077,12.975153730706786,A,30.665292426780255,1
Male,36-50,D,-69.52876351311441,100.64562533862451,D,-79.66010638832614,-106.20569515448311,E,130.70817152342323,1
Other,51-65,E,-76.59749111180503,-34.100231424084434,E,-115.42719287697712,111.37577886664553,D,93.77851447928984,0
Female,18-25,B,86.51527186036662,73.59002324708584,C,40.4696848555396,81.31913696567952,C,58.8073400099051,1
Female,65+,D,-37.01119496711648,-48.48314414868492,A,59.50915275103282,-169.934224250256,B,-4.605147669623874,1
Other,18-25,B,-20.335132241435254,-4.251400523655296,B,165.50529216574162,-20.25676648925478,A,28.59089127117293,1
Non-binary,26-35,E,134.80473070262926,-120.77883485205231,E,113.28408287982235,4.0655782425554365,D,-98.7638369605856,0
Female,51-65,C,33.09103024354598,-16.079890026584103,A,-53.08435025118994,67.99807620049378,D,-6.85031120520927,0
F,18-25,A,6.357838163868573,26.528946519719458,B,61.34048998039516,79.33853092654869,D,141.74983774407704,0
Non-binary,65+,C,-109.14484740511028,23.23542072954716,C,138.32243281049946,-109.24304008667565,E,-14.635548401468789,0
Male,18-25,E,-2.8041222806515473,314.12968727913614,E,-7.195039836520506,-292.23959244045164,E,-0.5908292479007964,0
Other,51-65,C,43.82161034023282,-30.954723222696668,A,52.673465966538366,-46.798361889663056,A,49.77035663542455,0
Male,51-65,D,-148.84753329543574,3.9440897527236625,E,49.06425635962361,34.168548035069975,A,21.34834700783547,0
Non-binary,18-25,A,25.023158880489692,-134.37130112506148,E,72.58013062080555,4.994759879882187,E,-8.414172925937903,1
F,36-50,D,99.59872133862903,62.51529816262621,A,72.14129391397553,-19.366928542141977,B,204.18826747054237,0
M,26-35,A,-186.21156430228103,93.0538550883188,A,-2.88411512183215,45.46510059748554,B,-115.68636618978768,0
Male,36-50,D,184.3308944244737,-43.10060719179554,D,-19.719629085270853,-84.24058944680883,C,65.31151967215003,1
Male,18-25,A,124.5998644365195,-23.926237863576993,D,-81.01564932959292,75.05165946454049,C,-54.38017528944484,1
F,65+,B,140.72207574586412,86.29096194668604,B,-90.75293853861278,149.40455921142689,C,93.41874900987276,1
Female,65+,B,-175.98157922434928,-106.84027885727392,B,-49.793351106317324,-112.03543675100116,C,-144.82891043831285,0
Male,26-35,C,18.91314645490347,-38.1042295413567,E,-215.2182795942549,79.49920627258379,E,110.96059439243592,0
M,26-35,D,71.60355496281994,53.26319336680865,C,84.99655217555897,1.2417556608577973,A,-6.082486533068936,0
Non-binary,36-50,B,44.811244055964146,-70.07523850454473,D,110.64668220114753,-153.05665620419643,C,-68.99334692972742,1
Other,26-35,B,52.492635594419504,-43.16614435345874,E,-75.65706970946968,-128.9062530953645,C,-373.2183348704883,1
Non-binary,26-35,C,-37.75931450385538,-86.47198968652975,A,-74.75960721685502,28.87714743424991,C,77.28436017719285,0
Male,65+,B,82.20790119300328,71.96073867423782,C,-108.50662443426833,-61.71653438993624,C,-186.25990233239722,0
Female,65+,B,80.57892937384187,144.707439152369,A,-69.86179065026175,31.50365904369113,D,-169.4831412019719,0
M,65+,C,184.86757950123385,70.53254550706734,B,-43.61056723446522,186.85521014609355,E,-29.970527507954742,1
M,65+,C,36.80845802119007,-35.73934637122093,B,24.2524746268578,-193.5145138402335,C,131.77596200147096,0
F,18-25,E,-16.01121329449239,42.4495910405411,D,78.70303866611785,-114.77507289749937,A,121.1206293647625,1
Male,26-35,C,-35.93449310152756,-15.727949803600291,C,-85.22277894042331,-58.335788943048506,E,-96.8490384420009,1
Female,18-25,D,-83.20029323646979,-114.49372589842149,C,-1.1307413515984328,-64.98427709230042,A,2.9354458597805606,0
Male,51-65,D,25.259887209590648,-113.67962386997479,E,-52.119373524029974,140.95245193628944,C,60.055703937529344,0
Male,26-35,E,-2.207300793287648,-133.72569636632053,A,-7.920238572521413,-9.077046701513561,C,-26.8390624170389,0
M,65+,E,-5.532507773296445,52.000545658072205,B,84.3302739927237,37.95713400336218,C,-108.72056635243266,1
Non-binary,51-65,D,-36.672008152815316,-36.026923009906234,A,102.98014937089997,4.940472424773254,E,169.8460523875124,1
Non-binary,36-50,B,-139.9228458523073,-78.80255714189971,B,-47.260994002798576,-42.27028664968835,D,17.075383022915176,0
Male,51-65,C,-105.56969324015199,74.41717168393501,E,68.31858812395541,98.05045624382777,A,-129.04854047608282,1
Non-binary,51-65,E,52.483798727774875,-55.016124428143485,B,-17.92908785873116,161.163300126573,B,-144.5703791294203,0
Non-binary,65+,B,63.62680596816763,-8.041547124716255,D,75.28952578480703,77.04894742492866,D,215.08197642860227,1
Male,26-35,E,-6.186799317007682,-10.398881692872806,B,-70.52760620885843,-49.09309221218327,B,24.42734566035748,1
Other,51-65,E,0.0037201783888920615,-89.4018395307053,D,80.45388731445112,38.628837701384434,C,-177.77200076249352,1
Non-binary,65+,B,-134.17906982461255,13.53421574770077,D,290.7022011925621,53.40460728321943,D,148.19259364922897,0
M,51-65,B,-164.1674720677307,65.60462147233588,A,21.04314590697402,86.26347551623348,D,34.60551196285982,1
Male,36-50,A,-53.45652947257009,125.10146188764315,D,-5.807546169775038,-48.1551730361059,D,-42.55647267855609,0
Male,51-65,E,82.70215777267687,1.8360769740947993,D,-114.59117539221867,114.92729515902249,E,-242.44880710736817,1
Female,26-35,B,-37.358592793500115,146.5686266915458,A,223.43063481341048,60.994574222422806,D,-11.098256187844308,0
Non-binary,26-35,E,4.180409825816365,84.37684978378222,B,45.0127407249376,-32.76154779830197,A,-22.89405506152871,1
Non-binary,51-65,D,-56.161838916328335,-175.45927972494184,D,-18.62835790278079,-168.22475068583697,A,123.07776958339225,1
Non-binary,51-65,E,23.964743879833957,-33.86502482504522,E,-67.49028703821949,-116.10201659847075,A,-99.93968662034499,1
Male,36-50,C,157.23875770820106,-34.147884531364745,C,41.86454485089975,-58.90131603175913,E,8.55107728129258,1
Non-binary,26-35,A,13.233628053497066,-92.66884866652913,B,-50.092748690159716,44.39316747136017,D,-19.983120814349757,1
M,65+,A,-67.86210865031522,141.82891756893818,B,39.07513760768932,48.94676201450239,D,13.87332737467582,0
Male,18-25,A,-42.32470957234964,-12.277394470593839,C,-112.70352088149637,63.51855002299912,B,-18.29089797621331,0
Male,26-35,A,-26.487257840484656,-25.20115074402917,C,55.561730453186385,50.4697218945496,E,-51.12750979737994,1
M,18-25,D,-101.7305609510512,14.747422208754715,B,-96.91351691343351,-83.44282873833646,A,63.114166767025836,0
Non-binary,51-65,B,97.49756815508842,100.1044909205774,C,-106.60936519281445,-35.5613064575693,B,76.9139399263444,1
Non-binary,18-25,C,-101.61060626213157,-82.6523467144942,D,-81.69506870854649,19.539405548360296,C,-18.284063442060585,1
M,51-65,B,-128.53354225841215,75.32570394943706,D,-153.63474843278254,41.10640920548503,E,-44.29769530587498,0
Female,26-35,B,79.88911728916322,-47.97615717796533,D,267.1209029189479,31.934483846105525,E,194.24524987028877,1
Male,26-35,A,-62.311362942988005,-53.52494345423726,A,112.61370013977196,-98.03692481490688,B,18.15091415128089,1
Male,65+,B,-32.22445342255709,107.4397531940302,A,89.35455833909157,-206.0032248437897,C,139.44446886736782,1
F,51-65,A,-7.749122621184106,58.94106807540368,E,123.59771790334668,-144.99217481593945,E,-167.20574319840216,0
M,26-35,C,-142.53214696843693,50.88983655778326,B,52.457298256666775,147.569150946504,B,32.452065150263316,0
Non-binary,26-35,A,-3.944564216864957,3.213284210963573,C,79.51981942681309,212.40650873295007,A,-73.04164205237265,0
Male,65+,A,54.873365446054365,-108.26103070098536,A,122.86170329665342,-39.49548010201472,A,124.83776109890712,0
M,36-50,E,-39.51257524553818,-99.7952916959486,A,54.091478831899664,8.549738033211698,C,81.41746295969864,1
M,51-65,A,11.338720900816508,-179.84335377849064,C,142.8928017603629,-12.437861239133897,E,-64.07106588430743,0
Other,18-25,A,-92.11066166196143,90.48158169302344,E,5.995491315199133,-29.41922665668837,E,-43.077685988261905,1
F,36-50,C,-35.51310970483869,-163.2296302599515,E,120.55455605369852,-58.35097121084393,B,26.195186598482355,0
M,26-35,D,-101.1403381210447,-46.9710406154278,C,14.458980542557745,96.7770457104985,B,55.16021925844681,0
Female,65+,D,121.23196982930531,40.72987786729085,E,-48.56732439256689,36.6101402618763,E,97.54936843579303,1
Male,26-35,E,-21.401759043921942,-83.6753859090149,C,81.46578244419183,-59.29986984674072,C,92.05817592162776,0
Other,26-35,E,173.23635215699233,67.18983883099523,B,-77.46688694044457,-41.374196522556026,C,-36.49910977803078,0
M,18-25,B,155.32028241820674,178.4344482373297,E,37.87117405612507,73.40527612082637,A,-13.69580884599076,0
Female,51-65,D,-197.1628455651076,-3.7805108047618683,D,10.369119771991532,107.20327954719626,C,114.49108363358896,0
Other,65+,A,60.42057437833282,62.882339792449095,A,39.41486249634143,-122.12281806889258,A,96.66179901076524,0
Female,51-65,B,-11.83766136440058,222.8687459825279,A,85.54862400744561,-81.35175091394355,A,1.624019357034088,0
Male,26-35,A,-91.8851199402082,105.80013796411049,B,-20.987830800929036,127.24811564643758,D,103.72596518029462,0
Female,65+,D,-43.24938262024016,148.94226289906865,A,82.87000955481363,-32.036987613528126,E,-181.57905811978694,0
Male,51-65,C,30.353924226248765,171.0206081359311,B,-32.88788200028448,-32.835959326842385,C,167.52927877165766,0
Non-binary,51-65,B,-241.49776913856576,4.802704856892545,D,-140.76968540878713,151.18940765036677,A,-72.11517997702728,1
Male,51-65,E,27.8569193592883,90.30584530438345,D,152.3439485578348,-39.004819483248745,B,-91.36708722299615,0
Other,36-50,C,-185.4588609486754,-95.2327285978075,B,229.7266162090965,122.1128485565363,C,-20.388542126879454,0
Other,18-25,A,-157.62834283946677,-176.14506888666276,A,126.18727763388975,142.81072211361686,C,41.90614606137564,0
Non-binary,65+,E,71.94152742514328,-27.82006386247393,E,45.410328000848644,-126.49091738135216,C,-62.08578991076619,1
Non-binary,18-25,A,-192.39852650283206,20.692185653333016,E,-72.37836568469758,-53.933605292653496,C,-184.65259526728425,0
F,26-35,A,-39.28715036191826,-135.14415521664333,C,-138.16410493551072,-120.79191015611184,D,28.486251158462885,1
Male,51-65,B,-28.197849998649062,63.85058822252484,E,-114.6618045107687,99.12628604584101,A,-92.29755542194799,0
Male,18-25,A,-15.271842912043132,-50.78132408598104,A,-59.01667702762149,121.06524792850853,D,40.9154893873773,1
F,18-25,B,-29.560351147106566,4.6581638333885556,A,115.07079689982835,120.22726933432666,A,160.24242302584716,1
Male,36-50,A,18.497578433607544,-68.75839289618172,D,78.66050159052865,127.6668473900144,B,70.9143728775097,0
F,18-25,E,49.60262601777148,66.34179616807458,B,-18.256085996389025,45.46950621405458,A,-215.52914338993344,1
F,18-25,D,9.117584085954368,185.02556893566845,D,-243.10939057755596,-93.96801019718029,E,22.09249450151629,1
Non-binary,26-35,C,-38.69202375047247,-143.26451218629987,A,-80.2688307042033,-119.03942570122466,D,135.79747287628456,0
F,18-25,D,139.950225157333,-45.567302413272856,D,91.33553284515328,-85.31737656575791,B,-154.13343388599512,0
F,65+,E,121.03527061979787,-116.40750045518227,C,-59.091505861362606,93.88775503716485,C,-108.87153357673296,0
Female,26-35,B,-101.83195891803226,127.51893053109042,B,-26.47181717666602,-36.49668194438122,A,-206.2263430961953,0
M,26-35,D,-19.889965538675273,69.19159086038209,C,-33.16490478668369,21.26918318803888,E,-47.54582278770839,1
F,51-65,C,-16.923916020581203,48.09798583882808,E,-82.95570125609868,88.10212328936159,D,-185.11213538896598,1
F,26-35,C,44.516968444035925,28.841503918443536,A,-80.46290725766252,-67.14793275024739,C,116.24738222221612,0
F,65+,A,74.93725526012021,-2.2195639395675513,B,-81.26060743009398,120.13608456222016,E,9.261542864137768,0
Other,65+,C,-117.3659635893762,-118.42828662170464,E,-95.12696321030583,40.125264700442074,B,-37.97974790840156,1
Other,26-35,D,-54.90419086613316,67.03321724853117,B,3.6710439841226865,118.61211401516162,B,74.60069910212025,0
Male,65+,D,-19.416402571742307,49.37693760652108,E,-99.09881715485068,-24.22415674517954,A,-64.57391503537423,1
Male,18-25,C,-102.61150399146344,122.28561506496452,C,-44.69570144468017,-140.08099847916736,E,-48.64714838571119,0
F,65+,E,-6.276861959595036,-41.1634698227217,A,-139.26576042875394,109.04198486829526,A,-57.23123925412125,1
Female,26-35,A,77.51623852173049,104.02039409075108,D,-70.48794677512264,-103.73845537551301,D,-92.91678962474316,0
Non-binary,36-50,C,6.9993387414052615,-62.87486591657022,D,-25.956656456605852,-135.12423437466688,D,20.634373739150156,0
Non-binary,18-25,D,70.90890010209534,81.7856475281019,E,141.25528670705535,-75.77011086024321,D,-4.015618903122522,0
F,36-50,C,-53.15765954395254,-64.73536853272118,B,-68.66041239277527,133.67189989026167,C,3.739330752750863,1
M,26-35,D,50.01526643977614,-140.85371183001592,A,11.164501402953462,85.80260785825016,A,-26.00070975551125,1
Female,26-35,D,-13.560935487407418,174.0504798084766,B,41.05060086005912,-59.160183105151546,B,117.78227399766332,1
Male,36-50,C,178.79316593290434,-292.71925105220896,E,-9.525053276931454,75.56486101700662,C,-167.95988646838066,0
Other,51-65,A,59.75392652019518,102.08867767472452,B,-3.1603815535638677,-25.08217743982724,B,93.10974675404124,0
Female,65+,D,39.9394519574187,25.691969300257412,B,11.344917445314858,127.80312048960107,D,-14.268082570514515,1
F,51-65,E,-87.55801153671457,57.2564512976623,D,-105.63821467869907,-6.693068149439424,A,-29.00117300498638,0
Male,18-25,D,-119.57261564070436,-22.777709336624728,E,4.183132886810457,-64.88198130650208,D,-38.57684094268969,0
Male,65+,A,98.08150205201578,12.379032331857703,C,80.52445531874645,-115.03236911808825,E,52.99794354971722,0
M,26-35,B,20.379234509415596,-35.6223401650323,A,-41.5612490103153,165.39844877440396,B,-45.7957959524587,0
M,36-50,E,13.291329740784958,157.6187798905536,B,-65.49650864018317,50.82299089514518,D,48.956503362383174,1
Other,18-25,B,-4.611347449783209,95.15089816488901,A,-5.370470581670107,48.15710476014187,B,-95.7457637676665,1
Male,18-25,B,10.570217704660712,-53.97466840228525,A,-157.60411416313488,2.2930848803436787,D,95.91265867949981,0
M,51-65,B,-120.64785121856632,-79.7640782372965,C,17.718025059027113,-18.0659456443212,E,168.39915262116412,1
Male,65+,A,40.73620925418856,-162.33683576301027,D,-139.3414462662383,17.448937986455324,B,-61.19408739343566,0
Non-binary,18-25,D,43.72613845081184,160.41253496303207,A,-130.0294595390001,109.70094221431972,E,54.87441889690402,1
Male,51-65,A,0.08429237151482134,35.194395470366295,E,-33.50459558171118,220.47730099184366,C,-97.17509254439126,0
Male,26-35,C,148.74187795252405,138.3436990186314,E,-109.71825097233787,78.72125616569255,E,-200.53496861270884,0
M,18-25,D,-31.684612591480242,-65.63033527766558,C,95.83163418289406,123.39876755620134,C,-229.73074058421705,1
F,18-25,B,75.86298758312655,155.3379571551068,C,36.02236308875949,102.97994954259404,E,-91.2655573797875,1
Female,65+,C,-10.595729480580179,-119.43807815550383,B,54.492449086682036,-130.0169586532841,C,-117.9328146297538,0
F,26-35,D,169.16744381501573,-158.2886475188141,D,59.30237432147428,178.76658389737804,D,-100.14333822766855,0
Other,51-65,C,191.96325684641798,-145.45918716530974,C,-76.04018323971093,-72.3743380739841,D,141.64715818552764,0
F,26-35,E,30.99618525666754,-99.27095543155767,A,-105.57555555538801,231.60016865924237,B,127.61190114765297,1
Other,51-65,A,25.78946648890796,-20.601068847879674,D,-73.04662005207052,-52.872470025846255,D,282.2151998410305,0
Other,65+,C,65.78068499844483,190.30013480698395,B,-17.964406610075308,78.10582731092094,B,58.81967802399119,1
Male,26-35,D,50.730797768052774,-147.4510634750831,B,-26.904986197030066,-70.71513477875754,D,-12.033695785209627,0
Male,36-50,C,23.847121035915634,-49.10609865936746,E,-7.13302992463139,124.71765449422212,C,125.39340072580684,1
Male,51-65,D,-60.86179297452758,-247.35316054811656,E,4.381354313934471,-12.096017642895038,D,-122.95626078875472,0
Female,26-35,D,-45.54020072299071,-18.259890659626524,D,80.85799874310145,62.314764179533654,C,152.98899071484925,1
F,18-25,E,8.669016681899018,97.92549079039983,E,66.31540092216306,27.635226745770435,B,77.70209706574647,1
Non-binary,51-65,D,-41.841575110133746,-169.35600460493123,A,52.88911572974118,-134.50185637796895,C,130.82453884387556,1
Non-binary,26-35,A,110.13231287734477,29.809960014802467,B,109.96439073778797,-167.0211941728067,B,-106.48515133463958,1
Other,65+,E,243.98083928939295,16.11044257851171,B,1.8210075195171709,-20.21532683221127,E,-106.33534107552877,0
Male,51-65,C,175.07366190392113,127.02174025231815,B,-163.09893094836065,-220.1266093404743,E,-86.32191883479535,0
F,26-35,C,-145.865645444122,9.921409489574904,B,-0.11636355249237418,64.94995818239444,B,4.713870714609925,1
Female,51-65,A,130.6137042037967,122.56400360438005,A,-34.02016511511838,-6.901092884014541,D,-53.59925899304595,1
Other,36-50,A,127.26960668931409,67.558338696151,A,-11.232296184493958,-25.903565449427372,B,74.79461827034235,1
F,18-25,D,42.82160616733919,164.40509938752524,A,10.720422012164773,-45.78883816508565,A,40.634475968823786,0
Other,26-35,C,-107.10495517416096,146.04627560125024,E,7.338204616747876,28.94537192774128,B,-162.74665751097695,1
Female,65+,B,54.38012816519298,9.977434117385563,B,-90.66327041218287,309.25336889075606,E,18.862715497021917,1
