country,Disability,Religion,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
India,None,Muslim,96,-65.8473583113189,218.04852540558716,149.29246275243693,E,-18.336219193470864,-57.554949650909585,E,15.94340806960613,86.41100562272354,-166.04787873551123,C,E,A,D,-124.0344722451953,1
US,Mental,Jewish,77,-91.3360867975805,75.64111437498907,91.11075618255144,A,110.3381444223842,165.20682079074624,E,-105.23569004536964,68.63517964799463,-192.79259594078675,C,E,D,B,124.34004283514446,0
Mexico,Mental,Other,70,-17.21239708795258,-50.20472731654703,-66.22458481865259,A,2.2245256379746405,59.22430494877046,C,-201.1408469766769,-18.83854562284522,-202.0242661822525,C,D,B,A,55.51052114944821,1
Brazil,No,Other,39,-91.25739334333186,43.59957754835496,99.97450628273279,A,-32.47667346414417,-140.05816055286365,A,37.9328411537809,19.31740874806575,106.86682823641233,D,B,B,C,100.93259179634089,0
China,Mental,Jewish,36,-1.7801512991905348,-30.67877745404238,-41.446216109685366,B,20.651195156769937,49.47485993244211,E,7.087943032904177,-1.156746749324632,137.7012374835014,C,A,D,D,-28.753215834511593,0
China,No,Hindu,98,78.63132687338124,-1.9170925428966918,-132.5504629182095,B,81.81170871240097,0.011182471416970438,C,78.93127496309654,56.974243135775225,113.85880232247159,D,E,E,C,152.72474584829945,0
Germany,Both,Jewish,62,-104.31598423008917,-73.22731581533812,-154.777022352016,A,38.66098421574881,3.5423221934826064,B,3.2211405500790242,-10.243460268866876,102.30392330298628,C,E,A,C,-24.05843764015383,1
US,None,Christian,53,154.59764885503265,-0.9998448486986506,-146.3960572251181,E,-11.242389179247397,-67.46952379762857,A,44.69389964042345,112.47860277618003,-145.5158776068356,D,E,B,E,53.52797854972853,1
US,Mental,Other,77,3.2551523552391153,-149.4536698742128,39.73638786120276,D,141.19944701314716,-189.66140474107976,E,133.43428048469298,-12.411919020432165,76.65858820988488,B,E,B,C,56.28014820155839,1
Brazil,Yes,Buddhist,92,23.103424682012857,-107.41952504576626,87.81516482499818,C,13.245111068509013,-79.6663941889647,E,-63.100412273858765,-212.06263765654288,-112.71755566386675,C,D,D,D,14.663331775405245,1
India,Yes,Other,27,6.12629543639567,83.18573302928792,-29.97830991196783,C,21.14818090632413,-141.79545750132837,A,-102.95835398595597,15.82593356520168,31.97846705586131,A,E,C,C,27.279393959003826,0
Germany,Mental,Hindu,62,109.104905470252,-54.38805905719681,-94.77453016594073,C,70.56204914735913,72.8735719699277,E,-57.792321918982715,74.6272466427113,-85.53884328733677,B,C,A,A,116.13308272489652,0
Other,Yes,Christian,94,31.334157696326088,-40.335386586565534,-95.99220463303547,D,23.123665509789507,183.68994679413447,D,-40.08520990547127,-227.01383032722146,-49.20114356203779,E,B,D,B,73.04826523729005,0
India,None,Other,52,79.24823695911122,22.18178639096602,-186.85388616256594,B,-89.05283456279057,-14.501130841614357,B,68.59836198279149,98.95744511686021,105.51128137056062,C,D,E,A,40.25707586176583,0
India,None,Muslim,46,3.9390136512987963,-83.32557247241732,-32.16948762662371,B,8.59034154290977,127.3875951800154,E,128.83670859608384,-56.247083929523065,151.28427876471778,A,A,E,A,108.40696721734176,1
Germany,Mental,None,48,-78.54892316288746,-135.14897364369415,91.4017126884769,A,92.46400185389938,37.58675098405552,A,119.84728761752628,96.52558727506663,59.57384592804461,D,C,A,B,92.58582346950726,1
China,Mental,Jewish,73,-222.21663808052793,-88.77848213505743,-57.79668687455036,D,5.826705618255994,39.52172876158041,A,111.429926827208,110.56596293191356,199.40725620673425,C,A,D,C,0.7668920335144518,1
UK,No,None,82,-108.96685347740265,33.83049312786691,82.03873108284154,E,-18.29727195861842,6.457469304612553,E,-57.73869931714006,-263.1751883701641,81.10986313326973,E,D,C,D,86.52455349421712,0
Other,Yes,Other,68,4.02792067065489,15.97027970311426,-10.28361412627358,E,-149.67270352768153,11.353624192869662,E,-98.95420709860076,94.37795210075295,-47.84778090084622,D,A,D,A,53.474017347140354,0
Mexico,Both,Hindu,58,6.078633608968997,-235.54019322383954,-109.73419605771892,D,169.14623445650224,106.78165126876631,D,140.2035360150964,-40.28328959646221,-10.703093847727382,E,E,E,A,117.66401221626057,0
Brazil,Both,Buddhist,23,221.46329835022888,-120.3091661301451,124.42507363646563,E,260.159176024362,78.36082276262496,E,-77.07266993086152,-88.95148058805398,29.167029273129074,A,A,B,B,-16.764956316408103,0
Germany,No,Jewish,34,68.29437406446387,69.35852335284692,-45.06339389743861,A,122.31648046646085,-224.14321863107216,E,22.121031956607165,168.05340424209626,-66.63557386339897,C,E,B,B,130.73140259503117,1
Brazil,Mental,Buddhist,38,-15.50221890426377,95.57203023956264,-161.920392009685,C,-15.930997774048116,80.21362336711638,E,136.61331811203812,-3.617966281723083,159.74453295649354,C,B,B,A,-171.00741778622682,0
Germany,Yes,Other,22,-62.2601937440755,178.36651565045923,65.48883594864046,B,126.69417534032728,79.72214262494279,A,49.260646001371484,1.1257520049545673,-116.72438941336982,C,B,E,E,40.94736592734065,1
Brazil,No,Christian,91,89.0682784596106,83.73510738794008,177.41754582120183,E,16.98003022895154,-23.81185087586945,D,-48.33868522404942,-168.29836914991085,20.830678340485544,B,C,B,D,-46.728608434012045,1
Brazil,Both,Jewish,40,-62.75807620518269,141.2653270762272,65.2606911643326,B,-20.069492419142218,64.03723597477779,C,88.9763282736561,-75.75055085274842,64.42660700447925,D,D,E,B,-40.14276299070108,1
India,None,Hindu,52,-66.56063386357009,-12.411008645805955,71.03289154052455,E,123.34309502501483,-12.537535246504856,B,56.169187867550505,40.65315729312983,-72.26391741692332,E,C,D,D,19.21159307577981,1
UK,None,Muslim,20,-27.284475852437723,-16.38535915874577,-85.31415006182222,B,47.7317802797503,-214.82465206135535,C,-30.238686618340022,-46.28269642745934,122.34854788775526,D,C,B,D,-123.9614403084845,1
China,Physical,None,94,123.78171895838939,-43.45603310099237,-81.20587221517586,D,-123.79887671512661,-24.989494844274436,E,-7.949494563753466,-44.147637209586996,-17.836889621564612,D,A,B,B,70.25951175376451,0
Brazil,Both,Muslim,77,-64.03585698741733,-22.417840014460484,44.81706896013415,C,149.6693894482341,-16.870869983235927,C,-224.0358237503758,82.30404244556937,17.071791819418376,A,B,C,A,26.45116801527009,1
Brazil,Physical,Hindu,33,71.67544638109815,-43.88393130921562,-53.68486851944218,E,39.99447052177907,-2.3334798143423803,E,70.69185816190141,-185.84926952601023,118.14543802622867,C,B,A,D,-181.51930994711205,1
Mexico,No,Jewish,19,211.12565029211012,101.81053844478312,-123.17477746980128,A,36.8340992134647,-68.43121524008357,E,103.4934800669147,48.74624197407201,-227.41833942522706,D,E,C,B,76.83820873328732,1
India,Mental,None,41,-53.45627816270202,57.68644121016976,47.68096417760663,C,92.22754138055653,39.36318909703061,A,274.9791691823341,133.57271039856192,19.783417373651837,B,A,B,E,49.97809040616949,0
US,No,Muslim,75,72.1281539910814,-77.33266096651666,166.02745353912724,D,15.59174976381299,-105.98329336162746,C,-46.52252756109748,-135.40158481470593,-217.6700745031505,C,A,A,C,-80.57297168123831,0
India,Yes,Buddhist,88,71.77007556733568,-99.15818658326198,-116.45186498806301,B,88.91211385466576,72.61888549481367,E,-103.44621299517662,303.39980065302126,-153.98574945901956,B,E,D,C,123.95392077793895,0
India,Yes,Hindu,39,86.44968539170806,-18.23058454222669,-69.74821834117549,D,76.01774831420195,15.464585756956664,E,17.2664428463974,-144.12424740725754,122.1722517836276,D,E,A,B,-5.698996232467517,0
UK,No,Hindu,22,-55.52402825563444,-115.09151374183358,113.87347419950244,A,-100.86637686610696,136.50824890582513,E,-28.091733353551483,-72.67713127592758,32.904782781120865,E,E,B,A,-209.54719828312466,0
China,No,Christian,94,106.0872721567188,-3.227568582809268,-4.528599894953695,B,204.77163962923032,50.59354058120717,C,-5.154671920097778,48.61303269583777,-82.48446936154608,C,B,B,D,-160.9907291793013,0
India,Physical,None,46,171.15984777430674,-79.3610020225666,-34.47791989145626,B,13.016049754834318,-62.5526019252341,B,-51.002824584448994,0.7163158061024429,159.31199262679715,D,D,C,A,-31.817313681446418,0
Mexico,Mental,Christian,58,106.5839384981231,11.686631158310167,-51.06741372086125,E,158.80518106089588,123.38188310504921,D,-42.687595921405276,195.41644758971842,-63.76540344318236,E,B,D,E,-100.90643347673452,1
India,None,Christian,76,46.821736598409835,68.0294926148221,216.70900833871792,C,-18.78969686392443,-47.9602966060814,A,-18.720795603998727,-15.33791724688255,63.07333741990462,D,C,A,A,-19.29049829538342,1
Brazil,Physical,None,94,54.65345065920335,263.31277526457006,149.1150006991262,B,-133.43910859557718,150.41687611694346,D,-107.41694357500731,-9.939104415044872,50.39123369240546,D,D,A,A,47.193512731727864,1
US,Mental,Muslim,47,105.33910156224206,-71.5441491529907,30.42491271555459,C,11.483093871038848,106.74426462755684,A,184.2140589434725,-120.47441967503909,-56.48670488587268,E,D,D,A,0.5110192620442523,1
Germany,None,Jewish,47,-77.28643109397731,-42.74762881565438,-137.2659365604856,C,149.79167552351407,17.27443358307284,C,26.251001085041914,-141.71119820405454,64.31730981824334,B,D,C,D,-113.36682742920938,1
China,Yes,Jewish,48,-72.31943465458492,74.06471171459445,-266.98284650426973,C,209.1789133223366,-40.01475780826962,B,119.53207411859168,-82.73492795139506,80.47182464655666,B,E,C,E,115.21818111981399,0
China,Physical,Jewish,81,129.59966875491367,-126.06555047842522,-42.11411804512615,D,-22.25493735720237,82.04524582017746,C,6.294394088010698,-17.099964185323792,-71.37119506310043,C,E,B,E,97.7153178548081,1
India,Yes,Jewish,21,-134.3565034145616,-68.49382880450693,47.33895498993883,D,166.9066289206192,25.36970209676932,C,-164.4972538010345,99.08913481447613,-1.6589267575056215,D,D,C,B,45.05788430966675,1
Mexico,Both,Buddhist,38,-56.07650360152775,-42.630080673181126,-112.10584215741504,E,-116.07617194882378,76.03329107103325,B,63.956456287651385,43.95881870102351,-15.77978448449665,C,E,C,D,38.62621933423379,1
Brazil,Mental,Jewish,96,-80.89592477424773,-121.56752992179543,-58.97564589376179,A,71.81295622515047,-58.354732677583634,B,-64.52590396079194,-136.00523259622727,-44.53070875939304,D,C,C,C,-18.414738417658164,1
UK,Mental,Jewish,89,140.09496720243882,34.77868879783539,35.24498633283315,B,-199.26352262537867,1.9487092690467764,A,-24.88285369639818,39.16764030031324,201.76411937632014,B,C,A,A,325.08824319527594,0
Other,Yes,Muslim,19,-199.22002824153859,-207.1598885098291,-100.17011145441295,A,-153.0187736501997,-15.350295425183603,C,-74.24215280275945,110.87558590784896,30.128857744035763,D,C,C,E,-97.8587957090564,1
Germany,None,Jewish,82,58.03314509481595,73.56578300047947,64.77801681191664,A,112.500558125576,1.3174339263117332,B,81.1625262503702,-58.6668299559805,43.17475762125735,E,E,B,E,73.3524678251643,0
US,Yes,Hindu,99,-112.4770109956227,121.41030712358668,-69.05294579644573,A,40.90997019191403,-127.23324869093851,B,177.96375226593725,84.74571180768086,-63.77556531822709,A,C,B,E,-120.62433707641648,0
Other,Yes,Other,53,-20.728023297679616,-131.1483914501988,-97.80323680200482,C,21.003291711418292,-70.82076415222099,C,-203.00194828118606,64.94771612719177,16.634114430603216,E,C,C,D,-140.23153305282594,0
Other,No,Hindu,39,-88.8692160037086,42.57187761641107,5.48339497634174,C,-73.39674562569846,-285.3502614360587,D,-24.218754462856623,226.69463539468148,-72.51883303246888,D,B,C,D,29.790292109023973,1
Brazil,Both,Christian,98,-146.1190884816751,-41.693357771817254,76.9994009741154,B,-213.0174280636756,232.97420728067513,B,24.865606147338884,182.42682938357356,109.02387078002162,B,C,D,B,19.331385018627305,1
India,Yes,Other,90,-19.908726585043947,-8.091599687652593,-27.359975446000494,C,52.89999614229887,-2.1479613589453836,E,-19.884434610626712,-14.528967533116155,116.30356899501753,B,D,C,A,-49.0727352222844,0
Other,No,Christian,59,-212.41328996213377,64.90829682821078,77.00836142950568,A,43.94389013521557,110.42779101260443,A,-148.07174235324533,-202.65537126848824,-22.053467923620605,C,C,A,C,129.47026459103492,0
US,None,Muslim,47,-86.7140515107681,4.98477343610602,107.266933680582,A,32.92832425084759,-25.62792840958883,B,89.58308284923855,-131.22449335236888,63.19524996773615,E,B,A,C,45.252375996167586,1
US,No,Christian,88,119.21179954769303,-98.69715151146104,-39.47253196950809,C,90.79375213848185,-30.886599759199022,E,-91.83839488408069,-48.3957990165911,166.68466718377644,B,D,E,C,11.090231258106941,0
Mexico,No,Christian,85,-140.00727194305477,62.84913846457901,47.854284766944524,D,87.4644584423659,-159.52740721505702,A,77.73094158399628,-27.28469549535772,-147.33510086310815,D,A,B,C,95.42382224523313,1
UK,Mental,Other,91,-117.04741297621952,-83.0091091208529,16.3777961126047,B,-33.48491274635267,-40.91008829890498,D,-10.585182781641372,-54.59283714662917,108.29947753080282,D,C,D,C,-290.0025157373571,0
India,No,Christian,79,254.2065857636049,-181.50733334765047,108.99737161590248,D,139.4785695700055,173.48303606405247,C,88.93139743572831,177.3095085563864,99.41838893045853,D,D,C,A,115.964144137879,0
Other,Mental,Other,43,81.73009574346918,113.80430193052821,26.116194095015455,C,-118.12229365399548,-62.32327027902181,E,19.18104356893275,5.4338184209261655,-157.4988961019666,E,A,E,E,43.71386839775888,1
Germany,Physical,Hindu,33,-3.4328995106130926,-10.805296492292323,-2.3471230530830454,A,3.91722363941233,-36.66873137855631,E,121.50859918823345,-74.81275393139806,-128.0800809699017,B,C,E,E,-7.091710669556081,1
Other,Both,Hindu,42,-102.7119703551054,61.85096209875552,58.605196207078706,A,70.14451925136657,-52.3040261826861,D,-263.98464190464006,290.19375334218535,-33.88726870768403,C,B,A,D,-96.83816228518559,1
China,Mental,Other,86,144.86969598108823,147.56561694403618,-72.43802283616492,E,-16.78407623218766,40.17035064105387,B,118.8683283143496,136.90785269548115,173.82458734634307,A,A,D,C,72.09201780571564,1
Other,No,Other,72,-107.26629742536073,127.37262355382116,-97.61679875003516,E,81.07470364865328,119.81459820359312,B,-121.52955837420343,256.47607768303874,108.40022381257994,D,E,E,E,-127.42971183548839,1
India,Physical,None,30,-36.76022533762499,-14.953685971744038,-93.04716721295058,E,-15.897982651349253,30.34821422618215,B,27.921069794695008,126.94976620750494,116.88813157460223,E,D,E,E,-122.56343328941539,0
Other,No,Muslim,67,-15.234257710659088,-166.8846664917394,-28.971895721041307,D,-120.72172847105801,-36.605158387595075,B,-20.577408459480086,-32.909754611382915,-22.74853752794959,A,B,D,D,-40.01225463579261,0
Other,None,Other,25,-104.41850070925484,-124.50178792273331,87.52398864966817,A,6.014645368301476,213.48707475689662,E,62.68953544205276,73.66479498372988,19.64251666444109,B,C,C,E,43.36082624274739,1
Brazil,No,Hindu,58,-75.36636091226119,116.29408008229125,8.903077318730064,C,83.70839300900795,-62.73067586461235,A,-91.87885541338457,61.5898335376586,-22.05883151139991,D,B,C,E,177.11927738564543,0
Other,Yes,Christian,23,52.55867630384691,25.27988454481493,52.550551054336836,B,-9.036889863964474,71.08396458008743,A,32.37678151086237,149.28371749565036,1.425540992876654,E,E,B,B,-6.74318708685115,0
India,Physical,None,75,-13.808823501149078,97.45732870522865,22.963786966660372,E,-112.58945559938398,65.99806223861071,A,-4.755025919302726,-136.94222524696207,-8.111861564524942,B,A,E,C,195.67004570502877,1
US,No,None,40,-17.670620829208403,-4.542185727420128,-5.781001013469961,A,-22.439514053601446,25.09973691713043,D,-43.12269347096812,-77.560751447896,-97.21070762019998,D,A,A,C,58.85913134922788,0
Other,Mental,Buddhist,45,-204.91207650139955,-75.44946439192911,143.98504187472173,C,15.054592071925043,-36.90744542360488,C,3.5794454838350456,13.936162660784998,-117.37739378055225,A,D,E,B,8.668145786330921,1
US,No,Jewish,83,-31.63838639826589,-75.94367173342434,41.80027125276114,D,90.51836607987205,-108.20453370555666,D,-124.81970357776832,35.60323400829791,34.64108161591792,C,C,C,C,-120.66165362206374,1
Mexico,Physical,Hindu,68,-152.89637753570503,-32.285116250159184,108.43495454295955,E,-148.15023616232662,-80.1175917459402,E,242.29751525009834,-27.720025060900568,0.41798199440834716,B,B,D,B,57.406031799168936,0
UK,None,Hindu,28,-3.8413582369005375,-310.70562552539684,-22.1822397153685,A,-70.15413485150914,12.877683812196217,A,-87.65600489987038,53.471669827367705,-12.241564094303307,D,C,D,D,-51.28301084923468,1
Brazil,Both,Buddhist,33,194.70270305168373,-48.25563088184058,-99.30424538292063,E,96.92691315381398,121.0450507212077,C,58.060448584253145,-126.77671279307911,57.217786425504535,C,C,C,E,-134.8345396847598,0
UK,Yes,Christian,62,-141.50703123359548,1.7378394436194704,4.170254639287245,C,18.539480030288207,-35.08527633710076,E,1.3321072049258542,-5.319454001645077,98.72408325573637,E,E,A,D,73.49872767162178,1
US,None,Christian,85,-91.92911292402786,69.98438976229842,-70.27136379540481,A,53.647009094045195,-39.23310228064354,A,-33.19295022986929,-13.123949831214112,-169.31309836028922,B,B,D,B,-39.248067211843946,0
Other,Both,Christian,67,161.9334567364853,119.20991819072387,127.25599800483667,D,116.81810808452997,68.25561810573866,D,-109.04247867838205,-90.91561234196924,-2.699120035772208,B,D,A,E,41.62273058395839,0
Mexico,No,Muslim,85,-72.66274056219214,-25.086919660374367,119.54005097573013,E,94.71938137339275,-216.63818189666122,D,203.68972125315764,107.0089610273095,160.59296393077526,E,D,B,A,34.5060162811944,0
Brazil,Physical,Other,31,37.920878151470816,88.6732173756024,-180.91882640012952,D,-201.16939199908427,-62.618627749396836,E,79.00308486739227,-13.782560739745486,44.35983185974342,C,D,C,E,129.006891807808,0
Other,Both,None,25,119.87427048809,42.59035453280776,53.508437759551185,D,73.5106473026318,96.86921556905037,E,-129.44746237048327,-138.44659583360442,-78.72997943257701,E,C,C,D,92.63524134211964,1
Germany,None,Other,84,-48.36194085347527,-35.47990090778225,5.586609700713385,D,121.44229890260003,15.034354018692413,A,-41.140000837098825,-75.99623584413553,-29.129282592107092,B,E,D,C,36.19673397767667,1
China,Yes,Muslim,34,-24.496475980584815,-27.193143389458278,69.32679888925186,D,17.162553764094522,-18.436962324131475,C,163.78271709282154,140.54718687535274,46.62475847698846,D,C,C,D,-86.57178355368724,1
India,Yes,Hindu,96,97.48123415687215,108.46683679123885,-47.566844690469736,A,124.71337755800423,66.84178154578109,D,-44.97699566242376,151.02582870286633,-127.82012473517864,E,B,C,C,44.00390389678341,1
Brazil,None,Muslim,42,-41.36889779668585,-103.66402253105437,-40.682670567308996,A,62.20749978343362,251.4850717479903,B,-37.737608668895554,-64.87153581008694,110.37176014790799,A,B,E,B,64.95782153315713,0
Other,Yes,Hindu,76,135.48683016964452,-93.99538486299377,-203.63967588659122,D,-2.320259961332236,-115.82033361222115,B,-15.50762339435687,-23.737177750138418,234.84738215756016,D,A,D,B,9.21289759073068,0
Other,None,Other,20,46.74789833469833,-27.823694888288536,213.22596737263746,D,-114.48209213640772,-66.18780635440629,D,128.65020082317358,-60.6609732064676,-44.79391990976779,E,B,A,D,90.66023915919597,1
Brazil,Mental,Muslim,24,-27.22594275905403,6.1199326237629705,74.18436179084662,E,37.82301152591578,-32.60142886730047,C,-33.67887701646832,200.64142763090643,6.329397973649106,B,D,C,E,77.85232761533592,0
China,No,Buddhist,87,15.061994660441874,48.80467731834034,215.47446548654122,B,0.27542151678251636,138.59814542101554,B,-98.99517154886938,131.2272363384335,-1.8960205736136178,A,E,C,E,-152.9102364270805,1
India,No,Muslim,84,59.78905812567141,-50.61209575205904,-111.6817661648257,B,10.42169248523285,-154.57250291903364,D,-82.97532909778404,28.99745564528699,-148.13571720148977,B,A,E,E,186.68971240774883,1
Brazil,None,Buddhist,27,-161.30419621539934,46.678299279909666,-44.06197165956476,B,17.46619716505323,128.9239722920235,D,99.68762877020922,61.813483198298826,-73.68567503145948,D,D,C,A,-113.98842172809796,0
Germany,Mental,Other,39,-13.87670858394883,-36.318134849025284,-140.54971017688268,C,76.65087187393962,197.67007927909498,E,-4.921721425675074,-120.60541743865438,-137.21012370276193,D,C,A,C,-96.70566211099832,1
Brazil,Physical,Muslim,61,-123.1510417801102,0.5294822583904379,-85.07642105316057,E,148.85752966489068,-64.00551647896127,C,56.04996006041335,78.09535411531873,72.2612516721719,C,D,B,D,-62.36033767829071,1
China,Yes,Buddhist,94,114.5831009536286,-104.13746871360536,-199.66375637466956,C,48.43598269553893,196.22615584414382,B,-64.36605892851087,17.439009945276776,49.71879266352034,D,E,D,B,-62.21689667139509,1
China,Mental,None,41,-80.91255339524285,-1.4662862471588065,61.89688761179784,B,306.08616241016944,-11.262902696084048,E,-78.79195644119193,136.6850829074246,-34.73260169054613,B,C,C,B,-56.58537651602208,0
Germany,Mental,Other,54,108.41337611636561,-53.87607617203736,67.25222734264892,A,6.941909723139353,-82.97700750435857,C,-185.10162927160994,-67.72003876769855,-5.224743739746341,E,C,A,C,123.69840289194293,0
Mexico,Physical,Christian,85,-75.94329990814764,-105.08532550008671,-159.90336033369502,E,42.46746824504755,33.65319136315008,E,-96.58199566614016,172.0177935305013,-43.802295090499896,C,E,A,E,-4.5826869714765746,1
India,Yes,Other,78,-28.645393474000446,-53.745508335334655,70.71524077635728,B,-7.465196551171584,-176.36479718571528,D,2.9792969127581306,137.4816916333488,94.56309480787633,D,B,C,E,32.75658736068539,0
US,None,Christian,29,134.1742566476187,-43.02192171646818,-79.58203708912507,A,-73.33815079907056,136.21380049524927,A,42.24627976350437,75.57278623209785,25.424316414991882,D,C,C,A,24.939830369457454,0
India,Yes,Hindu,22,-336.48863968774936,-197.21097239007457,29.95028974932272,C,65.35701413934576,-87.48207843092135,A,-151.66528260745386,-66.96288797619557,11.4281703591511,D,D,B,B,51.08870821917133,1
India,No,Buddhist,35,57.26109006408369,220.39304195419004,46.91665445008802,C,48.04568870322281,-53.9025166399548,B,0.9501179356778602,6.419034814938225,-11.155562287810373,A,B,D,A,48.59185039271164,0
Germany,No,None,98,-168.78001715208418,48.20485378340074,21.366559059331554,B,89.11159208953202,76.04878729420942,A,-179.53754044605324,51.15054670415928,45.17473532491724,A,C,C,B,-21.09541329572151,1
UK,Mental,None,63,-102.66804863642149,5.950843700097607,-61.643171746236725,D,-75.56404421237629,-49.130911119548685,D,147.0190024251562,118.16104352273396,46.47931003582563,C,B,A,A,13.804637230944161,0
Mexico,Mental,Hindu,45,51.8092451957116,-113.25075072638953,118.81031039043393,C,-132.4493845909748,123.11214180382302,A,-10.499800003496503,81.8808512387553,73.77073332210915,D,B,C,C,32.577381358397936,1
US,Yes,Christian,93,87.5726625004832,-11.54657895187803,20.170384910140957,E,-91.13735563605093,-77.42536438077256,E,1.0952743695753082,171.05450634806294,85.65072410653185,C,E,D,E,-49.482923914833094,0
Other,Mental,Hindu,94,-142.3793446460461,-83.45739050813187,23.271412828237338,C,45.506622534051466,-24.974836947910326,B,76.22945370769058,-160.39364165635985,23.02034257255854,B,E,D,C,5.358308657723356,0
Mexico,Both,None,60,37.95113463434011,-57.44513917135687,31.865855299607716,B,-82.2844926934927,84.26620751905024,E,61.76270970219014,44.22562416541924,158.70842370500998,A,D,E,D,64.6676540790652,1
UK,Mental,Jewish,76,67.30305535150873,-66.23688172311209,-5.641070637578708,B,176.84848489012,-119.07164244253381,A,78.98435352393072,-44.46867003103249,11.169188103795735,E,D,E,B,-12.970072747674347,1
Germany,Physical,Hindu,71,-80.783095205192,-167.79181648303137,38.31132622968123,A,-58.94349641430347,30.191489952584632,B,122.20075138172702,53.090093067772905,-31.76795592159514,B,D,E,E,84.77472286442442,1
Other,Mental,Hindu,89,152.36696847578736,1.7643299540747361,-56.048168336563464,C,-155.11519166462736,-80.1020169855226,E,130.00017941113165,268.4702654728975,-30.2716061103789,E,B,B,C,-51.44172169106166,0
Other,Physical,None,95,-30.284137067376378,126.70177438633701,9.43852903765115,A,-32.83992868630544,3.5926593281441814,B,109.59560155455867,22.880801810362506,-95.57055172218172,B,A,A,B,-130.92440250021315,1
Mexico,No,Christian,93,111.99243612381619,102.70850330884767,5.129401985982829,C,64.2178705048361,-15.024816863302215,B,115.59428697934663,123.44468418569686,-73.59689332934303,A,A,E,B,31.03123932613569,0
UK,Yes,Buddhist,51,-42.333395429307416,171.15706813776202,119.0520929228828,B,-14.080181165585962,-103.33088677190374,D,29.95998556455925,50.1423596522103,6.7790047892630865,C,E,B,E,-137.47680533457054,0
Other,Both,Hindu,29,67.98125085407212,-160.75772750687509,186.49427621662576,B,72.08612571767942,39.23739969626055,C,23.119634783760805,-178.19863882897417,60.88905185231097,B,C,B,E,92.38885446613155,0
US,No,Jewish,66,-41.218436086755275,1.6771547062973888,65.00498939876708,B,97.70291467310544,108.4508924203148,C,8.746892103518682,47.42413425536272,14.286685603060272,A,B,D,B,17.979647289827472,1
India,Both,Christian,69,66.59173248108688,147.25551161055714,226.74910578446563,E,-136.9325513109276,143.75741910111708,E,-174.37678517002283,-65.51118152217236,-212.9882647284098,B,E,B,C,-19.162186298518293,1
China,Yes,Jewish,76,66.95413165764707,-51.845672303505594,-38.11445241348456,C,41.309216788178304,38.795217737728365,A,-243.96161156954946,28.724029353826335,-63.55237329302851,E,E,B,B,-143.13595185839952,0
Germany,Yes,Buddhist,68,-155.3342981286673,-190.70487918389446,109.00641882503494,D,119.55495027733856,-47.786264034715806,A,-205.01003757346444,-33.93875842024706,-1.0692873547461343,B,D,B,D,-36.153075893543054,1
Mexico,None,None,99,-28.84280840003615,135.90009207792167,15.635926328537183,E,91.96423551633325,42.58969896205883,E,30.466558409122808,126.35690097130627,-191.5592689459757,B,A,E,B,-85.40740661346021,0
India,No,None,92,256.33142655397324,169.01089984505052,-92.80159845897649,E,20.417371014479848,45.53596934271083,D,48.85785893656926,-50.04700978513333,-58.0184993926224,B,C,A,B,43.46353470190343,0
UK,Mental,Christian,65,196.74206595257232,6.326751585448949,-0.29324779667170425,E,-17.50051191231514,-135.18530655107875,A,-170.0196058562827,-71.80717777902188,121.99302320834151,B,D,E,D,-89.08183739876449,0
Germany,Mental,Buddhist,81,-287.63024734235273,-14.387393367919449,246.27433835060657,A,-46.11905929273426,143.28111138353142,C,-4.665301421730694,80.44860761445378,-33.165530492619425,A,B,A,B,56.72425091243494,1
Brazil,Mental,Jewish,86,157.6154953690519,95.2723065111406,-36.17143746870276,C,15.269135626933203,7.57945331032516,C,-47.459952600764616,23.763642578235007,-40.72791464625365,A,C,C,B,173.40396558566698,0
UK,Physical,Christian,83,-32.19257093945818,-170.24048303855656,-19.124430233933086,D,-34.971197523978894,99.82656623699928,B,-47.755141568561186,56.463466669541354,-73.10634025599828,A,C,D,C,-78.18650391679792,0
UK,Yes,Jewish,84,134.60265401353453,-55.13309517274212,-101.96836123987494,A,190.8102667187932,23.618050758866886,C,102.72049765603342,-44.15280529777101,6.391776869497848,A,B,D,D,17.61145424552079,0
China,Yes,Buddhist,84,120.03033632132572,-77.18380061874677,-136.67725487874222,A,-139.1063043652711,-54.84624453078858,C,-123.13484787747203,-112.50686689054707,151.06328735274525,E,A,C,A,-61.45683136783667,1
India,None,Other,81,-33.6768355975875,-28.194696847834965,-94.31771075135671,A,-26.328220227426836,49.5940451048813,B,72.24219187675028,-102.11048368325339,-50.53285842017694,E,B,B,A,120.54045824344068,1
Other,Physical,Buddhist,60,-22.911523201866547,103.17484487122886,-33.014735845514856,A,-23.11803688328844,134.3396095776334,D,32.19221683259035,118.09363285051573,36.52150080721574,B,E,A,C,0.6303901641694074,1
Brazil,Yes,Jewish,40,130.39684053614894,20.216838418733136,-26.61570153811807,D,175.69818287892062,65.42667542114562,A,-174.781694923465,-142.96486601131983,-51.54350942425307,B,E,E,A,22.253152334284664,0
