married,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Married,M,36-50,C,B,-179.4077365144563,-32.00356359092588,D,84.20418252622129,D,14.17922651732591,C,46.90783612324009,-104.01640848155492,D,A,-76.04241498968314,C,D,0
Divorced,Non-binary,36-50,D,D,138.65834287080366,-85.88478886054457,D,40.1656760904606,D,4.077734585096382,A,-10.953003721012774,-51.34543350772105,C,E,83.58288117822124,B,E,0
Divorced,M,26-35,C,A,14.709945078252652,39.622570893797224,B,-18.504606115041774,B,-66.21648361533116,E,15.647637623032459,110.44234855548322,D,B,72.30414548237141,B,E,1
Divorced,F,65+,E,C,-72.44898720281849,-77.47860510988117,A,33.006824267532075,E,72.9345209322332,D,20.130993095553183,-65.08139780619486,A,A,160.6399805491068,E,D,1
Divorced,F,51-65,A,C,89.26663532893716,161.8246545311461,A,140.17634151251806,B,90.15895544951236,C,-63.96308468022915,65.63953200131316,C,D,0.7919052534157459,D,C,1
Single,M,36-50,E,D,173.68603704540539,-37.58995846106974,A,52.88940379190225,D,-14.746914064619846,B,0.9223096741600286,-32.38801932008987,E,B,-65.71457209169353,C,E,1
Widowed,Non-binary,65+,B,C,-147.56549061474396,0.781055492323001,C,52.88447716664143,B,199.95793195226895,A,109.95448628404918,3.961993439485785,B,C,-62.829096973688536,D,D,0
Single,Non-binary,26-35,B,B,-6.950456995421765,-23.450603358225713,E,63.14742356375736,D,121.38741037126988,A,212.43767887888058,77.52665710550427,A,C,-23.431456921582512,E,E,1
Single,M,65+,D,C,50.4415170005764,-214.05720667880402,A,-107.9141646756685,A,-20.188114142545153,B,10.69323045467259,42.49023698767307,E,C,20.787649193263967,E,D,1
Divorced,Other,26-35,C,B,237.6257587167443,-69.54084903241157,E,51.81613991166047,A,48.236989338232064,D,37.49382449075109,5.684720972340447,D,B,10.155881306343232,A,E,1
Widowed,Male,36-50,D,D,-80.11566720591419,-5.102462299633849,E,-42.92082856999972,D,-137.59952694844338,D,13.456959863962506,-77.89849576609214,A,A,38.28510869934082,B,E,1
Divorced,Non-binary,51-65,B,A,-14.377808910278436,123.44918654106662,E,137.8924112333986,B,185.08297679877234,D,-160.31503345338115,-74.14919684155697,B,A,92.27698439488339,D,D,0
Widowed,F,65+,A,D,-83.77440544030169,88.85963453054345,A,-147.67499141641343,D,-41.55440879244877,D,-44.255508270847926,-55.46109250280804,E,C,-64.18596985255871,E,D,1
Widowed,Male,65+,C,A,31.17394224073561,-170.24550399443467,C,63.32415413738228,A,209.52421042767133,B,46.30834799149424,73.15739017380048,C,D,114.65422164644387,A,A,1
Divorced,F,51-65,A,C,-169.84662965943608,-17.535740311230235,D,-155.442913980875,C,8.668653838620788,E,237.78114630269408,75.68794676638272,D,C,-165.8428221961054,A,C,1
Widowed,Non-binary,18-25,C,D,72.09957429111581,-87.57418955905435,E,-0.057741694056463226,C,140.0773950238511,A,51.3095258112192,1.9764611643006567,C,E,6.433219170590126,A,E,1
Widowed,M,18-25,C,C,-31.54134877916739,-140.5922620028105,C,79.14874778046885,B,38.5894481296798,C,-59.420211466845,-57.644492468304534,D,E,7.866048262803795,E,C,1
Widowed,Other,26-35,E,D,86.52504786901129,-188.28706913048805,E,-7.353114735713176,C,31.72976027032669,B,21.49674650076643,174.2060501671328,E,D,-79.78836305254514,D,E,1
Divorced,Non-binary,51-65,A,B,-5.811008874714535,87.48927600743176,D,-163.82005197941714,D,-51.762770982782115,D,-149.44287706382252,-51.211735560668984,E,A,79.58481382385503,C,E,1
Widowed,Female,26-35,E,E,49.59878559511219,121.83001859544373,A,44.71089418292155,E,-115.25419304543776,D,75.19512505447673,73.6398882765129,B,A,88.57443550625308,C,D,1
Married,Male,18-25,E,A,-127.109931787395,214.6858725132959,E,67.02517154124335,D,-111.51180192307682,C,-220.14130687653443,88.19606513280485,A,E,-137.6508125930015,C,D,1
Divorced,M,36-50,D,E,45.2401957396191,127.12640992652749,C,-50.172730756860496,A,128.90957644642918,D,151.7320673408171,131.2631820485587,C,A,119.29520622432999,E,A,1
Widowed,Non-binary,65+,D,D,-22.695209235004217,75.5988859080151,C,0.04929009454596367,D,75.7616170833592,D,-99.5439000508122,120.03257766176169,E,C,164.88151249858106,E,E,0
Single,F,65+,E,B,138.02684891402924,86.62578933149923,B,57.77175965084663,D,-155.53717909674137,C,132.704990286918,-4.5097004024654,B,E,-29.88434912282959,A,E,1
Divorced,F,18-25,C,A,83.14561759922698,-161.5326126537648,B,-15.311865250598666,B,-32.6199983721012,E,19.76111396675042,135.65780965578347,A,A,-148.0362878741103,D,D,0
Widowed,F,36-50,B,D,-36.910563673239736,226.09288140804696,D,-228.52963715178686,B,108.3167377659648,A,105.19835557937614,31.242783390894818,B,E,44.36199011347469,A,E,1
Divorced,Male,18-25,E,E,-57.98243611254234,-56.883306291144656,B,67.8583352969751,A,176.5617914781873,B,46.67009727039707,154.5192341642469,D,D,-101.39107281678939,E,D,1
Single,M,18-25,E,D,-64.73608130510961,125.3613391373412,A,147.28129299888093,E,30.93556164780637,E,-31.60428529649721,-72.31782838007666,A,A,63.64447463552404,D,D,1
Widowed,Male,65+,D,E,-140.8510884490755,70.50548416978172,D,-45.67602683757263,E,-14.27940410012313,E,-59.259717321991076,-215.52329067952738,D,B,21.435994227530298,A,D,1
Single,Male,26-35,E,C,14.884312074653197,-89.94165595404311,D,-86.43895137072487,C,-167.91987208628674,B,67.50120447460313,148.64373106149043,C,E,-18.49766819798208,B,C,1
Widowed,Male,18-25,D,B,-61.96844430939365,-35.26045553533282,A,68.47673538161942,A,-125.26752422382319,E,29.887419043854102,45.0953385264856,E,B,86.85654763741395,D,D,0
Divorced,Female,36-50,A,B,-234.1968176048099,-111.78747300013143,C,-87.61154505652607,E,-186.685849377678,D,94.05983109974876,-185.20799448223144,A,B,-25.431964367937443,D,C,1
Married,Female,65+,E,A,176.0214093753678,-74.22033355304755,A,136.29192901946152,A,38.81450589132609,E,74.39532977062827,-77.34992320160289,B,C,-129.6927225682722,B,D,0
Married,Female,18-25,E,A,-91.63971983855457,-88.73555815058673,E,33.628850310376706,A,110.3026621303137,B,-4.535872890777819,-77.07602298521218,E,A,-25.923355202277477,A,E,1
Divorced,F,26-35,E,B,50.236782730656934,-260.9612034965442,B,69.02070018424978,A,22.986916869693054,D,-90.90965803915459,42.13625083266579,B,C,103.20332395370964,E,A,1
Widowed,Male,65+,B,D,32.805379619678085,-99.01239456360442,C,65.54776865728064,D,89.65444332587403,A,-69.86427302957284,-60.83295128240561,E,B,-33.25650248109987,A,E,0
Single,Other,18-25,C,D,-109.21709394098882,1.053450085217186,A,80.39784585317048,B,45.38537961914456,E,75.81731920725406,-165.62504026832968,B,D,-55.13520856467525,C,A,0
Married,Other,36-50,A,B,0.3910934773606338,207.02117487612912,B,252.0307387254685,A,106.21991147618172,A,-185.03390660618433,43.905827919567194,C,D,41.87512979879052,E,D,1
Married,F,65+,B,D,13.429225747483587,75.42516666320132,B,94.9818032297851,D,72.49703306152136,B,136.60387962570962,-13.850897435039059,C,D,-16.012964696943957,B,E,0
Single,Male,18-25,C,C,157.44624995586457,4.833419512867298,A,199.42192400354475,C,45.769788022702926,A,-81.92307839294253,-68.36347405339811,C,B,-285.97348100077136,A,A,0
Single,Other,51-65,A,C,-166.2759429552959,194.41174779232944,A,-27.022004459495207,B,146.92294101048344,E,-39.56565132813769,-67.0858118965929,E,E,-48.232614044872264,C,C,0
Single,F,18-25,A,C,-115.07002264753274,-161.61774186005712,E,41.74724659593407,C,-30.734849863485774,C,107.79594709236709,93.10530304845783,A,D,-129.0148673916401,A,D,1
Single,Female,51-65,E,C,-186.491696470893,-204.36411257110046,B,158.79213712911886,D,-7.807764196690262,B,177.78825872838408,-2.7471600240045206,A,E,198.47128647275485,C,B,1
Married,Other,65+,B,E,-22.01732434085135,151.1913429265567,B,66.05411198899581,B,-202.20649941125598,A,-34.29331695053756,-260.89712097012745,C,E,-58.737645905258795,D,A,1
Divorced,Female,18-25,D,B,90.5657626308271,-201.51677578541248,A,11.849834509214233,A,5.094423998518035,E,-28.794171482219838,-54.90706466284183,C,B,-23.715749455622657,B,A,1
Divorced,F,51-65,C,D,120.14390476029737,29.902500037365886,B,96.3447599088996,A,22.944662237691137,E,70.28608816409967,173.49563322317462,A,D,70.61825265416708,A,B,0
Married,Non-binary,26-35,B,B,-30.354717740533456,93.02722991395146,E,23.4881950850758,D,93.76801878974631,B,-28.883830721047794,58.64474809923475,E,B,115.88038736376873,E,B,1
Widowed,F,51-65,A,C,-118.23916329992005,95.65460431803837,E,-236.02662935789462,C,-152.2753519519628,C,-45.056483523102656,49.985076389637435,A,A,-26.248956865897565,D,D,1
Married,Male,36-50,D,E,-30.449740342508058,32.21762311788343,C,-124.88599158567271,C,50.37517027203688,B,-64.14919107827131,7.564355680515139,C,C,-137.5514924188155,A,A,0
Married,Male,51-65,E,C,130.92209300223513,63.61465734433837,B,-121.23412566757945,E,59.752597453118824,B,-63.77427720240255,156.70500620570044,C,A,-29.716916541503082,A,B,0
Widowed,F,18-25,C,D,153.53446166030415,-21.086732071351474,E,64.97610494740009,E,-30.8735726659838,C,62.370474000420074,8.282543009004176,C,E,-111.35256269894302,D,A,0
Single,Non-binary,51-65,D,A,36.275638933248075,-31.56975427880859,D,-89.26693791824398,C,-62.61384501433931,C,34.290417354916094,25.273974906065256,C,E,72.11198576835464,C,B,0
Widowed,Male,65+,B,D,-9.977735210488712,-46.650990979140296,A,-60.88671587549802,C,77.78198599929829,D,11.281937593166868,221.42077266369853,B,A,46.531528137447516,C,D,1
Widowed,Non-binary,36-50,E,D,86.49239008079103,12.602105200971314,E,-72.3194515922946,C,-6.193340049381009,A,-4.133964818274925,-17.286486017374198,A,A,105.68705828413233,E,A,1
Divorced,Female,65+,E,B,189.82941537930841,-7.167933641366561,E,-30.393313614862628,E,168.06247029186605,E,74.28350968235009,138.59218568027575,D,E,-7.166820975516962,E,E,1
Widowed,Non-binary,65+,E,B,181.1054439503555,11.33919970679235,E,-32.92150932834599,A,132.02722417503907,D,173.6987229805525,86.55989596368381,D,D,-110.55822610472606,E,D,1
Divorced,Male,36-50,D,E,22.699048113838032,147.6228924329923,C,-117.72243363835335,A,-84.96279455152721,E,64.28824613039265,179.28170587481782,A,B,-14.287987675546516,E,B,0
Widowed,Male,18-25,A,D,-212.07646808489247,-135.3059168724934,A,163.2025433410892,E,-179.0243314082563,E,39.487251314279774,-36.07413705557788,B,B,-98.17537874156461,E,C,1
Married,M,26-35,E,C,-54.54628578327122,14.909911852855057,D,235.77444927420163,A,24.55304553131206,D,-59.926266434755796,-57.537413949265506,C,A,-30.501658073884112,C,A,1
Widowed,F,26-35,C,E,-76.35297811083962,-157.76817023906693,C,25.308469822301426,C,41.04221475696733,B,-31.025142573409575,-190.60671140321764,A,B,-29.641110087876083,B,A,0
Married,Female,51-65,C,E,63.77231569702545,105.01484643300539,A,-77.31420964588793,B,107.39574072014801,A,6.185605828149055,64.21752275901216,C,C,24.789057115908793,D,B,1
Single,Female,18-25,D,B,151.38045980827172,346.19138370413054,D,-88.90335680715863,D,-154.0222906263284,E,-51.290050269595525,90.29840380570762,E,A,-134.02070637677656,E,A,0
Single,M,36-50,C,A,30.2630120606804,223.25558258666152,C,-37.30813996785797,C,-166.51446881148567,B,-30.553914087641758,-28.251113072027618,C,E,108.42176000296415,C,D,0
Single,Non-binary,26-35,C,E,94.79488016921897,-37.23850942664262,C,55.1061500118679,E,94.84465079502364,B,-30.71131883230423,-21.059427911464837,A,C,-175.44872229612994,B,B,0
Married,M,65+,E,A,9.87335831393788,26.268039505995354,C,71.7847758189243,B,-95.55115465950998,C,-224.6596537383466,-138.61533719452802,C,D,15.614981604480796,D,B,0
Single,Male,26-35,E,C,120.78782249834642,107.48299216877031,D,20.66506725412516,B,48.10107382470068,D,12.507167155780818,123.31121673841028,A,E,44.05297455255721,A,D,0
Married,M,65+,A,B,56.354249650984926,-96.27753580378639,D,-1.2337355372902117,D,-122.82317944145518,A,139.05370130426877,-69.34320842216906,E,C,-17.208750638192804,C,B,1
Divorced,F,51-65,C,C,12.52898759305574,-20.83681152298877,E,-67.21961932830669,B,-64.05011301771681,B,-98.1985587961335,85.93505504746548,A,B,-11.757468059400654,E,C,0
Married,F,36-50,A,B,121.74898115035364,37.241734045745524,E,-11.763050055528339,C,54.11510010229189,E,-127.95149820691944,-45.034581240936284,C,C,63.07085452091313,E,D,0
Divorced,Non-binary,26-35,A,A,-11.054899603957747,-33.07269499218599,D,35.457006196696774,D,-72.88632863568513,C,-35.68954065790227,-10.032677307297316,B,C,-118.27037567811813,A,C,1
Divorced,Male,65+,C,E,86.58766628311768,185.1439909506375,C,-52.647764622309744,A,-93.86698917852755,B,-98.01594256765331,-1.4013280470698968,A,C,-124.14391231041722,E,B,1
Single,Male,26-35,D,C,107.71652619423723,-142.96749350789665,B,123.35168171548415,C,22.310831549668357,D,123.31840665871626,-136.51643150259736,C,A,46.92089850677123,E,D,1
Widowed,M,36-50,B,D,76.88571774312688,-54.237115979781336,A,-100.0005166466086,E,71.94897811773824,B,-29.82167232168721,-190.7782389026031,E,A,-35.89711215207632,A,A,1
Single,Other,65+,C,A,-70.04248812096826,30.937745044421895,D,1.4689048853322773,D,77.4215650292821,B,-20.145702085389814,-41.41592769208621,D,C,126.10915934097065,E,B,1
Divorced,Other,51-65,B,B,-61.45004011669927,32.53053488407534,B,-155.10757091314156,B,154.8429146888829,B,50.18951989370017,-64.47943563405897,D,A,141.6619796024783,E,D,0
Single,Female,26-35,B,C,18.02886327450602,-72.9715738807798,C,-1.0693287791129,E,-12.326728041087176,E,-32.13855397136705,-81.89551044714558,B,B,-42.86620543684228,A,B,1
Widowed,Female,65+,D,C,202.97677479198467,-9.9625879199006,E,195.50453610885452,A,59.3954407567065,C,-121.33979718542571,-115.93493758499696,B,B,-102.96513623890672,D,C,1
Single,Other,18-25,E,A,28.35099939031603,61.84280571252938,C,-15.523489154835032,C,-2.915113492824908,A,137.17596502210358,97.02501210878283,C,A,-30.11660810242552,D,B,1
Divorced,M,51-65,D,B,-96.75676072287541,93.0378363822163,D,-178.91602361967594,B,-0.7153259134208237,A,71.39001126406637,-124.10472508346105,E,D,20.809632076655163,E,B,1
Married,F,18-25,C,D,53.45566191530038,305.10899006334625,C,20.539262609065993,D,-107.99814582617262,E,199.05019671769168,-75.52116086448338,E,E,-89.37185284516063,C,C,0
Single,M,65+,B,E,-44.43122089262562,27.664582987265984,A,-62.623171551263326,C,86.71432017944969,A,234.5097077448132,-36.38299175395676,A,A,-138.67967539592607,B,B,0
Divorced,Non-binary,26-35,A,C,245.32846676200006,21.969609020884022,C,-120.30795506269978,A,-18.176587004195383,D,25.6334556118307,134.4871077810213,B,B,-146.99997486031342,B,B,0
Widowed,Non-binary,36-50,C,A,100.62837369452342,114.8245952994521,E,17.452419050472372,E,-36.663189083863365,D,103.75916096057345,-76.99061228287427,E,E,-71.52132904099447,D,E,1
Married,Male,65+,D,D,140.7965069154018,-39.028181729786084,E,-33.91096009059718,D,203.36678045318558,E,109.83712269033623,-77.51557082026554,A,B,-77.42629550132524,C,B,1
Divorced,Female,51-65,D,E,118.61037817635535,28.586337748801732,B,83.55940072970131,C,156.4953206881218,B,110.93884616401921,205.30781914580035,A,A,3.303049805565351,E,B,0
Single,F,26-35,A,A,-9.110552258990868,2.8134994575596175,E,30.220922924369603,A,0.07642179558220984,E,-36.162471168420744,-27.461241979873087,B,D,23.60301477308449,B,C,0
Married,Non-binary,18-25,A,D,-27.417111850062163,-53.66066364378692,A,1.195475814460913,B,-16.804427962665834,D,21.61949798776733,44.56006606994932,C,A,-96.90148652319182,C,D,0
Divorced,M,51-65,D,C,3.3716311193533377,-27.436049283145632,C,-140.73606393302163,B,-22.627938006383093,D,110.38045822307696,262.4855282837744,A,A,203.1249202183326,B,E,0
Divorced,Female,36-50,A,E,110.26389530776359,47.97283911909838,E,-10.92658012138662,E,129.51879426132945,D,-69.2963135307278,-92.27659381583106,D,B,-24.666128293465164,B,C,1
Widowed,Male,18-25,A,C,119.42335302878297,-173.77102897356164,C,-19.754199933444056,B,-39.12826769900113,A,113.01128098210162,-43.844488011920504,A,E,-47.90266767928183,D,D,0
Married,Other,51-65,D,E,-49.00851350737675,122.41803657829226,E,19.74880342161454,B,-47.25664369569025,A,-202.79038403693193,-101.00974463632262,C,D,237.24734832932577,A,A,1
Married,F,18-25,D,E,-14.232303118569028,68.77571431765871,E,70.88807358882457,A,-43.48044316987124,E,-115.08546026782929,3.9531810354409265,E,C,141.1788962106999,E,B,0
Married,Female,51-65,B,B,36.310181286302736,1.2609669551125038,E,-33.66470274883707,E,66.74758017674411,C,-12.561853257164193,-130.1913778347842,E,C,173.0881312559469,E,C,1
Divorced,Female,51-65,B,D,0.962771830906269,-118.32796328262825,D,-88.05381243432154,B,-15.438952419654361,D,110.80613387362304,-37.02421332010646,D,C,41.68052464908758,B,E,0
Divorced,Male,26-35,A,C,66.0907850781618,15.919838889558482,D,64.97676282574352,D,90.01000717641453,C,-69.38160692883437,16.068011954150872,E,D,-70.91404787946996,E,B,1
Married,Female,18-25,E,B,-46.11745790019574,-53.80109637037294,A,69.63740415797011,D,2.221306702474162,A,49.71579970443582,32.860264085932464,D,A,32.50146011904391,E,D,1
Widowed,Non-binary,18-25,E,D,120.56624650723693,75.79875972214629,A,-60.50205716926156,E,-23.870816427098227,E,-1.3359376967063623,145.91307505182982,D,D,-47.59196642653068,B,D,0
Divorced,Non-binary,51-65,E,D,57.84827889729882,113.97778580975722,B,119.55036998305519,E,102.99849280575417,E,32.98259017888522,-49.5910570008222,B,B,192.9093952677961,D,B,1
Single,Male,18-25,B,E,-220.13416850180278,-14.85729462349762,C,125.4906971935854,C,-45.6040895810703,E,-139.75791330981207,-51.78422346751229,B,A,200.84588634678968,D,B,0
Single,Female,18-25,A,B,-129.7310644727726,-62.93141967933698,B,147.06600908199647,A,110.28030215535316,E,-146.4075327971127,-103.08742405622814,B,E,132.47777812594143,A,B,0
Married,M,51-65,C,A,-105.81206161586022,31.93700953576002,C,-162.61598904723547,E,-90.86271218944027,D,-2.471570930111638,55.317268459959,B,D,-54.37785504999864,B,B,1
Married,Non-binary,65+,E,B,129.8732399410067,93.76226105363274,E,-6.204932206820684,E,90.35691375766545,C,28.357141831479222,-110.66186805967169,A,D,145.1812285075505,D,E,1
Widowed,F,26-35,A,C,106.79063932676928,-38.88432592894348,B,-159.71432133646576,D,-52.622388177491295,C,78.65206304301233,96.8388305426747,D,B,69.20520276156498,B,E,0
Divorced,Male,51-65,A,C,16.890982561442495,-176.28447789464988,B,-83.75084270423527,B,148.78905785215292,D,20.472470857579342,-5.464561800118541,E,D,-65.79158566447354,C,C,0
Single,Female,51-65,E,C,29.168121399612296,-75.37963498940074,D,46.28909891769627,C,-99.48897183070477,B,-167.20459470296979,29.713597919129057,D,B,-74.9551897341872,D,E,0
Single,Other,65+,B,D,-24.170071693800647,137.76057955283596,A,-83.74728117330422,C,-29.8395270067387,C,234.4481349538269,2.6354376431898427,C,E,-67.83509931388457,E,C,1
Divorced,Other,36-50,A,D,-64.73121215805057,46.38154516645205,C,38.456238004369304,C,-111.33921268953777,E,142.53072837697368,30.15731024527197,E,C,140.5872531712666,E,A,1
Widowed,M,36-50,E,C,110.34470925613815,168.56922619968248,E,174.5280246457853,C,-14.602714207812676,E,-10.684031868138469,-32.575475258299576,C,A,83.08491108247208,B,C,0
Widowed,Female,36-50,D,E,-107.13654500957206,-72.02232376526058,D,-38.434802869555625,A,-47.067162686030635,D,-175.30865889191685,-38.424620873261595,C,E,-77.03455002956177,B,A,1
Widowed,Female,65+,C,E,-45.18322277415007,185.76275064174212,E,-130.26425245792325,B,-99.64238141138289,A,-2.5144884183944654,61.63529464374371,E,A,48.977920307695335,C,E,0
