disability,AgeGroup,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
None,18-25,71,A,-34.77167231403388,-53.92912197928119,E,-117.21908575655277,139.16453347926023,129.49682411203793,-306.58583481414763,71.65063618018767,18.86599009548936,E,A,E,12.357027401876982,-87.27756107590746,D,E,25.590593550566915,0
Mental,36-50,42,C,-34.08425966230089,-138.59772774191313,D,159.85413661981462,-1.608453666681236,206.5102539777122,158.9084290809397,-1.5960902986464212,98.77489206407003,B,D,D,-36.10832285682613,90.89353866707862,A,C,-93.56665029146919,0
Mental,26-35,93,A,-35.291691885274254,-134.3460902517763,E,-29.45852757149921,126.86365008849407,-76.44512584082422,-148.97141255330297,-69.6040918591876,145.24943807285587,E,E,D,23.248602225702385,-28.25024425657207,B,D,30.591414679195516,1
Yes,18-25,70,C,-46.449317765941586,114.65106752073999,C,247.8908869516577,25.04554450680508,77.45278533587397,-47.408376184246904,78.17586657239225,-38.90218888866108,D,E,A,74.43661048177613,-71.28991113958874,C,A,12.493172854518704,1
Both,36-50,51,B,13.909218442720125,15.940337317066533,E,2.6512450626367485,-202.80405418710558,170.82165732587663,-57.521565109586724,-129.28310875250529,-37.71922533166239,B,D,A,-125.25875398729521,92.28292881376927,B,C,66.08870693414667,1
Both,26-35,89,B,20.867431368603444,-74.16485622782152,D,166.43526810821112,41.16342734311377,-128.5981508351231,98.38178011696414,-97.66765709298707,3.806484545044496,B,C,E,-83.80360390025507,-18.638116042208594,A,B,97.87565536202956,1
Mental,26-35,26,E,104.75777287659444,61.53548980742989,D,122.85543931606486,-61.94313158431536,11.733153854608377,95.8326565937094,-45.470997753363044,149.08944912699374,B,B,E,-29.97439053676132,26.040479626222172,B,E,112.82223018646987,1
Mental,26-35,61,B,77.65529122168829,-20.271364614227576,D,36.09728369311969,-81.45165991398645,-23.85413676947533,136.99973016985223,-66.44491631578904,-64.52907589905381,C,E,A,91.18652386685477,80.1718706266532,A,C,76.38609365932312,0
No,26-35,96,A,84.43605493027783,-86.66873336920172,B,175.46358370709655,-38.23981520079967,-42.65637199213164,-21.488353384670177,-4.443080291155299,-194.71182443848122,D,D,C,24.531624157056545,-24.688978452352625,A,C,15.067608040094338,1
Yes,36-50,70,B,68.07499069801176,166.56738309157956,A,77.57716187611302,-28.81888096718783,-126.0396111580435,109.08856983221213,38.43178289758191,-58.12728382297667,E,C,C,-39.54612729981642,154.13885785960542,B,B,-120.49699316829954,1
Both,51-65,83,C,-19.098640075141684,48.46115323377857,A,88.65229607355197,34.914370922743274,22.036755078787408,180.7543408420192,10.648628417880499,71.46759879433672,C,B,C,-6.1317928679082,-6.080086414077343,C,E,-53.99523856077052,0
Yes,65+,20,D,-106.22697503253136,-114.38174833298467,B,131.4767536806287,67.63594461920457,21.989484582943593,136.477414959827,-34.669828035633,17.733715929519782,E,D,B,-156.1901972510352,-37.27794411609961,D,C,36.707260745459095,0
Physical,65+,49,B,-153.48471843259924,-88.49392123804934,C,-12.980469119832463,13.90093112036041,-103.91968450580545,-51.411374865285374,-25.83208556941523,186.35029615990854,B,D,E,135.4655774699878,82.79190691090594,E,D,-64.89339049105497,0
None,51-65,95,E,-55.36665525004463,-46.42372201924092,C,102.50055896326997,-80.07149338091592,67.46278558233159,-63.18844541707449,16.45633493740523,53.099594712176476,C,A,B,131.93422327367338,-38.024642111049936,D,B,-59.112084424237835,0
Yes,65+,57,B,-279.65604641157887,-30.39848399261558,C,14.67104818241865,-15.920977693460495,-149.01532101260028,36.42802391818361,-38.24701623661504,-245.2747878437204,C,A,D,-52.49240821330123,120.81256949468313,B,C,-80.64262395869206,1
Physical,18-25,74,D,32.7843802574277,23.553827133484496,E,-147.20923057578696,-25.360015105166784,-47.34713317573274,160.6390971086414,61.42688361381216,-116.7360154962127,E,B,E,-79.35373961299773,-13.565481391935622,C,B,-86.79791235439244,1
No,51-65,76,E,208.08680567376584,155.00117894839525,C,102.17517652918605,-88.83056952977249,-12.338380191013961,-41.5296956256376,-65.72836179084166,-126.85332647478347,C,E,D,55.99115393038233,-54.16872260933159,B,D,-32.81430363433442,1
Mental,65+,95,A,20.949897933464605,-122.74701221608406,C,136.64898694132347,32.403129321138884,1.120614094723638,124.06860802285911,79.17457723196469,-100.82704237049956,D,E,A,-7.230239470512176,-20.643415682662518,D,D,-18.341673516053778,1
Mental,26-35,59,C,136.62805544421872,61.60163845283419,A,71.38956761708326,-5.549204628093015,135.40507686373167,135.16355329847997,65.41501188915215,-43.561224014896396,A,B,E,-35.57650379088284,-29.823860163309057,C,D,-41.39371316806569,0
Physical,18-25,59,A,23.668814226659435,-144.52347977670618,A,101.50251223643403,256.90149270729125,-3.1682004860417132,39.04498097026038,111.07639018544985,-42.69623534875482,A,B,A,-29.18982246024337,-187.98373817366235,B,D,141.6893310353339,1
None,36-50,65,A,-121.31239374826524,-4.289225872355402,A,-160.31278110042254,112.54438273336176,-6.54869665557485,49.50733990730833,-120.27165849329909,-94.62224675293976,E,A,C,100.0867208195778,-84.27838150120121,D,D,-86.0764432812443,0
Mental,26-35,83,C,98.00116514818949,-145.0175854291115,E,100.21170880119948,4.230866727885047,-31.73072668089121,119.26492820991388,-17.479808527191647,76.12770179862191,A,B,D,113.46482409139989,-17.960791194131318,E,E,-76.02987608587958,1
Both,36-50,97,B,-54.88736651359992,193.45446707450856,D,-132.74311240658878,51.728935498895844,86.20515305364637,104.39094179281112,76.99973045935185,-28.121018146152444,A,A,D,-34.61108737122676,49.309132694489925,E,C,-39.55531450666405,1
Both,65+,27,E,110.33875804231594,-95.63785464916926,E,-105.27322785150122,63.577535520450866,-103.44402365140051,-62.39321109032117,240.83098449915332,82.29456358808423,D,E,B,109.09910889639094,147.8279528504882,E,C,56.518826150522315,1
Both,26-35,78,D,-52.612945842288696,-90.77037113284486,D,-87.01820218817082,111.87798663613347,53.80202720289425,177.96052174830788,17.339788002757942,7.681660032765439,C,B,A,-37.08779444471493,-12.917830894060042,A,B,-52.63661412390852,0
Mental,51-65,26,E,-52.6347521345706,-56.394565528296994,E,-5.513733740589183,-50.07401874264792,-61.34342159287735,-184.10145125067962,13.775145916084766,29.973810702019854,E,E,A,-145.5758018253888,-130.45799376449853,D,C,195.60271449434768,0
Both,51-65,32,B,102.9325256422759,76.05724338565395,B,-72.24257537325553,-122.70356557388126,-108.77171227440164,36.513583271964,21.697101699321937,59.02784242185752,D,B,E,-130.33641366920625,91.77440608591411,D,B,-51.67161399506705,1
No,26-35,94,A,-157.54427705670386,21.511712190822447,D,-215.11575527600434,9.172800351290949,-69.25861400540158,-44.657113352770885,-136.92550146410468,-58.95195050785619,B,D,B,-84.42319371812079,139.35906324945105,C,B,-199.47584881152162,1
No,18-25,68,B,-91.58991283859164,1.4769916020278864,B,-26.56451461645739,32.94407877060395,-70.63461460164402,152.2380991379618,-55.59565764087425,-95.25777717347552,E,E,E,-101.20333791041833,81.31753539793368,E,B,40.4928969888271,0
No,51-65,24,E,38.487345071158124,-22.79094376515078,B,-86.42669910850157,-1.0790043490531152,140.25588380675663,2.0280692560461695,-51.69856946117515,35.360683877948226,B,C,D,-68.40427538204365,-37.306077874203844,E,B,-23.395648453855205,1
Yes,36-50,65,D,61.73766258994951,-45.75562858064055,E,-145.65140182435746,-4.5649446681985735,-44.65082457915705,-94.40286618615693,60.55293308583809,-132.2801524065054,D,C,B,158.43079684918112,35.36689344736808,A,B,-101.92052478992825,1
Both,18-25,89,B,-25.629080314636337,-129.7473981459422,D,-148.60551858334446,-113.96265894466302,-103.73475682864095,-45.97819017282323,91.78784203017555,-63.96605378846589,A,E,C,-163.13201459228128,184.43328186344874,B,B,-24.726258565349372,0
Mental,65+,60,D,76.82587469887164,-156.45131462032433,E,-15.946757270634562,-65.46644550284908,124.73263425211944,179.94342132194447,-25.995692150111736,-14.826012115036605,B,B,B,86.68430873078631,65.95478410648545,B,C,11.340025200500081,1
Yes,36-50,47,E,106.20612904380712,87.0556574212474,E,-108.15335369887728,-178.79581296910192,-112.76970750487358,106.68205430587203,-2.988866754463397,-117.72292275416577,D,B,E,31.634768329687123,-64.39950673396517,E,E,-170.27614774847842,0
Both,18-25,18,D,-174.8451085973559,30.138896031423513,B,-84.95872363577041,-206.03494165807768,-55.39326937699045,-51.66697787498197,-120.33309280865527,47.264050178960964,A,D,D,-183.32551366157594,-82.38947963524082,C,E,28.143361962226503,1
Mental,65+,82,D,108.83862972431501,-65.12558478514825,E,-14.3832827999004,190.19262993766682,132.57358754454606,102.38114746262032,73.06262186773232,108.13307833506809,E,A,B,97.19193076675506,-58.381514517081754,D,E,9.387724004410748,0
Physical,18-25,24,A,32.17449519924907,82.16255221147368,C,-77.89435987660083,53.1677606937823,99.71446718258507,90.28861021869724,-129.52883527061135,79.98674351422912,E,B,B,-79.59211083699337,183.2931850586525,D,C,11.987945141265989,1
None,18-25,65,E,-193.46604639230523,38.95831907867484,A,129.08858816522164,-11.830738358779286,-26.05631940774681,22.8765121579368,-21.13942353146853,-60.24292632810844,D,D,A,276.8941023485085,-79.68462452172864,A,A,12.477984309281423,1
No,18-25,83,C,-42.66628174174444,-103.05125443471626,D,-50.755389130175075,-146.70691466164135,-29.109828441034992,183.54519466524596,-93.03148222081555,-124.9062615662045,C,C,C,21.130122093963916,-13.400087919396672,E,C,27.425367689007096,1
No,65+,52,E,120.89213995692087,211.775801625417,A,60.977535672835195,-48.27469837446636,22.78166466958397,-53.98703369790254,90.00308193059425,-63.43415395185852,D,E,C,-102.94014698321512,39.84816321024872,E,A,175.27191963477568,1
Mental,36-50,48,D,-0.7187590264063806,-50.238800256756164,A,-100.61880366844957,58.928181806599135,-75.11062984276428,113.95323648814333,65.6748269902322,-140.2600704155507,A,D,A,-53.743552435902885,-293.8282042616075,B,B,8.820059879231062,0
None,26-35,75,B,83.9117513777192,52.17932939599569,C,-114.48884483499067,2.003937311774802,11.940864504635764,-75.75017585230565,-4.1073651038903245,-46.394539560473426,B,B,B,-44.660900064077325,-136.22626350350075,E,D,-39.367835339687296,1
No,36-50,82,A,-14.20840686657785,-44.53357810472704,B,94.00523883188325,-84.32359704745073,-74.40411351863807,-69.83126331829943,-108.25323647305507,26.92078242692679,C,D,E,-91.55121846067492,-129.89770339668695,B,A,68.23686126906306,0
Physical,36-50,79,A,138.90276491216503,-51.12097035471916,D,-47.34168174657448,10.104483866395517,-166.568867406067,304.20563021145597,-2.216120978134593,-69.30562510284709,C,D,E,-42.40234483292427,81.7702424118477,E,D,-86.99262307258468,0
Mental,18-25,81,E,-0.2600798907830381,63.55499344924075,E,-36.79608895795106,18.09108611714396,66.14807627290494,44.018669977265965,-60.06373880092642,-33.99792618282339,B,C,A,9.586536081029658,-73.31688015081792,B,A,204.1135054904776,1
Physical,36-50,82,A,-26.7854094151369,-32.44287686782397,E,-14.765058614632482,0.010438509993328151,-59.556468139768356,13.82781735968505,93.76537384147724,-99.62458042777246,E,C,B,-167.52651257990914,84.48714430358623,C,D,-69.36206602115243,1
None,65+,68,C,-209.99443982999654,-71.28502461897524,A,141.87817847845108,45.501871210686,-70.50997860790474,342.2121768150031,139.12149589897632,33.77408026015407,D,E,D,44.45616313070544,35.12061996450632,E,A,-125.47384311235132,1
Yes,18-25,42,A,-49.231828125242814,-9.419466574689043,C,-25.331869416591363,108.75534070785113,34.01947569681339,4.205329537407735,2.6246565714129217,7.3044246476048205,B,D,A,177.14077961280367,178.557337514069,A,C,-148.72754033577883,1
None,36-50,76,C,-183.02049790475732,52.388079793734335,B,-156.14592942765793,103.17061678292836,129.0351745582594,-89.5273091485688,-14.88196749276573,-131.81003380995526,B,D,D,-88.04453663085012,-36.046949515930265,E,B,-68.30551016083302,1
Both,26-35,80,D,-50.20176668391441,-29.213935237547272,B,93.7059703344771,-118.69983206472227,-48.88222573559792,-25.429965549491072,18.405099336865245,-51.227242253186624,B,E,D,34.04827047629582,85.89430634936359,D,A,-177.03243154777434,1
Physical,18-25,72,B,113.27505620030732,-27.091913564496146,B,30.710203761390165,232.742643389255,-268.4524847544568,94.76509799428018,-84.22775477769811,73.97347745796324,B,A,D,-53.361109511407314,-80.10763249685624,B,B,97.33329759678162,1
Yes,26-35,97,E,-124.06829130269972,-6.821331302415891,C,-50.45221931263744,17.72625963617761,61.32952073078643,-198.60007623895328,-22.358227082986307,163.62776514351995,D,E,E,90.01182597330867,4.865465367084579,C,E,-85.64691346933377,1
Mental,18-25,79,B,-11.190037723340303,36.945713534089066,C,46.512004829631564,222.3098916380534,2.3239872104774033,-26.454205188254377,-16.175569788463054,-7.724783496657336,C,C,B,157.71616232653173,-98.61957279933272,A,A,-52.29891982553202,0
Both,26-35,61,A,-34.553939360896784,-5.486717628980731,E,-227.2124753947486,-59.42408051564625,62.456380804236225,-47.1474286220292,57.32792784272216,-10.741782515153963,E,C,A,-36.45371985093161,-36.756632790636964,B,C,-205.923272047169,1
None,36-50,27,C,12.533936137925345,-20.96612930522598,A,79.61679371976629,201.90256577206597,-98.065280924804,-3.0424406174629492,-77.92364839205416,-7.369211624456,A,C,E,-199.89189633397692,-10.853673896756181,E,C,-31.471896663781706,0
Yes,26-35,43,D,-19.614695413685748,21.67300764167342,B,65.71515249494662,-52.37249726865857,5.336048621753736,14.231025271653758,-144.77200488252052,-112.9296869475795,D,A,A,196.84799123000812,-31.03924364631756,C,E,1.7024401880401896,1
Yes,26-35,32,E,62.63342275458861,58.21877199233899,B,97.06544268505107,30.51639359799853,-114.77215326455563,-34.58006914077064,65.80805082843575,148.13314041717766,E,C,B,268.25727777095574,-27.235378000675446,B,B,-58.10803084003213,1
Physical,51-65,48,E,-178.04931610939988,-9.019808583118397,E,63.83231556531005,62.7600017166587,-63.71124106146273,-51.677213077738,-136.63340590017933,-136.81477117867064,D,B,E,69.03410102318817,-105.26027893098767,E,D,-18.62622089670028,0
Mental,51-65,19,A,39.549693635511716,-148.9246333186413,B,6.528252754784704,86.83143220120022,-94.31969141404538,-207.76031596709865,198.67619747716387,-66.4662871588034,B,D,C,9.803407368244995,77.52006102196373,E,D,99.11135732629636,0
Both,36-50,94,E,28.66836912951894,-78.11026201883467,D,-87.3430704702959,-109.98200530061615,92.78181990961515,-63.170225444589036,-173.84533324897578,89.68087827786873,A,D,B,63.1173719001063,-60.99739662747804,B,C,36.94046952392837,0
Physical,51-65,50,B,-139.48060028403836,-16.002258263319547,A,131.39258570372817,-71.10523238602593,-19.150428052893655,-15.51581339244876,-18.397906126503514,35.84525815210284,B,D,C,-45.83676747125477,-3.9750198284146894,E,B,79.7251182880935,0
None,18-25,76,C,74.12617247927126,93.20336768809987,C,35.51686843176832,75.45521134002088,-72.75518771665364,216.13653880121535,-111.66007769793845,29.621328419757788,A,A,D,97.8512041192714,45.67485649004036,E,B,-36.89343010995311,1
Physical,26-35,58,E,148.24729353484997,-109.04707292687128,C,74.21162053608444,14.051939056024215,-41.42640009219825,40.76946418765071,109.97174348131445,116.66481801600297,C,D,B,45.69470320183014,-143.3927343293445,A,C,95.19921361847516,1
Yes,51-65,34,A,-29.68300572469238,-70.91061241761429,B,-53.781929728623034,-25.481902372884353,-65.82540318758016,-110.14917351815234,58.62213050469114,15.166581803199522,A,D,A,-30.87226242917152,3.3351716619429608,B,D,-15.494754256675844,1
No,26-35,75,B,102.12907793459014,-4.328041548915048,E,-98.14996013762232,-155.4252183364243,-4.189386147457298,53.00923466878093,30.31245418878823,213.09072094839217,A,D,E,69.47434167383129,-84.97703000734653,B,C,115.58809294338239,1
No,26-35,75,E,-4.362888358058132,-184.50182592400486,E,82.8433838713424,-72.43108972958981,38.546590620885056,84.59281179734104,-64.12961433948038,63.300629983336634,D,B,C,-36.26591918958276,-156.62691839838777,E,D,77.4045952976987,0
Mental,36-50,60,B,12.224226344809157,-50.50422290591507,E,0.2344283337497797,-40.111847248533024,-62.09347282199346,-97.16114300557237,-34.6200035463729,111.82218552908508,A,D,B,99.05139769127672,-96.1568059130673,A,E,82.00779354971925,1
No,18-25,39,A,88.29353344629604,147.1619569406084,A,-37.759803184523854,-41.26570808446958,77.27111304591782,81.16085046658216,-74.25369018132795,36.672103935492004,D,D,D,-127.77872692576926,-37.057094282650624,E,A,103.30269152535487,0
Yes,65+,37,B,117.27034517143449,-196.17473052534783,B,-155.6168782902433,-145.07670408125156,-138.85138811887813,175.18520813016067,41.36738401644209,74.69184474725357,D,A,A,-114.3378119807625,44.9333381473601,C,E,-1.4282102509268706,0
Mental,36-50,50,B,-9.537571102531706,70.53626861837135,C,84.41817553525142,-65.82676255515487,-23.417196678703707,-8.808792861776139,39.48495315041984,98.89520802837241,B,D,C,-66.67102756852174,-170.82694854286206,A,C,-102.3424038203016,0
Yes,36-50,57,D,-294.0042621331823,27.782944821822014,D,38.85855788283949,-88.44969268040015,-86.31706119030277,-29.398582061641072,82.15924179383583,-19.940303855473974,D,A,A,-17.761371891811255,14.85768919390578,B,D,65.80013205448118,1
Yes,36-50,33,D,10.091377770928965,152.53749992372104,B,-208.21133415297956,-19.5497827870926,-31.415766507144543,1.708893885693704,79.54464812316638,-12.746252848928277,E,E,E,42.847449238286295,-73.59791756696556,B,B,-15.819006040830914,1
None,36-50,23,E,-47.70128911929309,184.57332444977942,E,192.08026275435412,-49.465586268675565,206.98636452239376,77.56793241004793,-75.34338837273987,41.288901572448935,B,E,D,88.26228292652326,86.19095054517717,C,E,102.10640559830479,0
