AgeGroup,disabled,Religion,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
65+,Yes,None,White,D,-109.48929325969709,10.39447648796305,A,75.84238293862036,C,-82.54368503773186,22.203365718050907,E,-117.24050708443374,B,A,0
65+,None,Other,Black,C,-153.86159685923244,51.593969933535874,D,-5.142085934087108,B,-65.02120366527433,74.37078498081145,E,90.12776119212349,E,A,0
65+,None,Jewish,White,B,-36.5516378415848,-64.78148672380604,A,7.304982222780801,D,-27.903452204443113,11.844280229523767,D,-71.0547778789244,D,D,1
65+,Yes,Buddhist,Other,D,9.628832909432269,-3.5252645540467262,C,198.93392988965232,A,-116.17448796566696,33.725942115051886,E,48.773962923913025,B,D,0
65+,Yes,Hindu,African American,C,164.71204554432666,205.4992242874898,B,73.552231752197,B,27.217811255435514,-113.00252297514875,B,-48.04889817274232,D,A,0
18-25,No,Hindu,Black,C,-13.105397409328615,119.40925981684245,E,22.964419220508294,E,138.94438263659111,244.7711555523341,B,-4.144307822212968,B,E,1
18-25,None,Hindu,Hispanic,D,-68.08469606860534,-22.279830882518606,C,19.008180702800768,A,-36.77007040313752,-38.57712464179931,A,-41.72146407582184,C,D,0
51-65,Mental,Muslim,Other,B,107.14827397357072,19.447156417297204,A,-76.086085022345,B,-120.48660045839989,89.96934964198311,C,-204.17177397603447,B,C,1
51-65,Yes,Buddhist,African American,E,6.080781214253245,52.62905377181464,A,120.17587998581692,C,-73.12573733386752,203.1043724490894,B,21.535510050654853,A,C,1
18-25,Yes,Christian,Hispanic,E,27.107923372015808,-272.4020163470072,D,145.08894340391015,D,46.65040817191199,148.7596644931265,A,-126.87160745980452,E,B,0
36-50,Physical,Other,Black,D,44.81518175544679,57.847199280918296,E,-132.61794111235216,C,-109.73502812367175,53.65696291329732,E,51.065687269232164,E,E,0
26-35,Physical,Muslim,Other,E,132.88337639072785,99.02698511926079,E,31.51195494730717,A,-97.09266743443877,104.65898894694665,A,-94.43394230695495,E,D,0
65+,None,Muslim,Asian,D,108.43921193365496,-52.897603348681386,C,-105.23894639918292,B,53.09939757011294,111.72981485054636,B,73.70735717217347,A,A,1
65+,Mental,Muslim,Asian,E,-30.710062607632043,-9.001404368795908,B,-27.941208910017366,C,159.7819429636211,125.9526639077145,C,83.12132168640993,D,B,0
26-35,Yes,None,White,A,-44.20545881731402,52.48956377017592,C,-5.809144530311667,D,-100.60103034574988,-130.08830958793592,B,-125.51380674714407,E,D,0
65+,Both,None,Black,E,-69.07327266654958,11.556790879586314,D,83.90061957156213,C,109.47888380282942,276.810951304865,B,11.101490367699832,C,D,1
26-35,Physical,Jewish,Other,E,27.626082416546723,-37.60366406836512,C,-142.77282926598266,D,-14.929123822634244,71.82265789171292,A,48.36904198690038,C,B,1
36-50,Mental,None,Other,A,-78.15802860140978,17.744414693243197,B,68.10759997970557,B,-28.606929297953272,-46.019226316190164,C,-31.311530369036877,A,E,1
51-65,Physical,Hindu,Other,A,3.7733045924498514,6.199372183680908,C,-96.18992705619482,D,79.94603975439766,2.37181563722324,B,-63.80798553519939,C,D,1
18-25,Mental,Buddhist,Hispanic,A,50.01341621348424,55.346925847195635,C,124.76988826086053,C,65.33358918517322,73.25538541016026,B,-86.16997945136757,D,A,1
36-50,Both,None,Black,D,53.23318003669405,91.5906696933554,A,-93.95224560928037,D,-91.13268777250893,22.01044196011098,B,-21.902037918740636,C,B,1
36-50,Yes,Christian,Black,D,186.25256814454545,-18.142788508853386,A,64.04897246407957,A,12.168336637707759,123.31273850802553,C,144.4625875401931,E,C,1
36-50,Both,None,African American,C,-27.672980236580187,34.0852052873706,E,91.48356119165612,E,-26.984418953532725,137.9773776625324,E,-28.573747497308073,C,A,0
18-25,Mental,Jewish,African American,E,-35.12145446475232,67.98608096776391,A,-5.7372144943151735,A,-135.6639391146308,212.0371799724469,C,176.32956108870718,C,E,1
36-50,Physical,Jewish,Asian,D,26.04685572369404,116.22720904967636,B,-128.84453635413914,E,30.55670620397421,-23.14975350143983,A,74.45473128775296,E,A,1
36-50,Mental,None,African American,D,-104.1554870711959,55.86976243545928,C,77.21561617867843,B,186.07875350678918,21.515905577861393,E,115.09751780284991,B,E,0
26-35,Mental,Hindu,African American,E,-179.74222128204443,-176.82389238388552,B,-8.912623404303204,C,12.789148955977783,168.3681152313133,D,102.49537017093975,B,E,0
51-65,Mental,None,White,D,25.11822445149996,-34.36671769342396,A,-122.79252846143649,B,44.94325086709692,-113.66467655811374,C,-26.37132198387837,B,A,0
36-50,Yes,Hindu,African American,B,42.67487027052025,-102.27846326805994,E,-107.0348919718085,A,-4.463862447946606,15.987525092033685,C,89.24173895415034,E,E,0
26-35,None,Other,Black,A,40.89619956592473,90.8407945036687,D,-92.38456776557791,D,-7.608445091090831,-56.69676598407154,A,-225.38858046964276,B,E,0
51-65,Both,Muslim,Black,A,-63.758432780331574,-19.538771517620795,E,123.24240828188147,C,-30.37977743072982,-186.49256993282575,D,140.33426883027684,E,A,0
26-35,Mental,Other,Other,E,71.42990180533846,202.51366450621146,E,89.68231940926337,D,11.100239089226314,89.12079059147246,D,18.128025765490392,B,D,0
18-25,Physical,Hindu,Asian,E,-157.86908947450544,53.18394129270975,B,184.64534185572856,E,-7.12763762226722,8.728372675187424,E,13.047344613354191,A,E,1
36-50,Yes,Other,Hispanic,C,4.4179592872107065,159.60510563414573,E,-10.781118919668838,D,-38.12558195768091,30.046949026322388,C,72.91169445029023,B,C,1
26-35,None,Hindu,Other,C,-116.95486981010077,-29.511753931046265,C,130.46493900607743,D,102.82089403552148,-240.49859488002792,E,-10.207719410125115,E,A,1
18-25,Physical,Jewish,Asian,D,-132.3066379355187,12.54357435431494,D,21.318288468132618,A,140.11531361810978,5.1608093307426,E,-9.048712515451765,C,D,0
36-50,Both,None,White,E,153.01783792379337,54.1572922521449,A,-133.40495602714122,E,25.580361458251687,-149.55421384376143,E,48.04706970512796,E,D,0
26-35,Both,None,White,A,102.74627875467846,-99.33960371899518,C,41.24110590343924,B,-0.6972145356167356,165.40635798444492,B,85.49255885183823,D,B,1
65+,Yes,None,Asian,E,139.12136654451058,-12.812332349310926,C,85.07167084494485,C,-0.5149617908749131,-95.0004774208766,B,-72.0107659882239,C,B,1
18-25,Mental,Other,Hispanic,C,-140.6640413542493,143.35041285100465,E,166.45983891481185,A,-4.818409171448079,9.55837951928448,B,36.09915257875421,A,A,0
51-65,Mental,Muslim,African American,E,-111.55994060408685,-38.05167555184642,A,137.40142315896847,A,-8.739894228015533,-34.67378181040578,A,92.52685061128021,C,B,1
65+,None,Hindu,Black,C,-0.16212375905657264,22.871102950930485,B,-72.37553933049686,C,-235.4055258255336,24.747306696021564,D,64.74556160918704,C,B,1
26-35,Yes,Christian,Hispanic,C,-70.408147420806,152.14303346496683,C,48.49051994941138,C,32.5903361534179,166.80043423861704,C,198.36180436668192,D,E,1
26-35,Yes,Muslim,Hispanic,E,-118.5711792228926,-58.79906313722185,A,104.50785953745292,D,-53.53879383203031,60.93876100807118,E,-6.497535541499539,A,D,0
51-65,No,Muslim,Black,C,-338.6154510228858,121.86930592779015,D,222.31162841743762,D,78.31021654501194,143.2559552860514,E,20.359745565588312,E,A,1
18-25,Mental,Muslim,Black,B,97.26219824168376,-56.13488854654717,C,50.804109312956925,C,-49.88672951409207,43.13321488931779,B,176.32632440235884,D,D,0
65+,Physical,Other,White,C,-14.592952549244087,7.581606954059504,D,132.17185322114773,D,94.51535166881257,76.91739605627887,D,7.829867384593809,E,E,0
26-35,Physical,Muslim,Asian,B,80.99975170195123,146.69365858893946,A,-95.76420112098305,B,-124.1690180695312,15.644727639864017,E,-48.44355497660225,B,D,0
51-65,Mental,Christian,Black,A,26.62899079040229,7.120799342918165,B,-25.217828923576736,A,-65.2135757112262,142.88249794706627,E,66.7186996871373,C,D,0
18-25,Both,Muslim,Other,D,-53.69812687019596,5.3991520760418945,A,-90.37056522411093,B,94.80782672951116,-28.072374656093707,A,-139.12742758783276,A,C,1
18-25,Physical,Muslim,Black,D,-7.290213545589996,-60.240475277803775,E,117.22228156718242,C,109.62378396442725,-75.04443556393629,A,-36.936506789382896,E,C,1
36-50,Physical,Other,Hispanic,E,114.58113631590403,103.15991168607567,E,-100.45351794012258,C,-120.26295586282889,0.6371558637634329,B,-74.04522298921252,C,E,0
36-50,Physical,None,White,B,26.367252919778828,17.50043296070926,E,171.719581287777,C,-79.90531509849487,-208.04252009726886,C,12.155309218440282,D,A,0
36-50,Physical,Jewish,Hispanic,B,54.3400877707656,241.2978014637897,B,40.18748044494838,B,-153.49204854266546,75.26095466628603,B,70.9090985640694,A,A,0
51-65,No,None,Other,E,108.1344795402414,113.40351141177636,D,-5.587910128249864,B,59.863240432849786,140.94056867003573,E,-2.9394135765329654,D,E,0
65+,Yes,Muslim,Hispanic,D,-204.19317231773002,-85.87543391542455,B,-52.91807952172787,E,-26.53888095125763,188.93296477359576,A,-3.280031348245184,B,B,0
36-50,Mental,None,Other,A,-63.214226149090265,21.102634596123156,D,187.36374580795442,D,-20.463185763000332,92.71294192353054,C,138.83937622054756,B,A,0
51-65,Both,Other,Other,D,-41.8614084362941,182.7968614152751,B,-115.25733614668488,B,-17.680817099963722,-59.263804977259724,E,12.679337683393236,A,B,1
65+,Mental,Muslim,Black,C,16.659927288054252,66.2376747155817,D,-61.12796017272907,B,-21.783205716915237,-64.70716398766851,A,-108.17374278508053,C,E,1
65+,Both,Hindu,Other,D,63.41317120061366,44.39170215486685,A,-71.81828805009009,B,42.92762794042331,13.994453155982661,E,33.5572624448413,E,A,1
26-35,Mental,Christian,White,E,148.66798510172424,150.77989524746008,D,-108.2947064248801,B,76.68371457600698,72.24880612104614,B,-194.1459927066242,B,E,1
26-35,Both,Buddhist,African American,D,187.34504469044296,-57.74931304341408,B,88.36349974260169,D,206.1552849960646,98.38127560635336,E,1.8881286031513174,E,B,1
18-25,Mental,Buddhist,White,A,-96.54471259350281,-191.2557213545274,D,102.80271419560513,B,-24.948451434679782,-19.6614455702825,E,-138.68344638916483,A,E,1
65+,Mental,None,Asian,A,41.39346711211688,-3.2808327277145306,B,-55.29186504150931,B,-74.03100459951831,77.15402955824338,E,-111.20315629928518,B,E,1
18-25,Both,Other,African American,E,-74.03666084879156,130.81893022135017,D,72.03179040142595,A,-84.68644217904253,5.9925752043313505,C,-113.22557269689707,B,A,1
65+,Yes,Hindu,Other,E,-44.92654707675775,22.9303383895415,D,127.76844055411655,C,34.610862407199846,199.26159642597824,B,-16.704168769837544,E,E,1
26-35,Yes,Jewish,African American,B,92.29201941272149,27.56030440250676,A,-25.077384904862082,D,-18.353840712211124,-67.5156635437888,A,175.4657606805211,C,A,1
65+,No,Muslim,African American,B,54.311521178781284,-3.8023587702390804,D,82.16752482834822,C,31.168000196716594,-32.62030267218207,C,-45.881791017568716,A,A,1
36-50,No,Muslim,Hispanic,C,-68.37079805202842,-148.2600184679084,C,-166.5121761032531,C,146.0103715877844,-45.75974663232683,A,-193.15549263755477,E,C,1
18-25,Yes,Other,White,B,-30.059401997560958,48.109492873922605,B,146.94546672775942,B,-54.443010547266944,103.9161972378289,C,136.72071630538935,E,A,1
18-25,No,None,Asian,B,-0.7144586070831533,-38.84357047608402,E,-20.265852656624627,E,-29.85882617230638,-21.453509754607367,C,-42.796240248017945,D,B,0
18-25,Both,Jewish,Asian,D,143.42992885129757,-89.0294594079287,B,128.96529584598642,D,20.269791235281765,5.155379453167549,B,-7.059428253032589,B,B,1
65+,Yes,Other,Black,C,-103.41176192519951,-127.29062733702906,C,49.11005063524593,C,-178.8081383676192,-99.44794256036799,D,82.83506893680003,C,D,0
65+,Mental,Muslim,White,B,194.4118973014522,-20.20685422703675,C,81.0309813500884,B,147.5465727115956,-50.51372465187309,B,75.56244710926796,E,A,0
51-65,None,None,Asian,B,233.03303441052407,-18.78141786836583,C,-136.4989147403958,C,-151.17871453535372,-42.95797461964806,D,68.6677645996062,E,A,0
26-35,Yes,Other,Black,B,-64.13061019208673,-6.905508519663413,C,46.85278280037716,C,-164.23569085948492,36.91577165011434,C,44.231796590738334,C,D,1
18-25,None,Other,White,D,-25.557961836569305,0.8174617655025976,A,254.58420841520356,B,-84.03757133992166,74.81930387668095,A,85.04832322175872,D,A,1
51-65,Both,Christian,Asian,B,-44.372701374760474,-60.175535980943614,B,120.21249808627927,C,-6.058925133664407,-68.79372796337859,E,139.46730888142952,A,D,1
51-65,Both,Hindu,Other,C,-144.56782371493776,-21.331106125501854,B,-113.24976571891372,E,75.03013432460021,122.84502205495006,E,-69.89848973803927,B,D,1
36-50,None,None,Hispanic,D,85.0307558160836,108.77638036062696,A,88.89975532890696,D,-41.232955431391034,-82.11495824660551,B,-194.16432090466736,D,A,0
36-50,Yes,Hindu,Asian,E,47.94330344728085,13.848481480244246,C,-32.67339698339731,D,16.050736367701756,-203.2707247556647,C,-53.75418265395123,B,A,0
26-35,Mental,Christian,Black,C,-149.15136143925258,-163.22052410974504,E,-103.62633167135517,C,11.805361299073073,14.754456846413225,E,38.69691192258747,E,B,1
65+,Both,Buddhist,Other,C,178.74722686094302,-79.65062927053715,A,-34.22759154795258,A,73.43650562924547,180.63944618642083,A,14.878226156769387,C,B,1
36-50,Both,Buddhist,Asian,C,-143.10230684259855,-97.08325140783639,D,12.160580572880184,E,-196.86581817792268,105.94578460558908,C,213.32717284003255,C,C,0
18-25,None,None,Black,D,144.27094354910938,-2.1555644731776256,E,-164.76268259056977,A,4.4253005145414335,-41.05467660182429,C,98.70424992815573,C,B,0
51-65,Yes,Christian,Asian,B,80.25366793745584,-65.27117737972404,D,-67.28027893617345,E,56.61046373484443,-33.665559035862586,B,45.703705096867495,D,E,1
65+,None,None,Asian,B,37.25603505836754,-120.07446333197235,E,-23.684303669017705,B,53.86239250160649,-66.65215733597921,A,-17.237106288423284,A,C,0
65+,Mental,Jewish,White,B,-333.4804831573155,-28.98842394719603,E,104.59573271786242,C,118.22959505571093,-12.585433971040821,E,6.068988430905179,C,C,1
18-25,Both,Muslim,Asian,C,-82.63533922694879,214.1527465838625,B,-35.12426072563483,D,-22.611650556365603,-1.074177413972889,A,-23.500572897533687,C,D,0
51-65,Mental,Jewish,Black,B,-6.810540528485613,109.99647220987086,D,-40.07216243013461,E,63.79866010648622,62.50348175256926,D,143.21993262532692,D,A,1
18-25,None,Christian,Hispanic,E,22.436395366048536,64.95955298427613,B,-142.32322473409954,A,-7.22377804167923,103.13090673882482,D,-64.79517744989542,D,A,0
26-35,No,None,Other,A,-150.39474942533045,76.36848489414093,C,-114.72092085877948,E,-160.45585005216049,-49.78384457025832,D,170.75855809208355,D,C,0
26-35,Physical,Buddhist,Black,E,29.45643614680472,287.32063606696585,A,-63.02821163401043,E,-27.401715367256113,24.833479859697164,C,148.13049259837797,B,E,0
18-25,None,Jewish,Black,A,176.6074884552513,133.53032869687925,B,67.50550527854736,A,-207.49936128633038,8.504924833479558,D,93.4194643997508,B,E,0
18-25,None,Christian,White,A,13.59986604792837,-29.386137193487645,D,246.2067992519233,A,233.09438460867202,-23.154543294620826,E,45.140561925024514,B,B,0
51-65,No,Hindu,Other,A,107.04387152270512,46.50303667686469,C,-87.0377224105726,A,-97.9180350791088,181.1792460289151,E,-132.60469164833643,B,A,0
26-35,No,Muslim,Black,E,20.81214580444064,-216.91357993384216,A,-15.469814644163623,D,-246.49724991443404,-40.60082620813255,E,-71.96147738695609,C,E,1
18-25,Both,None,Hispanic,B,68.84571439203052,-35.02153291266809,A,-13.067603091211003,C,-79.3643295920413,-84.84372413470398,D,104.07839853279634,A,A,0
36-50,Physical,Buddhist,White,C,53.426399079043506,69.63653820822665,E,-13.816623505566819,A,1.1932271716554093,109.18350733065054,A,-62.53604465549054,E,E,0
18-25,None,Buddhist,White,B,-134.01065377347308,-30.725624011541925,D,-55.243669965074936,A,21.29807238640858,-195.73902876063877,A,40.22140712407064,C,C,0
36-50,None,None,Other,C,-27.76733831755802,47.790951530489885,C,-24.08218927437628,E,-78.89783181756218,-167.2890357727652,B,107.78271131363736,C,C,1
26-35,Physical,Other,Asian,D,39.0787682889046,41.725416203661716,E,-66.93506988470367,C,55.37220917661321,-58.8851875174519,A,246.57269599408892,A,E,1
51-65,Both,Christian,Asian,B,50.280511507078664,-179.27776018966424,C,-165.5337727763903,D,-26.693413911900056,18.353031109977273,A,6.716809938769298,C,A,0
18-25,Physical,None,Other,D,-5.946565815561365,-123.43451141748083,B,-65.70118103306109,B,117.45761055395538,97.56132005283385,B,28.302298526960158,E,E,0
51-65,Mental,Christian,African American,B,-51.78965480667156,57.892500414047255,A,109.71997120841168,C,63.984498650763214,-85.3525195692377,A,-105.26564090243129,E,D,0
51-65,Both,Jewish,Hispanic,A,42.33834096867688,2.927184791944527,B,22.523759462152157,B,194.1993176576239,-65.66068642210959,E,-115.2006220380532,E,E,0
65+,No,Hindu,Other,D,78.57527981042477,-159.56835273810262,B,77.7988578462322,C,64.67073120104962,-121.13507495057796,D,-210.28303330755276,B,D,0
26-35,None,Hindu,White,E,-28.094382843732983,-41.75110120671952,A,52.996238126287686,B,107.38166445950701,182.83502429435146,E,-91.15136167443828,B,A,1
65+,Yes,Muslim,Hispanic,D,77.7734544361842,-42.585066918866055,B,89.10429478064162,E,1.4804007858848547,-112.64885018594389,B,-3.864292123978999,D,A,0
18-25,Yes,Muslim,African American,A,-176.85698716232457,-70.17493831792952,A,48.77676611988929,B,65.58980604166779,13.590535831297998,E,-176.7158391607453,B,C,1
26-35,Physical,Christian,African American,C,-109.93145996369435,-48.577227107987156,C,102.39771859723501,B,-70.22356863022158,194.2325492769435,E,51.698465564029064,E,E,1
18-25,No,Christian,Black,A,-52.330090600022615,160.96699562983983,D,22.398761099360673,C,-5.8048057036320095,85.71748426948324,B,60.14292410505995,E,B,0
65+,Yes,Hindu,Black,D,26.170364090903618,-120.11734216385592,C,180.5406542998274,C,-86.19655712640986,-130.64667599400076,C,-130.10257321110436,C,C,1
36-50,Yes,Christian,Black,B,-17.00736297669781,220.78888664202813,D,-134.35953442147593,E,-163.81000819711912,-34.27467356959622,D,-28.062334034962777,D,D,0
36-50,Mental,None,White,D,4.856626798763015,6.025915724637276,A,-76.31833365249918,E,20.639166289856128,61.884147705932044,B,90.69446461485757,C,E,0
26-35,No,Buddhist,Hispanic,B,181.48747207432143,110.67696274648742,A,25.753630421351648,C,-87.84908585217387,-56.458016302923276,D,15.806981516106145,C,A,1
26-35,Physical,Jewish,Black,C,-30.514931508035954,64.88851516765841,D,128.52293791156185,B,38.04274502403104,-157.87654786071624,A,-116.13583019226866,D,C,1
36-50,Yes,Other,African American,E,-11.870645293147271,-200.5718802638989,A,10.548665949194788,D,119.48312449497817,105.08424613585643,D,193.2570211275832,C,B,1
18-25,Yes,Hindu,Asian,A,-6.76119409233743,-40.6559479568177,E,3.0758047542422977,E,-16.242858959216523,-100.74914919030668,E,15.519489119691713,B,B,1
