Age,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
91,African American,E,A,D,A,-15.546600601099412,A,-45.48601708227083,C,65.98974393996892,1
86,Asian,E,E,B,D,144.29635912557015,B,7.64394429544826,E,-48.3827250782774,1
52,Hispanic,E,E,C,A,28.295300778738238,C,-100.06706716578915,D,149.13314963894635,1
76,Black,D,E,A,E,30.375661850039908,E,-135.9693287591312,A,102.5406982399019,1
78,Black,B,E,E,D,-34.293135534744486,B,78.00851281803101,D,-227.26014737363442,1
48,White,E,E,C,E,-31.33859352082684,E,-8.689804322270028,C,-46.84655693434841,0
18,African American,D,D,B,A,-33.89917781432762,E,-1.9476989223895278,C,24.345570655871587,0
28,White,B,E,A,A,65.21801574361129,D,-135.53154803633976,E,49.646033747033094,1
48,Other,E,A,D,A,-40.9961557990913,C,-153.1733073097823,B,-169.6616747183709,0
46,Hispanic,B,C,C,B,-29.01310325717447,A,65.4098847606306,D,99.12599353917113,0
63,Black,E,E,D,A,32.29699883322923,B,-88.67875505724864,C,-10.021417296629636,1
70,Hispanic,E,B,E,B,-57.44785791793212,C,84.76022375420624,B,81.8649684595414,1
52,Asian,C,B,B,B,110.34764975373301,A,2.263064677607512,E,-0.7335434214295289,1
80,Hispanic,E,D,E,D,-136.022832741287,C,-15.083796724033444,D,82.91044516729295,1
19,Hispanic,A,D,A,E,-14.671150818663614,B,-51.43083873875363,E,106.91632383693053,1
96,Hispanic,B,D,D,D,-24.099193108017815,C,-124.77083060798482,B,-71.87829516444879,0
80,Black,E,E,D,D,126.4304614836416,C,160.94639725475116,A,34.22408645277328,1
41,Black,B,A,C,C,2.4480432563988614,B,-15.68201314207407,C,60.5857281157255,1
67,White,B,B,E,E,-159.42103968003204,B,-25.507631652347246,B,-32.89488787135783,1
27,White,A,E,E,B,-36.113366253092536,A,12.27775347792998,B,-15.206098911793168,0
57,Other,C,A,C,A,42.86084637011851,E,88.25700521179104,D,31.57244210369346,1
35,Hispanic,B,D,E,C,-177.24459008467366,D,-84.12996964683761,C,101.15675945253099,1
80,Asian,B,D,B,B,-57.09708171361435,E,-3.7742118368687008,A,38.90943268352771,1
99,African American,E,C,A,C,67.055784407274,D,-47.06426189582707,C,-77.91311366481992,0
85,Asian,D,E,D,D,-131.87428408504965,B,-46.1029280412596,A,-52.21637220524057,0
99,Hispanic,A,B,C,D,26.679454819042046,A,98.67512246311496,E,-63.319364155831046,1
83,Hispanic,E,D,C,C,-16.00475672441611,D,218.0276185007625,B,12.800894911280158,1
97,Hispanic,B,C,B,D,-122.90072591540412,D,-38.014293143707285,C,117.53088424764799,0
85,African American,E,B,D,A,150.9337194134095,B,-149.127505232331,B,-39.19867775486508,1
71,African American,D,C,E,E,-163.64103047671924,C,123.79192273605017,C,-19.268408083097675,0
59,Hispanic,C,C,A,E,-125.7092720901132,A,29.694624062857528,D,-211.1989390104815,1
76,White,E,C,D,A,-207.15986259851468,B,120.22586052598795,D,-136.3015278554013,0
27,African American,A,A,B,A,71.63168593898517,C,-145.93848115486185,A,-99.39376138655624,0
92,Hispanic,B,D,B,B,-88.98341897025848,A,-138.3841955231266,D,37.73716078709256,0
80,Asian,A,E,E,A,-173.6335131786414,C,0.2579523681656205,E,-45.014154878768785,0
27,Hispanic,C,E,C,C,23.631304163428897,D,-126.69381592072746,A,-6.283028665761075,1
22,African American,C,D,B,C,16.870362906447287,D,127.40837181114895,A,-80.59692072100393,1
35,Other,B,E,B,B,-95.59684424924464,C,-9.007692174407222,A,155.38895236962054,0
44,African American,E,E,B,B,-14.26516584689984,B,73.33017705569584,E,-14.783122802804241,0
75,Asian,A,A,E,A,-145.4540565980995,E,-184.61497339723186,A,24.15603090074315,0
39,Black,D,B,C,A,-34.561696292200004,E,-133.94782051836114,B,92.07662103322859,0
20,African American,D,D,E,D,-274.7694797897042,C,-169.2067884377678,D,-23.231788396761804,1
38,White,A,A,A,B,46.20876513407118,B,85.85466339417005,A,54.495933975019916,0
94,Asian,C,C,C,A,36.86576145226338,A,93.24518209717809,B,63.98881979927579,1
46,White,B,A,D,D,-192.08808771572095,C,-7.371801727005757,A,79.67478499740166,0
34,Black,B,C,B,E,36.79393806625969,B,-87.53138732992237,E,-3.0028035972459834,0
35,Other,A,A,D,E,37.53228703646761,D,-25.38370918864007,D,48.65924026610039,0
34,Asian,B,A,B,A,-44.881998593658516,D,220.51609750439022,C,-126.9821939270481,0
45,Asian,C,E,E,D,124.88485571991927,A,136.81883770643876,B,-124.1704193550841,0
55,Asian,A,D,C,E,-144.0202166385401,B,-116.57951594400606,B,-8.531382236647204,1
66,White,B,C,A,D,27.35948160029038,E,73.12295045315975,B,-92.97503597126966,0
38,African American,C,E,B,D,-54.10321007122217,E,-99.5897826515236,B,-113.7196833516666,0
22,Asian,B,E,C,A,121.76530113172221,A,-68.99654727097608,B,158.42353689399482,0
21,Other,B,D,E,B,-95.49325049200311,C,-75.92409967338274,E,89.14408367393972,0
92,White,D,D,E,C,157.40151962569072,C,-246.6698465016504,A,-294.7451772706519,0
21,White,B,B,D,C,135.11938620311383,D,-106.53841403993457,A,-4.580455891806926,0
76,Black,D,D,E,B,-61.93531324002337,D,-142.02799169797825,D,-57.06204144669408,0
93,Hispanic,B,B,E,A,-2.668064527921553,E,6.957152518770225,E,-73.31218630015273,0
88,African American,E,C,C,C,-1.0609041723115509,B,97.4734868619136,E,33.714837084418456,0
68,Black,D,A,A,E,-148.89100984928407,C,103.63520106071566,D,-71.14865506395302,0
90,Other,A,D,D,D,45.08099640529063,B,-178.87419823664362,B,76.91442922483253,0
95,African American,D,A,D,C,-1.660807298659384,A,223.29092074086518,C,29.94847071475955,0
59,Asian,A,E,E,B,70.96103745897658,D,-157.7831196773997,E,10.53944383503186,1
73,Hispanic,B,C,E,D,60.87477386959781,A,-74.3121692365414,C,-73.22171745863338,1
60,Hispanic,D,E,D,A,-32.11444193495043,D,23.9630316846729,E,-129.40110018620226,0
76,Other,C,D,A,D,-26.336629223099816,D,-199.9794187700376,C,-5.534568536305914,0
29,White,B,D,D,D,2.0058654219539944,A,162.89732668985457,A,8.838980693444947,0
83,Black,C,A,C,B,-44.145974698980936,B,-47.65249804382013,A,16.45012203323077,1
59,Asian,C,E,E,B,-1.181919174415881,E,-117.83008421050309,A,69.52207282248717,1
96,Asian,E,A,B,E,73.10737822107647,B,-83.27258904541989,C,-111.65964440373459,1
21,Other,E,B,D,E,-70.53554513366417,A,42.23704551426729,D,-87.14225715425297,0
80,Hispanic,C,E,C,E,83.62595609613356,B,58.383820052489966,A,8.181792936098905,0
69,African American,B,C,A,D,-39.906488248443374,A,-82.20880808674345,A,99.25892105239166,1
84,Hispanic,B,A,D,B,149.80587871637135,E,12.907571421256915,C,-87.21183624536278,0
75,Hispanic,A,A,C,C,35.82493260161741,E,-142.70570892069247,B,-130.76882183117598,0
41,White,C,D,E,E,55.53816376280102,E,16.23012781109282,B,-60.26942590952514,1
69,African American,B,D,E,C,-44.764368354971126,E,-172.9798257303187,B,138.0297291640717,1
34,Hispanic,E,E,E,B,224.88768901491113,A,-35.355704785793954,A,-198.10802998547467,0
86,Asian,C,E,B,E,45.15085655287648,C,-34.51511654806307,E,-59.23489080316735,0
54,Hispanic,C,D,B,B,-3.53660939594204,A,33.02905842697385,A,2.4199015122377383,0
57,Asian,B,B,D,E,-13.69882952647167,D,-45.340999231850404,E,-51.27847678421871,0
43,African American,C,C,C,C,-78.85446365801774,A,152.4589906757816,C,14.613193695820897,0
60,Asian,C,C,C,B,55.34846180723408,C,121.92238563166909,A,-30.762573134985605,1
40,Other,C,B,D,D,87.56950737566397,D,-1.209711958042848,D,-102.32457104950224,0
87,Hispanic,E,C,B,B,-55.96444025982776,D,-19.70585594352817,B,60.1884518694801,0
52,African American,A,B,E,D,-110.38251246431818,E,-176.77996639367828,C,32.23112589282975,1
70,Black,D,E,A,E,23.846146901411423,D,108.65760405925535,A,93.60249671678842,0
44,Asian,C,E,C,B,102.49608469548018,B,-163.8939957481224,D,4.3008847510391535,1
68,Asian,A,D,A,B,-99.35468410359623,C,-58.524842995689184,D,-47.22474295230862,1
71,African American,C,E,C,A,61.131217273382035,C,-102.99431354362416,A,-178.53719282232743,0
45,Asian,A,E,D,D,35.842050192083896,B,76.41200904633084,A,-2.605764134437159,0
64,Other,B,E,A,D,209.06549726357352,D,-251.36679060772386,D,139.68481633406208,0
37,African American,B,B,E,C,-168.68060257585046,C,63.785728164956446,A,81.65096777807601,0
38,Hispanic,D,D,D,C,99.03189977153762,C,-144.6504251347017,E,164.84909726464886,1
33,Asian,B,C,A,B,35.708793644593925,A,94.52703375937404,D,87.56718811154283,0
59,African American,C,A,E,D,-65.87702275932853,E,90.64714101480715,D,-19.327304151432887,1
85,Hispanic,A,A,B,A,-200.43548798048616,B,-259.2997237807301,C,48.199576972335784,0
84,Black,C,B,B,C,-9.479297415526553,C,55.98818095560334,D,-145.60714519060812,0
56,Other,E,E,E,A,33.93229175023728,C,-59.322156489165934,A,69.25249038359262,0
35,African American,D,D,B,A,96.603405008369,D,-15.179327225174227,D,131.69128294435907,1
81,White,E,B,B,D,-91.90870543927136,A,12.924289059517402,B,-103.60001686256217,1
43,Other,D,C,E,B,-251.41270632837882,D,-150.60443735223794,C,-88.90195186193361,1
48,Black,A,D,D,D,-76.67110246093478,D,136.6609958978756,D,20.719732480134223,1
69,Hispanic,B,D,C,D,137.8852548584835,D,-164.5726366137167,E,70.07327873922804,0
69,Other,C,A,B,C,-138.43035585843643,E,111.15672384129394,D,-20.740539421015427,1
79,Hispanic,D,D,A,B,-74.81255867302887,D,-20.46666242457497,B,-30.395953743591704,1
63,Other,A,A,E,E,-44.57251649289609,B,20.255316459149547,B,-125.53143395445814,0
75,White,D,A,C,B,-89.23687176581672,B,45.96481146022461,E,3.0999661279405726,0
33,Hispanic,D,E,A,E,3.3973186870207943,C,-0.6413476931327253,C,-120.31311265861643,1
30,Hispanic,D,E,E,E,47.134062196484685,E,-160.43325025077525,A,139.7159821603778,1
27,Hispanic,E,E,C,C,-54.30010095187532,C,-11.300229921602085,B,-19.320378736825543,0
38,Asian,B,D,D,A,-256.04090319448153,C,28.55285827918785,E,162.17668695815559,1
68,Other,B,B,B,C,69.1963439545621,B,-84.66982133681478,C,-34.626901828415605,1
58,Other,B,D,E,C,81.03709420874398,A,-59.15342993874915,B,53.00729331907088,1
74,Hispanic,B,C,B,A,-29.289891754274088,E,-20.26175176883629,B,-182.130331946248,0
49,Hispanic,A,B,E,D,-56.127500298665566,C,-132.03380473743618,D,-37.71995419676474,1
48,Hispanic,C,A,E,A,-211.59539626243813,B,122.01678429900934,C,97.6626389685017,1
79,White,E,A,A,B,-5.258335771885544,B,149.4008352777072,D,-21.89890910625799,0
21,Black,B,C,D,A,-30.713137538322133,E,27.99817157400585,A,63.03629882330355,1
30,White,C,A,D,E,68.24187517429556,E,-97.61321470603419,B,-121.88701019257435,0
66,Other,E,B,E,A,-149.68922911678735,A,-50.107242627193585,D,-88.60623899606686,1
88,Asian,B,B,A,C,-80.96397040689875,D,-184.24215974951176,D,14.36508799641004,0
29,Other,D,E,A,C,-86.73984073942216,A,-120.4482807642974,C,78.89822284060286,0
85,White,D,C,D,D,-0.07421435724180026,B,117.40972820782993,A,28.305795046670646,1
42,Asian,C,B,B,B,91.38595279104244,B,281.7150934034223,A,-11.516777137809601,0
66,Black,B,A,C,E,58.4980598613466,E,15.679048215369951,B,-18.835081395617618,1
43,Other,E,A,E,E,81.54680585980111,E,-18.410015971630344,E,-25.499394832778354,0
56,Other,C,B,A,B,164.65162855902062,A,-111.5203496885034,A,-50.03009649022543,0
78,Black,A,A,A,C,-58.707289008535525,C,154.13568901520475,C,172.48860816730857,0
65,Black,D,D,C,E,88.7860784622828,D,-71.98373722209925,E,139.27731293592913,0
73,African American,B,E,D,D,107.24085802998677,A,-41.60834851206326,C,-65.40242381650685,0
21,White,A,C,C,E,-96.46593324988815,D,-90.6590263552048,D,61.689122708714464,0
51,Black,B,B,D,E,58.10032589587233,C,-33.04513201844388,B,66.38709277507432,0
43,Asian,B,B,A,B,-31.19399212415153,A,-57.93230956557905,E,22.537970381068405,1
23,Black,C,E,D,A,79.36144470942406,E,87.31036938302805,E,56.29689218431486,0
21,Other,A,D,C,E,163.34862313130895,C,-145.8859569468182,C,-41.82523836291932,1
27,Black,A,E,D,C,183.13638251976292,B,-108.60661037723894,C,36.609071064270935,0
39,Asian,E,E,A,E,71.94300563099733,C,-111.36305206446877,E,-70.4090149838026,1
71,African American,A,B,B,C,152.66103543660944,D,-88.26165571120369,C,65.864175445816,0
97,White,A,D,E,C,5.462076008115885,B,-1.8491845948120533,A,55.48168416381023,0
74,Black,B,C,E,B,-39.61486744846636,C,155.0204217389467,C,-2.761617085579653,1
57,Black,A,A,A,A,-210.56981261248734,B,22.61898836188476,D,13.848628784779727,0
72,Black,E,E,A,A,90.07154118441063,B,-65.99773401204206,A,117.33866684640198,1
34,Hispanic,E,D,E,C,13.211840881149966,B,192.7751395363121,E,-5.2774536183256995,0
41,Asian,A,D,E,C,-110.39856632847508,A,31.341332759204406,E,-94.23625439158599,0
55,Other,B,B,E,C,-62.57390084864364,B,76.915473761802,C,50.7195133500387,1
51,White,A,D,B,E,-90.0702804963662,E,-67.83894695322587,C,14.700693650452207,0
42,White,B,A,D,C,-119.30486310855177,C,-6.274610021086486,A,-0.8078058086886544,1
99,Black,A,C,D,B,-50.25526533842444,A,110.4419473769549,B,76.29167933774326,0
20,Other,C,E,D,E,10.43833181591257,A,64.44980599666911,C,-125.50387390785825,0
48,African American,C,C,A,A,-143.6586231760293,D,-141.90551613609654,D,62.82683851338802,0
93,Black,A,A,E,A,44.7641734805179,E,-56.83954964660719,A,109.16943945695432,1
97,Asian,B,A,A,C,72.39478962966018,A,46.50952576447476,C,-63.26065590093407,0
66,Asian,B,E,A,B,-139.1695977277577,B,-66.52240206508495,D,84.80516228865483,1
28,Asian,C,B,A,E,-23.609115028024792,C,-81.3961719542308,B,-28.321049595812404,0
58,Other,C,B,A,C,117.76876231294806,D,-114.00533994955515,D,60.132368480410136,1
31,African American,E,B,B,B,-59.90824099580016,E,95.0624863379609,A,136.59434369129664,0
58,Asian,E,C,B,D,-3.811393020422807,B,52.29608855553194,B,109.84249248360479,0
89,White,E,A,B,E,36.478905169456425,A,107.48777381310329,D,52.63406524724152,0
25,Asian,B,B,A,B,-97.78205354817499,E,-192.4661673685206,C,-25.13316473060871,1
97,Other,C,A,C,C,-146.54364200256674,B,25.983782460641088,C,-64.26677282250152,1
78,Other,A,B,A,C,-70.88273079496084,D,-33.355880703470554,E,-49.203931935295245,1
83,Black,B,E,C,D,-112.54215854602229,E,189.77749503526275,D,22.811057928751623,0
96,Other,E,A,B,A,131.7550151094581,D,48.105763725062225,E,-88.26652523476422,0
96,African American,C,C,C,C,65.41094703191862,A,157.08386900962438,D,38.840573883392196,1
40,Other,D,D,C,D,-26.992083906559138,A,-10.06827609838627,A,48.42312755936527,0
22,White,E,A,A,B,60.3125799120389,A,48.22840520244487,E,47.06259537641298,0
57,Asian,A,D,A,C,16.057524569237128,E,44.01743451792334,C,-83.60320128311002,0
78,Hispanic,C,B,A,D,180.2292727232377,B,-66.7104189071178,B,-70.40841506205714,0
36,African American,C,E,C,E,-25.700133325395765,A,39.7316082517069,D,121.07680405387472,0
62,Other,A,C,C,E,-117.603272809463,D,107.33203032138314,A,-21.89124875758878,1
50,Other,C,B,C,E,-32.69089868658626,A,93.29625204059701,D,-17.662335598052252,1
56,African American,B,A,B,D,169.77112791890983,C,-34.482212214195826,B,108.81973344983422,0
42,African American,A,E,B,C,-146.21315436416907,B,-164.63399590212663,A,68.11767427516429,1
56,African American,A,A,A,B,158.3697538874495,E,54.24083769746281,E,149.87542474923086,0
88,Other,A,D,B,C,-99.5394842773693,E,-28.067884438577277,D,-137.70775125100295,0
89,Asian,C,A,C,C,-101.67530866649332,D,81.58921895356266,B,-26.01836005749184,1
78,Hispanic,A,B,C,C,76.43338330728186,B,82.4421552453133,E,42.17448831547371,0
31,Asian,D,D,C,D,-74.45481208377119,B,-26.004899211475696,E,36.979227536983444,1
20,Hispanic,B,C,A,E,8.182844670485103,A,-24.931423760340195,D,81.86757717442032,0
95,White,B,E,B,A,6.304647551833718,B,306.27548435723844,C,289.95665676552545,1
52,Black,B,C,C,A,32.59050506599305,A,-94.76535153179992,A,-53.49499032941708,0
68,Other,C,C,B,D,116.88184562221701,E,-63.97272442475486,B,-42.25602743085557,0
57,Asian,B,A,D,B,50.43349969336146,C,-100.84944756133308,E,40.331383875585374,0
21,Other,D,C,C,D,-183.49441594557132,C,36.45498517374986,B,-30.08714169918985,0
77,Asian,B,B,E,C,12.923529416254448,E,97.82298861830647,C,-7.978544836518989,1
37,Black,B,E,A,D,-30.155978884099767,E,-51.141241410053695,A,-80.36858562801466,1
54,Black,C,D,B,A,122.00899337794873,A,-127.56900522824208,B,-55.66736351243811,0
77,Asian,D,E,B,D,176.82574402825293,A,-46.10519824665075,C,-152.20865023167383,1
69,White,E,E,B,E,84.06225870381658,A,19.054562868486663,A,-122.84318347531875,1
41,African American,B,D,E,E,-0.4548923289638869,A,-64.59229231902948,D,167.05356412440233,0
69,Black,B,D,B,C,71.47631210578606,E,-116.13874955693984,C,-54.33011411412565,1
32,Hispanic,B,C,E,B,93.17697267741053,A,167.10464878346167,B,45.51268946021473,0
91,Other,D,A,E,A,-117.09284830768902,B,-34.566331649541894,D,-156.43029188911524,1
36,African American,B,E,C,C,44.69391637513528,D,-47.417610560097366,B,105.30342635971861,0
97,Other,C,D,C,E,-85.5874170260346,E,217.00743002156503,C,-99.85134075105971,0
27,White,C,B,B,A,-50.402512330618634,B,-107.54613827672041,B,-18.141471642847165,1
68,Hispanic,E,C,C,C,31.87818078440015,D,15.73968444997391,D,19.12698477569065,0
18,Other,D,C,B,D,-113.00163583238741,E,-206.66395422763534,D,-58.42922518825571,1
42,Black,A,D,B,E,133.59150518660755,E,-84.4874746640074,A,158.57860570337073,0
38,Other,A,E,D,E,-80.09943697900198,C,45.386153209836685,A,-34.7087240039897,1
47,African American,A,D,E,E,-118.74016325653972,A,18.415885391899646,E,47.382972839182756,0
96,African American,C,B,A,B,-14.16612309379652,D,-41.732969277736544,E,173.6692415563723,1
80,Hispanic,B,E,E,E,-42.58586520492675,B,52.5111536978796,E,-42.469334000576765,0
36,Other,D,C,B,B,67.24417863432835,C,-170.82607626227994,E,12.025951227842873,1
83,Other,E,A,C,D,-87.515435939293,C,79.84400623926933,C,-224.39356474010856,0
50,Hispanic,A,C,E,C,-119.60764288729844,A,-28.83790042363634,D,-18.284050400864523,1
25,Hispanic,D,D,B,C,76.72228116127434,C,51.4422259431152,A,-35.82074906490112,1
53,Hispanic,B,C,E,E,31.212194258340503,A,216.0736785188806,B,93.90898309209086,1
98,Black,A,D,B,E,-61.13729113194562,B,14.270850070767596,A,131.22558022229154,0
75,Other,E,D,C,A,-143.1886579839054,B,-138.061709359625,B,3.3974314764793214,1
23,White,E,D,E,E,98.5436688634838,B,-22.398095661217134,D,-121.95306970826871,1
49,Hispanic,A,C,E,A,-105.20692376730638,C,-101.04070916360348,C,-187.6609346531369,0
42,White,E,B,B,D,-23.970127518406102,B,-88.19856291412013,A,70.9209678777034,1
33,White,D,A,B,D,133.27151723779662,C,-40.68232319377362,A,69.62911105757672,1
97,Other,E,B,B,C,73.70854647710142,C,59.74818620449061,B,23.80311231649984,0
89,Asian,E,E,C,E,70.47798725634969,E,310.37249072924624,B,113.53192504471154,0
76,African American,B,D,E,B,-273.48064380839645,D,55.2996926913918,C,168.25189894335006,1
71,White,D,D,E,C,-38.26241314096487,E,4.688882443834322,E,129.70486153689149,0
41,Hispanic,E,E,D,C,146.66473332316227,B,30.407910953318034,E,-87.67992302225748,1
33,Other,D,D,E,A,39.25416446685565,E,-24.985083095509424,D,-192.23257580497523,1
66,White,A,B,C,E,21.05067115369506,D,51.959982299445514,B,1.8248311461543976,1
19,Other,A,A,A,A,-147.836079375492,D,24.492350545877656,B,-285.5550455373874,0
67,Hispanic,D,B,D,D,-46.855230536866465,C,-27.302813642867186,D,-141.07796327164186,0
48,Black,E,B,A,E,145.094945059142,E,37.137742887115095,E,8.088381629394355,0
91,Hispanic,E,E,D,D,-68.87430471026617,A,-118.49612026382475,D,-65.6029142172681,1
78,White,E,A,C,E,-199.1871979023655,C,46.0955073087355,A,-75.66372851022261,1
83,Other,D,D,D,D,-47.99394841590659,E,60.914510856004775,B,51.400478826196895,1
63,African American,D,B,A,D,-89.10881303440648,A,-191.12092880068863,E,-19.395410823737425,0
18,Hispanic,B,B,A,E,119.85435525919088,D,-10.124651728420101,D,201.5446727884392,1
35,Asian,C,B,A,E,36.25744473621915,A,13.261758966624903,E,-23.803659433013806,0
23,African American,C,D,A,B,-83.26205774822432,C,135.4894186644959,B,112.795906208128,1
89,Black,C,E,E,B,-27.501352774523262,C,17.193577472361067,A,-118.91173086732596,1
93,White,B,C,E,A,-180.9289028933361,B,86.45582821281022,E,-237.02782094052858,1
50,Hispanic,C,E,D,D,176.01420727932697,E,-97.61897427809943,C,54.48885413394747,0
79,White,E,C,D,A,193.98992129510057,C,121.86393807274001,C,152.52894000886008,1
81,White,C,E,D,A,-42.7558935867334,E,11.26148584016589,C,228.394860623807,0
92,African American,B,C,D,B,-39.35546595618141,E,-81.45790295782689,C,111.275167604308,1
50,White,A,D,E,B,53.26975983906209,A,41.07017011464794,B,10.632327774578055,1
