nationality,genero,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Germany,Non-binary,Heterosexual,24,-11.91612065065172,98.65956537908748,53.88615913909497,C,E,85.82101095502742,90.00124847544397,A,C,-4.393491356661074,C,73.06710618472508,-150.8124725877329,C,0
US,F,Homosexual,70,-74.20309405425662,73.1075990543535,9.156353773575184,A,D,37.137994982600716,40.15467550018654,D,E,60.261048418985496,B,-9.524911747984088,-46.432417782334056,E,0
Brazil,Male,Bisexual,33,-114.69714400033304,42.283209026250965,-38.74157607897703,C,B,-141.90268807225232,13.620722422886441,E,E,78.33697708699539,D,-96.35665146671167,126.46524092101048,D,1
Germany,M,Heterosexual,55,19.811971226913762,-75.54073289976748,-56.39112726856707,D,C,-85.04971735490604,125.56562285564125,B,C,-26.79181049314849,E,-3.8143346054442215,111.7933610622333,D,1
Mexico,Female,Bisexual,21,-6.218885108361979,-141.58582789337945,128.80480440131547,E,B,141.81825512061616,-3.8863784349769794,A,C,-147.07120517916778,C,-112.37598851057436,68.76753228792303,A,1
China,Other,Homosexual,39,214.51519046372894,-10.949519952819468,176.16366392712712,C,E,5.357002190487801,112.6777942551888,E,E,47.66153309566468,C,-28.20364365911025,-42.74240790504985,C,1
Brazil,M,Homosexual,66,92.53252576446774,200.53386670512023,-152.36677839693178,E,B,43.58613444946713,23.648572113915982,B,B,-108.3287173475956,E,73.15248474032717,138.91583091945057,A,1
Other,Female,Bisexual,73,12.53680273984224,163.27350817788846,8.963633705982618,D,C,57.39257443502888,203.7139163932452,C,C,2.177892732925547,A,-42.759116315590475,-47.65091549005482,D,1
Germany,Other,Bisexual,27,81.41203054128074,116.03774332584844,108.80593951187707,C,D,51.35285756171532,110.65234597409204,A,C,59.75392287884623,B,93.8776546558533,29.365733055858524,B,1
India,M,Bisexual,76,-94.82649349269354,11.0519445133851,-199.40306874680888,B,C,-196.13813336669983,-136.2732360646229,E,B,-45.47752351807772,C,87.54967324735863,-40.395463374143866,A,1
India,F,Heterosexual,70,54.563200318146144,-13.03066940645357,-235.29269990942535,B,D,-109.53427785111623,89.49161114310431,E,D,57.84193783930599,D,-94.26129088178988,-5.984837914719726,B,0
India,M,Bisexual,22,-140.5256704616032,-83.90435112204247,-54.77211285527517,B,A,-100.44035360349449,-27.59017942908916,E,A,84.96235200629077,B,56.46528935160484,-11.112271994572822,B,0
US,M,Other,55,-49.9393065110876,37.314829633923246,29.804548306049337,A,D,29.71465068165265,110.17606475068702,E,C,-6.211159440952795,C,-96.14063557737815,126.99246644247428,A,0
US,F,Bisexual,18,-135.87981399382267,-30.046568712233118,-7.397736578978037,A,E,-263.8700473577393,47.90237197972303,D,D,95.481262150852,C,21.538486911334765,-195.12094013220056,E,1
Other,Female,Heterosexual,58,34.58739777236701,-17.451296072761007,28.88049020310873,E,B,66.61977466686649,33.38283552676805,E,A,-150.5808235893952,A,325.6248998471425,100.12165682685361,E,1
Mexico,M,Bisexual,67,-55.65920481360056,111.01198643670811,123.28131670996576,A,C,-3.8351354219929386,-115.48859351935712,E,A,36.67037687162173,B,66.86677611541127,-47.353637906509825,E,0
Mexico,Other,Other,32,-267.87798765224846,28.548408178089346,-122.25746420943766,E,B,-152.84287788506376,-2.282894426580671,E,E,-0.536388374275834,D,-120.86226216537798,162.09477609764505,C,0
Other,M,Homosexual,59,-139.44987596531502,-16.563456615284093,211.16351760386843,E,E,-35.45282880931639,51.86067447414039,C,B,-18.253448005272706,C,22.04947073728286,-56.56297708560118,B,1
India,Male,Bisexual,48,270.96046717324145,-124.32205610217328,23.98753373585013,D,B,-20.864297634702357,71.89994509565315,B,B,-5.246451894548025,D,78.5680826598721,39.95341046112657,C,0
China,Non-binary,Other,68,20.552981886738326,101.99996751607559,7.954497959785398,E,B,78.05314473905068,-128.65161774642598,E,E,129.09646835402415,C,186.61195898685193,82.59944888467845,B,0
Brazil,Male,Other,32,138.55221534957448,6.904180578233822,-117.54630054078066,C,B,65.9967833929977,60.56767894446807,E,A,97.9004973332211,B,37.727781554762146,-85.9399548246588,C,0
Brazil,Non-binary,Heterosexual,38,-97.48036254552049,194.8448735043402,56.834897002283526,D,B,37.44514761158445,75.32197553895837,C,B,-93.41904104763906,E,102.49419718404916,-37.80944147599782,B,0
Germany,Non-binary,Homosexual,28,148.29085112169543,-114.67627862494403,-47.82542953661513,B,D,38.39441877609795,82.53550652017545,B,A,65.22346436000348,A,-10.942337340114651,25.10795311248957,D,0
UK,M,Heterosexual,20,-11.231695593730143,129.73904086036336,41.27358315172332,A,A,-1.9656696806275118,-57.29716604229774,E,D,-115.59705639460893,D,-4.394206610535256,47.216417429830265,E,1
India,Other,Heterosexual,26,190.76355095043255,-20.700784454910785,69.02004726694815,A,B,149.9248078248139,63.585132078379104,C,A,-13.128942498603807,C,-6.461826806165995,38.52739925950102,B,1
Mexico,Female,Heterosexual,69,-96.95103470341301,-124.71453439381786,154.27660358120653,A,C,203.09306756670523,-68.6512487425205,D,E,132.94734908967817,E,23.916310327530567,97.631160462628,A,1
Brazil,Other,Homosexual,51,-212.14093266866345,72.92283434629616,-18.50149914606573,D,D,118.79273416645859,-86.40106109279483,B,A,69.57232390733341,C,-27.274972260993184,-25.106135021610896,B,0
Mexico,Male,Homosexual,50,16.212946580139327,95.43118732180477,11.950348335853032,C,D,-61.14881597709795,-43.9488283761573,C,B,231.098890558462,D,64.86810569089823,104.54800143383707,A,1
Germany,M,Bisexual,78,206.43616807732462,67.21406761634263,-84.13509515767761,D,E,2.916976413107041,-57.49646086334849,C,D,-12.684623456024216,A,-125.06950385950174,-158.6329781794632,A,1
India,M,Heterosexual,49,10.749706915087213,-38.41794176924226,-147.64019066298735,C,D,20.59989973072412,-110.5394147947381,A,B,-96.4404079456406,B,-98.87078239098088,-112.78891981403547,C,1
Germany,F,Other,38,-48.79376450320794,-35.50230760869104,137.0611807260656,B,E,21.637670039743366,-63.31235540702579,E,B,35.78650562435472,C,-50.52026669032416,-246.1470601922076,B,0
China,M,Bisexual,27,-89.05793472916199,45.716253441144076,-208.33232631329741,E,A,74.3919803674971,-1.7940451474803436,A,C,28.872407891200307,B,-19.884632815994273,71.3693972273453,E,1
Mexico,M,Homosexual,30,-29.58586042523476,-170.2911434274658,-59.85183938572963,A,B,162.88060932877116,-135.72592647693648,D,E,101.90230685023155,B,-43.670562157741465,2.0449344546008676,A,0
US,M,Heterosexual,49,-177.14852074930212,-66.35631319861908,25.16857486484561,D,E,-55.800791767984094,-119.78692848467172,C,C,-39.8495409548332,A,-6.944819874287552,48.73047656785441,E,1
China,F,Homosexual,76,-61.52936058484756,-11.393408555484967,-64.83214441250124,E,A,-34.63246512630661,-14.416670267542733,C,A,106.92016665250735,A,-117.76006678678752,-9.071570901381747,C,0
Mexico,Non-binary,Heterosexual,48,108.34951854342026,42.251468483748546,-18.256549947806214,D,C,44.59081306945006,54.69866402928913,E,A,146.76059962683684,C,30.493792360534016,-16.750716096185652,D,1
China,Non-binary,Heterosexual,30,63.51162831511432,-26.459777229540716,51.58948615599759,B,D,-30.169215762477506,105.8744043842209,E,D,-123.7749877133897,B,-3.005522628839683,-7.536700490919881,D,1
India,Non-binary,Bisexual,59,-8.38898129278305,-207.55276842306313,-100.8662327312505,E,A,-95.0552258629481,96.97570714739417,B,B,-85.98364985129535,D,-0.6362555659262108,-150.60650122652325,E,1
India,Male,Heterosexual,79,56.115415150261136,80.82599668305569,273.2558865527941,E,A,-30.637128223307066,17.16748964752088,E,C,-41.77860770435928,A,17.233473965934543,-85.89958947326893,D,0
UK,F,Bisexual,28,-54.45229072731153,-160.9442204840407,103.65960317454575,C,B,67.36028107154401,-94.204505530498,C,E,125.45090579638523,C,-37.58330062845259,107.35285234146623,C,1
India,Other,Other,65,-148.1714062388068,21.50835280015018,31.329558682529562,E,C,14.312361663810124,-123.22103430830404,E,B,101.89393743295882,C,-25.3803774963267,-76.08773584819272,D,0
Brazil,M,Homosexual,58,67.34566304960437,16.245962252541567,182.54802930757793,E,C,-105.78092203149552,-84.38875176050557,B,A,-10.449344952168587,E,-224.5745027056881,24.692550722327216,D,1
Other,M,Homosexual,74,-64.55574876826233,-85.57545078020112,-111.44061612239248,A,B,-180.51908300485968,-112.3560396686875,A,E,9.297077069572872,B,39.53754827483469,-202.23005367106336,D,0
Brazil,Female,Bisexual,30,71.09620410100821,45.1275008182485,-116.12269950798103,E,B,73.29997873904325,16.402024119202636,D,C,-90.62258419474871,E,118.60235890995018,91.69404004923067,B,1
UK,Female,Heterosexual,53,-221.61855018827126,63.640918645358646,161.29017502626914,B,E,-158.52238681375624,-24.582896239696446,C,B,51.68016664994344,B,-30.853847983289334,-168.56426710615165,A,1
UK,Non-binary,Other,60,230.93465193980265,-31.132183608995163,119.90057169791086,C,C,-48.84256652952755,-238.8046341058332,D,A,-48.98615361021706,D,149.71370936895414,-4.214908525549221,D,1
UK,M,Heterosexual,47,-102.07226544086114,27.706280936529392,89.96403137434777,E,E,27.998455032123125,-18.220810570008137,C,A,-66.2439161941635,B,-82.77803280766867,-93.1318227756112,D,0
Germany,Other,Homosexual,72,-20.415758555400558,-33.58234140770527,70.20912036772923,D,C,-180.9247350911615,-135.83407585544606,E,C,-48.065886618379345,C,-32.63707039094613,223.94187066552306,C,0
Brazil,M,Heterosexual,77,200.22829668615935,-41.81507197515687,25.823251925736134,B,B,-22.348369186471768,-40.10602556235262,D,B,-241.07238499200184,A,-32.05093540148742,-49.04625859520476,E,0
India,Non-binary,Heterosexual,69,29.70989571806026,19.344812038331394,-72.73157590355807,A,D,-91.96890716712912,106.53788029528648,C,B,35.907859331485795,E,-25.69665300264614,-65.30499420914974,A,0
Brazil,M,Bisexual,52,77.12046668783944,-7.0667221932979665,-80.73195711886287,E,A,-15.989754098707795,-16.017648135971026,E,C,-51.38969170553661,C,-54.26779101148402,136.56678599738456,B,0
Other,F,Homosexual,29,-30.208074171212857,65.53698517274982,62.438960463640925,A,C,105.6503400887143,-29.890672547771572,C,E,-160.2169104160269,E,-141.23528487149258,-146.09703368918048,C,1
US,M,Heterosexual,46,94.92259591370915,47.54174751944073,-66.58322308733956,C,C,-81.12063169517026,36.21958970255932,B,C,68.35420895901166,A,119.01317137805228,28.31955246193868,D,0
UK,Female,Other,31,1.1748083643935021,-103.87799597541844,60.37045198288996,D,D,-32.91712178026743,-268.5331071928443,E,D,-96.35682379381313,E,106.66839370878638,-77.16586515038271,E,1
US,Other,Heterosexual,21,2.96785571415597,-33.68730085760597,-144.28816214813494,E,B,51.84913506078204,11.033383886141692,A,A,-26.289144694384497,B,21.814788225247764,-10.633317412546955,A,0
UK,Female,Bisexual,75,-40.06327456688432,-50.86419944756021,39.82642205493823,C,A,137.15029990320247,-57.486531087026634,E,B,-68.36964146248302,C,-118.93453189048755,114.17019372069244,B,1
Germany,Male,Bisexual,25,131.30941398388387,119.48615918832357,24.77519580425726,D,A,151.75131722657835,-141.0842681783249,A,C,-55.607060615620355,E,101.0208680114097,-129.08298787659177,C,0
Other,Non-binary,Bisexual,42,-164.42198369726844,-90.39384029008434,0.8644498684114102,D,E,-70.50116076416583,-134.13981336914654,B,E,-38.21345720827435,D,-57.786500768542425,-184.98356464817908,D,0
China,F,Heterosexual,60,-153.140630375318,-28.516702489550035,157.97783686519318,E,E,105.67873503041764,-103.31651475537384,E,A,185.42733964446614,E,-108.99742425389304,-104.83592546314806,A,1
India,Female,Homosexual,50,-10.079352848606216,88.95474132280997,77.36083884182266,A,A,-34.8281393342015,-5.9274394988043895,A,B,-18.933715849962233,A,-6.021962290735077,53.62548470554944,A,1
Brazil,Male,Heterosexual,18,-64.85382381835049,-2.684218512271369,108.11026129396413,B,B,45.17738376549901,4.941476874750295,A,C,75.19947961997295,E,-23.52026460370274,-155.98102937308568,A,1
UK,Male,Other,26,-156.65478851914304,-32.48232504005,53.25459947222206,D,D,-40.513227039517325,31.70986359544977,B,D,-129.15361134654847,C,46.69005207653877,291.6195489353467,A,0
Brazil,Male,Bisexual,72,147.36110114553057,-123.04537567088403,48.328993322885886,E,A,-49.357768485315646,-94.10818110614983,B,A,95.32159512828288,B,-37.69533553072653,88.29310407578838,A,1
Germany,M,Homosexual,77,150.47028448257478,-51.3654163437855,53.37038990258844,D,D,36.38747188153328,150.71349688240093,E,E,-7.449050920645495,D,-29.13568657443063,1.239215188313116,B,1
Mexico,M,Homosexual,58,-132.16235523708596,101.9124558301825,92.53309353149614,A,A,108.45727272699624,-120.47861436993186,E,B,-63.05830631236399,E,86.25678217983875,25.436336257193698,C,1
UK,F,Homosexual,69,-89.91819673651149,142.72502587316666,214.88227395586915,E,C,18.048095171487525,-108.15350067468063,A,C,9.247161999976312,C,37.914637651721215,-60.8388222479065,E,0
India,F,Bisexual,56,-121.73117823585955,91.38681198892436,63.800153429409804,C,D,210.89218900955134,14.402614573167071,D,D,4.599255870238523,C,93.37004215163606,-231.6760110788896,E,0
India,Male,Bisexual,63,129.89689223026681,79.38686131820404,-67.73684327188256,A,E,-99.3757873599488,-70.88496901497552,E,E,-52.56127079415667,C,141.18472217092688,-196.34500787166232,E,1
US,Other,Heterosexual,55,70.58140631112228,173.3945160457587,-89.33217661939705,B,A,185.42422244039636,-45.28141409323552,C,E,-73.95360496259107,E,-195.1408137277566,110.96840732105058,C,0
Mexico,Non-binary,Heterosexual,25,-102.00285852954474,20.059904307228404,25.288208552901022,D,A,-35.64886627132076,-11.884130382094,A,D,-143.71650847255722,D,-73.49409066914112,-30.830433207587895,A,1
Mexico,Non-binary,Other,63,-148.07671148747124,-168.72216419958085,69.13985815742316,B,E,3.5221248708669717,-48.001439676567806,E,A,-154.41925529162108,E,65.6570103501793,-149.99953221019365,A,0
Mexico,Female,Bisexual,43,-30.23235567866015,101.03311513443627,116.66028723886444,B,D,61.74497195918613,13.223793562408147,B,C,-141.6993383053192,C,109.24822562176084,147.25496291180852,E,1
UK,Male,Heterosexual,55,-40.17405012616982,111.00880055313603,-125.38314330027849,C,A,-41.815360681419165,56.00249191302291,C,C,-82.47471429208333,B,-61.65197333761249,-1.593014246426933,A,1
UK,Female,Homosexual,54,-124.98459957217145,240.75174029975744,138.91827033774751,A,C,3.3055086144930197,-9.93252114281519,C,E,45.868396680413134,A,133.87318845948212,74.89825139007456,C,1
Brazil,Non-binary,Homosexual,63,123.09394379323966,4.003659237934245,197.6852275407851,C,E,-170.1907573017492,-85.4186821030676,B,D,-70.6398004739821,B,-30.71265180035899,-16.973187189189712,B,1
Brazil,Female,Bisexual,43,66.23991618257801,-87.65491165318431,100.52431955753191,B,C,-36.933654030807844,0.6115098020470836,D,E,163.78787422122676,C,-121.26262662684684,24.58289585312903,C,1
China,Male,Heterosexual,71,-75.62948051035524,-28.15198053242216,-43.96067827951494,A,B,-26.4650268008287,-24.72761527228435,E,B,62.607742977988764,A,-81.26442537067766,-71.36657367588842,A,0
India,Other,Bisexual,78,-3.3700206788602403,-56.74761165206189,-119.14990971590123,B,E,9.892437007978899,-175.95596377810483,C,C,-29.014830949576947,E,-17.187220980811553,-17.737745991568673,D,0
UK,Female,Other,26,85.12574045532688,64.05996128344358,8.011181663731366,E,D,66.0334024987001,-4.158472553469876,C,B,28.661320024209946,C,-98.80446444503995,-115.35321726243792,E,0
Brazil,Male,Heterosexual,41,95.06871735781517,-103.88498737103271,-97.40460644358741,C,E,-121.90524215091128,105.35522833286639,D,A,62.88985848709775,A,-38.817227515051925,-38.47087300016388,C,1
India,Female,Homosexual,38,-5.7738299441111485,-70.06950492528942,103.4004171542096,A,A,-33.06267720995859,-111.36300868662336,A,B,111.1851168912443,D,9.597592854091513,17.092546301488746,C,1
Mexico,Female,Bisexual,31,160.56176510615583,89.97931457509571,16.808357664808305,A,C,37.52736973729201,-12.92760290396488,A,E,-36.22595271633053,B,-135.37491102543896,24.850309876893572,C,1
Mexico,Female,Other,39,112.9792093090096,146.0475231373213,14.630309311068187,E,B,93.3539314095502,-70.1127114527644,B,C,-147.31302392140498,D,2.581329169920536,-128.86484554061536,B,1
Other,M,Other,53,200.24784545263046,22.61498866363739,26.436906135686876,C,A,31.381509718067647,146.55380290238978,E,A,-80.9039919618551,A,-77.52638787870204,190.18713038041574,E,1
US,Female,Other,25,-106.21294201351277,195.7054534710745,88.01947030859651,E,C,3.27725022716435,33.625579446936406,A,D,87.45370042860239,C,143.30593261817114,-10.66567601797568,B,1
UK,Female,Heterosexual,20,-161.8142032172817,166.17266742809096,-156.47502601900757,B,E,135.58720695587195,80.21714272648907,C,E,-174.17733420351237,C,111.04125655947372,129.35029121254564,D,1
Germany,F,Bisexual,71,-27.971856419070978,72.09472088498387,6.962582735066654,B,C,-148.0163598525824,90.02257984224349,D,D,235.78098048043873,C,-107.06722774099376,182.02127347625276,B,0
Brazil,Female,Bisexual,78,72.28477990668564,46.8570082338956,32.51726259670963,E,E,62.298208404142386,70.21071737813823,C,B,-38.83044861433237,E,87.42367539850106,-47.51296467504614,B,1
India,Male,Other,51,-169.25467982987405,-120.59485265491831,-196.67087956958756,A,E,-80.75923050798346,4.104492158030224,A,D,98.30729226477874,C,-2.0167077524041526,63.728107299721756,E,0
Brazil,Other,Homosexual,72,-78.60455790185195,34.913967987055386,114.97844636215353,E,D,-42.4820837233353,84.71221052345143,E,B,-105.0056735381836,D,74.64804782778072,20.459105124904013,B,1
China,Non-binary,Bisexual,28,-89.27052936226714,40.44118435317174,152.09979484232224,D,D,24.265199865427416,50.59887324637853,E,E,-58.38383627236063,A,136.25974984968028,-163.7137680544439,A,0
Other,M,Homosexual,34,-115.39757877050296,-130.3149349498386,-15.928902073513393,B,B,-11.987892554676751,-66.69020161471828,A,D,111.72040103251904,D,146.57375060685868,-27.82975483661989,B,1
Other,Male,Other,75,-189.85880427126315,-2.2542343118794625,19.226404809491264,B,E,-2.6600383397148666,75.41092724807808,E,B,-40.732901474351756,E,50.017742351981774,-26.58988661163992,D,0
Germany,Female,Heterosexual,50,-9.870637439829675,50.5069189545799,-63.526064189873786,C,B,-73.09350644084776,-82.8774696531053,E,A,4.507771476029231,A,-64.28134815701657,-79.65601768994372,E,0
