civil_status,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Single,White,D,-14.218859289102031,-28.518050670014205,E,-77.93408294599132,20.558807927880515,1
Married,Black,E,7.75377173954728,72.73387918806336,D,-103.94355696818887,-59.74156926684964,1
Divorced,Other,D,99.36828469992052,-47.55438741352531,D,-75.15630807548946,-38.29080785835486,0
Married,African American,E,13.054835847561538,-60.49039775045836,A,111.66100396934202,173.622632023637,0
Single,Hispanic,C,-15.014663419657401,62.741706147605214,D,-63.80723584362299,-189.4266025774002,0
Widowed,Black,A,121.47923609381475,-9.877036307699175,C,38.059631580489715,188.08667172803794,0
Divorced,Other,A,-36.07308122509714,-258.919030004842,A,-66.70834446066931,35.13653210575669,1
Married,Asian,C,128.211406115787,-33.498826787293986,B,3.9244741359809736,69.56915359602972,0
Divorced,African American,D,-34.16753495700999,-11.804066909588284,D,-58.622499682468444,-80.60302356468866,0
Divorced,Hispanic,A,-65.35692195912074,-12.057492151783393,E,-80.28843190772295,-213.68263396058586,1
Married,Black,C,139.86990872403956,90.36396755236697,E,148.64026562034172,-88.38923026515253,1
Divorced,African American,C,21.295869656045934,-13.42376956826633,D,77.94224282110785,77.75261292541636,0
Single,African American,A,321.66669288374015,92.99036281015844,E,13.040693634359208,-103.03287320714279,1
Divorced,Asian,A,-109.73932154298598,32.99957470945976,D,240.67770156220396,-126.14010488628224,0
Divorced,Black,D,-100.00171421617307,27.21365778494458,B,-5.417174772353783,50.178107672629594,0
Married,Other,B,-1.4896198485709768,-61.83299821924073,C,-46.409716825237076,-183.40461359248582,0
Divorced,African American,E,58.12531889971343,138.05217906212695,A,-55.5156944754452,-33.160844924311114,0
Single,African American,B,-205.5912371157962,-40.31227387667972,A,39.56793433056994,-199.5678608664831,0
Divorced,Asian,B,-22.05919364709623,32.978948814982125,B,15.674711689146104,173.99168552022374,0
Widowed,White,D,129.57161485590572,29.268305236796177,D,-155.03740275343748,-26.841214549981235,1
Widowed,White,B,-61.52113632888481,174.4202434446787,B,77.13571986777987,18.60813178501982,0
Widowed,White,D,-177.01099585929114,-116.44256591069313,A,-188.5810871106842,-108.78819851934749,0
Divorced,Hispanic,E,220.4195909702013,-9.212477644557792,B,-32.93136572039811,-72.04283745745416,1
Single,African American,E,-207.94057663142775,137.79743045337986,B,-8.522672126046354,-45.06526657970466,1
Divorced,Other,C,75.36513513637027,-58.58920336976099,A,100.55647939603342,48.42082790234874,1
Single,Asian,E,78.82504688977997,44.38284619368442,E,-99.3049776674351,-136.044940507641,0
Divorced,Hispanic,D,128.8725970105155,23.107597550576628,B,30.27431167639693,30.64300408749335,0
Widowed,Asian,A,-142.144691846504,80.38903228191899,E,-55.67979292040529,47.299212660062004,1
Widowed,African American,C,106.34654967368056,50.2884177966269,C,-19.149139236105615,-37.01729579892301,1
Divorced,Black,B,19.736428327134313,-94.0525092193473,D,-0.48549995435070437,-67.8786569250433,0
Widowed,White,D,43.75349942255877,5.998735852642904,B,4.1671113424850255,53.32178511569534,0
Married,White,C,87.07602962891578,33.274059549272145,D,7.244215981794752,57.86360637761203,0
Married,African American,C,47.99068021669012,0.1974355818588522,B,255.23495651076803,-49.07555372203902,0
Married,Black,B,-93.74693177677537,-48.03220847383384,C,68.13845718389227,81.02497676499571,1
Single,Black,E,45.10652645011514,-51.80221007457405,E,24.83705518711678,146.7110827359232,1
Single,Hispanic,E,-11.823217078549549,24.18936741582171,E,13.24046646730204,-178.1777921009624,0
Widowed,Other,D,-37.137910618726124,55.32923809081599,E,-154.84348447763844,-59.995715568316974,0
Widowed,African American,D,25.227885462049652,77.6655348945934,A,101.25382521138488,-25.190337629324837,1
Divorced,Hispanic,B,-257.5489795436079,-10.818732975430448,A,41.63127957962664,-66.88056355863962,0
Divorced,White,A,188.06586361375636,-30.24681765328019,C,-68.53336012933181,34.54067808319919,0
Married,African American,D,-57.873038656787124,-223.6831346637847,E,79.71019617732844,-62.72171780266424,0
Divorced,Hispanic,D,-159.3173669099371,-293.7705801562045,B,303.8065645951441,-121.82516111102348,1
Married,Asian,E,109.03996645128124,-50.84496414445168,A,-84.22098719201084,22.12293159742742,0
Married,White,A,-144.591340367644,13.528811688888878,B,-119.74302317362773,85.97477414803619,1
Single,Black,D,9.027624210712943,-36.078493819757654,D,28.469852578575516,84.96884164235871,0
Married,White,C,-254.40973197985457,57.57510183466453,E,-86.23214196836153,29.148409816713084,1
Widowed,Asian,A,46.44289155515344,66.4549768089405,A,-35.61457756001062,73.15678433068625,0
Married,Other,A,-33.40009650663712,187.28281198917378,E,41.44986682263058,-138.33095989943942,0
Widowed,White,D,-62.41252001723422,-114.74203874333608,E,123.67344177302697,4.091363452694477,1
Divorced,African American,B,222.71108502284443,95.64611123229409,A,47.187846904614474,58.675136828736996,1
Widowed,Asian,B,64.56724205676814,-24.986878944298354,A,-11.82667793157294,-87.7890348006933,0
Married,African American,C,-90.35468337061431,-123.39755845405946,A,49.26398786832556,-187.46831555947918,1
Married,White,E,-131.30912370109291,27.69022308375074,A,26.68432697973077,-88.78796747131831,1
Widowed,Asian,B,70.46581995811668,-40.79389983026325,B,64.97128302353448,55.177452855818274,1
Divorced,White,D,25.471934815250446,-195.50447226513455,A,-97.84812400342304,-6.714263308422308,0
Widowed,African American,E,-158.96682556356672,-22.468873315145764,C,-74.7178172856947,11.229919343232387,1
Married,Black,E,-84.61097525986511,2.679069143668031,D,-22.189049921311145,76.9413230005699,0
Widowed,Asian,B,138.41855290888992,170.53419724012525,C,201.83735851434608,11.940400578638037,0
Single,Hispanic,A,-114.96601146372845,-48.33834110876215,E,95.46248721307774,69.10715052730967,0
Divorced,Asian,D,-42.152136989385326,58.06957842593149,E,21.189939739849173,-62.5925564612556,1
Single,White,E,16.431089333638667,48.506562465312115,B,6.03710527494056,-94.51139796301733,1
Single,Black,E,34.28588556389929,-15.799060993430974,E,-104.9475636079362,-32.894235740408426,0
Widowed,Asian,E,-84.93756541672606,-143.26587593028313,B,93.22263154418022,-157.96712259880258,0
Married,Hispanic,E,-90.49868800934001,1.3864432072373023,E,91.64481665025033,-29.474700922420062,1
Married,Asian,D,108.0161220412867,64.82769087621205,D,85.7346243290925,128.65555689839846,1
Divorced,Asian,D,-51.721500447386305,28.739262220225392,C,-45.884114697547915,89.14752561697375,1
Married,Other,B,43.60060778013098,72.677702364479,B,120.29145076730362,11.46836846220397,1
Married,Asian,C,-66.13166988556557,269.6968590098509,B,-35.035903305951635,-218.69477719823013,0
Divorced,Black,D,-107.05429677523853,114.48224364342401,A,159.58492151927052,-52.14238728882836,1
Widowed,Asian,D,-106.32887013565468,-27.88408701633362,A,3.4011719043553366,-43.255501463662114,0
Divorced,Black,A,-192.8080163281619,-27.899011331014588,A,207.00656903785153,-157.32483443539292,1
Widowed,Hispanic,C,-8.025038926499226,-78.37575013970054,E,-154.8220371801686,-26.489036513354925,0
Divorced,African American,E,-158.82110171549644,-8.854867135272471,C,111.82407852357854,-143.12130443414887,0
Married,African American,D,233.63749935392036,33.59168389164064,D,30.708162374043475,-52.14422027491786,0
Widowed,Black,D,9.903830892662585,146.02364914573403,C,-145.99859775570314,47.73302675479783,0
Divorced,Hispanic,C,49.052923712833234,78.95278032050875,B,-133.46094767951382,-8.229785931206596,1
Widowed,White,D,-103.27584819683295,7.724635422674407,B,-162.08379334034873,-151.55108846178035,0
Divorced,Black,B,-64.50307841188305,-53.649478066480626,D,-32.62870236105668,-176.28714857684375,0
Married,White,D,2.012470205824706,38.96280031965916,B,130.206396797564,29.186415039888608,1
Divorced,Black,C,186.40041614063887,-81.508680296509,A,139.41178388866018,-82.57950107983048,1
Widowed,Asian,D,-33.79544861714468,-49.139035492493996,C,149.8735386894997,37.840171666160664,1
Single,Asian,E,-67.21187297767028,-56.67915273205122,D,-51.686903900467954,-28.31873625397362,0
Married,Black,B,-82.13719345711158,-78.85595223969422,E,30.980412166988973,115.03452389924294,1
Widowed,White,D,153.6456800454627,70.51400192429675,B,70.99090466393187,-72.02889891436848,0
Married,Hispanic,C,123.00795287634936,187.9512886456626,D,33.827047155057635,-0.8335042921769185,0
Divorced,Black,A,102.40688191793588,20.205410112097837,C,180.7820455302115,1.4247935468282462,0
Widowed,Other,E,182.43401974511255,-75.66407447051864,D,-16.732714941427243,159.07856909498184,0
Widowed,White,D,175.5390466875425,-2.946720623944849,E,123.13703389386023,-32.585285547622206,0
Widowed,Asian,C,179.7928664855293,-163.38639243889807,C,61.79518593530532,232.76983522756717,0
Single,Asian,D,39.35018256089586,82.77850148525643,C,-170.21973815555683,129.44943891284234,1
Widowed,Asian,D,60.140684207644846,18.047686891799888,E,-50.0420182424236,-128.2739282822534,1
Widowed,African American,A,-13.160616713786592,-1.4074956071733455,D,-48.63044393615129,18.927900096953135,1
Widowed,Asian,C,103.35514999155797,199.9806975265086,E,15.323959636584556,-15.364543513714096,0
Divorced,Black,D,-5.7163800195143155,194.85472654286588,B,125.37756949208634,-36.902482516481946,1
Widowed,Black,A,-4.180623720317394,-123.72475834740804,A,-79.64921795373331,122.47932530201844,1
Married,Black,D,-86.39749186840655,27.026835460326694,C,24.268426465140276,-82.94990237865275,1
Married,Black,C,92.7290914481095,33.12862644248727,C,56.528429048612715,-72.60502519845492,0
Married,Asian,C,-43.84667953638757,-78.56386681912781,A,-39.41524548659198,253.2493027598852,1
Single,African American,C,7.859248175091657,55.05509777531802,B,-186.21447150530364,173.47681296658413,0
Married,White,B,-92.76663820261236,-108.90565205579907,E,71.52669254020236,53.65264073425985,0
Widowed,White,C,64.30991349885305,65.32418483718475,A,-61.096951653727096,251.956753803786,1
Divorced,Other,B,-83.08635174594767,-52.46591429574408,E,105.7865248592068,186.03247751746258,1
Single,Asian,A,40.941070269614315,137.48189638818315,A,-141.01855439594672,-51.37433731634561,1
Widowed,White,D,45.235179884747936,85.76027236018203,A,51.03131309125843,-4.483941276724558,1
Divorced,Hispanic,D,118.16551141211906,165.03750343825217,C,-59.428351109102415,-55.54806374327307,1
Single,Asian,C,-163.67059920747272,76.49030600550087,E,233.01471382614204,-72.94441122725549,0
Widowed,Black,D,-37.77585982096407,29.09607950330489,E,-6.531080111592422,142.10924931624953,1
Divorced,Asian,A,89.63422995393006,-291.7651777653054,E,21.277349833520518,122.833706608479,0
Single,African American,C,118.2830905168957,-96.7982638210718,B,-60.075267521047195,90.67157888493811,1
Divorced,Black,C,57.46555284871903,41.294081127695506,B,-88.75194059914621,-163.431989207106,1
Single,Hispanic,B,-11.48733298847084,-92.93732197600384,C,-79.26266199771544,-118.18850588904101,1
Widowed,Asian,D,-94.48571679264047,88.60297974220273,B,132.23075107361055,-14.419879389636685,1
Married,Black,E,-36.90626860031737,71.5329512476476,A,36.93386792827416,-191.11032442506075,0
Widowed,Other,C,59.32182473155746,-37.618154738920715,D,238.49327470074323,-177.6669684436035,0
Divorced,Black,E,-147.3373142431534,-18.702943696667756,A,45.43170400236517,-80.97898738328684,1
Single,White,B,-33.89721127843001,61.99169865552594,A,-42.91117480315075,-65.23774759266064,0
Widowed,Other,B,-67.49856698184547,-18.38369273546525,C,13.842838167134266,57.9200843323172,1
Divorced,Hispanic,B,-15.490494529812088,12.274178965687927,E,-29.730584606585946,46.42319408050429,0
Widowed,White,D,-9.653643348442053,-105.33320703450033,D,120.50413602613952,28.851201564728463,0
Widowed,White,B,-100.61792603654622,-63.98711914154895,A,-83.10331261338976,-132.27179557165107,0
Single,Other,E,86.90537930669589,-172.3002860259564,E,87.37525414810115,18.904744984857896,0
Married,White,E,-25.457287854424234,144.26895571643686,E,75.70627821079503,-23.830331742548033,0
Single,Hispanic,D,197.9965574974999,-238.1761124913389,D,-16.242995708639484,59.932731143773765,1
Divorced,Asian,E,-208.8453128272692,-32.870299154673724,B,-33.94610001226552,-35.83351147053326,1
Single,Black,D,-63.3745413840257,-4.748401874078914,E,-93.22181444515432,-1.9701470937435424,0
Divorced,Hispanic,A,26.354902427983827,-17.1208381680826,D,47.90939244732506,44.961195733354664,0
Divorced,White,D,0.8584639024945286,70.33065486946906,D,-176.62030186070626,6.89034598547502,1
Married,African American,E,91.90920788320412,267.22860434620344,E,87.10435656721936,93.36595639923534,1
Widowed,African American,C,-25.876834012139533,-98.00871586534899,E,37.23877605290771,-52.72331324952366,1
Widowed,Hispanic,C,-66.3500002970731,70.3138126702259,A,109.51266399953701,41.59177735571312,1
Married,Other,A,-18.323929304238604,65.32136469259714,E,-46.59364103540899,63.995499586046975,1
Widowed,Hispanic,B,-216.38945099491193,107.70192789893316,A,109.69813543179437,99.81298531142258,0
Single,Other,E,-12.697242637684287,65.19423862098928,C,-62.01403467101764,-16.1190838106045,1
Married,Other,B,-86.09987122493766,88.76937046641285,E,62.29435846723258,183.2100611015378,0
Widowed,Other,A,-23.960586941599843,69.5094084486739,C,-61.815724136404725,110.28654919407536,1
Single,Asian,D,-143.20756985496342,129.44887332158473,C,58.30608013215775,41.48350749394553,1
Married,African American,E,-30.491707267284614,-19.86156561087756,D,-57.611422871222715,104.2731044903588,1
Widowed,Asian,A,-51.00219362590862,82.29549147844199,E,-72.58159586685632,126.97859000480373,1
Single,Hispanic,D,-104.65129195225924,-31.945019330841028,D,53.532636756768824,-64.92032941657328,1
Widowed,Other,E,-81.3975650164958,121.76791777088106,C,-1.6881026486942987,-169.44010259005103,1
Widowed,Hispanic,C,244.04996294082517,-41.16214177187308,B,138.5315145778096,91.24704173318496,1
Married,White,B,-126.82003037192264,109.91659438952088,A,-143.83679830114136,19.897023253544788,0
Married,White,A,1.80755980480154,107.69122547787886,A,-226.2021021643909,41.757438673114024,0
Widowed,Other,C,-28.520729441763876,80.42936027749673,B,-12.335918043256749,127.43710848072173,0
Married,Other,D,63.311769048249865,-270.08769366785896,A,-6.411721955902701,-86.29808121131065,1
Divorced,Black,B,9.543869256960765,-9.091189213061506,C,-196.71450303752152,64.9505997187415,0
Married,Asian,B,54.7682856722104,-212.29793339990778,C,58.284952866328666,-30.588094754559435,0
Divorced,Black,A,-155.99539310220797,55.88912856965764,B,-67.33629567448284,-47.50252423425841,0
Divorced,White,B,42.78710827475715,18.04691982858508,D,-18.396618722732807,-18.98253786682746,1
Divorced,African American,B,83.68093901974983,43.69041747703808,E,-8.383382185759054,180.46941061475175,0
Married,Hispanic,C,113.13703893052367,85.66028763089983,E,-22.887889968680525,-11.585385842447192,0
Married,Other,C,-97.25297761070355,93.51164370818941,B,-0.02589773718580181,158.4838359474726,0
Widowed,Hispanic,A,-129.5398287147473,100.50537495196625,D,-7.106350222218982,-107.07532839695004,0
Widowed,African American,E,-13.977664630911447,-48.140840035778254,A,-43.99085934487449,-118.85488193623033,0
Widowed,Asian,A,-160.10712798245507,-53.38777098483213,E,47.15600437684525,62.10672273724822,0
Single,Hispanic,A,82.11812907841313,130.33243311859314,A,80.43488463519726,-72.71935032281581,0
Divorced,Other,D,0.18395180120528873,102.9158867559121,E,-57.24498549786284,-137.7058148840924,0
Married,African American,C,-7.5825396303365435,21.785375754949662,A,-25.499647773842987,0.21004782709425912,1
Single,Black,D,107.71318696975854,9.952311737031987,E,-78.95520523095755,84.4696791909182,1
Married,White,C,-2.481625716320577,45.835287271810735,C,78.63669117458628,160.2517478098135,1
Single,Asian,B,169.26708428991438,98.6763643812027,A,46.363492188836666,110.3295759815443,1
Divorced,Hispanic,E,181.19241930200656,175.7140752031587,A,168.59904971518526,32.68066877849189,1
Divorced,African American,E,106.1922725084714,92.66093117345876,B,85.34712890050842,158.63887159133188,0
Married,White,B,65.01435141155285,28.287942555297818,A,123.16860830398284,-1.6461759766258386,1
Widowed,Black,A,90.17886361647336,43.705604750150115,B,-59.49759571790165,107.77719331877759,1
Widowed,White,E,-98.9527229562621,-0.021092772611798823,C,-47.4699538965444,52.05162197910372,0
Widowed,Black,D,184.6738236193243,166.31051693121654,C,59.45368674378302,-109.57306823335836,0
