age_group,SEX,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
18-25,M,Single,D,E,A,-45.86674947585766,D,D,-17.332809712209876,1
36-50,Male,Divorced,C,A,D,94.23521294045497,D,A,209.88207711809474,1
18-25,Other,Divorced,C,B,D,-54.1340378713319,B,E,-8.741467410570158,0
65+,Non-binary,Divorced,C,A,A,108.43023758666632,B,C,171.7840944388695,1
51-65,Male,Married,B,B,A,-25.627792068247366,B,D,-225.1469751438632,1
18-25,Non-binary,Married,C,C,E,86.75775497731297,B,D,-39.91266091179932,0
51-65,F,Divorced,C,E,D,3.4768870902780913,E,D,50.07495038092385,1
36-50,Non-binary,Widowed,C,B,D,191.50593502493888,C,E,-111.37501210265918,0
65+,Male,Divorced,B,D,A,32.20158226374376,E,C,72.36704560298739,1
65+,Female,Married,D,D,E,65.26711400341198,B,B,58.964821652953816,0
26-35,Non-binary,Single,B,C,B,-42.698246873645004,E,D,-18.615891947701755,1
18-25,Female,Widowed,B,D,C,-51.167615063677765,A,B,46.27871232008437,0
18-25,Non-binary,Divorced,A,D,D,88.99345573772196,D,A,29.42364821578783,1
26-35,F,Married,C,A,C,217.58197074375408,B,C,-249.08974248575552,0
51-65,Non-binary,Single,B,D,B,-75.10383612078667,A,A,-106.46968996791499,1
51-65,M,Divorced,C,C,D,-95.69240257165227,D,A,-141.77734651159724,0
51-65,Non-binary,Single,D,C,C,-49.62040826899378,E,B,-49.47099764209927,0
18-25,Female,Widowed,D,C,C,249.14890056096345,D,B,-122.81709277892243,0
65+,Male,Married,A,A,D,225.15079987741728,B,C,120.055432184452,0
18-25,M,Single,D,C,C,151.8521531856447,B,E,62.19070864882495,0
36-50,Other,Single,A,B,B,132.212388629252,B,B,-168.62077086066992,1
26-35,Male,Widowed,B,A,C,-63.72857798412978,C,A,-126.90643587460883,0
51-65,Other,Single,C,E,C,56.65541944803255,B,C,16.157989402158837,1
51-65,Female,Widowed,E,E,C,40.94021444268079,D,D,-26.01572611904764,0
18-25,Female,Widowed,D,D,A,-12.912639945394927,A,D,0.06886208371919518,0
51-65,Female,Divorced,D,C,B,-17.766701304327633,C,C,-71.06129704470221,1
51-65,F,Divorced,D,C,A,55.413313510462736,B,E,155.94890672990303,0
26-35,Non-binary,Married,A,A,C,95.24527952968111,C,C,-56.037066063998445,0
65+,Other,Single,E,C,A,-228.44516010798026,D,D,90.34909077444175,0
26-35,Non-binary,Widowed,C,C,B,-29.91663087268894,D,C,-115.33367628345968,0
18-25,F,Single,A,B,D,33.155743210438374,A,E,-146.60126913128838,1
51-65,M,Widowed,A,D,A,39.50222994632712,B,E,-91.91637680419271,1
36-50,F,Single,E,B,E,89.700731790313,D,D,-145.81149833718936,1
51-65,Male,Married,B,C,E,88.45870670870899,E,E,56.98518585125232,1
65+,Other,Divorced,A,B,D,79.5734978530343,A,C,-32.78949595711948,0
51-65,Other,Widowed,D,E,E,-2.0147168351534273,C,D,1.5980417290323776,0
36-50,F,Divorced,E,E,E,132.81005961052864,C,D,-42.96288983203939,0
36-50,Female,Widowed,C,A,E,111.55642823170268,C,B,-18.390678816159525,1
26-35,Male,Single,B,A,E,87.25758394455596,E,B,85.40801353009698,1
65+,Female,Divorced,E,C,B,-195.92991881886576,B,D,-58.210826989852805,1
51-65,M,Single,B,C,E,-3.5389265817438695,E,B,133.6068445575628,0
51-65,M,Widowed,E,E,D,-8.122193668425131,A,D,-13.348561781752869,1
51-65,M,Married,C,A,C,-41.71758882382146,C,D,4.6144655238978425,0
36-50,M,Divorced,E,D,E,-105.21873817423071,E,B,-38.47229140774989,1
51-65,Male,Widowed,B,A,A,168.89803347738447,D,B,68.61459412284316,1
36-50,Male,Married,A,E,B,-227.04054400808153,C,A,71.56401279639239,1
18-25,F,Single,D,C,A,47.47186278699453,B,A,123.4060499565908,0
51-65,Non-binary,Divorced,A,E,D,-288.7905522319249,E,D,-9.21119658214844,1
26-35,F,Married,B,D,C,14.882991619275515,C,D,28.018297925551472,1
36-50,Other,Widowed,B,C,B,75.60649911696326,D,C,40.142796824035315,1
26-35,Male,Divorced,D,A,B,-54.9375977407746,B,C,-82.52455781427864,1
51-65,Male,Married,E,C,A,-185.5770598442367,E,A,-22.162932724915635,0
18-25,Non-binary,Widowed,C,A,E,-73.64007880931761,B,A,7.546788157161319,1
65+,F,Divorced,E,E,E,-0.17043092307890237,A,A,-128.43794686296633,1
18-25,F,Married,B,C,D,-21.800736142592026,D,A,-84.49930989285124,0
26-35,Male,Married,A,E,C,-44.430619262967525,D,A,90.40078158865421,1
51-65,Other,Single,E,E,D,27.501822159367396,B,B,21.947918222524223,0
51-65,M,Married,A,B,B,192.9324854290614,B,E,90.42495167168212,0
18-25,Other,Married,B,A,A,53.248576384571244,C,D,75.22139681628693,0
26-35,M,Single,E,E,D,74.2065057750506,E,A,96.20510336508814,1
65+,Female,Divorced,E,C,E,-159.1266246279868,D,C,-205.00328575648155,1
51-65,Female,Divorced,D,E,A,35.62349578159685,D,A,89.44712545192102,0
36-50,M,Married,D,C,C,128.19108075356453,D,A,210.50046465053174,0
26-35,Other,Widowed,D,A,B,15.882096133627705,B,A,30.4546116852532,0
51-65,Non-binary,Single,C,A,C,-5.724746371184424,C,C,33.30803155964372,1
36-50,F,Married,C,C,C,-70.55265994705815,D,A,-32.757563627911914,1
36-50,Non-binary,Widowed,E,E,E,47.19734985757428,E,E,163.16836754343743,1
65+,F,Married,D,A,C,-72.80382442571295,B,C,50.35070074765072,0
18-25,M,Divorced,D,D,D,-95.2704018870573,D,C,161.74715388830768,1
51-65,F,Divorced,D,D,B,93.4867045959998,E,A,0.4741430839204629,0
26-35,Male,Single,A,B,B,-88.09471869569327,E,E,139.73543079389182,1
26-35,Male,Widowed,A,A,B,152.17394465261705,E,D,-20.121482045380507,0
18-25,Other,Single,D,C,A,-175.79375850711912,A,C,-41.96293928443511,1
51-65,M,Married,A,E,D,3.849360552381283,B,A,-44.79097066020581,1
26-35,Non-binary,Single,B,B,A,-10.551167073800446,C,C,-20.83485467244114,0
26-35,Other,Widowed,D,C,C,-92.59941638913796,A,E,20.511645558263208,1
65+,Male,Divorced,C,A,D,78.41671333659527,E,E,52.904611014760704,0
65+,Other,Divorced,A,B,E,66.5466010884596,A,B,60.02407299969025,0
36-50,Other,Single,D,E,C,-164.99897949550487,E,C,-109.79162972879935,0
18-25,Male,Widowed,C,B,E,-65.63004629927688,E,E,-38.31207983938524,1
51-65,F,Widowed,C,B,A,-125.22303292534353,A,B,21.937965436343482,1
26-35,F,Widowed,B,B,A,-45.83542728366264,B,D,2.649787553150561,0
36-50,F,Divorced,B,A,E,46.59706264451809,A,C,31.131061908817887,0
36-50,Other,Widowed,C,C,D,-203.5464586153745,D,A,71.44427060573942,1
26-35,Other,Married,C,B,C,-67.54677530785767,B,E,-9.98983549703636,0
36-50,F,Divorced,A,A,C,-71.0064173715958,C,C,-32.88718980478799,0
26-35,Non-binary,Married,C,E,B,77.71631412323768,A,B,-3.6756032347477303,0
36-50,Female,Widowed,B,B,D,-110.02411434491961,A,A,-2.0547831645988888,0
26-35,Female,Married,B,A,A,12.6685848270562,B,B,-128.07795456144729,0
65+,M,Divorced,C,B,D,-274.437430000421,B,B,32.79573320355836,1
36-50,Male,Single,A,D,B,120.90097966908628,C,B,51.90284233464819,0
18-25,F,Married,C,A,C,-14.382833446242998,B,A,114.01284254944622,0
36-50,F,Married,A,D,B,13.70833901314593,E,A,-0.21536582121908696,1
51-65,F,Single,E,D,C,-133.24456131394868,A,E,52.138127866050695,1
65+,Non-binary,Single,D,D,E,-59.206281437978426,A,A,153.89591395198389,1
36-50,Female,Single,B,A,D,-90.64008333879585,E,B,191.58897431253257,0
51-65,Male,Widowed,B,A,D,-155.23967807340827,B,A,-100.13292369799515,0
51-65,F,Married,C,C,A,140.88505082808604,A,B,105.38095817539954,0
36-50,M,Single,C,E,E,-1.991548151099893,C,E,11.314917146139312,0
65+,Non-binary,Widowed,B,D,B,-200.86098897732478,E,A,64.50535018895108,1
26-35,F,Married,B,C,C,-16.675671946188782,B,A,106.99865918818836,1
26-35,Other,Married,C,A,B,-102.74438318146981,A,B,97.63239407837267,0
51-65,Other,Married,A,B,E,-95.46585958981744,B,D,240.48840412373687,1
26-35,Male,Married,A,C,A,-0.11244634919492823,B,D,-40.014166580969714,1
65+,M,Married,A,D,D,-78.3232394641818,D,A,-213.19200158579736,1
36-50,Non-binary,Widowed,A,A,E,-310.14434422456503,B,E,0.41592315055647777,1
51-65,M,Divorced,B,D,E,1.4716818604001654,C,D,161.6479132271498,0
65+,Male,Divorced,C,D,D,-9.08922935354396,E,C,-37.83651530524838,0
36-50,Female,Single,C,A,B,-14.198407406659467,D,B,130.32030337540104,1
51-65,Non-binary,Married,B,C,B,-45.57027777774981,C,B,76.65480429923343,0
26-35,Non-binary,Single,E,B,E,-53.99132545924956,E,C,-144.79780699168268,1
65+,Male,Divorced,B,D,C,-13.990979916705243,E,D,-37.51639630806367,1
18-25,Male,Married,A,C,A,-78.34109771672959,C,B,-131.69907360448124,0
18-25,Female,Divorced,B,C,C,-85.98573179849754,A,A,-89.92116396685078,0
26-35,Female,Widowed,E,E,B,-109.69836610309882,C,C,-100.22977593727464,0
26-35,F,Married,A,C,D,-60.89638895237408,C,A,-96.09128622934286,1
26-35,F,Single,C,A,B,-221.69568759845723,C,B,-104.71817955464013,0
36-50,Non-binary,Single,C,A,A,37.13330498480889,D,A,-35.04132492602142,0
26-35,M,Married,D,C,A,-141.44082905105324,E,E,51.538169544389866,0
51-65,M,Widowed,D,E,E,-123.77790312943667,D,B,-25.116034503047914,0
36-50,F,Widowed,A,D,D,-0.3606003369579926,B,E,-61.67020943127455,1
18-25,F,Divorced,C,E,C,-17.028042808240915,E,B,30.703573369454162,0
26-35,Male,Divorced,B,C,A,-73.38963899725158,D,B,1.2558640092956435,0
51-65,Male,Widowed,B,C,D,-35.64727514984429,D,D,-203.25529402827743,0
18-25,Non-binary,Divorced,D,B,A,-102.42371803032357,A,E,19.251047277541783,0
65+,Female,Divorced,A,A,E,-126.93671764056151,A,C,65.07034348644201,1
51-65,Other,Divorced,E,E,B,28.445492926297327,D,B,112.50274295004414,1
36-50,F,Widowed,C,B,D,1.6385894104440997,A,C,52.074257929060494,0
18-25,Other,Single,E,B,C,124.14791907588591,E,B,101.3399545480705,0
26-35,Male,Divorced,A,D,C,-65.4172015511787,D,E,15.180368247646872,1
36-50,Female,Divorced,E,E,E,81.84754108918288,A,C,2.920028600397655,1
51-65,M,Widowed,E,C,D,44.38084754791611,D,C,-105.44742641573764,1
65+,Male,Single,D,A,A,48.378874804394414,E,A,38.826609389028235,0
26-35,M,Married,D,D,E,59.73406939540374,C,C,72.32659797533768,0
26-35,Other,Single,E,D,E,-355.63018358495157,C,A,-88.81787343925672,0
26-35,M,Widowed,E,C,A,-101.7101604752067,D,E,-33.25534512925824,0
18-25,Non-binary,Divorced,D,B,D,-132.453304214381,D,B,151.36409956217196,1
26-35,Female,Single,A,A,E,-94.32526992398871,B,B,87.00890893923355,1
51-65,Non-binary,Divorced,E,B,E,122.75731052728732,C,E,-55.93059906428013,1
26-35,Female,Single,D,D,B,100.5840084552114,C,E,-6.59333170120902,0
18-25,F,Married,D,D,D,11.73708651520862,C,C,-55.058142869376226,1
65+,Male,Single,E,C,D,-39.08727068366098,C,D,-27.96491911683577,1
36-50,Non-binary,Divorced,C,D,A,-115.05953804640345,E,B,-65.70061768998193,0
65+,Other,Widowed,C,C,E,145.17395948522955,C,D,17.264558758859362,1
36-50,Male,Divorced,D,E,E,-29.674703741995,C,E,50.04492445675286,0
36-50,M,Single,E,E,B,22.62179549138583,D,D,126.02806737374492,1
51-65,Male,Married,D,C,A,46.301163941209936,E,E,-203.10911110533542,0
36-50,M,Divorced,E,A,A,-24.94563628745748,E,C,18.907045435380105,1
26-35,Non-binary,Widowed,D,E,E,56.5225547426985,E,E,27.945875206934396,1
36-50,Female,Divorced,B,C,B,250.41526778531554,D,A,163.20306133894076,0
65+,M,Single,C,A,C,18.43726759422191,B,C,8.818868952079221,0
51-65,Non-binary,Married,A,B,C,110.56202914960396,D,B,-27.86260543517498,0
36-50,Female,Single,D,E,A,94.7605799396723,B,B,205.92635166655126,0
65+,Other,Single,B,D,C,-164.19840394750028,E,C,-59.00703160932137,1
36-50,Other,Single,B,B,B,-15.778097364807639,E,D,76.71545291095507,1
18-25,Female,Single,A,B,C,-3.791073389347048,D,E,25.43222043680184,1
36-50,Non-binary,Divorced,B,E,E,61.95169567174864,E,E,20.613746545986096,1
51-65,Non-binary,Single,B,E,C,-47.69719615238673,B,B,126.60214478367887,0
51-65,Female,Widowed,C,E,D,47.924801023083866,B,A,3.5571188305555648,0
65+,Other,Married,B,B,A,-57.90384964486097,C,A,100.99741960615678,0
65+,Non-binary,Married,B,A,C,-329.37339062518646,B,B,158.63631381840042,1
51-65,Male,Married,A,E,E,37.68168212316091,B,A,-39.36757135741656,0
26-35,Female,Divorced,E,E,A,-106.80128416251289,E,A,-157.03017802738438,1
51-65,F,Married,C,E,E,-23.972741139079325,D,D,107.59253016730523,1
65+,M,Divorced,B,E,A,55.869251939061016,E,A,-94.46830568523882,0
36-50,M,Widowed,D,B,E,37.74287960846593,B,B,38.7677862276712,0
51-65,Other,Single,E,C,E,0.6018018587047081,B,E,12.9098025835202,0
26-35,Male,Divorced,C,D,C,-119.92361317212932,C,E,76.73287305368535,0
26-35,F,Married,C,B,E,-49.00618300442698,B,D,78.13665511608909,1
36-50,Female,Widowed,C,C,D,53.69634863867251,E,D,64.54109574568605,0
51-65,Non-binary,Single,B,A,B,-73.5716297504479,D,D,98.47481911127896,1
26-35,Female,Married,A,B,B,-45.73174264440113,C,B,14.401736824017656,0
18-25,Other,Divorced,E,A,A,56.142130403781444,C,A,-97.27290949521972,1
65+,F,Widowed,B,E,E,-75.98968492592884,D,D,-9.416483482240432,0
65+,Female,Widowed,D,C,A,96.14790839868996,A,D,-103.26557322350584,0
26-35,Female,Married,E,A,B,36.48688385916585,D,A,15.672489994250888,1
18-25,Female,Married,D,A,C,2.550495241797902,D,D,12.542174589344748,1
18-25,Male,Widowed,C,D,D,123.93864872524922,C,D,-36.46104753062654,1
36-50,Other,Single,D,E,C,-33.017640747019364,B,B,-47.89729818115174,0
26-35,Female,Widowed,E,D,B,-18.91140897862389,A,E,-34.74417030271791,0
65+,Male,Married,A,B,D,-104.67186082941498,D,B,101.6564729905755,0
36-50,Female,Widowed,D,E,B,156.6166836597656,C,A,-41.692151205920396,1
36-50,Other,Divorced,D,A,A,-64.70558762827146,E,C,69.72692694027954,0
18-25,M,Widowed,C,C,D,-132.5975668401629,C,B,-7.752275576547267,1
36-50,Male,Single,D,B,A,1.561421466279631,A,D,37.47414702511006,1
36-50,Male,Widowed,B,E,D,-30.389589498123186,E,A,-76.02205808044829,0
26-35,F,Married,A,A,C,-2.1845026900991584,A,D,89.5889143081128,1
18-25,Male,Married,B,A,B,-167.83341915328558,D,B,-211.0097087490778,1
65+,Female,Single,E,C,D,-11.89419297949208,E,E,-31.774792636583538,0
36-50,Female,Married,B,B,E,-70.84128255017622,D,D,135.92425486670382,1
51-65,Other,Divorced,C,A,E,159.2252674003541,C,B,-26.496098981287524,0
18-25,Male,Divorced,C,D,A,-154.70193273966015,B,E,-199.49534157322435,1
36-50,M,Married,B,C,D,30.501309328188935,B,E,65.03035245506766,0
18-25,Non-binary,Widowed,D,B,C,-188.68321827696403,A,B,25.848120307233042,0
51-65,F,Divorced,A,A,C,-173.59650512135744,B,A,-155.2886253260026,1
36-50,F,Married,A,E,D,-55.27190049744441,C,A,-82.77634820196414,1
65+,Other,Single,B,C,C,-55.0755045782315,A,A,-59.886641571872936,0
36-50,Other,Single,B,C,E,74.30196451304354,A,A,102.30095770337877,1
26-35,Other,Widowed,E,E,D,-38.955458390429435,E,D,-112.37491079742792,0
65+,Other,Single,A,A,A,-30.555760916970755,B,C,-68.01128831005005,0
51-65,F,Divorced,D,B,A,-1.719856954754075,B,C,-72.95239858011772,1
26-35,F,Married,E,B,A,60.350375776730736,B,C,61.69824127084313,1
51-65,F,Widowed,A,A,A,-63.343659291473365,A,B,-133.52892687831798,0
51-65,Female,Single,C,B,D,84.44241790100915,A,B,100.00615620832953,0
26-35,Non-binary,Married,E,D,A,-92.72052138864099,D,A,-171.47960502917155,1
18-25,Other,Widowed,D,C,A,79.2521212031192,E,D,-73.8652473937772,0
65+,M,Single,A,A,E,53.92411353768979,C,C,-88.79289254478073,0
26-35,Non-binary,Married,B,D,E,86.45140136990834,E,C,0.5167437573373562,1
18-25,Non-binary,Divorced,B,B,C,-72.56311241035746,C,B,-143.11274386463074,1
65+,Male,Divorced,E,E,A,7.5830853243481835,B,E,-6.280814331738756,1
26-35,M,Divorced,C,D,C,6.1994588221972196,B,D,149.67135736985446,0
26-35,Other,Widowed,B,E,D,-38.08331211257311,A,C,101.67497754698482,1
26-35,Female,Single,B,E,A,-110.00878153077522,A,D,-139.7742161267157,1
65+,Non-binary,Widowed,D,E,C,127.41854558460533,A,B,1.6764891109492654,0
51-65,Non-binary,Divorced,A,C,D,-193.1169260145202,A,E,-186.530743531633,0
18-25,Female,Widowed,E,A,B,-88.50795407474396,D,B,-46.313494278818936,0
26-35,Male,Married,E,D,C,0.09860735809602071,E,B,-95.75825905218561,0
18-25,Other,Widowed,D,B,E,71.32277495706296,A,E,95.98322100757177,0
51-65,Female,Divorced,D,B,D,-72.99496378061569,C,C,8.96248423058738,1
51-65,F,Single,E,D,E,-45.66368419073881,C,A,154.52622537030058,1
65+,Female,Divorced,D,D,C,-35.35527637467083,B,C,-31.882403851340555,1
18-25,Non-binary,Single,B,B,E,31.825625518244316,B,C,29.724014116138026,1
18-25,Female,Widowed,E,E,B,-17.78897854226922,D,C,-50.07589601674558,0
65+,Other,Single,E,D,B,-185.64715247838487,C,E,-61.74523388253538,0
36-50,Non-binary,Married,A,B,A,26.82549362767586,B,B,29.747160886717893,0
18-25,Male,Single,A,C,D,76.64201051859536,D,D,-40.845695120218785,0
51-65,Female,Divorced,B,B,E,-67.64860966435901,D,B,65.58621950491873,1
65+,F,Widowed,C,D,E,86.9092877006547,A,D,-14.186487298464801,1
26-35,Other,Single,D,A,A,0.4829714470180401,D,B,-59.9255183333072,1
26-35,Female,Single,D,A,B,-69.95834249879842,E,A,-13.657882857656153,0
65+,M,Married,A,A,A,5.682885728700857,A,C,111.61842281389116,1
51-65,Female,Widowed,D,D,B,-34.263883352578326,D,C,-79.35225092755145,1
26-35,M,Widowed,B,D,D,10.00285095826114,A,B,102.59660352030262,1
36-50,M,Married,E,D,E,-46.66389479295746,E,A,54.80717381624744,0
18-25,Other,Divorced,E,A,B,-22.831872683243578,C,D,124.57953497797067,0
36-50,F,Single,E,B,B,-33.49653999604961,A,D,-13.420729828636777,1
26-35,Non-binary,Widowed,B,C,C,105.53088012962432,E,A,-88.03336632023694,0
18-25,M,Widowed,D,E,A,-0.31534440002038866,B,E,62.47797060137903,0
26-35,M,Married,D,C,B,29.50119885168695,C,D,-85.50339576673205,1
65+,Female,Single,C,C,E,-30.720114364979988,D,D,-2.4252283145423115,0
26-35,Male,Widowed,D,E,A,-148.29129073800442,D,E,-90.05260133499061,0
26-35,Non-binary,Single,A,B,B,48.14670364903488,A,E,75.73649111903512,0
51-65,Other,Widowed,C,D,E,-44.643165432707235,C,D,21.803793626144756,0
26-35,Non-binary,Divorced,D,C,D,-177.51290763969703,A,C,-147.48747066380568,0
65+,Female,Widowed,A,D,C,-35.85821902045816,D,B,-56.020719753139694,1
36-50,M,Single,E,A,B,67.41076980197633,D,B,2.019798874036855,0
26-35,M,Divorced,B,A,C,-102.37504026126058,A,A,-83.64393760963219,0
51-65,Non-binary,Married,B,B,A,45.48932547507284,D,A,-64.38376567422718,0
51-65,Male,Married,B,D,C,30.259582474465834,C,D,-193.0507412807059,1
51-65,Other,Single,B,E,A,-85.91862104418482,B,D,105.93435956058923,0
65+,Female,Widowed,D,E,A,-11.672200600256609,A,E,9.688685377072167,0
65+,Male,Married,A,D,E,55.01993363886829,A,D,53.81608373569109,0
26-35,Male,Divorced,C,E,E,-222.79447389501462,D,C,-0.45762346703861567,1
26-35,Non-binary,Single,E,C,C,-6.604352900412888,D,D,-59.02457586176807,0
36-50,F,Single,C,E,A,15.1136355477482,C,D,88.67355177768647,1
65+,Non-binary,Single,E,E,E,19.747430192168608,D,A,228.7992073402691,1
18-25,Female,Widowed,C,C,C,265.8652976710929,E,D,277.79719889127705,1
18-25,Female,Married,A,A,B,31.26892049652547,E,A,130.16667481932802,1
36-50,M,Single,D,D,E,-58.93820195618831,A,A,57.37177368522063,1
36-50,Male,Single,B,B,A,-91.59312357116607,E,B,63.959074856565415,1
36-50,M,Married,D,B,D,34.355242823916555,B,C,-17.764525699011955,1
18-25,Male,Married,D,A,C,109.36316146894738,C,A,156.52406860922113,0
26-35,Non-binary,Divorced,C,E,D,63.09489827939964,D,C,-17.61848776528876,1
26-35,Male,Widowed,E,A,B,-19.442664096787794,D,C,5.218003772919256,0
18-25,M,Single,D,A,E,-109.78568647409448,C,B,46.51409443260308,0
65+,Female,Widowed,E,D,E,-44.26003392392871,B,C,-64.01754177951501,0
36-50,Non-binary,Widowed,A,A,C,-87.88282641083707,E,A,-173.04740721719514,1
51-65,Male,Divorced,A,B,E,144.4528784423917,D,A,-79.14801240629994,0
65+,Female,Divorced,A,B,E,-6.413041695630916,E,C,52.893223375546306,1
36-50,Non-binary,Divorced,A,E,A,-40.35764257285447,B,C,65.12079077873344,1
36-50,F,Married,C,C,C,16.388134433451146,C,B,130.5354627163203,1
51-65,Other,Single,B,A,A,30.36408474221873,A,B,1.3517259983130347,0
51-65,Other,Widowed,C,E,E,-63.95485501726533,C,B,152.7984054934196,0
18-25,Female,Married,C,D,E,73.7517344190455,C,C,83.92457965969324,0
51-65,Other,Widowed,D,B,E,78.63801342449909,E,D,23.351182056070822,1
36-50,M,Single,B,D,C,-7.939907787802085,D,D,-74.61751452021656,0
26-35,M,Widowed,C,C,C,-46.05805717290993,A,C,74.68691645745241,0
36-50,M,Divorced,C,C,B,-20.88526851420715,B,B,-97.50365348779555,0
65+,Non-binary,Single,E,E,D,-199.08221419548792,C,D,82.98183352993202,1
51-65,Female,Divorced,E,B,A,76.31295013116966,C,E,81.12333166167053,0
18-25,M,Divorced,A,E,E,-18.900362125142205,C,B,21.55288744397423,0
36-50,Other,Married,D,C,A,-8.49135969355705,C,D,67.10025051993,0
26-35,Male,Divorced,B,A,C,-56.34951891170253,D,A,162.32751707537105,1
18-25,Other,Married,A,C,C,102.69946823742461,E,D,21.25815536759136,1
51-65,F,Divorced,C,D,A,65.04725229340069,A,A,55.93287810939387,0
51-65,Non-binary,Divorced,E,E,E,7.62824717907237,A,B,72.03563136289812,0
65+,Male,Single,E,D,A,185.83105361833162,B,E,-148.0650782492607,0
51-65,M,Divorced,D,E,D,221.00605972375376,A,A,-7.10716984091689,0
51-65,F,Divorced,E,B,C,-32.98284086427029,B,D,123.02687452608801,1
26-35,M,Single,A,D,C,-52.06684563750166,A,E,-164.3745234208769,0
18-25,M,Married,D,C,A,120.67538319728388,A,D,144.91648505406346,0
36-50,Female,Divorced,B,D,E,-125.36733357909429,B,E,21.451565792543256,0
18-25,Other,Single,B,A,B,-9.598933688942408,A,B,-110.05912236478888,1
26-35,Non-binary,Divorced,D,B,D,32.75204276838745,A,A,-66.08513374045934,1
36-50,Other,Divorced,C,A,D,-117.04249735097872,E,E,172.92491830033012,0
51-65,Male,Widowed,A,B,D,-142.7012435265396,D,B,150.2690789592779,0
65+,Female,Married,C,A,A,176.36204988375738,D,A,16.463927417387524,0
36-50,F,Married,A,B,C,-14.011301641885826,D,A,-116.62824729154799,1
26-35,F,Single,C,A,D,93.47420716219139,E,B,49.66039435358385,1
36-50,M,Married,A,D,C,-150.04390132954177,C,D,-67.49754275326157,0
65+,Male,Married,A,C,A,-131.51131452460908,D,A,-44.24483582069364,0
36-50,Female,Divorced,B,C,B,175.5566483185957,E,D,-15.127345646702075,1
65+,Female,Widowed,C,A,D,35.73469579093367,C,C,130.10791084330648,1
65+,Female,Divorced,C,C,D,48.53580416248446,C,A,8.504154172938101,1
