Age,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
41,None,E,-94.45874344476756,A,C,E,B,D,B,E,-2.2795757192955084,200.2074153366956,119.13462179510064,B,E,B,D,-142.29382171213857,0
29,Both,D,27.813037735987255,C,A,B,D,A,E,D,-149.33090196508013,58.69273497000778,125.35636594703547,E,E,E,B,27.26354253928826,0
40,Physical,D,17.3796357684027,D,B,C,C,A,E,E,-83.56082540085954,56.745273851396405,158.45886140391795,B,A,C,C,70.54374012020443,0
65,None,C,182.5412717218081,B,E,D,C,E,C,C,195.2407006883378,7.706403027536385,22.946365614821847,A,B,D,A,-27.010657896909173,0
96,No,B,-86.54836944614482,A,B,B,D,B,A,E,32.7621658024422,-132.1025412091996,-1.4741985286908583,C,C,B,A,182.39901578813155,1
67,Physical,D,59.909300068302706,D,A,C,D,C,A,D,-10.969301221340993,48.27189139195261,96.09928916131929,B,A,D,E,152.31967156384087,0
48,Yes,E,48.84212638040106,D,C,B,B,D,C,C,14.599187003760958,-246.69187873867267,63.302686749066936,B,C,D,E,31.253873382611314,0
39,Yes,B,-44.74714371910957,B,D,C,C,E,E,B,-99.38520763603296,-79.7424867993352,-61.62941012752958,A,A,C,A,-92.42732896713697,0
31,Both,C,-23.14281296446899,E,E,C,A,D,E,A,62.95009616020393,45.895489276910844,6.9248548411911655,D,D,C,D,-34.459398753361086,0
19,Both,B,38.337421839959426,A,A,E,D,B,B,D,-82.361075609091,-169.02152887876883,-18.605756595893297,E,B,E,B,-196.7306561051983,0
78,Both,B,-182.92314797742407,B,B,A,A,D,C,E,10.516666439831504,75.21945388274861,-138.91325792718754,C,D,C,C,191.004729063212,1
30,Yes,B,-33.18762424384626,D,C,C,B,C,D,E,128.12598074619407,8.76566734709009,-164.2988046480272,B,E,E,A,-61.16992021353032,0
99,None,D,-5.962981682239911,C,B,D,E,B,A,E,57.455632630723926,47.31595818369501,27.828851524890357,A,E,C,D,103.90396130257218,0
56,Physical,A,-152.82806541588724,A,E,A,A,E,C,E,130.77453118171945,94.48389069945681,83.99146907337114,C,E,D,A,146.11146682066843,1
58,Yes,D,-125.76329755405276,C,D,D,E,A,D,E,-164.41931266815334,-164.90104015338778,-24.5969567185885,B,D,B,B,91.95184870678024,1
44,Physical,B,264.76269595368217,B,E,B,E,E,C,A,73.3150829027202,6.979831043334859,178.75371015645592,C,E,E,D,22.755195313598513,1
32,Physical,E,3.0369727954549965,D,D,B,B,A,C,B,-62.852222757668876,114.42553764131974,70.01106005643592,E,A,B,B,-172.1958481196571,0
44,Yes,A,47.84596051373555,A,A,C,B,B,A,D,126.484278069591,20.187230874461985,-163.40140204468827,C,D,B,C,21.610742342331353,0
70,Physical,D,1.7304001808758622,A,D,E,E,A,E,B,29.40947420775362,58.35918863898877,-138.12247084648365,B,A,C,C,-65.40067360792867,0
25,Yes,B,-77.31402542458474,D,A,E,D,B,B,D,-50.30207297607549,39.27784846520678,-72.69515589960096,C,E,D,E,41.257639742846266,1
60,None,B,-161.8783374436917,B,B,A,E,D,D,E,20.399015019274824,-86.68411222680021,-25.521226476905586,D,C,D,A,71.48977166201352,0
54,None,C,42.97083846812642,C,D,E,A,D,B,B,28.115992862373957,120.43873905166392,-72.41961279896664,E,A,B,B,109.58498599727737,1
83,No,D,96.38888063357244,C,E,B,B,B,B,A,42.35059508994999,0.5388931670270335,-197.98588053577993,B,D,B,B,-42.002517700286,0
66,Yes,B,18.5018141764895,B,A,E,E,D,D,A,73.53766773176893,138.38115455632422,147.2142998125498,C,C,B,A,76.74295263727674,1
72,Mental,A,-196.2022175450065,E,E,D,A,A,B,D,-169.7603647692389,6.309811793170425,0.22023923864846717,C,D,D,C,55.26344446896275,1
70,Mental,B,-74.57562766869255,D,B,B,B,D,B,E,-8.232894265907186,160.19503263928513,-7.76447409779145,E,B,D,D,-193.44731349617857,0
61,Mental,A,68.48007919533656,D,A,C,A,D,E,D,48.72303738717319,-127.82097393507195,29.348834912020187,D,D,E,D,86.22519984979554,1
92,Yes,C,-20.411729681240377,A,D,B,B,C,D,B,-55.27546834485592,-81.68499106085672,-258.29181494969464,A,E,A,A,88.10204239788696,0
79,Physical,C,48.74504686217171,A,E,A,C,E,E,C,85.59506596246311,97.26033957244104,220.86869644486055,D,A,B,B,101.46860552324088,1
57,Yes,E,11.600329365328307,D,E,C,E,A,B,A,-182.78312497221913,84.32609642202218,-5.3181246441215455,D,A,E,B,260.0364389374102,1
75,Both,A,196.4291104438184,A,E,D,D,B,C,B,50.843717445551626,17.50551339879622,116.93900983578102,D,D,A,B,-160.41686850658806,0
58,Physical,A,-86.12874643857563,C,A,B,A,B,D,A,122.11965650543497,-87.13700390882111,-133.6403247964021,B,B,D,B,-15.911552397142275,0
30,No,A,142.70496294579323,D,E,A,E,B,D,A,31.151549575691845,-34.00573495211312,-27.83393253488088,B,B,E,A,92.281115280771,1
45,No,B,-76.97554880105777,D,C,D,A,C,E,C,16.278560118956932,3.1407742845049165,101.76096114031843,B,A,E,A,-99.36499767981117,0
66,Both,E,64.64023111895895,C,C,E,C,A,A,A,-15.380218054988312,66.92961757920112,57.56161079643939,A,E,A,D,-105.14036723614133,1
78,No,D,134.95514408738018,A,B,D,B,D,B,B,143.33043242219446,123.55182846750014,60.563121837076714,C,D,B,A,9.923337194579029,1
42,No,D,-83.902167185278,C,A,D,E,C,D,A,59.48921474644404,-90.27207206813505,82.23085773067676,B,D,E,E,106.25435391506606,1
81,None,B,130.62746393255483,A,D,B,A,C,C,A,136.87679733071803,56.27122402489565,-54.452179080207074,E,A,A,B,-31.206400838609248,0
74,Both,C,-282.04584992103025,C,C,D,A,B,D,A,71.56731553069932,13.952244988649532,128.07211259208927,E,D,A,B,86.41601000439059,0
84,No,E,-103.53444976598836,C,C,B,C,C,C,A,0.892624688995554,25.913145257491394,109.72450954664423,D,B,B,D,2.9694846730051476,0
62,No,E,-302.70665526314224,D,A,D,C,A,A,E,-166.4141955668502,-112.67791527482353,11.632251756883885,D,C,D,D,189.71260056780966,1
25,No,C,7.207485365372228,E,C,B,E,E,C,D,-32.15712245555868,9.031978598514703,33.17545525759258,E,A,E,A,-228.9399401375354,0
39,Yes,D,-73.40876704885527,D,D,E,B,E,E,A,112.86143648631428,-75.00007839771612,-182.41111448717072,A,C,D,C,-43.566883692128414,0
52,Physical,C,-64.6140209651341,D,C,C,D,E,A,A,48.36846415234274,-5.500035292832954,82.33828593483659,B,C,A,A,-16.588574697876286,0
88,No,A,63.6444156335494,C,E,B,C,C,A,D,-13.622719796654872,-152.60733682006546,-30.150036770408544,A,D,C,D,56.67553959016887,1
85,Both,D,-109.95318785485182,E,D,C,C,E,E,A,-17.44322774515324,55.01523761289649,194.40867911102805,B,C,C,A,81.68759292911972,0
52,Mental,D,-2.1569663076616523,C,B,C,C,B,C,C,-160.8795276106513,-110.92929057830996,137.89382218675289,C,E,D,B,131.24596829402074,1
52,Mental,D,89.22180179945958,B,A,C,A,B,B,D,-83.64443254265701,-15.480517441049413,36.61222927720064,D,B,E,D,124.32659890242084,1
33,None,A,15.404921014558933,D,E,E,A,A,D,E,-3.4766261103876546,-67.3421688359555,65.44765238052366,C,C,E,D,-66.66006366053718,0
38,No,E,170.9354047937682,E,A,E,C,A,A,A,63.186686993807214,31.311806208570726,-57.30952715948637,B,A,C,A,68.79742502483559,1
78,Physical,D,57.54362935345145,D,C,B,B,C,E,D,-226.904136845035,28.753377903428607,-152.54169767634605,B,A,A,C,31.85696135478758,0
34,Physical,D,-19.229451224981016,D,C,D,E,E,B,D,100.94404874957925,28.449338840840362,-138.8362012422037,D,D,D,B,-138.86060098217118,1
33,No,E,-73.86802224200457,B,A,A,E,E,A,C,132.42757116054273,-8.043791842635517,164.01261091642465,A,D,A,D,115.43117608954722,1
92,Mental,A,47.28970068690935,B,B,B,D,A,D,E,-67.31112840775056,-101.76617499923407,-40.13051087710741,A,D,C,C,-119.21241467806189,0
25,Both,D,80.72305093728177,B,B,A,A,C,C,D,0.3899555993184753,-89.30269737026997,-114.1523572257371,A,E,B,B,51.88435877980508,1
85,Both,A,8.094012491526028,C,D,C,B,D,D,E,-159.2433895326693,11.731152215358511,-27.234015326172038,E,E,C,A,9.00181070677179,0
70,Physical,A,-171.26137980598833,D,E,D,B,C,E,B,145.90504835322002,1.8038060720953482,49.46207288776232,C,C,E,E,68.16886696675658,1
97,Both,C,125.30847473341262,B,C,A,A,D,C,C,-180.3376809234165,-106.04886335735503,52.53553763977064,C,C,C,E,181.93869456839312,0
46,Yes,C,-3.9880503859130503,B,D,D,B,C,C,A,0.9853911319967573,81.33905214591795,111.7266519018213,E,E,B,B,35.73103654432734,0
93,None,A,80.1132835063554,A,C,D,A,C,A,E,-36.03666828684165,35.24665222879438,-88.36058507825103,D,B,D,E,82.29077381954554,1
79,No,C,-50.988820140278065,A,A,B,E,C,D,C,-146.34641120696753,-54.88219098269445,38.472153592450866,A,C,C,A,26.669494957758406,1
34,No,E,110.44270352669933,D,A,E,B,A,D,D,-88.73716551337043,-100.47642791375712,-41.505243000308425,A,A,D,D,200.5309329647846,0
40,Mental,C,62.65468493328628,B,B,D,E,B,A,C,23.688234682412237,-136.58699590041033,19.23989833815468,E,C,A,B,-144.2649276791713,0
30,Both,D,118.242730213592,A,B,A,B,D,C,A,14.647165753856385,-34.98994354400003,38.788120646712,D,A,C,E,-37.335671621985455,0
84,No,B,-91.37496713482342,C,B,D,B,B,C,A,-37.022104032642936,14.713226874764839,77.8509194624299,B,E,D,D,126.95604271487075,1
80,Both,E,23.662804864507,A,D,E,E,B,B,E,-150.8408327226944,15.848548847110845,18.92305422850125,A,B,C,C,46.128169680444586,0
36,Mental,C,215.63247065373284,C,E,B,D,B,B,B,22.747337418484964,-45.89026743293494,58.909307511397536,E,B,E,D,45.839155769791546,0
53,Mental,E,25.704082488423236,B,C,D,C,D,E,C,20.90071256078257,142.5306651500308,-52.59073108846073,D,D,E,E,-119.4022078605764,0
49,No,D,88.12031571847167,B,D,C,C,A,D,E,-5.8483465828711525,-53.060538180759295,-201.94832604792947,D,B,E,E,-57.58686952363705,0
29,Physical,E,96.18167116371549,D,D,C,C,A,E,A,-59.12511824643198,-1.0136443512589088,107.93885726342,A,C,B,A,30.508621162016208,1
80,Physical,C,-100.49624478748231,A,A,C,E,C,B,B,66.19642885297664,81.10892034525399,-46.91817838127253,B,B,A,E,-24.049165210456046,1
69,Physical,D,49.4780114495254,A,C,D,E,E,E,D,131.33327321603764,-94.25935924415118,-173.5523739868185,C,B,A,E,158.5081679533461,1
29,None,C,21.25065081632872,E,B,B,C,C,C,C,-29.84221229387016,-128.28315013305922,8.676971679921053,B,A,A,A,-3.6524713597588785,1
76,Yes,E,-56.52716307998473,E,C,E,C,B,D,C,75.57269697759658,-94.3245501304798,27.626033908468088,B,D,A,D,23.175650834929883,0
24,Mental,A,-195.60875022405455,C,A,C,B,E,A,C,152.83898077750518,-113.91626403839558,-80.5343861801177,D,B,C,B,27.130591958660315,0
74,No,E,86.99820986231981,D,A,A,D,B,D,B,-43.9473378738932,-62.02638794111088,-41.67967292854988,D,D,A,B,156.1715911620464,1
94,Physical,C,64.52866462681338,C,E,D,E,E,C,C,109.76784663248036,25.944211084564113,45.88758297711519,E,C,B,D,-37.40867872828624,1
35,None,B,69.95310897715522,E,A,E,D,E,B,E,-40.08898168142133,-96.3628013218625,6.1250528854242665,E,D,A,D,-2.478217420112182,1
68,Physical,B,-137.67701182555695,A,B,B,D,A,B,C,23.282694993318355,-67.57853244232153,-4.029747808404262,E,B,E,E,131.68316290586327,0
60,No,E,16.571547569582968,A,E,C,E,A,D,B,6.593715956354151,31.667770869188473,5.468862917848517,D,D,C,D,99.45654331707891,1
95,Mental,C,75.32411452119435,E,D,B,A,B,D,A,-93.16752733099793,36.40347848087585,-82.99598147834323,C,C,D,C,-10.314817787353004,0
22,Mental,B,-113.21444475442317,D,B,A,C,E,A,A,73.83300643038703,39.624647950575806,151.2502405423835,A,D,B,E,-15.300062584182777,1
48,Mental,D,22.938778770754976,D,A,B,B,A,B,B,-97.28929548873576,-3.4657528683198415,161.77901922879462,D,D,C,D,-36.55804485683268,1
63,Yes,E,17.364205487123947,B,D,B,E,C,B,B,22.85460295308856,-281.21758558313326,135.31099479660818,E,D,D,B,38.93894751759196,0
39,No,C,-103.86326914017863,A,D,B,A,A,B,C,-121.4539342628328,-39.05115132523387,28.92909403035368,B,D,B,A,-26.3892983180003,0
87,Both,B,243.65852875874717,E,C,C,D,D,B,E,54.65155608213248,311.0166148311576,-55.53370029288365,C,E,B,B,-201.30270172920976,0
55,None,E,-8.623468957169246,E,A,B,A,E,A,D,-3.2842542570311752,-57.94534992335575,-61.443913756317045,B,E,D,D,95.05932646560534,1
86,Yes,B,-54.62187278454892,C,A,A,C,A,A,E,-76.85890057247641,-93.43793538115766,-41.51891135296004,D,C,E,A,-157.24076549855417,0
41,Yes,A,10.488040870837988,B,E,C,B,E,C,B,-85.315666977033,61.67822638085047,18.86836016267902,E,C,D,B,67.0472840186559,0
65,No,A,8.384466708124476,B,A,D,D,A,B,A,73.8156036481761,-199.4805257578982,-19.643616667810168,A,B,D,B,125.42796837389272,0
39,No,D,-4.556216164927132,B,B,B,B,D,D,D,-42.369590911871576,-83.3930110856207,-123.27165814805787,C,D,D,A,98.04153139456018,1
42,Physical,A,11.285981391603945,D,A,B,C,B,C,E,-4.682052420053534,76.11193775864838,-26.49216402067741,C,A,E,B,-46.59466697184252,0
68,Yes,D,84.95194299206126,B,A,A,A,A,E,A,-36.34327817229165,-159.736916810356,-123.79171141245047,A,B,E,C,-166.91060717334057,1
22,Yes,D,70.65730451972583,E,D,B,D,B,D,B,43.24487109327423,-65.9571140144714,54.44959826810061,E,A,E,E,-117.59650279605489,0
30,Physical,D,235.24212517552252,E,B,C,D,C,C,B,-6.434159320861865,-99.78131141233581,-21.62815417354787,A,E,B,B,5.182486092158712,0
40,Mental,C,11.809750357017947,C,E,A,C,C,D,C,-84.37975622619611,-58.162236911733466,23.4644666335427,A,A,A,D,-10.410416276415448,1
47,Physical,D,-139.39616760160646,B,C,D,C,E,B,A,34.659576571967484,-171.0506389477883,63.4039397431067,C,D,C,B,-2.125353097127104,1
47,No,D,66.81827223720627,D,E,E,E,D,B,D,12.054959090835423,182.26052903643418,-128.30910406567264,D,A,A,E,17.056647859096618,0
98,Physical,E,100.87943590376456,B,D,B,C,E,A,E,66.60595812338403,173.37775413564717,63.43363680576671,C,D,B,B,-95.66108886716322,1
35,Mental,C,-1.996777957695843,C,E,B,A,C,B,C,-28.40832685341756,6.170031671947277,18.335557728765377,A,B,A,B,94.66982020915205,1
99,Both,E,172.93904401931576,A,C,D,A,A,C,B,-34.72345831743899,-53.17381439447413,-110.25493096965971,A,B,D,C,115.75953743553991,1
22,No,E,15.103311043104142,E,A,C,B,A,E,C,-135.8653343530089,119.86064066695337,25.744061927023832,D,E,E,C,17.579884628471994,1
25,Both,A,123.01096261884143,A,D,D,E,B,C,B,-132.4016073668935,174.56923168358904,20.841051857675613,B,D,B,E,45.15810292281914,0
49,Yes,E,-100.74445786248849,E,D,D,C,B,B,E,-22.251702269099187,111.39760455680732,-120.41572306397906,E,B,D,A,72.98198576773558,1
21,Mental,D,104.47792905387399,D,B,D,B,D,B,C,-65.78173163574269,-125.24865843242713,98.69757659757616,D,B,D,A,-113.06439796053137,1
45,None,D,-133.92648518971995,A,B,C,E,A,B,D,-95.23103945270506,-2.6497920830237573,126.14476407070308,D,D,B,B,164.12710785079128,0
88,No,A,-30.083999792094097,B,E,A,E,B,B,C,143.35707068399478,12.820864410681967,-118.81990769188305,A,D,D,A,-15.432619893777954,0
36,Mental,E,-220.93586199745383,C,B,C,A,A,A,A,4.626730005603713,46.94576422178146,-34.801685675528915,C,D,E,D,-70.18948605741916,1
43,None,E,131.834253369684,D,D,E,E,E,B,D,88.2744271611085,69.16710632781069,6.221007995102307,D,B,B,E,-34.76694773352548,1
56,Yes,E,-11.587379972636402,C,E,C,B,A,C,A,-47.4990169475659,-69.4401737376039,-201.1831244306999,E,E,E,B,-81.5570645678187,0
91,Both,D,-155.17167624216782,C,D,B,E,D,E,C,67.75888062316113,-148.39212558785485,34.24767375047293,E,E,B,C,-58.13302771412124,1
68,Both,A,200.90677920793053,C,A,D,C,E,A,C,-50.57839760043752,57.350006780014,188.70532192379724,C,A,C,C,94.88309779665276,1
46,No,A,82.49476338553646,C,D,D,B,B,E,A,-130.9194905773724,115.7353292859506,40.79331615558569,C,C,B,A,-226.44329370488617,0
42,Physical,C,-44.51500654132767,B,C,A,E,E,D,E,-78.04991098892583,40.390884764454114,140.78912708206957,E,C,D,A,33.87091793460185,1
56,Yes,E,35.271792321885975,B,E,A,B,C,B,B,-28.323860095022376,88.0395799748894,-100.86810068276462,D,C,D,D,-5.480851748405794,0
66,Both,A,97.67887255501876,E,A,C,D,D,D,E,137.39917451545674,-13.801305606869075,208.15455628648593,E,B,D,A,127.90009635487243,0
82,No,C,53.05445682392329,C,A,B,C,A,D,E,134.12639468065385,-81.9567627218303,119.12488530846687,D,A,D,B,-138.8475268686088,0
34,Both,C,38.79842110418733,D,C,A,E,A,A,A,-219.2806963417317,-107.11745362937681,115.6426867883254,D,C,D,D,-104.13037202685229,0
21,Mental,A,-10.310506085333081,E,B,B,A,B,E,C,-63.02785791015202,-131.1882183139917,21.756876719772695,D,B,C,D,-168.43961225956448,0
31,No,C,-62.625528932561046,B,B,C,A,E,C,A,42.2280389087844,-81.83984397742721,44.63495064018759,D,D,B,D,136.61835897052416,1
25,Mental,B,96.37873416474282,A,C,C,B,D,B,A,11.078170130818553,-128.37693425689497,-138.32025566474823,B,D,E,A,155.5888570374276,1
36,Physical,C,-41.656901431972074,C,A,C,D,B,C,E,92.21059262328431,11.123533995754961,-29.387577736103626,C,A,C,E,99.60879295555834,1
92,No,C,65.13142992187323,B,E,B,A,A,D,E,-75.85082611886624,228.20667034890926,-20.19693121581062,A,A,B,D,196.5604882059592,0
62,Both,E,99.70579623649513,E,C,A,E,A,D,C,-177.13033812354203,29.030338845039022,80.41836261152986,B,B,B,D,118.81128088054247,1
97,Both,A,120.92367591737386,B,B,D,B,D,B,E,-10.127848902156792,-88.53921700105207,-135.336794050476,B,C,B,E,-139.42679198041878,1
23,Both,A,37.183059408609616,D,C,A,D,C,A,B,128.3221272526414,-118.64896954687467,-311.76032789529387,A,C,E,E,-3.635490404384465,0
52,Mental,C,82.71765097515626,A,C,C,B,B,D,A,79.60175213597302,-38.63718896294392,22.156045872799996,E,B,E,E,37.189173414603324,1
19,Yes,E,-125.17901850010642,A,B,A,E,D,E,C,-234.46564475867953,159.70504970015546,159.19335728307865,A,A,D,C,147.64498837638033,1
82,No,E,-40.36087519650551,A,A,E,C,E,C,D,86.57349573406647,109.48513946274775,128.8191352120037,E,D,D,A,-11.399056333754745,1
25,Yes,B,-109.56885579130375,C,A,A,C,B,C,A,66.6848401682024,-3.2268378042185484,136.25330243869396,C,C,D,E,62.4639783441659,1
95,No,D,-85.99305512052682,B,E,C,A,D,C,B,-82.13093215577743,74.70764602329008,-36.78034740501005,D,A,E,C,87.79966553025535,0
53,Physical,E,-98.400948101356,D,C,B,B,D,B,B,154.2266500502932,-65.80563325046995,-63.540731976844626,B,C,B,C,121.42486119529299,1
58,Mental,A,163.49891126306605,E,A,A,B,D,C,B,20.005979485033958,55.29036270805471,28.42659311902097,B,E,E,A,90.22861102711227,0
36,None,E,152.23281000508905,B,C,C,D,C,C,A,-203.35778890368803,8.270323055208117,111.86674657205064,A,A,C,C,23.14983183237963,0
74,Physical,C,7.674016987927239,D,D,E,D,B,A,E,-2.0524728929593032,-132.34535733305208,61.11336127239658,B,B,B,B,73.02047082806075,0
42,Both,A,-139.67257015286356,A,D,C,D,E,E,B,-131.73125186182867,-129.7416467488417,-60.52149819417494,B,C,C,A,-115.6352318503518,0
70,Physical,C,-22.457492801068796,D,A,A,A,E,C,C,63.536204664071484,-87.47213844617917,98.89834543693073,D,A,A,C,-12.103014118448142,1
23,Physical,C,-39.936295403133606,D,D,C,A,E,D,E,-6.196813929501163,38.08470214981684,-111.78314508608504,D,B,B,B,57.98061337861361,1
29,Yes,E,-98.7849907830367,D,A,D,A,E,E,E,-40.72625469164771,-98.44087546240215,-76.42934222447441,A,A,C,E,-116.26608440240463,1
53,None,C,-90.26496529261568,E,A,C,C,E,A,C,-116.6263435902881,102.54761350681534,291.926216069957,E,D,E,E,-181.19657860513811,1
20,Physical,B,96.28130783988227,E,E,B,A,D,C,D,-200.97763195561438,101.5761704606604,-217.76585311389982,B,D,A,B,234.6330976252942,0
90,Both,E,146.7487897689084,C,D,A,E,D,A,D,-53.25913370986392,95.27564698493146,102.02786071140861,D,D,B,D,70.07470600394977,0
59,Yes,A,-74.54012023198055,B,B,D,E,D,B,E,116.32780658772903,125.22450910268765,-129.1347888371901,E,E,D,A,-137.25711036646808,1
65,Yes,E,-115.20431743455615,A,B,C,A,E,E,A,190.0999666481976,73.47345192597045,99.38218207536815,B,E,D,B,55.44825109751053,1
20,Physical,D,-31.176378246999757,C,C,D,E,A,C,C,35.36805852657531,49.19653045351592,-12.033575077049342,B,C,C,D,-80.07473222907221,1
90,No,E,-44.200976589425906,C,C,E,C,D,D,E,-61.563366937842815,89.76950789868917,-188.31431762975345,E,A,E,C,-200.04922325561014,0
92,Physical,E,57.08138932147637,D,A,E,C,E,D,C,-197.52358924411894,43.34278571946104,23.19966905649934,B,C,A,A,-43.59620515465171,1
86,Mental,E,69.31207928555577,E,C,D,C,E,A,B,20.27783735699598,-86.52303408390473,55.7123886578752,C,D,C,D,-56.731601573397704,1
45,Mental,C,-52.424334080501744,B,D,E,A,A,E,C,118.1921289673816,126.82027914885535,217.76942823919612,D,A,D,B,-220.51660958954517,1
85,No,D,-129.15269000155305,E,B,A,E,A,A,C,-354.8159474735376,-148.4453574743361,-169.36862953440504,E,B,E,B,39.488803840667345,1
93,Yes,D,79.6487746997656,C,B,B,A,E,D,A,-29.131389761090993,129.8333889425277,-30.654839352348617,C,B,D,D,31.510062639996654,1
58,Yes,A,-104.65022232088963,B,D,D,E,C,C,E,33.570191001539314,-10.250383509725419,36.146462637836336,D,B,C,A,-35.227933770558465,0
82,No,D,0.1040898929530654,B,B,D,C,A,C,A,71.79402195789527,-99.85512657992,-64.90598391836502,E,E,B,C,-149.49011624792567,1
24,No,E,60.233715513433,E,E,D,D,E,D,B,-92.13363591242592,-19.58712650935952,56.919785713881076,E,D,B,A,-40.31310162442235,0
19,Yes,D,68.05164946002947,B,D,B,A,B,D,B,164.6431495627619,50.85475203701855,71.39925083631789,C,B,E,D,19.059551142652552,1
72,None,A,127.26660108530068,B,C,B,D,A,D,A,-192.16346423368893,-85.69903276219738,120.33173151481036,C,C,C,C,34.56741852030531,1
71,None,D,83.81299915869764,E,D,B,C,D,B,D,175.9690448703028,-139.24885910779955,63.5081554930419,B,B,C,B,10.735416717340776,0
28,Mental,D,-8.784873433612686,D,A,B,C,C,D,A,18.741043044240488,8.926103925067675,-122.89001518920908,D,D,A,E,-59.13747318604214,0
34,Mental,C,68.95920845558679,E,D,C,C,E,D,E,-34.38123176273203,92.40569344591934,-76.09742636819506,D,A,B,B,-85.79588693944089,1
69,No,C,-53.98742589974081,D,D,B,D,E,A,C,37.55809225607194,-10.238053699168525,27.131932561217848,C,D,C,E,30.927449153044435,0
33,None,B,1.9010955768573958,D,B,B,D,E,C,B,110.96796208538566,-89.95406359077248,60.736275118427685,A,E,B,E,77.1166168519908,0
