country,disability,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
US,Physical,Widowed,-186.00170366388994,74.44801372878041,63.732373306765375,C,B,C,33.334518684756524,70.40149213720233,A,-2.6025367057470516,A,E,-77.1247067110789,0
UK,None,Single,182.47264286281276,52.99556359129646,9.461602083238486,C,B,D,-5.927576953143455,4.408485131313779,E,-43.67373750564862,C,A,159.87862584514795,1
Brazil,Mental,Married,-23.219378885715145,-4.500952121925439,-113.20964594616846,B,A,A,44.04081740272535,4.361861115057093,A,-42.756828572925016,E,D,114.34806051945188,1
Other,Physical,Married,-38.51156103773323,197.57837195781747,-139.08421731195932,D,E,D,113.07198323687386,-34.66554205488764,E,-29.657667539248383,B,B,-61.96377376447819,0
China,Physical,Widowed,-82.13866288475622,-50.39999746165492,59.69352915196479,E,E,E,19.821167806985216,34.01361075517647,A,7.254163994710298,B,C,47.14817950695501,1
US,Both,Single,19.960653218637052,-297.1739583099436,-80.59395498707505,C,C,C,40.29346448669725,100.58655534019974,D,-65.52107804352187,C,B,75.82668678965993,1
UK,Mental,Divorced,-82.64895105217474,-32.92531474721073,100.74532989886691,B,A,E,16.893082035273096,113.44584035529965,D,-46.17750887103092,A,E,92.95400074008509,0
China,None,Divorced,-13.758497222426854,120.91543634648325,13.19640870983762,A,D,B,209.50472276244955,152.41594620625318,E,-312.3433284780162,D,A,3.86694486103612,0
Other,Both,Divorced,107.26503352553229,-30.490315581426874,-104.39878958728646,A,B,E,-76.27744781265842,292.22540920795575,A,-2.7087983094009633,A,E,-67.66466514009569,1
Brazil,Both,Single,-92.1668486051577,-18.409394145146475,156.26267565126278,D,B,A,66.43275086371413,24.019772725792578,D,17.06145052512609,D,B,135.50470062348094,0
India,No,Divorced,36.00532981183528,-15.347786991032933,-123.3995853460349,A,B,C,97.40193157373133,113.97627766490972,C,-24.87684878512752,B,D,139.2898571742863,0
Brazil,Yes,Divorced,89.35644390332011,123.58546732799283,-141.5575097792637,C,C,C,38.4046499310468,116.19993025017811,A,15.76993642474347,C,C,162.27073867188372,0
Germany,Mental,Divorced,23.92599686092978,-43.91638727641934,-206.88916708881737,B,B,B,-59.714504291482505,57.197262017183334,B,-84.61588695149962,A,E,-2.8102512824879984,1
China,Mental,Widowed,174.81969208150247,38.1050301711378,-17.374058599919664,D,B,A,18.4662177532927,22.584164567837238,B,66.0170899180006,D,B,-77.35231649493738,1
US,None,Single,123.97645300627438,139.99084434122668,98.3112582255158,E,B,D,-64.56319838862782,-40.78887689788717,A,52.40896696086216,C,A,-48.964251114798905,1
Other,Yes,Divorced,15.404336285208167,8.627147980953481,-33.64619854477523,C,A,D,98.46197872972789,24.88518502579584,D,55.422574689601426,D,B,-154.3848900878577,0
Germany,Both,Married,-17.105833587367798,27.649323509793906,-36.48346564821494,A,E,D,-114.96062032099046,81.60805501631329,D,156.71839906026017,C,E,52.14886953871126,0
Germany,Physical,Married,1.8972048819210245,53.9171584500576,90.77129468579868,B,E,A,-36.88720044603307,-30.923325092014274,C,-28.132768169502302,B,B,52.93614325750448,1
US,Both,Married,161.8781063175956,-102.99422800476586,124.5463116344641,A,E,A,-61.45442440141387,-95.44823563451332,B,-113.6546454541869,E,A,-49.71915100832487,0
Germany,No,Divorced,-0.3260197644068842,-56.29934501103149,24.045751096357243,C,A,D,15.196790259280322,81.63141409345191,B,-17.967686630843556,A,E,2.790186502485398,1
Germany,No,Widowed,-118.55840068457553,-65.15852364810799,-144.9728158672534,C,B,B,-335.1736012389928,-25.254882708805226,E,-84.58319037765955,E,E,-141.34011479595944,0
India,Yes,Single,-183.59055183572036,3.1808718783359016,78.98868829631921,C,E,B,-23.12861045036184,-8.707839075094387,E,-55.98988053196013,B,E,-93.55400493536837,1
Mexico,Mental,Single,-191.1707882739323,-42.46358915902242,74.65796726298998,D,B,D,113.31145108867622,105.07815430821206,A,-9.702085947065072,A,B,54.00599631286156,1
US,Physical,Divorced,-87.8199821571313,55.29742456643144,-31.5161612046297,A,B,A,-168.41022382939414,63.76631792352927,C,197.88164221279143,C,C,29.511401152341303,1
Brazil,No,Married,226.89264589511643,-26.354439095158668,16.002051478422313,E,A,E,28.41224894717312,24.149769296494537,B,87.87972753612348,D,C,-35.594024144937066,0
US,Mental,Single,-36.62437795078103,-42.43548543969501,-12.647927225297229,E,E,B,138.10428270183252,-11.097662322012917,B,-15.75367003836676,D,B,-0.3691075381230542,0
Brazil,None,Divorced,188.9421257363056,-41.16681377757057,36.08869608016693,B,D,D,-72.45090562859254,134.05821694533847,C,149.8574227043232,B,E,71.29621034847455,1
Germany,No,Divorced,17.405709042183286,22.666291272665763,-55.37577898949997,C,E,A,33.72445559434682,-39.604471531041376,E,-186.19336091228809,D,D,-29.16652378112856,1
India,None,Married,147.5705740253175,159.2875420763865,-122.03671719361297,E,D,E,32.06349707471657,-72.12182446933463,C,67.35171914972467,E,E,-54.24710012323405,0
Other,Physical,Single,150.72644413069892,-70.70265074872526,-59.674348291170546,C,C,A,-101.68191638315844,-12.626471382537979,D,74.92238635220939,A,C,164.44146410008443,1
China,Physical,Divorced,-21.720445441289456,90.07678687247204,39.82306342314313,D,C,C,-20.166718088691745,-21.620576848035522,C,-9.02041761296616,A,D,111.53492316318496,0
Other,Both,Divorced,-165.1592821957562,213.06432745696796,220.18704226807532,A,E,A,107.94092856878964,242.33604971299846,D,105.2730343722323,D,D,92.17399636179937,0
Other,Both,Married,-12.957656883660762,-145.30666964832565,34.53820401617187,C,D,C,55.21376158021386,-85.79554475111166,C,-128.14179276931662,E,E,158.87893853976146,1
India,Mental,Widowed,46.65417933039498,-34.08283326472572,-40.096750051281454,D,C,A,-100.96338025799155,32.40307851435299,C,-23.92985408051264,B,D,-172.85404786756428,1
India,Physical,Married,-150.32819713251837,53.47379175589826,-26.049824916692536,B,A,C,-51.06945725021149,99.84459359263343,D,86.47698706164736,E,A,-4.722815981232513,0
Mexico,No,Married,45.63835490855854,-166.90578936773136,138.65471405386555,B,E,A,110.60818232764451,44.00791366159257,A,116.22375507476599,A,B,-29.99908892235097,1
Mexico,None,Widowed,-74.76246028805586,132.6995159717005,36.80515221134555,E,D,D,-134.20609237277782,136.60738854359823,E,-72.40111624554308,D,A,-174.42627709484051,1
India,Yes,Married,-80.03025237603303,-15.109826283980876,126.62769774394246,C,E,B,-8.153183721279733,-152.97401369927746,E,-78.140890508988,E,C,-53.27020481253787,1
Other,None,Married,-13.486457241371285,46.41572121708292,-47.144709737991256,C,D,A,-99.11038647900497,-86.0018426713159,A,-22.693416037784804,C,E,18.43063242949991,0
Mexico,Both,Widowed,-180.8619964381095,92.10194979451785,49.42820954565195,E,B,E,-40.2535001528672,66.19100317110018,D,-62.07383940303792,B,C,34.099316805546906,0
Mexico,Physical,Married,-158.1038045295802,-104.1212137827215,46.99042538058314,E,D,E,120.93422260228097,41.32131854606499,D,192.78047124082423,A,B,62.58803905225675,0
US,Mental,Divorced,-11.374018862221696,-28.336610351355212,32.94144621844344,C,E,B,89.21691051755633,55.33646701784009,B,-36.5952149541383,D,B,-65.71658938304768,1
US,None,Widowed,-80.88031639449858,37.27694870549326,-37.741906438869385,D,A,E,-19.129731822502105,-165.59262594074858,B,-74.67022423311815,A,A,46.448639076102886,0
Other,None,Widowed,118.67346512273858,112.30996390371774,-59.66694894938407,B,C,E,-63.73944353087675,-90.71251413174554,D,-36.47586465213068,B,B,-185.3971362370785,0
US,Yes,Widowed,35.77658484844019,-59.56675804294801,-52.58197718586756,B,E,B,-63.765285117027126,109.51416121338944,D,-86.55812563474353,B,B,-71.41664954531592,0
Germany,None,Married,140.636505344075,2.9045135027810165,-31.208145088325374,E,B,C,-191.43635514926794,-59.79214969986193,B,25.31653812680828,C,E,185.054299125879,0
US,Both,Single,-191.7608005768209,-29.477977621475958,141.39304656241774,A,A,D,46.144638598474856,-0.7202210494922673,A,74.3847665578056,E,D,-43.052744555109896,1
Germany,No,Divorced,-114.93483640171848,-171.11035487267822,-50.463814670221076,A,E,A,-98.06380702603357,-87.70611218889105,E,-69.3819975728945,D,A,23.278269749446892,1
India,No,Divorced,89.44375949396442,-12.184109546022714,29.110595870612084,A,E,A,-58.845304126815904,83.07161931457836,C,42.18021271231191,E,A,-103.62712681552469,0
China,Both,Single,92.46959720971911,163.31600524323957,15.100610531681683,D,B,A,-153.68349674750687,72.69153287045363,E,-98.73161733827473,B,E,49.0032757693936,1
US,Physical,Widowed,39.206232843731044,-82.29282141555527,-139.01143723708512,B,A,B,32.173041110054086,-161.2540825863465,B,-89.32912981895024,E,A,-3.2551660356888177,0
Brazil,Physical,Married,-1.5185825489051947,-217.9801470467903,157.67977890836627,D,D,C,-74.08094202072031,-61.17830137855008,E,55.24448554297031,D,A,-78.20435891542542,1
China,Mental,Single,76.59696844549003,-61.79192490553843,96.4517371585122,D,A,A,-2.2620323734505776,-306.2824027675683,B,-61.50217518053256,E,B,-8.074577888402331,0
India,Physical,Widowed,-80.66808964265826,-113.06185796890887,-171.32818230594444,B,C,D,126.74979970595727,91.68830278765282,C,66.15487000969189,A,A,-127.2148739496596,1
Germany,Physical,Single,114.90518485908285,42.40962158462011,-62.05248738052275,D,D,C,124.6257703006803,-176.18272931661926,D,-70.97873992215258,E,B,24.411840770762335,1
US,None,Single,40.36236161824588,-176.55291179154702,126.25100842583782,E,B,E,-109.1804546852031,-167.78934333776633,E,356.37313931087704,B,A,6.601083438078293,0
China,No,Divorced,-51.40460374308703,-13.661376224812512,140.64877981464952,A,A,E,-37.56985291247694,-147.90747605305563,B,26.327237041202107,A,B,12.069737838160464,0
UK,Yes,Divorced,4.7768010552688045,71.6622468407464,52.95696010992894,B,B,A,5.714928833687054,-173.72306249690737,D,-90.77835727900893,E,C,-23.580705751956952,0
Germany,Yes,Married,-69.15844184564887,-63.728093610749404,-110.0862700254066,D,B,E,-21.205048511337818,-56.141203807873,D,-5.74176199086462,B,D,-221.5703082749291,1
Germany,No,Married,-23.659152383618057,-108.55190490757829,-104.17153047315477,A,A,D,-150.03024438057452,-58.62997961667984,B,-30.47167262810579,E,D,140.96272902773043,1
China,No,Married,-23.83963507685533,65.54305520010935,-117.21461533337106,E,E,A,75.5791654347293,18.17542739409378,A,-4.2146104909246755,C,B,-76.30297660148922,0
Brazil,None,Divorced,-60.6450012551544,130.78942794352682,24.79060518851571,C,B,D,75.19652963266333,-14.527753623854409,C,79.42698204513182,C,E,-32.726405862334104,1
India,No,Widowed,-11.785760332480114,189.35249315153885,-27.798017648748708,D,A,B,78.97905804780973,-69.1630006804419,A,67.62365966574536,C,C,-79.27650173457572,1
Other,Yes,Single,-74.38230206379473,74.9032898217829,-122.70694325854284,A,C,E,333.63565254250096,-103.30634941430299,D,-51.006473610144575,B,C,95.50998149806216,0
Mexico,No,Widowed,61.866968492319295,78.30154476521881,59.8020277829738,C,B,C,31.122950090985356,-60.29634027529713,C,27.74355005810058,E,E,-64.58945256548839,1
China,Mental,Widowed,-86.19633912579168,-204.91681455095022,74.05050623103062,D,E,E,-58.325424591842534,24.895260789926592,D,-36.356345708495624,A,E,-204.01495256469948,1
Mexico,Physical,Married,17.42030509940265,-225.56092898393715,-0.0386294377618871,D,E,B,-66.89793809582439,249.5692805401949,B,-135.06128781380195,A,A,-179.91278211050647,1
Mexico,Mental,Married,1.0444933400140581,-30.309168256497898,12.378791539132038,E,B,A,-25.97669446177241,-45.728457381809044,B,296.74180300036215,B,D,-50.961121811716936,1
UK,No,Divorced,60.671777109066625,65.0246498220635,-74.60254979132644,E,E,C,35.39200984792685,68.41350712776409,D,-36.40210894198655,A,B,25.289621088713144,1
Brazil,No,Single,35.784947236670476,-53.91149006421146,150.3085202476856,A,D,D,10.230578841132665,-76.50458522110408,C,-139.7739820214275,C,C,20.007175325661073,0
Other,Yes,Married,-22.8291791813454,-23.803800047330196,101.44815437749986,E,E,B,-150.42685764864353,14.894957978493315,C,20.853879738193744,A,C,-5.167980557011301,1
Other,No,Divorced,-83.762472131048,57.595039369903475,65.8680980991597,C,B,D,-78.89137224754651,-41.27279760763217,A,-2.691401441161027,E,A,64.67488726398305,1
US,Mental,Divorced,19.116469514549166,-55.93874373716125,44.49933749882797,D,C,B,56.68502488712688,162.57594310800013,D,-2.1763872857975537,A,C,-209.80566624531835,1
Mexico,None,Widowed,177.782862528205,36.21979270767465,-78.00395343152601,E,C,D,-2.5391233305831453,123.73339629490123,C,91.96361751319607,D,A,73.59710409272377,0
US,None,Divorced,-42.24010156533418,-77.08708495305736,-49.949257206941105,E,B,B,-3.387262439045164,192.67653460549377,D,-72.24736459480827,D,B,47.27532257410418,0
US,Mental,Widowed,-9.87287908085003,146.49703787573392,134.08798025143395,C,D,A,134.81164028890623,192.80146471637977,D,129.10891151781286,C,D,-36.581033586798604,1
Brazil,Mental,Divorced,-65.14084097983638,-90.68768477895951,97.81903862744942,D,D,B,-225.11395888630227,-6.649486613471807,A,121.96854310259455,C,A,-186.9280688917244,1
China,Physical,Widowed,-44.31684267791456,-13.928817009161806,-61.81385845953014,D,B,A,49.09733133246934,-66.5256398470458,B,-28.222543711669744,A,D,72.57170019270448,0
US,None,Single,-92.4858979340766,-31.456895287437543,-66.06962307670766,B,A,B,27.978905888627704,-15.826719456325575,A,38.24121268274633,C,B,-48.0039209435584,0
China,No,Single,47.45649744515553,117.17642762898409,172.33159951260333,B,B,C,82.84841980489792,146.7762594157927,A,15.562339045473783,C,B,-26.370155304574904,0
China,Physical,Divorced,44.860032715450004,282.40212152673456,-60.755050842265234,A,D,C,-81.856581399275,169.20268412766438,B,-16.64802336953063,E,D,-53.03482799132734,1
China,None,Divorced,181.25983120350836,148.4594581236188,-187.46884196048862,D,B,E,-93.60652036775635,-222.6581301673089,C,105.41402237126081,C,C,19.210453550845454,1
India,Both,Widowed,-43.08945848495986,4.559182531820041,-63.19828412771038,E,A,D,233.10141850052028,59.81504076567733,E,-29.597647932323678,E,B,-72.35087676676052,0
India,Physical,Single,-84.82006209379485,64.77472375292214,-66.59637791365547,D,E,A,-45.864452903957606,-229.91527954686092,A,120.24501434516716,C,A,113.73669335068608,0
Germany,Both,Widowed,-99.38109754826162,-22.089946183315174,-33.065349654662015,E,A,C,-181.44213539684074,56.487588079085945,A,34.597452773850804,D,C,-54.71781673956265,0
Brazil,Both,Widowed,97.54745907896304,-24.31462531128694,82.2776962541667,D,D,B,-82.46146038436565,71.90408630458973,E,150.3381180525597,D,A,119.48124891458738,0
China,Yes,Married,63.23161643878746,-79.41559179347902,-116.15590012752473,D,E,A,26.47595551611957,17.623745170298875,B,14.812537723793046,C,D,-94.31735341354216,1
Brazil,No,Single,96.17119475493095,-111.52385647347617,-45.626382787585825,D,D,A,-209.4794295020903,146.31954862601475,E,49.6009798205424,C,D,89.13581318188365,0
India,None,Widowed,-189.22851554193022,-120.46001760814478,33.48166231714713,C,B,A,11.182249826079683,-0.9106559664940151,B,48.665859573378675,B,B,29.918359089766145,1
Germany,None,Widowed,173.0490023729386,-14.85340103921173,169.317420065599,E,E,B,99.31936391311609,-117.21369687945149,A,119.6096288092757,C,C,29.24841080530301,1
Other,None,Divorced,94.9169734002167,69.73834878935037,-41.72698814519241,D,C,E,-34.92006845346396,-185.05327750598877,E,-29.459195370860698,E,B,14.878848659568511,0
Other,None,Married,-30.79023593608759,63.85106370347581,26.796383333884066,E,C,C,219.3607288039651,-53.88703893537401,E,-151.98362692486003,B,C,-184.08592156452684,1
Brazil,Both,Married,-23.04087105989094,-227.7953077628982,-323.6460039213868,B,C,C,9.017510232118386,-10.144647196585828,A,-78.10521576940394,B,E,-57.68233720178081,1
China,No,Divorced,55.61780140339546,147.7580026485547,161.44834002567475,C,A,D,-49.58659555689504,-65.9198531772946,E,-87.8455248033863,B,B,93.53788859531495,1
Germany,No,Married,193.34125992405947,-94.9719545726913,-118.02845733179927,A,D,E,106.5746694921526,50.361004848269296,B,41.56911048936976,D,D,191.28628226835283,0
Mexico,None,Married,-6.346319462868569,24.08939136023584,7.401377112384708,C,A,D,-41.2948979614057,8.268395702152306,E,66.91065779680784,A,E,-166.24952403435543,1
Mexico,Both,Divorced,-59.63329751805249,-207.28877999914693,66.95685360684578,B,C,E,71.37520926117175,55.42656547299757,D,65.55638431479316,C,E,83.95776298096163,1
India,Mental,Single,-23.425834046874247,3.7252604081926584,64.6734329341788,D,A,A,-140.4306538199746,56.18174011039654,A,-21.634396975447505,A,E,120.11206761304824,0
Other,Physical,Widowed,-44.48550004018663,60.692266861822695,-97.85315998927294,C,E,D,-65.0750848330986,-46.77617091476968,D,-86.86519827462624,C,B,-12.878361384904549,0
Other,Physical,Married,-103.1610520833113,28.517133661319814,115.32257875825415,B,A,A,129.23332450569887,-82.75470017522221,A,-15.408244791618836,A,B,-170.0631284834154,1
US,Physical,Divorced,-80.49330800181244,94.09432431919417,79.4982129502968,B,A,D,49.93837540702064,110.2150886355438,B,-111.53460815216529,E,D,-28.988673696054956,1
Other,None,Married,6.3276835263072,20.799737703092298,-46.648357766212534,C,E,C,-116.01915331731645,87.22622462515568,E,-14.474992939276692,B,E,-75.81926326353525,1
Brazil,No,Widowed,-50.13134066342013,-32.740120617925996,46.943871798133216,A,A,D,75.22766090943226,-102.2793220968635,A,-183.66857538809566,A,C,-26.79312572725739,0
Other,Yes,Widowed,-123.95215517596334,-114.67986666305265,-56.9891548629476,A,D,D,8.308403127490811,17.58465298847342,C,-95.36126875020908,E,D,73.38623848047267,1
US,No,Divorced,109.4091918668409,77.03967422415433,-195.31874543201482,B,B,B,104.60775683574055,54.142782119472066,B,-65.77167711224212,B,E,14.99910152349106,0
US,Physical,Married,-48.227970998544315,-37.82744831872951,27.61490083425084,E,E,D,109.45700961326818,-5.039994701918721,B,-78.5808821721841,B,C,-55.28068935012406,0
