SEX,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Male,Asian,-80.52323021700481,E,-133.8514377469571,A,25.355553038965557,125.45978730606247,74.93054309266253,20.66686548535996,A,B,-90.43509109103451,72.02149289200302,27.921975811215923,43.66738744829869,E,E,0
F,Asian,-118.58739669682672,C,245.04833497266594,A,183.38973463805735,-55.067927467455235,39.00167093285247,38.42102296494436,D,E,164.79170400738923,-68.32941593657542,-138.46375597240922,44.56135197980046,C,A,1
Other,Other,-21.956915161044634,C,82.28548383704594,C,-13.422251684265104,-13.773822608761222,11.887305376190408,61.089880793572135,B,B,-24.93214221405496,84.39935864938442,-40.110631428179765,-69.42272398227274,A,D,1
Non-binary,Other,-130.79625111485868,E,-90.84428215946757,D,-24.17653727845973,302.06903924783865,39.426183703735326,177.2703373416345,A,E,37.430571018388754,-147.88917542239076,-118.70483409663288,-5.884721456222036,C,B,1
Other,Other,-183.6535076708914,D,50.82901775591312,A,-62.42101400412312,123.46784153894981,115.78317392266786,129.0510374949566,D,D,16.34211457635521,41.283682163131104,-95.83371183665713,84.02292046478887,D,D,0
Other,White,-173.6613363651858,D,44.731812982690336,A,-16.877988346241793,-3.7062163332339693,-117.32149407657515,161.40993338961343,C,C,-275.4697214307129,-122.50951292386102,-151.7255636539834,139.59606217658424,E,C,0
Other,Hispanic,-87.21169447254061,E,-202.18656038883566,A,-63.14553755530391,131.00129806942357,157.87732571512504,15.889457524566202,E,B,-82.89966904347426,52.633068684985496,12.705719821403097,55.066659529233505,A,E,1
Female,Hispanic,-62.19928433275537,C,-156.11538299544875,B,45.36527453016841,-5.297524595141594,88.43180961676264,-70.15227262477478,D,E,44.95058369250527,136.7415974920111,53.040134373267186,-163.80794667574733,C,A,1
Other,African American,17.350954155904535,A,-30.618288000125915,E,54.09046517077295,-197.72590829428617,-81.84339444925637,93.29326431978069,B,C,-121.23491689770447,54.8742089290144,68.43759593682204,133.93080988836303,E,E,1
F,Hispanic,122.24826185841687,B,-151.47055977846145,A,-4.8792525115161105,259.20838370402646,-186.07728104526038,-33.04936638356941,D,D,-42.65167906625439,-93.77113528236106,55.6205737541996,157.64652434786018,D,D,1
Female,Other,-72.46848412724752,E,-121.05794544526272,B,107.41164770813765,0.5027530712726485,-89.6328424968035,-134.35271682227415,B,E,-5.960784043512406,74.57388960006688,-36.94443201620372,-106.99804004312516,D,E,1
Non-binary,African American,76.78522561729335,B,-6.471588027518421,C,-48.60189458944961,154.22065578515014,161.14047901598926,55.43283513026944,C,D,69.17905605415417,-248.58407316661686,188.82605805838247,59.511186477281356,E,E,0
F,Asian,13.164841605605663,B,71.01594285985546,B,94.01873340894099,-51.5367078702231,-206.97261362812577,52.117914568061096,A,D,-84.78490915153257,-32.515349421344894,80.68087169866028,-94.67098535860426,C,B,1
Male,Other,-44.18351640820235,C,57.21426963617764,C,37.322025557474895,-49.67894844112834,-101.12023532314053,-68.54716110006325,D,E,-84.22119475953896,15.85538419001262,-68.33015789786255,-9.603336830886354,B,A,0
F,Black,-131.62657689898649,D,178.7056322139408,D,-11.306287719984267,-4.606699260702212,-178.672521390175,145.04713596843752,A,A,-56.99811753526981,41.87900033798859,-49.214488606370885,-24.544553721074223,E,B,0
Non-binary,Black,153.19588075348557,D,-20.697973553352643,C,95.07817914057937,-71.75579973632662,-27.426068702332085,129.22776079957498,C,D,-0.36303537630777993,-75.84704883927127,47.44669658617148,-95.42570611377663,E,A,0
Other,Hispanic,-68.84488799417569,E,29.286292109325558,C,160.61880543154305,-61.0292289018126,120.54165419739049,-8.66245145991287,E,B,-49.540957113522424,-47.07159110610057,46.09183503565265,-57.136040002841725,D,A,0
Male,Hispanic,-35.990714840446344,C,-25.246625882878647,C,207.18623842212313,-16.390038138131978,-98.14458193367322,-196.129136054044,B,B,-27.648899351325397,70.64335396770281,-87.8126273577777,94.27621708454123,D,D,1
Female,White,-108.15258087278501,E,61.24380563477073,B,50.071929143357316,-58.10837831846993,189.70208521247162,-9.910954088316986,E,D,-60.09101680066357,181.1822890790136,-190.32359454623762,-33.37186978669375,B,D,1
Male,Hispanic,8.49415058816285,C,-141.4132789714808,C,-83.40700779839943,214.79141141786386,-42.382464628723596,29.25014841120402,C,E,134.78038206697747,-41.43447184194209,77.31000895851622,48.752754659779995,B,D,1
Female,Asian,4.2489016972055555,B,-181.21749725833692,B,-103.89275289072002,66.40555411103506,-37.40679938238667,54.792526515124976,C,D,-107.68014675392305,-60.58313745649955,83.97858788441019,-115.9581967648405,A,A,0
Other,White,85.62741668806672,A,-77.29811949829902,B,53.592389812274675,-2.0809144288439017,-181.1612531326741,-23.648398618101783,B,C,94.72737395137688,-120.08538705402296,1.9122639135799848,72.60049757117943,B,D,1
Other,White,-118.38839701566341,C,-24.85530410198423,A,41.62437539628435,-150.15094026553376,65.97207409607624,-158.09841363951605,E,D,-129.4299191913963,-136.89780399273047,-112.78582574489245,-14.91978204286363,E,E,1
M,White,147.89432219835402,B,-65.50328843055439,C,102.81709899308642,10.81636619337871,262.95574265076095,-75.76749665305957,C,E,-152.88539365896239,174.20567647291128,-13.189633702882247,-37.19528175984108,C,E,1
Female,Hispanic,-52.16422779179828,E,-46.382037170287475,C,-119.64281511027961,-18.16453887796718,51.650447906411486,-66.08869144217373,D,C,68.32461273004773,11.759987387813098,14.405675896109676,-91.3007167476445,B,E,1
Other,Hispanic,-136.8314473059971,E,83.60147462414935,A,212.4526180551012,51.86753784067998,23.416789627954138,40.20244371263681,B,E,-62.553931017582975,53.55876028630772,-118.32069319689403,29.021586056431275,C,E,0
F,White,-58.539021232783725,C,105.01489160242694,C,-22.648667331377904,-201.6549589129712,17.12077067523827,-96.05634014176539,C,A,-10.298381081261464,5.418396944618021,-68.38999734445407,-118.81034635274075,E,E,1
Non-binary,Hispanic,-95.43164155191315,A,107.2738715757451,A,-29.79554312137378,5.67467031291629,5.478671695226928,103.70897882337458,A,E,-30.571466003761145,-149.05227657117024,65.48780211851157,-76.96620096479195,E,B,0
Other,Hispanic,-78.03793539439614,E,54.978925862659025,C,-83.38396417435521,-17.848546879920278,-48.74692236164353,-99.72702794181507,E,B,-74.46786048955472,171.6388291689545,-4.816798233300712,-49.97767930446247,C,C,0
F,White,-160.81798346548265,C,-87.31052150228498,B,-19.046645281757215,19.716948538564434,78.13290257846717,193.3289945122309,D,E,-116.14988296947463,-13.743392725448238,-7.418331896483135,-80.72677416124397,D,E,1
Other,Asian,38.169395984032185,D,15.978227852957666,C,-79.46566613837103,-46.986627940906125,-188.0525948396471,-38.32173076638904,B,A,-42.823263733926794,-191.36157963708317,13.130839932153233,-72.93621064551259,A,D,0
Female,African American,-51.06497386996992,D,-6.077948633954133,D,99.29406686576208,32.724957264854105,45.92196260749179,221.6773269726056,D,B,-76.74960774455481,91.02429163161598,43.0626653856634,130.6564584615754,A,E,0
Male,White,-84.93819237625065,A,-67.31094771557014,C,28.929030085445937,-157.296064216524,111.65718563454381,41.47854175229537,C,D,-188.1394478826761,18.104680635429705,53.68296122776375,-78.37814045531015,C,C,1
Non-binary,African American,134.2195249857454,B,-99.58350797568298,C,80.94522852834451,77.66818874756822,-76.26982799064518,7.772283750499135,C,A,145.74872363704486,-33.59178437260188,5.6989530788647516,120.21844697525945,E,B,1
M,Black,-47.658608145242596,B,133.98949385295177,B,26.806907138369922,-80.45581703101894,-98.46409306696886,79.22200061988327,C,C,55.55729112757754,-5.943598810625252,-12.471632392090635,-154.45831167984753,D,C,0
F,Hispanic,-73.71550435552489,C,-1.7646176572573218,D,128.25714323173563,-18.59548489688234,-111.82492668438164,24.00207905124766,A,D,-88.99357833343296,7.030483928065085,-25.9739175287506,-109.03058538687024,B,A,1
Other,Other,229.502837668121,D,21.84360112044196,A,-60.678203613449625,105.25130967220649,7.164125658391421,-135.5041175906676,B,C,222.3212772804935,-45.35519284329804,48.77730911418136,141.12101210730862,E,C,0
Other,Hispanic,86.30153773732728,A,15.265432209595234,D,135.93756830269834,54.119654485717305,140.93106388489088,8.269883086879528,B,E,-98.44905428966874,362.2437447720702,90.77685812296579,-45.66662745889812,E,A,0
Male,Other,169.32019338917718,B,-168.2577399807748,C,-119.07900961107434,-92.53981538852133,8.845693705846422,39.69348620242842,E,B,-111.84816176917518,122.37750063069348,20.83780820460009,-159.84994805956524,C,B,1
Male,Asian,57.07386713797668,A,67.3023927618571,B,54.84805105344018,21.565981540561843,-158.1380201040836,35.36558204392817,A,D,163.64099129634715,28.992311949938028,21.731749717496584,-5.47984548370958,C,B,0
F,Other,-24.868261405074573,A,181.8846180719924,C,-115.09591223861327,-0.41643049402516097,10.558042081309022,-38.77900910286518,B,C,120.38297257410855,-69.40123763099072,-58.45173748795016,98.46578611540222,A,D,1
Male,Black,-140.0634216160325,E,44.87895859993077,A,-42.40722315926552,54.21101947094247,18.097188829126942,145.89406755668193,E,B,99.32028341157549,-38.0621157128144,-121.6526194896285,-64.5917769590634,C,B,0
Female,Black,91.75574994338658,E,-91.37207401319264,E,-79.61227499050648,-25.431082579518023,16.573399462148007,-98.16586013725495,C,C,58.52290136132831,22.5518967961178,-114.14925364143429,-43.15647358721246,B,E,1
Male,Hispanic,92.10918488844814,C,9.303368327778214,D,96.68584528050658,89.73728351365135,-70.52519726932309,-44.271295890940905,A,A,11.338110293581137,-37.43237625415713,-97.74214329576454,-126.40569388952534,A,C,1
Other,Asian,100.86441257751444,B,39.133933849835714,A,-224.07970019196773,106.41667399412648,-205.22433718969268,15.175664781118897,A,B,-152.58184063403598,-56.76899668140345,107.22543809455306,-144.09175149591354,C,B,1
Other,Asian,104.67524417262067,E,9.56277745155856,E,95.03872722910397,67.34407142465908,70.45159937577677,61.85698401507164,A,C,19.55051891007948,79.53762274299964,-118.93606551436284,51.0140114235958,B,C,0
Non-binary,Hispanic,-16.946987177418194,C,93.72607230743894,D,175.09602337060008,-116.52649462940118,-16.2013424876468,0.4194232253254155,C,E,-52.32192150373564,35.571373668418545,12.126782940151616,-22.98779665680725,E,B,0
F,Other,-154.7380668260036,D,-6.194303479060281,A,-22.338464121195216,121.88527799444833,-56.90428273395204,-3.404450273160467,B,C,-119.56196848027191,-140.4807724760214,97.16529527493566,150.14261346954007,E,D,1
Non-binary,White,137.14038576810353,E,-120.41529523118241,E,-3.3144987259332805,122.50822882012338,91.00522667999883,59.77747081136485,A,E,-118.34584198124358,-153.65488298785073,-283.6281838267347,-62.86450465275835,D,A,1
Male,Hispanic,-26.77489872172271,E,-11.213623701098427,A,6.976697460166655,-62.673974266936774,57.99130584538237,-98.73208735008171,C,C,139.71494768894283,104.3536122441513,128.82011566839878,67.86771665055545,E,E,1
Female,White,-30.49318545717804,E,-63.97748571764962,D,18.507519912758287,147.61838779075026,72.03417371895533,107.58002731957541,E,D,17.203592403699712,47.70383634352888,75.91223913931266,-153.8309701498084,B,C,1
Female,Black,-113.98599611661169,B,-109.93313980326856,C,-9.578523152815691,73.18204941616867,33.95265430062017,-49.69011610931764,E,E,38.10141032869438,-157.74909899921707,-4.665791036567913,59.797890633668224,E,E,0
M,Asian,31.262747354090827,B,-171.66618646448043,E,-70.98610241113664,-67.09876907189536,78.83323697430062,-25.582475487377398,E,E,-5.983664183403297,-55.61969016068831,23.12649543708741,-140.75612335400064,A,A,1
F,White,5.0270951660731225,D,-39.16676318027229,D,28.51303558300742,22.62371337467635,76.61527227659451,-16.699387296981037,A,D,147.6839826108026,120.505343068099,13.306840490677004,135.44302217431382,B,D,1
Female,Black,-68.91761265457069,D,-12.687396072943224,E,-83.69019937381233,-91.33503317311603,187.61823307345136,-43.13639130010868,E,A,-95.68472885952437,-13.428103806026309,66.2760119376219,-121.49584532944444,C,A,0
Female,Other,219.19888896821823,D,-11.536734344203941,C,38.52450311044533,-38.45787905120925,177.90503934987277,-11.583564921541562,C,C,2.686583887194572,49.59606107731116,80.765021150688,50.86143667257581,B,E,1
Male,Other,-70.65305849811274,D,126.04967804907812,A,56.65075559292847,38.864435517645276,-14.189124637234626,18.029365545376915,C,A,116.45732478194144,-42.38901444466338,-99.22105565786758,156.39696487510582,D,D,0
Other,Black,130.81423590045029,E,112.25268663842785,B,91.83106744185051,-63.54759439978429,-126.03299121536912,36.53431015985677,C,E,45.219797841431664,51.052746383651694,87.55434675874227,-73.8563939142288,E,C,0
Female,Other,77.61281875880074,E,22.531785682175947,A,100.0540023405768,191.5390344444135,-36.812485435768124,72.01515495415937,B,A,86.34197335462248,-222.62486999991827,139.71605758143463,25.977358222317097,B,B,0
Female,Black,49.842252444822805,C,102.14640065126721,B,-119.16835785723102,-16.310300880647542,-97.9119452444635,-29.669732647117154,C,C,45.80926526389272,-24.011244158691884,293.90904033707017,-102.4343984177531,D,D,0
Other,African American,-12.64169682273914,D,37.41333589595201,D,70.9704882053029,14.851477859858395,-67.69991431736823,138.43126342725026,A,A,-18.219640667030447,-30.74429222473811,93.42619053832432,84.77477030762078,B,B,0
Female,Black,26.21228623314698,D,90.8198520533285,C,-67.04701675728475,-39.280937381289704,20.80898153466522,-22.542048785479636,A,D,106.82234389655036,-58.21827051277032,118.88141550720334,-12.997258198366426,C,B,0
F,African American,-55.31653517696016,C,160.64467825481893,E,-110.06932906466966,54.27502737342943,-75.51247991228213,-168.71633704361372,B,A,-87.55906379255677,-40.004726697258526,-12.467355494567167,-34.278890442454866,C,B,1
Other,White,-75.86349021896078,C,-85.45292694046742,C,204.8670525191226,17.746506992154266,-29.346051066128982,2.189653459286131,A,B,35.0288360502777,-140.62742209794428,67.30176030144015,242.20582940875565,A,A,1
Other,Hispanic,68.9979262516928,C,-161.9276919410165,A,80.19891571453942,226.97140979208558,-206.5250889910214,-33.04777255528665,A,D,176.90100336192768,8.451349863165694,-281.12410399900466,-129.18976434405437,A,D,0
Other,Other,-186.77795668097514,A,52.358192067195716,E,-17.33802498849003,0.6949391240078784,-72.77818637474618,-12.182464775895168,D,E,-59.83755704331646,-26.36238836948923,-107.14436072067134,-64.97814658064233,D,A,1
M,Hispanic,-40.54503159227402,C,-124.339639481467,B,-47.38491569938099,84.99931245828951,-4.110586395647269,-81.57381645567028,E,E,59.88199668359773,-106.2404761050316,229.24744940026702,-14.241630848858156,C,E,1
Non-binary,Black,-265.50795166391566,D,259.3688297536604,B,-61.27227660987362,-204.56853723651287,19.023666503182096,-4.390919801850308,A,E,66.49887194603933,-173.24706845746658,-17.831754751787987,0.7966674339356905,D,E,1
Female,Hispanic,191.03178301139678,C,213.11491467767573,D,68.24226622925478,-100.22070723113376,-48.47035820579062,-67.98580436263563,D,D,-56.415441006690216,-61.15545586829988,139.33578377433872,32.00858520938862,C,A,1
F,Asian,-56.32233139275557,E,27.126422942914687,E,110.10737799363368,157.71236021915766,65.49067251481299,-63.72851619782921,B,A,-134.13700530551301,19.116066936038546,-11.49214222847728,-17.795145018118014,D,D,1
Other,Asian,-103.79646583773969,B,263.2242087139928,E,35.87722933595708,58.831793017212796,-6.116533193903371,202.04020288816497,A,B,-79.59641545914373,-129.3995488602585,-83.77916685780782,-146.94607078981417,B,B,1
Non-binary,Other,148.97404396280467,A,-65.70807874024774,A,-191.76636193233983,86.01257736045996,120.38930508251498,132.22372396264754,E,D,0.7674521653205976,26.94814563248912,121.23611061299869,-17.208245039799152,E,B,0
M,African American,-72.19006612682746,D,-12.922558298532586,D,17.016445531871703,-85.66383208871706,132.80276952007702,113.71183532172194,B,A,-16.279260521878236,-72.97948946475255,-92.03982031272648,-92.44621698932282,C,D,1
Non-binary,Hispanic,-18.368763237779206,C,-43.96917111350565,D,10.966647135706499,-28.163888367158048,67.23859367352011,-35.987352215183606,A,C,132.35815346344165,118.67623201359454,-8.869108634985944,63.48734931870682,E,B,0
Female,White,-108.85123987158704,A,-141.06471574428866,B,60.27114674314835,36.447751023749646,74.49437714069472,64.24255315173737,B,A,74.81230202882341,27.35628309512116,91.48355000254716,-12.532213048942022,C,B,1
Non-binary,Asian,7.221307380863458,D,180.69871780530067,D,-60.29627592467662,3.9231049910179943,93.40054194351188,121.39029587033244,D,B,224.69637089638474,157.10235682558985,115.04980830568792,-22.50339198303044,D,D,1
M,White,-91.30518635591301,E,-192.30498424064706,A,56.51598149664827,1.3968255712034072,-111.76627971417818,107.89624609136284,B,B,39.8190612362464,-80.74089034041685,57.64118175368761,44.6982968049289,D,E,0
