age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
21,0.6166249445150707,-27.93234007565129,B,A,C,D,C,134.2750924035871,D,-24.73390718822663,A,B,C,D,-134.01969275037717,0.6969482297417506,1
70,74.403377870893,107.68425021701819,C,D,C,D,A,-93.65802545216742,B,-53.5743252546721,A,E,A,D,68.17127146200127,85.2499744785601,0
54,68.32303838371352,52.270649243790814,D,A,B,A,B,16.476143770686818,C,5.700092575653351,A,E,E,A,115.25382896928944,-89.39763479029628,0
75,-75.82053548109987,-88.06126830946627,C,D,E,C,B,-37.56635187156216,A,-140.45632933057436,A,A,B,B,50.95801836417291,165.1415253946815,0
34,-47.83182214841909,15.90126221395177,B,A,A,E,C,-296.01908928218654,A,219.46858622138055,B,A,A,C,-25.03045159135675,-27.140623605533616,0
36,-30.091935276152476,63.69988394608224,B,A,C,E,B,5.17272621832658,B,130.39616012629455,A,E,A,D,11.294008928264132,-97.7462426338355,0
54,141.7779977868653,-46.751175971772255,A,C,E,A,B,-22.02657769641378,B,-84.17479479584235,B,B,D,E,-6.917517023294947,33.8265222199645,0
57,-25.319399079466876,39.95733470600886,E,E,D,C,A,32.929263743195044,A,114.81647578671715,A,D,E,B,105.4203005973518,65.69627330191719,1
66,-17.42844088312829,74.34725270654306,C,E,C,C,E,-124.47167456389654,C,91.02165443232076,A,C,A,E,14.884886050657986,66.46858766315253,0
67,-22.661428944354356,76.4890586377297,E,C,A,A,E,134.56096641498826,E,-86.35668048189396,D,D,E,B,-102.01604888031588,59.42389687381372,1
68,96.58629063266831,51.36079853871026,C,E,E,A,E,-182.34624866495756,B,49.29292629810567,E,D,B,C,-28.44533445525517,7.171433124206944,1
45,-46.118867798203446,-15.592793603365768,C,B,B,E,B,-5.718121841128292,C,2.2113372265345204,C,C,D,C,234.2784463065104,160.5032147200709,1
57,76.15381284440882,71.98002820222472,C,B,C,E,B,180.6078665217257,C,87.24604886474062,B,E,E,E,19.732698698503086,198.9072859356945,0
28,-95.16641840022845,60.73748027143417,C,B,A,A,E,156.70531134245496,D,129.22727716514189,B,C,E,B,27.852749942688625,-35.708887161820286,1
26,-82.62927900991063,241.4131599985364,D,D,B,A,E,3.8841932838865585,C,-3.414083361114919,E,D,D,A,45.5289398117484,150.07715454542853,1
32,-10.289299992068827,232.22608406976897,E,E,D,A,B,93.17598975975623,E,-12.103138123389543,E,A,C,E,-242.71570350021378,53.5024353722484,1
71,-64.54747908544066,-213.99760098482673,C,D,D,C,A,-89.71304029293543,C,-24.582068099002157,D,D,E,C,42.45331605287008,25.760951204115546,1
62,298.0953623439886,110.96264696132403,A,A,B,C,B,-88.20907851618517,A,46.71738262563318,D,E,E,B,76.15330508350418,-67.24353986671953,1
34,-109.92366698179492,190.7818215052169,C,E,D,C,E,-178.2386587838929,D,-46.427528005587895,C,C,E,A,29.927637860394523,43.92231726074064,1
20,196.67169842437633,-21.982637276664992,A,C,B,A,E,220.8888529699426,C,28.68828676328906,B,A,C,D,-39.68953824748343,1.9693660038739096,0
45,170.12236113414508,-108.40900094757006,E,D,B,A,B,124.24112014846406,D,100.31584154618815,D,D,E,B,46.77468806419445,165.76183219034945,1
78,-21.65260849623486,-136.49136286847977,C,A,A,C,A,3.243063988778691,E,28.18333121781773,E,E,B,A,-175.67936170660877,32.83122414005854,1
41,7.049798278454373,204.75775201089675,D,B,E,E,E,43.120312993394606,C,23.21840373131395,B,D,D,D,232.3989411163741,-143.12752869240595,0
51,-41.35503702090804,21.52709236695741,B,E,D,D,A,46.23037827308126,D,-26.8635862651575,A,E,D,B,-156.3956612790208,-30.830480216955248,1
52,-22.022260368751464,68.13237744977747,C,A,A,E,A,27.047859643169154,D,-27.024867351128666,A,D,A,B,7.545669954651525,69.4162925230845,0
40,164.0258702050339,-68.14041167663322,E,D,C,D,C,-11.98068504730738,D,92.46853670952132,D,A,B,A,-43.59246002474749,-54.7168994416981,0
26,-235.6358799279811,11.869258521205738,A,C,B,B,E,3.977876441942202,A,31.461737974251857,A,B,E,D,-20.171841957578486,113.90415512845497,0
25,242.97847960345234,10.515234482945214,D,B,B,A,C,-60.625709007316665,B,15.50026158790476,B,A,E,A,14.95398912826513,76.76735122307477,1
58,91.68467956036406,197.26262199337114,D,D,D,B,B,-145.4900244575808,A,-32.37207968977277,D,C,E,C,29.461022008315663,81.04718010322422,1
34,12.707895776565964,-144.34225373806527,B,C,C,B,E,76.628071033512,A,-110.78010127823674,B,D,B,E,150.1083497427558,149.46649971791797,1
79,113.24017992949926,-17.527500073176363,D,B,B,E,C,73.8924322755308,C,-7.26683127526294,B,B,C,D,56.748247916789104,76.23513245763496,0
76,-117.82621218435865,-200.35267447958512,C,B,B,B,D,-131.71081115917278,C,-128.59645029646862,C,B,A,A,62.12517694515498,56.03289330429919,0
68,100.47693453533937,-3.239580780828397,C,E,C,E,A,44.353310681291944,E,5.987664876780063,B,C,A,A,-95.79461808678131,-66.99590976193713,0
32,-88.78902759957764,-168.11765953296836,D,E,C,B,D,-98.76807460741192,C,-54.3314124939682,A,E,A,C,-101.37947917462782,-94.5844595744352,0
64,35.421008779276036,-62.8569628631651,D,A,D,C,D,-53.61133197193125,B,51.05381990359981,D,D,D,A,-200.21983812926413,72.73713669858755,0
31,-1.926669081541454,-15.677802713271749,C,C,C,D,D,83.07013998900786,C,20.440570720117762,B,B,D,C,-9.364605565113607,-78.58196554623407,1
26,60.07292065898715,-209.74349367961977,A,B,D,D,B,-229.90295209513388,D,-42.44814521047214,B,A,C,C,46.58261511182826,-21.417724090116653,0
22,82.79752326648169,127.99616980744437,A,A,D,B,A,-140.56834097419647,A,-91.40634202869822,C,D,C,A,92.81546677674365,-43.92435731773189,0
33,-238.4511912709416,-216.52037966669883,A,A,E,C,A,-78.7023176957035,C,111.29701928693221,A,C,C,D,-49.339173540746366,-74.64685697049501,0
55,-16.59272017192926,51.17767917980929,B,D,C,C,A,46.06290176322736,E,-268.48336908451125,D,D,E,C,43.29291545150949,112.90892131483521,1
25,45.63832703283405,198.07550836379167,A,C,C,D,C,-39.65614706524191,A,22.96036612207685,E,A,E,A,-20.391782751462408,78.81983637421968,1
50,-101.55786907480011,-4.794792226676833,D,B,A,C,E,76.46133015257115,A,-66.53479791910965,B,B,A,B,157.29835066954038,-72.46691839031733,0
49,9.03786090153737,77.32018964144429,E,A,D,D,C,20.629918147422472,D,-151.91539797088538,E,B,E,A,11.096081844576497,32.56304807853626,1
74,84.87473317469802,131.0918926913468,A,C,C,A,C,-28.74783584732603,A,63.72708368454237,D,C,B,A,-57.97887457737851,196.178040106798,0
29,72.37376259146637,128.14615095911176,E,C,E,D,D,31.887008400018967,D,162.11300043249292,C,D,A,E,-141.04623914483054,106.35039309848176,1
72,41.171511151116356,-50.116673049000624,A,E,A,C,D,54.253260615183386,C,46.73308648047166,B,E,C,B,-46.8195887698417,-45.769225796182745,1
42,-42.84048500479622,-30.06975752376202,D,D,E,D,D,42.476101149850116,C,30.375622171245514,A,B,B,C,141.6083321875511,25.9647268079233,0
40,-99.60188343385545,54.34071452327388,D,C,A,A,B,-32.57008490795408,A,-130.06212227912826,A,E,B,C,-0.6094146470893892,-72.0078037454026,0
62,-105.58742603298444,-0.8432527958061937,B,C,B,C,D,239.4599212955542,A,77.1227311345752,A,E,B,E,-15.569369154966523,-78.38349263357766,1
53,114.47747813707252,130.63102361147938,B,A,C,D,C,5.257585578736217,B,-73.56193152758979,B,C,D,C,43.54183188191978,-75.7665106805704,0
29,-231.92548581189945,37.279061619620734,A,D,D,B,A,-81.71568038602899,C,-79.81633705920872,C,C,C,E,-211.12970231080124,22.80882728280144,1
74,-16.26539988109406,107.5040024257298,E,A,A,D,D,170.01724752678277,E,32.01348093771382,A,C,E,C,-62.74650892863667,32.891268882218974,0
55,-256.1328486100654,-96.50874249012743,D,E,C,B,A,-150.710266320964,E,118.51853577526374,B,C,A,B,14.259606881519582,15.51013646400958,0
72,23.78897502103875,32.53786143959756,A,C,C,D,B,92.73851405366386,E,14.703992673171973,B,C,D,D,94.25787670629579,123.19812494785187,1
21,-43.95777735580138,-25.61607031050479,B,E,C,C,B,-47.84166841902354,A,31.866448708794003,E,B,E,B,-186.54635448047495,-32.44312860334151,1
63,-82.95900742742924,55.55797568583761,B,A,C,B,C,-110.43287623460259,B,31.275209486808453,A,E,E,C,-102.03848336181684,5.846991423265486,1
46,10.781868940317768,183.1827474870011,A,B,C,C,E,-211.8278297339904,C,-25.869426320428236,C,C,A,E,-96.79894234361994,-7.572138845893911,0
55,-65.42957202915541,182.50157277911322,E,D,B,D,E,-6.425010187809501,E,-185.6899700901038,A,D,D,C,104.52308353132797,-15.388540009691864,0
75,-81.793232230815,165.2078563539086,D,B,C,B,D,150.01867961532406,C,46.703817114383085,C,C,A,C,-37.91254705502069,29.13825366661536,1
67,-112.83618332962386,58.467603876365345,D,A,A,C,C,60.57942450231843,A,-21.983372896276933,A,D,E,D,-79.85205969978331,-140.63438842712694,0
69,109.81565097868113,14.385722363353793,C,D,B,E,D,82.53864879154187,D,-64.33751982679935,A,D,E,B,-17.88483458668505,171.4302958110281,0
18,-37.79031208655903,-18.00604817052232,A,C,E,D,A,158.5825848410075,B,99.09174428561866,D,B,D,A,-97.83152658877034,-36.160516704302196,1
28,-95.26187881466915,-7.956258928119986,B,A,B,D,C,-41.35411499970506,D,-2.750516889318115,D,E,C,D,-31.14779464829929,47.21194619231422,0
42,96.8503098995809,-72.7461672702912,E,E,E,C,A,34.48159694777287,A,100.61490350674045,E,A,E,A,59.33784227150418,-29.052565642516193,0
75,-6.184439680152627,-160.398189475021,D,D,B,E,A,-125.53850496538,E,91.42061207867329,E,E,B,B,-169.4403104524244,0.0838290106266719,0
23,31.8336894830362,27.738207882523913,A,B,D,A,E,107.82796217642836,D,46.287888733167684,B,B,B,D,-124.01788086484137,119.7685709205506,1
22,44.571754396660815,-37.10381261107417,B,C,A,B,E,-150.40492912128173,B,-44.27547291312427,E,C,B,E,-16.947852894504877,133.91257115615386,0
26,40.4683002612175,-93.82778137255869,C,B,E,B,A,119.44541148391113,C,-37.63972091595582,E,A,B,B,63.32803087572798,144.40245552280692,1
37,-55.9172628230734,272.87898033981634,A,E,E,B,D,79.5544201615902,B,100.01787597762137,B,E,B,A,-20.80604923588858,-46.407029565528326,0
22,-42.20707498842716,166.1524145923152,E,D,B,E,B,82.59894473396695,B,-55.75743349589184,C,C,B,B,-28.688465876116364,-49.68903957163804,1
18,-30.85989566189268,-21.694822879889358,D,D,D,C,A,143.50186200134576,C,63.67792137190875,B,C,C,E,121.40764143781924,-213.03082726549061,1
59,58.77230867522664,76.59477790609284,D,C,A,B,C,-23.653330153526834,E,122.71736575751251,D,D,A,D,-69.95666317275588,21.896594491900867,1
31,-45.69192294244139,-10.706106588312663,D,A,E,C,C,-103.30873088641806,D,-120.26983415279138,D,D,B,D,128.50305005695185,75.13264921231672,0
45,-96.1181709660826,70.4388532343137,D,B,E,D,C,-3.590731318936211,D,88.75612802763473,E,D,A,D,71.98724901102922,-142.53815670278428,0
40,-8.682000047708105,163.54187058986355,E,C,A,E,A,-110.0819604700074,D,-25.350424920664782,E,A,B,D,8.774285877514261,62.755911781443196,0
36,159.13380079637284,-51.323890794068184,E,D,D,E,A,-154.81581453280194,D,89.5329793932303,B,E,E,E,-193.14178418003013,-43.62979020527735,1
60,-45.04814667781759,-139.14048028654904,C,C,C,B,C,109.67463270450028,B,44.24564967412479,E,D,A,C,-252.20480563660118,62.9226960948812,1
66,2.9873326091359753,-69.8089763748714,D,A,D,A,E,43.13004389981378,E,288.16203313121605,C,A,B,D,-19.728539792062662,-140.70326676029077,0
50,105.88221677259075,118.25976438960977,C,D,C,A,E,163.17070875542828,C,110.24292905762188,A,E,E,C,118.54499315520286,-11.8843542122637,1
52,111.20655593805905,-11.232976919611033,B,E,A,E,C,65.669369886882,E,247.08895254285164,E,E,A,D,-97.39482678842741,-128.5369597828371,1
18,38.76266763488046,37.7653610164384,A,D,B,E,B,-81.61653856508305,D,165.8749875299825,D,A,B,A,-124.96499841582731,65.44441416791517,1
59,-77.80207081864468,-111.03932941989024,D,B,C,B,D,203.311828743147,E,-20.438654751593923,B,A,A,A,-153.96074621857366,137.64693553644213,1
34,0.39188604057587073,-98.99884512796106,D,E,B,C,C,-246.40858771307973,C,96.82794545604803,D,B,E,E,48.00232285993193,42.526666339596794,1
71,-7.942207104749606,-17.817644971914255,B,D,D,A,D,56.712044360572314,D,-58.16807953886529,C,A,B,B,181.60707586106747,-43.47215120459605,0
37,147.13698073224063,-94.24101961685271,D,E,E,B,E,-29.71599822943101,C,-41.579873041072496,B,B,C,C,-8.522442011784689,59.024124850220424,0
23,-112.69681820841456,110.93325089977841,D,A,B,A,A,-327.72979709857447,C,132.1853829579445,B,C,B,A,-133.258807412038,253.8329038295535,1
68,-103.24932793221234,116.35972596282411,E,D,C,B,A,-29.11057723480074,C,24.01755492150988,A,C,B,D,-15.184491333332092,-142.14176091445697,1
38,-66.9806664839346,-67.67563868678505,B,A,A,D,E,232.87724381725513,B,29.42688271403085,E,D,E,E,-186.91123069188492,22.693020160476596,1
56,-48.71333401558191,-13.091832220648236,C,B,C,A,D,-20.565676277052077,D,-34.7855427908992,A,B,D,D,131.56769869966243,-112.06086866014735,1
63,7.656484752167593,199.94979543785837,C,D,E,B,E,153.84466259318867,E,75.50819868979121,B,D,A,E,52.41181890404515,-50.27049740754014,1
57,-1.3516046569271856,-76.75898083934645,A,C,C,A,A,61.613888885454905,D,52.37272675847121,A,D,B,C,153.53432957463903,34.73298019147866,0
76,-11.284794836421568,263.641972070503,D,A,D,B,C,90.21352773461564,A,145.20748692336412,E,B,A,D,133.46060326986452,-91.27923896789495,0
71,8.08078894632851,-199.12435611261864,E,E,C,A,A,6.943096714772596,D,-132.81160787781107,C,B,B,A,49.09836959620824,-65.90889168367733,0
36,-42.618882705232465,-129.66780849702118,A,C,C,E,C,-31.66510216867987,E,-148.15662585271707,D,C,C,D,-53.80573918343532,178.88746951040804,0
54,65.69310788838646,64.15330808105983,A,C,E,C,B,104.0258456814882,D,9.85799948962037,D,D,E,A,-210.7850154090611,-94.90543200131577,1
47,13.065623975580218,-32.74401508822114,C,B,D,B,B,42.531918474498525,B,-4.209175655458444,A,C,A,B,-36.402314467231626,196.09369512786498,0
69,-15.650305793503055,103.26124317094082,D,E,A,B,D,114.65829238659597,C,118.3712120727242,A,A,A,C,-85.13829508372453,-176.3232185773289,1
54,-26.66258202706962,112.28815414989177,B,D,B,A,C,-117.03418505040926,C,158.43011221172475,C,B,A,C,-173.65590532839025,32.05869519836324,1
59,-134.52273277069835,-0.7457318161868027,C,B,D,C,E,-11.782004522826998,B,79.33446683003267,A,C,E,E,-74.3703495308972,136.33039569169543,1
42,-106.53408594259265,48.83635449736177,D,D,B,D,E,-105.22659448952759,A,-65.44710709535981,C,B,B,C,47.98223889213319,64.53974164010015,1
50,14.072158643271953,-113.2255006537863,B,D,D,C,D,85.64199543036611,E,118.27054053868859,A,E,E,E,-6.969669634793697,41.37931489719998,1
40,-61.292899050099216,1.3029058091596344,A,E,B,B,C,-30.584222418111768,E,-37.524351129640884,B,E,C,E,-60.88391894183448,0.4400342860473197,1
38,27.06941699353857,13.881401780958896,D,B,E,B,B,-91.01505085118137,C,-47.31928881713841,A,D,B,B,-98.2661894370929,-135.9126612467974,0
59,83.77560980125698,-33.70011848711516,E,C,B,C,B,-83.01468282045437,D,-171.99576862850603,C,A,B,C,-45.72882755780213,-56.345741563027886,1
31,-6.266736820729936,-53.40542770618421,E,E,A,C,A,-3.5566592790520803,D,-37.46672788746652,A,A,B,D,35.43532800375145,58.16869768279669,1
54,-91.49188138417566,218.8886736079728,E,C,D,C,A,-55.81201571745672,D,-102.1085386752089,D,C,E,D,-5.559785412824785,-30.3874745938637,1
69,-8.544696233938149,-207.1692622475896,D,B,B,A,A,-75.41027342394885,D,-217.75073873863911,D,A,B,D,-218.21671369201766,-130.0243261304439,1
32,-37.99548644022217,68.18474109436505,D,C,B,A,E,-158.67833759923056,C,-10.280583002757368,B,E,D,A,13.312436921636802,-56.06220054828381,1
20,106.27000763214211,-45.820243948819275,E,C,C,E,C,-215.84709152886833,B,-180.29919913990702,D,E,A,C,-144.53991927532536,-62.054833274595964,1
73,4.61156159210516,8.757620536660154,A,A,E,A,A,-161.3546771124287,A,97.43453877304096,C,D,C,A,10.598996342965652,7.391935834622531,0
32,-40.16254525417206,-15.415245207958739,A,E,E,A,E,-6.277621824991388,E,243.28473153026545,B,E,B,B,156.9810020950942,-33.88130689358804,0
77,74.42638314119937,-3.05893040315597,D,E,E,D,B,153.9004285229183,D,36.409946299151144,A,E,B,B,-19.203889981840007,150.8154766626947,0
71,175.78417281549727,52.81747962044595,B,D,B,D,B,-72.6569063982703,A,-60.83162815979324,D,E,B,B,-198.16426990247245,-42.313820990707725,0
34,46.39046852765617,-163.42878343699533,A,D,C,E,D,61.72779604105555,A,-55.405126623988856,D,C,B,E,-55.489878376250246,18.92720048034876,0
68,49.49412732332709,129.7469743462084,C,D,C,E,D,122.01146412171799,A,5.096055082905631,B,B,A,E,-11.524302010101986,74.68559002783559,0
21,96.59324957872343,-93.51924392159027,D,D,B,C,C,135.28061509172662,C,-69.97384604284139,E,A,E,E,-48.26533914264706,-63.643098619990056,1
45,-162.734645873357,36.445292461447956,C,D,C,E,D,43.73381779285226,C,71.35307198996261,C,D,B,E,-28.432072917847588,-1.2259286590239833,1
49,-12.670555334963757,-59.60060577678776,C,A,C,E,C,-153.1236354932433,D,-150.1168787237108,C,D,D,E,40.36756607701583,-71.82804756741884,0
42,10.923084413906835,-71.81700086330096,A,C,D,D,E,-52.73548971789388,B,59.58394981341259,A,B,C,A,77.95212350067331,-31.152353639716747,0
78,75.2469167581712,-37.89991358332474,B,C,D,A,B,100.51525692478008,A,332.3962329498952,A,E,C,C,-96.55426189584294,-15.297123218689107,0
19,-18.512729624368678,73.15211341373006,C,B,D,D,A,133.03280770781848,B,57.26264769811679,D,C,A,B,19.304229572848104,-3.6131474915393147,1
45,-207.97377660417925,54.59643492500339,B,A,D,D,B,-154.069189461976,A,202.7801037912566,C,C,C,B,-52.46059288097239,257.46035882019004,0
30,-62.93271132677625,-38.24989464126493,E,C,C,C,C,-37.581435967942504,C,157.29185521613377,C,A,D,E,32.27891244441137,-144.1741601392026,0
19,-110.18457963695295,140.60759018853116,D,A,B,B,D,-164.45937652915742,A,57.646428489759735,C,D,A,E,47.66536674728171,-60.67362907826954,1
34,-26.218821177159096,-42.15321443895341,B,E,B,A,E,-22.407731706620066,D,46.61891960079575,C,D,E,D,90.1695671082561,-26.954134597119705,0
69,-9.559396057184163,-0.3740669185435963,E,E,B,C,E,25.281140744667486,E,112.13505515080955,B,B,A,C,131.73693117646764,106.69121724941337,1
77,28.06900864564338,-83.44650838782204,D,E,C,D,D,-15.081454014085411,A,5.733948398662863,E,C,E,A,72.40273780633382,-36.77004079369082,1
53,135.25001350138234,-69.55581218387573,A,B,B,C,C,55.76277454969012,E,-27.49842440449554,A,B,A,E,120.48864337868035,-110.14287231316038,0
25,-72.82559819949242,45.03566103164184,A,C,E,B,E,90.82549309214085,A,106.65217496437964,D,A,A,A,69.85695641323196,60.084050248530474,0
19,-121.32350953457183,146.82406329767574,D,C,C,D,E,114.09754587665266,E,83.29097188297644,C,E,A,A,-0.3137198374478123,-118.53168191851375,1
61,-209.57655317443073,-152.8892901732571,C,A,D,A,A,76.28565058630285,C,7.171626773533249,B,A,E,A,4.071206061409386,-62.02952723609684,0
30,65.3960928208515,-170.8060342890411,A,A,E,A,B,-156.55705142641708,E,-127.08753135728092,C,B,A,C,185.3895596010862,-47.38985820508535,0
65,33.16034491294123,57.02596220037226,D,A,D,C,B,-161.85334233438576,B,64.69136875444416,E,D,B,B,-68.10904641051782,-250.3048071110507,1
66,39.096754773589225,-168.13854236534368,B,B,C,E,E,0.7996837507508323,B,66.80043317325695,E,D,E,C,-27.74760923674015,-39.07970827873694,0
32,-111.34364636180565,-4.312390805248743,B,A,A,A,D,140.01755715974355,B,98.12373574393251,D,A,B,A,23.47920291594132,97.49336275559354,1
50,-131.46747779205026,173.7998999611082,B,E,B,E,B,-28.06001944043232,B,72.36657699812771,E,E,B,E,24.13777049139197,-17.641445465260283,0
75,213.19425301682404,-23.651594401286545,B,C,E,C,D,125.37061571887371,C,-60.15121768620506,D,E,A,C,36.76334348674031,36.72254638444875,1
24,36.410173324323516,57.86311598206464,B,D,D,C,A,86.56393030651647,C,180.69295889370295,E,C,C,E,58.25488027231225,-12.773955054434232,0
24,133.0838294810826,20.53578056696536,D,D,A,E,C,-43.79413692420071,E,20.42463143378216,D,D,A,D,-1.5251529390297935,59.0591236694823,1
29,151.71695451142534,49.98757722271399,B,A,C,C,D,-105.05435361671994,B,34.95437144002419,B,C,E,A,50.252443773558774,30.907485681848595,0
38,46.341753931572235,-158.0780406242172,E,D,B,C,C,-155.0213322643941,C,12.40542728714556,D,E,B,E,-3.3910489061856746,173.89472215149883,1
