ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Hispanic,41.13196086568765,E,C,D,26.75738724060926,-35.39698504139025,D,63.42052486590245,D,-9.529380017641744,149.82026524159633,0
Hispanic,-130.11601087027663,B,B,B,-89.47151854058913,56.02457108410501,B,-54.24947531309891,D,53.5343249212751,2.057832223986566,0
White,260.2359733374542,D,A,B,-75.31429720992487,-28.06144250174576,A,86.99173947666455,D,162.48088496241812,73.77698351859048,1
White,97.05018789184123,C,E,E,-103.77133065302439,17.288489164939534,A,6.919712008407773,E,-65.79788063151196,42.57731851214484,1
Black,30.19018449057477,E,D,C,3.0091183065928084,-218.73950933042394,C,-73.19843219768619,C,-96.63304535438124,28.890903459247934,0
Hispanic,2.3144372400749917,D,B,B,7.740882909023634,77.59819684382964,D,-122.63711619450129,D,-35.23508552127427,29.987654768820533,0
White,136.20885524205104,B,C,C,241.23492164238814,53.64745366482608,D,-18.972940242662368,D,-42.14858909055735,-1.173240217344377,0
African American,117.07324058841297,C,C,C,-37.325049874878715,138.2190518445634,D,70.08665687438055,D,42.758323340828305,116.20715246902282,1
White,51.47335265563314,C,C,D,113.38210216962534,112.01901894685776,C,-101.26925119668122,B,-147.0226629920578,-81.41605170208248,0
Black,-44.08359408551703,C,A,B,156.18672148956554,54.00617382048043,A,58.12686481189531,A,-115.6608968380206,-21.40756018812001,0
Asian,-26.120599073625588,C,C,E,-11.971106953518898,-8.132832147870944,A,-19.82364728399073,A,-13.80635065656291,5.955888260986594,0
Asian,51.425522175060024,B,E,A,-132.1614053036388,-89.30356465441048,B,164.26630903850017,B,-182.47771655213663,41.129431204536445,0
African American,63.12057394629036,E,E,A,25.642236448456018,-14.285860402945824,C,153.05379993509186,B,234.21832165172324,28.045754552742014,0
Hispanic,169.31109507789168,A,A,D,57.09351295163159,-32.92526861215841,E,-12.666194658756458,E,-106.25467190992043,21.831707950910776,1
White,49.081158355809166,C,A,A,-15.957980679194447,-231.98781348777916,B,-43.20390491941727,D,-24.62554041095828,37.01336179946236,0
White,-131.3149580006802,C,D,C,-0.24080936594153518,66.01636115988065,E,29.620415084828345,B,1.8974153467863824,-59.026818839504315,1
Black,-98.68518068702116,C,C,E,98.56614863746178,51.52441168757696,D,99.89510524017764,D,-62.52605548717484,-114.7035359301092,0
White,-57.37506319630037,C,C,E,-29.677171058737123,-87.76160081748637,B,-19.963668911158656,B,31.072864433614892,151.15672898730287,1
Asian,70.51555257150783,B,C,C,-10.84736366649597,-65.80002226559053,B,93.0767492311076,A,-81.85570067078697,22.17313490640946,0
Hispanic,-143.947996372172,E,B,B,-136.14303547630345,21.591116926924446,E,-149.79601793035704,C,83.36601685924974,97.81091634993497,0
Black,-36.243058595482864,A,A,B,-130.45655222828765,107.64940052105494,D,192.71571574660888,A,-72.0182619628204,12.858934311100962,1
African American,101.92174533652603,B,C,E,-92.06910717081155,-112.85810587164593,B,43.69145308648141,B,95.90396377738102,-24.553951511115816,1
Asian,-68.62286223752176,E,C,A,-9.03451711814354,86.56253963040135,C,-53.66293987471725,C,13.099599832476164,-42.22250724895177,1
African American,-36.1677876316319,C,B,A,67.89459989475662,-50.05261004847784,B,-24.891748506269934,A,-147.22891249615006,-162.5671188918426,1
Black,-25.427511791430817,B,D,D,-33.317703551879646,98.24353743837636,C,-82.73712955530492,E,25.65051726039825,141.03572206455098,1
African American,-57.87217566763345,A,A,B,115.92618870686866,-40.69257126305794,C,-38.02405566342078,D,13.468883575527435,-111.8163333699989,1
White,-11.40879087528802,D,D,E,9.3839573957293,69.54946284712351,D,-155.49237711021863,D,106.9768163403898,-137.42571839879642,1
Black,-146.03454779646972,C,C,C,113.67768132731746,129.96574879835447,E,99.96617929788205,B,-3.224362733807146,-159.73239019469034,1
Other,114.93463825395895,E,A,D,-223.999339864198,23.929323865222084,D,65.92608600017267,D,-0.2925218266301289,127.13206615807164,1
African American,19.898501412998996,D,E,D,20.606986668174603,144.5036427690848,C,-58.634153145486,E,-173.64031935092697,169.3847093335435,1
Black,29.965478587771855,A,B,E,78.01062692397045,125.37379609412447,D,-127.11656578167776,C,18.295222688112418,69.212918900459,0
Other,35.99769916191762,D,D,C,-97.5318727670425,-172.61061834152733,B,-110.0524210358228,D,48.14139026332078,-65.59461359612862,0
African American,-71.01249548856295,E,D,E,76.72997073553466,101.42990895767329,B,32.04961693481263,B,-19.2859073550262,22.802963385972767,1
Asian,-37.89139055461528,D,D,A,-46.581299448948386,62.29537830737979,C,-82.83925845733481,A,-70.05614395255729,154.77075862225945,0
Hispanic,20.790860943763274,C,A,B,-212.53168998224942,-52.33904924437331,E,135.47179941775778,D,-130.13156553868268,-30.41732759349029,0
Hispanic,192.51232639688936,D,C,E,26.412111365114683,-47.05916796616533,B,63.8938309534681,B,-200.06060047931365,84.11792052544088,1
Hispanic,-149.85868036919948,A,D,B,6.90854758100207,-69.96485690759243,D,-56.506455367354256,A,-109.53543644105264,-14.181448164767351,1
Black,-35.56068820961671,E,B,D,10.890099916098526,-33.55901572539043,B,-1.8445259592711976,D,11.501751097254886,16.409288482597987,1
Hispanic,-54.90578421479355,E,A,E,175.9539171442849,-78.5512404285941,D,-28.82706685378392,E,-45.07568113093126,145.42834395479787,1
African American,-81.469719393951,A,E,B,-14.00217248878159,136.2871006885164,B,-116.41251440716299,A,36.46178534016642,141.8783512619588,0
Other,-78.20529416892651,B,D,A,-10.869092974600541,153.06927976950354,E,-65.06542433622468,A,-60.7638818800705,114.54594675979001,1
Black,105.63349056799322,D,B,E,-154.43107474931475,-185.56613099995724,D,22.888336201377495,E,102.35316363992493,-95.39676635084395,1
Black,47.65462654394803,C,E,C,70.21363481419957,97.8213644791715,D,70.46845954609076,B,-3.847234445798131,-141.22161565755985,1
White,10.856459481991578,A,A,A,233.7421436305086,-59.724455050590876,E,273.59220008751817,C,-23.437624197340423,152.80225521430663,0
African American,132.57237049286897,A,C,B,67.77065510429038,-125.13051388827168,B,-85.07425036301527,A,3.3724729135865577,63.30318350963166,1
Asian,-126.35737403824268,C,E,B,-44.26132926346248,-111.96595106862357,D,102.23001133305434,B,42.08401794019641,264.26370213629036,1
Asian,-103.29377051396327,C,B,D,137.3245947538462,-24.674653736788123,D,121.33391182899287,B,71.63277505555388,-48.46453799438295,1
Black,1.9760879125394477,C,A,D,-138.17306557545317,-37.66736525214866,A,218.35796879422892,B,104.45004607144834,-183.4809929629277,0
Other,-2.7940916101704225,D,B,C,7.2925702170849345,-124.53361881849227,D,38.073952253683025,C,-164.50986918455038,96.4407973559166,0
Black,183.21735296063335,B,D,D,145.7600326205482,58.536696134756525,A,-32.862987976657735,B,-87.87664584851497,240.81613114206593,0
Other,-68.33276472229055,D,D,D,140.16759634224567,-17.839705839061995,B,98.73029580975327,C,153.74678082018306,-6.164970541183433,0
White,48.7574856048206,C,B,D,0.08860133911996261,202.3340785992187,C,52.98992686804165,A,38.69577470682899,9.812388687975266,1
Asian,-83.36077156607192,D,B,D,224.23052578639647,-53.510410193511774,A,127.73466694264587,A,-104.87863161508393,194.95127581245796,1
African American,-151.72687163306804,D,C,C,-106.90236020981514,48.541123616410104,C,-64.07987665359158,D,-116.67550357322985,88.68495247522867,0
White,88.71651743452928,C,A,B,119.04302836450691,-46.96422507496683,D,-44.63651526249796,A,-55.024558727887715,134.16514356316503,1
White,200.0566174847849,C,D,E,-32.35772504925495,-177.05096960849872,D,-14.07111742936887,A,-93.3413170462033,-65.29088976106972,0
Black,178.92588850471546,A,D,C,-66.81627114740633,-105.38658549260353,A,200.36669437326515,D,-29.837833564024667,91.77401787562118,1
White,145.38589561913975,B,B,B,-24.073771206318565,-10.572060216756483,E,172.43789821082103,D,188.71516140496968,-50.213832153839085,0
White,-48.853428603181555,D,D,B,-132.11695380515513,144.04271878170616,E,50.61534259910343,A,-4.357088871451026,91.6095628729466,0
African American,-210.08697134933124,C,A,D,3.277184310161991,-13.669755634605757,E,61.70739484658676,D,106.76988117333875,-79.1542386700869,0
Hispanic,-57.82594557868096,B,B,C,-163.12126642170185,23.055643595061678,A,-77.77325010511534,E,-123.6299662242482,-71.34162966780269,0
Other,-47.160203251746225,D,C,E,-57.411810253018515,-92.66116425909439,D,116.73738455814038,C,117.91245535596784,184.28474537112663,0
White,-87.36338269038745,D,B,D,-42.47342217957567,-21.919718275213608,A,100.57592192944055,E,216.37559518660598,-20.602942741188667,0
White,-46.77184556238972,E,B,B,33.67528917905972,-11.321626214338208,C,76.43731639662029,A,-29.06631652866337,4.088649767724281,0
Asian,-62.4544273933599,C,C,C,-67.53514813522808,-3.103987969862981,E,88.41152830684116,D,-27.0633965857571,-108.22297082490829,1
White,48.1394196701324,B,B,B,97.76995201383592,76.11644032576906,A,120.68569791513293,A,-68.37135706602841,135.8584980463877,1
Asian,-96.75047335459334,D,E,C,150.8599833089671,86.80870760341574,C,-123.52593071144389,D,199.61792480119294,-116.9074605146752,0
White,-153.29843980221654,C,B,C,-118.64669916155546,92.21982405493657,B,-42.383818447856655,B,16.28955805799685,-65.97395436215349,1
Hispanic,-167.16826027639513,D,B,B,-98.93148233669183,-59.576840563402115,B,62.89981882781408,B,34.60056231737627,-128.58402616630678,0
Black,9.399366994806027,B,A,A,232.30158053431717,43.35398883963163,E,-60.0390311344426,B,59.57279015590055,-228.9099160839974,0
White,-87.2994866417381,E,E,E,-188.86872435969258,34.879638959456535,E,52.127851549871075,C,232.83193238122007,-20.962530771998196,1
Hispanic,175.62019955550653,C,C,C,8.24120891006206,155.46111227946002,B,-20.25074303776047,C,-131.95982946686192,99.21082740836142,0
Asian,-73.8044530964275,C,C,B,77.5375778835294,-31.600095770053137,C,-21.147626514988406,C,-119.33864408424992,-49.64357901194547,1
African American,-106.30041262180718,C,A,A,108.83151786669617,23.41498597083864,E,49.33485928094964,C,-157.25953620687184,-159.33366296221632,1
Black,-31.2281843973551,B,A,B,64.29958478159163,-2.795873799056827,B,19.02394399806845,E,-34.09054288319468,39.026793744806106,0
Hispanic,57.29405167681529,E,D,D,59.09534600432399,226.2182945240694,B,-257.9004479005582,A,181.4073688440917,11.084237898127402,1
Black,-216.43100278575704,C,D,D,53.740041210817054,-39.48622482596504,B,29.77931308634413,E,46.73860356496991,137.38270094372325,0
White,72.45859344994079,C,E,B,29.458916313917644,61.26086261392675,E,-113.29250445335484,B,-119.65860761487646,-39.889524691923725,1
White,-42.50698640510378,A,C,B,-108.74803585233428,-157.1512020478367,C,-9.528441243271491,C,4.284092156708126,-153.4838640183296,0
Other,188.12644604669723,B,D,B,4.388133506296579,66.90366172065374,E,-37.90556423621509,E,-3.056281789739443,-27.465455099188112,1
Hispanic,190.09717893804182,A,B,B,-97.42623167263376,25.973946123146067,D,-104.05596965815785,C,-164.08511754400928,-4.970390076028644,1
White,2.4192523490542284,D,D,C,-26.298068721847944,3.703381496336656,D,-114.48359737212056,E,-99.87265717840253,208.5061461381806,0
Asian,70.42317801594761,B,A,A,7.245088551802197,97.21975301774098,A,-62.059600140792035,E,-198.1296058949986,-117.44426738767004,0
Other,3.458739486334381,E,B,B,-116.94315798871567,56.03797204658147,C,-85.15508335336975,A,18.83208467946486,86.34482676189232,1
Other,11.191871634459405,E,D,B,49.942132755277655,-79.02866970744033,E,264.3912405732389,D,-298.1934674614702,8.698967042917005,1
Other,-70.55838058528194,B,B,D,194.34314310651095,-91.00629582670227,E,-38.88619770128427,C,-48.69508606213702,23.44780056069328,1
Asian,-91.35659727428813,C,E,C,106.15613389610144,266.54729776575954,A,-19.04410320885723,C,-37.558627444887016,-190.28424080498127,1
White,-138.09949832829267,E,A,C,70.69290557817102,-86.10575752079083,A,-28.299830657374958,A,89.67226137096212,-21.127336447077923,0
African American,65.9771978311375,A,D,A,-22.151822679216576,-73.88424402984441,A,130.22566060593897,E,3.607499407371951,-56.02908387822089,0
Hispanic,-19.604181876507273,E,A,C,-10.20223212329511,113.13708661375514,A,-64.13250759491453,E,-33.830282244865295,-58.04656446399785,0
Black,5.6439033002656425,A,D,D,-193.7608717841187,-48.57347219486237,D,-6.147496215036095,B,-18.197130407982325,-178.0963665293239,1
Hispanic,91.51643560603156,B,D,D,64.83588593728548,-35.0099412501578,E,-88.5540457373576,A,64.74358794540159,16.489734304927563,1
Hispanic,60.241449817894875,A,D,C,-53.726260739996825,62.17795248371871,D,85.90273824665906,B,75.6530947425622,-17.73214050922501,0
Black,-136.27059542048266,D,E,D,146.99923553758512,4.346021940963699,D,-118.56433013938117,C,-50.819614941242065,-0.6479021888112467,1
Hispanic,-87.31231886756788,E,A,A,-17.728892324997624,190.09170282168267,A,13.568392594922527,D,-8.972834386645467,233.0277044877377,0
Asian,38.70823541682061,E,A,B,107.60789032734664,-14.48813033217237,D,149.89920186429754,B,77.07977177946454,-95.61669405482537,1
Black,66.22269070061357,E,D,A,60.680304784603045,27.225484438782676,B,-65.15328431505904,C,-22.69215200999911,-177.40780516107574,1
Other,0.0012391872069183133,C,B,A,-39.03800651890473,132.08337237806376,D,14.68291269740881,D,-37.27960564964759,94.18008057592027,0
White,-27.212224292268665,B,B,E,-130.61695961548037,36.056832762181585,E,109.45696090003916,E,74.78850936013029,-2.1762432481726357,1
African American,42.65842102512886,E,A,B,-41.17533987637324,-8.67179844436065,B,108.16684116107302,E,21.050735782069722,3.141621033976482,1
Black,9.010613738819853,B,B,A,51.03418540069264,-114.87274502604205,E,-96.81828651029448,A,16.45439623948448,-17.987402750213803,0
Hispanic,90.77824237287751,E,E,B,96.88406741554316,39.04352167844469,A,91.73517033880727,B,-194.76493452498335,-4.557269580423451,0
Asian,-12.439986462348607,E,B,D,123.43777781473162,-4.998893608648261,E,148.01161151700592,E,-82.32137406358652,-4.806969952011185,1
Other,-145.42180160339427,C,C,C,89.5873391988525,15.223268913762174,B,-74.26525042529039,A,-65.29161926652881,-53.043463908091105,0
Hispanic,64.89699230294315,D,A,D,64.59774577549375,-46.42932324685107,D,-75.51316515770962,A,48.46184453648462,105.7332678535499,1
White,-17.50694033940693,D,C,E,124.94170437623897,47.946530240834605,C,5.9896838188641635,D,120.7095836745884,-94.49226750392108,0
Asian,29.310728272065745,B,D,D,-60.33760046951466,28.626918160108517,B,-24.824647593409168,A,54.57097847677178,-26.139266601535933,0
White,-153.20377211854506,E,D,D,48.340594219301316,-34.54684565254757,E,114.90447868429045,A,-75.33552084102222,-46.94224364268673,0
Black,46.32046212165097,B,C,E,248.41216885766758,44.12781419371492,A,109.34668926223567,A,-108.35456260953684,-67.57898362067559,1
Hispanic,-102.93351837515921,D,C,A,-54.625661709291926,-208.50424461845077,C,129.74006861570987,D,-64.0386821830121,-240.58414401142153,0
African American,-53.50061815009819,D,E,B,99.74422296892178,-90.84540015361013,C,-10.768954041191634,C,29.802171702925268,-187.3505111060157,0
Other,-12.944426774357314,E,D,A,-120.73557792389693,-124.40778723321479,D,-55.06845334025445,B,-53.94948310326735,-19.62984798322003,1
Black,127.79149218121523,B,C,C,-52.37697118151499,-60.90766952786127,E,64.50565204192712,C,-48.71298251851086,-2.2520533200403294,0
Asian,-160.78336228128592,C,C,D,58.16599766564827,-2.2871482927114695,B,-50.966262480432164,B,-38.653805761065904,-30.272222281079937,0
Other,167.21542094159904,A,C,E,165.6293129871433,122.09668647803483,A,-70.55461332863392,E,36.122492747137,74.20670940521144,0
Hispanic,16.643382966951386,C,C,D,-73.85555889121152,24.552549335701027,B,84.3000638192494,B,45.5470303613924,245.85026527176436,1
Asian,-0.5864787745194899,B,B,E,-108.50101472243641,106.58019746707757,C,-10.592328018254838,E,-151.96543827450307,121.85596242413719,0
Other,108.56078612207847,C,B,B,167.67202636731705,-26.25246114173813,D,-159.8620316264713,C,-40.1249168969687,62.26737104733101,1
White,-73.52296794381375,E,B,E,-149.8073162996069,-62.39052863053577,D,-13.47161156785663,B,130.24974211541368,-279.41042247880216,0
African American,45.827923362715104,C,D,C,92.39741817539716,-105.90847311492877,D,59.8865017161727,C,-56.57058622675284,16.739718368001245,1
Asian,-5.173806021966216,A,B,D,28.35638925173632,95.77259017069417,C,-81.1263658572602,B,-45.65749846351938,-39.826720955873675,1
Other,103.82312641854108,E,E,A,152.7752964242523,50.48070322008926,E,-151.58809878065648,E,-63.830056588155514,47.82324620332385,0
African American,3.9913396468344624,E,D,C,-20.914677248559382,-25.43402592585683,C,86.76518057451284,E,43.507180671822624,97.0702011316227,0
White,-177.71776260868532,E,C,B,10.111027298065093,-165.91120671658632,B,212.25999973488885,C,66.38976879657972,-35.860741097447516,0
African American,1.1725917422412777,D,B,B,-15.527713035507546,-253.75621683856178,D,116.48472062719381,E,1.1803473354137015,61.29518742292379,1
Black,55.59569875165098,A,B,A,106.4901233059049,29.541122595349357,D,51.425234315109506,E,-26.389420638507012,-84.20453501546434,0
White,-49.60657914782903,D,A,D,159.68205150643337,-13.911946289239763,B,-78.77416623918101,C,-119.38389570618443,28.784632392373734,0
Asian,125.91584839439545,E,E,C,17.95042261360198,-49.44244829340868,D,114.99606507535707,D,-15.075015537138462,-11.469349179263235,0
