Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Germany,C,E,-131.94700536357936,C,103.87600347172975,B,D,1
Germany,C,A,-186.16690100532279,E,158.1742836425272,C,A,1
Germany,E,B,94.20356259267926,D,-118.57353528170962,E,A,0
China,A,B,265.03240709996345,D,-22.252384195368354,D,A,1
Mexico,E,D,-8.573279806610575,E,54.63370728028581,E,A,0
China,D,E,-76.51828965625799,A,-96.46142453888208,B,D,0
Mexico,D,B,122.22360757232553,A,-91.58922871591486,D,D,1
US,A,B,-62.62746571926976,C,35.286856882553195,A,B,1
UK,A,E,-13.343629637705568,B,150.80777924850872,D,E,0
Germany,B,D,-69.19519759376661,D,80.49915904782388,E,B,1
India,C,C,7.383587224041547,B,-115.2257799195703,B,A,1
Mexico,D,C,35.482861508621596,A,24.94089220126831,D,A,0
UK,A,B,208.75855105650868,D,-6.689457680109569,A,A,1
Germany,E,A,64.36925243987332,E,-21.146843038851156,B,C,0
UK,E,B,82.34784420993593,E,-93.35157824524903,B,E,0
Brazil,C,D,-12.215473132776058,B,28.441826567048313,A,B,0
Other,D,C,98.28384197027933,B,-112.6772363908195,C,E,1
Other,E,B,-61.21605673350559,E,51.24940477763103,E,C,1
UK,E,A,-53.971887481800906,B,-2.284121353160852,A,A,0
UK,C,A,-53.51404073867617,C,-146.60526742405779,B,B,1
Brazil,B,D,-100.28704832068331,D,-106.79687489242156,C,B,1
US,C,D,47.28226915836907,D,1.890772399789558,A,E,1
India,B,E,-25.731132539477684,D,-114.52937044432359,E,D,1
Mexico,C,A,52.13969183201773,D,147.3350868445508,C,D,0
India,C,E,-36.2295123273407,D,-147.70011230292116,A,E,0
Other,C,A,58.03317143251346,D,36.91201034138927,E,B,1
India,B,E,181.58390501515655,B,-25.01644118347895,E,A,1
India,C,C,7.193361987343063,A,-5.221017508345018,B,E,1
US,C,C,123.61940142018524,A,83.69755315166387,D,B,0
US,E,A,6.299174039428215,A,-48.48783910920895,B,B,1
Brazil,B,C,-80.49224280547911,E,49.980736672764756,D,E,1
Mexico,D,E,130.09804369908,C,24.978736452270585,B,D,0
Other,A,A,158.61621293628593,E,-136.08097855536306,D,E,0
Other,B,B,-184.2569960502101,E,-25.800002093161687,E,A,0
Other,A,E,-207.02263251155208,C,80.75526175894623,E,C,1
Other,D,C,-224.1706287674461,C,-88.51757901244073,D,E,0
US,C,C,-101.77061293778304,E,-90.3408406498898,B,B,0
India,C,D,-52.757636846444875,B,-151.06368322538697,B,A,1
India,E,E,-15.093869770582335,C,-14.415159235829933,C,E,1
India,D,E,-85.87091960809619,D,25.2445668292641,B,A,0
China,C,C,166.69976353412073,B,32.02066675705176,E,E,0
India,A,A,83.80089211714616,E,-31.966988982231587,D,C,0
US,A,A,94.87835193338364,A,-42.91971202003867,C,B,0
Mexico,C,C,-56.55257066694398,D,-126.65444542155177,E,C,0
Mexico,E,C,93.09539119916707,C,117.3499269458822,A,D,0
Brazil,C,C,-129.2679746283287,E,-177.17085238503836,E,A,0
Germany,D,A,-3.973418981483824,C,129.7189292907125,A,B,1
Mexico,D,C,-34.081883162315414,A,75.48975996612876,A,E,0
US,A,A,-120.4447495107906,E,45.34332784080638,D,C,1
UK,E,E,-109.05494218248455,E,-104.50503878200578,E,C,0
China,A,D,14.663438980965134,A,130.45316777964405,C,A,0
US,D,D,-47.47732782161148,E,64.38634268180996,A,C,1
Brazil,A,C,-117.56210491504622,C,-82.22057233388796,A,B,1
China,D,A,8.43594128526726,D,113.92925996239684,D,C,1
UK,B,B,-84.0595972476673,E,165.36682474469038,E,C,0
Germany,C,C,15.830704109894187,E,-220.41426115431605,D,D,0
China,C,C,64.84709208006223,B,8.403851392708564,A,B,1
China,E,D,-16.868421159667825,C,3.363249943569821,B,A,1
India,E,A,-72.64284361545103,A,2.503613695052471,C,C,0
UK,C,B,-50.618494313733734,D,50.72560653286941,C,E,0
Germany,E,B,-225.8508057158977,D,-24.59927401665281,C,A,1
Germany,E,B,-147.9142577926956,D,-140.36841518965613,D,A,0
Mexico,C,B,6.523598171743535,B,102.00877623476356,B,A,1
India,D,E,-19.449447708125387,B,-9.48080188960985,A,A,1
Other,B,A,-2.9583214700067995,A,135.25969474773373,E,B,0
Brazil,E,A,115.61741135284869,D,18.712627223795813,A,C,0
Germany,E,D,-122.26941937447076,A,-24.130819331168357,A,A,0
Brazil,B,B,1.3545392970691763,C,75.28631991957938,D,C,1
Brazil,E,D,69.88188781865995,C,41.572601055329145,B,E,1
India,A,D,-108.40877715305643,A,-166.886851118508,E,E,1
Mexico,B,B,-91.46763076881803,A,-5.287808270141774,D,E,1
Brazil,D,B,-214.4487489083895,B,20.610273553146154,D,B,1
Mexico,B,C,-54.37053823536452,B,30.998739993501413,A,C,1
Germany,C,A,10.140820074039706,A,-5.050888682595202,A,B,0
US,B,C,-39.22668170245928,A,-6.0598873269808795,E,B,1
China,E,B,6.267120630504818,C,-31.181785974506717,E,E,1
Mexico,D,D,-122.40059733932958,E,83.3059345783297,B,B,0
UK,E,A,-104.43499042364705,B,-27.94412110411274,E,B,1
Brazil,C,A,60.525082129172844,D,110.82061802987609,D,D,1
Mexico,E,B,-168.7490846823363,C,112.14953574206146,C,C,0
Germany,C,D,-31.875228477634636,A,-94.79004026778395,D,E,1
Other,E,C,-191.17135283339368,A,-29.933116407542993,C,A,0
Other,E,B,-169.51543623161166,D,47.68524757135073,B,A,0
US,E,B,126.78656183752818,A,-46.93505195840239,E,B,0
Other,D,B,11.36158297439842,C,-88.01598727752929,B,E,1
China,B,B,163.83138803071816,A,26.9046022013463,E,C,0
Mexico,E,B,-159.2857050497179,C,-8.036340710969862,B,D,1
China,B,B,63.31802262271945,D,42.30508905802046,C,A,0
UK,D,B,135.39555364846808,D,212.0775636608107,C,E,0
Brazil,E,B,-140.08552095580427,E,12.07289623696371,E,B,0
Germany,E,C,-50.17740478960037,A,23.076108906952474,E,E,0
Other,C,D,37.79029431902408,D,-141.2405449733181,D,E,0
US,E,C,2.4113350715536637,E,-35.675367944212546,C,D,1
UK,A,A,-105.32661984502883,D,50.48412982818107,E,A,1
Mexico,D,A,51.83344997127816,C,-46.472323027073784,D,B,0
India,A,C,133.33168190031753,D,89.88241638841767,B,B,0
India,B,D,93.43117618364064,E,-52.50395793793191,C,D,0
US,E,C,-62.94128669644934,E,98.84071464664144,B,D,0
Mexico,B,A,118.45040881495743,C,27.06802031570356,A,C,1
Mexico,B,D,149.55642615816777,B,-74.57045501729203,A,B,1
Germany,B,B,-117.2143051938962,B,-27.60323395447873,B,D,1
Other,B,C,-139.88235241389987,B,23.35168675747095,C,E,0
India,D,D,-137.90346442298275,E,40.23835282981441,C,A,0
UK,B,C,-100.87805346003901,C,-20.478086685495395,E,B,0
US,E,D,-96.35121166250931,A,164.43176546960595,C,B,1
China,B,B,119.46415651289999,C,-77.89606419325045,D,E,0
Other,E,E,-0.9424567343505308,E,78.37587204943637,C,B,1
UK,B,B,-25.9447464979004,A,40.3611329202785,B,D,0
Brazil,C,C,-16.020554843274752,D,89.2766372112581,E,A,0
India,C,B,-213.8362396917565,C,-130.59993329359713,B,B,0
China,C,D,-175.31475114817061,A,146.20701173173222,C,D,0
Mexico,D,C,-112.84600200815078,B,60.88878404512121,E,E,0
Other,B,C,53.50992516104524,C,21.80629714349388,E,A,0
Brazil,D,D,123.63663334165922,D,15.116627266729848,D,B,0
China,B,A,87.26790389956149,A,49.11727758853766,C,E,1
Other,B,E,-7.001782741147328,C,5.319448821344761,B,B,0
US,A,D,55.199563543595964,C,3.8750813724913242,D,A,0
India,B,D,-22.68230970091642,A,40.146185203703816,A,B,1
US,E,B,-13.294796686244043,B,0.8591692369003849,C,D,1
US,E,E,-61.95691647028774,C,-32.791820098829895,B,B,1
India,A,E,-49.60835130606163,B,42.607276806226025,D,A,1
Mexico,A,E,28.569272206555148,D,37.1846656857074,A,E,1
Germany,B,E,-85.17418440555913,D,-127.60832203603903,D,D,0
Mexico,C,D,-218.60964744288714,C,12.212385763526104,C,E,1
India,C,A,-69.54422850570216,C,119.82447010395691,A,D,1
Other,C,D,-63.090132603261154,D,-44.94059080380871,A,C,0
China,C,E,142.9889098616005,D,75.50000539673776,E,D,0
US,C,D,-86.08969495574445,E,13.879240957181477,A,E,0
Mexico,E,B,-156.2555094824917,A,-145.90613755152927,D,B,0
Mexico,C,D,68.886544240681,A,128.55660163352718,A,D,1
India,D,B,175.58362175707364,B,161.60265264359558,C,E,1
Brazil,D,E,17.151996236931154,C,223.88548825458136,B,E,0
Other,E,A,103.06339266182279,A,-100.39389092851654,A,B,0
Brazil,B,B,-95.22757140165086,B,-74.52639398001415,A,B,1
India,D,C,28.590752739919452,E,11.510678696604653,A,C,0
Mexico,D,B,21.673854395921598,C,-52.6920588578413,C,C,0
Other,B,E,57.633727793813605,B,-18.51388292436264,E,A,1
UK,C,E,0.46601559924145236,A,11.861073921689528,B,E,0
US,E,E,-101.47508036566191,E,110.41343325560027,C,C,1
US,B,B,-102.8144681885769,C,105.01314568172691,B,E,1
Other,A,C,-91.75542221284776,C,-40.362751758174205,E,D,0
Brazil,C,B,78.44075758963996,B,28.632316645821366,B,E,0
Germany,D,C,102.28307377257022,B,-100.73692531525327,B,A,1
UK,A,D,33.99687577074473,E,-116.48321527443446,B,E,1
UK,B,C,20.70939262876487,D,-30.942303323881553,B,D,1
India,B,C,-109.3974669178914,E,72.30266609942035,E,D,0
US,C,E,141.15072265948655,E,-86.0555435899446,B,D,1
Germany,D,A,-128.62031470507122,B,-36.8531836325198,C,D,1
Brazil,D,A,40.5344906992713,D,36.59019633553277,E,B,0
Other,D,D,85.94306455335929,E,5.8651396637579944,D,B,1
Mexico,A,B,71.49825669389503,C,95.39118081850293,A,C,0
US,B,B,84.90532200617422,E,-288.2123761914201,E,B,0
China,D,B,20.585203275031972,C,-56.81019263628934,A,D,1
US,C,E,-206.85753674996775,A,38.35088020052788,D,E,0
China,B,A,48.83658331318891,B,-88.59534564960995,E,B,1
US,C,C,21.357111495806894,B,124.78617861137022,A,B,0
Mexico,A,B,56.650990097921074,B,-141.48278459437006,D,C,1
US,C,A,23.55014325178449,E,-119.68314278813517,D,D,0
Mexico,D,B,-150.26109489030034,B,-43.760124648676054,C,B,0
Mexico,E,A,119.78601770146433,D,-56.52669650570347,D,D,1
Mexico,E,B,79.81972790779166,B,19.504121187219116,A,C,1
China,D,D,66.10888697895852,D,-47.72394715324291,D,D,0
India,D,B,-31.58248522824565,E,91.28353033112244,E,C,0
US,D,B,75.70327486608606,E,-7.351333316448358,D,B,1
Other,E,E,-61.14567106222446,C,-20.850141784516126,D,B,0
Germany,E,B,55.13734372281742,A,169.46759307254547,A,E,1
China,D,B,191.5454169003556,A,-39.62232528324889,B,C,1
US,B,E,-264.1520801639575,A,-92.43371743675797,B,B,1
India,B,C,-13.800486565787168,E,60.492500834115035,C,B,1
Brazil,B,D,98.75182944923758,D,11.648335371214785,E,C,1
Other,A,B,-157.24124056303188,C,71.13381848781557,A,B,1
US,A,B,-98.06925411349195,D,31.81164536876688,A,D,0
India,D,C,-14.113362804788842,E,7.399614500826539,E,E,0
India,A,A,-2.2780798977188566,B,36.77323324336366,D,A,1
China,C,C,-97.5408695287168,E,78.37504807502783,B,D,1
US,A,B,-58.91653572123595,D,-26.417827391334214,E,A,1
US,A,D,-20.764702655234647,E,-12.142892648809244,E,D,1
India,C,A,2.814689515575619,A,97.96730024116971,B,D,0
Other,B,D,-151.68872597921367,B,-8.917947925314083,A,D,1
China,B,D,-129.48023686101763,A,-204.85445509807758,D,E,1
Germany,C,D,39.50956823573374,E,-3.0599396910343826,E,A,1
Mexico,A,C,45.56208245638373,A,-6.7025239405003365,D,E,1
Mexico,A,C,-97.8891142471345,A,88.33637355616838,E,A,0
US,B,B,15.887550957680348,E,46.62908918751725,B,E,1
UK,C,D,32.45503600249728,E,-101.90927454165377,D,B,0
Mexico,B,A,-99.36288815470242,E,-84.12654635107153,C,E,1
Brazil,D,B,-23.060128312794053,A,61.592559649050656,D,A,0
India,C,D,6.121248032925221,B,-189.8299262917525,D,B,1
Brazil,D,A,41.80149461410229,A,-35.80758284812941,B,E,1
Germany,D,E,-48.427046291434884,C,10.075779646015578,E,C,0
Germany,A,C,0.9151342274761655,A,-40.57981505750002,A,C,1
Mexico,E,E,-143.82120013086467,B,60.737394117138436,E,D,1
US,D,A,87.02122995117307,A,50.967940483448885,C,B,0
Brazil,D,E,-50.57154325837446,C,48.20060511198401,A,E,1
China,C,E,-24.604231650536825,E,77.80015891829913,E,A,0
Other,E,E,27.1526382798769,B,-80.7221841685432,C,D,0
Other,C,D,103.91691879030482,C,63.48447648038462,A,B,1
Mexico,B,A,-118.41994536010748,A,102.0916901690125,A,B,0
China,E,E,-12.102045282754599,D,-55.169380871942955,C,A,0
UK,E,E,-15.762571040705028,D,145.22170061403662,C,B,1
US,E,C,7.678146721896827,C,18.47033559554952,E,D,0
Germany,E,C,-129.82626754873746,C,166.22867856673284,C,B,1
India,E,C,-48.68407068269016,B,-115.63718461541603,D,E,0
Brazil,D,E,-49.26261052681281,A,-40.465523768425385,C,C,0
China,A,C,50.419878981733234,B,3.18935495010264,C,E,1
China,A,E,-11.392122255573337,C,146.14031527335965,B,E,0
Brazil,E,A,-36.42563957103603,E,-139.8663653101682,C,B,1
Germany,B,C,76.32453156206186,B,18.18387235750173,B,E,1
Other,A,D,-70.74681532695737,B,20.389862065552013,B,B,0
India,E,D,82.84147243846024,B,-49.26848727101153,C,B,1
Brazil,A,D,117.20523553826237,B,39.223048369946994,C,A,0
US,E,C,-113.71762732209334,E,-195.13666186476019,C,E,1
Mexico,C,E,74.67755052390713,E,-27.282382802128026,C,E,0
India,C,C,-46.15994436646026,A,36.9746083344478,B,E,0
India,C,A,19.965207312950334,A,-123.41005892552658,B,E,1
Mexico,C,D,-240.2313246552654,E,-50.738479373567266,D,C,1
US,D,C,135.59036133200476,D,-112.10951116938148,A,E,0
Brazil,C,C,-42.637368778988474,C,-154.87975437676187,A,B,0
Mexico,A,B,87.7967344560679,E,-56.77368285752464,E,A,1
Other,A,E,-167.48194596952678,C,-129.21066951934569,A,C,1
Germany,C,C,-31.148773189698076,A,-210.21162377537036,B,A,1
Other,A,C,-132.1278631896908,B,-98.100402085997,B,B,1
Mexico,B,E,73.57011553867169,E,-93.64661677784851,D,C,0
Mexico,B,C,160.1415958951029,A,-36.18688165900441,B,A,1
UK,A,B,-39.634763137430184,E,-35.46761463581972,E,E,1
China,C,D,154.50665719545495,E,101.71415572592272,C,B,0
India,D,B,173.98563633170397,C,-189.0262265473021,E,D,1
China,A,A,-21.24630074939568,D,-159.41238666765602,E,D,0
India,E,D,19.609925319257254,A,143.17514519886421,D,B,0
Mexico,D,D,-92.88067633942933,A,15.50480214748211,A,C,0
Brazil,B,D,-283.1982040364365,B,-26.01879612794572,A,D,1
China,C,E,141.12493701556562,D,97.96939904573104,D,D,1
China,C,B,-84.27320098314864,D,17.46450217983,E,A,0
Other,A,C,58.39059104520206,D,228.22503052970563,B,A,1
Other,E,C,191.10044722777894,C,157.97926454124428,E,C,1
UK,A,C,-154.16361071527086,D,-94.83631352266481,C,B,0
Germany,E,A,-144.5677477309442,B,-192.1979877753835,B,B,0
Other,A,A,-58.39595511790534,C,-74.36412761555545,B,E,0
Germany,D,A,13.904883104105444,D,-3.496452927037255,A,E,0
India,A,A,62.22766367304538,C,173.84162577439182,C,D,0
Other,D,D,-106.33324019368695,E,194.9569140954577,E,E,0
Mexico,C,E,4.242470973614775,D,-188.8990351220983,D,D,1
India,C,E,141.51732769791337,E,126.94430255437608,D,B,0
Other,C,A,-49.12470097691576,A,-91.18191310941276,C,E,1
UK,E,A,-46.940536268818036,B,59.94746401593941,B,C,0
India,E,B,-142.69292432559996,E,145.2287849436155,A,E,0
Germany,D,B,194.8884736530678,A,4.085088811740957,A,C,1
Other,A,D,-30.649796484209407,A,107.03530784121259,C,E,0
China,A,B,-30.509258288153283,C,22.407536604994302,E,A,1
China,C,A,105.50733873569851,E,-49.210745012784294,D,A,0
Other,E,C,168.3117079892507,B,-186.3354427317886,D,C,1
Brazil,E,D,-58.591011801556434,B,-3.9080535758214614,C,C,1
US,A,B,58.56416173512837,D,-78.05323118768727,A,B,1
UK,D,D,-122.95254730721183,B,1.9211797753100623,D,E,0
India,E,C,-68.9688892499421,B,85.52995838038004,E,D,1
Other,E,B,-111.13404947293076,C,113.83406740691322,A,B,1
Other,E,B,-100.09791041565322,C,-39.69278212008866,A,A,1
Other,A,D,63.85239121837073,E,-40.31800839870453,D,B,1
Mexico,C,D,-157.6132078545495,A,-105.21193616507405,E,B,0
Other,C,A,-5.571258816832818,A,36.41115324775562,D,D,0
US,C,D,22.492234137039965,E,52.619694483848065,B,C,0
US,D,A,12.024424546070236,C,-120.1703343641429,C,A,0
Mexico,B,A,63.53016787457362,D,-60.81741109070866,E,B,1
India,E,D,-39.07507807800176,B,-36.239398164599024,E,B,1
Other,E,E,-28.1003819730115,A,88.2154256729289,D,D,0
UK,C,C,-122.27738477642411,A,-76.89389713004361,D,A,0
UK,B,A,119.93010513229778,C,-103.24447968343158,C,E,0
Brazil,C,C,14.882918115577068,A,-187.83312681717325,E,A,1
UK,C,D,89.24057329656407,B,22.67294232541849,A,D,1
Other,E,E,103.39316254186643,C,7.131315933174401,E,E,0
Mexico,C,D,-12.226606884037418,B,-348.02910246676777,B,A,1
Other,D,D,-83.54480420026756,E,-52.39716459373339,E,E,0
Other,E,C,67.77674497472945,D,-95.1858682199657,A,B,0
UK,D,D,78.012489776568,B,-232.6183207255627,C,C,1
Mexico,E,B,72.12113555580744,A,14.138410613409022,D,B,1
UK,A,C,1.640111609851099,E,6.407125223493041,C,C,0
India,A,B,-26.07613713334605,E,132.53039726172503,D,D,0
US,B,C,25.633671346736964,D,-168.67473007200874,B,D,1
Mexico,E,D,4.798930152033905,A,88.40956282896526,B,E,1
China,C,E,-148.98852113509906,E,-59.88234914507524,E,C,0
China,D,C,68.17663743275463,C,-143.5289294966068,A,D,0
China,B,E,26.030105821418797,B,-89.62974273968106,D,A,0
US,D,A,-106.86844485601561,E,-133.980119967622,B,A,0
Mexico,C,A,-96.34937689432557,C,-229.99808843528302,D,E,1
Mexico,C,E,190.5528748836707,C,59.82785297080181,B,D,0
Brazil,C,B,64.64514216172283,B,-95.56067242101882,D,B,0
Germany,B,E,-124.58130423954137,C,-103.05329598264545,C,E,0
India,E,B,-70.97818858383097,A,-11.530905982492174,E,E,0
Mexico,B,E,86.80528080720681,C,-66.39712547346387,E,B,0
Mexico,E,D,5.531978280271137,B,19.505649276640746,B,C,0
Mexico,A,E,-59.95698301530972,D,-203.64195962011487,C,D,0
Mexico,C,B,16.137992820661694,B,-85.21115044285486,D,E,1
UK,C,A,-137.62983499232803,D,-24.18826944219443,D,B,0
US,E,A,69.02732307727709,D,13.647732333150719,A,B,0
Brazil,C,D,72.42180873332414,E,-63.349089291419105,D,B,1
Brazil,A,A,82.87734254451489,E,121.28486762847048,B,C,1
Germany,B,D,106.03882371110886,D,-92.69620796129601,A,B,0
Brazil,A,E,134.81912322162145,A,213.86553259859497,E,B,1
US,E,D,-6.129077295715903,E,-111.76750940018276,C,D,1
UK,A,C,-134.74283570448867,B,-13.220286783853453,B,D,0
Other,C,D,74.83974088941032,E,123.79718038636179,D,C,1
China,B,A,-31.470938366526852,A,106.42006218510612,A,D,0
Other,C,A,-1.4170210519070192,C,-58.73931467891544,A,A,1
Brazil,E,B,8.024162531476469,B,-172.30523251534586,E,E,1
Brazil,E,D,-5.513007136219173,A,107.84379137459321,E,B,1
China,B,A,-4.769683845162737,A,-54.61205162591977,E,D,0
UK,C,E,-150.97685799945685,E,165.07176803123576,B,E,1
Mexico,E,B,85.10494582644706,D,2.0969620979438828,E,E,1
UK,A,D,-73.10417760747046,D,152.06240546828957,B,A,1
Germany,E,A,-30.821040160011233,E,-4.833113178386358,C,B,0
Mexico,A,B,-58.36144617387262,C,-49.99070868481061,A,C,0
Germany,A,B,23.266773846782836,C,329.6578707613843,B,D,0
Brazil,A,D,-51.73995520550403,E,47.44864574731565,D,D,0
Brazil,E,A,-11.77962401864477,D,-20.980683325648958,E,C,1
Brazil,D,D,103.49243867605942,E,10.056471531938895,E,D,1
Brazil,A,A,6.821621470453247,A,233.14107841072348,D,A,0
Other,D,D,112.69326298440974,E,-14.453055400308887,E,D,0
US,D,D,-227.66026180441284,B,82.40061064872864,D,A,0
US,C,D,-80.15179820996384,D,-56.688450031935254,E,E,0
Other,E,C,-37.22524510098653,C,-132.12060429528952,C,E,1
China,B,B,-101.57126641359373,C,36.24167992849333,B,E,0
India,B,D,5.892538599768065,B,56.179750339090575,D,B,1
UK,C,B,-41.119209638255384,A,-78.0887030499801,B,D,1
UK,D,A,-26.38386253147789,A,-100.71324086736999,D,C,0
China,D,C,82.89580842548516,E,-77.6138038354753,A,B,1
UK,E,C,-21.03908265452155,D,21.06290912643421,E,C,1
China,E,B,-112.01171373353928,D,-171.60219027654682,D,B,0
India,D,D,16.32097525542855,D,-51.946312300941244,C,E,0
India,B,A,-53.14678525980435,A,40.73243234757005,C,E,1
Brazil,A,A,29.267568724737554,E,16.12057808342787,A,D,1
Germany,C,D,-29.84907180105117,C,-28.16201401096506,C,D,1
Other,E,B,142.51938794334495,B,39.575207562537095,D,E,1
US,E,D,247.66063322877875,A,-150.94868180732897,D,A,1
India,E,C,-114.14396935095064,A,-75.5678436988706,C,C,0
Germany,C,C,-49.94876650586955,A,-140.19306057147352,B,E,1
Brazil,D,B,31.472257696195786,B,9.803075188223211,C,C,0
Brazil,B,D,-67.91737921581522,C,-93.94637048562244,E,A,1
UK,A,D,146.1275743856218,D,-75.17782913659659,E,A,0
UK,C,D,-157.86881273319187,A,109.53287067154096,B,E,0
Other,B,B,148.20478340146084,B,27.6370723693793,C,E,0
US,B,A,6.485049263724705,D,-118.7979083281911,D,D,0
India,B,A,47.54295697962363,C,77.26282118860307,B,C,1
Germany,B,B,-9.147864645185612,E,134.15185620135526,B,D,0
India,B,D,-95.49792029754435,B,97.16995349989027,B,D,0
US,D,E,67.63243400265002,E,-69.95862728168434,C,C,0
UK,C,B,98.22446489524457,A,-19.5592248292507,D,B,1
UK,B,C,-45.94119201182373,C,66.14954196863458,D,C,1
China,E,A,-72.34161066131139,E,14.121866678867631,D,E,0
Mexico,A,C,-42.04516374052814,A,-84.90142344986373,A,A,1
Germany,B,B,-34.27220205131092,B,-87.3142050954486,E,E,1
US,E,E,56.76343916296754,B,116.103671976776,B,E,0
Mexico,D,B,156.94197578976417,D,199.05022789178653,E,D,1
Other,C,D,-21.2138363751181,C,5.448538368140044,A,E,0
Other,E,B,23.359763040797375,A,158.18453725972466,A,D,1
Other,D,C,-13.144923414899845,E,85.97201924759649,A,B,0
India,E,D,-88.61354367738696,D,-93.76448119452431,A,E,1
US,D,D,183.8972356891169,E,-50.130878347309036,B,E,0
China,E,B,-74.58137911547361,C,56.124633808327815,A,B,0
Germany,C,E,-8.595177436243095,C,62.10748967947679,C,A,0
Germany,A,A,19.008679304859264,B,120.13943718835714,D,C,0
Germany,A,E,150.80256002566344,A,-73.26145350628441,E,C,1
UK,D,A,55.95104841544302,C,33.649739610896866,C,B,0
China,A,E,-113.83409517057468,A,53.63636704092465,E,D,0
China,B,A,56.322568408948,D,-238.12149062094323,E,A,1
Germany,A,E,-35.50636885626899,C,53.45848899813218,A,A,1
US,C,C,-78.54891216808115,C,-133.49222767483252,C,C,0
US,D,B,-198.5695617424662,D,-153.11382625059645,B,D,1
India,D,D,-88.03786886040373,E,-12.792815912330301,E,A,1
Other,D,E,-39.925999446917764,A,111.77419848458668,C,A,1
US,E,E,-66.39212390810108,B,-9.88624797570786,A,A,1
Brazil,A,B,-196.24980236135426,B,-177.4756342930479,D,D,1
Mexico,B,E,-120.65693051333912,E,-12.927557776318313,E,A,0
UK,E,B,79.14326044954962,C,-91.15355071435674,A,A,0
India,A,E,99.28213554552171,E,156.2913714336092,A,C,0
Other,C,A,-21.892130783923523,D,-60.109999161838566,C,A,0
US,D,C,-68.59829443857531,E,35.68874506697187,C,C,1
India,E,E,34.08299324663919,C,-125.81765594464002,A,D,1
Other,D,B,-25.920633993259006,E,52.960842844628544,A,B,0
China,C,E,21.049932631891284,C,146.33952362586194,E,D,0
Brazil,B,B,-56.72657413743121,C,82.5397292068087,C,A,1
India,C,A,120.75339188106524,E,-164.52820081380557,B,B,1
India,D,E,-59.87672387188836,A,-162.58284053173588,C,C,0
Germany,B,D,28.296880460504383,D,65.56265214695195,E,E,1
India,D,A,22.74473222317881,E,-210.98281753694513,D,C,0
Other,D,A,-34.85117252968186,D,-64.5828453892856,D,A,0
Germany,C,B,28.611829496623198,B,2.3904532049600653,D,E,1
UK,A,A,-28.525564162072264,B,95.40357502700168,C,E,1
US,E,C,61.15890674957557,E,27.82712715881991,D,B,1
Germany,C,A,62.77863342165422,B,-74.96376116587793,D,D,1
UK,E,A,58.34964251829845,C,-52.80914660906693,A,D,1
Germany,A,A,162.80084460187027,E,28.507243437332473,B,C,1
China,C,D,-67.27823424910002,D,-80.413149349235,E,B,1
Mexico,A,A,-186.44794883931982,D,-142.51260101814174,C,B,0
India,C,E,8.04377061591453,C,-202.79269453795638,A,D,0
India,E,E,141.4355705627827,D,144.20834809233924,C,E,1
Germany,A,A,-72.55271937926028,B,-7.451403685732799,A,D,1
UK,B,E,44.00881172851833,C,30.685021648130455,C,A,0
Other,E,D,-180.52116327161855,B,-4.474318775914403,E,E,0
Mexico,C,B,86.34946458659904,A,-72.99011844014304,B,E,0
China,C,E,91.12444200927345,B,-111.69803311715624,E,E,1
Mexico,D,B,21.61790319057221,D,-65.76906474688322,E,D,0
India,E,D,-74.23523431640783,B,-27.146427604259326,E,B,0
UK,A,D,-64.29105829168182,B,-1.1996510684748436,D,C,1
China,C,E,-36.937088835494876,E,-17.887293641615155,C,E,1
UK,A,A,-112.48606467804545,B,109.40435793489736,B,C,0
India,B,C,-139.79156065000967,D,17.62761498197908,E,D,0
India,B,D,4.243915353579972,C,154.58319364555157,C,B,0
China,D,B,81.17515565407598,E,53.51909809873695,E,C,1
US,E,A,42.27761159763192,C,135.52643170394575,B,A,1
China,A,C,24.041346744808095,D,-81.81371687729657,D,D,0
US,A,E,-135.72943942409378,C,-62.192484732919475,B,D,1
India,E,A,35.81278456206608,E,10.963342290591187,A,C,1
India,B,A,-34.39863523564443,A,-53.341413081071686,E,C,1
Brazil,C,C,52.74486664387814,E,63.89044340332942,E,D,1
US,B,E,-76.1342503099868,C,114.97818087626011,A,E,1
Other,B,A,94.0816585852189,C,-46.60881100428866,E,A,1
Germany,B,A,72.59063141715285,C,-4.5121295737075116,B,E,0
UK,A,A,119.72413293745514,C,-20.684954593940784,C,C,0
Mexico,D,C,-83.60329244401389,D,-195.45759192190616,D,B,1
Brazil,A,B,38.822677112598605,B,-105.25294368509253,D,E,0
India,B,E,40.89761266404873,B,-101.18110411408921,C,A,1
Mexico,B,C,35.74064094726925,C,80.51319264393054,E,D,0
Other,D,E,116.69832860402383,B,27.80501332918826,C,E,0
Brazil,A,D,-99.92516222506569,C,-97.20055003885409,D,E,1
China,D,A,85.34948711808393,D,116.0633500818252,A,D,0
China,E,A,102.4451164759815,B,-18.049661880423077,C,B,0
India,B,A,-121.70865524095503,B,10.276972893120703,D,A,0
Germany,B,C,17.80897420606303,C,58.08853718785453,C,D,0
India,E,B,-128.1401525764235,A,-105.99611599970862,A,E,1
UK,D,E,-159.60241597610977,C,85.53638423477493,C,C,0
Germany,B,C,64.91036250986451,B,-237.41792860866835,D,E,1
Other,B,B,134.36102146472209,B,34.47646568125787,E,E,0
