RACE,age_range,sexuality,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
African American,18-25,Homosexual,34,148.5122060589443,67.7567208485305,42.57742593147009,-127.42645141435051,A,C,8.227179348149765,-87.79253443691213,-111.20332789085987,E,-36.78276023318775,53.67265185168838,A,C,-59.53461545212247,-7.865782527942555,-174.40301367786867,1
Other,18-25,Bisexual,49,94.16022575692756,-29.406119107509486,-54.57708716249465,28.534984209824504,A,C,-10.40424874896391,-32.447451792747664,-140.2690074393483,E,-47.720304153113034,-78.60901202260871,D,E,38.75878276160366,-43.030895543904855,-47.539129982222846,0
African American,26-35,Bisexual,48,-27.1876280597449,17.063201400697885,-146.68661697147294,40.218435964795475,D,A,62.3127324701399,-146.31398125109186,-8.82725917805315,E,153.68298601568705,9.749429006564846,E,B,70.79071351492055,-147.45707232655838,43.03076476876161,1
Asian,18-25,Heterosexual,36,-245.10440080897632,-4.8744851007195775,-33.804558253279296,-124.74764132379977,B,B,4.0818583454540835,-37.51042841576454,127.9290731511167,A,205.853118316888,-55.334996122924366,E,D,15.849273145225428,26.30914470432498,-9.909903103692939,1
White,18-25,Homosexual,73,171.95511664359063,28.2420979828839,96.82047727045328,-110.3384193449534,B,C,-80.91400361824125,6.502074849679362,89.74537080489043,C,121.37482729674073,131.57887419022057,C,A,-4.617556772820841,-45.48086719556807,-80.26057363988446,0
Other,36-50,Other,35,-41.85304154414432,-63.39179202156193,73.54967296931896,-108.3499005124708,B,D,-113.11099913829179,133.58190857667807,72.63927112768059,E,84.72573645205661,-41.78977730363219,C,A,24.173643446086846,-124.30104163470071,-16.467158871424967,0
White,18-25,Heterosexual,78,-44.25109733201159,23.01278298843635,-354.681299597444,-108.32262290372678,D,A,46.450488739866266,-121.93096470760155,41.857987510175654,A,23.408071593834663,-32.16951137851301,A,A,76.8859260399083,-105.72413650070634,-106.26886272665513,1
White,51-65,Bisexual,39,-49.67437285033072,94.70603215628644,94.93958448258407,141.73596213083357,A,D,138.93925980530474,54.61180026889757,72.15411155824437,A,-191.4195106724452,17.119031211853766,C,A,83.83551284142233,218.1812509782012,-81.8980699979097,0
Black,26-35,Bisexual,59,-36.78856776779551,-64.16336240209498,67.30643054324469,26.637145775237258,D,A,-177.32550271719703,-10.319107489478709,252.60933972481507,C,67.83536023586365,243.97903353788473,D,B,125.03460549160283,-183.74314440697793,131.31744408890557,1
White,65+,Heterosexual,68,79.85609245930422,-111.92364814640345,191.47100134567856,-48.017759976875915,B,E,-170.89840804180835,30.19926669949627,93.43690686401949,A,-75.15642256243095,29.58763596106222,E,E,-51.49213206823055,-98.9479147652799,-23.92075131051723,1
Other,65+,Other,45,-94.37753090471065,-99.04248223094521,92.81640763850481,-40.64324928070761,E,D,-10.512475094427376,43.723359038901094,-52.34760474401385,A,25.652207703621478,53.98170370141232,C,B,43.8784279070985,20.289517491040836,-79.18242699413966,0
White,36-50,Heterosexual,58,41.231168521695736,-16.320646919550512,89.62501898792823,46.99278038459349,A,B,99.32779464220808,-126.23544244459526,-39.47568578576826,A,40.95504559604892,3.730943731816414,B,C,202.00187112189312,60.74948083931729,-27.22014530955344,0
African American,26-35,Heterosexual,66,8.63352397432638,41.22536388450043,-69.57733739555063,100.66782308870854,E,C,-97.13798301244309,-46.08021855573675,65.02036780245405,C,-108.216907933816,-45.1498568479726,E,B,-256.3748980631512,2.7356148151711808,143.55196649928916,0
Other,18-25,Other,54,65.08882459578723,241.00327574485553,-33.40935244671775,26.324250252445193,A,D,-116.25127838802013,-73.26184376602998,-117.52104924019027,D,9.546898026652428,-159.8557876434529,C,D,62.637938028339114,95.9351951409156,99.12670290043685,1
Hispanic,36-50,Heterosexual,35,-20.876859488972006,28.475032322659814,-161.09804514529918,-183.04290036910194,A,C,-73.50933932904236,-198.68504696937435,200.5165032757068,C,109.6345570006419,-9.97064457133911,E,D,12.321171688684498,67.53637755945044,-82.61529005230153,0
Black,18-25,Bisexual,79,119.27811778151359,100.47348416345598,-20.669084578714823,25.253132280994777,E,A,-80.81625668941797,70.7920398752172,107.9098493240197,E,-116.52783707451617,27.196192386942485,B,A,-60.37455427959597,36.94429709334494,-171.27237413312758,0
Hispanic,65+,Homosexual,57,92.024418220702,-14.291710942606233,133.86672459177154,-64.29306036903364,C,D,-113.33941544583423,-88.94132842622517,-38.22058065473191,A,-28.802677591340103,118.86262963597186,D,D,-160.2265453606816,28.16430229070783,127.63152357820162,1
Hispanic,36-50,Homosexual,77,-72.20280550666547,-14.331646842531132,11.033103211387711,29.837354485398144,B,C,-167.21726449296895,-141.1422646024729,71.98005654849653,E,109.79299969879854,68.07131008765789,C,E,106.89709417532107,117.57331785611262,-28.381722399023147,0
Hispanic,51-65,Bisexual,50,100.15534865519422,18.67096352962955,-16.537668862068617,-109.42788023702967,E,D,50.33492066079123,-3.853565072575556,-189.30401005507318,B,41.25713055155022,132.47572930172876,C,A,-29.609294533033697,45.465354464394125,-62.109895160339654,1
Hispanic,51-65,Heterosexual,76,-58.19750978159964,3.2080926582856764,21.90065744080978,75.27377528954294,C,D,13.299134715842124,-110.87422348205187,87.05759374911582,C,-65.04498386621584,-37.784099208543395,E,E,7.072938373506616,10.275170914729898,-30.964707311508988,1
Asian,36-50,Other,26,-158.9244343970667,-27.77208557674974,-152.3596724432333,-8.39569822981631,D,D,37.387583796079724,57.098085341405415,-20.042691551605117,E,-50.42508359059882,164.41160838897338,A,B,-14.658771982191102,-93.66746364528773,-138.68916732532145,0
African American,36-50,Heterosexual,35,-208.5425905433262,-56.76393175941102,-145.57725291679986,5.710327124804197,B,D,-5.095311613901505,136.65278932232178,-91.65022374731022,A,198.05451034870606,10.287025836008452,B,A,-14.395676172274275,-139.00701526548656,49.29649382127923,1
Asian,26-35,Bisexual,75,-131.5879648000807,-35.499358631291614,190.89388354209672,-37.01897704115186,B,A,-233.56897923852821,-65.63926354393645,-41.792991306890094,E,53.89737025084684,80.13821048095652,C,A,-65.98270983526844,-78.81244986788337,-50.65961509758411,1
Asian,26-35,Heterosexual,72,31.423508852453924,8.169923348275072,74.06390372922652,-31.70832156648663,E,E,132.72858939931012,240.85643835668108,118.62979999700984,E,136.1333920039524,-64.14251107191718,D,B,-49.3403722655726,-205.2680330910335,61.19719856227975,1
Other,36-50,Heterosexual,50,-179.2213484586854,102.32771225775952,31.879046240925348,-207.77597088277992,A,A,-25.546581072150165,-24.614031823613765,68.72002181419495,E,22.982635781011005,-29.400099023503117,D,D,-180.7510879953037,-119.57366001887799,122.3869386694706,0
Other,26-35,Homosexual,26,55.627112596917094,280.2218763746533,145.42953540518255,-97.29411671217211,C,D,120.03454034276129,2.9350644261782213,-205.9668264096573,C,-10.563624613988663,125.36873851143572,B,E,-15.69390286155716,26.181905228974085,-41.1871245092319,1
African American,65+,Homosexual,58,60.35770423788631,25.53246238632835,82.22487787944898,137.47137900522966,B,C,2.463319873539027,-70.9091405198011,-75.5439381143746,C,-63.33046441518106,-171.12334809736464,E,B,-72.5406609488627,-19.762075318779804,204.79347929443813,1
White,51-65,Other,75,-25.18190403209285,54.43644755206121,60.35527075446916,-115.13458964967018,E,D,33.73578081847271,71.77706480113709,-164.78919889069667,E,-148.74020225768655,88.93060269038237,E,D,-111.05493453805862,169.60363034103923,-32.80294542064439,1
Other,36-50,Homosexual,64,5.593997105446803,225.2098556382713,38.34938735737309,-38.834078118336,A,A,-102.0464587705445,33.21304562025818,-318.5931100160867,D,-178.23861505759362,-25.445851516298806,C,C,73.73138277772219,-7.430354863952113,58.56624478177195,1
Other,65+,Bisexual,77,-153.86656003743474,63.10869736068494,67.79114769268054,-108.80181515922322,B,C,52.8506199459434,140.95596984684022,-70.92920869895286,A,-20.612210881473338,-5.435376842784067,E,B,257.8984278751747,-130.76576479426166,-24.82375865126853,1
African American,26-35,Heterosexual,25,21.641365435082687,103.17173200359046,33.283526597169576,186.8590460300622,C,B,179.3208632478958,-53.89399026163887,28.573019911653958,D,-210.21490947105042,-39.030658246313976,A,A,-62.244978918890936,-42.73454869253174,57.74695237630525,1
Black,36-50,Bisexual,20,21.465999263953027,-99.13637511093808,66.28424478024029,-60.906628834088174,C,A,-18.80712874860717,76.33169239227742,-50.42641294306945,C,18.672039816732866,-220.4132101619057,E,D,-123.0096693659004,-21.250503433288035,-241.9059861854127,0
Black,65+,Heterosexual,33,60.63489326714806,117.63382248172658,48.16841531103646,-98.52574395162716,E,D,3.202387952710031,56.593358038427525,53.65926212746327,B,182.44793843020028,45.7932509355388,A,B,55.15293398716031,52.46177968778684,-84.43062282588171,1
African American,65+,Homosexual,30,-31.386328510825344,-196.9370665486496,43.903705434148314,-27.018463781086645,B,C,13.873738063181232,-59.59817640126377,131.49956030586628,B,-23.96648875705994,-176.95961232066782,B,C,236.2777030873315,-84.2231910979958,-48.34969644302862,0
Asian,26-35,Other,54,13.014490619052246,-25.694944853461948,-14.965987091292309,-194.17019129400902,A,B,41.158809804811305,6.09554986816233,164.6319901188014,E,23.645800245437144,86.8438956564753,E,B,140.65985492945296,20.366997444198724,-43.01081438043962,1
African American,18-25,Other,62,34.37123118860735,-145.1189826075615,-27.232743170351736,151.68137241036004,A,C,61.30764542279839,97.38379420382714,-159.85667878996588,D,2.84567092320357,-13.161386122479085,B,B,-22.1488145934259,-184.36931621125345,70.99141944496702,0
Hispanic,26-35,Bisexual,49,-27.564871373414906,131.95895693075374,23.34703401344842,8.251998987914455,D,E,22.940018407794412,-191.6210515121929,51.52723150746545,A,-52.24804862903145,30.79670441133008,C,B,-45.56559390984353,-14.549209035224633,123.68387807868795,0
Black,65+,Heterosexual,31,-80.61388249824081,-110.66910593865205,31.65043442099161,175.0970763452952,E,C,-60.3458950116822,109.81887343679917,-39.24653876114348,B,-22.93815628763619,69.42299414485659,D,A,12.709336884490288,2.829534878354685,11.84782220999603,0
African American,18-25,Heterosexual,20,-82.32360964873425,-5.050017400795695,112.6261343477766,-143.7993945540263,C,E,36.195349330594006,-8.920265090715219,-13.135116823874943,C,30.69232195909964,179.66740676120466,A,D,99.66414563695378,-175.4810770466217,-50.342639606627145,1
Asian,18-25,Homosexual,60,-70.34422343649942,-105.8344314244844,14.36315325568455,6.161103928005104,D,B,-94.93204664876434,156.3203482985248,-140.07105799894092,B,-140.28351469409597,19.002846901278062,C,D,75.72656155105014,67.56806584759966,79.52934770910389,1
White,51-65,Bisexual,30,15.725660905313458,-96.15685217602254,41.30459966796386,-90.32068211819684,C,D,87.86507853485287,30.218780586307766,30.179705595942153,B,-113.47318188144595,48.2834631360371,C,A,35.63088668305211,86.35173287554545,-25.555756748162533,1
Black,51-65,Heterosexual,73,28.44124273355682,62.775797393161135,-118.94565056054955,-5.163067300159428,C,C,69.3193890850742,85.07605093513027,-59.08919138401657,C,211.39092932061502,-65.96711147079644,A,C,-104.58394470094166,33.24625620243557,-246.54002786685734,1
African American,65+,Bisexual,79,-89.22400885453372,88.1096430024476,-1.5107875280597043,65.33070419790364,D,E,11.377404072580985,-66.27642174723864,153.38140016444208,A,18.640525008067804,-151.29322840522858,A,A,-93.54890355194082,-110.44000452790395,-136.2384874746187,0
White,26-35,Homosexual,65,142.97570858608427,-5.647012816670135,0.607782706193308,-163.4347372324755,D,C,44.15062681203755,-153.8593419296344,-11.745228355175033,D,174.04297227616513,-260.621451430248,D,D,32.817305804683635,-45.94353727278901,-126.00251336728725,0
White,36-50,Homosexual,48,-15.957213563368104,-5.5753725804143,-123.13310088061283,6.1176060822363665,A,A,41.842977401445765,42.08003512934398,-161.72669007546523,C,-104.46418490435276,129.31795509842794,C,C,12.726151490021573,-49.68279810691445,137.68842911339829,0
White,18-25,Homosexual,56,36.978629762982614,53.71964976506245,189.43642523759226,115.03973305586408,D,B,-197.0479875874356,123.20131932162516,-52.182684684972,C,20.11966264953241,-9.86803127899465,A,A,-34.77266804720924,163.44312533702922,351.26334404187645,0
Hispanic,26-35,Heterosexual,20,62.16272972793908,100.31212698335652,18.032276459722386,-12.30155255856652,D,D,-49.925854689743105,91.55486413365287,54.6094227801412,D,-143.08272914514436,72.95165656055379,E,C,146.09903018420417,-92.23785678430026,-115.67663253775979,1
African American,18-25,Heterosexual,24,23.849328535638133,150.20344329216357,57.10177422316403,-124.65953934518427,C,C,-84.22972785934905,12.589206729053604,46.81260406136879,C,-99.22512364433734,112.90351415502653,C,A,22.159730990205194,-17.44928030911148,-62.70181183274764,1
Other,51-65,Bisexual,28,167.1324980590528,241.634295819398,34.92947306001257,-23.80704578804901,B,B,41.783050358232806,-11.434550878581241,-21.7253176585845,A,-72.86023984443605,6.949339805638792,D,E,108.36458840338987,64.33113176951609,107.20012137403539,0
Black,65+,Other,27,8.016889695714163,41.867667596936386,110.61351413924258,-17.91541835731037,E,A,-115.04706049403507,75.00018580027373,-7.733406222521927,C,-77.15934963081123,66.12903226624512,D,C,142.83282155631508,120.61420460217383,-38.323579561708456,1
African American,65+,Bisexual,24,11.261471945594643,256.1654993671918,29.881561207583278,45.04439803293313,E,B,-30.440667120590998,340.8712151837963,107.63770665861043,A,7.935403415528137,-70.72262777127476,C,A,36.74008161767912,13.75147704649297,-11.775680109260103,1
Hispanic,36-50,Homosexual,70,-229.24465899731436,-77.77070037606615,76.57656801386938,-63.235215540231096,A,B,-169.22782765607255,262.04711255520124,-146.9068800451758,C,-150.2103084997405,116.4196996683147,A,E,-111.6829311654528,-96.84714745351133,-57.9068476398779,1
Hispanic,65+,Heterosexual,34,124.9422420769952,-157.1620030679757,-85.07694966284153,-35.54254825611224,D,D,54.58067323553648,74.08426541985891,-55.86618478091431,D,163.1501616087509,8.068353714074956,B,A,289.21315916158807,70.97031772217957,44.16609829942183,0
White,51-65,Bisexual,22,-36.38320683692442,31.003989418776275,77.19799490824542,-17.372639374971037,C,E,-85.92054591441963,10.078238253934924,-243.36695945031934,A,24.651573641800546,-203.44915727548303,B,C,-100.45169673532716,-16.87942277077878,119.30344391010348,0
Asian,51-65,Homosexual,21,151.35512053302273,174.18191519442263,-69.78698678358943,9.898344444163659,E,A,128.08988828260047,51.86119171467431,-0.20719389317250267,A,-69.92990657869088,71.94866697641037,A,E,-163.13586075511475,-140.62599366909456,-76.50733590019304,0
Hispanic,51-65,Homosexual,42,-67.88187551377676,35.468934670904,45.19247577111093,-12.883112129886234,A,C,41.656998942673376,-57.969726776543865,-71.15456350461906,A,-17.092100769127505,8.435637611281345,B,C,-39.570928467205725,-13.651673262485689,-46.49518059891608,0
Black,65+,Bisexual,76,210.17793834815762,228.98850127270234,10.21583239407032,-85.85257626870286,D,D,166.97366153402683,59.100043957996704,-37.28204024100555,C,322.18766686816724,-149.7853764321421,D,A,-269.4117106597567,-62.17137002710073,-80.69554038895578,0
Other,65+,Homosexual,21,61.18026220145286,-83.81573636800252,89.67861770284371,-193.47020153870596,D,C,-117.14465706029425,32.27462460847022,-157.1398904247546,E,-24.920174060356636,-77.65102938545803,C,B,1.7771268705736964,-78.88176873472362,21.089937983150307,0
Hispanic,18-25,Other,53,43.31297399388336,36.75699795121339,-1.1980786198531543,195.60548068944422,A,A,-6.041307679615999,109.58407435472692,-55.690606476896185,C,-45.901337524486856,62.47238294125231,C,B,117.68546816313776,88.22999699201578,-107.55516758162737,0
Other,65+,Other,28,-82.06063821839255,145.8922939967361,-9.704484246139113,109.00110860238009,C,D,-99.16174127759214,49.883148027200036,70.14472082997659,B,12.70300460886402,-7.803860149847859,D,E,-128.2424077832993,73.94897797485658,-70.72336962450207,0
Asian,36-50,Heterosexual,74,-14.094718863507548,-43.23594444118369,21.665385243773187,-98.30228768481311,E,E,61.30464651988269,78.97955961578081,-146.2528871991125,B,94.48374416530497,89.50981006962988,A,B,84.99978266478483,-78.696114037596,0.6458618799212275,1
White,18-25,Homosexual,32,-78.61373102387039,-125.59594064689053,39.606296156329435,-33.64065258760216,E,B,15.95117842093604,50.89005964838379,31.37603530908607,A,12.933318719684944,116.70597334354575,C,A,-23.547796293190324,-64.69370709810597,-176.01407185893981,0
