age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
18-25,D,25.326068230319738,-1.2297570749498492,-131.88631852273386,-28.31274280103589,-163.59296004096245,C,C,39.3114773208972,E,E,A,B,C,0
18-25,C,-74.66329236034306,-120.67774154817516,72.65202008118965,-175.54751065615795,57.09666590710282,C,A,-25.093553736565543,B,B,A,A,B,0
51-65,B,-233.5527482168228,50.776039656206926,-2.3684229684273705,34.18218959925137,101.00692033250887,E,D,-92.12575800449466,A,A,E,D,D,0
36-50,E,-6.100094082441576,-19.640189711161877,156.15121977953442,111.74599584030483,-21.917190735543095,D,B,210.2479866929168,B,B,A,D,A,1
18-25,D,-58.01841961218962,3.7305188191823326,95.24368243817057,-114.71663589582046,-172.48429010028272,B,B,-33.350855352162235,D,C,E,E,A,0
36-50,A,-165.75459385524456,-57.21821408226519,-62.03601451379319,65.64415175271637,-101.36676502224995,D,E,-3.1827425296557528,D,E,B,B,D,0
51-65,A,-105.59188233671586,60.1254904467553,314.2213833716537,-31.844735499913096,26.782553050699477,A,E,121.03122053857585,A,A,E,D,A,1
65+,C,233.54990305145532,38.26034893122554,29.924728457538187,9.563838700857389,17.990953227534995,E,B,-77.78984059068374,B,B,A,B,C,0
26-35,A,-10.711856694857387,-37.792948200018536,21.61947897135306,107.09848020419017,-13.781366367812122,C,A,69.23108518617032,C,E,B,E,C,1
26-35,A,117.1267751140376,-93.15618998519868,29.498015449734133,-124.3288257595871,61.700654063260906,B,B,-105.83633636933489,E,C,B,B,A,0
26-35,E,91.08946022126229,103.47354685058208,187.88699079029848,64.40693727625815,109.66376893625258,E,A,25.66790992377538,C,C,A,D,A,1
65+,B,111.48124324187347,-6.802866218279606,202.24033146843453,-105.45690459507193,-44.22722213415483,D,E,54.91653964955429,A,E,B,D,A,1
26-35,A,-120.4763484206839,-5.299910608690857,-169.8750949855046,45.30877454163524,-87.83892803861501,B,E,-17.4749928846122,A,E,D,D,E,0
51-65,C,-27.59550461796617,20.76302045077581,-8.798813025873917,-80.49792275623476,-55.027851451103736,B,E,-58.3791310409941,C,A,B,C,B,1
65+,A,107.60321930674188,47.65979559364352,-34.220847127000724,41.79187477403666,-51.09143617499685,C,A,-42.13195660715907,D,E,E,B,A,0
51-65,A,136.5496157482521,29.5529061623429,-137.33359932037976,96.08473341543494,-65.5448400759586,D,C,-156.97150552831545,C,E,C,E,D,1
51-65,B,-152.67686616123487,102.38040758951612,62.80045764556335,8.886653256875727,-53.75104053092868,B,B,-67.90215668720744,E,D,B,D,B,1
26-35,D,30.193140109926713,-188.08975684753156,16.931290387042402,-49.71822738795124,185.38415786354662,D,E,-47.809335208022254,A,B,D,C,B,0
26-35,E,-8.100156428072507,-5.665866483310144,-207.3914109860027,-26.890019013146116,28.929267863629825,C,E,168.0572860200594,E,C,B,D,D,1
18-25,B,-97.84505627515371,-35.215038286896075,15.235725453687381,-87.27387626256737,-4.56592720747553,B,D,-51.58506795201323,B,A,E,B,A,0
65+,A,45.12377171866078,129.72916883735576,-166.8836819026649,-19.493823322315983,-47.75163788316482,A,A,70.25011564475251,B,D,D,B,A,1
18-25,E,113.29712061632917,123.13875990414745,-78.44820009639668,16.103776126665377,-201.20999941116494,C,E,26.33337005723286,E,D,E,B,A,1
65+,E,154.6517222319036,-104.97894694684446,68.48466396396495,-57.418936697704645,65.19223820897125,B,E,-82.27648756205073,C,D,D,B,C,0
65+,A,35.718053082091785,-3.6886849282589,-101.17590456000597,-3.720573279811612,104.10116068929658,A,A,85.53833136663297,D,A,E,C,E,1
51-65,C,6.769023965790382,-176.71713526708302,-106.95973607655587,62.64701420625166,33.58449743308188,D,D,49.95233554075356,E,B,B,E,B,0
18-25,B,70.64078015838255,-104.21575209220045,-132.1024821269841,-12.50380150068206,166.20519854022263,A,A,9.674770090467174,C,D,A,B,A,0
51-65,A,-104.00411476695781,-77.68951796291007,64.3088930163839,20.554461505074997,-52.86271135236515,D,B,36.911752166791494,E,E,A,A,E,1
18-25,A,-8.49478341460765,-1.0474459069530553,-70.56634461129254,147.35927984119238,138.03128269504364,D,E,-4.625109924876108,E,E,C,D,C,0
51-65,E,-44.90285923666437,179.9606636481978,-68.6657538241522,135.87329582900009,-43.3926497294607,D,C,-68.86070503884817,D,C,E,B,D,1
65+,A,59.32033269604931,62.347400418511334,-6.6687539109684435,100.2306909078374,-30.408540089550755,C,D,106.42812571040707,E,B,D,D,C,1
36-50,B,-96.95607272084132,-86.82932547756224,-7.441321847225309,21.913793350976274,-23.534520913014266,A,A,33.742165106918215,C,D,D,B,E,0
26-35,B,-105.27188732767982,108.96548565086299,33.02163845452636,-11.428997627014146,-12.705316292324408,B,E,60.42093989162433,D,D,E,E,C,1
51-65,C,25.76923155587473,-230.3600513416423,128.521949445442,69.95069454236406,-68.56058291048312,B,C,45.873913653860356,A,C,D,B,B,0
51-65,A,-50.787072232455756,-48.198772568332856,-87.17311543312591,130.47765115437437,-40.21719333565765,B,B,68.34145777826019,B,A,D,E,D,1
26-35,B,-84.35412954502432,-59.504277486981834,-57.84032969892156,-147.53785570220955,109.74019197994002,E,B,131.80413443151656,B,C,D,D,A,1
18-25,B,102.07756032835802,125.24657123530831,161.6906942613338,-25.66500227651262,-19.69603613981134,C,A,79.21520973453414,A,A,C,D,E,1
18-25,A,22.96215405534017,66.54474183070275,40.22026667454522,-72.52474791728595,30.105993828642298,D,D,-41.14933827633637,B,D,C,E,A,1
51-65,D,203.0533904601787,23.565614226263616,58.43078890326581,18.985777441337067,101.98243684677453,D,A,241.16136641495675,E,D,E,D,C,1
26-35,C,2.6020874164623216,-71.05631683372357,-78.03101282314928,217.42272690619492,191.04892053078416,A,C,-266.4285377514942,E,A,C,E,E,0
65+,B,-8.937913226197113,-20.75441756643229,-55.77936747191249,13.459046176174711,-69.05853714708118,B,E,-58.27839620934782,E,E,D,E,C,0
36-50,E,374.41686060766693,-4.600162038352802,-4.951503596135915,98.52045727902939,32.86901505976599,A,B,98.5754764340832,E,A,A,E,B,0
51-65,E,127.02309506555306,154.2614115517155,-4.4649391201015725,36.674689473279685,10.222304882473704,C,D,-161.59994441385453,C,B,C,A,D,0
26-35,C,150.45046592655123,-103.26011477423454,-113.27399780317391,-22.440869218235946,27.149271211243537,E,E,-69.17724077655019,E,D,C,E,B,1
36-50,A,53.46534067310661,102.89145936322316,-256.9117556367503,161.84146792314476,18.656956588155012,A,D,144.38526727882547,B,C,B,B,E,1
51-65,C,69.49420073556287,14.823238208082035,166.66561956231212,-0.9507428944305575,-92.7796193952428,D,C,-23.614565806990896,D,C,A,A,D,0
36-50,A,30.72271369800691,106.15876333101303,15.28433580561465,37.188977801419874,-29.243649234409585,A,D,-22.639379475961086,D,C,E,C,B,1
36-50,C,62.72078055567448,48.58673348188876,122.41652906239722,202.11897895856197,-65.67241144376418,C,C,1.7637178423559239,C,E,C,D,D,1
65+,D,10.879483176912148,-19.976412910247163,-51.03406901812855,-99.89891122330702,91.77360373490346,B,E,122.77693483482508,E,D,C,D,E,1
51-65,A,-240.37601371855834,-97.09335880912585,15.678733329777634,86.85670526656958,77.44450919777238,A,B,-170.71109401582044,B,C,A,B,D,1
36-50,E,52.66175066810184,303.3333137053438,133.48005870037255,-60.11592398144654,-167.82349791122502,C,A,-86.34034573265468,A,A,E,C,B,1
51-65,C,74.41922410584365,106.34308698626957,-55.718333573484415,33.248880954860134,-119.53320863052177,C,B,62.66838521284029,E,D,B,A,A,0
51-65,E,93.85081751853711,18.871924456744242,19.659951975529662,-13.930657278981743,23.19114529482013,D,C,-63.126475272621406,D,A,A,B,D,1
18-25,D,-43.13820283740441,-226.81159605163538,18.001105819476283,150.89079638592438,-99.9117585421468,E,C,-97.54717052421331,C,A,C,E,A,1
51-65,B,134.94615910617222,-84.14960097285137,-37.27128921175578,-48.41689640303178,14.582393598882264,C,E,218.54670228198768,E,A,D,A,C,1
26-35,D,-106.7712772276526,-30.052058583394547,-55.72088104851327,108.33892524558874,33.71157995632747,B,C,-58.46146661409186,C,B,C,D,B,1
36-50,B,14.864958574624215,-47.30602452008147,-113.23897469231137,-47.94101171385922,58.097309153438935,C,B,-10.510323289239821,D,C,E,D,D,0
18-25,E,27.41086746780746,80.66086382420218,-21.502485633741834,117.70508511159422,-35.57571739388073,D,A,-39.766910557151554,A,E,A,A,E,1
65+,A,76.16710783678093,-14.303969352108496,-45.48741953974355,-2.5429298052532854,173.70934631855917,B,E,-130.64997444744904,B,B,D,D,C,1
65+,A,-99.53471616480569,189.45253447363336,38.67512181729719,-58.42275829017627,-110.66426049471202,B,E,21.42809447471111,E,C,E,C,A,0
51-65,C,-24.470983054930553,-29.944731938504297,-33.319609061946046,-43.27665141534038,-71.38177118758486,E,B,-31.66722022677792,D,C,D,A,D,0
18-25,C,-180.144710259944,79.39706246819787,49.46060870868952,-159.09813337291823,-129.2530581154218,B,E,27.328309843533198,A,B,A,B,C,0
51-65,C,-81.51330294315196,173.50252946939943,-105.23460898802888,249.1765244161185,27.81563958843412,E,B,-56.332081668074544,D,D,E,C,D,1
36-50,C,159.5668710473747,-76.81284647605689,-3.549466805338581,-14.540736214913894,-120.03174866385507,C,C,10.64647386557616,B,D,E,C,D,0
36-50,A,2.5474414151007068,130.32285773209904,231.6202818082546,186.19086869908253,13.683380725049721,C,D,-134.3406113418882,A,C,A,C,B,1
65+,D,-132.84449348038234,17.056746673470748,2.8732751092385813,-46.66948029751813,5.594425509313769,B,E,-9.899195655810969,D,E,D,B,D,0
26-35,D,110.67437821113792,55.35985011286423,83.32148550156113,166.6450827816424,-45.432301719874054,D,D,-41.51520957645409,A,E,B,B,D,1
36-50,C,-73.38589794384255,-57.377269920001204,-101.12567899000578,-43.99717597190856,71.22393562329864,D,A,155.6513718567294,C,C,E,E,E,0
36-50,D,44.19924227309465,-51.663455763715206,79.20160371696716,-95.72788656948299,27.01283075826366,C,D,0.3022420649027353,A,C,B,C,E,0
26-35,C,-9.364057887604526,14.787645376728262,-200.46427563973324,-46.767368673512756,-39.306113252038074,B,D,110.14535489172543,D,D,C,C,B,1
51-65,A,40.39878921395635,170.61198881565986,141.36433184917817,125.26096436737764,23.97750462253874,A,A,-111.1521034969788,D,A,E,A,D,0
36-50,E,16.80493081215554,10.933736298222472,245.16814618215332,140.678493814189,-76.88850378598411,D,C,-80.73862295926,C,E,C,B,C,1
26-35,A,-46.00983165935358,-58.13047971512877,-87.6653876997121,268.7750410590795,-18.83642373810041,C,C,146.58549251056132,D,C,C,C,E,0
65+,D,0.6193960379322927,-67.66724999629862,-38.557247090397674,68.15207002341754,76.86775332635986,C,D,133.81107514183458,D,D,B,D,D,0
51-65,E,151.9681431247148,-75.26571605770084,134.6694832688461,160.60663950052898,61.835504354412365,A,B,104.96259044758406,D,C,E,E,C,0
26-35,A,-46.357510684410975,-125.2856570913332,-83.62819572148135,-7.833222350873925,167.95180491176143,C,D,-73.12783820153982,E,E,A,E,B,1
36-50,D,-7.846332488343975,-83.01556075234106,116.02073002048598,107.39133285130258,164.58937645704458,D,E,132.4396433375374,C,B,D,E,D,0
36-50,B,-51.43774879894676,-125.52510302000348,156.39264893308695,25.292668434809716,-41.66489616900456,B,D,-94.35279402585829,D,E,A,E,A,1
26-35,D,11.890157272924133,-143.06014276516035,57.052964819316834,-16.32058092114202,-64.88568807291031,C,E,-70.0475236905269,C,C,A,E,B,0
18-25,E,80.88306445209355,40.16426165405741,-7.354139258796419,28.042164763371424,-172.59471383462952,B,B,-44.71571419440426,A,A,A,D,A,1
51-65,A,131.69702751322444,0.9332042051430339,84.19153857859662,-173.33289483667588,220.64805826545975,A,E,-8.122360046949632,A,A,D,D,E,0
36-50,B,-41.80061422379195,106.66111915971518,-20.13044677780589,-163.01041558134582,-152.68597807025643,C,C,-236.4014524062397,C,B,C,D,C,1
18-25,D,87.8935016731221,-2.3230193284466614,200.5456603229453,-35.13517113462613,119.79349904530704,E,B,-163.8981379986393,D,D,D,B,B,1
26-35,B,40.41465353582762,-171.16969556901074,-59.646415339005465,-130.58344625228952,60.671150597981,E,E,40.024165951849476,C,E,A,C,E,0
18-25,C,38.39659057056528,-25.706136572995426,-87.96772776657184,-136.30900627755025,115.66291025814341,E,E,125.03310952482356,E,E,A,E,B,1
18-25,A,-5.279540055216296,-104.13472334153194,84.43963117629578,110.67074843649141,48.211183904694934,D,D,37.31381529287539,B,E,C,E,A,1
36-50,C,-37.72864181119287,44.86708797243351,79.80051112397017,-7.390135979136346,-1.943802394005498,C,E,-166.8366625897766,C,B,C,C,A,0
18-25,A,-21.588880727875637,162.88755648739476,43.92175523119584,-77.98794341129638,-111.78071444785236,A,A,-156.61221530806318,A,E,A,B,A,1
18-25,C,13.360802417539952,42.70978371259807,-96.10126266370777,131.10561922050215,45.55153768097854,D,B,36.891803341345124,D,C,A,A,C,0
36-50,C,24.538849330580508,-154.07282241759063,41.82791973924485,-68.22901829396308,-93.31433867664373,C,D,-214.87752700271224,C,E,C,C,A,0
26-35,B,-37.82710179966342,130.00140642104668,18.770609327748854,-23.300920781495982,14.373385743663075,C,E,115.43209557661953,A,C,A,C,A,1
18-25,D,98.5679605840995,-24.647890552570892,-170.9133015585842,-23.51938536500781,40.18483421063239,B,B,79.2328427126825,D,E,E,A,C,1
65+,B,-57.90534709239711,75.77208049155287,-122.12182902102857,-148.89004921493031,209.1303853980517,A,C,-18.461992164877824,D,E,E,A,A,0
36-50,C,-15.649848893141408,-57.58126855810137,73.2012704775254,85.64460623909605,35.613595485203916,E,B,61.57022405832573,E,B,B,D,C,0
26-35,E,65.40319929707744,9.52620079116841,-48.27700590521633,-67.83576647902369,154.5253492462885,E,E,111.07812684207596,E,A,A,C,A,0
18-25,B,58.65953511050876,-129.91605048347375,-184.60394857837727,-88.08758602231312,67.42155744231896,B,B,-200.26911472429262,A,D,B,B,A,0
65+,D,-152.43265553388628,-4.546063504410194,-31.70281323582912,-149.00655090617448,44.00190670468419,E,B,159.38690189524337,A,A,E,A,D,1
36-50,C,71.29249659009656,-5.3482826403821395,-172.13500259923103,-21.81744111481589,65.07382198572164,C,A,20.78228100152345,D,B,D,A,B,1
65+,B,11.087659816694648,-7.104012371081414,27.429072217476463,187.04226042841157,-28.68782021336957,B,D,78.78401744240385,C,E,B,C,E,1
51-65,C,31.707832736253884,81.55578665724698,79.10342450203672,-2.545813323469513,2.609621517061347,A,B,-139.25840845725182,E,B,A,A,A,0
65+,A,-42.42035774152797,83.11181031274928,107.05912468927843,22.00058176815051,15.558545190036929,A,C,-5.27314221524445,E,B,D,B,D,1
36-50,C,20.871730914071744,6.846449910098151,115.45512778509396,-69.50381291390507,-49.176784492351125,E,E,-146.72263697441858,D,A,A,E,E,1
26-35,A,-116.68310173877086,-34.11470779081028,-11.29774457031721,89.32351693233133,-14.402964433894486,D,E,-29.674483769110015,D,B,E,B,B,1
18-25,D,-50.049613520591485,-72.06461328856614,64.43931343354242,-50.63963563152848,55.25595531952202,E,E,20.751476363100053,E,D,D,E,B,1
26-35,A,151.62695281070256,21.14481495873916,67.89695304398595,88.01386786500474,155.63220997448482,C,B,-38.6476102979196,C,C,C,E,E,1
51-65,A,-30.87032528925705,-31.595685045469157,-87.26645239323602,-40.51675498145264,72.7200021372153,A,E,-202.68212354935824,C,A,C,C,A,1
18-25,C,55.316447964371974,132.74602404366283,128.75126203722448,26.97001235568704,3.970129319116525,D,D,-69.95621961215456,B,B,D,B,A,1
65+,E,-25.25163132578725,-83.40686462280033,-125.53183227628288,145.1980407485571,93.69536443048894,A,D,-67.93044878449764,C,E,E,C,B,1
36-50,D,-112.81732824395799,-40.441116333561546,26.032429169584802,-122.06123084846973,66.96161139674005,C,E,105.83079875008028,A,C,A,B,A,0
26-35,A,-154.06848957500398,-72.07508572637873,-129.87657999075003,22.49221362729937,122.3750288420872,A,C,32.41702485316591,C,D,B,B,B,0
65+,D,225.4544119291907,-91.06170827236055,107.07092988253872,9.74625866443834,-7.270323120943613,A,C,32.47078176525379,C,E,B,D,E,0
51-65,E,-117.09431785786401,-105.41642341965425,232.09791203182854,107.48491726551883,80.64716881255323,A,C,16.204756658338393,D,E,B,B,A,0
65+,D,-181.1349499118205,178.60620477496033,146.72077574861106,-61.62952061809205,28.056821824269235,B,B,-103.19160681279347,E,A,B,A,B,1
26-35,C,-18.44784597790573,47.91574304729219,-139.61277626862483,-159.64637552891796,51.23943381334152,A,B,-52.335760882174185,B,C,A,E,B,0
36-50,D,-134.78902709074632,-14.054741563792367,-99.18840053101741,86.23631491936442,113.59314162602645,B,C,-125.92730041391627,B,A,D,C,D,0
65+,E,190.650629198916,166.72195151632127,93.80372114924363,67.28586890789848,47.03195068496549,E,E,81.23448007769565,E,C,D,D,E,0
26-35,C,139.29145972922467,44.06933469305184,-153.90751968922837,-108.71834947595175,-0.9955955877431134,C,C,251.99917860494025,D,E,D,E,C,0
51-65,E,-113.4214632614158,-89.37703115951449,-2.987942614370301,71.25824104287433,-100.67295199326105,E,A,55.02840528805184,E,A,D,D,A,0
26-35,A,76.86675337605647,69.66046988853785,9.4638519896621,41.00492299476528,143.13500941355116,B,D,-118.99705967469268,A,B,E,A,B,0
18-25,C,38.51122377297022,124.32636506621489,125.42639771822104,82.6664979527915,98.39241529076988,A,C,-80.59496592557093,B,A,D,B,E,0
26-35,A,-51.285096176550304,19.302718034462448,-43.245383969042415,-232.40311787694083,50.61377940958648,C,D,118.3743876016131,B,D,E,D,A,0
36-50,C,-59.73060108939824,-1.887448582132245,48.91794596159245,47.76378661795604,28.215685585073054,A,C,58.68269814538481,C,B,D,C,D,1
36-50,E,-117.81238278405026,65.17048219313999,-150.88525961475295,228.0208410240339,77.31309092937893,B,C,-112.33629950246286,C,C,B,D,B,0
18-25,C,27.310054392067997,-29.361148112359015,32.9720034112669,-33.3211842304277,-59.11858268575158,A,E,-31.469869921954242,B,C,B,A,B,0
36-50,A,-62.51460922357389,105.35945814359526,-133.12232394389773,-8.731087946976327,-32.2387629343608,D,A,83.20975056894605,B,D,E,C,B,0
65+,D,34.58069457770187,-247.89921565731515,105.64307850906192,-108.60355329501088,-105.52204718680032,E,E,165.36609183794295,B,A,D,B,C,0
65+,C,90.7629783404414,-15.262533025366466,-66.70703023217938,-89.87121640717365,137.58640358288693,D,E,-1.904876860275545,A,E,D,A,C,0
51-65,E,82.24109837699908,-50.05132818412299,45.62201577409054,43.58746192586766,82.90665180239317,A,A,-17.293147004479536,D,B,C,E,A,0
26-35,C,29.329902331083428,18.21792665601119,-203.67178257709165,196.50135760210867,-53.86785245638329,E,E,-7.577878717151153,C,D,B,C,D,0
18-25,B,-4.101850704304024,3.5358101495925496,-33.76085560269258,108.04461382323318,25.508355437050025,A,A,55.619915482230596,C,C,B,C,B,1
65+,A,-15.310782030084184,81.60484792724615,-130.97473370198728,3.2586937416499198,-28.58240471796798,A,E,-140.59880873130035,E,C,E,D,C,1
51-65,E,-20.51547727374975,60.36984313423268,9.941957103428894,-45.96399097990806,25.412522860941404,B,C,-83.4410933226309,E,E,B,D,A,1
26-35,A,90.32468127991788,174.7848948151459,-39.66475126027067,24.13662845454625,14.310840634994934,D,E,-79.60131106343974,D,E,E,C,E,1
36-50,A,6.128769314313443,53.09587028832509,-35.35388641995969,48.00182259516873,-74.95564137321537,B,C,-73.69112033784309,A,A,D,B,A,1
65+,A,-184.5458618535422,-51.85308064634029,-107.86340209253349,-50.280412628325934,65.87919778076544,D,D,135.32261648985045,A,B,D,B,B,0
18-25,D,27.351252817801434,-57.13319681529324,59.662217224557345,84.63097707280359,-50.48648959788472,B,A,3.0504712358633754,C,C,C,A,E,0
18-25,D,-66.20089129384704,0.4602090286075602,3.556585098679115,162.95603916699287,254.36420525322015,B,C,-21.31338369952301,C,E,D,E,B,1
26-35,D,151.20941841142135,-30.564831154903505,31.695044171821568,-62.29340912863963,-70.88049250745355,E,D,-104.61691198625951,B,C,E,E,D,1
18-25,E,-85.51007210492459,26.01455266524174,57.5616948461211,96.25791793450756,-80.50568386412468,A,A,117.95178429363125,B,B,B,E,D,0
