AGE,orientation,Veteran,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
64,Heterosexual,No,Brazil,77.20413751661047,-161.15151940360974,-111.72298578365299,-189.32864033876865,A,C,26.032576429721054,0
70,Homosexual,No,China,78.0528520257263,-165.59125115128404,-27.185941823773156,-13.822349703551895,D,C,-7.524340160983248,1
31,Bisexual,No,Mexico,-132.6631542820265,-26.050013242371715,-27.71185452023403,-173.74018890468125,A,D,101.02903690231474,1
68,Other,Veteran,India,-98.03456909858254,-54.22340418006198,55.67307608050215,-46.30020699334898,A,E,-27.976658178113013,1
33,Other,Veteran,US,-43.461504248710284,58.3116006835022,-50.94434550418925,-135.9911252407934,E,C,76.68484449169387,0
59,Other,Yes,Germany,-118.60924112470373,-63.56854062359611,-54.72661811004744,-242.370478638892,A,A,32.62091135299515,0
60,Other,Non-Veteran,Mexico,18.86146153044848,-95.69049818587914,-99.74288520724895,50.90980029020182,D,A,-144.48442156809253,1
54,Homosexual,Veteran,Mexico,132.7774449614334,-45.66846903980326,122.50337519903897,-43.4133283769779,B,D,-103.00515721805883,0
73,Homosexual,Non-Veteran,India,32.750409117492666,-0.5424703735815155,-46.331901655675786,19.08192613180005,B,D,-15.476760222268835,1
70,Heterosexual,Veteran,Other,10.871724778077171,3.713288779577309,28.89487865720296,22.57895253170503,B,D,-12.878671168012229,0
31,Heterosexual,Yes,Brazil,97.2480696311647,-160.143064695021,143.63210188003123,-68.09385943069059,D,B,-172.288456958655,0
68,Homosexual,Non-Veteran,Mexico,-28.823824289156153,-21.401950306137888,89.42139954112727,47.363072134836685,E,D,-89.97524629701694,1
18,Bisexual,Non-Veteran,Mexico,-50.54688660074223,-145.59146042071046,145.68539857617176,144.7981889684786,C,C,24.595973824527128,0
73,Other,No,UK,-79.49322762621726,-138.06241362804636,108.65281344398628,91.6208710562059,D,D,9.920633675469274,1
70,Other,Veteran,US,-24.093872942965827,251.12342612689312,-99.56015422265394,-13.345595291566239,A,A,34.41345837390467,0
22,Bisexual,Yes,Germany,79.99837045594145,-127.11967490862021,102.11978303463268,6.986546521941834,E,E,-94.69163029328078,1
24,Other,No,China,55.10543460075159,100.24755772413272,-33.32558696150505,-10.805845412811085,A,C,130.96822817249904,1
24,Homosexual,Yes,UK,13.436204115266518,52.41427954846143,-171.62171141426214,82.47876629006406,B,A,-5.488925889024543,0
39,Homosexual,No,Other,-190.85859660658443,109.94111410571026,60.522075597059825,14.36015672827867,B,E,-118.40354414102589,1
48,Heterosexual,Non-Veteran,Mexico,-2.690618901150053,-40.423057294504076,55.743477989165726,-116.93085242390009,D,D,-81.32903464067698,1
74,Other,Veteran,UK,43.35605939202489,201.7714033521789,-53.2148122933395,-55.46546259097249,D,E,9.763872520484066,1
36,Other,Yes,Germany,-7.804514995152164,-97.3284414694495,-156.2197791907954,139.02829428642656,A,D,139.274680851585,1
56,Homosexual,No,Germany,57.5390814241069,47.69433495252405,236.88895937044623,56.55483222067221,A,B,20.93699046697482,0
30,Other,Veteran,China,-114.3822597241781,23.542132829152767,33.92767602251254,9.408326571944245,A,B,173.6623308746613,0
26,Other,Yes,China,-0.39176667880930727,70.71280297306326,-163.1249137954447,-15.74155115522305,C,A,112.13413629040446,1
36,Homosexual,Non-Veteran,India,-65.17221088456074,111.60730004704537,-40.26345467076868,-149.19468846276234,A,E,-77.80141335358782,0
75,Bisexual,Yes,Germany,-53.11026494775204,193.21213060428119,-0.17545620419649527,-48.27206017368635,E,D,-190.00929670957038,1
18,Bisexual,Non-Veteran,Mexico,99.00858449487625,137.33639883901708,39.33383881873362,21.872761639239414,C,D,61.280538452463595,1
71,Heterosexual,Veteran,US,-74.59770276711926,14.225683359074395,-324.2379484588993,-187.92299150049558,A,A,-16.44275436060371,0
69,Heterosexual,Veteran,US,-8.419926585776128,-44.624965390934854,-62.73304976603726,-93.26138737259154,E,E,-35.8623475582694,1
75,Heterosexual,Non-Veteran,UK,30.777556233127886,19.994562082193582,92.38970344201142,106.2217855677216,A,C,26.098672542494413,0
76,Heterosexual,Yes,China,96.53069410987959,112.93631354126565,136.21977587008806,-206.99431192999165,A,A,-45.716911395385246,0
54,Other,Non-Veteran,Brazil,-98.75714828330825,-65.59235630679409,-73.19039810977515,-43.81656754700174,A,E,-44.82179316022622,1
47,Other,Yes,Germany,110.23007138487795,85.26259937163509,-84.24518678648273,-22.69917116889931,A,D,225.98743567752214,1
47,Other,Non-Veteran,Other,-67.79306789146126,-70.49900123195701,-189.59087394060134,28.196278336641274,E,E,-114.59729157814988,1
79,Heterosexual,Yes,Brazil,157.16335871577257,60.232943339780306,197.56986250537716,-34.127824875284304,E,C,-157.967330657677,1
55,Bisexual,Veteran,Mexico,51.933937973417734,-73.38133190019903,-188.98517241045846,78.89940209130111,B,B,74.74287087723648,1
48,Bisexual,Veteran,Mexico,18.535142785225787,-79.46076219406409,-1.004721254108242,-102.79375506027432,E,C,127.50729678851013,1
72,Homosexual,No,Brazil,-11.498823951910653,41.40422616365896,92.15533422211801,-30.699149302097346,E,A,161.8650639795201,1
47,Bisexual,Non-Veteran,Germany,-59.47704688204807,-76.13270555638461,41.42462273381312,-82.15293126634351,D,E,-59.76831574390573,0
60,Bisexual,No,US,41.76660646731558,78.14159862220149,35.14466656958029,-92.22277192308836,B,E,-1.295974669873233,0
74,Heterosexual,Non-Veteran,Germany,136.4718130506524,116.78364539202943,48.29047134855191,97.28340796885544,D,D,-14.345041183994352,0
40,Bisexual,Yes,Brazil,26.756449351162242,-196.84487102501652,246.68800195790897,107.30720430672287,C,B,93.69829938224686,1
53,Bisexual,Yes,US,17.043999863080455,82.93498452677424,50.38209751561921,123.384831269106,C,C,107.69946726766835,0
53,Bisexual,No,Mexico,-71.65329403774261,18.508494860949064,98.79181990897241,-244.19889394923695,D,E,-94.08301418702646,1
79,Bisexual,No,Germany,-173.82344401935197,-138.29561940277918,143.1900888699096,55.97736634005657,B,E,-32.70460123682324,0
68,Homosexual,No,Brazil,8.852612042143223,136.8527628943885,-5.826341258412602,3.1889889161655742,B,C,-90.05166746230093,1
18,Bisexual,Veteran,Brazil,95.05224401206517,91.39215183925012,-9.385271017206716,51.45801778390335,B,E,-31.974907169917167,1
33,Bisexual,Yes,Mexico,-86.4966576292942,164.63005176732395,121.31321302218088,26.547607386544392,D,C,-97.05173829443635,1
58,Bisexual,No,Germany,-12.696652097290062,13.473502586412078,69.29903533290542,37.1853558842106,A,D,-125.42166891859341,1
70,Homosexual,Yes,Germany,-71.20435898488275,-5.724680818605774,-31.997631796418553,43.79417894820947,C,A,-78.03053830105388,1
59,Bisexual,No,Mexico,34.22591334416407,55.294604350942656,-31.33334350355974,143.78894544254143,D,D,-173.83468967590926,1
21,Heterosexual,Non-Veteran,Germany,146.8611570709169,101.95135537864061,-74.86220370130398,120.16900317559531,E,B,25.353263403710013,0
69,Bisexual,Non-Veteran,UK,46.165684624211586,-30.08603226365362,-10.710461739381163,-25.173027866222565,A,C,76.14149601094103,0
67,Bisexual,Veteran,Brazil,76.58725904463603,35.72441379035033,129.8726485333276,-36.912049231050524,D,D,-79.60992673191237,0
76,Homosexual,Non-Veteran,Other,-13.233424393066828,-11.862753814487373,0.2496494050104767,118.07289490560622,A,A,40.776586174676694,1
67,Other,Yes,Germany,-84.39055813653631,147.31427799195174,73.80008854865568,-124.39911928063849,D,B,-97.8239616393212,0
57,Bisexual,Yes,India,100.93851296946647,-182.67892672371505,-71.3090425235618,99.52653283288193,D,D,138.49837695933968,1
50,Homosexual,Yes,India,34.05696441727969,114.01480913326374,75.88589364105398,22.895396051955856,C,B,-17.78868288716581,0
30,Homosexual,Yes,Brazil,-53.37838124879243,250.32468791059665,31.568125968317457,-238.62384090024983,E,A,68.95157744086931,1
44,Bisexual,Yes,Mexico,-252.5497713941018,-18.63958130700521,147.01123199117546,-240.37233675101294,C,B,11.52718058244585,0
61,Homosexual,Veteran,Brazil,-234.93830649186148,-82.36503251105857,-0.687882377450218,64.52209328284648,B,D,-11.379603578590105,1
60,Bisexual,Yes,China,-26.88931267182516,20.77130673022994,118.72910230061385,70.19805453003545,E,A,-26.912228157598417,0
62,Homosexual,No,US,-18.46150802164378,158.68783434987165,-186.92284598007848,-113.05944063054079,D,E,-53.52684261217804,1
37,Other,Yes,US,-69.12958322074361,-47.953461575914105,-77.14445921366165,-10.8144326346997,D,A,139.24473627719522,0
23,Bisexual,Veteran,China,124.79654582018995,-5.322577718211705,-54.36363375010128,-162.69412927487969,B,E,-15.669916923602193,1
48,Bisexual,Veteran,Brazil,45.333086657611204,-84.34471374847591,107.63665746942668,2.743378307722097,A,E,-35.9235487330767,1
52,Heterosexual,Veteran,India,199.1359341163689,-92.38999059172718,48.39252380553523,-85.62808300311062,A,A,65.92515249002572,1
72,Heterosexual,Veteran,India,186.90343081531273,100.65510133464548,-33.70405000312991,-1.8045628170439716,A,E,27.82250693947283,0
52,Homosexual,No,UK,-156.0780400875109,136.65115690375166,-61.143527217037374,76.46064226232126,C,E,70.26987928183785,1
28,Bisexual,Yes,Mexico,-155.88199431145745,-94.33723514629109,-162.30806883430597,-141.1973136551075,C,B,-21.172076648960694,0
50,Heterosexual,Veteran,Other,-41.9538971355171,44.334945715755694,66.20939028357917,77.02321787694625,B,A,-176.00809843117398,0
26,Heterosexual,Non-Veteran,Brazil,-33.542178092066315,3.562700071098656,116.4316921795967,-7.662499044476499,B,E,-181.89360272589127,0
26,Homosexual,Yes,Other,114.42419000393316,15.524807004639385,125.93274910632941,49.16343994842755,C,C,22.449443083151515,0
31,Other,No,Germany,-140.834251378582,66.08697484493555,110.10703618701226,-4.412065326528137,A,E,299.2483726420367,0
52,Other,No,Brazil,-80.58595361163675,167.27514726863294,11.787752076437858,-52.009553599084256,D,E,-71.68848007307864,1
47,Other,Veteran,Mexico,-52.760743052149174,-38.85924002270278,17.8503483020474,-86.60078796239044,A,E,113.34052581461694,0
24,Heterosexual,Veteran,Other,-123.33344747621766,-4.0525076730262075,46.588512910935265,-46.71453282191089,C,D,-133.96150309928737,0
51,Heterosexual,Non-Veteran,Germany,-7.942432719638139,57.85293285489574,22.60374235168053,-84.2022875984251,C,E,102.30349491104246,1
20,Other,Non-Veteran,Other,5.047713497921872,184.62848664001766,-16.18732187274573,57.123673744653004,D,A,-55.356739435777854,1
38,Bisexual,Yes,China,-130.096415755855,-11.656941456613238,-46.82281560563745,72.91018750972731,D,B,-174.47142668374875,0
79,Other,Veteran,US,-0.8401660900541601,-120.31036643190589,-98.54983284344964,-23.578067609061563,D,A,-52.386324244253125,0
43,Homosexual,Non-Veteran,US,114.37812557536526,-43.83799423841906,74.67187863196892,161.5285088612358,C,E,-80.47854694756464,1
23,Bisexual,Veteran,China,37.20254037129013,4.422565272776135,77.01546083713392,99.6380862347427,D,A,65.10647410422143,0
50,Bisexual,Yes,China,99.45494289748939,-45.980748246937544,-34.80594244205196,219.1457422551418,E,E,-98.33790142388271,1
33,Other,Veteran,UK,58.34445203654497,-145.93586935356035,-195.92092124348636,-11.083392438421038,D,E,61.10810170531744,0
77,Bisexual,Non-Veteran,UK,21.28178314616639,29.47853217595479,91.2491448002308,-69.61165216924748,B,C,-98.65186539211638,0
61,Homosexual,Veteran,India,27.23218881303212,15.945694601082705,180.38691658905927,89.78770454821733,E,D,-178.89539024534815,1
79,Other,Non-Veteran,Mexico,-108.44486490505285,-36.8431219477742,-12.970489084872627,-16.08270247238491,A,A,-65.3931975458465,0
58,Bisexual,No,Brazil,-92.72545763572477,32.218433764348596,-88.11311129109647,26.711508166191244,A,D,184.1348383039281,0
31,Bisexual,Non-Veteran,Brazil,-172.1377096838693,116.64588586541491,59.51334156813526,-92.64033649541,E,C,-103.99367103835262,1
48,Other,Non-Veteran,Germany,-0.46835787893063685,-55.645848925073906,-197.1817149595823,-256.96869145436693,B,C,-56.468540066047204,0
38,Heterosexual,Veteran,Mexico,65.34670918883519,70.1678732659208,-175.37195336564338,-136.4899304548757,C,C,-61.988831926542034,0
65,Other,No,Other,97.67759083326337,-33.53200570781329,-78.65807952180865,-84.31707112625284,B,B,-3.2115954111239313,1
21,Other,Veteran,Brazil,-10.512976052056832,158.80539067851805,167.71653175763993,120.28596752779335,D,A,-43.13797945421779,0
27,Heterosexual,Veteran,Brazil,-129.09895759952695,-95.64674039484747,-12.906434669494773,-99.7029805183887,A,D,21.44298195537512,1
75,Homosexual,Non-Veteran,Other,-38.5581144324327,-32.92531238878647,-149.59220717724287,-92.84162890632808,A,A,21.079779951617592,1
68,Bisexual,Non-Veteran,China,-210.57822726999956,52.1113136777416,-78.55028766245586,50.317035280241114,D,B,149.40246522612915,0
18,Homosexual,Yes,Other,169.43271744020515,105.3349768500029,-29.79702647066321,75.86922963502512,C,D,252.41729050920551,0
62,Bisexual,Veteran,US,-3.3504110632575768,61.2256196564018,-137.65869617710172,-79.97616632399843,B,D,93.37371095061843,1
50,Heterosexual,Yes,Brazil,-29.622816475499736,21.16117928680276,91.82061498841718,-137.25076413289318,A,D,-43.89861214157601,1
19,Bisexual,Yes,Germany,37.9446712157965,-20.671371861092677,183.45253327773608,60.63567076048522,D,D,183.80599947820198,0
59,Other,Non-Veteran,Other,-98.86193016047564,104.04360404378885,-7.716192248969274,-6.218009450643516,B,D,14.27155698850611,1
31,Bisexual,Yes,US,73.03080909731135,49.21505060802186,-36.92099593270498,105.62810446662003,A,B,-17.768884637088295,1
53,Bisexual,Veteran,Brazil,56.393664978227875,22.267888395468017,36.78491903791647,209.674621154602,C,E,104.4549660096963,1
28,Heterosexual,Yes,US,-82.13009712502785,96.47017304994851,29.901787683443544,-16.933170256247383,E,E,-99.00661559090146,1
21,Other,Veteran,China,-11.615582643909836,-41.526282645061826,48.45055101164893,-9.104720721982218,C,B,-13.060282161538012,0
19,Homosexual,Yes,Other,-12.27922725284355,-110.14810192382471,-32.23793672527363,18.951404214794955,B,B,-86.36645297938158,1
22,Heterosexual,Yes,Other,-104.35057907523743,-129.47673029930417,79.27137596045387,36.499684022025164,E,D,-22.641656749693233,0
20,Heterosexual,No,Brazil,14.393990752319569,103.23202140649266,-98.61460034347918,-20.352591297021302,E,D,43.86728917143798,1
60,Homosexual,Non-Veteran,Other,-23.994058315721215,-50.62234183940907,8.690101738945936,-112.93500799740687,D,E,-13.312115879133476,0
54,Homosexual,No,Mexico,165.58080789873378,-28.675477706002102,-9.043540795727354,21.23870135215019,B,A,-23.001025130550662,0
46,Other,Non-Veteran,China,90.91523819052426,-72.82232432396343,285.4045644450567,-30.910886871060868,E,C,33.23690418836486,1
65,Bisexual,Yes,Mexico,32.26516770878715,-42.526937719642675,91.6589534522976,128.66904778361155,D,A,-33.7090087444133,1
59,Bisexual,Veteran,China,46.88309111958557,32.73589242889871,-57.64452826487806,-120.77008265152476,B,E,-64.0867128016961,1
54,Heterosexual,Veteran,UK,49.33957368390931,96.71652283067738,42.606659721801336,-64.25274160032679,C,A,110.13723938686275,1
30,Homosexual,Non-Veteran,UK,-45.35611425675368,26.10791512074057,136.91350087350656,-74.25558669176414,B,E,17.32627550421977,1
37,Other,Veteran,Mexico,185.80014705016242,-53.6757231811523,120.14558250315986,-18.079488995250756,B,E,-186.23518319561438,1
53,Bisexual,Yes,India,-43.767997577448256,152.47969758039306,347.90399062687777,-85.86243024809644,E,E,5.172419678992238,1
76,Homosexual,Veteran,India,5.1363731258950915,3.437702340849052,62.41479085097327,-13.52734649448268,C,E,-29.203724184301645,0
48,Heterosexual,Yes,China,-39.69444838202541,-51.43784380994244,3.919984804468114,165.3477500909027,A,B,-271.8550581770052,1
75,Bisexual,Yes,Mexico,109.42082818452474,-5.575976001839517,90.29357494711812,27.99329542916954,B,D,-33.748371265242554,0
56,Heterosexual,Yes,Germany,200.20500987066322,-117.62382318557,163.51919485870374,178.03141662334906,B,D,12.612370275654367,0
30,Bisexual,Yes,Other,-31.313272655303447,66.09838236677304,61.50768078901273,253.79132377757335,A,E,-54.06272146023381,0
28,Other,Non-Veteran,UK,90.26202233583463,124.13092722562953,29.41369562129253,103.85384563935646,E,D,7.222839038285531,1
57,Other,Veteran,China,97.20603845523628,97.56379357580542,108.24848022865692,94.80179702274783,A,A,-113.62634468329121,0
31,Heterosexual,Veteran,Mexico,84.33373926667035,31.793469065942826,6.263901596844079,185.37432704636427,C,D,88.77792270660282,0
61,Homosexual,No,US,119.39716967191688,-142.66046894095118,76.35012628182872,-32.79165738537315,E,E,6.59899353715457,0
47,Homosexual,Non-Veteran,Germany,-34.939657472110206,67.87339492768935,-30.689608116065248,113.59600516871056,C,E,35.00720229329762,0
74,Heterosexual,No,Other,258.66181920706504,-98.62094676560322,117.81447133142187,-84.93618811514587,A,D,155.02476577098136,0
70,Bisexual,Yes,Other,268.6206931787862,-38.88348771960599,14.68577553197952,-124.88018212196359,C,C,69.30298891222927,0
55,Homosexual,Yes,UK,75.98386089982544,5.441364750571511,-172.8346121510724,-123.06113533517969,B,C,32.65285953215293,0
24,Other,Veteran,Germany,30.18621148536195,56.32045117796848,-247.17846967451536,-52.564169464493936,C,A,-18.98737044403718,0
27,Other,Yes,China,-74.38428724507787,-196.07296673420387,182.48631041775855,55.42529708005364,D,A,-70.12425114159211,1
71,Homosexual,Veteran,Germany,-81.06811151561061,-34.21446965209036,163.65137992090274,-75.17985632982374,A,E,-21.757377276332377,0
47,Bisexual,Non-Veteran,Mexico,-186.60189485772273,-112.5495820039563,17.857404231368907,-86.60608616146432,D,E,24.105168010213546,0
74,Heterosexual,No,Mexico,-22.868282898391687,-2.5566558929188448,-26.63229575822533,107.83456818271104,B,A,-27.18412573096337,0
40,Bisexual,Non-Veteran,UK,-27.041743526161,-1.5043356393564378,75.82973708397526,-22.869027846392676,D,A,180.71612145014882,1
37,Homosexual,Veteran,Germany,-18.012991393667047,160.14304507469413,113.8734098335753,37.99744766253942,C,C,170.0961081466261,0
56,Bisexual,Non-Veteran,Germany,-40.866383365324346,-45.470341998105205,110.8007943902966,1.288941554525251,A,B,-222.14376319969733,0
64,Bisexual,Non-Veteran,Germany,246.24475027001233,-37.780343241778404,-181.87061336826739,-44.5463694991943,E,E,45.22305397730571,0
