age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,B,-43.42225600474868,A,A,111.1412160566654,99.03555956779412,0
18-25,B,246.42319186718439,B,B,36.23299169007368,-130.1477682022648,0
26-35,C,-140.12191667461687,E,D,-11.345671391831914,-138.44576973917404,1
51-65,A,-44.00087249041458,A,B,160.96239809095735,14.663044134877273,0
65+,B,-31.34629354617651,D,C,134.56036772245784,-6.075690704683079,1
26-35,A,160.97382750274835,D,A,5.174271486899758,-219.6478987037844,1
26-35,D,-136.7949669037659,D,E,-16.390521761989508,15.927538109854513,0
26-35,E,31.908980703775914,C,D,-46.05053708009395,-216.902637478602,1
65+,D,169.54969513804835,B,E,-77.22875204721971,57.777600457357124,1
18-25,D,-195.79954395746302,E,D,52.72849794234552,-118.78109363288418,1
18-25,C,-13.821405078918863,B,E,-222.29553061271713,-100.43104129355534,0
26-35,E,16.814264446072926,E,C,-29.340310913518948,-82.80839708483246,0
65+,C,26.44245526405627,B,D,16.609451639436106,80.6775952127871,0
51-65,B,-82.76908791545232,D,C,-127.27784091262302,147.67540900713183,0
65+,D,41.137008296948565,D,C,-98.93060862346535,-136.1731615957562,0
36-50,A,-15.183510584015758,C,C,1.0464454541747772,-126.12781081259384,0
26-35,B,-40.566552872581305,A,C,-9.952230304731055,18.860318862495127,1
51-65,A,240.60823725525972,D,B,56.41135909390742,14.252882170838035,0
36-50,E,-45.251119558642294,A,A,45.992547947661,119.99794434551036,1
65+,C,-112.83881003352107,E,A,-39.44640336049489,-265.1364209898443,1
26-35,C,0.6400181337050823,B,D,-54.672408479731004,-135.29481123634451,1
36-50,D,26.50564121983371,D,A,281.2656816928104,106.25352590517974,0
51-65,E,56.95077121149803,E,E,-112.77941387386952,-146.807898406952,0
26-35,A,-42.484220808271566,A,D,62.47506827823946,33.24886034380476,1
18-25,B,13.002372712016008,E,E,-24.446834158446613,-69.19453550827896,1
51-65,A,-61.337598464004216,A,C,82.297474523023,-9.459527484744036,1
51-65,D,-122.40802893601168,B,A,74.27616548453138,-107.35408841418214,0
26-35,D,68.88428611448151,B,B,140.48471508843622,39.23091659511787,0
51-65,A,51.68783588421536,A,B,-124.5479511140351,63.48699513020553,0
26-35,C,160.61858646643256,B,A,118.74746624338341,131.2185510686624,1
51-65,D,-54.37109668480037,E,E,-102.82755561625709,-84.3424149447915,0
26-35,E,-158.94288036606804,D,B,-53.76067532211165,129.09342786964964,0
18-25,A,-92.28484755753604,D,C,22.702607895912884,56.82569406247059,0
51-65,C,21.118926760474285,A,B,-58.6129824934017,-1.6314807981066615,1
18-25,E,-46.97200778766771,A,A,-204.45942555250477,-3.8502688312167717,0
65+,E,-117.72591761675915,D,D,-141.18366989232027,-6.9114863507930435,0
51-65,D,-103.40581969888952,B,A,50.96981547180973,-151.82175066682416,1
18-25,B,76.19576503456541,D,C,267.12273646361126,88.95383835267322,0
65+,A,-70.36512484603942,E,B,77.95421287863165,67.42854876463143,1
51-65,D,159.3006005792983,D,B,51.097231739484194,-47.09601314399992,1
65+,A,56.863654110652654,B,D,1.5096803787287132,-88.41444788450434,1
51-65,D,-94.71524629303038,B,C,-117.51040150322498,-30.898500575161258,1
51-65,A,-12.281261181014315,C,A,-110.75620203565724,-141.79408400659278,1
51-65,C,-28.197888999000124,C,D,-107.78974897166297,190.0203021030458,0
36-50,B,-68.35513887358519,E,B,-69.88285760769418,-18.365964430516865,1
65+,E,61.8448660531941,C,B,120.79163758744025,101.53292234507238,1
65+,E,-11.873428595978307,B,B,-51.87781008948886,-81.66646575089653,1
18-25,E,148.63558781457638,B,A,4.786962700122349,-5.59678792439613,1
26-35,B,73.25514133816083,D,C,99.86923181365907,101.37297960621217,1
18-25,D,57.716006964111365,A,C,-18.124227526219947,-60.88588827358288,1
36-50,B,-140.35499088811062,E,E,148.16898220388808,87.04909143921385,0
36-50,E,143.42754102061608,E,E,1.1031820147371636,-43.86597047191079,1
36-50,D,-61.06695389177986,C,C,-17.76293063286519,-164.2950841018191,1
26-35,C,-40.4555958998167,E,E,2.748070090192365,63.512354078412706,0
65+,B,-64.53968824973984,A,A,74.31288274126182,-4.017756978877102,1
26-35,E,-66.64424459995818,E,D,70.13344475334104,84.98574496913115,0
65+,A,73.36483463695876,A,D,-96.29928443911548,-9.941722795273552,1
18-25,E,-26.37708803352937,C,E,114.39963732594391,116.14905535093631,0
51-65,B,24.241650159716926,A,D,-117.54138645328919,-0.8130220267985736,0
26-35,E,-23.054380872970597,B,B,19.964642453326103,179.56438579616267,1
36-50,C,-88.15248188793552,A,B,-36.46723967729158,22.416756978953487,1
18-25,D,-174.64396915778752,C,E,75.39416257613634,-5.515243417922842,0
26-35,E,9.916857756155032,B,A,21.387956424803345,-289.5390410583086,1
65+,B,168.56974130454273,B,D,-32.13931800272616,-7.29229196462384,1
26-35,A,-37.33037638739333,E,C,-10.921259456494319,6.4253315115363625,1
26-35,A,138.2932556239732,E,C,59.498622150283545,29.385173644812507,1
36-50,A,-38.12813839253862,D,A,-91.08397555942656,-6.479791300544016,0
51-65,C,27.764865719896754,D,E,-23.170665246379798,-78.92302141802075,0
65+,D,-153.07958225369967,A,E,83.74632538082281,-127.50447574305122,0
51-65,E,15.68458570635691,D,E,25.661537445584038,-282.321517850101,1
26-35,E,-15.729892254274988,A,C,228.5127407245625,-39.34366921368317,0
18-25,C,16.836008331971396,A,A,141.73427125909794,76.89206894766694,1
65+,B,-9.338922822129073,B,A,-187.2385801896094,31.440616112366754,0
36-50,B,50.74136027327716,C,C,-75.63858978559267,-174.13763314182503,1
65+,A,-42.80642306278999,C,B,-124.70147046221274,20.472537144978954,1
26-35,C,155.10575387791818,D,E,-85.73787697101375,-95.08142745428107,1
65+,C,9.416902043028076,A,D,58.29684936268236,-178.61617388575328,0
65+,D,85.64155591963637,C,A,-168.0484964314477,94.07831799480964,0
18-25,B,-75.688960617592,D,E,29.275976366956556,-85.38658957662358,1
26-35,E,-35.25333015430355,C,E,154.57974924223652,180.58492469429936,1
18-25,D,90.90365258716672,C,C,-83.29203455087722,18.95628578053121,1
26-35,A,-32.58757575809191,D,E,125.23886309999635,-11.297991001397445,0
26-35,A,-43.78693419721558,E,E,48.52804719242931,54.85869864326362,0
18-25,E,82.68189469743376,A,E,158.1330537245256,-6.094690238282223,0
18-25,A,59.8092811323592,C,B,-24.746350624989343,53.25496890555118,1
51-65,B,-103.5824406774523,C,A,-133.80830518875013,28.800208540965265,1
26-35,A,-91.18795290762395,B,E,-83.84746137778788,67.3918652268518,1
18-25,C,39.242468073888844,D,A,-87.0576365183955,-71.5707913887005,1
65+,A,-68.73235407606883,E,B,74.01872865271314,-57.30988103837584,0
51-65,E,18.14594758646408,C,A,-52.83678520762539,-152.40191978099898,1
18-25,E,34.85644897986656,D,E,79.59234308712178,-43.07492352471271,0
51-65,D,101.68517384071554,D,A,-6.303567398621164,-61.90445184386471,0
26-35,C,-17.876347782193612,C,A,77.06836376301509,-61.75506323081814,1
18-25,B,-43.419463033082685,E,B,-31.272051917917615,35.145255150950746,1
51-65,C,-10.400243138998832,A,E,9.0604589118308,13.268492884980532,0
65+,E,-19.872373407433535,A,C,-20.018102954988844,93.14139836212199,0
65+,E,23.630131613460172,C,D,-160.36225487176125,107.93905944363243,0
65+,D,3.5469213340724504,E,E,36.571439569766525,-121.94527447746309,0
65+,B,112.06674898930729,A,E,51.48540711670299,-88.79223317502898,0
36-50,E,-82.45291950763345,A,B,266.3959027958395,-193.78671465740248,0
18-25,B,-96.84537171193,A,D,99.47290578406111,-80.16986817850236,0
65+,E,97.37701652464116,A,C,144.0653681291015,67.4886347825683,0
51-65,A,89.47874899100948,C,D,-40.57556477430157,-156.44204787128893,1
65+,E,145.97624539043463,A,A,5.046072569487257,69.55604264082787,0
26-35,D,134.0185809925282,B,C,137.46259214942665,139.2613240693477,1
51-65,A,102.52747426557292,C,A,19.5769001051272,150.55173788857365,0
26-35,B,178.67366782051934,A,D,134.53869988129077,23.940292047289596,1
51-65,E,-36.396353740844894,A,E,49.12896293081208,-97.8265316197366,0
36-50,C,126.12180078505983,B,A,34.83614036574991,67.41716207180545,1
36-50,A,20.077165571147365,E,B,-109.35970625977329,-4.47812677882333,1
26-35,A,-110.71168183220679,D,A,124.72162165404872,250.58808643278755,1
36-50,E,190.46329750925926,D,E,23.36030187277491,97.87966923713789,0
26-35,C,-60.965619860592454,B,C,29.119097188254102,39.01873526383179,1
65+,E,178.09897320202822,D,B,99.66710097166333,-224.23180458848105,0
51-65,E,51.53718656282014,D,E,-30.242599106056623,78.50549942914746,0
26-35,C,48.92832283513553,C,E,55.395518756900366,140.4852299499701,1
51-65,A,-66.22244001815231,D,C,88.7965485273183,-51.538973394044326,1
36-50,C,1.1832827863208013,A,C,-18.50584391543424,60.857884246096695,1
65+,B,144.32532243452846,B,C,-105.99691022463611,190.02195064091995,1
18-25,E,-6.662005564969455,D,B,123.9495543923969,-144.4555417768252,0
36-50,C,135.34491925292954,C,C,65.45005887904885,53.24328949275441,0
26-35,A,33.65893140822101,A,A,111.46606607147389,7.251451999685505,1
26-35,A,-104.4135507932066,A,A,117.70487472466678,-18.226267613943723,1
18-25,B,168.56386013889679,E,E,121.3197945320252,70.68139527279573,1
65+,B,-67.91182083979159,D,C,-124.49544468997844,-66.82585707379151,0
18-25,D,-19.216635495670506,B,B,-15.133739019811904,-23.999356716829972,0
18-25,A,-203.02848402534428,C,B,93.59333331804962,-18.912900182436005,1
51-65,B,188.03148540886133,B,C,153.22088430604674,16.334757305934545,0
65+,D,13.761150924191679,E,B,121.48754284029322,-130.71895684864012,1
65+,C,109.00770475072214,A,E,-24.217946455640497,40.91811304866575,0
36-50,E,-58.96116446223403,E,E,-195.31555482510257,98.28389125482676,0
51-65,C,-48.45123982583134,C,B,101.0532651949726,65.1286620059634,1
26-35,E,21.172764069547778,D,E,-21.295151036405187,65.83392586036189,0
36-50,C,60.189505569788274,D,A,71.39333228429372,107.57079849331879,1
65+,E,86.8194225165156,D,D,51.73441190562301,-17.259889120221164,1
36-50,E,-3.3698619538464003,E,E,111.38914925064816,-99.26248909563571,1
18-25,D,-3.8264840120604466,D,E,-10.479120750679096,-121.05296390370977,0
26-35,E,85.71904073132069,B,A,36.503208776772176,-58.255650859507966,0
26-35,C,-114.26825085476237,B,E,75.82632532470512,-64.95870250889719,1
65+,D,-176.03135184935573,B,E,-8.564162120386891,0.8659749076291846,1
18-25,A,-41.70745422887673,D,C,165.11185227368688,160.42071653674023,0
18-25,A,54.23422480153492,E,C,79.48466689842006,-179.78921245055764,1
36-50,A,54.41815519532545,A,D,-220.96954715242728,-99.35305726544405,1
65+,E,19.793362549826078,A,C,-157.65440100878993,103.58349299740006,1
26-35,E,23.22955034158889,A,C,5.432932657996459,-85.43824928326522,1
36-50,B,-3.723445198653878,D,E,-52.732350918956406,-55.039021071855785,0
65+,B,98.70733694839237,C,C,-124.35929875001179,27.423893966311972,0
51-65,D,-195.939237499284,E,E,43.312194632285184,27.62187600732432,1
51-65,B,95.31688402642311,B,A,-92.42350300392481,55.012326117876476,1
65+,B,124.2941331296477,C,A,40.51197501118139,1.5135988959678113,1
26-35,E,13.80441754019225,A,A,70.21978774195487,-2.1614923000289767,1
18-25,C,-20.90543723040638,D,B,-44.539584809397844,-77.25776167853272,0
18-25,E,-128.09248814851236,C,D,-87.03030720047903,-20.275100909747255,0
65+,B,97.18932146692379,C,E,311.47834628338745,84.7064117502447,0
65+,C,-103.1613025493585,B,C,46.90292765885008,-139.0389918453083,0
51-65,A,154.55124229125673,E,E,-91.81989454604332,109.63982284276736,0
26-35,C,-234.9112480389942,D,A,-54.525192610500795,156.1835607830826,1
65+,D,32.722450715198455,E,A,35.100044197533315,14.639408193376488,1
36-50,D,-213.24414949039277,D,D,91.0130776823364,-13.292216785601246,0
18-25,E,8.277081117546828,D,C,-3.532832473770311,-85.71515263203983,1
18-25,C,48.457803415167795,B,B,-35.29372014843723,-64.49505894488071,0
51-65,B,-17.285878484275564,A,A,96.21030174274536,10.226392461335136,0
36-50,A,-173.46040912797366,B,C,74.11493495949134,94.23135258109734,1
65+,E,-21.768341080013816,C,D,98.5138504243613,-59.87791841267398,1
36-50,B,86.08928108003443,D,E,56.825142440893664,3.4382574292663755,1
36-50,B,20.77035605393863,A,B,-26.40729002616623,-114.31098921780716,1
26-35,C,27.75351495848475,A,E,9.499257412862436,124.97603296519435,1
26-35,C,-26.159829747623302,E,D,-61.39601157163098,-36.27950069772433,0
36-50,E,-128.82603574784505,A,B,-6.063032213900303,-88.40489488422321,1
26-35,E,-145.68997667291413,E,D,-62.22308531073121,109.04607148672324,1
18-25,C,-19.280536568074567,D,D,190.48094981968887,-155.2522113446809,0
26-35,E,16.600452316395845,E,E,1.2604579178393291,-10.133810182859643,0
26-35,B,-74.00211554652437,E,C,-107.61793485126144,30.84867589787689,0
65+,B,-126.48369577126981,D,E,4.616923028108132,-57.88390259132631,0
36-50,B,130.4506470717412,A,B,-62.78913796007194,-53.24502121284893,1
51-65,D,66.16438361143928,C,D,61.64234227676892,-125.17335522790486,1
26-35,B,52.72345884689899,E,B,-9.957873898986257,76.48292650740551,0
51-65,E,-213.64660085179113,A,E,-264.604986289875,23.290866101409776,0
18-25,B,-64.01350651033445,A,E,-54.331353724814534,46.31463999630668,1
51-65,C,42.84621130083829,E,C,-90.1329964463893,-207.78940578217265,1
36-50,E,7.053541163339403,D,A,42.978824621751535,-124.34733249163412,1
65+,C,39.12465122058278,E,A,19.37608374731021,-76.12443619687558,0
18-25,A,-164.78397476720744,C,E,-185.19056520860283,47.05765889979288,0
18-25,A,38.63856264734181,B,D,-42.76744657679138,-112.77678565697636,0
18-25,A,27.21750709486971,E,C,5.312024661835589,157.95666558869846,0
26-35,D,-113.40254230677573,A,B,33.39126947828838,-142.2260166346947,0
36-50,D,76.124307430002,C,E,83.46866061551262,-80.7109762464144,0
18-25,D,-109.27805675963569,A,C,-78.30092650954501,10.038179833606673,0
65+,D,42.48046719330807,E,B,36.59485428523867,-46.81426088242157,1
18-25,C,209.94487881189818,A,B,-50.70426248215792,-50.11853127213237,0
65+,C,-233.7447098415097,A,A,7.23037614639011,44.935165461978706,0
36-50,B,-3.3550629090728785,C,E,28.829589679235813,217.44987729040255,1
51-65,B,16.894773048563533,A,E,69.90141898044962,35.807054591638504,1
36-50,A,68.98366521883501,B,A,36.729862619664495,59.78106796908903,1
26-35,B,-62.02036604659911,B,A,89.66801016428263,-121.8946190017299,0
26-35,B,177.315635633302,D,D,96.70741323566192,-100.95497599521835,1
26-35,C,-83.88796952465238,D,D,64.41916725425864,107.67429581872983,1
18-25,A,-61.23425074256528,E,D,32.79341028818385,5.182116544477237,1
51-65,C,-5.999313910952458,E,B,88.99977233731295,-49.221773661181835,1
26-35,C,68.22352967235099,D,B,46.40720453688763,35.76278441857178,1
36-50,E,-130.34982525092497,B,D,93.58082006923466,36.32107917055581,1
65+,A,16.447311097115925,A,E,-7.107175289201326,-60.882812621978,1
51-65,C,16.715372600032705,C,C,-135.5381260505475,76.33008394840316,1
26-35,D,44.0914714727847,B,B,-107.39120522858536,-101.68455736092066,0
65+,C,-51.82263350989436,D,E,67.73858229125386,-116.93245190560559,1
26-35,E,-24.038778316515405,B,E,-184.6727923216628,-33.27848429515973,0
26-35,C,12.990050926116359,E,D,-27.58261774347371,-43.364247083589234,0
65+,E,52.546633403540724,A,A,-6.541541322945236,23.342173144141217,1
51-65,E,-17.490922797625906,A,E,100.68364917828387,-79.07093151118166,1
51-65,C,-72.810696207471,A,E,-120.28331468686848,-83.57915730454314,1
36-50,E,170.1655411429265,C,B,-61.36816066140916,15.21467161763258,0
65+,D,84.19887265254359,E,A,136.13694324669044,-97.38836543828664,1
36-50,E,72.17364641714319,C,C,41.672688562493036,-65.39448421695113,1
51-65,D,84.51323384363421,C,A,-33.86985341183213,-92.5980142952353,1
18-25,C,-10.20584470611495,E,A,-23.75673341296952,-29.99565641629095,1
36-50,C,-174.78863428563443,D,D,84.54686475351956,103.22116934618283,1
36-50,E,-118.81024832902243,C,C,-6.6190365495280306,-79.48556569769968,0
18-25,B,-14.707340398799875,C,A,-24.15477670842091,-39.4401289015022,1
36-50,A,126.4485040717604,B,E,-79.06953140238261,76.2893758971613,0
18-25,E,-43.458515019755154,C,D,-37.67239447121178,72.452440739476,0
65+,B,85.06958147941351,A,A,-96.88636581531117,129.76292821947777,1
51-65,B,-22.50889840006242,C,E,247.30132875725235,-86.94714874525037,1
18-25,B,-187.07252862420322,B,C,111.23296637309777,68.36397561977375,1
36-50,A,-49.73565315240463,A,B,-70.24507569264684,136.92471136277135,1
51-65,D,-116.47005569112223,E,D,17.083867949461524,-40.14950497404172,0
36-50,B,-73.56115755624086,C,D,13.656603019077723,-72.02852702704425,0
18-25,C,-59.94804567411459,B,C,-71.68131684133263,-89.79083392844903,1
18-25,C,12.999458887171397,D,E,130.1790394469403,130.96440933584142,1
26-35,A,115.81961736516165,A,E,13.547830488208243,-4.796815753501769,0
26-35,C,35.121496141814006,C,D,51.53188755522326,264.42960549831446,0
51-65,C,-8.899062627932876,E,A,172.74656740136126,-33.84183085319693,1
65+,B,-24.317681435833347,B,D,-11.87037831491365,-22.606518758447418,0
18-25,A,255.22422622775483,A,E,55.55729283754312,-12.249430114561598,1
51-65,A,18.435986737939555,C,C,-136.64231774810318,22.363246449768383,0
26-35,E,-48.467767380363824,D,B,-6.264759047795588,125.96228118968844,1
36-50,B,-2.19313805887686,E,E,-23.385621777976503,45.24055833180758,1
51-65,B,-59.443272617463904,B,D,-82.42574412024506,-49.15300488917092,1
65+,C,-56.74044003627948,A,A,-111.41929487029697,-246.79835917869786,0
18-25,A,182.55875723359634,B,B,201.14161558796818,-19.310650266991402,0
26-35,C,-79.8986983762379,D,B,-63.18158488793292,189.43905202672627,1
26-35,E,34.719093037474124,D,E,59.97995705126408,53.65483872441761,1
51-65,C,-73.37629559410821,D,A,-1.6937867134829618,89.07483433371469,0
65+,D,-12.289072478290388,A,A,-7.813499664154504,-158.11850616340394,1
65+,C,75.06354056765501,E,A,-183.96506537044974,-13.046895133983845,0
18-25,E,55.341289026509756,C,A,-41.58294879591371,-3.132847044729804,1
26-35,C,84.16457671819099,E,D,-3.7721364947180542,202.34715100964985,0
18-25,A,-43.867406264418726,B,A,-45.91465454980176,112.77446621571777,0
51-65,E,13.970477436849734,B,D,12.038332354868391,-225.57431228478367,1
18-25,E,65.64706388679703,C,A,-25.958521354890816,-59.458949420304144,0
51-65,A,-31.628880949621763,A,D,-96.32351515723357,-76.65281060167933,0
65+,C,57.07060363237753,A,A,78.50936348602718,-62.00055176628301,0
51-65,B,94.51334874126121,A,D,122.34883126674019,2.9516977409107485,1
26-35,C,105.8635846922086,D,D,62.66106793779247,-95.80311838272651,0
26-35,B,49.24073158726648,B,B,55.12790565215475,15.290438389800547,1
36-50,E,-107.66315221333846,C,A,131.27527863745462,33.61656289341164,0
18-25,A,-135.75274077579655,D,C,164.83344498243187,-100.81459390046163,1
18-25,D,-18.53453019845913,A,C,-89.03567648037136,19.943538433163997,0
18-25,D,98.01221347159465,C,A,-11.833303567124041,25.88296908683363,1
51-65,C,-199.95442860010365,C,C,18.535199973250315,63.81844137102327,1
18-25,C,-128.87053299534224,B,B,9.98679298814083,-169.41812841764212,0
18-25,C,-15.559690892749343,D,A,135.22499565234102,162.05122459729256,1
18-25,E,-98.05484684208069,E,C,9.948825893391145,-67.89529969100248,0
36-50,B,-26.816151527879896,E,B,-67.74109763488848,-73.66983218867101,1
26-35,C,-59.75078426247307,D,E,34.69284713536421,46.55195036751844,0
51-65,D,-124.24264333775747,D,D,-42.92024089008984,36.012997894271685,0
36-50,A,99.09622351709528,B,C,-53.27831133330836,-109.26993795513373,1
65+,E,-8.806705928005186,B,B,-240.42181383185869,1.5599617088681093,1
