Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Mexico,B,C,A,B,E,97.72063554713701,C,-16.388752495733613,-9.052965961766947,D,-92.69312732883299,59.361349793214934,-26.324992208460774,-107.51032498169037,C,B,2.4532141097631417,E,D,0
China,D,D,E,E,B,47.20513095929818,C,125.27607067062793,66.66876234963372,E,106.82022994651331,109.4249795635511,-13.372808924117594,4.933942832706677,D,C,-35.53575653700746,A,C,1
India,E,D,D,C,B,-64.19135275926352,E,-27.321768551573953,-10.978556076513023,C,215.45063914764896,-190.57813222136616,151.46621149849773,116.32621245201003,B,C,123.7576114150764,A,E,1
UK,A,C,C,A,D,67.66350060065676,E,-238.7796923572048,34.795127702334085,E,164.6705791973661,-75.12126272967106,-20.3195873949144,-33.284129705136145,A,B,203.31314414407308,C,E,1
Brazil,B,E,B,C,A,-82.6160127422373,E,-33.16686126143188,-123.88968536678881,D,127.49110076089846,-60.28660033186814,51.023750482933714,117.31069607261773,D,D,-11.906380008352418,B,D,0
Brazil,D,B,C,C,D,-54.116781760251,C,0.32967535765642036,15.755353181382922,C,27.88196881734158,-119.60893083084689,133.09686226086072,44.57135462723153,C,A,107.42324718423465,D,D,0
US,E,A,E,A,C,-31.90982767060474,A,-47.54698200079152,7.042111593412651,C,142.0476250018291,-78.40580767061013,73.12909469441024,-153.0395446092901,C,E,-25.036820277714117,A,E,1
Brazil,A,E,B,D,C,-107.59131781693101,B,58.174982961261904,-32.04983865421559,A,42.91701712947108,74.22329796529141,-130.77523530031155,-35.307598936632154,A,D,-93.27857702103735,A,C,1
US,B,C,B,C,B,252.43577837299148,A,52.65174386607605,65.54251320264824,C,-66.84630290257485,179.29431709052372,148.11929907139668,3.453843664357046,D,C,98.97635194872876,A,E,1
Mexico,E,E,D,C,B,-102.68529451164852,D,-74.23047937186355,81.75222499607044,E,-102.63911960296173,-35.626454434912176,-64.80161385077858,-24.64566068244184,C,A,36.65265785275797,E,D,1
Mexico,A,E,C,A,C,-155.06317441268573,C,-124.5701849255971,32.082899432015374,B,86.72788178985455,54.88739323565195,59.06150453286509,-64.48041700201108,E,E,29.509963477534072,C,B,0
Brazil,A,E,E,E,C,-93.91119610746266,B,-62.51486096875283,127.73665042836748,A,-134.44149285101886,64.33643903822527,90.98091664005979,59.61393595416972,B,C,-117.32206374631338,D,B,0
UK,E,D,A,A,C,-85.56678250398814,A,-13.21877663424674,58.09959775612828,B,138.0972147942073,-180.32796872746218,-62.91634348370996,34.28249213989994,C,D,-44.27050548829753,C,A,1
Germany,D,E,D,B,C,-33.87339676967356,A,75.27139409316604,-37.49730631883386,E,221.19553569967118,-11.119566483394983,97.89470946120383,47.03650416220344,D,A,149.34267344235215,D,B,0
Other,D,D,C,D,A,27.117369230134543,A,4.63978864163513,18.369875698648862,C,-135.2132564832165,72.6485362951802,133.79240221031802,-77.70662085805138,D,D,-6.845122775666472,E,B,0
Other,B,A,C,C,D,-70.86098813882695,E,77.10952841868138,-82.41173091134476,A,-137.14110501543558,-92.36106788548972,-110.56843933214185,194.27383161011983,E,A,74.67225571149093,C,C,1
US,D,B,D,E,C,78.86917410615183,D,145.92924318753913,-137.327340945466,D,1.8563050896022584,-35.69458145428953,126.46195612851714,-186.35607188489445,E,D,83.14589834156992,B,A,0
Mexico,A,B,D,E,C,-38.98097286732592,D,-57.60276776617377,27.797626540790056,C,-144.47432919076493,84.25461118238906,-147.5734247078056,-43.58228267124041,B,C,-159.154423067553,E,E,1
India,A,B,A,D,E,-47.036129443347484,D,-51.315156618642945,-30.623813745170725,E,-70.46957326529622,24.27704292994088,-81.42134278234143,127.37401586872818,C,D,-61.71112246979208,E,E,1
Other,E,A,A,E,E,159.17626582614056,A,151.56706163440305,-61.42021671975423,D,84.17642147265283,-6.995183299371396,42.7709937703441,-14.744148849200103,D,A,-311.20488456867895,A,D,1
Brazil,E,C,D,E,C,61.1231839568095,B,34.583359865149504,-41.312675347000926,A,12.266283851671623,-180.87856616139106,103.22673155585571,207.6997307311243,E,C,-125.18022028854851,A,C,0
Brazil,E,A,B,B,B,9.626090814460209,C,24.899739723514127,148.81969698959452,E,-81.96425187921079,-32.47393121810688,-70.2395383851715,73.42860929720995,B,E,-115.51324623534893,B,D,0
US,B,D,C,B,D,74.7514887809293,E,-149.1419816057702,-11.16992690209524,C,-15.490435015697122,130.85568806375986,-31.96867412674798,11.922466550712901,E,D,-18.9940929244781,C,B,0
China,A,D,B,D,A,-55.746077786671,E,-3.325351999677897,-130.05389121002165,E,-20.670266032780802,32.86072985116044,-171.3288460774135,124.68502874355192,C,D,122.76302732206044,A,D,0
China,A,A,E,B,E,149.39036005785812,A,-144.98516412956158,-143.27474646249166,B,-0.03804147952987561,-106.35991162309901,-92.10603404504894,-56.965912472890615,A,E,42.56412637973669,C,C,1
Germany,A,D,E,A,B,-63.34123247656922,D,-157.1707688139305,22.56681785250295,B,-181.5574214974272,-2.68676629125487,15.223585234348278,-93.64877969125092,D,C,100.06814170548076,A,B,0
US,E,E,C,E,B,-158.14158247588875,A,-26.53830941857956,-1.0945723196466193,B,175.29269808056964,115.67377273409423,-37.74433239554499,-25.120600179298847,E,C,37.125131096223654,D,B,1
Mexico,A,B,A,C,A,-11.351753929513427,D,42.641577286277496,19.48094918520765,C,79.57166663274198,99.33881410789718,23.319654960980497,-0.05196144774546883,D,D,-3.3586096494661626,A,C,0
Mexico,B,A,A,C,A,97.06946581377038,B,49.40079781957379,-54.68549732712318,A,0.7842730098002355,30.891785753993943,-69.1732204468609,65.3083050777826,D,A,-33.19614075099598,B,E,1
Other,D,D,B,E,C,117.42662406691767,B,-62.41562398528877,-76.44607224238992,D,5.331515525008271,-10.236915671641574,-67.23384679983744,-90.93955332537386,A,C,-156.66513806744686,A,E,1
Mexico,B,D,B,A,E,-79.96003220270751,E,252.38693868917372,-223.72675854337157,C,-24.5843066995025,-163.305385880255,63.54255214729827,117.07622764160813,E,B,161.48061865384545,A,B,1
Mexico,A,E,C,B,D,103.15321173195011,C,-108.09460715814343,88.38833553535746,C,37.87928222995437,133.50630282716008,-14.49696622104949,9.856724793061728,B,C,188.83351718960446,B,E,1
Germany,D,C,E,E,E,13.942847768574818,A,61.31682732141092,-20.55355778606263,A,-13.214822973639434,20.98775946596788,12.209896697099913,-24.34436606833851,D,D,-112.92095585830634,B,E,0
Mexico,B,A,E,A,D,188.95989244275745,C,100.59593516972414,184.92530154072278,D,-194.43624779598906,-12.924276248316534,-4.664278573622904,-272.2466382816185,C,A,126.55260904364587,A,A,1
UK,D,B,D,D,A,61.11904705154255,B,75.5626110779349,-97.51240926059532,E,1.8499005040612606,85.59311149496553,-115.52553572909838,12.338039858881745,D,C,-16.37465077946176,B,D,0
India,A,C,D,B,B,74.94478685074358,E,-228.06197958232838,24.87755700696305,D,-157.93706150592178,-77.30074971819185,-120.6372423191586,-90.54388908542046,B,B,269.1992046538105,B,C,0
UK,A,A,C,A,E,-8.507587426118429,C,67.34506221379698,-86.80869040369244,A,4.128977889254389,35.83869774321799,92.07589356507481,-75.1822853763236,E,D,-87.81227222014421,E,A,1
China,D,D,E,C,B,-42.99157676007332,D,33.908820832147576,-34.72262926231881,B,-41.49381860131685,-24.23199928476213,103.54127806278588,-81.19309126947245,C,D,15.501385694593491,E,E,0
UK,D,B,A,B,B,-43.200083080474606,B,-123.76442100856619,77.47052685789731,D,30.986930489857905,-87.21642945347683,71.53450783189184,-32.06733655095299,B,D,-198.30592593805912,C,D,0
India,A,B,A,A,C,-63.7186349640813,B,56.34802222436166,-1.74781297870605,C,72.78888979947003,39.99522141220652,-144.9853374826414,59.24569336230662,A,A,86.65128462040286,E,E,1
Brazil,B,A,D,A,D,-78.63561814597749,A,80.90522890046081,-128.65575857097792,D,-44.873393338349764,-42.709959512756924,-29.118971719689707,-31.20772165155684,B,B,-208.848487335325,E,C,0
UK,C,E,C,C,A,-24.54079182997368,B,-34.00965362866789,21.803547503807614,E,-208.2072625131446,10.194028376863239,105.28646785627194,-78.30921757493036,A,A,-114.52798010656922,A,B,0
Germany,C,E,D,D,C,-43.28513216046107,D,-97.60260488863312,-15.550801253257687,A,132.0903752047893,-28.228528683641045,18.635169879435843,118.35405153144079,D,A,-88.17256220549713,A,E,1
Brazil,B,B,A,B,D,131.35496242829342,D,-51.994984960206466,115.91134280420572,C,-43.84847578903998,81.84520772875888,-86.37520454378263,72.20860188451505,C,A,109.30787410143307,C,E,0
US,B,C,B,D,E,-61.44359420357416,A,-87.57352446928674,31.061602541642213,E,87.54282849892381,-16.292908537701788,-199.11090863280148,53.990902430230804,C,A,43.06062527795172,C,C,0
India,A,B,A,A,B,8.067524367025205,E,28.53671178088829,-89.7851940352606,E,91.3006412912875,145.02668069937934,-62.83212587206678,-177.2096780049306,A,C,-126.95134359223267,A,D,1
Germany,D,A,D,C,A,136.8999517631621,B,180.14869814079802,-44.1217799764176,C,-49.9673465256486,-70.15021468141288,-11.948149524129255,59.25423343741697,A,A,170.93232817248233,A,E,0
China,B,C,A,C,A,162.41985451278646,E,75.54175223079062,40.352195916333905,E,-9.968760587686223,-106.11600314010312,27.22281595130338,-114.47695736007799,B,B,132.1855026993017,C,A,0
China,C,A,B,D,B,59.42256533151619,E,28.1313148855637,188.32058002199165,B,-64.52750634642909,101.14396911435814,-19.223533010935718,65.05988418726272,C,B,73.44771983324665,A,D,1
Brazil,C,D,E,C,A,120.93756172947579,E,-151.04977159831668,-85.75331866324143,B,-12.471763285755772,-133.1744816844336,63.65830681917134,52.976449986229426,A,E,19.777457178763562,C,D,0
India,E,B,B,A,E,141.3080528637047,B,179.7200917468372,65.33960775341984,C,-7.450973984650646,-32.69071907852128,-158.63654910867527,71.9946019222743,D,D,22.899566005937015,A,A,1
UK,E,A,E,C,C,44.278288067760776,E,75.97153816790565,216.4119643684699,C,82.88463883844149,70.5025208640646,-31.103235243219046,83.44919502911749,A,A,-3.5992919213380694,A,A,1
Brazil,C,D,E,A,A,-64.01715033589922,A,85.06201637230268,-108.99664879886568,A,-4.607826789176993,94.86183119492486,-309.34136253913994,86.5702005135898,B,A,-159.38158934093454,E,E,0
Other,D,E,E,C,A,154.2100282109555,D,-161.4661400865814,178.22445068191044,C,56.678738288595234,-44.223424981429375,48.794486551903226,47.37310026661629,B,A,115.42791219969703,A,E,1
China,B,E,E,B,C,40.74499102084069,A,107.20192977840458,-38.59264436703565,E,-107.43694606298469,-17.206581281851058,101.40477384790063,82.29415322491674,B,E,-14.598533222467386,C,E,1
China,D,C,C,E,A,60.757691612695844,A,72.29443667863235,-149.73224771384108,A,-158.6800829048255,-158.30306984670776,-62.404850864424475,186.4447848702062,E,E,107.87666558529449,C,E,1
Other,D,C,B,B,C,-48.22269625288964,A,116.96763468084923,125.47178758013564,D,31.90994789802939,-15.029451113508769,-53.96076999650652,-118.24794598145476,A,C,37.85247920141456,C,A,1
Germany,A,C,C,E,C,-80.80620401454563,E,101.02250185189786,145.2832231680125,D,-85.28029663487524,-49.79956820911352,54.86701245421419,-241.72765930223412,C,D,14.870065500716848,C,B,0
Brazil,E,D,B,D,E,-24.858172537256547,D,-149.8240223214808,-220.85892546128898,C,-82.10938191062084,65.67089675899201,65.9567436310612,92.61274081864589,E,A,-44.58599041093048,A,E,1
Brazil,B,B,B,D,B,-102.80297687325299,B,109.65399202502009,-95.08104417628618,A,8.400143423507938,-46.530659073127886,83.22617824405383,79.47539051738785,C,D,-31.8116577354331,A,A,1
China,D,E,E,A,B,18.412570574905494,A,-145.90052961899843,-65.80658249784473,B,-150.3652068376792,31.69982936301232,-251.12149510159537,-60.91755975953669,B,A,75.59718874604454,A,E,1
China,B,C,A,B,B,127.48376427058152,B,-2.551824241898358,97.87287084947958,C,-117.7614891795006,-17.14943119172147,84.57314857094906,-36.577986265907924,C,B,13.361994373464908,B,A,0
UK,D,B,E,A,D,-131.2910608753613,E,-24.183288474477944,-118.42266808723856,A,189.80382441659967,190.09260600646377,36.84403336039998,-108.11202805813222,B,A,-178.91820910888686,D,C,0
Mexico,C,A,E,C,D,41.62770794011858,A,-100.90115091770728,66.93610588304108,D,0.9594531494433369,37.33471417990678,162.47553215087194,24.942567402812557,C,A,11.337104629106372,C,C,0
Other,E,E,D,E,B,147.48144260204458,D,117.07480023494034,58.94619274570605,B,43.76468141867654,8.135566263433343,288.4115759853883,-122.76126270435586,E,A,164.31654546799692,D,E,1
India,C,C,C,C,D,123.68539690646251,E,281.34740641197544,-91.96376352752297,A,69.50453731295929,-48.06436422511326,150.08678006852517,-25.513093662282298,C,E,62.11690220617003,E,A,0
Brazil,A,C,D,D,E,-85.77891909401887,A,-40.47192202365073,-73.0901224665476,C,65.48145838484668,74.92730108412911,97.45855335820522,55.91859383799138,E,D,-110.15734121505787,A,E,0
UK,E,B,D,E,A,5.11121550067035,A,-70.34582393380053,-80.943667356093,D,-63.70194670601407,-68.63589063998954,158.37917766270596,-64.62441464070426,E,B,164.90691094383604,C,D,1
Brazil,D,E,E,A,E,-21.455825661992268,B,8.517897089872339,20.02043814332518,A,60.84590072731301,-73.6118562081413,18.51165201958789,154.44890655722173,E,E,129.29097168864877,D,D,0
UK,B,E,D,A,E,152.2599047594545,C,105.1873859059917,167.22507741420262,D,-111.78322733472245,-124.30936655605076,84.19712758483162,-247.46665504565345,A,E,-84.69258147982384,E,E,0
Brazil,B,C,E,B,B,-85.05989973911217,A,72.40315992807723,25.919420240682744,D,-127.98970725079015,59.41531045994369,-93.35696465969505,-100.01891384578884,D,B,-145.43527245934814,B,E,0
India,D,B,C,C,B,-40.02661502507594,C,40.962317212503194,-56.80514729200827,E,168.03191503845176,10.215163928726334,5.562357170630168,-67.32711944384535,D,D,-173.5897353668804,A,A,1
Brazil,E,C,A,D,B,42.494697283775935,E,55.65396537683197,-106.56329097272706,B,142.93945764745303,21.238813087986244,96.94459615289688,-45.412171709482365,D,E,-32.900021900535634,B,A,1
Other,D,B,E,E,A,168.77908908843744,E,26.086908726383516,-121.98489551649041,E,42.1062875647166,65.07545247277355,-82.39850547656805,-49.69919540664443,D,E,-176.1126906434579,E,D,0
Other,C,D,B,C,A,21.079692819585542,B,46.65382813000153,186.90436778163647,D,-114.16259545044636,92.79983256677143,-9.32899019416271,41.035381336690676,B,E,-56.226249341262005,D,C,1
UK,B,A,C,A,E,68.38120922541874,B,-104.6016016051871,-55.8092585854198,E,195.219695440735,99.79550221246605,145.3298959184391,150.74547169207244,E,C,4.218952889137519,B,B,0
India,B,C,C,C,C,-80.11252887741666,E,28.905877213534747,130.7071553066034,D,-68.78954743626751,-28.50664602881061,-42.96886757023465,-12.451335499249375,D,E,14.377504928554272,D,D,0
Other,C,B,A,B,D,99.1198937852138,A,-96.51949699045777,97.4208842953706,E,30.013610288871472,23.91693917013854,34.54164645954504,-59.44113709317881,C,D,-127.59804915060833,B,C,0
US,B,C,E,C,C,-37.11442249640737,B,93.60277954339897,-16.293743044586332,B,-204.01412220171497,88.39516472141456,113.36287288682747,80.92159655636031,D,D,-53.74241492295464,A,B,0
UK,A,C,B,A,B,25.004303270700063,B,-63.6556557231531,0.8657864659572542,D,64.20576922550356,62.675008656496956,-139.45351486563257,106.11823267089864,E,B,68.2977105572067,B,A,0
Germany,D,D,B,B,B,143.12104095650773,D,12.266311525505651,264.4899932084351,C,-96.50523373397951,6.54767366510667,-69.87484754490538,-7.977675794514803,A,C,60.79315755243573,A,D,1
Mexico,A,B,E,A,B,134.00451042523315,C,74.14568608868731,-70.02168440513123,C,294.7236753308309,59.73915425352523,86.21525543947833,220.09974087819003,A,A,110.0412633261473,B,E,1
US,D,D,D,A,D,-141.82002521788908,A,-63.858400697217654,-91.00488683895937,D,-102.00594190721478,-87.70633350398474,-4.631921619184853,32.09370078876587,A,B,-77.78842709482561,A,E,1
Mexico,C,D,D,C,D,77.00821026000915,C,-125.01501127549892,67.22583073301567,A,-122.05968811994217,37.64231705707556,-120.2427854179915,-146.05270198594656,D,A,122.31103838362931,A,D,0
China,A,D,B,A,B,106.53220744675652,D,-95.91012121413922,144.52410230378305,C,-31.080117233446607,-149.80268925861296,-133.07064865618085,-17.63249006218772,B,A,154.21430100385177,A,D,0
UK,A,A,A,B,A,-0.35081056487162027,D,-34.61629229472373,147.11898618017662,D,-140.22551377941332,-117.7950216376759,-133.41724761408966,-79.44328439957782,C,E,-89.97508619836259,C,A,0
China,B,A,E,D,A,-64.37801337708228,C,123.17857034747128,-133.87250759706745,E,135.16721778235782,-76.82129450125343,146.91615092427227,-3.5640378606455108,D,D,-84.37770973855963,D,C,1
UK,E,A,C,A,C,152.07361936261526,C,91.31940150969288,-245.20830722426305,B,-31.912902994376076,-13.518213870199602,-13.574289073059779,112.49376990803472,D,E,-77.21958543020058,E,B,0
Brazil,C,A,A,A,B,14.475140542402254,C,4.188982898199879,-37.74398180831099,E,-72.25603533610348,20.71774664272892,-52.12131599737471,9.596228108448656,A,E,-2.4431898302782544,E,B,0
UK,E,E,B,B,C,50.49588834890635,A,7.9796359276751385,-5.272202046364874,D,153.51078188470652,-8.33049927336876,125.73035762857727,-29.59454281304421,E,A,64.40919246382326,C,A,1
China,A,B,E,A,E,51.11944881173242,D,-135.71554942314856,16.14546848050711,A,48.49371063557779,73.57036308831034,-34.37010384790633,9.832027155876546,D,A,-151.1219402727422,D,B,0
Mexico,E,A,C,C,D,124.76780605211798,B,1.0940594818752694,-82.1215739480082,A,55.7164624164938,219.15716953543796,-72.70776860718186,-31.100887237539133,B,E,84.53819162651793,E,D,1
Other,E,B,A,A,D,-73.22894913305794,B,18.24317958085321,-25.07073412955086,D,113.90248743898105,-130.01980761514292,-84.08540484215237,-21.963495353912784,D,A,-73.83654550333819,A,E,1
Mexico,E,A,B,E,B,47.23969329791347,D,-20.749160699740184,99.38346080057252,A,175.4557015874931,25.885467218186285,99.71272077951903,81.21936293272955,B,D,73.17688657812407,C,E,0
Other,D,A,E,D,D,8.678964944760583,D,-82.94561107887836,103.48523525776928,C,-179.25439282648483,-30.367101531537454,40.85548733742775,-28.482365139931265,E,B,-180.738785457278,A,E,0
Germany,D,E,B,A,D,0.755978708874759,B,70.98120792926518,-75.90628158143393,A,116.57728298782637,8.284026895446004,143.8304381143669,132.53700414438092,B,A,140.5537772418395,D,C,0
Brazil,E,A,C,D,B,198.66417028087128,C,-3.1341357548891993,-59.59390019767481,A,56.683939078456326,-81.5581713481341,33.687109202023116,27.946448534266395,E,E,-0.9128015573072331,D,B,0
Other,B,B,D,D,E,53.62556284284293,C,25.49186174160432,-158.96513848405348,C,-72.18151789336804,-20.849949939181805,132.57209375531176,-3.976684491428426,E,B,-86.97834648785391,A,B,0
US,B,C,D,E,E,-196.76520946352423,B,214.99168084004089,-18.409388437992,A,-83.50780603840748,44.222333372836296,-54.54317954728703,57.696387049128525,A,B,80.9517759009415,D,E,1
Germany,A,A,A,B,B,32.52067381543506,C,-86.81665759591128,17.122865178917017,D,83.1950626480764,-122.29416746315196,-160.8313760845357,-79.30943628230564,A,A,24.440222305438052,C,D,0
Germany,E,D,C,A,B,175.160711910839,B,6.18792512044608,111.61059561091164,C,-137.14559048963224,-64.28885884092132,-28.70245671778811,-43.821814671495794,D,A,-47.857810951982735,A,B,1
US,A,B,E,E,B,-235.14147433356948,B,-125.24481854521339,43.52638923534054,B,-358.26292856161916,-73.47598430157157,75.48100597541095,96.6786355679905,D,E,-85.44807041635127,B,B,0
Mexico,A,A,D,B,C,-0.011813025138208486,A,35.988611785034486,-152.16814324256208,A,87.90364779432008,-225.23445245273618,-135.0855551962958,-341.60688670287647,C,D,-130.75419815362716,A,A,0
China,C,B,A,C,D,-73.7086756326566,A,117.32792026908348,27.21514598091431,C,23.261971696425384,186.5646729657419,117.49184000460193,49.59942808495054,B,D,-128.7202545052603,A,A,1
