birth_year,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
20,No,Yes,E,40.763235039060156,E,A,138.46119353249983,46.84145158807105,-65.99067091559269,-39.01304612347451,C,D,A,C,E,-18.66549389586043,-107.87907427701593,-96.71281626773784,-228.96505992824513,1
72,Yes,Both,E,1.9257132981622471,D,D,51.20422519965891,21.200453411424654,-124.64780938718405,-16.056537366072078,E,C,C,D,A,95.17367590738894,-17.231861926915975,171.7843573879493,-34.89845839055511,1
40,Veteran,Physical,B,75.72247574727304,D,B,32.6873374363316,-138.04368177229145,-121.16187781674441,40.1990146578302,A,A,C,A,E,30.623634313057103,89.20068911861436,46.48390100672132,95.65863428870632,0
58,Veteran,No,E,89.84101339016495,D,B,-13.26345514396238,203.70511829671466,-95.02318768143782,-129.96759040572277,C,A,A,A,C,-78.0940594778473,72.76875767653453,13.349406691401228,190.98106835416368,0
66,Veteran,Yes,B,119.03163501810516,A,C,25.582646989758583,-44.92909241588034,48.13841875914941,-106.24284881203576,B,A,C,C,E,-51.95985185893102,16.916686475787806,-51.19985434225119,73.18482898719331,1
66,Yes,Yes,D,-269.2403382857439,D,B,35.311442648628116,-210.35128511019897,-1.7763371869631852,-140.2354037491343,A,B,B,E,A,-186.13378927669442,-43.366062579892585,42.05014456470393,-202.2308617263331,0
34,Yes,Mental,B,182.74023216059504,C,E,46.17676573915148,-44.18947365803815,-145.46836093478223,102.2937301743803,D,B,D,B,B,51.71439569434278,-53.604491401927426,-13.433573800319792,0.7200994091786267,0
74,No,Physical,C,46.560297656334164,E,C,104.89193003674669,-78.11801991862025,-3.9580949812738373,-66.71062938748396,D,C,D,A,E,63.95005037215119,79.26505455647337,16.638798902545638,90.88623767964816,0
46,Veteran,Yes,B,35.96296575969167,A,C,125.50807885461349,12.738835806969838,-143.02584856623864,-2.876066823228089,C,E,E,D,E,-78.80678834216887,-11.13975627359272,-56.27359794582748,-184.94517130917805,1
36,Veteran,None,A,-58.55416989618889,A,E,-102.19273964111983,102.92689485658921,7.088330431326333,-67.8958007128508,E,C,B,E,D,37.731326004706474,-294.9613533937274,0.5455096039439361,-163.43071830338687,0
55,No,Physical,D,17.375952194273193,B,D,12.181355220126926,136.51639522050337,-172.34456293058668,-37.75964730031387,A,D,B,E,D,200.53609419835655,73.98685292682225,3.862714043982894,-41.743422271654055,1
49,Veteran,Physical,D,77.59128648755396,E,A,40.1207170224167,199.58292175600988,35.97164312359347,-89.36655592740992,E,A,E,C,D,160.96952830533533,-62.32000949243292,-86.73784698156511,37.96742578253494,1
47,Yes,Yes,D,-48.40243698623578,B,D,16.829678294438736,57.299995584028,-109.14211830196786,-102.12123042797971,B,B,B,D,E,-49.336269259002194,-125.90938655609094,68.67539733040194,70.18907726748209,0
45,Non-Veteran,No,D,142.21839900631647,C,D,80.70880345692373,31.570226042341858,87.3709638320037,98.6901026230332,E,B,D,A,D,-73.59462147795892,-14.914203780111867,-81.32198948304604,-76.37302436211858,0
37,No,None,C,4.237084605603784,D,E,63.03676756583173,-59.52103787950617,34.23564655972929,14.95151172687301,C,A,E,C,C,147.33800554302388,-67.92339491432007,-94.66277282285171,-34.980226568913714,1
56,Veteran,Physical,A,-184.50592231250442,B,D,62.01929955647847,-117.73368174828525,11.155900380904642,173.90808133523385,B,D,A,A,E,-72.62837746159244,-97.50536145601201,-102.74586003448829,61.310034491563215,1
40,No,Physical,C,-64.949674504725,B,C,-136.67512662652038,-25.845043092209153,-148.13316649281552,-160.7578449278907,D,E,E,C,E,27.742761555111333,-125.69601090370945,3.070129038723569,9.1951257546822,0
76,No,Both,E,108.51176344277486,C,B,-36.836171873262444,109.05262969625582,112.90507425137528,-162.67392905443103,B,B,A,D,C,21.722799636336664,-65.35223191589277,-6.130606295149081,8.778433979977661,1
41,Yes,Yes,A,67.63146091483489,C,B,-56.80452755594955,62.275243698028305,-68.34857340276352,-130.74595979434864,D,C,E,A,D,35.060808521295,-53.9979995032257,31.157298389667293,-54.80450302797226,1
39,Non-Veteran,No,A,5.64742556892567,C,D,-293.0103724065026,-124.42858053807362,81.16840789113552,30.24188058064219,C,C,B,E,A,-85.53716745043518,-61.03240303168034,27.063355081626987,83.60545428673451,1
69,Non-Veteran,Yes,B,-11.630308846312476,A,E,-29.94203810108517,190.2921531724894,-132.28244488642162,-10.031713058784323,B,C,C,A,D,28.92447465102506,-125.29652348586689,55.58194072840554,-167.57244279973352,0
66,Non-Veteran,Both,D,34.20731676649973,B,B,53.8969688169008,189.18423037845673,-77.28839155728527,120.69733508478149,A,A,A,B,B,18.95226895159799,-132.67039898300825,29.242543854840896,-116.76167587907742,1
74,Yes,Physical,A,-11.070268872004581,A,B,126.75038466600157,-89.68111809181639,131.87087534058512,45.62597440188112,C,E,B,E,C,-12.591924561834972,63.99121513484267,-56.233909691648066,56.44914750080531,0
72,Non-Veteran,Yes,C,-129.31344927790983,A,A,-60.89380771406452,68.71675324911158,74.20517107111681,-128.00138582598672,D,A,C,B,D,-8.241725368424317,-28.546620668975724,-18.36503340245903,-79.41786806439134,1
24,Non-Veteran,Mental,A,-112.82303644093102,E,D,-97.30570182383534,35.27452873814027,46.31940577186231,-6.928901972619225,D,E,D,A,A,-70.17358538108948,83.99635830378757,-179.373772201453,-28.400980670055308,0
29,Yes,Both,C,127.37867121060373,B,D,-1.469800937897087,-9.690924371463469,152.42373311870827,193.42270589210386,C,D,D,C,A,-1.778580227116305,-145.0313839575274,-120.60570295918762,-53.5943197270381,0
58,Non-Veteran,None,E,155.47958269561624,E,E,213.9850929830366,49.796998909625025,80.73769179899782,-119.42346701337871,B,B,E,C,E,41.330531448353284,78.16821943610375,143.77369436404783,129.10092373764152,1
33,Veteran,None,B,-99.62558288792091,A,B,28.553209101122707,78.04461616408592,-99.27800532145932,218.16455254361068,C,C,E,C,A,-41.45684780046012,29.73141903236078,-3.896676252332719,93.20589863939655,1
41,Veteran,Physical,C,-32.07193112962201,D,C,-263.4595200951701,114.25084003087507,-72.8076486137539,160.5040810699631,B,E,A,A,B,-58.68182275468891,153.7196201888219,60.08275895991426,265.53339913497064,0
25,Yes,No,B,-50.985568140712154,E,C,91.18891051649177,-62.51642064258719,-13.48657983840959,22.231782443961706,C,B,A,A,A,-70.85699126461904,114.12420381308657,-88.56486751523325,119.5800750546806,1
34,No,Both,D,42.50464313370045,C,A,-150.34283211110127,-108.0921787592275,-108.50449934503439,-53.33818374163886,C,D,D,A,D,-58.21625881851092,103.71535150074102,57.660505221492016,102.23680381475313,1
65,No,No,E,-52.187103163535355,A,A,-93.88035721106505,-101.10628531826833,-54.15543431941957,136.61363990526075,D,A,A,A,B,96.55616468755785,69.1201746536168,94.31722370621401,-12.998904370495124,0
73,No,Both,D,51.75059664434318,B,C,96.79197367718355,13.78422704395224,-13.089577668262795,11.380986106724711,A,C,E,C,B,13.680104403314393,-135.15564204789135,4.786549467784487,-261.12096065816434,1
56,Non-Veteran,Both,C,-46.22278584430068,B,D,103.17539955558226,53.62508510449299,48.16427406922329,112.51761548261352,E,D,E,D,C,-102.46254684809553,-47.23019082511842,26.8449301556646,159.50445801235423,1
66,Veteran,Mental,C,61.71717614040227,A,A,-8.333570097217082,85.33533129137525,132.89260949506925,-30.365101489161678,E,B,E,A,A,119.79111536558456,130.32056069210674,-108.46616882891742,-19.510050186394785,0
49,Veteran,No,D,-66.1418915205426,B,C,-180.23213952459815,-142.65987378779457,-93.82999006523184,-88.5993536329612,C,A,E,A,A,-65.58762221200233,-146.272680176082,-218.41710086034553,-102.68632510534353,0
40,Yes,Mental,C,-48.2570094474063,C,E,137.94723907803763,-36.784673623118564,-129.62386156418245,-45.50239088384847,C,C,C,C,E,127.59581127822184,-87.42078378471427,-27.429920849906775,-91.29918039857552,0
36,Non-Veteran,None,E,139.21817856058337,D,C,-112.84368743749225,-95.33320324067722,68.20511599202146,22.512979864100778,C,A,D,D,D,33.175913131129846,-18.408669710096373,-115.46650192201614,44.129091191244996,1
60,Veteran,No,B,111.59623464591783,B,E,8.009873442901972,99.95928718828652,75.23316769996148,94.63873859521915,B,E,A,E,E,56.45022252676467,95.43051496816004,60.34040659169364,127.29793474676055,0
43,No,Both,C,-110.25344786266298,D,C,203.74144221782336,-115.34622555473952,54.290850953299476,-54.56044909878061,C,D,B,D,E,-34.79627960667223,-145.87409175353918,-147.07638782131465,-101.44650499524641,1
46,Veteran,Mental,A,33.97970664750618,C,E,61.03066067947922,-17.50259373375799,-2.2961597181166318,122.9459309751403,C,A,A,B,A,30.66395885353571,-64.31661425760767,146.8427149536784,67.4594339875184,1
45,Yes,Both,E,-45.438071724175686,B,C,99.44815275368887,93.27775311942578,80.8782631308702,179.7763822892112,B,A,D,D,E,-6.313624860587941,-123.27537520606724,-151.2953828386485,-161.9435599565283,0
53,Yes,None,D,-41.18883764590602,A,A,-150.61051376388545,-84.8926321653711,61.70029135861198,-12.299148506111884,B,A,B,B,B,-39.77608723437497,116.94145118502503,-28.443367346168607,-21.79138104259985,1
74,Veteran,Both,D,-25.12944243716706,D,D,0.5927149529267243,-35.37765190761436,-140.42562027063846,90.3477480314797,D,B,B,D,C,51.71478593710908,-95.77658350631447,33.26396757263787,122.79690556460723,1
71,Veteran,Yes,D,107.3943738907506,D,D,-147.25421788250736,-27.141631265513567,29.66737308688568,21.197332716092113,E,E,C,B,A,25.627655766521322,56.72429503001387,257.0606607114804,53.24108992877478,0
41,Non-Veteran,None,C,45.38870088232879,C,B,-259.4665514877948,-32.10537178153318,-63.27436370622441,-13.497255418883611,E,D,A,E,D,35.22599091999392,0.32552350741277897,14.03311748084073,-5.045037655747949,1
30,No,Yes,A,-122.75544913060223,A,B,199.70623837436474,113.45864653734183,-15.205036597906854,23.189565839641872,A,D,E,D,E,222.65023677603858,-50.96358334917463,38.45017207040647,-65.61728183266722,1
45,Non-Veteran,None,D,-31.505717858493515,E,D,75.38060729868887,62.5668819346711,-108.90618759107105,117.76025656940534,D,C,B,E,B,-73.57577934565127,-68.6959892819974,77.10476156099605,-134.29989605852316,1
68,No,No,A,74.28745552114607,E,B,-23.251066464483912,75.36508596939376,-204.43140436187224,-98.38200887476857,D,B,C,A,C,93.748895351595,74.83867335921963,83.19369377070403,-177.3248085638832,0
51,Yes,Mental,E,-161.2654047893333,D,A,-132.21342973100246,-206.0043260119686,-170.6999840935491,-24.647683276815783,B,A,D,E,B,34.55174438811718,50.99072022992331,182.7422477215263,50.905699257868896,1
23,Yes,No,E,21.517012293186646,C,A,55.76330120624853,33.70710338995113,-121.58672261378236,-118.84031752639912,A,B,E,D,E,11.239973435843154,137.09361103220115,-21.583414881054324,15.85697989796695,0
51,Yes,Physical,B,-151.71949983397033,C,D,19.203864677688077,-142.93291098939991,-20.413969589077595,-130.4285360738935,D,D,A,D,A,123.77631752707524,32.64003115126465,82.97745397525867,-26.856925568941442,0
42,No,Yes,A,-133.86592993043982,A,D,56.05405624627774,40.574328380436455,30.377252973892123,-30.511228783744986,C,D,C,E,E,-78.48295941856401,-144.01606299031772,-88.72688242080106,130.8815839080189,1
37,Veteran,No,A,68.0052946077783,E,A,37.42783083344497,-170.12982928621307,-12.390476474135143,142.0944622952911,E,D,B,E,E,-108.16537861478454,-130.74963799443807,-64.72850498314985,271.97099305310934,0
42,No,No,E,-27.795648883395963,A,A,-179.94881130747837,29.18981108741352,-44.47336252884177,-175.4768269017561,A,E,E,D,E,-58.49469433700332,5.033934555501616,-84.84321725565422,-289.0433381895825,1
33,Non-Veteran,Both,D,72.07674216787639,A,E,23.67933494167499,170.3430750682855,-73.59274535558151,101.44733577855311,D,C,D,C,A,125.95233294816464,-34.436511301843844,116.69078741396018,-175.3108524407308,0
44,Yes,No,A,25.333068763677424,C,E,62.34757153150301,44.35689614859848,-90.44924599649765,-24.25616220261584,D,A,E,D,C,-11.21831913023974,3.7001262399227053,-30.970909073521725,13.88828445120697,0
76,Veteran,Physical,D,-12.95959735560355,C,B,119.63686769235125,152.99817828192712,-111.65379519840737,68.54121327698147,E,C,E,B,A,170.22616416064628,95.82798961770308,-192.68020358732065,126.63512665053702,1
60,Veteran,Physical,B,157.68211778817616,B,B,-34.5330643325371,-13.143579455388373,-172.2831263965331,-117.5129572008216,A,C,E,C,E,66.84025824298341,144.43946484505886,68.4048191078187,85.54688034957537,1
46,Yes,Both,A,27.819023073552223,E,E,196.44313267502008,127.82995952525633,-85.93958331493191,-167.71072502745824,A,B,E,B,A,-142.62170122483957,-25.37856491336024,-141.6682665875697,-19.361629948033052,0
67,Yes,Physical,A,-59.476619172182275,D,A,-156.91864073165,115.94382910427257,38.25897604904769,178.89561396403215,D,B,C,C,B,123.64072638689802,165.37762898172318,23.305423634849667,187.00181904692258,0
33,Yes,Physical,A,-70.97990207576842,C,E,108.16606557014796,264.34496522175215,-1.8675698988580791,-77.90451743921406,E,E,E,D,D,26.877662609134077,-19.83988920133017,-105.59729587639856,85.39550906884118,0
66,No,None,A,-34.748326507822995,D,D,116.10007742675559,-0.970562228061884,-131.15454693920515,103.39218432670754,A,D,D,E,B,-144.6935872567275,55.06676245703923,21.94817788862549,-154.12337291031523,1
59,No,Both,B,9.069455609400249,D,B,-11.706906120108282,200.72311397991004,-49.6059593415695,123.98013081175424,C,A,E,B,A,-59.06119825808573,105.28097306683377,86.86951480502509,10.952415793324844,0
58,Veteran,No,A,-13.95162558962586,B,E,-119.10940322254461,-90.95058739498553,-59.40668395644132,-24.1458131508187,B,C,C,B,A,-8.387445955782512,-70.39404053781526,-94.84459944269211,153.95081899339823,1
73,Non-Veteran,No,A,-63.774839002507775,B,E,173.66721035548096,-232.03601507208865,94.8013398167057,-102.80087337319146,B,C,E,C,B,-47.87215527896718,-161.75405097409904,15.780670731727648,187.45468320059467,0
19,No,Yes,C,214.90082737917723,D,E,21.132619403632695,46.080140608545875,-15.206886657009974,-45.090908638155305,A,B,B,A,A,-54.68029904809211,235.28183216932047,0.858654456957837,-56.465269221530214,1
37,Yes,Yes,E,16.407301120194436,D,D,58.2581118197365,-155.85630862293914,-3.5566967629099575,-146.13381339253615,A,C,B,B,C,104.51132830953358,-268.515057358082,-148.662432897194,48.005573330655984,1
53,Non-Veteran,Physical,D,-47.29487405290583,C,D,178.06020504007728,-6.914249544569491,-13.40132847907454,123.10424336543318,A,D,A,D,D,113.92771215008356,-28.90130885220681,-11.820639254287189,-57.279505853298076,0
40,Non-Veteran,None,A,-13.409421612606653,C,D,55.83734233815806,-40.69644463075944,51.370506572717765,32.44894438582168,B,C,B,C,C,30.886986476079407,-98.61959920949982,-94.80250253526657,6.794322311318732,0
41,No,No,B,159.58074927001002,D,D,174.18323014449103,32.686617594926126,-140.38127458369183,-13.604796378509784,D,A,E,B,C,-25.10904470107411,-20.325854342857934,8.806330285452276,-81.23655813875565,0
53,Yes,Yes,D,-58.13020080467554,B,C,-70.77151124161007,-66.92417453268483,176.93725466855625,150.52538480104835,D,A,B,D,A,58.68972882153671,-159.13458609610765,70.48491447040264,-1.0047936104349358,0
27,Veteran,Both,E,-100.47609127344843,E,A,58.49607263658927,-76.57979495222581,61.69769607963372,63.027920461650524,C,E,C,A,A,121.31671788428638,-74.58377040886343,2.3601365172057833,-75.56602135424532,0
55,No,No,C,-179.68432613091753,A,E,-31.210518512412673,-23.54821046472071,-4.498271010209937,42.31431110588786,D,C,B,C,A,-73.85483662171694,-5.097934672560743,-57.16734387682333,49.930612358629745,0
75,Non-Veteran,Physical,D,-54.68094190827883,B,A,-52.68548253764306,-29.952366305408752,36.32582377072925,56.56455919257287,E,D,B,B,D,-88.70140601848018,16.757869427766536,-12.695161644017276,22.440244166591786,1
31,Yes,Both,B,143.54394225001107,B,A,-119.62049113619236,207.92893257008708,-102.96022578624309,-84.0760509336827,C,A,C,B,B,-89.7923433098957,141.09339649116032,-246.91257339959049,132.94181032410683,1
31,No,None,D,-145.75981602887822,A,A,-128.75772975763496,79.49217088386176,-156.99151140865945,147.264037202913,D,C,D,A,C,-56.83727412457048,-99.18586774121547,-34.315043444601265,16.13831513198318,1
32,Yes,None,C,-171.1670525208398,C,C,-80.17961321317505,-54.31529374898195,-22.6474371259271,66.53043770846787,B,C,D,C,D,-173.2692391627453,48.93526503208264,-18.959894207684027,83.46455694322525,0
68,Non-Veteran,Yes,C,-93.4289001310234,B,A,117.77123122902692,6.818276340747015,48.60355426543345,163.05791909781718,A,A,E,C,D,-10.293705609537337,-130.89576351018312,-87.40228505253343,-123.14538258639148,0
71,No,None,E,40.368318521181344,D,E,135.15480923956426,-20.494580791458546,4.876350379758891,-126.7391662302628,E,D,D,A,A,44.219559801355395,-122.97108394615617,4.5736771063126165,37.82630662703547,1
75,No,Physical,E,-86.25638172723892,C,C,-6.331087831461001,23.959075566216022,76.25312957349283,65.49206079286972,A,B,C,A,D,-11.007219106161225,45.92225540346202,189.44494946378077,-43.13103089212724,1
65,Veteran,Physical,C,-205.34475599422294,A,A,-6.4328578988653256,-27.127446857879566,27.226278480074047,83.9824986594061,B,E,E,D,C,-220.49770717668568,-182.40451394136755,-75.77591157318454,-68.60296039980373,0
69,Yes,None,B,-13.229171685692704,E,D,-118.3923156173715,-28.47590672782892,69.27226336747843,-71.35666025191527,D,A,A,E,E,85.50541985707649,14.358445813191075,40.31120637552672,-124.84821697969785,0
58,No,Mental,B,118.0998097676623,E,A,-9.265151407046671,76.47729665312362,-2.706893448769731,-178.47810888406795,C,E,D,D,A,67.63553719655266,162.88126699184303,-158.7804365279507,34.566923280453295,1
55,Non-Veteran,Physical,A,12.993179047160508,E,D,188.79983809439383,131.53685921108783,-162.70755003669026,15.078276670333574,B,C,E,B,B,-73.71349059044407,-80.98939704300528,36.40412149374535,-35.60751729989838,1
43,Yes,Mental,B,68.77539816505043,B,C,-27.206361883727766,146.60203784590638,-172.25284108259956,31.29239453093072,A,A,B,C,B,54.13600827865225,-28.189739538734415,27.30077541669425,-12.232095379770296,0
49,No,Both,A,-128.09457979375415,B,B,-130.20898602280582,111.25782832705151,17.748541318353038,8.406302198806035,E,C,A,D,D,-18.98125451430627,-50.16367070037223,-66.07964930411734,40.198748757324346,1
50,No,No,C,-69.91104446662794,D,E,-63.27258339830365,-13.713465912299036,-102.41516919545397,-76.55408526546445,C,C,C,A,D,79.37287649470652,45.16429040201213,-65.85700297689138,-39.612192749939155,0
58,Veteran,Yes,C,-5.7486654019719365,A,E,-65.03549452197184,-76.16812526520283,-203.76859625076418,-127.26590428667241,A,C,A,D,D,76.60153541286657,-79.29039873570748,157.12249475195904,129.71414549940368,0
30,Veteran,Yes,E,174.00787549471912,A,A,102.65836513507448,18.055110550714545,-193.21987448050263,48.71757716220137,B,A,E,A,B,-14.879024757405505,-99.5967013215392,-17.868491380345226,-62.22852817220208,1
