veteran,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Veteran,US,A,E,-150.03528518118011,206.7653163532261,A,1
Non-Veteran,India,B,A,-96.74140169337566,57.16842668455325,D,0
Veteran,Other,B,A,-147.7057056735292,233.66043039417087,D,1
Yes,Brazil,D,A,103.53588506342336,11.7965703177488,D,1
Yes,Mexico,E,D,-133.23169347369915,-29.450586118130673,B,0
Veteran,Mexico,B,A,51.88579621885163,-42.491091123103594,E,1
Yes,Germany,D,C,-151.52179529501336,-102.29761867090734,E,0
No,China,D,B,115.07805026596654,-17.648094845666215,C,1
Veteran,Germany,A,E,-15.15793000851875,-174.29841836637868,D,1
Non-Veteran,China,A,E,62.26252194936921,-47.9520116240734,E,0
Non-Veteran,US,E,A,102.00498429625651,-4.229725448611682,E,1
No,China,A,D,29.64514278707164,-41.37608130548299,D,0
Yes,Brazil,B,B,-66.51757302586292,-101.27611598856798,D,1
No,China,E,D,127.91325416015435,-224.39923957606518,A,1
Veteran,Germany,A,A,162.90579129547083,76.93710522118995,C,1
Veteran,UK,D,E,-50.33254344343527,87.1017562937576,C,1
Yes,Germany,D,E,108.8138880706413,56.06933279412908,B,0
No,China,C,A,137.36253300377766,260.86712888452956,A,1
Yes,Germany,B,B,-58.67522324270671,-17.639361470328282,A,0
No,Germany,C,D,90.90406324548618,182.43290667104355,E,0
Non-Veteran,Brazil,A,C,150.72787787855225,-12.511803255265239,D,1
Non-Veteran,Brazil,D,C,109.36980229826843,21.45949993419624,A,0
No,India,C,C,-3.508566612916933,150.48295091921142,C,1
Non-Veteran,Brazil,C,D,-171.4044613086326,-51.29963840367928,B,0
Veteran,China,D,B,60.49442064472732,1.8245495896658839,B,1
No,Germany,C,B,19.02031175118448,51.98234760643411,D,0
Veteran,Mexico,D,A,-51.291889448388794,-0.060681288598647166,C,1
Veteran,India,E,D,-90.2056908619692,179.01024283062787,E,1
Veteran,Other,C,C,46.21016784004882,176.16060276602747,C,0
Veteran,UK,B,C,95.07050853782813,148.43793056344012,C,0
No,Brazil,E,C,14.486357699211904,110.54660917359074,B,1
No,Germany,C,B,68.27526600802855,155.03765820923005,D,0
Yes,China,C,E,85.2854052439635,10.540741442568672,E,0
Non-Veteran,UK,C,B,-125.8660203072228,80.16272980026105,D,0
Veteran,India,D,C,-13.95371573765774,-122.71170753980508,E,1
No,Mexico,E,B,177.2330175066942,-100.88449374223765,E,0
No,Germany,D,E,-4.9321450719285185,-3.2030664408038625,A,1
No,US,A,E,-145.1233719210621,-76.97630279103686,E,1
No,India,A,D,-194.75106302718447,10.462744404481187,B,1
Yes,China,B,B,-42.65690457235856,-178.9543871002702,B,0
Veteran,UK,A,C,162.7147497377193,-24.094285939157384,C,0
Yes,Mexico,D,C,68.25259156682574,-46.595516737043674,D,1
Yes,Other,B,A,40.57778795103614,-99.0242315393735,C,0
Veteran,Brazil,B,C,-29.127428181349163,-121.10317513930431,B,0
Non-Veteran,Mexico,E,A,21.94036958729575,36.59495538067079,D,1
No,UK,C,D,-148.61736559149276,107.27129165787355,E,1
No,Germany,E,B,263.04041378334875,58.04924157128447,B,1
Yes,Brazil,D,B,38.09801709179639,88.42428300903228,A,1
Veteran,Mexico,E,B,-17.492790278796445,45.867607605947256,C,0
No,Mexico,B,C,7.285220212685398,-172.27988627362421,D,1
Veteran,Brazil,E,D,-21.741017835825858,-12.189420270721394,B,1
No,Other,B,D,-42.19903194497629,-84.6421400079527,D,0
Veteran,India,B,C,-74.89225776576819,-18.43331756868706,C,0
No,India,C,B,68.46773611236877,-256.76547810328134,D,1
Yes,China,D,D,-264.80006787822174,25.78214241052954,C,1
Yes,Brazil,E,D,-202.67959834428265,93.84308277423989,A,0
Non-Veteran,US,E,A,21.611452398111325,90.30058943580845,A,0
No,India,E,D,4.195090275991977,50.7148594079444,E,0
Yes,Germany,B,E,88.93888520825226,-13.602422761794164,E,0
No,US,B,C,-153.13125874473937,25.428633629947168,A,1
Veteran,India,B,A,-103.6015082992473,-166.09757355356777,C,0
Yes,US,D,D,-100.33541131216136,198.18919244022447,A,1
Non-Veteran,China,B,C,149.93893608103738,246.7974574782025,B,0
No,UK,C,C,28.387586659720316,133.47505623854272,B,1
Veteran,Other,B,E,172.27882190365438,-16.448135439311503,C,1
Yes,China,C,D,-189.58074200435587,15.886555157862869,E,0
Yes,India,B,D,-72.59596717658187,47.15311995979577,A,0
Non-Veteran,China,C,B,-169.07614599422692,15.289000968610008,E,1
Yes,Brazil,D,C,-26.30757119868845,102.87552524373145,C,0
Yes,Germany,A,C,24.692222307706118,57.51236578965611,E,0
Veteran,UK,A,D,55.27491182350084,-5.61975990368278,D,0
Non-Veteran,US,C,A,-8.695845782475981,135.85339069415306,D,0
Yes,UK,D,B,-215.5427055793874,-28.096302068541746,C,1
Veteran,UK,E,E,-7.854058767709264,-102.34689031498492,E,1
Non-Veteran,UK,E,B,-92.74432810861157,106.48549937571126,A,0
Non-Veteran,China,C,D,-36.02051578866005,30.28495143106604,A,0
Veteran,Brazil,A,D,-40.02220142358125,-46.49445907364797,E,0
Yes,Mexico,C,A,-99.1893497194639,51.633717723624585,A,1
Veteran,Other,C,E,80.17439371000545,-33.33885275868402,A,1
Veteran,Germany,B,A,40.98089599361149,123.20304974386494,C,1
Veteran,India,D,C,-195.76000498606027,26.84143347873128,B,1
Non-Veteran,Other,D,D,64.04405624105087,-52.24155204540119,B,0
Non-Veteran,China,E,A,151.03341487463618,52.56328556497451,E,0
Veteran,China,C,E,93.4361395278593,4.392115299234285,B,1
Veteran,India,E,D,-29.779540673282284,41.67898912476318,D,0
Veteran,Mexico,E,C,232.17840085621498,-88.59617493168446,E,0
No,Other,E,E,70.63175926370656,30.018955252014745,A,0
Non-Veteran,Germany,E,D,-111.43582794864591,68.0733963526049,C,1
Veteran,US,A,E,150.8493823882882,-30.404335292988737,D,1
Yes,UK,E,E,73.90038599281895,-121.25894642042532,C,0
Non-Veteran,Brazil,A,B,116.60690283951524,13.425699580591482,C,1
Non-Veteran,UK,C,E,-106.07677069957863,-86.37151808911105,C,0
Non-Veteran,Germany,B,A,-87.90630744777535,140.11185957491534,B,0
Yes,Mexico,D,E,16.028131444140943,31.669176512756586,E,0
Veteran,UK,E,A,102.16843730609551,106.14891196464946,B,0
Yes,Germany,E,D,-4.292109780796132,-48.12798264091108,A,0
No,Germany,E,A,23.71127631161839,239.21336668666305,A,0
Non-Veteran,China,C,C,136.14528707915093,-11.894671441402162,B,0
Veteran,UK,A,D,-85.54694065919547,17.804426717883054,C,1
Non-Veteran,UK,E,E,45.40166181758907,-193.11073576272665,D,0
Non-Veteran,Brazil,E,A,-15.86486083656278,16.60282051631645,D,1
No,Mexico,C,C,21.847996297225578,-100.66233346546669,E,0
Veteran,US,E,A,50.453127958733,-181.288146080437,A,1
Non-Veteran,UK,E,D,86.48270281267412,-50.07250795809277,E,1
Non-Veteran,US,C,D,90.60464961809006,-140.65805276220775,C,1
No,UK,B,B,5.756538099315257,-29.72581905414059,B,0
Yes,Germany,A,C,144.62920577408326,2.350766200157233,C,0
No,Other,D,E,-172.79104148844308,254.10303930959563,B,0
Non-Veteran,US,E,B,68.11997090933383,-74.45617806817437,A,1
Yes,US,E,B,21.627162872188933,-102.37088967474965,B,1
No,Other,E,A,-97.36034459236046,-18.247327857309383,B,1
Non-Veteran,China,A,B,18.134724297463354,-47.819614984088254,E,1
Veteran,US,B,B,-64.9762894583939,-19.80705745972723,D,1
No,China,A,E,-152.892338551027,-16.513183346497122,B,1
Veteran,US,E,E,-171.56354797314967,60.15179765690668,B,1
Veteran,Mexico,A,D,-20.279249408578597,92.2189522115776,E,1
Veteran,India,E,B,-54.049037872293624,67.53391386307368,D,0
No,US,E,A,16.201268066740486,96.89261590150831,B,1
Non-Veteran,India,D,E,-85.30527446647564,72.04347459887661,D,0
Yes,China,D,A,69.84694069391536,103.58224762856962,E,1
Yes,China,D,E,-133.6306956604676,-49.55232892993249,C,1
Veteran,US,A,E,139.59976708632985,19.461473861415936,B,0
No,China,A,E,107.26101040033214,30.701490221488736,C,0
Non-Veteran,Brazil,A,E,-18.648891351143657,66.64038303664567,A,0
Yes,Other,B,E,-83.52889532496077,19.19881588135963,A,1
Non-Veteran,Brazil,A,D,2.071546743226938,16.987522986897908,A,0
Non-Veteran,UK,C,B,-97.9826669775697,49.23688293793376,B,1
Yes,US,A,C,28.29326224104983,130.14227885967546,D,1
Yes,Mexico,A,B,-43.84369566508638,214.55692474420255,E,1
Veteran,Other,E,A,-27.55592443598963,-49.07799584059073,C,1
Veteran,Other,A,C,128.1220884877914,-4.678689818938721,C,0
Non-Veteran,Other,E,D,-136.1665322286755,62.08562929441056,C,1
Non-Veteran,Mexico,E,E,-41.49377237685057,33.400227514045824,B,0
Veteran,Mexico,B,B,98.15513726815803,-252.56383971677576,C,1
No,China,D,B,-77.6110325261593,-38.82643780018509,D,1
Veteran,Germany,A,C,-125.18495172839448,23.60633477437667,E,1
No,Germany,D,E,-31.712428084324262,-30.956684151071574,C,1
Yes,China,D,C,1.9399824663379583,-64.29257269547172,B,0
Yes,Mexico,E,D,-116.05655659820312,-19.20236539954131,E,0
Non-Veteran,US,E,A,-80.30768274642244,-50.015395921237356,E,1
No,Mexico,D,D,225.39330617902374,161.72342493166778,C,0
Yes,India,D,C,6.643934078272469,-48.85841332300611,A,1
Veteran,UK,A,D,77.81050577618345,46.61518662762954,A,0
No,China,C,E,34.17084120601116,-43.094195201792914,B,0
Non-Veteran,Other,C,C,-25.383847196705105,-14.547577109405282,A,1
Yes,UK,C,B,86.7761162084054,-55.9753590679939,E,0
Non-Veteran,Mexico,B,A,15.469516332299484,-104.97437037746482,D,0
Yes,China,C,C,163.76159477631157,-45.76230617727325,A,1
No,Mexico,D,D,8.04764486422551,-31.924817415815156,A,0
Yes,Germany,D,C,86.06358484652607,31.968694335230165,C,1
Non-Veteran,US,D,D,152.57736877923085,17.718656833422145,A,0
Non-Veteran,India,A,B,38.825598139977,90.6120345877088,E,0
Veteran,Brazil,B,D,50.988350409587504,-222.16613421528297,B,1
Non-Veteran,Germany,A,E,80.91845564227562,107.18127683138876,A,0
No,UK,A,A,-156.55618085580707,-118.8370063137045,D,1
Veteran,UK,C,B,25.57860664481827,87.5451729870814,D,0
Veteran,Germany,E,A,-18.212395339411373,38.72119550099396,C,1
No,US,E,A,65.7431296042329,-133.13471620736397,B,1
No,Brazil,C,D,-127.21217132369051,-315.5304133725491,C,0
Yes,UK,C,E,23.899017044204395,-24.148704105125475,B,0
Non-Veteran,Brazil,C,E,31.886361107358773,90.38258735046934,E,0
Non-Veteran,Germany,A,C,195.8400794970182,96.6453066637407,D,1
Yes,Brazil,B,C,61.538820202520526,-52.72046439388802,D,1
Veteran,UK,E,E,-66.45407667455655,-89.42752248873737,A,1
Yes,Mexico,D,E,-53.40304848401005,-46.9610905725969,D,0
Yes,Mexico,C,C,-47.417052908563676,-176.34627064197605,B,1
Non-Veteran,Brazil,E,C,-270.2266292107819,-225.14607106159525,E,1
Veteran,Other,D,A,162.99204665372756,43.749121381133335,C,1
Yes,Brazil,E,B,56.03172961929105,38.875139454938825,A,0
Veteran,UK,B,E,-234.85548679925512,192.39301612021012,D,1
No,Germany,C,D,-60.18569709185875,43.86827620286376,A,1
Yes,UK,D,D,0.7754364619501981,-14.60022299867609,A,1
No,Other,B,D,13.140706267813885,111.74074760833743,A,1
Veteran,Other,B,C,48.676530866013564,-15.598758329128046,A,0
Non-Veteran,Germany,D,B,20.371118707224227,-9.247987428822507,D,0
Non-Veteran,Other,E,C,7.035808862827647,40.53498337706799,E,1
No,Mexico,D,B,-62.79389242862131,-104.60419679139878,B,1
Yes,UK,D,E,38.967460775086515,-72.3202380525225,C,1
Yes,Brazil,B,E,-46.19107941256657,-139.71516107899134,C,1
No,Brazil,C,D,-89.58977065503093,68.6920617151562,B,0
No,China,B,D,-40.249699922708174,99.74502791329854,D,1
No,Other,A,A,80.59645381092172,-50.35180304807931,D,1
Non-Veteran,Other,A,A,-71.04258726391724,-227.26027989353753,E,0
Non-Veteran,US,A,C,36.847576768511395,15.260563790985445,A,0
Veteran,Other,A,B,68.07364219360157,-72.36081387046569,D,1
Yes,UK,E,B,74.00141480446992,162.6369049632843,A,0
Yes,China,A,D,-106.5789864107213,175.54579896317284,A,1
Non-Veteran,UK,E,C,7.470042910995531,-2.9988271723918998,D,0
Veteran,China,A,C,34.05377908424047,-12.580083987473994,E,1
Veteran,Other,A,A,-72.45601942079598,65.86236742369533,A,0
No,Germany,C,B,-230.03783888558033,-25.700675453119672,B,1
Veteran,India,A,A,-12.368885944242217,9.688659988904817,D,1
No,US,D,C,-39.436337371598995,-5.76534407366002,D,0
Non-Veteran,Mexico,A,C,152.19851223257038,191.51746976360545,B,1
Non-Veteran,US,B,C,218.3091323259941,-148.94199161285525,B,0
No,Brazil,C,D,7.572928249495758,71.12873176647017,C,1
Yes,US,C,A,96.9276041268359,54.99273807220519,A,1
Yes,UK,E,C,-25.33541063583028,-30.60495240360573,B,1
Non-Veteran,UK,D,A,43.99588832388884,-42.387707160944,E,1
No,India,A,C,-122.2313040860907,-97.51073563227544,A,1
Veteran,Other,E,C,17.12538513550943,-27.27941749642584,C,0
Veteran,Mexico,A,D,170.66952781710688,-85.23307011119822,C,0
Non-Veteran,Brazil,A,C,-61.30533194201896,149.65927039975128,E,0
Veteran,Brazil,E,E,53.73688214835314,56.090505002356494,C,1
Veteran,Brazil,B,D,152.16288358417182,-65.70313668224628,C,0
No,China,B,B,87.14862380053101,-98.2398948400738,A,0
No,Brazil,B,E,-35.20974208494134,13.007904685168182,D,1
Non-Veteran,UK,A,A,21.318775767092664,77.11468574458522,E,1
Veteran,China,D,C,26.056114498439094,61.513217657416654,B,1
Veteran,China,B,E,-204.09557127927167,-83.68130690284123,B,0
Veteran,Mexico,B,C,-10.439141363308488,39.48494383542533,D,1
Veteran,Germany,D,B,-64.80506219829806,155.82167058268112,D,1
Yes,India,C,A,50.738374799152716,-141.04983210673169,C,1
Veteran,China,D,E,-196.4389868738025,-65.52783844642009,A,1
No,Other,B,C,32.33927665865522,26.365497300612628,B,1
Non-Veteran,Brazil,B,C,8.008355892937642,13.341206655260882,A,0
Yes,US,A,B,64.0761530249865,69.80961514726872,D,0
Non-Veteran,UK,D,C,-38.01452002004775,-112.25387208777917,C,0
Yes,UK,E,C,189.25192714722905,91.66127781380372,B,1
Veteran,US,A,C,-21.187773152041725,-38.98490244655682,B,1
No,Brazil,A,A,-38.686177733264756,30.731413252317875,E,1
Yes,Mexico,E,C,-59.90850929642748,-28.0644308258851,C,0
Veteran,UK,C,E,-9.795724553888974,78.43364221794224,C,0
Veteran,Brazil,C,D,-187.47217398509093,-224.5301776450434,A,0
No,China,E,A,-109.65016815752855,-85.16885521985441,C,0
Yes,India,E,B,28.11011714085031,18.355624945556038,A,1
Non-Veteran,China,B,A,4.071250707079699,70.53772755561008,B,0
No,UK,C,A,-50.202096582332004,-30.995906588581253,D,1
Non-Veteran,Brazil,B,C,-21.497223971783132,-127.52256400521307,E,0
Non-Veteran,Germany,C,E,-159.3580328351031,110.60768809492087,E,1
Non-Veteran,US,A,B,134.06403120534662,166.81564773480204,B,1
No,Other,A,A,102.64264002805992,25.88673112730458,C,0
Non-Veteran,Other,B,A,-127.21688886268127,-180.59245175637545,A,0
Yes,US,B,A,-9.382883981601953,1.2932844651656084,A,1
Non-Veteran,India,E,E,88.51389131212142,146.06559637389088,A,0
Veteran,Mexico,C,D,-137.99101121987323,80.83117061856366,E,0
Veteran,Other,C,B,50.490006053999956,-242.62471235458315,C,0
No,Other,C,D,88.88536663702187,72.77161883367312,E,0
Veteran,US,E,E,23.797414563300137,119.95399039260266,D,1
No,Brazil,B,A,-20.813555740165572,113.00122670673518,B,1
Yes,India,D,B,-23.165531955098427,-100.97023219621573,B,1
Non-Veteran,Brazil,E,A,-39.10693543418755,-58.52677999499834,E,1
Non-Veteran,Mexico,D,D,-21.34586895328639,-70.10518328496015,B,1
Yes,Germany,A,B,50.709995890725644,235.05081729758962,A,1
Veteran,India,E,C,75.3142234981845,83.76573652687631,D,0
No,India,E,D,67.59633674212232,67.57408861973502,D,1
No,India,D,A,9.279887007728167,9.928795955683025,D,1
Yes,Mexico,E,D,115.3859365227148,-48.9767598825026,E,0
Yes,China,D,C,128.89960844080952,70.4213914971153,D,1
Veteran,China,D,E,124.3485592176431,50.30832550394819,C,0
No,India,B,E,177.86431464435552,57.37047931199164,B,0
Veteran,Germany,C,A,-136.72444532672904,39.595981689367584,B,1
No,Germany,A,B,118.34864369795082,57.31341195710063,A,1
Yes,India,B,B,-51.636831156038276,-29.259009717395784,A,0
Non-Veteran,Other,E,E,-180.4164676008586,191.24609038819344,D,1
Non-Veteran,Mexico,B,D,-23.16388191744079,-77.01901927633853,B,1
Veteran,UK,D,A,-47.39566827822645,-376.74410923552176,A,0
Yes,Mexico,E,E,0.12317275315213688,-82.79635616988533,A,0
Non-Veteran,Other,D,E,22.674851820587712,-76.39867503838515,C,1
Yes,China,C,B,-45.600955012755584,16.121685189270735,D,0
Veteran,Germany,C,A,108.8689464028632,8.851275448366822,C,1
Veteran,Other,C,E,93.9934489822596,-54.77403927091606,B,0
Veteran,Brazil,E,B,-4.842294577080432,77.61440279653895,D,1
No,Brazil,D,C,-77.23595995183963,-77.69791096691534,E,0
Yes,Brazil,D,A,2.024640081300102,249.11540720935866,D,0
Veteran,UK,B,A,-118.69053269020127,87.37235898215432,D,1
No,Germany,D,B,35.96105481724187,57.7242539648867,A,0
Non-Veteran,China,C,A,-36.066449895053715,28.12147462534415,C,1
Veteran,India,A,B,166.7090133976274,12.537790962150503,B,1
Non-Veteran,Other,A,B,13.797610745786354,-244.27288268850762,D,1
Veteran,UK,E,A,83.90122530791933,141.6612259785267,C,0
Non-Veteran,China,D,A,26.41367116311542,-153.4778435253831,E,0
No,Mexico,C,A,29.348267514442156,-110.57260392283115,D,1
Non-Veteran,Other,E,D,-39.718588168925436,-8.756234332290964,C,1
Yes,India,D,D,63.725918913018766,1.877001083912952,E,1
Non-Veteran,Mexico,A,C,114.8771512299056,-4.393918144121074,C,1
No,Germany,E,D,-35.29832297262449,-48.8543647092647,D,1
Veteran,China,A,B,-8.266154876775717,49.95613020593372,D,0
Veteran,US,C,A,0.38544248135702364,120.1082730088434,A,1
Veteran,UK,A,C,-215.10861936554946,79.93775801055432,D,1
Veteran,Other,E,A,-100.0625520665178,18.986544686846486,A,0
Non-Veteran,US,E,B,134.27686745789478,-14.722377459618713,A,1
No,Brazil,B,D,95.53663005202553,-127.03891964767986,B,0
Yes,Germany,A,B,157.3332644068922,-171.16962984533697,B,1
Yes,Other,A,D,-2.2286831742886997,56.282296952769094,C,1
Yes,India,E,B,-150.48722270855956,42.14718939819366,D,0
Veteran,Mexico,A,B,-44.32390451130378,49.371595697161254,E,0
Yes,UK,C,E,123.19330122728091,201.46033473140358,E,0
Non-Veteran,Germany,B,D,26.49770227585356,-26.713780683398987,D,1
Yes,China,B,A,12.959068517115815,90.19511804216319,C,1
Veteran,US,C,C,-37.63295682541441,-48.81352182088324,C,0
No,Mexico,A,E,66.72490323961753,-19.39547251790027,C,0
Veteran,India,A,C,-102.15415037705675,135.32695541330676,B,1
Non-Veteran,India,E,C,105.33609911784929,-27.712275113591208,A,0
Yes,Germany,C,D,16.462097881127484,-142.59049889200605,C,1
Yes,Mexico,A,D,14.905586700857999,-212.62449174567598,B,0
Veteran,Brazil,A,D,67.722872389249,-49.02776116150987,D,0
Veteran,India,B,E,-149.96034757746682,100.9049338276389,E,1
Yes,UK,D,C,-9.085018662814937,76.24495597328534,B,0
Non-Veteran,Other,A,B,-11.099197763559056,175.73732918266768,A,0
No,Mexico,C,C,-19.343588579597856,63.99341446586033,B,0
Yes,UK,B,B,-112.51486963441045,-24.29068635934465,B,0
No,China,D,D,-20.174143345366804,-102.3280529021687,D,0
Non-Veteran,UK,A,A,-67.01484812636471,34.70510070303126,E,1
Veteran,Brazil,E,E,112.95789312314352,5.919384476269898,A,0
No,US,B,D,-60.488518226227015,-18.437869589270022,C,0
Veteran,UK,C,E,51.70777387998762,111.74360008916852,E,0
Yes,Germany,D,D,-42.84933872630403,-175.13186256040547,A,0
Yes,China,A,D,61.381650014287544,-56.315337838640225,C,1
Yes,Other,C,D,-78.38438545990046,211.38618811420037,E,0
Veteran,Germany,C,A,97.80517840256785,136.15499431778832,D,1
No,US,B,D,-151.23365930788063,-0.980938935289763,D,1
Yes,China,E,A,170.24850834518247,41.783392111143414,E,0
No,Other,B,E,19.63669353372439,-40.32604547886402,D,1
Veteran,US,C,A,-92.90401185617894,219.03151695995155,C,0
No,Mexico,A,D,-101.13103375241627,5.137315561911628,E,0
No,Germany,E,C,-92.31960174015875,128.997846707947,A,1
Veteran,UK,E,E,30.029820778107418,-97.29099328505968,D,1
Non-Veteran,US,D,D,8.872019220799714,32.09896159319733,D,1
Non-Veteran,Brazil,C,A,-10.564025225518298,-66.24484890754867,A,0
Veteran,India,A,C,-67.03081039109618,72.10683165842352,D,0
Non-Veteran,US,B,A,-77.09463149171746,-78.98161653109064,E,1
No,Other,C,B,-50.42263687148214,22.476593727841156,B,1
Yes,Germany,E,E,125.31158703663345,70.49006946679349,B,1
Veteran,Germany,D,B,-67.91583769233137,91.29912135073438,D,0
Yes,Other,B,C,26.879653131842492,87.35639118299875,D,0
Non-Veteran,UK,B,A,-63.79636289231746,-65.60788044148266,A,0
Veteran,Germany,A,E,-20.611803101193114,-32.81763348792269,E,0
Non-Veteran,India,A,C,-92.5305761829803,175.8456386837043,D,1
Veteran,Other,B,B,27.05627134022658,-43.627296668023014,E,1
Veteran,Mexico,C,B,-10.34704891660886,-58.30330294630398,C,0
Yes,Other,E,C,-191.54408951184573,-86.97101077169033,D,1
Yes,UK,B,C,54.764667776708485,126.10961164390275,B,0
Yes,Other,B,C,71.13040673811226,215.78029875608752,B,1
Yes,UK,E,D,46.75651130067517,-8.158549983349413,B,1
Non-Veteran,Germany,C,E,118.90029943343536,-53.91347130896279,A,0
Non-Veteran,Brazil,A,E,48.79459075723737,-103.04526854716696,C,0
Non-Veteran,Mexico,A,E,-82.85152595658872,-80.8564656660206,B,0
Yes,Mexico,B,E,64.0652888046309,238.992160994472,A,0
No,China,D,C,-95.60546011885948,97.94205775045859,B,0
No,India,E,C,231.16457574129856,-19.796698525001304,B,0
Veteran,UK,D,E,78.28718427294375,-34.40147875497323,D,0
No,UK,B,B,-40.170517111583784,-3.3086777799556972,B,0
No,Mexico,A,D,24.926012369684802,-32.14719084754744,C,0
No,UK,A,E,30.97002862810006,26.51806868232216,B,1
Veteran,Brazil,B,B,90.5289660545964,-141.68416743394562,A,1
Non-Veteran,Mexico,B,B,56.10211244056873,-95.90261272231807,E,1
Non-Veteran,Brazil,E,D,-144.6114761266876,-120.60830097097934,E,0
Yes,UK,B,C,-37.15107146593438,56.67974646843517,B,0
Veteran,Other,B,B,39.79445207470566,1.2520476132659866,E,0
