marital_status,age,ethnic_group,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Married,22,Hispanic,Yes,A,86.21929455756421,186.51528657039776,211.59293506672378,A,E,184.1407326157968,1
Divorced,44,African American,None,D,61.828890708620854,-38.54487168733908,96.00044401839351,C,E,289.85984810160494,0
Married,22,African American,None,A,56.938021096409706,-3.8307386184596197,-30.56089153058061,D,D,1.2168248457782682,0
Divorced,56,African American,No,E,-64.73519179217773,-90.39545337059971,-69.2590260410514,C,E,-143.10051766854482,0
Single,19,Hispanic,Both,B,-26.145258582422347,134.97040987193523,-9.934745099925223,A,D,64.10368490278758,1
Widowed,89,African American,No,B,244.7270839355101,128.9134254950696,52.45179465280121,A,B,-65.49059720300589,0
Married,87,Hispanic,Physical,A,104.13909012656062,-37.91347056340763,-23.55644070953308,A,B,-2.9334150041053935,0
Married,55,Other,Both,A,-142.9528207196006,119.47010322169595,15.3212958763845,B,A,-89.60525159811648,1
Single,89,Other,Yes,E,5.350978188154968,54.58873716983595,-128.04326423057591,C,E,-25.283680848101973,1
Widowed,88,White,Physical,D,242.59844141225392,157.93519929961778,-30.348210403842707,B,E,-110.54236235260173,1
Single,29,Black,Both,E,-23.946444938445687,60.972393056135154,144.29611086049076,D,E,-13.892576728907127,1
Widowed,24,African American,Yes,E,3.4139310919368975,-7.574288176739508,186.53309380687378,C,B,-172.53192751853916,1
Single,67,Other,Both,E,131.0561829222273,80.3010962097512,87.24037059826742,E,E,70.74053299794514,1
Single,99,Black,Both,E,-0.014961224045491559,79.15365953227574,-99.49011191825457,E,C,-76.5703579526316,0
Married,61,Black,None,A,-16.812666652378265,-28.554319145745044,-55.87014824590898,C,B,82.31036237278965,1
Divorced,67,Other,Both,E,63.027478446699114,-107.6104038826912,-100.725635982262,C,E,69.84483851039379,0
Married,90,Asian,No,C,-16.231636467254503,172.8939979389773,212.87200845310815,B,B,187.6398836424999,0
Married,41,African American,Both,B,48.465309219231,2.107936329827645,137.17577165770047,B,E,242.1467857762142,0
Single,29,White,Both,E,171.8000033015711,-75.82779850314346,139.15539450009564,A,E,-182.41478397087656,1
Divorced,61,White,No,C,-20.123517810768433,1.6318279422322648,1.1195906815904462,C,B,4.0921052560552145,1
Married,69,White,Both,E,67.13457389612176,-81.69789672806105,73.01203719263923,C,B,-20.451132077754238,1
Widowed,78,White,None,E,45.36640247687585,-9.179825541093685,10.503092631557966,E,B,16.639618997924828,1
Widowed,57,Asian,None,C,-70.65709793725883,-66.78978139907457,-249.65115771301197,B,E,72.94639369429945,0
Single,22,Asian,Physical,C,-24.83477328194018,-82.41927793820419,80.52402568530457,A,C,86.91250169976111,0
Divorced,46,Hispanic,None,A,211.13492598618353,-189.1567043294423,96.04887799310328,B,B,-112.77191340278617,1
Divorced,25,Other,Mental,A,-191.369011879752,-35.11260412428397,232.37315967417214,C,B,33.42083381978219,1
Widowed,99,Asian,Yes,D,113.90175622607859,-18.33783949979283,29.70135021006967,A,A,-99.198355431381,0
Married,98,African American,Both,C,33.43823100037247,152.33857856880903,99.24625148212363,D,D,102.44930932811103,1
Married,40,Other,Physical,B,54.787340013080886,-14.325882104119708,130.04238001535035,B,B,28.766741127196465,1
Married,38,Other,Physical,D,152.64750780201567,53.65695386041942,-66.98851347700602,E,B,96.4098765939162,0
Married,54,Black,Both,C,90.14569100653918,210.63017833109777,-159.41552703511758,B,C,-111.70198793596748,1
Married,80,African American,None,B,-62.840728927011625,-48.659825437822604,59.448046633521365,C,C,147.46892333002185,0
Divorced,66,Black,Physical,C,-76.25485038518845,45.246758270265076,-132.62945437055228,C,B,-237.538026082879,1
Single,35,African American,Physical,D,100.32342359096995,-20.804658783901044,162.5695575694601,A,B,-94.17166382099468,1
Widowed,30,Asian,Yes,C,25.65138018688687,69.4567330595797,-53.68504438461584,B,A,20.683409378308504,0
Divorced,40,Black,None,C,11.169441988034103,-98.0387980601841,-64.74979688045539,B,A,-20.13291369733324,1
Widowed,37,Hispanic,Both,E,108.25842018863696,51.575222932076095,37.41696786903841,A,E,243.01097431161276,1
Divorced,20,Hispanic,Yes,E,-92.85550665327781,-48.38787511773074,-114.65259588770547,D,B,61.19192824652689,1
Divorced,25,Hispanic,Yes,B,-80.79415413723568,-80.90941816112719,73.59462795319605,C,E,188.99210267990009,1
Widowed,70,Asian,Physical,D,-78.01334303129659,-17.655084287526172,-129.278390259727,E,A,-235.1259815516152,0
Single,76,Asian,Both,A,-79.0083355589556,-93.64088693309051,-78.89357024329969,B,A,82.15373374443782,0
Divorced,62,Asian,Yes,B,-115.55345573119777,57.1469276811213,-32.845010256610976,B,B,78.75347322101742,1
Divorced,77,African American,Physical,A,-46.9199537556852,0.9944575844810396,138.03657342740516,B,E,-97.05743548543172,1
Single,22,Asian,No,A,-18.702832084240598,73.59952693132384,48.8542435454751,B,A,137.71724713140514,0
Married,91,Other,No,E,111.27955853451914,-146.11572133956452,4.273220489352827,D,E,-118.04762217489386,1
Single,60,African American,No,C,98.7886687170526,20.003320119012088,95.01568404575823,A,A,-50.034452287877265,0
Married,58,African American,Physical,A,61.72730676266891,-87.01974885156375,105.82085936133558,B,A,-2.735807056110587,0
Divorced,45,African American,Mental,A,148.41942250970197,76.70401778953368,-67.97237352528184,B,B,140.42996793555977,0
Married,29,African American,None,A,-34.069353416103375,-218.65045402043827,242.45528942850623,E,E,29.547902423139856,0
Single,23,African American,None,A,87.60203690456069,-8.607239494251557,35.5379197730128,E,A,36.07761434575225,0
Married,25,African American,None,E,10.208938459492352,87.50107321727904,39.97372936301831,C,D,-70.04872656521066,1
Married,27,Other,No,A,18.872430365531066,181.99288355868418,-67.14778675597937,B,A,48.96203988493074,0
Divorced,30,Asian,Physical,E,23.59501045932637,-5.996824725338152,-105.49569328773029,B,C,148.65623329837817,0
Single,82,Black,Mental,E,-34.33845180423615,71.36163363280897,-128.37051066129837,C,A,10.587810447591457,0
Single,82,White,Yes,E,-3.54925094418625,12.737121146771793,76.71258751594964,E,C,197.9598223920838,1
Single,25,White,Both,B,-27.653074447054944,-14.233838902668722,-156.62992792291263,C,C,0.12389012617829566,0
Married,75,Black,Mental,E,-130.58518015514665,110.22000290398037,-55.483455613812836,D,E,-8.985203631043797,1
Married,42,Other,Yes,E,-6.440827209114961,60.93843083675863,-102.242741889415,C,A,30.03203610641893,1
Single,96,Black,Both,C,-167.8706796484291,160.16291659731766,159.20634332940838,D,D,-102.864774014025,1
Widowed,89,Black,Both,D,44.79985641768964,-1.3255640570101999,-126.71700526772656,A,D,-13.941720255421153,0
Divorced,38,White,Physical,A,112.88264434698483,-144.6358731840141,-40.862660121396,C,B,53.98120098099687,0
Widowed,63,Asian,No,E,-35.30500646210959,-95.82147334172214,15.645424016850228,C,E,35.30566062699626,0
Widowed,49,Black,Both,D,61.009229710582034,-60.66328783400061,140.18402931991508,B,D,-0.6507008264240722,0
Divorced,67,African American,None,A,-9.99152077812784,112.66438771214553,-50.33597099884014,B,C,-74.7392798530196,0
Married,95,African American,Mental,D,-126.44371096189954,-129.44635081766978,-19.036576797509735,D,D,-38.81792050679959,0
Widowed,55,White,Yes,B,-35.64497628749063,-58.87518652155927,104.12019754835875,D,C,5.532731601230339,1
Divorced,80,Asian,Both,A,187.5198256654444,50.50545964605261,46.651142605102706,B,C,12.809522514784868,1
Single,82,Black,Yes,E,29.18474875228416,108.3569608986162,190.1939442463182,D,D,27.20912165772357,1
Married,90,African American,None,E,-243.05056658993774,82.43704316226936,78.38617591773315,A,E,41.415982665803526,0
Married,56,White,None,E,-35.36481438879838,11.991950836157962,40.226116012110566,A,D,25.262868882619983,1
Single,95,Asian,Mental,A,222.9438650958445,19.75739546126575,79.77072783676667,E,B,76.31509895807481,0
Married,80,Other,Both,B,-218.10006583297783,281.76123077142313,-42.07666005209499,B,A,2.6059515694402733,0
Divorced,66,Asian,None,A,69.02263854181552,107.28530595122201,86.06574194363763,A,D,116.1572998831651,1
Married,73,Black,Yes,C,-215.1669883216765,-137.31567097865135,-52.85150272442718,A,E,-78.80776327394081,0
Divorced,74,African American,Physical,A,-88.25727891889767,86.81149959587877,1.1145402059791498,C,C,23.32466973750156,0
Widowed,79,Black,None,E,-144.3858204285863,87.64817342422218,-32.72549640480425,A,A,26.363032247533276,1
Married,25,Other,No,E,50.61951885399581,49.60258030651732,147.60941838876013,E,E,-69.64722787370154,0
Divorced,68,Asian,Mental,B,83.49701751513471,41.73967543030915,19.314837814476633,D,B,45.44228197020478,1
Single,93,Other,Physical,C,19.99309599596445,-111.13625390492035,109.04558190137759,C,B,-130.98594705849496,0
Widowed,64,African American,No,E,-54.86754507989758,-63.467275235586904,-146.1326068173771,E,B,-48.96011683923617,1
Widowed,78,African American,No,B,-57.370647498875435,99.07781237220745,98.96410239109662,B,B,22.189953339820754,1
Single,38,Black,Physical,A,88.24733478184193,-65.97311499449955,122.010765155556,C,B,-70.11671907313396,1
Divorced,92,Hispanic,Physical,A,-32.13918900561378,62.62634766615412,67.94910491953186,E,B,137.09201728759768,1
Divorced,50,White,Yes,B,-33.75466319456596,-112.80573486157685,-95.39001088359001,B,D,79.26535571134886,1
Single,79,Hispanic,Physical,E,-107.97524946484023,33.74078403017898,37.75002559903841,B,D,-29.37498109855628,1
Widowed,42,Other,Yes,C,44.613311865459984,-9.16054080951325,134.4680210096879,B,B,48.33746147668234,0
Divorced,23,African American,No,C,-40.411730827052736,138.05189151569252,-218.1303425869206,C,B,36.239086663668054,0
Single,96,Black,None,B,-15.294008780586077,152.75263538493377,118.20553283544271,C,C,118.25395360720879,1
Widowed,98,White,None,B,138.49522145491594,84.7213578234283,-30.872332914702866,C,A,137.99517712848555,1
Married,48,Other,Yes,A,52.482656053681744,126.11892406022744,-140.21359797568215,D,D,51.95907925005545,1
Widowed,61,Hispanic,Physical,B,158.8600023805474,142.5369330985289,-70.94726211873623,E,A,-227.79651117557296,1
Divorced,99,African American,No,B,-155.02514436831086,10.833982773930073,-13.932184787555016,D,A,56.89411998188589,1
Widowed,51,Other,None,C,-2.877250189345427,-32.92970099872394,129.62654595307927,E,E,-10.158062969925956,0
Single,36,Black,No,E,-103.84929548326977,60.50067600887381,-64.11873965626278,A,C,29.221104011454745,1
Widowed,50,African American,None,A,41.84375683425309,-112.73423389987481,-82.72175449158337,A,D,-197.54923592862838,0
Single,41,Other,Both,C,-194.0830461303268,-35.29477509994403,14.837430324644183,B,D,-25.47146218524427,0
Divorced,86,Asian,None,C,249.63608435538117,-47.97459760906755,160.1124132023132,B,A,-52.99920544855774,0
Single,65,African American,Mental,B,61.43157532801159,-67.34229196257508,-262.86678742012117,E,B,12.890672775913783,1
Married,53,Asian,Yes,D,1.6227578481280744,-68.83063360302985,162.83438470188503,D,A,53.46336651838095,1
Single,33,African American,Yes,D,-107.20193476519142,14.084951553595854,-283.95760643799923,B,D,-69.63320900004317,0
Married,26,Hispanic,Both,C,-260.07916957726565,-35.085775639639564,26.671909286737588,A,D,-186.77242154924758,0
Widowed,88,White,None,B,-102.69452008756264,-42.59782005182618,38.445706802590166,C,A,-237.45964309589596,1
Widowed,88,White,None,A,-53.06815365009139,-83.6494359897213,201.36472329688934,B,D,-55.29074889453901,0
Married,79,Black,Mental,C,172.85923645620386,115.3317292168305,117.54366925726106,C,A,-14.208393106609565,0
Single,82,Black,No,D,-28.47699738091176,-12.010900529994556,-214.28526791455332,B,B,171.2622695522,0
Divorced,58,Asian,Yes,D,-93.92130867790573,-71.66353633327475,-111.0608314970506,E,B,-123.65971781230571,0
Widowed,47,African American,Physical,B,-5.549500733899786,150.8475690218924,41.72452776142859,A,E,111.08521363023928,0
Single,90,Asian,Both,E,45.19996591567565,-85.43063965485901,-4.243991884126,D,D,160.12111062306812,0
Widowed,18,Black,None,C,169.29361560828826,110.61234335622112,32.46002797162307,B,D,-26.6041002669686,0
Divorced,49,Other,Both,A,-140.94317768576073,-273.0240882636944,-68.21164247426027,C,E,-71.98340740456811,1
Widowed,59,Asian,Mental,C,-66.00090583754982,255.08193264662512,-127.80552655664188,A,E,-104.49766362027708,0
Single,99,Other,Physical,D,67.63959089747821,-10.20459500208677,-251.62094610385014,D,E,27.686085120456973,1
Divorced,59,Other,No,A,27.469736712482508,27.613546800308157,-38.93195930406487,B,A,-68.99206303947598,0
Married,63,Other,No,E,154.38444457025025,47.31888701831434,-83.6747003071777,C,E,-5.194562934406052,0
Divorced,25,Other,Yes,D,-182.64236219898368,-112.2991522714931,58.281102171788156,B,D,63.858711633871934,1
Married,72,Other,Mental,A,25.078779078609152,107.14946399979344,-13.801294295820929,B,D,1.5480250073353672,1
Married,66,Black,No,C,3.938471042394789,-292.47633811604646,11.109027198233306,D,B,65.18942738290049,1
Single,92,African American,Yes,E,-101.50799421318679,13.20972259352413,18.087908385006664,E,D,119.52830907441489,1
Single,31,African American,Mental,E,-117.60745478774355,-30.430024523513616,16.765961864932986,D,D,-11.361621952392934,1
Married,53,Hispanic,None,C,-138.00020762180364,99.54522375928437,-43.440774452486885,B,A,210.0426492910132,1
Married,50,African American,Both,E,51.36250221064611,46.56345956517313,4.242797635204532,E,E,-0.6264841767750153,0
Divorced,28,White,None,D,-214.19766524087987,-79.5673566568554,-46.61832423858913,A,B,47.41169951620111,0
Single,70,African American,None,E,-31.98118128820141,-4.345964928615671,131.18207597082096,C,E,-36.49754650723527,1
Married,84,Other,Physical,C,-203.5744658073514,-66.81840526200476,152.69530146227274,D,C,28.329345174137128,0
Married,39,Other,Yes,A,-31.75523104693127,179.9431765512714,-96.00052619090056,C,A,-58.1565058715746,1
Single,19,Black,Yes,B,-87.75920989700464,181.7681020181033,73.46602361618325,C,C,57.00208267162916,0
Divorced,84,Hispanic,Yes,E,-61.13969213242234,50.74583380608607,77.38152111164645,A,B,48.84268105627613,0
Single,26,Asian,Yes,B,-62.256715191076815,100.01713639704528,-11.011854897617509,D,E,-24.84932298888753,1
Single,96,Hispanic,Yes,C,-39.343100819389406,-34.16696731391495,97.40654914798394,C,D,40.61129192884111,1
Divorced,45,Black,No,E,-122.28394271447797,-43.68227801294495,-136.33088402589087,E,A,59.25172638103052,1
Divorced,27,African American,Mental,E,273.79394301196595,19.33278374629195,91.25339828475838,A,A,239.06871191587967,0
Married,84,Hispanic,Physical,D,-34.56220734242559,-5.912345058652651,-43.474927127659505,B,D,37.10974130940075,1
Single,63,Other,Yes,B,31.60586832252138,-54.75668692902784,8.821998490811609,C,A,97.43286834238889,1
Married,33,Black,Physical,A,42.86011580368933,-254.00157606167508,-35.625715796618216,E,D,-66.931002043131,1
Widowed,23,Black,Yes,C,54.76204165328028,-222.54812315397047,131.25142967291995,E,D,57.83198893801751,1
Widowed,66,African American,None,D,170.71123269098035,195.58840731029878,25.963306743673343,B,C,-52.60493692815509,0
Divorced,21,White,Physical,D,15.680000182764115,-127.22524776546503,-35.62335574876669,A,E,35.72929596572482,1
Single,49,White,Physical,E,-21.650164809391846,-10.3753000432947,-78.15308600337583,E,B,101.44636825523092,0
Married,72,White,None,C,-2.197249531951974,111.20414582787971,26.928570321295215,A,B,-177.47897796023787,0
Single,47,Hispanic,None,E,-141.80849775954388,19.49721129709591,48.20262753348034,A,E,67.98324170760664,1
Divorced,60,Other,Both,E,109.99267629265692,135.52470023313813,-160.76702698652826,A,A,-38.814751740396986,0
Married,88,Black,Physical,B,-45.183374152809606,-45.32674132895735,-22.440466783114655,B,B,37.73397429846333,1
Married,61,African American,Physical,B,-80.75557504295577,-9.53092626767912,-162.72021657807824,C,A,-56.41611913163425,0
Widowed,29,Other,Mental,C,-63.045585334776966,76.50909441562116,100.03043899760407,D,E,-148.13532219110743,0
Single,68,Black,Physical,E,-67.542504631822,-48.089884110342645,72.50403177365382,A,C,-184.95249196147984,0
Divorced,64,Hispanic,Physical,E,98.09904845599138,-65.37919370089685,-105.50887561569036,B,C,-91.07653001137331,0
Divorced,89,Asian,Yes,B,35.03649563973983,169.63027193550542,-43.39818705930069,D,B,-204.44607404875552,1
Divorced,78,Asian,Both,B,-9.656877588535167,-46.12784417175751,-139.00684275911505,C,E,101.5081209571655,1
Married,49,Asian,Both,C,-12.003008848776444,8.677287822829783,4.280604660620607,D,B,127.27788672030465,0
Divorced,32,African American,Both,A,-96.80225679220858,95.0872456270499,-155.74016294799307,A,D,196.1332933799389,0
Widowed,29,White,Mental,A,8.972522816195214,-118.57498793850449,38.398721517512755,D,A,289.5268673361358,0
Widowed,21,Hispanic,Physical,D,-6.751429880135773,72.2393009253966,-58.11404946263713,D,B,-85.05851602621028,1
Divorced,86,Other,Physical,A,69.67337225796554,-99.02029316011846,86.03089422466954,A,E,-65.79292659615895,1
Single,72,Hispanic,Physical,C,100.00602393110478,31.95924539330251,98.93171401965024,D,C,21.650770363032805,0
Single,41,Black,No,A,-87.1568939907754,-114.62633186494615,57.7471600767914,A,E,16.78211289212251,1
Widowed,26,Hispanic,Both,C,39.324425463977995,-58.69919817552683,90.14904867641717,C,E,-33.705304619573326,1
Married,21,White,None,E,-68.02579024011777,-37.014393497077585,-43.70795051840549,B,B,84.82096658174456,1
Single,73,African American,No,B,151.0816860343641,23.220149660063587,186.97917159524795,C,C,-87.24838344462955,0
Single,94,Black,Mental,C,-122.2255591417117,6.879394592866098,149.95072300099224,A,E,59.11947418773765,0
