Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Jewish,B,D,E,D,B,B,-8.724244634378259,43.20903261693864,4.313095453328989,B,0
Buddhist,E,B,B,C,C,D,-71.35272110896476,43.29196808742066,-23.737322861660946,D,0
Jewish,D,C,C,B,A,A,108.45162434063009,62.71333888526848,-116.44444432265541,C,0
None,C,E,E,E,D,E,-25.200457685993012,-101.20187730768836,-115.19261063705251,B,1
Buddhist,E,A,D,E,E,D,202.0136802662728,79.85719891967659,-79.40235305992876,C,0
Jewish,B,C,C,E,C,C,11.384531055239036,73.47180094982981,-34.39963110269574,B,0
None,D,C,D,C,B,C,140.67821989040635,10.85772659563907,146.81854337222472,A,1
Christian,A,E,C,B,D,B,-59.35885536387578,194.76095104562808,308.51111468935335,A,1
Buddhist,C,C,C,D,A,C,6.668119078923892,-12.075562910907212,-193.5415647904555,D,0
Jewish,E,A,B,D,D,B,-60.31726772342639,-38.09518717608176,-75.1460279133101,B,1
Hindu,B,A,C,E,B,D,-42.51343807882931,11.489299692880198,94.87038304070091,E,1
Buddhist,C,E,E,A,D,A,-80.45562225599028,196.88776666417172,-176.90685249677173,C,0
Christian,C,E,C,D,D,E,-40.47931643379967,56.272843179590026,-149.70972462810738,B,0
Other,E,E,D,C,D,B,-16.413350333332147,-149.1922416219001,20.584340270119416,A,0
None,B,E,B,D,B,A,-83.21624078606959,-3.8178124980333736,52.468148112226196,C,1
Jewish,D,A,C,B,D,E,-32.78502627314208,139.01883742019356,-59.450824792454306,E,0
Other,E,B,E,E,E,B,-37.86692252043351,21.985732391457923,-15.149073472605071,D,0
Muslim,E,B,C,A,A,D,40.396969649452274,-3.539683987312239,-26.82292318938937,B,1
Other,D,A,C,A,E,A,192.2020112850367,-98.47502488710187,-105.8509191113891,A,1
Other,D,A,E,B,A,B,-115.56815874336228,-87.24823660363732,112.93251332581357,D,1
Jewish,A,E,C,B,D,A,-28.204807949475452,61.319775399099065,41.326021942153034,D,1
Other,D,C,B,D,E,A,-6.854198507711253,19.313987148188534,62.3205276031872,A,0
Christian,B,A,B,D,D,E,-70.16269098059496,146.46727210742844,89.0999338227658,C,1
Jewish,A,B,D,E,A,C,-22.65076430318894,-159.8080093850436,-102.84735907747906,A,1
Muslim,A,D,A,E,B,E,260.7823357219371,21.411686626097648,-112.49894020269015,A,0
Christian,E,A,D,A,E,B,-91.5882671484637,209.89704676021637,97.93490289470296,D,0
Jewish,B,D,A,B,A,D,-30.556612715981547,-4.9977405419987,6.199302833701068,D,0
Muslim,A,B,D,A,D,C,19.285789476224878,0.11849494666686497,-32.15550159710271,E,0
Hindu,A,B,C,D,E,A,36.796599477766826,31.046415111628985,-33.57600825296587,B,1
Jewish,A,A,D,C,C,B,108.1950842970566,36.97505421829491,31.950779448368767,B,1
Jewish,D,A,E,C,C,C,138.01274836356117,-3.408874469824793,144.91092097380252,D,0
Jewish,E,C,E,D,E,E,27.930523053070523,-55.77695602797122,-67.68702428301854,E,0
Christian,C,E,C,C,A,D,169.99643261516198,97.9458676730534,164.08879082325595,D,1
Other,D,C,E,D,A,C,-146.16753679262905,61.11116004619881,26.257982903217354,D,0
Jewish,E,A,D,C,E,D,33.63288390447871,-117.67921213399283,-41.25168540631324,E,1
Hindu,D,A,C,B,C,C,-82.10793844173422,-144.96022222092628,-33.12307067169489,C,1
Other,A,C,A,E,C,A,-201.38545229813522,-119.50000663920328,158.936394471859,B,1
Christian,A,A,C,E,A,A,253.53961507638854,-51.38893320758689,-97.53646661119184,B,1
Muslim,B,E,D,E,A,A,-47.84262216348242,51.455358217200995,47.01209632917714,E,1
Other,C,B,E,E,A,A,43.599983087772806,12.796192124829862,23.50973551952542,C,0
Jewish,A,A,C,C,B,C,-66.21499917545319,158.4122651103607,6.133339705821041,C,0
Jewish,A,E,B,D,A,B,-19.806917589287103,-174.28151611827252,36.92634919526271,A,0
Buddhist,D,A,E,C,E,D,-78.56170713057078,69.0087105036579,17.27261460264963,E,0
Other,E,D,A,D,A,C,-274.83660471111943,-58.807623776617014,-45.15932260800688,E,0
Buddhist,A,D,D,E,B,D,-53.98771883049406,64.61073568658719,81.98285015450834,C,0
None,A,A,D,E,B,D,11.001268518624437,153.69255055656157,-136.28364164534023,A,0
None,A,B,C,A,C,B,-48.31129919410929,-119.63002836397305,41.706836066548554,C,0
Hindu,B,D,D,E,B,B,68.42786806303312,200.57038254191545,-66.78661192638816,A,0
Buddhist,A,A,D,B,C,A,23.182168576476812,-58.016500983819554,25.155604771362622,A,0
Jewish,D,C,C,D,B,C,-180.71796565195143,91.64543064309055,76.30579419115395,A,1
Hindu,E,B,D,D,D,D,-5.540292567353101,-58.253603042368596,142.21481193156808,C,0
Hindu,D,B,B,E,D,C,-64.62310320095493,6.482638544859297,-20.878240942864622,A,1
None,D,C,A,D,E,C,-104.6430419754223,-227.49683562320783,5.123361368820138,A,0
Other,D,C,A,D,C,C,-107.36365054314705,-127.68960812037642,-250.8449874152814,D,0
Buddhist,D,B,D,C,E,A,-108.25791924433838,-64.49193618538298,-49.445983807182984,C,1
Jewish,C,E,C,D,C,A,4.607025948425698,46.133902111947066,-158.94195718847405,E,1
Muslim,E,A,D,E,E,A,1.1557261838536794,-22.3636948594492,53.79660510578474,E,0
Buddhist,D,E,B,D,D,D,60.34659954980356,-35.302404688696065,54.43408132343984,E,1
None,E,E,E,D,B,B,6.236269184281206,-188.8357616357478,90.71062490260547,C,0
Hindu,E,A,A,B,B,A,-8.370006979760943,-29.126511356170514,74.07422332417691,C,1
None,E,C,D,C,B,B,-75.77927886401042,183.71955543404195,338.65920186183007,A,1
Other,E,E,B,D,B,B,113.90005914899774,4.1458771319714565,31.83456704278958,E,0
Other,C,D,E,B,E,A,246.9739449401174,-125.9360061703287,-24.450392392012123,E,1
Other,E,E,C,E,E,D,-51.79883165849068,-143.6646761867229,-84.86239028543059,D,0
Jewish,D,A,A,D,D,D,4.593848194786154,46.351064058665756,-36.92447902647987,D,0
Jewish,D,B,E,E,C,D,-60.21434789389127,34.296187574469805,81.97822640957595,B,1
Muslim,C,A,B,B,E,C,127.6024122519808,-70.80880878976008,86.25198900103548,E,1
None,C,B,A,E,E,A,-103.07653934252012,-3.020304555861999,-27.39695341335005,A,0
Jewish,E,C,D,D,E,C,-279.636330095829,75.13710114330078,37.570279078074535,D,1
Buddhist,A,E,E,A,E,C,-58.26541316357401,33.25536254179114,219.63450030533687,C,0
Buddhist,C,E,A,A,C,A,137.7403137871877,94.95120121135547,71.54885905757902,C,1
Buddhist,B,C,E,B,D,E,-7.773402565157037,44.25688809052317,-159.4111115548373,C,0
Buddhist,D,A,C,D,B,E,-96.6310602336603,33.392515019154516,-158.78126421825215,A,0
Other,E,B,A,A,C,C,78.14506440586892,-43.0378362615158,55.83674358015299,C,0
Buddhist,C,E,A,A,C,A,-130.73828287450792,14.941050840045406,-129.83713073612265,E,1
Buddhist,A,D,E,C,C,C,-98.39823256922098,-162.7274525128237,-240.90307625435554,B,0
Muslim,C,E,A,B,D,A,-110.2902627812048,167.06618776590835,63.77420902850616,E,1
Muslim,D,A,D,D,C,C,-292.6374808542023,45.61594063861445,130.53035767737546,C,0
None,E,D,E,B,B,B,116.64798943272973,253.7033411203982,-75.91728726775298,C,0
Christian,B,D,C,D,C,A,-113.90074711694238,43.646171406259946,-90.69515101402426,D,0
None,B,A,A,D,D,A,74.76130474092638,-51.93018248236791,227.01389904507695,E,0
Other,B,C,A,E,D,C,33.81685966368822,-44.462351300100835,128.25240089751128,C,1
Other,D,D,D,D,C,E,-5.064156226973474,194.1797588986228,53.50002776146114,D,1
Jewish,E,A,A,D,D,D,121.88560605839665,51.23856344535197,159.4927876257013,C,0
Jewish,B,E,B,A,C,B,-3.2130657637195275,175.83291768304866,-135.17238232681808,A,0
Hindu,D,E,C,C,C,D,-102.29562747485612,-35.53236472926075,28.030611155538388,D,0
Muslim,E,B,E,D,B,E,-1.745822064789497,-187.23015126250618,-1.4381927596695856,C,1
Christian,E,C,C,C,E,E,-223.35478930130296,33.23049723871468,151.2002177128322,D,0
Jewish,B,B,A,D,E,B,94.92687393017832,-100.77120592967887,70.35062814043815,D,1
Buddhist,E,C,C,C,D,D,-48.11610844895017,-93.3457253465361,-52.98724108466142,A,0
Muslim,B,D,D,B,A,D,-181.0900104081469,-61.1357029105418,85.1430516072282,A,1
Hindu,B,A,D,B,A,A,-110.16027856306924,-252.81922121227734,-230.63941380319255,B,1
Hindu,B,D,A,B,D,B,8.728857519545045,90.57585527395692,-43.51771793887827,C,1
Jewish,E,D,E,A,E,A,-28.285189610179774,-46.75355146896013,-99.5808015143868,E,0
Other,E,C,B,B,A,A,-26.049767608974616,22.48931962759631,84.16528166070383,B,1
Muslim,E,C,C,D,B,D,34.266497442433355,106.02330504840212,114.96223470809761,C,0
Other,E,E,D,E,D,B,-16.77687025667478,-206.487626612287,20.318736297108853,C,0
Jewish,C,A,C,A,E,C,-107.40148799201765,-124.6026806530516,121.60020764456006,C,0
Buddhist,A,D,A,D,B,B,-16.11572034699875,235.2879130166295,-145.7344604881295,E,0
Muslim,A,D,E,B,A,C,74.41678902162538,-129.57254789669895,6.832310194329548,A,1
None,D,B,E,E,E,B,196.6086785076552,108.10917785098499,-43.63951732745262,D,0
None,D,C,E,D,D,C,77.38070773578028,-116.63307197015958,-92.71459897868351,C,1
Buddhist,C,B,A,D,D,E,38.38261714481101,-39.59516920760151,159.64357776393132,D,1
Other,D,A,E,A,E,A,201.41472890617837,-93.18723337457934,67.81288193693112,D,0
None,C,B,D,E,C,C,-99.54954166239801,26.960581024636998,-18.48566303546378,B,0
Hindu,E,D,E,D,C,D,103.25526852964619,129.97758522531157,-31.844341539767974,A,0
Other,B,B,D,D,C,D,-74.97414491987874,49.21472263300775,78.02273329457427,E,1
Hindu,B,B,C,D,D,C,64.36479178232865,-0.24975842819805272,-145.39442875432414,C,0
Hindu,B,A,E,B,C,B,-158.6360430899749,100.43636858155058,-34.48163558632248,C,1
Muslim,B,A,A,B,E,B,-97.0708850213411,-78.19059076013488,-43.79790673965622,B,1
Christian,B,D,A,A,D,E,-173.75568920513655,30.621152026946714,80.46093300826837,D,0
Christian,E,C,A,D,E,D,66.18635548633787,211.411735324678,0.048688648274857756,E,1
Muslim,A,D,D,E,D,D,14.443243327988247,79.58526346275056,-32.70239342319753,D,0
Muslim,A,C,E,A,B,E,11.313100716098235,18.025268095690585,95.1432682753854,B,0
Hindu,E,A,A,C,A,C,-55.30144052108834,59.41600537522478,-61.94428459507909,E,0
Christian,A,B,A,C,C,A,-47.78783680607782,-95.9034393539796,36.78340564289979,B,0
None,D,D,A,C,C,C,-52.31870752200275,67.58409938325894,72.35583881048314,A,1
None,E,D,E,C,E,C,98.11376620818575,-20.906045468446795,160.842571094603,A,1
Christian,C,C,C,A,C,B,29.961977651410344,-17.996272159071484,7.213723357911167,C,1
None,D,E,A,B,A,C,2.049894048506449,-184.1191481389946,47.74007687394475,A,1
Jewish,C,E,E,D,E,B,-15.445354192733019,-23.949689771555693,-76.93430827066298,A,0
Christian,A,B,D,A,D,B,-45.977704225059156,-116.58890763688406,37.409261942206854,C,0
Christian,A,C,C,C,C,C,163.3528637260074,-20.307329276044168,184.99705899780034,C,0
None,C,A,D,C,B,C,-53.00958688615719,-85.60561918839333,-62.30516722975883,C,0
Muslim,D,E,C,E,E,B,-67.3642487057497,-87.18723728181132,121.38517551669892,E,1
Hindu,C,E,B,D,A,C,-101.99673021235962,58.93744165161795,-146.7919928617646,B,0
Buddhist,A,E,A,D,A,C,-173.41895130383307,-77.18304262110122,45.07443111789024,A,1
Jewish,C,E,C,D,A,B,32.08806892050609,-98.45217467475513,-9.192347651438514,D,0
Hindu,D,D,A,E,A,E,76.10872323330274,-71.12793095161928,-101.76927411235074,C,0
Jewish,A,D,E,D,A,D,-31.202131545407813,-48.08759260515579,6.230363798699742,A,0
Muslim,A,D,A,A,B,A,154.75401471755177,8.544356945951662,-62.84975140619354,B,1
None,E,E,A,E,C,B,20.416635824247788,104.32102427316516,-67.50294236705535,C,1
Jewish,E,B,C,C,D,B,102.99516978389953,-13.555278497330143,108.79084285871532,E,1
Jewish,C,C,C,E,D,A,231.6912915557931,79.43391112366027,-15.847373144691154,C,1
None,E,B,C,B,E,D,83.19786779563178,27.428241052013448,75.3450808250106,D,0
Other,E,C,E,B,C,C,122.56929386955953,-248.03093459144105,-154.05695024768994,A,0
Buddhist,B,B,B,E,D,D,-69.87844919666243,-67.5681265402979,-89.02871625289517,D,0
Hindu,A,A,E,E,C,A,31.131584279288965,-113.1971876855256,-85.64395464123507,C,0
Christian,B,B,D,C,E,D,97.64726549358329,166.43644642028178,-258.1039259769916,B,0
Buddhist,A,D,B,A,D,E,53.76009901510289,25.59242501913843,45.2949210197338,C,0
Other,D,A,A,C,D,B,-74.38315678283769,-29.532059723345117,-154.31783673056634,C,1
Hindu,E,D,B,A,A,D,151.1391346063756,52.63178985553395,-67.82670221918667,A,0
Buddhist,A,C,A,B,A,A,91.22547564897866,116.65674197228711,27.745232560348597,E,0
Jewish,D,D,C,A,D,D,-96.86357709554795,-49.84020087486815,145.32954318899277,B,1
Muslim,D,A,C,B,C,C,-20.887494770732676,2.4604230140183687,-101.0652209960637,C,0
Hindu,D,E,A,C,C,D,-154.87827898996855,30.721150934390927,-51.140197720274514,C,1
None,D,D,C,D,C,E,-147.58341527792254,-107.60769965058205,-73.10054078495396,B,1
None,B,B,A,E,C,E,-96.20788220126838,26.837908938441103,36.320048900750045,E,1
None,C,C,A,B,C,D,-69.64498298956246,-94.1608848986604,-88.56867896297722,A,0
Buddhist,C,E,A,B,D,A,176.53425450018062,-33.906664744363646,40.89047260867579,B,0
Muslim,D,C,D,D,B,E,-117.53124052197836,-213.81253122265127,-4.854370502300368,D,0
Buddhist,D,C,A,E,D,B,-8.20390039856146,139.73643286580528,47.652264029837255,C,0
Jewish,E,A,B,B,D,B,9.249106823735003,-122.19915542553818,93.02682364847284,C,0
Buddhist,A,E,A,A,D,E,-35.36930241908342,139.99455288202648,31.171797197424905,C,0
Jewish,C,E,E,E,A,D,21.07049745514732,52.66720899091354,-60.74412165413956,C,1
Christian,E,D,D,E,A,B,159.40220070326433,72.61757366761212,197.60039094168343,D,0
Other,C,B,D,C,A,C,31.02177071689041,3.6877904861021578,-43.115563901186185,A,1
None,E,E,C,B,C,E,47.820661765363326,-50.14127644223636,-148.43858376922992,B,1
Hindu,C,E,A,A,B,E,133.97045793939958,64.16736432486012,-195.3065495531874,C,0
Muslim,A,A,B,E,A,D,-7.6242153652003735,-61.90453667331048,65.9163334915698,D,0
Buddhist,E,D,B,A,A,C,139.92667239534967,36.59152778067571,-72.8176877757592,E,1
Other,E,E,D,A,B,B,-38.58898011283181,39.68256391667067,-38.4758447308992,B,0
Buddhist,D,C,E,C,B,D,-28.213138924991064,-103.87364073405077,100.93476280158626,A,0
None,A,C,E,A,D,B,106.78209864131236,144.8445881903838,-99.64505721927942,A,0
Muslim,B,E,C,D,C,B,-194.57212289569935,-62.87170623256895,21.47438884678847,C,1
Jewish,A,C,E,E,E,C,18.27066536972394,-171.66756191589909,-74.98473929777185,B,0
Hindu,D,C,C,D,D,B,18.461157524244744,32.94917814431887,22.962165773474215,A,0
Other,A,B,C,C,A,E,-227.78639314284263,131.4788990499122,79.8297116892439,B,1
Christian,C,C,E,C,D,B,46.177644060479,-32.93507849968146,-19.719455052494286,A,1
Other,C,B,A,A,A,A,74.66026721000598,41.26088115194815,-156.55630841706625,B,1
Other,B,C,B,A,A,E,-90.6750775767326,40.94536368267585,-173.91998720536787,B,1
None,A,D,E,C,E,C,11.936040472624477,-205.97415329281083,56.20601499263819,E,0
Buddhist,C,D,A,D,D,D,15.978624008609335,-97.6863412278269,45.726304186776254,C,1
Muslim,E,D,B,E,B,B,27.770300755705936,-39.48970203542391,13.514449821842234,C,1
None,C,A,D,C,E,D,-36.25438486237881,64.06464514209276,39.75304725545694,A,0
Buddhist,E,D,A,A,C,E,-125.46035578063024,-22.0047547681276,36.3115798542749,D,0
Christian,E,A,A,A,C,B,-100.12234886475161,-26.10401719916083,-167.1647334435741,D,1
Other,B,B,B,B,A,B,-35.90305605280665,72.05800874895743,60.92788680352792,E,1
Christian,C,D,C,A,E,A,49.31600559996944,240.68575162448073,17.279148509083356,C,1
None,C,A,D,C,D,C,-60.10910806949947,39.65506899531564,-92.4609430945027,B,1
Other,B,E,D,C,E,A,-109.01420638928793,-0.23134877952994026,67.35574495865527,E,0
Jewish,C,E,E,C,C,A,63.120919506178375,118.7206410189211,88.65223366439784,D,1
Hindu,E,D,D,C,A,B,161.7274486138515,45.57803462608733,101.36718444199495,A,1
Jewish,B,D,E,B,B,A,85.60475495733738,-68.95697324520887,-81.55087000546247,C,0
Christian,D,E,D,A,D,D,-25.790569963801026,-172.364190471798,-141.4675764497917,A,1
Other,E,C,D,C,B,B,-86.44808121326835,-24.008884175803633,10.745114844962318,E,0
None,B,A,A,A,E,B,-214.98543950964861,-37.42508768771008,-224.13469252231795,D,0
Hindu,C,B,E,B,E,A,-22.698726013072548,20.839593249772996,-153.24752937849476,C,1
None,E,D,A,C,E,A,-5.985769903241486,9.138079419988395,-176.78446814514538,D,1
None,E,E,C,C,E,C,-13.559425872860013,-24.14827174446279,-67.68860327517645,E,1
Other,A,C,B,B,E,B,45.006641016343515,39.8962046214723,-16.624738683707264,D,0
Jewish,A,E,A,E,D,D,-82.27286319905225,96.94175526265806,18.41401051392281,E,0
Muslim,A,B,A,E,A,D,-166.7402814009084,68.6042088659201,158.12935556472152,E,1
Muslim,A,D,D,B,E,C,105.3537523198069,-53.850054066231415,27.330155643669833,C,1
Christian,E,D,B,B,C,A,146.6943760829936,43.721078144311186,-65.03155057746164,D,1
Muslim,C,B,E,D,C,D,-50.543177214056875,179.26853608958248,4.49985842682795,B,0
Hindu,B,A,B,D,A,D,-39.04755690714401,-61.60039475763217,60.11264819119903,C,1
Muslim,B,C,E,D,C,D,112.55514527358793,-146.8684924660665,111.11393515781593,C,0
Christian,E,A,E,C,D,D,19.02363204633313,-121.7094594214777,244.57294163164067,C,1
None,E,A,D,A,A,E,-52.00776873106564,137.50368028425223,-178.17197925421507,D,1
Jewish,D,E,D,C,A,C,160.47286079349178,-3.3371576665262963,54.9540556176031,D,1
None,E,E,B,C,C,D,-45.96238694284177,2.4433928025569065,199.71830860251058,B,1
Muslim,D,C,E,E,B,B,117.26191590413156,-39.07995864968077,-50.99713422610675,B,0
None,D,A,C,D,C,D,35.908449353760886,-156.39268923327444,-155.0739640594464,E,0
Other,A,B,D,A,B,B,-53.602191568030776,-46.001455404536905,41.842010758506525,D,0
Buddhist,A,A,E,D,A,A,-9.384423941480085,-16.574113939552536,131.25584796151412,B,0
Muslim,E,C,D,D,E,C,120.28796130027447,-50.77339666124657,-9.832703257420958,C,0
Hindu,B,C,E,C,E,C,-150.99199723444735,49.73871233251742,-116.49553512890989,A,0
Hindu,D,B,D,E,E,E,13.4036928244116,43.89012523606628,-150.61577279159403,A,0
None,C,A,E,B,D,D,38.37145077006654,25.005661816301703,-10.916786575750335,B,1
Other,C,A,C,D,A,E,-69.85118641761824,107.63004828580517,-11.856536520397707,A,1
None,B,B,B,C,A,B,-52.66237192636737,153.66813169119183,-110.47680392288373,E,0
Muslim,B,A,D,E,A,E,46.350357487636465,-138.93099337600358,-2.9029257993406286,A,0
None,B,B,C,C,D,B,173.96864895102925,-193.04796058707075,24.0735433540517,E,1
Buddhist,C,D,C,A,E,E,-66.62537805967864,95.6677336795942,24.243959813243436,C,0
Christian,B,A,B,D,C,B,-298.98371067149577,-11.036878374699109,38.463354458369736,C,0
Christian,D,A,D,C,A,C,92.63778124826601,-48.35380840159746,-31.0419667848801,A,1
None,C,A,B,B,C,A,-142.35605222938972,-11.025538797040548,3.9121073197319287,C,1
Hindu,A,E,E,A,D,C,29.10268873467882,35.69534463885749,99.01437338804041,E,1
Muslim,A,A,D,A,B,C,177.95081275145077,64.15870715806444,-68.47617737187784,B,0
Muslim,C,D,E,A,D,B,-129.99310390116727,17.3216101830278,-137.90438292759234,C,1
Jewish,C,E,E,D,B,B,122.5406249318759,-126.89179825362615,87.6972362493795,D,0
Other,A,E,E,B,C,D,23.71966721903302,-64.35395979422066,-244.71326806315065,E,0
Christian,C,A,B,D,E,C,-123.86230309168349,79.75121902565571,-73.89099747754406,E,1
Buddhist,E,D,D,A,B,C,70.6722962053793,55.29951946091267,39.78960843421513,B,0
Christian,D,B,C,E,D,E,-38.9642120150475,-176.03649165879278,-117.95593682795618,A,1
Buddhist,E,B,A,C,E,E,-226.34488096224064,17.876915496120183,-170.56278832320118,C,1
Hindu,B,E,D,B,E,E,-98.89953924101835,74.40199674662205,18.1938188138938,A,1
Other,A,C,C,C,E,E,10.077990625806182,92.99748742054479,128.84125675700224,B,1
Buddhist,D,E,B,D,D,D,-9.598233535229452,104.42576224937685,-122.01901001866327,C,0
Buddhist,E,B,B,A,B,A,37.64815985447275,-38.82508121834841,81.93428813516009,A,0
Jewish,C,D,B,D,A,D,-102.43961325312605,126.98415383956099,-52.04830106117875,C,0
None,C,E,A,C,C,B,-19.66513319580162,12.914107800546985,-211.65506913280282,E,1
Muslim,B,D,D,E,D,E,140.1770110714309,58.1400266657938,54.131905586195714,A,0
Muslim,A,A,A,D,E,B,-46.465224497355614,-77.10639385607321,-55.930899477886186,A,0
Jewish,C,D,E,B,D,E,157.38763142638092,-44.89631086063405,-18.679223781906966,E,1
Hindu,D,D,A,B,A,E,226.8003989966948,134.16319139695494,-28.477111182522165,B,1
Buddhist,B,E,B,E,A,C,-36.67630597606442,64.01381245311136,39.50125416445067,A,1
Hindu,A,C,A,A,A,D,-70.4346372658593,-15.706658385816308,-22.375679692486344,C,0
Buddhist,E,B,D,B,A,C,-53.032398006474054,-81.60179600029461,-105.40062633664186,E,0
Other,E,E,B,E,A,B,128.45245585138198,34.30672305510724,-67.57005833199706,C,1
Muslim,C,A,D,A,E,E,129.2055965415625,-97.00586024188827,-114.1252541836916,E,0
Muslim,A,D,E,D,D,A,-2.341687554252875,10.431176920453405,-35.87516916817994,C,0
Buddhist,E,B,E,C,B,D,-90.74619772274062,-53.96413239665375,62.83240583301054,D,1
Other,D,D,C,B,A,C,-4.2863974234367195,-106.1378154337924,-60.29757760302488,D,0
Jewish,E,B,E,A,A,B,-18.164754426616184,106.51156238728599,25.180381080515218,B,1
Buddhist,D,C,D,C,B,C,96.21900979099662,146.92601813955199,26.336957695541795,E,0
Other,C,A,B,B,C,B,213.18092900734075,62.09769976799681,1.50454638874027,E,1
Christian,C,D,B,A,A,E,46.55114562523865,-9.672553774874038,77.24641518398283,E,0
Hindu,B,C,B,B,E,E,15.209899690146782,-8.89946771193317,1.4016317750629255,E,1
Hindu,A,E,C,D,E,A,50.896453207521006,-152.83449640830642,-32.086019063044205,D,0
Other,C,B,A,B,E,B,-127.98785768822071,69.29332171925742,-6.672767454006791,A,0
Other,E,A,B,B,A,A,-12.927645889546577,7.545433681364718,-35.728055624854335,D,0
Other,B,D,B,C,E,C,20.841379109620544,30.062235192321722,20.609194796775807,D,1
Other,B,E,B,E,A,D,-29.477086253257383,-7.245091389453728,-135.21911168067905,E,0
Christian,E,A,D,C,D,A,21.08948956883122,110.80946045077165,128.86559492564115,D,1
Muslim,A,B,D,E,E,C,-61.12789462306834,-150.37259532022168,239.57357821426504,D,0
Hindu,D,C,E,B,E,A,48.82058314964622,115.34731288054512,-65.04974080835225,E,1
Buddhist,A,E,A,E,E,E,-122.51187840495965,14.543872463949844,-181.85559146856548,C,0
None,B,A,A,C,C,C,-111.66113881140008,-140.69596142509445,65.51583254291067,E,1
