AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
18-25,208.73494503479878,-172.62395078542554,B,71.50882125132804,-83.78101618411395,-30.18397087661108,22.098090923151585,27.69748581186941,79.10901427321836,B,E,D,A,1
26-35,21.98094231178227,46.289536944730926,B,73.42896268502963,174.84365126591732,-48.92468759745081,-3.123999661316839,202.68517753368616,-13.255475951144122,A,A,E,A,0
36-50,-11.49616745923672,12.274425796824291,E,-180.6350872180116,43.81729699465691,30.97155749743129,24.245184167700355,-176.79364335197164,-305.2245097740495,A,C,B,E,1
26-35,-169.3244800572107,127.97050708825175,D,-53.84556704083535,-2.333333483493408,33.51208615925012,-70.0109049955516,-31.85431772257134,95.88932609316511,C,D,D,E,0
36-50,-66.25703695372763,-6.257139940372506,A,-231.2644546098015,-30.81624150573502,134.08767117091392,-77.81899338892804,-58.24095376175787,51.32213693616361,C,C,A,A,0
36-50,-113.46085742754373,-144.69545143480502,A,-108.34404243498201,-100.0548487678353,275.1097352305253,100.67943922340758,-74.51829593409401,-122.22949533306213,A,C,B,A,0
18-25,0.32962325183326424,-26.967090005686163,E,86.10117204001028,112.17617382904245,-107.9550709148639,-57.075483264511575,-86.21864210321772,112.65832256090569,B,D,C,B,1
51-65,88.3538942372829,-93.08207830203825,E,59.793382047888656,-32.11017242873305,61.78683312305585,34.45339147873903,-30.792211794831694,58.489677478704415,C,C,A,D,0
65+,-28.36295849986101,-129.1382060642407,A,-103.93380598321282,-82.69284125464654,-54.89604152318497,30.936205286432227,42.41414962783465,89.25378223314748,C,A,E,C,0
51-65,170.0941822224267,88.13844160784498,C,44.81096830341965,96.17207263913978,-140.9995684272571,125.19170670873152,109.77018606802405,105.03808008185503,D,E,B,A,0
26-35,69.7448642922191,48.650054062157835,E,61.95772284485025,-83.16374166630149,-135.17188176140493,33.41288976206114,103.92087292192649,-65.85136777141538,A,D,E,D,1
26-35,92.35986103887564,-47.2222730976424,D,20.523782608238314,-174.77835654744973,123.03754828464226,-64.10794070894245,113.0723408961425,4.569011672019583,E,B,D,D,0
36-50,-61.18385090021938,-33.214845299393566,D,0.8101367914345708,-83.7225559551942,-111.02896331922214,18.47571116342365,-61.117486074481874,41.80244885729965,B,B,E,B,1
36-50,-97.22219540497315,249.7326735833866,B,150.86004189791495,-0.34699700278784684,-39.1085985606649,179.24333259025647,-47.051596794272136,-70.80632538194374,E,D,E,A,0
18-25,114.05620175570152,-17.191008495270992,E,-161.73318663653157,38.718887167912676,105.92755169594969,-12.006265463792817,-166.32264579096858,-35.98389719559334,C,D,C,D,0
36-50,49.86236326132188,23.178811945793427,C,165.70201970170874,-84.28595629600326,40.85008668864415,-92.8991972317174,-9.665707669343018,40.538687345624794,C,C,A,A,0
36-50,44.74660433898925,-176.33176471007857,B,6.955568615344348,-187.23954896441444,8.061472781254302,200.68049728196388,-113.4571872141332,-56.49050275330768,C,E,C,D,1
65+,-28.67638835827212,137.72527848902376,B,-2.3038394560455067,2.2615565446426062,-44.75053814974322,101.08351013326306,68.77138915284753,-47.47710345819956,D,B,C,B,1
26-35,39.391895151192266,-44.27566499930696,C,138.43139851053513,18.336101626876662,-153.37735561110014,-109.72042896713103,104.97128641572124,-170.19449429802208,E,B,D,A,1
65+,129.76803858702064,-88.41880992870742,C,46.93426734454556,49.14682954361685,-129.3829762329725,55.209834747955085,102.06223935945322,-23.202424862487376,B,A,C,A,0
65+,24.12384571212221,22.430619446973598,E,-75.84339803738027,85.44897911426324,-27.46275863777457,13.348374075552538,-261.28630409100396,-75.13337135205936,C,C,B,C,0
36-50,61.86642214697341,-72.52204222563999,A,-2.379064373857703,27.81165876294036,-18.800633202119997,132.3658280183713,183.83239414908263,-115.42022221955467,C,C,C,A,1
26-35,-108.71052457432447,82.12928203682249,E,31.061516661710975,19.524749443163575,57.297628291537386,9.78336369316383,-9.77039055050363,-46.38352348691732,D,C,B,C,0
65+,-88.43539031202081,-78.05247758675654,A,196.46477423654142,61.5453417125053,-0.6696169347406712,47.164100783010845,-182.75062685107187,53.38792383577502,B,D,B,A,0
51-65,29.263941889816753,-80.82537367307982,A,-225.0793957499293,62.012316298729885,24.252459818539986,18.153211842848545,-18.024185251748438,90.42172993651877,B,A,D,A,0
36-50,-190.99967374162748,130.83341776866752,B,-161.263805836022,-31.422778460752948,-67.34995376433112,-99.01053753478135,-17.914254227112405,-207.54151034179498,D,A,A,C,1
18-25,2.5688638745386205,84.76113987255222,A,194.36032642061957,-110.59363415425176,192.80000759046575,87.4614881483503,-43.21267188827104,-88.96706381013297,C,C,C,E,1
26-35,-65.20877786176392,-64.37839613193435,A,47.688357825019196,-7.283708886177702,150.8965976607374,144.80373680883378,-35.38642423039035,33.33518946200894,D,D,C,C,1
18-25,61.08219405362198,-20.914869964422888,E,4.941352642732097,-72.17605452476413,39.147273395505465,-20.580844081522013,154.17015610809912,-64.26499836250386,B,A,D,D,0
26-35,-63.93051039337989,122.33683955382968,A,-42.36168130114267,-56.7004705620398,103.81034120742649,116.68314043411172,39.985598718021805,-25.857861335031266,C,B,A,B,1
18-25,-90.6446401244356,-103.43653570956019,E,-4.5480651846104685,-235.19814966778472,0.605204116982623,87.59361026433105,18.55759373130203,-113.85165912149517,D,D,D,A,1
36-50,-156.0460866331573,-18.46965987442776,D,123.53650689307891,-39.35210990472599,-56.45216266665638,44.70908988617516,-89.71081326741994,-29.9509581429517,A,D,A,B,0
36-50,-136.95294083589758,-51.5963511424041,B,28.990393595146802,-18.37756220371662,92.66242682764243,-92.05322428648157,-30.97477668432597,107.92260933902867,B,E,D,C,0
65+,-11.44415393128872,6.902530710336414,C,135.26485231016144,92.6573851268378,-114.97207293403444,-31.46068045645511,-61.11206675597195,-106.44679710135978,E,A,D,C,0
18-25,100.16614240409515,-119.71113587301714,C,-63.45063289946099,-267.477493704273,-37.263699149962555,-24.21514721234284,53.14609420721391,76.43773414279849,B,E,A,B,0
26-35,-63.289698441482976,114.44442996999193,A,-12.031780923322543,-111.35928517194591,4.2721035768401805,29.93463294632402,20.098122016667634,178.95880518070854,E,B,A,C,1
26-35,-137.350633501452,-11.4457030707643,C,8.947742623966533,123.58733918466858,183.78179577685728,-58.63311745247698,-87.00620693681671,-48.70249534581026,E,A,B,B,0
51-65,-138.99545385436426,-17.009798638353452,E,103.86297033151568,56.5945018214422,-56.482227542906415,42.42613468210348,-191.57603027864937,-27.35957507591738,A,B,A,E,0
51-65,44.208835981746894,250.19091903913048,E,-12.52320152198235,97.64274067012873,170.72698080321754,122.53836318644593,-74.11963012476357,131.80489593006038,D,E,C,E,1
36-50,14.110727963070113,-56.16021444798276,B,76.04193170637839,-66.93425339032582,-78.51586761978726,295.8026921258654,198.8281281704108,31.74297246215485,E,C,C,E,1
36-50,31.61262267645067,-67.66783366564333,A,-168.01793914637125,2.1247273372746083,-2.9154981105306463,46.84328655421507,-56.069717956384494,137.71400559659278,D,D,B,E,1
51-65,20.501554967797052,54.72509012575102,E,-159.94870915012825,110.2834369118101,133.50604877025208,-125.51389252654444,61.109393157582716,67.786401125375,A,D,A,E,0
65+,-41.956673769561036,33.80558021182155,A,66.51782739645533,-92.66474131311217,161.74043546312674,-106.77051218161905,72.8453154705164,166.24896463684627,E,B,B,D,0
51-65,105.41486934503877,-103.74871908825772,B,54.949845554139046,-100.42320764343518,-147.3110146677317,-5.9513944569910056,10.997429897274257,49.85090276166655,A,D,E,C,1
26-35,1.182422547389827,-32.59106053838828,A,-79.26521801888933,47.55258596692736,15.957194151216761,-2.4713509113735377,65.10707476184241,133.62547072704945,C,E,A,E,1
18-25,31.281992817233796,134.82922634540614,C,-113.15291683450171,100.89270170284155,175.14218385639677,-70.71387741746611,-73.78468700404474,-7.891922677939557,A,B,A,A,0
26-35,-95.31394306350445,-82.87435177903558,B,-64.20384141016764,38.705500104887356,95.92713027352366,-2.095542644371667,-50.87709456786678,-24.387990851703332,E,D,A,E,1
18-25,-150.38208415905635,66.15745933347131,C,-1.2130217848883,-197.80541462374288,48.88587144842384,190.02999836206266,-36.126565708362314,-99.08839631397642,E,D,A,E,0
51-65,39.94168080811699,-132.76462788833533,C,-144.83483947015569,-57.34955411118533,-101.16773776675805,-21.59274176518573,77.19957888231347,20.864858130332646,E,B,E,E,1
65+,48.2769727468713,142.8206908075869,A,-52.201521441067854,124.3478316685025,-192.03450986580657,-309.77044048702055,113.9039397407927,84.4457564664341,E,D,E,A,1
18-25,25.070431913600466,-102.19288461913057,B,-150.15695433034273,21.621375916447942,87.23993749852731,2.335136295670576,82.82936282891659,119.60719024935959,C,C,E,A,0
18-25,125.76565814698168,-79.82675632809297,A,-243.72606663149247,-59.17876100137227,62.627015252170104,-64.64301929503114,-42.79151408102193,-62.41649212970606,E,E,A,E,1
65+,106.01868955392912,-59.992893784072784,B,203.90627094253776,-120.32522310408635,73.64355188808233,-9.76283048270881,-157.8569861290881,130.02961128240992,A,B,D,E,1
65+,57.850690674837544,-37.41531994803788,E,165.402867291786,-9.369178122892418,6.415178210913706,48.354513593759876,74.43778857601974,-67.68238428405161,A,B,B,A,0
65+,-4.042598999601668,-70.18189096397357,A,-121.53445287488813,-23.32362631688576,-63.90249973503786,-103.02346400326488,73.13778157458589,144.95461960685273,B,E,E,E,1
18-25,-0.5697615118479098,-14.457634106613082,C,2.7573626097766852,-39.71430472155116,-82.83407336697704,265.69399879194606,26.575416253114298,-112.91231626978127,E,C,E,B,0
51-65,-159.2510515289514,16.439226042044854,C,59.43506226564986,-56.989279295640635,70.6001441634987,-1.0298088510203052,90.49794565858001,-11.321220611552793,B,E,D,E,0
26-35,37.583768456987286,-177.12355435376185,C,-35.43514650196467,42.145342041761076,72.14219359722905,-28.153134901914157,23.064426393593074,37.084750140274025,B,A,D,A,1
51-65,-178.8075543017165,-52.93396315135153,A,-53.227536318489776,-62.54235011390287,22.010967819762808,7.954152659368945,114.42129002404806,69.89452251447933,E,C,A,B,0
18-25,132.70131477484674,7.226938453144578,E,-151.1687678960754,-13.403193295115734,-139.0248605428104,187.63532972524524,-117.27104501499703,121.24085175173953,D,B,A,E,0
65+,21.298534761610362,-158.62769349254737,A,-37.44082808685357,-66.379392552459,49.36947703807007,-83.89606822415101,-204.81953179182244,-77.00114056279911,A,D,B,E,1
18-25,89.94932759195493,63.54493996311429,D,-161.34374902366966,-86.93403257445634,-52.85445563262784,12.133990696559176,184.96836372521827,17.779886718422482,C,B,A,A,1
65+,-19.130554057876484,41.99155845195394,D,42.790262219299116,-60.32163882183828,-94.75248032045282,32.46695582795523,14.964924094504026,-50.21494664192937,A,C,E,C,0
36-50,-109.37778874546544,39.544890880870724,A,-65.84427073571072,123.84011035653441,-25.270254001902572,135.77287077684716,-28.036554188693568,37.17091032373797,A,D,C,B,0
18-25,-144.15789867946157,-146.1578806631238,E,-14.01084625511684,-25.239915993360135,10.688106839757928,-41.380187276897765,-165.13620116856907,-4.767456096175866,D,A,E,D,0
65+,-18.239320368603167,-137.6690299642168,A,-88.85332197999367,51.714396250143615,-95.38380670585755,49.6891109143954,-24.16984869883053,-64.79509209206962,D,D,C,B,1
18-25,-18.899314782559056,11.83776523506658,C,-102.8029265450924,49.442452503930525,36.96144102004026,72.66201634010181,85.2686804128717,42.7021248017929,C,D,E,A,1
26-35,-34.91454507613597,17.242919863213537,D,62.40187078300137,2.823053479019624,-1.581396874015419,-64.92527655885762,114.26746772973088,-41.96147392140769,C,E,A,B,1
65+,-52.2154308070252,56.16141440769249,B,-9.758654396276857,-107.43859428690516,103.22289806023599,214.54087276249143,-92.3270252087788,34.99628599828502,C,C,E,A,0
51-65,-97.62633729653565,121.34783343782898,B,-102.70502820661844,-21.17357587988394,10.99138347954053,-101.90377874441477,62.99357691908518,-9.374142944914693,C,C,B,B,0
36-50,107.38557909758306,73.76774026439804,B,-12.18507975882873,124.69837142451776,151.28143192975668,169.18574896385542,-138.83250410963163,-112.93293992189766,D,D,E,A,0
51-65,-48.39560741148327,-102.5041605099963,B,12.124084556799557,129.27111923221787,81.05140196710913,69.83426009511182,-52.020447950779555,-92.14942524122584,D,C,A,B,1
65+,80.47543666866837,-101.79970583084084,D,17.66936055081761,-12.272726335414253,47.49234045745233,-93.27815619173583,-40.574124323950386,-57.170165730974134,C,E,A,B,1
51-65,-56.51279756838126,12.885893413966084,C,-215.31170568683748,-60.41691202870375,-78.59593879875051,30.30507636344672,-148.73207164725045,-41.73769887293497,E,C,E,A,1
65+,149.19699768384024,42.32988167541735,C,-10.989892903594772,22.535101647186444,-21.162044366032866,-74.19345051379476,37.01966660142437,-40.153973151795704,C,D,B,E,0
51-65,-82.62903941206034,137.7007708450058,B,-9.874862397782959,53.98857134846495,58.783200831653836,-74.77199540126996,54.824784754108315,182.2373679585487,B,D,E,B,0
51-65,-186.86189592549053,-6.126902574283808,C,25.635032963085635,44.99630135970299,84.09508271442236,121.78636209249602,-69.54101991858853,80.34434945694228,C,E,A,A,1
65+,96.38064079425051,66.6563137614576,B,-25.103212489977185,57.47355071075743,24.260448810639417,-17.338052142250003,131.67675991770216,7.549318031597572,A,B,B,C,0
51-65,53.532092568289734,135.69080569374267,E,-46.28390701511263,-159.15913340245723,-116.7528558931765,-224.59631259505568,-71.83701366962102,9.526619002770673,C,B,D,C,0
65+,-91.68504444156831,-47.919273606261854,D,-91.14691929473327,101.89477102771534,-32.271172502128294,-89.03509150483143,90.66567265145801,42.18708468987648,B,A,B,B,1
65+,75.12834826055793,-26.986020110350417,A,-108.28665324358779,37.7258601776691,-21.729091466755037,115.10128333423904,33.33889336582539,-31.356313501490362,E,B,C,B,1
26-35,110.35527889909895,168.785471461164,B,86.49422058330067,26.55235450797547,-254.87356886059752,0.5211807295427872,182.47426333848284,131.7623481705584,C,A,B,A,0
65+,135.5374541104523,-104.3590459316275,C,65.23877690518755,-41.03858561771296,-67.04747970601387,-117.04635147142517,121.88314081342388,-1.3897077460686886,B,C,A,E,1
26-35,-19.79755057165437,29.60980292564853,E,-199.64147621711018,-6.425446066557361,-57.020801736546844,143.46179711663282,-172.62971097329887,-24.349898458912673,A,B,E,D,1
51-65,60.065737173943226,-49.1990634017213,C,-120.080360571267,-104.84067285205599,-130.60799814117078,-27.26210733891614,74.62666096879886,-181.24937662138666,A,A,C,C,0
26-35,-6.2801510718461655,9.455060456371225,E,38.449612258630786,65.56027659691371,-99.82510298645474,-199.75197772874876,6.603375859573836,-35.458961282794334,A,A,B,C,0
18-25,148.40641759375868,156.80770411347717,A,51.24990541267268,124.96301369931398,97.07066193976341,58.67880908686336,-43.60667804949394,8.54839793401792,B,A,B,C,0
18-25,-104.85263885220664,33.932289364312446,C,-100.99135990428478,-41.50000203354049,85.62461163591418,16.38318440548248,-23.905881336785885,212.58155573141937,D,D,A,C,0
18-25,-100.71798191730717,-130.37806588718385,A,-56.833547751111205,0.4054695379208291,58.417053672528816,16.707275060294,177.4230627106237,-80.95641852848586,C,B,D,E,1
65+,209.13395832245456,-72.40011831900914,C,-141.12228296032413,193.74133827185088,-57.09137320944281,-120.15901520381,-8.332540232601572,-174.2375121058757,D,E,E,B,0
18-25,149.10450348061778,164.65114098898403,D,-72.74028458189652,-44.004226401600505,103.87355532153116,-100.50555285585243,176.66134338528076,8.590051660405857,E,A,B,A,1
65+,237.17913794396392,-28.305680672646055,D,60.55868419278555,-36.206598737979846,30.35032812744822,-93.53276822641186,-112.62106696793231,-81.61971827073468,D,B,E,A,0
36-50,-15.498158302327782,-28.492261969465776,A,-256.3712371364546,21.622535528080448,0.1100417973544466,69.24883979414413,-65.36359583813709,-64.19833193813322,E,C,C,A,0
51-65,-39.22947493282517,20.43341660052095,E,-53.44632250190825,167.91437797485443,-30.97185582907046,-52.55015446128106,13.907636524076564,24.70795803460956,E,D,B,A,1
26-35,-60.79546770695804,81.74821657524377,D,18.267437539015845,155.16612174396693,21.75652193576782,-16.78637972777782,-47.57642478367016,-38.00137617297407,C,D,A,B,0
51-65,-111.59581625768975,219.983793012938,B,35.39258454608347,90.50027798464183,-102.52534643960345,-14.515162889735814,40.62567375680757,-30.31747773229066,A,B,A,A,0
36-50,-180.47537728796607,165.1363994387303,D,-113.03832120142083,43.84969122804596,35.6312805803237,-20.291954671441783,0.4080792295733259,20.996686716667632,D,D,E,E,0
18-25,16.816059776636877,-83.84932220058461,D,-80.5124922817043,193.96137858511568,-46.249001739779935,-35.91898716295194,-25.411824891443917,45.79893910822253,E,C,D,E,1
26-35,-170.36225003070925,-89.07519307433851,B,-55.05278124083106,108.96302924660353,94.21312565317568,-168.77191266143203,-58.149795708333386,-127.83544715901938,B,A,B,A,0
26-35,-158.96322821444332,-186.24844610395579,B,-148.48915307394407,-31.15397308620803,-119.14019103014655,16.708942706123654,157.28172840647488,140.8590789059143,B,B,C,C,0
36-50,-126.20773366030156,79.42237036978635,D,53.68165753415548,1.614022593825044,-178.85123570193517,-47.837551319167815,-97.63090053837097,19.06446946249521,D,C,E,A,0
