Veteran,Religion,age,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
No,Other,32,Widowed,-89.08579415249483,-0.37413985825828966,92.69502144406115,D,184.26416880473542,B,E,48.57728456584604,-79.81046238422289,-73.55209750669869,97.59923832211751,137.8503926347795,-0.4091389495639166,A,63.81356590062044,279.8236316997043,1
Veteran,Muslim,48,Single,-162.7780998171925,-75.74604973697193,124.18183703971661,B,-2.5782232662954265,D,A,2.5110591404328124,-157.2493083221813,103.67779319681887,214.80940621558125,-31.872957028276577,298.18653720307924,E,-17.871887400769808,-10.270330723055181,1
Non-Veteran,Jewish,48,Single,-49.0684930077805,-61.6492316386703,79.33546600125634,E,58.7972321252218,D,C,-86.83226693510883,-31.423329671072846,50.4813365136292,99.57066585610482,28.23571088874258,-213.10317597368962,C,-14.937370985474056,-75.35589361945253,1
Yes,Buddhist,73,Divorced,-111.44300279222372,-48.19489985513534,62.48410215186754,C,-19.007318241722697,A,C,67.46631390311303,-125.766487228315,-168.36368251527395,-37.63204328585197,25.31608126402784,-89.49195400357418,E,-25.461140757737148,76.47480270805485,0
No,Jewish,79,Divorced,-89.17474596920681,-52.83962535208681,14.807910300450864,A,-1.7759223417493646,E,A,55.61330812446822,-31.4387597291062,44.81740884494148,78.96859666459247,-146.53714621818332,67.67095344691602,C,-135.10459835206805,-43.928590916802605,0
Non-Veteran,Buddhist,76,Married,5.458829827680314,-27.95229262803314,-12.364774980486711,E,-197.78761022305468,E,B,72.09189795861346,-88.17600666247957,220.30506440530968,31.81955873167579,-53.12645756353955,49.372339231050006,A,-83.03425567932933,-17.948891197531044,1
No,None,67,Divorced,-92.9375019514013,-5.7259220193123745,-136.95659420342324,A,47.46177879035295,D,D,-190.47284901180942,37.954558418137324,103.28887370150426,118.23179264527593,19.79413638392778,-135.73020280799324,B,-171.82270348608785,-58.349201815184095,0
Veteran,Hindu,56,Married,20.947622597462093,49.25985374981415,44.59591023291913,B,-157.1135054499757,A,E,106.17761926246041,-11.730013022161721,43.42455506449203,12.327601262250141,12.910544753165992,159.1015519761743,C,5.4126710941754075,138.5232763803969,0
Veteran,Buddhist,29,Married,-149.50849500431912,-157.85327506013914,-103.18430149617332,B,-199.2890416869752,C,E,90.9007536546303,-128.0269771535306,36.275450091949516,52.93528880465905,11.140397286708621,-96.95149107432009,C,-128.68858040192225,-144.96985583651036,0
Veteran,Christian,32,Divorced,-83.02152218182192,-33.86767851927629,67.77494973924648,B,-27.441326564368122,C,B,-7.640449436520328,-28.359436918716053,-7.3897257726808165,-59.23089610187359,-73.44641786391428,12.386785372710762,E,22.064629919320282,97.75237931206544,0
Yes,Jewish,69,Single,-34.43451940131672,69.89603349412477,-64.82738169619535,B,-5.384037683729173,C,C,130.39813032182047,-25.75602590678634,78.03006728814732,-35.302002699112286,190.27597354986338,-34.55788393177114,D,-96.6314875099053,-99.35312538954932,1
Yes,Jewish,19,Divorced,-83.11615039542912,78.54435881508965,49.11676265419012,D,-71.59831282854931,D,B,179.6744126261285,7.807331008470089,-163.3617923209334,-195.9610250191883,-95.60773550299227,61.38663368593031,C,141.88802685710823,28.669671934684104,1
Veteran,None,39,Widowed,153.80468575743902,-27.904863714239774,49.26234292182158,C,-131.56772786870187,B,C,82.3227796148275,98.48838551384739,-30.69140918735261,-45.76468352021397,30.62810738156298,24.883727230902373,A,-2.9311416295398485,-224.51793122310147,0
Yes,Christian,46,Single,140.02083090709775,74.29656244014602,-94.5945176360787,D,-103.3507106893158,B,B,-12.82573041758166,19.861870278371736,-83.61597037431682,47.45537221686458,-30.440427515508144,-28.28866828831078,E,-8.375860629651706,149.84894261066043,1
Yes,Other,55,Single,-6.531526621192192,155.82093110380157,-34.6414383460852,D,-61.85324249163266,B,A,-50.33141206898154,41.31907019378038,61.581137525596155,1.997989435454166,-112.85618982269936,-72.65890187761724,E,126.02860461838428,185.77494546789165,1
Veteran,Hindu,54,Single,3.5598760937490592,107.87037795997676,-52.10170590015684,B,-104.21117692691142,D,E,115.30749598801214,62.010272046454006,-150.9825812568178,162.5691996597508,-115.32518403569634,30.33983515987847,D,36.66894760230157,-17.859532080268586,1
Non-Veteran,None,67,Single,145.53742801683794,-121.56238288180231,-42.20667680222064,E,71.88929711264173,D,E,21.877853785099767,-30.880534886315296,67.20660080061012,25.24800961857584,73.57176675537049,128.80297457247144,A,84.97908915350045,213.25980904077025,0
Veteran,Hindu,77,Single,-3.4470828107351927,116.45334669242126,76.9342860820373,B,-13.987901330772473,E,D,65.85796295596666,-24.139854457485278,-73.64360115204911,11.670883682144703,-58.91129600940377,-79.8700762227028,B,150.11770688139472,-0.6667185299761891,0
No,Muslim,64,Widowed,41.34372170948256,-0.2522937236616655,-132.68622978730383,D,34.027493404791414,C,B,201.37628334541643,112.68841998484473,-4.694325169769232,-74.41592823591857,-65.12618810869621,13.866895939095606,C,-123.98703801653303,-57.046207111796335,0
Veteran,None,22,Divorced,-94.29403585201483,-180.24836371372723,-83.09967792811507,D,121.44848856946413,D,D,215.5447870028731,-84.1375370348296,-56.24726499368868,43.92079533048625,-7.99798108026106,38.92150616425313,D,122.61362088099972,-12.170837210910998,1
Non-Veteran,Christian,44,Widowed,-204.71732103739808,174.9286643132728,26.542838137360054,D,-147.88045297445493,E,A,28.592867158072433,132.8500994460616,-39.255468565950494,96.55678559878207,60.15368775643083,-51.08775626093666,B,30.791934770060465,-131.09239480369385,1
Veteran,Christian,45,Single,126.9751613813076,127.73027334632081,44.82239800365513,A,-13.723891993030335,D,B,13.778186440058091,34.65934129895435,19.035687281589336,102.27627201245038,58.966130678346055,-75.78581057102147,A,-116.59480367469186,-47.2498455504558,1
No,None,47,Divorced,29.303048628412903,-16.58893230944122,-100.94064987137862,B,-49.449072991428686,C,D,92.31708656233691,-15.537356288551877,-12.360781430245495,40.40835420670689,29.233856091152866,31.7186559337379,D,27.787995067751247,-157.52541780149784,1
Non-Veteran,Jewish,76,Widowed,88.65365784202368,-47.935227138222395,1.2309062489825096,E,-18.009862867939166,D,A,19.105836853596827,-97.22899704738165,58.05534114533758,67.87399749076278,-11.15263768038033,-67.63828163699391,D,-43.76995419995842,119.31460742673411,1
Non-Veteran,Muslim,40,Single,-30.806865272810736,44.95663787432943,106.21668286551218,E,45.127473964947825,E,D,-51.23681746172861,-9.847192147977415,-123.17991896352898,-31.734713065519244,-14.221803703004785,11.806634924832185,A,-99.19179955887458,-15.099817476295899,0
Yes,Jewish,33,Married,-12.560086459522326,-11.025286868924185,-69.40030640489162,C,-141.9987365803452,C,E,88.62161501902295,-125.66770186782254,-10.16814449445009,212.29227710687684,-5.964463401945841,-118.99336171085864,A,41.05603518957424,50.598007777281225,0
No,Jewish,27,Single,-69.79651937620439,-19.623611194514144,-37.511288892882455,E,215.4250178721541,C,B,-151.5226628354017,41.18014986984681,198.41279733522268,46.37466511189939,82.43371770274376,-20.4155918966443,E,53.02968929517811,24.409516813903632,0
Non-Veteran,Buddhist,58,Widowed,-73.72104363613377,87.68735578222304,46.2944107985442,E,-111.84584729072253,B,B,52.37853272062413,13.924654901159705,33.99126437238053,-2.511227806442218,69.43610223486954,-93.7763472053931,A,-66.39676444744079,29.410056680552156,1
Veteran,Christian,30,Married,113.27555194965224,-114.35730525618062,-62.74625658423214,D,17.93272190566099,D,C,-52.721789412884604,94.87423876363277,147.58851731556982,21.945823924412984,-34.36053473342333,-60.005646825119776,B,104.63379686629224,-19.19976018843695,0
Non-Veteran,Muslim,73,Married,21.71772155387823,-39.091448753117405,-127.20486017984307,C,-19.90839584524201,B,C,-250.08993478484095,-102.135526764599,-8.672923322681735,43.42521434484415,180.88539683896508,-45.42070966472288,A,-111.43637221044371,-108.62166740019732,0
Yes,Jewish,57,Single,182.77820012444965,25.355291381793855,-1.0562792771742708,B,24.802867726732522,E,A,58.228466256414535,-127.64245590179473,-74.11251671739404,16.865864960953367,-107.61483284329492,-68.71847054946534,A,-51.5042983952246,-47.485803463913086,1
Non-Veteran,None,20,Widowed,-127.72706284670635,50.98527693477932,-88.35746128212249,E,-94.61863032228929,C,E,-100.39432353433881,87.95512908775487,17.425978507416183,5.190971761445355,-74.11414564672872,36.23159990655631,B,-177.69303901196918,-79.31051852209647,1
Yes,Jewish,51,Married,143.89869237139038,-28.535217431741312,36.247411619714335,B,150.107409462766,B,B,166.6412838606372,-97.25836807664875,126.20783132712361,-30.275142621823665,-72.53749950288189,-9.319052310036318,B,39.47785315042987,-120.77368266496713,0
Yes,Jewish,38,Single,117.9795971207412,51.54336439767159,-0.30109906517401835,C,-112.94054178290833,C,A,-133.51873922933692,66.1851918268225,289.0549078335072,169.74410270385496,120.9755636501453,117.87764186436272,B,38.67985903340077,5.323287284521562,1
Yes,Jewish,20,Widowed,20.68474623125921,-62.32595341843133,-110.56011875695013,A,-99.26786339871684,B,C,113.64775566225387,32.43953544943178,82.23118164884188,7.87803648498186,-207.07500207565693,62.10991654075476,B,42.742641546935026,79.07996907065241,0
Veteran,None,79,Married,16.922585392284564,-73.4411143919224,-6.9515083966840665,E,22.798224272048024,C,E,43.10234055630561,27.326522457987036,-8.909496516828344,-31.170838188750515,97.92710550542583,-0.9754154247425699,D,129.73613742732041,-23.379118646801782,1
Yes,None,25,Divorced,46.4813435435645,-24.899817312048132,66.93757354352881,A,211.17416915223762,B,B,-81.57387285253618,247.93435181343253,-109.10692466916831,-44.71565347356306,-52.21579777527345,53.11769575830486,B,-124.45616229957245,28.36434031131516,1
Yes,Hindu,49,Married,-33.00194465184273,-85.6999516667258,-157.89668244705715,A,-86.57573915505917,D,E,157.86353434771004,-35.56829820048541,-4.500816167625608,-164.5458548139122,-22.85169490890108,5.338518354750284,E,104.60070437709288,150.66735383376232,0
Veteran,Hindu,38,Divorced,-7.516868801140763,30.493537247681456,71.21139570181758,C,78.85492862002172,A,B,-53.03382259044107,-187.66957517809766,16.643294831211836,-98.80002039972631,-180.3780488033818,-25.83361503654852,D,-113.45644760313816,-78.28029329652568,1
No,Christian,51,Single,4.584530454045379,-140.2119708799089,27.9586183048584,D,-14.786575921985975,B,E,-51.64499133951279,-149.88786010292054,106.3292969089868,84.59027301884878,47.27323824322971,40.19789702941005,B,-17.237174524352533,-25.022979012363,1
Non-Veteran,Muslim,25,Divorced,-27.297313258366778,-184.61008799955533,-1.777297946195829,D,-95.09397192030237,B,C,-56.72932551963664,57.47976897544037,-8.99895596135389,88.1844372507048,-84.69738150312067,-148.3445833337345,C,-22.28758348738362,-34.57538470933575,1
No,Muslim,69,Single,95.83741886599113,-11.871483672777666,34.50979981806124,B,-174.81641933238413,B,C,-54.184863675809126,96.94508865570045,-98.77600662680337,186.92157250559194,-12.130056187330807,29.766969114669305,A,-8.556576552673057,-37.49491703105255,1
Non-Veteran,Hindu,41,Widowed,-82.91363895903149,-137.6480932414937,-66.38208699389506,D,-73.02538106022938,A,E,24.363589164535675,-180.64303320649398,42.234347465599264,216.76939546054635,108.90045297926486,-56.15913106936725,A,-137.46110395137086,-156.74085399657832,1
Non-Veteran,Other,27,Widowed,8.573152977919086,55.85994595165257,-234.80526915380588,B,-60.05734350732366,E,E,-49.15356703267784,118.90511087562759,49.872181559024376,-94.18344128012863,-17.51483816890779,65.99493011248934,D,110.47103223115687,-27.275855377701824,1
Veteran,Christian,49,Widowed,31.471208368638727,122.08960848383809,-337.9515337976011,C,95.30786913900596,E,D,-111.18900046092833,23.170963266597877,169.32971925776693,-52.54996526269483,49.71297773624106,41.079891427974545,D,-213.37499613155862,-205.92546655174405,1
Non-Veteran,Jewish,25,Married,-90.25668226626112,80.59328154037514,-89.11802614702867,A,9.678087669093504,E,C,25.601958644337447,-15.155296725385053,-45.35473224448794,30.53569656749586,-236.066633891241,-39.82848773738867,E,27.18903052080468,22.351512473334054,0
Yes,Buddhist,36,Married,12.105275176641396,-34.09511681430066,-99.60871517542171,A,144.22099484383892,C,D,-102.93319028955482,-4.7088039607801955,-173.1584068488685,-1.0550230314490943,17.25074950585773,67.3399308317672,E,-136.99333407394838,91.60442074229223,1
No,Christian,41,Married,-106.33308097731944,63.472899633103765,91.99241949717482,A,-86.33838225868124,C,E,59.80526707175922,162.19168076498198,-23.0044971348007,88.54162514006681,-52.691824249897,-40.73081153621687,A,-38.59051431868598,55.04850409888912,0
Veteran,Muslim,72,Divorced,-95.00946736498818,-222.0745931221632,240.95675199746785,D,17.872005923803265,D,C,7.766005049570457,-152.9555412171885,-178.57634289689224,37.95704569016129,-88.1800283093856,133.34384372640903,C,-29.142518509632897,4.013467993604305,1
Yes,Christian,79,Widowed,-235.26007719878427,198.41610598487478,-173.62131498690997,D,-190.37205666058873,D,D,-79.58125806157489,108.35344175883215,-74.73131889685372,144.91296529472564,-26.883670293019485,106.64145753000693,E,-114.33804608656426,48.05923453849039,0
No,Other,38,Widowed,-78.62861571774094,7.796421171143283,-58.110377455118076,D,-159.16930336700344,E,D,266.32005807462673,-125.76844687380574,92.17782436643627,33.15992956556643,148.30912370594038,-244.99930891155805,E,39.13839492634949,162.51295313868917,1
Yes,Jewish,40,Single,-9.336629385146834,18.745459993699008,100.6872273755471,E,1.1641089580459643,E,A,131.51301956521564,-18.93280344715769,8.405072620272074,-2.0816300911119017,-168.30442348438373,-102.06679244021497,E,-33.39868693412315,-37.36539455748673,0
No,Christian,40,Widowed,32.77845331076523,-123.88230727863667,-194.02728162819375,C,58.81719822505648,C,C,-111.29476138486578,11.417114899990832,-12.842673988226524,89.53644494761105,10.57676094927901,112.93201085281694,A,158.5989728038686,3.04752821130229,1
No,Other,40,Widowed,-199.02144067389636,18.816540123777887,99.41175035161316,E,34.12803051360061,D,C,-92.29271356173824,20.32344408506715,39.703100042071505,56.43641024661575,-91.26784254947194,-148.41454062471274,E,143.8395859646697,173.42751924810733,1
Yes,Muslim,64,Divorced,-6.85435408095671,165.31080567667325,-231.99681016611922,C,-191.24837849253925,D,C,223.19168165698758,39.44224436396382,19.50516464124363,56.58114991025129,50.40208985469423,-62.58626451870948,B,-40.83130838637833,105.52635790518958,0
Veteran,Other,78,Divorced,-11.419577709513993,31.33138044038843,-127.39276517537843,C,102.81943495714086,E,D,124.33047412205605,62.80200111451857,-32.76045182960152,68.22438776317374,-186.96654873481646,128.54298825877004,B,-133.30171511096248,-218.2909012513519,0
Veteran,Other,76,Single,-0.500483617184163,-126.30499906433566,-12.384301076298993,E,124.82799241558087,E,C,30.166499163532933,43.20110354268525,100.7587422961299,-82.70201820293657,79.58850317962464,-98.73178323419357,C,75.99091796282826,78.77400028385625,0
Veteran,Hindu,33,Widowed,-59.05059473706349,68.31687356355626,-19.366199735301873,A,-20.146653539050043,B,A,188.98302154235284,11.647584311569963,209.97450159277582,-45.15061854324861,-92.57581523863583,-32.742696881948,B,46.172121704932295,174.03907079622633,0
Non-Veteran,None,43,Widowed,-87.21864150512647,-4.26960116720804,111.1746787075596,B,-295.16748478137606,C,D,108.90000840221823,-46.31900290972444,7.397606301082581,-37.856360507374234,-52.121010054654896,134.76987873693798,A,-96.74170770983879,-107.74673180015728,0
Yes,None,32,Divorced,-104.63586186949696,-72.85228933193166,167.5787755258234,A,-77.95326155423521,C,D,-62.62539215281927,-47.89805339455147,-28.23269015168683,-8.933627140206973,13.270921683313642,132.00609854282334,E,96.00143882107281,-46.04739045301676,0
Veteran,Buddhist,60,Divorced,-19.727335123953658,84.13595594014262,-37.39956711422601,D,194.11009123727663,B,E,-15.200209613190943,18.626901728753307,-47.69231041310108,-37.120194934815224,-147.70668514019886,-41.601824268107265,D,123.19703278750964,10.294021756210993,1
Non-Veteran,Hindu,73,Divorced,-77.385085459081,-68.15413668616802,53.53216769006245,E,143.62211483095336,B,D,-7.06233035298539,-312.34974738864315,-12.398960841289353,-20.31584239030268,91.05280665607035,90.07000646215995,D,-104.34675349205224,-30.684227360426842,0
Non-Veteran,Buddhist,32,Married,6.196182235939805,-75.12126824448043,-77.08805326966812,A,-65.164418261603,D,E,69.2903888982453,123.95763096419523,14.234591131637053,17.99481877982728,-121.85279795137988,35.220056510414494,C,30.7101848754278,-26.25986963934624,1
Non-Veteran,Christian,70,Widowed,-235.72885687084226,77.0757648872862,-207.68697855691133,C,62.865422932485096,C,E,179.54159569381608,24.541702372894516,-164.59698444081013,53.34860399457154,19.227757571449896,82.1332863344683,E,-159.48500165688165,-86.18719723174088,0
