ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Hispanic,18-25,104.10707319256684,D,C,65.11688255511751,-70.1289011008063,-168.60999444117417,-139.67380052638975,-10.144512042212478,A,29.488136502681854,0
Hispanic,26-35,134.9254617322052,A,E,-82.30328630210379,91.41699356182956,48.287353818918426,163.04668343271692,-10.276624226200516,E,181.14268987837755,0
Other,51-65,67.04407528337813,B,D,122.00506207808206,90.7737876582218,-50.63857867023677,-48.37864593285666,-82.25264998762317,C,91.15631142023678,0
Other,65+,-74.86218247689183,E,D,-146.5525112159767,-262.52011562443977,4.937354370484672,254.57635694362347,-17.52959577016144,D,-25.302182122753266,0
White,65+,-5.886413763740108,A,B,-22.870915803859358,-86.63554878591869,55.402938942575396,63.855656347063174,79.6401518332887,B,9.462168947066914,1
Other,51-65,-92.22004777677175,D,B,-4.014133249037004,67.10677976343213,-130.60078516280407,-37.57497410079297,45.60085941617737,A,40.610933037620775,0
White,26-35,138.14170297765557,A,A,-138.5872149543489,-114.00607875326061,-70.08698285068324,78.81775348486076,114.58870976942146,D,-5.7061054343389594,1
Other,18-25,114.94927109446047,B,B,-52.489597580851544,-184.09235899918272,-54.25596736262528,-156.79614647752342,33.972541688511484,A,-146.9715139775347,0
Other,18-25,44.38119801826473,D,E,90.85616002956655,-80.64286182265535,74.71517336522602,181.21525246018172,176.77720531449023,D,-108.40507679307514,0
Black,65+,92.56605926674078,A,D,59.02856675501842,-46.57639366328364,-7.815253606305392,-18.08821070365259,-75.78011656077331,D,58.264265425459314,1
Asian,18-25,9.661637080629404,A,C,-41.700408522904475,-21.719172231064928,58.431973349033896,-74.97690353258193,-88.61550210110842,E,218.41118310155534,0
White,65+,109.48705686990368,C,B,19.353510320796964,-121.13286610397014,62.61201589838332,5.414095220548195,127.58016649738808,B,18.448389820978548,0
African American,26-35,-117.63315412976371,C,A,-60.95918902850541,-96.78951309356326,2.0047336502540034,-41.629408345852056,6.996121466127386,E,-170.69182359800377,1
Asian,36-50,75.1205808449691,B,A,-87.28553092485515,12.982861037235502,-83.25190376928813,-52.579821394883886,25.768567118175838,E,-200.36175013075618,0
Black,36-50,-174.88380632854904,D,E,264.0193280620696,-249.92333860198946,25.028101079866655,83.25677255685288,-74.4699343425466,D,-81.50779431334591,0
African American,51-65,-111.71302513594921,A,A,78.6868872760389,73.18650214963242,-129.48925358662626,-105.95731588609256,-18.857429478080647,D,197.20129066756283,0
Other,18-25,0.0011134771010727674,D,E,9.7974709595664,37.26946870103831,3.72930776771748,-62.31319760225274,0.28709533650451907,B,23.47483293990196,1
Black,65+,-142.55751026924997,B,E,-7.688358706008404,-45.66570170030035,-149.86104445477287,151.29539467592835,-25.42018282530797,A,-155.038880252748,1
African American,51-65,-78.26926689258777,A,A,-89.49243062167909,-69.21845318940021,99.69354596312996,151.18875605815333,5.220462310874887,C,-25.831470393997424,0
Black,36-50,-100.87628008557859,E,D,184.65366118234772,-39.109522729317966,17.280741533979647,38.75077820473112,46.31794288737529,B,69.00268016843619,1
Hispanic,36-50,-17.524237584575186,B,D,124.27404378692341,-54.593809441537154,-23.161765129634382,226.4289425570435,116.52079199613006,E,53.91032207637346,0
Asian,18-25,7.270220117636026,C,D,34.11730931431479,-209.7976600375057,-108.20869431196259,-23.54183360724781,46.99104183995364,D,-69.50168860387365,1
Other,51-65,85.7423807492658,B,D,-153.3034185630828,20.20104217169171,-85.12674254388455,-185.63359158369252,-69.18004231592221,E,76.38334949609218,1
Hispanic,65+,147.18831082825344,A,C,-22.576650942832487,189.0377058101506,2.331541803762866,84.04735381441132,135.3117108183984,D,101.03848980056627,0
Asian,36-50,-245.78248347151685,B,A,86.23423238993831,-17.96130464213266,-2.6661343473077777,76.98637433222018,-167.42835069325594,C,14.974387043504969,0
Black,36-50,-130.2232045011911,D,C,227.3023229891737,-132.60597345043647,-67.87380583772531,-86.51137967844811,-35.71732491350759,A,-93.2062636682994,1
African American,26-35,104.16047522848982,E,E,27.762792575586236,-0.44042764622301694,216.94922918499873,15.918211059683115,60.87112494316281,C,-31.998578739735517,0
African American,26-35,-102.3139643429962,A,A,90.6948959500935,-97.52249641734876,17.770056619008383,28.069991883680473,-44.18153218236013,E,-26.919069507785213,1
White,51-65,39.738182512973395,B,C,-222.06240462514134,-72.48402672839453,15.28312214910606,39.89242960754261,-39.63313159392789,C,160.12244743169447,1
Asian,26-35,-59.68253274071914,B,E,-42.30533367607784,-42.54278414513673,63.108497277606446,55.33580807501297,89.98893018716475,E,-9.39058534495213,0
Black,65+,-9.74595356311061,C,E,-110.58897977770637,-11.815828373388829,-180.1335315073588,-164.7401124919428,-78.22404867736672,E,31.088131298355336,0
Hispanic,26-35,39.546255395175066,A,A,41.52915166989669,-132.22711740180003,-48.90488821367953,110.97463012205407,63.42241484276112,D,-90.22019618226993,1
Black,18-25,37.60344219294868,B,B,97.97476926668206,-154.9896442820227,67.40587488878246,1.4068843029145481,120.71033516859416,E,-81.94307798282571,0
White,18-25,109.0439030274388,D,D,25.334710501746972,57.51071784985582,-57.13076347397019,-4.229057878864271,173.6284614402185,D,-96.72048077089448,0
White,18-25,24.705603657222742,D,B,-10.056708619459215,-19.733764721229992,27.0286849401096,54.38283176575565,-14.69043558880816,A,121.5643997430499,1
Asian,51-65,-34.95472460015863,B,D,24.150877456386812,62.92892788120865,10.161100880259259,85.44632020129741,86.20165871436272,C,-116.28540323712144,1
Other,65+,131.50164605590533,B,D,84.74303182479198,68.75359205258911,62.981138695064075,-56.97155213596432,185.2212639030064,A,-120.17319124392623,0
Asian,65+,-79.07752310647562,C,A,-153.3209802155195,-60.467876542044344,134.85861801646175,-48.96014795196596,-65.22596715800859,C,33.11579291289864,0
Hispanic,18-25,78.465808856248,A,E,-26.491804766779193,-51.067514462194254,-51.45319900157481,63.40681234843512,-171.10089986038167,C,87.09285901816033,1
Black,65+,-8.368680391388192,B,A,33.698596144363876,20.806733313034776,9.029812618029895,197.4655211404575,0.5257222330206437,C,-175.90353936884654,1
African American,36-50,-16.960895727938304,B,B,-126.62560949356208,-22.3786464955026,-19.841690133594064,14.422688662176228,-106.81764539225784,E,-165.06226726256557,0
White,36-50,-25.24447900275197,E,C,-94.28503588824832,58.653042749392604,64.05326758897242,-66.04260297996974,-85.51867018040817,A,-16.35234468634162,0
Other,18-25,-229.99701866265303,D,E,-48.636282901285725,82.7848970845468,-42.483319682904934,102.89433304853652,36.74285718974603,E,-143.23168598103044,0
African American,18-25,-40.545583505507324,B,D,-0.2479502956501782,42.87245299999143,94.67873248735602,-162.39886367625607,28.39148774821092,B,112.33061108442688,1
African American,65+,14.959496809737253,D,A,106.73472511483624,-64.99547085229229,-13.38472069898205,-5.2425785130296525,10.030680807587045,A,104.2378402229798,0
Hispanic,26-35,66.21797655500534,A,A,-127.52879103353231,-18.76578836324937,60.280170938053445,-33.153565641917695,62.352661663655326,D,6.984174829623342,0
Hispanic,51-65,132.38487729655677,A,E,-82.01721646119087,-58.15204185203383,23.57685366548335,-119.43654673463425,10.14914494145599,D,32.84031043751623,0
Other,65+,73.1884414847968,E,B,96.80325290987844,-112.0482714166799,-149.99063261848406,-40.33641524343254,-137.68019488147885,A,13.986703364252701,1
Black,26-35,56.14805895048788,B,C,4.863051151801534,74.57839915538996,43.634265295293226,-62.37260525548386,166.43158310858425,C,98.92170247359863,0
Other,26-35,-121.43305373860424,A,A,-25.839703799151025,-203.6484580070484,64.93872345153378,2.923091776736638,157.23062323007264,A,152.03285916911787,0
Other,36-50,15.737822523945951,B,C,7.012714899784454,57.06773609883009,227.36218218251545,-32.696617456893264,203.7807052164465,E,-95.7374878268762,0
Other,18-25,56.755819520938175,A,A,-4.057693144340653,-108.54816076241876,140.4327498933021,65.20032808951353,-124.04992834220843,D,-105.01625921306848,0
Asian,51-65,-67.82938915068387,D,D,-76.5718448791995,12.968386034647903,3.2387160946476965,35.592673900297676,86.13363446987753,E,19.411492299324664,1
Other,65+,105.44795859947823,E,E,119.33426686525301,-84.37146537263529,39.53406468208187,4.332284190207177,40.88044810827713,D,-38.17457497681991,0
Asian,51-65,-19.45203969262461,C,B,52.0029107360237,-60.061687922425556,7.19645124898939,198.98098783241934,17.726307120757138,E,84.26265109845974,1
Black,51-65,22.819630723124373,A,E,-55.947012451721925,-23.712637726703413,-10.965984051015484,-44.95618388030395,-23.884068446850783,A,-219.93714462478948,0
African American,26-35,36.616870898136455,E,A,-102.38518310914347,218.01138167504263,50.53234075320838,-117.35676078808667,56.23692750690712,C,112.02060617491234,1
Hispanic,36-50,-100.34319326022283,B,D,15.060297580381373,9.858525538435806,182.04703461416483,-11.649044468205535,-12.0341136164765,B,80.15951522995175,0
Hispanic,26-35,-40.715098405194794,B,E,-10.72238002962116,-43.39004969238898,-16.975231256151407,-138.21904763502886,187.65916157759196,D,-18.14284822222948,1
Asian,18-25,139.38606365711425,D,A,136.58858651420294,65.53414990753544,-24.901048161810788,-12.031736582224067,104.76494353716122,B,-99.385330478925,0
Hispanic,51-65,59.19826723729883,B,E,-156.71280934462519,-41.70183348108918,-46.99311304375089,-205.1669168129183,148.70580527117286,A,-110.59742240529134,0
Other,65+,-121.06811068273531,B,E,-45.25455081857719,-18.976968089196493,163.23138708298652,8.417340745355299,-199.22790606270254,A,-3.2631075844660655,1
Other,36-50,58.50358859956626,E,B,-63.04306406322726,70.04064214817444,-3.455582257006141,-17.456821819500323,122.55938793989483,C,49.46130966607537,0
Other,51-65,-5.199543651702465,B,C,14.726881540778312,-213.3415770233555,-20.727341800317177,67.45264793066899,42.766495811641036,D,-27.25254439011136,1
Hispanic,36-50,136.53700717631165,E,E,127.70977683094773,82.80131263278155,-3.197602171985274,45.188412230511474,-70.6013737499007,A,-183.4716960083839,1
Other,65+,-89.94028331563479,B,A,4.568211502047981,23.99954273929949,-107.14842597071022,75.86038838329029,153.65866312948415,B,-94.64483079422634,1
Hispanic,36-50,84.88287154368103,C,A,-20.748221020084525,91.76440597992573,23.35519798488627,155.20975847969908,121.13992746195213,B,-87.78953733984696,1
Hispanic,36-50,-52.6978150220779,E,E,325.32906805793505,4.63973682886281,-57.12336284514022,-51.94510305249275,119.04779983861373,D,-57.99795860477137,0
African American,65+,48.740603998843724,C,B,39.547208236131944,106.66735202176496,-98.04952775047585,-13.522307632303676,-142.99522079186085,B,-5.791431867061322,1
Asian,18-25,72.75691982815063,B,A,11.892017893605358,-54.156923078315344,86.29164012435228,85.70778988746119,-182.87489147214143,B,87.14355509360122,1
White,51-65,14.662932963995596,A,D,6.9224488315360935,-158.69739422608322,88.11410618065571,-142.58805586071873,-63.205081449351106,D,186.3135310577505,0
White,51-65,-98.97606535574482,C,D,29.411487153402856,15.788153379699319,-16.321979439710965,-201.93745810993153,-7.254237172643123,E,-42.837195201807745,0
Hispanic,36-50,59.52285010741265,A,B,37.094116303537966,-47.28774243624333,12.464339677533223,-126.80352468225998,-5.347927836538966,C,43.44173702863257,1
Other,18-25,-111.54681392219898,E,E,138.220355015809,-15.47915374810194,-87.10487394274041,-17.113272947043686,-119.85992115079587,E,150.40269176577388,1
White,26-35,-79.52959817057747,D,C,142.12112722820603,-80.6510232547261,90.05207486071855,-89.25300551814986,-100.60590263867763,A,-146.73211309018143,1
African American,18-25,108.24964415601339,E,E,-31.205711504087187,39.29338709659786,143.95281643172387,-21.444177343959275,-160.47936037379307,B,-64.19593870853565,0
Other,51-65,83.87873809955782,B,D,63.26920588240803,141.3575294849818,408.4983775475191,-170.1761546560826,162.69586513586412,B,-25.927901356979294,0
Black,65+,1.9890768654191011,D,C,106.39266885263628,36.115693908221985,-118.35359021305692,25.59019570558354,-6.956640133219592,B,53.554648229408166,1
Other,18-25,28.449062170746224,E,E,18.382624550274283,45.292369400600975,36.55794219115037,-14.100971675308404,-0.19906362049668408,E,130.48267318117814,1
Black,51-65,-158.16377407464276,A,B,-6.891139659701414,123.36222430618497,69.51296913849501,-144.08553448625705,55.42503654198563,A,-273.0700855076584,0
Asian,18-25,91.23336569711539,E,D,148.8230071686358,139.9077716299634,125.99226091940474,102.27927062109805,-74.39589786865835,B,-183.4231411075153,0
African American,65+,-8.307280811937478,A,C,55.70107948588032,59.3922760752988,21.248985055778117,-167.19693740817488,51.12361696201225,C,-234.04390599250294,0
White,36-50,-46.5398011920545,A,A,101.64647516190098,70.01942995509437,104.51821726062427,-35.79489616913082,-69.41447958144299,B,95.7102733027534,0
White,36-50,188.22831280916276,B,E,49.823977847201924,-12.335985151290952,-86.06320316308387,-3.699071226489501,-59.200364697808375,D,-130.84176158756696,1
African American,51-65,-15.708556500494847,C,E,-3.230771878136883,-168.1091836003933,-84.45571312561212,-128.04646747403496,83.76457510709199,E,-158.79220068445966,1
Hispanic,18-25,88.50865090463753,C,E,-162.07826691452794,36.84578164911627,-37.98518393771877,44.141881002458355,-24.659431846060947,C,34.072555700728564,0
African American,18-25,214.3625410147756,C,D,119.87052206035926,123.81119432596593,115.13955217505591,-65.23911595456097,-234.91334978318417,E,122.88248686893346,0
Hispanic,18-25,-132.31594181017803,D,A,-21.64846031532008,-207.63954014149303,-90.8893465951763,-58.86543718943996,66.13893238884943,D,17.415402924760127,0
Black,51-65,-62.16940142226343,A,A,94.39465249667376,86.5886841148667,71.8863886605862,-169.46510974572865,68.54219719024715,D,40.332409055732214,0
African American,51-65,264.4127889582182,D,E,80.28444413575458,33.95630546332798,-154.48972006854282,-37.83297698194942,31.689751245665537,C,25.00415964220061,1
Hispanic,26-35,-130.843965332753,D,A,64.56363072379419,-29.492823808485785,-86.41028058087115,189.9559733030881,-112.1075371949259,A,-47.35828830583296,0
Asian,65+,63.07556668451595,A,E,12.284575339439348,-44.654379658296065,-206.42539263314035,198.3491184715956,-23.59103573526802,A,-61.15467861717637,1
Other,26-35,60.58059847081486,E,C,120.72619949691116,-39.98702771464673,-11.168653751014222,-81.27262896214003,15.73420014912805,D,-217.26333967321673,0
Asian,65+,4.183045168547529,B,C,-44.95076973842663,64.02138779392355,-11.246331153474676,8.36833485636532,-37.05834415335162,A,-102.90575460078549,0
Black,18-25,133.06782811123327,C,C,82.74995114571466,-58.758768078366245,143.4294412861831,86.45933861778752,-117.09287144071905,A,-83.41241165633862,0
White,51-65,64.23814111430521,C,C,-269.97371321097916,160.7036212376438,-45.75763032071995,22.269801447323935,-87.6702261558141,B,-83.71150438831306,0
Black,18-25,97.56812189456416,B,A,87.68545052385052,97.53598920826857,83.1771487056969,-93.53562030869885,-17.658432082699495,B,-132.66417812589842,1
Hispanic,65+,-32.23943802883695,C,B,207.5396232162335,-53.362110363749984,95.95521507039301,-31.486047707779175,53.18945894212078,A,-55.806523013192,1
African American,18-25,-69.62035874423734,C,A,-47.88166027793045,43.630705047156454,139.4792555613067,113.78664166790513,-93.77829719939312,A,-15.807208900029291,1
Black,51-65,44.18952265039611,D,A,-117.13508196919507,-5.840910568248669,-0.6597010771852622,63.79732457992002,-9.135311838534799,D,-88.69058852485713,1
Asian,51-65,-15.890267981043998,B,D,-105.69726558722469,21.7884102269919,-133.42351743275475,86.4896384969211,35.38510456653864,E,-162.9901605779429,1
Black,36-50,-91.85662956773412,E,D,-34.55494212615271,-132.61154618878322,16.982360528775246,68.79877692567582,-54.13848591354784,A,88.9637010610985,0
Asian,26-35,185.8964933031694,D,B,1.9118756849751755,-52.35373701905879,4.277587074501171,-63.00464668861034,-82.7054003042861,E,90.78768901573486,1
Black,36-50,13.6404002063175,B,A,-35.923619377138664,53.318956055245046,96.13076546192418,86.10557519879349,1.2013108431608976,A,-100.54704315828185,1
White,26-35,48.40436919754178,B,A,58.22846757562324,-22.063659243658766,272.52960559076627,148.60747684034982,-18.210226316144098,E,197.82422558187503,0
Asian,26-35,-50.40572135435295,E,D,98.66164075331241,148.64016052819952,-44.38355463509379,101.52810418467952,44.48787575595169,A,54.62633199572791,1
White,18-25,98.51088739394976,A,C,-35.71408541282541,-20.9203849667712,-87.64826775172847,7.62943071004841,65.83284490783366,C,5.0065188652127395,1
