age_range,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
65+,Mexico,C,8.501712690859112,C,-72.1703544932228,147.11461035564258,31.81703570964578,-5.900146412000691,-204.69094884944576,38.068286791524066,-136.69615173254334,B,121.37033984921362,C,1
36-50,China,E,140.65738262032974,C,14.467924232717202,-9.803606550792654,93.52567065866556,-112.38818331139355,-44.771344608982815,-122.31615117902857,-103.48221688910823,A,102.65309023780293,C,0
36-50,US,E,-188.03375590950486,E,-5.240162895651243,136.58361678364184,66.94167220089408,-0.27813454455541703,0.7487105730047252,44.286907002713946,57.15034635052295,C,-9.758913657585474,B,0
65+,UK,C,75.89029719728227,B,-31.090659879913495,122.67626142698877,78.42049754681841,65.73339375744392,74.90436010316745,-113.18264195604091,39.12060185984802,E,18.67157411172237,E,1
51-65,Brazil,A,3.953437378603474,A,-66.14387232724543,91.56453704168523,48.265358848090486,-48.944622545580266,56.51976671788391,53.28797176122647,18.949647506471823,E,-9.981113180611082,D,1
18-25,Mexico,C,-22.56022448929049,D,-117.75263643790417,-26.987386612803547,-87.56254594601593,-34.812539079791016,-22.335337804875984,87.4926624656814,-87.41574074914173,E,79.51957137142655,D,1
51-65,Mexico,C,-79.40608411044488,D,-261.9950948699874,-75.0130336189967,-7.631945126479263,51.67961103750399,-0.5205434122204389,90.8254186163599,44.02363800009931,E,30.524536114756533,D,1
65+,Germany,D,158.0145451807306,D,-34.41108104856875,35.45812665648196,-57.92450476438119,-184.7518654037837,-6.4319959483912195,-138.15839081912068,-8.53226619760956,D,-98.955299823411,D,1
65+,Mexico,A,14.31248186064831,B,-143.8297052334567,-43.33864059266877,-27.939435076751145,125.32977629458419,-30.049040614216672,-30.801853554161802,-30.32410634319091,E,138.55479860290282,B,0
26-35,Germany,E,-101.03041088202282,B,24.781795877163944,-108.44048685286005,-38.97271790155028,-96.05057120674259,67.34707372061162,-121.63869277870232,-139.8102843804846,E,-18.287855999286197,B,0
65+,Germany,C,-133.23465821651436,A,212.0546898643844,-14.289396830328831,-50.14507337677138,60.397429061100084,62.34665858874302,-82.22319179767577,13.481435834674954,D,22.058109655373006,C,0
36-50,Brazil,D,135.73330240205024,C,-57.688738898692606,-119.90453524451164,114.0189056897406,48.663809577550204,173.2420912288683,3.4153015587182374,72.54483456088239,B,34.39132401723421,C,0
51-65,Germany,A,-47.363978740638196,C,42.32763553890268,-14.522965756500842,-171.11796633922341,60.84930147503999,83.4854779168378,37.05618174510675,-56.107692857824944,E,52.99930007300133,A,1
51-65,US,E,-150.30017555168368,E,39.22765191351763,-152.0126012316012,56.84032525376686,-127.00629207174347,52.620198245186124,1.1419321844678576,-151.55395407032114,D,-1.1988803433684607,D,0
26-35,China,B,-94.20460574238442,D,50.4436978658378,10.363401196319314,14.561834499895557,-109.22561709428844,-43.60026301050001,33.13505276314401,-110.28894646204945,B,63.0527619346619,B,1
26-35,Germany,C,111.83619064495467,A,29.75898656754694,171.2726119948225,140.6241920165939,34.49505013413242,123.70966077803263,113.62264219886349,-163.78887799780915,B,22.545069045833362,D,0
36-50,Other,A,-211.3545091765074,B,48.42857289305707,151.23649824971835,7.590864243477065,187.7554905093218,-49.88313727721079,-138.86601016091316,-41.71745590394754,A,-2.8722909676827517,A,1
36-50,Germany,B,-73.68453609550306,D,-104.91482453082747,45.5358669656422,-0.03926433322626605,187.25727047494723,-38.36320235151563,-22.51756874202428,-89.04113117057341,A,112.00724901895684,A,1
36-50,Brazil,A,83.07997230336332,C,94.11125889639185,-77.51366246840009,83.96144285739553,-137.394628393612,151.078353387833,58.151818989901216,172.97489687776545,A,-14.300306272376547,A,0
65+,Mexico,D,126.561746812166,A,-65.64998292231611,169.38625142246133,-18.44891177351409,-65.34042900476634,6.940853454837451,-5.404748418788947,-11.820509940001966,A,24.57470718666748,A,1
26-35,China,A,-6.736838916530227,D,31.93211014903628,-67.32002308834365,75.9399073961168,28.890810839458304,-9.446983289156083,-71.04388935992634,-22.06371088205391,B,-135.90441037710198,B,0
18-25,India,E,-13.766310296913971,D,147.05535638494513,19.980653490991994,-49.605293269448545,-44.47947032305088,-36.162975828164356,-159.98687229612955,-117.81106480579065,B,24.10638333144461,C,0
51-65,China,A,103.24845291699705,B,-38.683899940234326,116.39923242017889,-109.31175014364096,116.52903863406847,-0.18190426865383316,117.32193544510218,7.316565729274465,D,-147.4605649920134,A,0
36-50,UK,E,-166.13802728532545,D,173.34171668433862,45.36136198765788,-178.8086068121465,-37.520049175652375,-70.4102120660155,45.8152416668412,-34.896378450846214,A,75.82510992477525,C,1
65+,Other,B,54.399354345347874,B,-126.37817795156079,79.72422509362359,197.27100169220373,30.00201057625417,-45.80819195353634,55.98340713850135,1.055395124118685,C,65.44906374205134,A,1
18-25,China,C,13.567549770265828,D,-43.78063893309024,-3.025358113029864,-26.581848593637154,39.34180704627849,-177.2693913029046,5.255046703103755,-82.27508594712512,A,-27.475222672947563,A,0
18-25,Mexico,B,9.273443318335756,B,187.33902942365108,74.87649675293187,-20.7355880928987,-86.64806996255219,-74.45113715019484,-54.56231870384638,18.154548905575222,A,17.415353783917244,E,1
18-25,US,D,-141.78087849600448,C,-55.440777930862176,68.26419536830859,219.63930844333373,-27.290625945638087,-14.290574398954794,-94.56337945265118,-39.17969468606191,C,168.87374686747788,E,0
36-50,UK,D,-40.671895348663405,B,-134.64411903295152,31.69065918597791,-66.55731736522523,85.24734805741873,-59.730549810161094,182.78204214680858,-120.35677576267989,C,56.57973115874567,C,0
26-35,Mexico,A,69.9522817528781,B,33.41741368918403,-27.018997649125094,3.1732997498493685,68.10771298779994,25.656039304698062,-87.00810297432528,32.25487002415693,E,65.44878188170192,E,1
18-25,Mexico,A,-125.44092627777252,A,-35.81224514265086,-55.31040093172408,-59.88269769131149,-144.3286254965266,90.2582751707127,100.34347387316515,-63.13683575989253,C,101.95682027271569,A,1
65+,Other,B,-158.64312165663236,B,108.22760461729817,-131.7912274572569,36.11711275260839,-37.72064982395526,-2.711903214629676,-187.57967921598328,-63.1628713407947,B,-88.63397191705289,B,0
36-50,China,D,-5.141864000926137,C,66.02238407827168,119.37551034297552,219.56353929938467,-196.22103482818682,52.684918170610096,-67.58734933097514,-66.57173609157599,B,-88.52942535025059,C,1
26-35,UK,D,49.76535711441301,D,212.58569338319512,160.45485208548803,-71.7103111496519,-38.92101571419186,-19.445142020809158,-24.7776349315365,-23.851878169676656,C,-121.6205235387654,D,0
65+,India,D,112.0096816789646,A,-42.305913273408684,-118.61308933081231,91.37974356514874,52.87658561421688,114.83861823215642,-133.7393927034394,-133.68615101221707,C,41.050423735021845,B,1
18-25,Mexico,E,8.631913707053148,E,-132.696930472109,-2.059357888378498,-87.5365646405686,122.20670022308158,-109.82177551823607,120.3764606626315,-11.678643421600912,E,-11.009200608558073,E,1
36-50,Brazil,C,-82.89151650684482,D,38.32982262129242,-108.04412260949752,124.66045455736298,-19.036642898925344,-51.821694768187285,253.77013479928016,-90.39188596055774,E,14.12016958586799,A,0
18-25,Other,E,47.24171069216164,B,-4.453923604879995,22.197190496186753,45.76232439451537,161.98269307450911,222.56666651974285,-28.333091743714135,-132.9944554542633,E,-25.142684462111742,C,1
65+,China,C,169.09025129940275,B,21.123482963263054,-65.06137531773554,-41.098278740657655,94.03468876658009,102.36056009429805,-19.696885028246285,83.03276084083527,E,-22.256238819920465,D,0
51-65,US,D,-125.58501394123844,C,5.075048199081743,69.58158329991791,-130.55532167061568,-95.33000827194411,-34.12309706034658,-170.07463015386753,-125.29260379276141,E,-254.06954051681328,D,1
51-65,Brazil,D,-47.80109310054859,C,6.084097016055552,105.45150717200438,-18.29683495947275,-67.29663167376647,-12.206156886875034,55.75331532616239,24.900563835954802,E,-60.18290898770277,A,0
18-25,Other,E,-104.33954491488518,A,-77.18219037485407,53.95859512840758,-34.78655712494607,-21.027672231484544,-130.06579597389236,-30.39843010022434,-187.07159001347716,A,111.49365481714293,E,1
51-65,China,A,-150.7891802585572,A,118.04778185443658,148.10173491013492,-83.87430780510687,-43.531072523573734,10.2853422555009,-141.211825232105,172.4125978312119,D,-119.27104051248496,E,0
65+,India,B,-261.62741371527136,C,80.43108464924839,-169.89305960709072,-52.61290399662831,-34.96570124296422,-61.507322460643245,-172.26896276991286,-29.416696119965298,D,-163.11684574792397,D,1
18-25,US,B,72.74869261658877,B,-123.42451822887224,-53.4040889949463,22.96691578392626,-71.1230599575208,-121.96600354044543,-82.8830420850256,129.98742030838386,E,-133.6584325516279,D,0
18-25,US,B,150.27094344930552,B,-68.79070465492062,-112.86544066525201,20.21126332453232,155.80469373091773,-70.40493059149439,-8.202339626778983,-101.53437113588247,C,-126.1356168098005,D,1
26-35,Germany,C,-174.85524436601597,C,-59.042358360569125,86.18032742469167,-32.585068748118445,-119.92730767983262,58.86942596329886,42.373770318403054,-117.47476026663462,E,60.966674562285746,D,0
65+,Mexico,D,109.52977225063061,A,-115.74094699455186,129.1436289746758,67.67177636905643,337.98975177253936,27.96294285125269,-65.81097739411415,61.964622380757106,A,76.91067458125292,A,0
36-50,Brazil,E,-114.83235474830961,C,-10.187113756706571,-4.034198892995276,126.42482310300424,-1.1008659076564087,94.05592085789826,-26.64079489035768,-88.92863387718975,B,45.057385344535184,B,1
51-65,Mexico,A,-146.9459671447841,C,32.16323666585672,11.045242920480396,-4.835737924806055,34.49553708762664,-27.63422088574959,219.77651110473357,44.81107130110402,C,205.92552658258342,E,0
26-35,India,E,19.175446597378546,B,7.772095997265022,-4.38315947279974,-46.37987496138035,-20.027977257534577,-33.75328283719941,-24.63146345719471,29.011891199442925,D,26.80891197840732,B,1
18-25,China,D,63.90946261556329,E,65.97857864955371,2.356570273540317,-9.263378031897075,198.37246192574,27.577305783509765,-41.8981195406945,-168.58097800241032,E,185.8805174598324,B,1
26-35,Brazil,C,95.9856928826534,D,34.4219260261973,-74.64043890850608,73.0381871283906,-84.50818535758859,4.302681871799675,-74.27461300515947,20.66567187975272,A,-2.1817773065856474,C,1
18-25,India,E,161.17735289195022,A,86.33714317114146,-74.50159921281754,-30.939470359572447,11.857638450392361,-116.34817074677272,-101.46217062415488,-107.39137915905303,D,-4.0759490601676225,E,1
65+,China,A,-127.26584054536505,D,-163.68726111248867,-169.80466537272417,-98.95053600424639,91.24030850200316,30.347989259394918,-27.34764142112346,-36.132341356238385,C,-67.04233999055182,C,1
51-65,UK,E,101.25804226665034,A,-24.46231449410924,70.07791062953959,-223.9907325749551,-46.48597245808108,180.7080311505731,300.5559060780845,61.20991922824446,E,124.79104864136899,A,1
51-65,UK,E,92.24121745321648,C,-30.241795326003356,-44.438008117050416,21.351746659647286,1.9893109513600464,102.0085264197704,-14.036359889595824,110.14776758727385,B,23.567640426760324,A,0
65+,Brazil,D,177.07564178749183,E,108.09002563996377,53.70364391349606,-33.40636869060071,131.51972132276038,-59.17582213364423,149.06075134004934,228.1802574845229,B,-102.76327774117118,D,0
51-65,US,A,252.7681146361802,E,-208.4824262276368,52.39668723947617,35.4739623860386,-12.657469110226133,138.9860658774479,118.12016987655782,5.326927943509645,E,21.99421548222789,D,1
18-25,Brazil,E,69.90454391845702,D,47.09719081489599,-118.76487699752198,-50.44720947211303,-48.03455289598212,-33.966230305587985,5.81876846060463,67.03063486164059,C,-45.54979752520562,E,0
65+,India,B,77.05905562195356,D,-43.728707594195875,-36.75696171638069,43.9900182764038,-123.91823696661417,-21.29803431022435,-202.17082765426048,32.471509619411485,D,-57.108398777200655,D,0
36-50,UK,E,-139.97298642718593,E,86.26028220691313,-16.352776245920946,-193.34944847092305,91.99733525510541,20.043552722381623,-43.8433895003744,-5.635393731010924,C,-21.113352131984104,B,1
18-25,Brazil,A,-46.692985693104774,D,71.50809528225498,-79.12713648840591,27.059118454851028,-64.35024916206781,89.33223998722339,109.23890861242249,23.553914785919396,B,40.08095273275762,B,1
65+,Brazil,B,-104.4157383264521,A,105.29838755991247,70.76834993660844,95.86534222865109,-66.18471292318307,1.5800535861424996,-84.25600957394546,110.51297774734667,C,59.05750301328919,B,0
18-25,UK,B,118.30035303146383,B,-44.146868715451525,68.23959136350337,32.496856410691095,-185.8618336577759,-50.246198538013054,92.2799684564656,-137.63522241424957,B,-120.64617428538998,C,1
36-50,Brazil,B,-202.52850560397735,D,-37.11538162981532,5.0957685486968565,-10.403336426009547,-48.41129517635207,-46.78491898356178,-67.56316480693908,192.82792322679174,B,113.93651052364078,E,0
65+,US,C,98.6368253653585,E,-75.65427758244414,-51.560160617553116,26.69302568509465,96.87360719192303,41.8259754955627,2.2439462786462707,26.548404877996013,E,-40.33866826230248,A,0
26-35,China,B,12.031356192680546,B,-171.35268524919033,146.37181706289874,-196.47978294697944,101.79859739812036,-39.52888194615228,47.632855391436394,179.8619948595147,A,61.57975576061472,E,0
18-25,India,A,6.121991058846703,B,-109.77809024603442,-17.5915159556017,-45.93052365168633,235.2643891609046,-77.91177998711531,-46.010941361132154,27.301908158880607,D,-44.9728149402479,C,0
36-50,China,E,13.582014521599254,B,99.93346164275557,-121.12301833274701,-228.77414528742213,-82.1257884708829,53.929918971767,-120.44316631891161,284.34816044463213,E,-43.94208931858041,B,1
51-65,Brazil,C,-73.99651788436799,B,51.82051672582344,106.78886111150132,-9.731959767033468,66.3843828168592,-37.772469309944555,108.07181174296605,174.5006089183713,A,46.43060736771078,C,0
51-65,Other,D,113.90935015566446,C,-50.063839133410035,51.64148235676254,30.519786594074137,24.70920482369379,20.174043945899673,-175.03745231422832,86.77144880427173,A,68.78186738511303,E,1
26-35,US,B,-67.15459788700011,E,-93.62230716187887,-59.81251720427143,-183.19306764446893,19.463438779788735,168.89881698188506,-181.7571029897351,22.109778092480536,D,-32.43957328042108,E,1
26-35,Mexico,C,-119.00874677631515,C,-191.99662443279414,3.8304900961769284,-68.95313325984806,-84.72041164521288,12.146766056979189,179.47433505858984,79.96826430660205,A,-40.81345308494771,D,1
26-35,India,E,-68.99909511143707,D,-52.21153183804566,-170.3558647783247,119.66845027343236,-15.210031563418733,77.72127310170511,0.6638559933331136,34.00560284304967,D,-0.8587074930263247,A,0
65+,Other,B,57.52195683927512,E,61.44781166360347,113.33811780862241,151.10229891433855,-132.24924537800692,29.597293390752032,105.92550348567708,-89.0425410699639,B,128.40524575492273,C,1
36-50,Brazil,D,-183.50557312058652,B,6.884415347508519,35.61198640296854,71.07305788452403,-23.33123013719309,102.66519036678218,80.7571568712677,9.862823825579131,A,-104.27416696916683,D,1
26-35,Germany,B,129.20670632200563,D,-26.64803754192676,-45.73915198754315,-21.68056856329702,35.248322633024095,53.80630787028673,-11.6115548373907,-26.668592539742736,D,-105.93684366676885,A,0
36-50,Brazil,E,-1.8976234565843746,C,146.13007681392446,-175.42548070567926,-204.69031415280955,137.56214193368913,109.60503739610547,104.36693189282262,122.70631472623637,C,80.77157072799885,A,1
26-35,UK,E,-78.68477946213504,B,25.851662571264626,19.80429664007443,70.76299794846253,-59.293518187143626,145.50252261875758,-68.31591501504707,159.85726689673822,C,19.7227964600596,D,1
36-50,UK,D,11.43198967679031,E,-133.8665090800488,10.763288123667557,-34.986238155306935,-81.25908377214733,95.21715918379942,82.07313347228288,-21.174588849298125,B,53.232110257317764,E,0
51-65,UK,B,73.72776117346754,E,-111.8498867101654,-2.0972996214501887,-79.20999753291372,179.76086171602742,-118.42742139279156,-162.9170536358282,181.46174037717535,C,-99.28198445375646,B,1
18-25,China,C,98.32026207818443,E,-110.88933996170263,42.94653298234643,73.29961338238698,-50.474828021656016,89.31500413000715,-100.45541206718795,-10.71669254003322,C,-169.32443909287576,D,1
18-25,Brazil,E,26.794597472914315,A,78.84510455129498,-104.02171375480201,15.888118536476517,61.59486678804677,62.84192540307151,-125.25598616937384,135.14466056864626,E,154.11297481038878,B,1
26-35,UK,A,-14.390036624841098,B,72.49824664289561,178.78212444978382,-143.41870478408782,134.84831472128815,127.01856946896032,35.124897568002396,-24.046088497491695,D,84.91975065281365,E,1
26-35,UK,A,-188.1739969640925,B,0.9405880851883945,-36.188465083474405,-49.59314134462202,-170.5777658957969,-31.337713638276988,10.174171331776611,-178.49649795002037,D,62.97492016214852,D,0
26-35,India,A,-160.15651202832944,A,-23.127515936329885,-40.52084859679252,-72.14395422559366,-5.872005129899694,-37.39584724381322,-117.62204839402415,-13.546191940810209,C,-115.34738634264681,B,1
