civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Single,B,D,-34.53477441756284,82.07545051772695,D,132.20086729271077,E,-69.22872451593479,-84.88931623345637,42.51747744499776,0
Divorced,A,A,-136.9716668892551,20.878819576070633,E,-119.82728214083134,C,-37.976813407600915,70.97379715298946,-154.80314880831173,1
Widowed,D,B,160.3196511077798,-179.27659617557538,D,48.37588619473514,C,51.65156154343803,-2.7339313289654137,185.12573465763037,1
Single,A,A,-39.691165976285056,10.22577838592819,A,138.98419964997376,B,-49.69951937349616,-1.279011274708443,-129.17729436066455,0
Married,A,D,191.53436038661152,-78.0573473126125,B,109.25193167969272,E,70.31994178045679,-88.61992675655061,-32.97551859815345,0
Single,C,E,-22.958938178587314,170.63409179327746,B,-64.3347266978226,E,-111.85442880691853,148.74482287989167,-165.1751715268928,1
Married,B,B,-68.32320102313682,-81.60953066166304,E,-14.990065231388435,A,-145.23912524989774,-0.39647265737847587,-147.3115545220829,1
Married,B,B,-42.56195331413793,-76.14119000880314,E,-92.33875963881401,E,136.61326446965043,-176.03681406309698,-272.1869569796576,1
Divorced,D,D,92.61335099247779,-1.5508977062274807,A,-62.795523617871915,B,-47.091027075275505,-140.7898079076315,-82.02925333244929,0
Married,A,D,177.69703657191235,32.6892697952049,B,195.4117024335422,E,-227.9055125282162,-40.94898997561969,-7.405962817649839,0
Single,B,B,87.43453038408721,-18.55456343175238,A,161.80312866251515,C,-198.95221524237198,-133.52963726821287,-7.598578496050402,1
Married,E,A,57.365590230922436,-42.14963131738023,B,-37.17479938766622,E,150.67541837309815,-43.366977042101645,68.79219111909977,1
Married,B,D,88.02706445099514,60.71971148369586,A,3.922409922620117,A,193.52694460283377,-69.88990420305893,-176.48684272281602,1
Single,D,B,-201.93051292686582,-110.05195990668521,E,91.36531608202117,C,-102.66922081439537,36.72521812669866,-40.790695262728164,1
Widowed,D,E,-64.4116542291743,-16.99961365646363,C,161.2879610967772,A,25.64742847550959,-51.562909033531525,79.66404688093283,1
Married,C,C,81.36387202965956,-66.74654356625702,C,-65.58326124480308,C,13.345848767677557,94.19334592140758,26.719386767398557,1
Married,B,A,-17.985943811355295,-102.25973505057094,B,-338.6284614731413,D,-78.18499858523934,161.81472556250498,-44.80315932630034,1
Single,C,B,-5.435762850440263,-77.41309664891254,C,-25.571877803682895,A,36.467442886558224,-42.898217441697916,188.55977710563346,1
Widowed,C,B,-26.47402614663376,-51.245181106797176,D,22.305091017297492,B,32.00238804914717,130.46730565967042,-46.78448278467589,0
Divorced,D,E,165.4371878127108,154.61876002470055,E,14.20847226169786,A,-54.70253353393802,75.0781689596439,258.19902726928217,1
Widowed,D,A,-126.55739741412808,104.60990623018496,A,60.43862008906811,E,-126.68545760584865,-7.344419416756496,-233.07103866772033,0
Widowed,A,E,-18.84429402258398,-144.3145161106522,D,-17.247330295542213,A,-11.551431130414384,109.62386973369935,72.88274283124304,1
Divorced,A,E,-68.82660741814121,289.60385299046914,A,-79.13704734607697,C,-56.561348296867756,165.99712823040232,34.31079238056435,0
Single,B,B,127.14241957478649,13.496349182123158,E,96.76106701217998,D,85.55695232619047,-30.989460342360754,81.50097174272048,0
Divorced,B,E,-273.2896602580643,15.394876008830938,A,-13.38434333918829,A,-46.16591350099323,-5.5925975966038415,50.0868258583202,1
Divorced,E,A,13.71976236010817,55.65330287195227,A,110.71985369583376,C,83.33962489131747,112.17689273782261,-13.844376629172015,1
Married,B,B,18.933757297447006,118.64843887879447,A,-60.94005239215259,B,17.18473001148253,5.647898425319331,-13.954016469525824,1
Divorced,A,A,-44.333116195990925,68.94954834941001,A,82.1750284633095,E,-62.143336168960694,11.156252567955365,-227.0047394009537,1
Divorced,A,A,10.108303903736754,-73.102966608482,A,-70.2325425644058,C,57.28244726883553,101.74000960926584,-66.36328599710488,1
Married,E,A,-141.47333231870945,-128.4297763653383,B,23.21753350486009,C,-302.50970232592573,30.904948973416417,124.40555950746395,1
Widowed,E,D,5.259347502030926,-40.364116589118915,A,-124.46395229174725,C,5.000291091117051,44.10632960216966,124.09745064787568,1
Single,A,C,74.96092530533258,34.69920349498696,C,19.723958060395642,E,-29.761650940374267,55.5371918980647,-110.24143857423607,1
Married,D,A,-29.88899385902438,-113.27849864144788,A,-116.37303132622337,A,101.29075815659907,31.077121676426668,54.29053262932665,1
Single,D,A,-137.9132732874672,-9.72238044813313,B,-119.74634263746984,C,70.79601512675274,26.449937659854562,127.38529194582277,0
Single,D,E,-240.12720355136867,192.54425297854644,C,-33.24558651347536,D,-119.04446939367278,-110.33191541880221,10.735346072889497,0
Divorced,C,C,-70.36484819684661,68.71862011623755,B,-82.94332452577896,A,-246.7093259689954,-3.271951552086589,-0.4365233229264889,0
Single,C,B,98.01473698388217,10.637296825795136,E,-147.34023036192025,E,150.23146678931775,24.867808306634075,76.41991626059993,0
Single,C,C,-1.047846680963444,-20.582950359528894,E,-87.89041669314436,A,140.4630396824576,103.73231930750634,-61.33569430921965,1
Widowed,A,C,-97.76821784866819,-10.63803045784623,B,-125.5460042050933,E,-179.24539347608578,10.777404516849835,-84.53090694566053,0
Divorced,C,E,99.20520947844376,61.92876965476325,C,75.32834443943747,C,87.13688159553334,-55.982973319514215,-131.96042774999984,0
Married,B,C,-5.386057234217132,-102.29314843719992,D,55.19147573837328,E,-163.53248057000235,-62.595626165184285,-192.51507642048205,1
Married,A,A,87.00907206881261,-21.783520391352738,E,-108.53341702249593,C,98.23316953599101,-64.26901242382957,-116.66156989433867,1
Divorced,B,D,-191.78383198402474,-42.00459262704907,B,92.2165387649414,A,0.06756817416491923,46.163121896492385,-60.873178073730514,0
Divorced,A,C,-59.68254233826627,-133.76115741399724,A,18.344608941500773,C,-59.07483799603116,-281.13698719297935,174.3300667386502,0
Divorced,E,B,29.052270618952498,63.116596873798024,D,-145.86613508152152,C,-26.292185356558633,25.047599674339565,131.919059176998,0
Married,A,E,-55.19141474853868,-168.22948596930814,C,81.2237492864007,D,-87.88550118046443,82.69018727229684,90.16411856787275,0
Married,E,C,-35.013698935301456,149.19713387716476,A,37.42779344992343,C,6.230453133984999,-16.087464035963883,75.30490080908329,1
Single,E,C,-83.93502736394156,-26.011997963462623,C,-166.00867969768137,E,110.43089459681121,-155.20568140073857,-15.350280401504438,0
Divorced,D,B,12.64790829344685,37.27783427704882,D,7.524771906158732,E,14.080862451781472,-124.75424543834393,-189.29123815045878,1
Married,B,D,-21.45979699435801,-105.67075136936037,B,100.76045045301561,A,130.67762488461955,-14.894834985242888,171.44800740775275,0
Widowed,B,B,-122.815734088712,50.81068805939126,C,-132.42239540246723,A,182.91409221454182,189.41784383280012,69.81826679242259,1
Divorced,B,A,-30.150777125894184,-238.20134740407278,E,-4.348253421859433,C,57.51298474858114,-21.52870049654363,-0.314641250953496,0
Single,A,D,-63.58197719271915,-92.57890119398743,E,-103.627987063706,B,0.6548405126298964,24.834736450455487,60.814635431807496,1
Divorced,C,A,96.82903851985203,-117.58353298995968,D,46.652598958112726,C,-142.43002249127724,9.711490936196313,87.70204631840997,1
Single,C,E,-85.81737887859508,19.930990443215713,B,29.71518382545203,E,-15.063274222468198,39.89654801578722,7.102948360607593,1
Single,C,A,15.108694566616157,-49.402189837016195,A,-183.37138232383367,C,-31.466361290103034,-15.834239079150644,-19.251653159637275,1
Widowed,A,E,113.74860402809146,-63.31871530781024,C,-64.98020782630033,C,160.06174925681321,-56.70822993324758,47.16012799278552,1
Married,C,C,-68.63151760389925,110.53293039447378,A,48.46995976948112,D,24.374554130723194,-9.89748370874139,119.35445014466627,1
Married,D,E,10.51169230673777,88.24407728753756,B,11.674074272427537,C,113.78463689777927,4.306639058343569,68.72294011945982,0
Single,E,C,-56.10971789854658,4.605733630679241,B,158.9701684825998,A,6.705893815692796,0.8294380119608683,74.85321035100674,1
Married,E,D,96.10168343053577,-41.095573185286895,E,76.50332278729277,E,140.45379354580385,-115.05870424701574,-41.96139779556353,0
Married,A,B,-42.773938483399036,-30.88727088482902,B,-7.9103234767225,D,-45.55363410952925,152.87641766190208,-199.50043132445504,0
Divorced,A,C,90.41237242804672,3.7477108271109447,C,-78.73910401708531,B,182.72114598632413,98.62551965613227,114.34690239934466,0
Single,D,A,-7.432724833890368,8.24873976744637,E,108.6974444807334,D,164.28302620876977,-25.622750267379168,87.51304054259158,1
Widowed,A,A,-0.32366544850247014,96.50850490271826,A,53.92097818029339,D,193.48616210048596,-102.179979542564,-133.95285181114394,1
Single,E,D,-92.7733310850533,37.0047596979846,A,-79.1091809184261,E,46.01428444050455,14.27736899642085,32.55503584024779,1
Widowed,D,D,-32.47380273987544,88.99002375656661,D,-51.94035009273683,C,-126.94318629445654,9.66482567948364,-104.04350355952118,1
Single,C,B,-12.311768035693046,37.61058972500524,E,-95.42333533462197,D,166.2226738938919,-44.92719774315731,111.22721954293431,1
Married,A,A,110.80102740950144,44.5084961681561,E,-10.585174974956967,C,80.96467366163691,-19.305112268637277,-83.55753481981229,1
Single,B,D,55.0254593407639,22.643407981967336,D,196.61998401950277,B,22.441777785560962,-33.975368780602516,24.795854171596297,0
Divorced,E,C,76.74786409128626,-53.937894057690926,A,-94.70139386241783,D,55.446675067553066,-86.00357721353491,62.42663877891083,0
Widowed,C,D,-143.45012599329962,19.326870457765164,D,-99.43343095473355,C,-72.89401858103808,125.86092795467192,117.44974899795176,0
Married,E,B,105.89055517900086,123.45705988669621,C,-87.10073460190378,C,23.651481487889978,-176.81477721550556,57.23380899363726,1
Married,A,E,-214.10185943664493,-81.02584397645774,A,115.14922991135246,E,119.01070477377151,28.54053604353813,-156.55702599172457,1
Widowed,E,D,-11.368737693354788,65.62663374330009,E,232.78797027692585,C,-120.38887243505891,95.94459682511584,-67.98400234259354,1
Divorced,E,C,43.324702139179884,96.9277240246879,C,52.197573980116815,B,-6.7343452097239656,-17.74809365616266,-43.77958546516582,1
Single,B,C,-42.933886662871686,-11.307125781560426,B,-80.77949050667476,D,-3.6120197084107866,225.7090250299334,130.09813200903668,0
Married,B,A,30.249172219802155,31.837982465731518,A,134.68537097650554,D,-223.80205488226062,32.840545515595174,181.34469359437492,0
Married,A,D,-60.585485634671066,-91.9427397193082,C,-110.11793470034156,A,-110.21305291729348,112.69209205976895,59.79725850087652,1
Divorced,D,A,25.110747451691743,-94.92614451421558,C,-209.8694971056708,A,68.08680244188206,85.0659900102664,140.99241335322452,0
Single,A,B,-25.212554706372337,-96.98257033525394,E,-141.4051826364682,D,-2.724499954522624,-39.40510671855392,323.3529976635682,0
Widowed,D,C,-15.234027467691677,-162.96149243683772,B,-113.93245848516757,B,35.49269521828913,-76.90121768174204,136.06990240669523,0
Married,E,C,17.931787811423803,43.338736376139714,E,-113.44773345685239,D,-48.33924279544699,-187.457280944708,162.12096301573214,0
Single,C,D,-25.098840936381002,-111.14824588724,E,-50.73385276960528,D,200.4480310873192,154.306355830755,-9.501381649565673,0
Married,B,D,-71.40488303068109,-36.96756681763908,B,-24.743685066701143,A,19.415905253306455,-21.843161899411964,112.94074687336908,1
Widowed,A,E,-218.912871772485,-25.4011858002471,B,-50.027568230004036,C,-55.104550045413994,154.32969706473733,-16.365462671571702,0
Widowed,C,B,77.51826915359328,-161.07308306534492,A,27.63013428723569,E,-85.79857351871742,151.8595654461135,-26.26015077601165,1
Married,D,B,26.66911639369299,74.79850848090624,B,69.25122171143094,C,134.84169169592943,155.40839241935117,-166.11864917209846,0
Divorced,B,D,-34.453074003500355,66.24190339165969,B,-58.787698860552325,B,10.043051223020779,91.77728854066548,117.00758822637125,1
Married,B,D,11.239809549210424,-133.3324575541802,D,52.28281471409682,A,-43.09881282024289,179.42285913514934,-95.16620416867887,1
Single,D,D,-117.93804738925948,-66.16545844616306,D,-96.97109412771366,D,-135.66696515346743,98.75722559839498,138.57494788110372,1
Single,C,A,-21.21340261180716,229.9931641353239,A,59.4600853361516,B,251.27248804206644,-54.97333682345873,-53.67736627778874,1
Single,B,E,-76.69630635503846,25.559691809332776,B,88.32806387239388,E,-46.83962636463472,-80.39311357946174,-67.01147303017113,1
Widowed,E,A,-48.38115059648466,124.51368361744687,E,140.61197737926778,D,-20.042597846831594,126.70391497074618,178.41479713820374,1
Married,C,C,23.469938577296176,-11.339165357293643,E,53.85412374605243,A,-277.6680955604045,92.80316630121933,63.74496660729193,0
Married,E,C,-139.77581695944434,56.78687717762472,B,56.78602674292376,E,-37.67812586821865,-12.2339743469165,140.61758555395508,1
Single,A,D,89.80913767348385,190.9391486508242,C,-195.1037580052005,C,-27.270594526624908,41.1228859983458,156.54999288312078,0
Divorced,C,B,137.44390257698788,70.87251306515726,E,21.03117469920361,B,25.50215215291704,-86.15261236662347,109.81087512887105,0
Single,B,C,-12.625545727161445,159.01179471454995,C,-67.57368712473216,B,-170.4139858963127,65.6600062794114,42.26873952850943,0
Divorced,C,B,-4.342606045161349,-79.45587918126212,B,-36.63957636783782,C,18.56488956042717,-13.923269593175371,24.967326544881608,1
Widowed,A,B,-115.30127016501184,-32.046974664308905,C,-125.3143918694212,A,-8.195763882610619,31.48492189184075,-233.82179035451546,1
Single,B,B,119.80053444649208,1.7798160602965927,C,-120.81304241738529,C,188.0181340878822,169.67815062632985,-87.56971788021586,0
Divorced,E,A,-214.70029386500374,17.90226707833175,B,44.33603008995111,A,-6.465685944985207,6.005385601302858,-209.6324116140241,1
Single,C,C,75.85543456986561,-41.267704085071784,B,74.39011893982537,A,-5.175251603751753,-135.46593665186555,-70.36593483426739,0
Divorced,D,C,-39.00009714237268,54.346707844961465,D,2.6687242517391194,E,89.29633354662215,-57.149013007436835,-9.507115460363261,0
Married,E,E,18.287609828742386,-106.54084034616183,D,-119.59018613397161,E,-29.51410724993948,42.77878813880066,13.75127484421621,0
Single,A,B,149.9879992071662,251.4271304500406,D,146.34082844289554,D,-3.0683892872629492,-101.18658030692688,89.47033011622985,0
Widowed,B,A,73.98277581796307,25.903975054575834,D,115.97317581992279,A,-57.64069488474476,55.00157912830097,-186.16489041214666,1
Widowed,B,E,14.246602909039202,-62.21779708873907,B,36.09719470973045,D,55.23050063307308,-59.802543563570154,155.65450754211278,1
Married,A,E,114.35419041361313,4.371032151492278,A,-186.925786035284,A,-209.52737332410587,-50.41204991550814,-172.9402722559631,0
Divorced,C,E,23.949355826154218,125.52110286451143,B,-58.20096307870231,D,-76.05668378733549,1.6168076904478252,-5.592527249811422,0
Single,E,C,5.0332415732059745,23.126606047797356,E,-39.26962557221735,B,176.48243013482096,-11.158161715968609,115.25219213250091,0
Widowed,C,E,-124.82715109204601,-21.370757133977396,E,-29.89140656784941,D,-129.516412396771,175.13279034290994,-24.638851581446158,1
Single,D,E,110.9810963583027,3.0844381976060276,D,68.686530407839,B,-38.38438968189018,3.580222354837189,-6.373422743071668,1
Married,E,A,77.78844946672022,-136.69181214143472,D,-75.75939826249054,E,-81.82194246426829,-36.457188811813566,-75.32420342654913,0
Widowed,A,E,-59.68585614799172,-222.9802000847778,D,-67.82707802552568,D,-61.539656034788116,55.57021944963515,-110.904893926003,0
Married,D,C,-86.90883142409945,-124.43289690623742,D,184.53734563672145,C,-10.820530572896176,-35.612513679283694,-49.623648558303785,1
Single,C,E,80.990296738873,-47.838223379938796,E,23.793211007361098,A,-33.36375299132163,58.01089120639437,8.29578126189267,0
Married,E,B,-49.401450530437316,-33.65797060329502,B,95.40034331749386,E,76.92731897169557,198.17462739381523,84.40428355381984,1
Widowed,D,E,-134.8433269534446,67.10774340651618,C,-19.39635474108089,C,-26.034867231775188,-24.49671609134528,78.75629376803312,1
Divorced,C,E,-1.2888515791829618,104.78678749613393,A,-15.854619725752672,E,-86.02611715402298,-7.712489034437864,98.48117414201816,1
Widowed,A,D,304.5128016985137,93.4065416023614,C,84.04552672705873,E,24.534679625233384,-72.48138116047589,47.504846892644,1
Single,A,E,170.03587160312432,-106.27726749016264,D,-127.88605032862866,B,-98.84494497699701,-281.3695669824074,-120.40429779819277,0
Single,A,E,67.83433635088716,-75.19736985722139,C,91.74807244215204,B,-85.36340746592697,110.17559198720338,5.010911245605891,1
Widowed,D,D,-79.04347444314159,-32.33836644604663,D,-48.95517721931547,B,36.46161570635069,34.66998275572,-162.77798442081394,0
Married,B,B,88.89806856561844,45.27372109573709,D,21.238681708858152,D,7.616110062303914,-93.41045658425541,-177.60593021014103,1
Single,D,D,-18.801750313092626,7.543496499130282,B,42.53309688118795,A,-284.5473563366865,73.37648620431519,40.02549472821024,0
Widowed,D,D,173.16781176947615,-40.49857542880379,D,159.22846502515318,D,-112.18255910966384,97.25220253377978,-63.83092485345691,0
Married,C,A,-69.6339453261012,-131.1660948005578,D,-129.12681313323117,D,58.64237873111251,-139.17609407657642,-41.23137620162813,0
