age,marital_status,veteran,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
85,Single,No,Physical,156.50982156829667,155.84489611721062,B,A,A,-86.90762338140175,D,D,-14.793226568831619,D,1
44,Divorced,Non-Veteran,Physical,154.7440646397432,-4.275701667359022,D,B,B,96.03061464152324,E,B,34.94263969754003,E,1
82,Divorced,Veteran,Yes,32.46902950860539,91.15616643934331,C,D,B,102.5082662372725,B,A,-60.22984172430795,A,0
67,Widowed,No,Physical,124.95726767049469,-6.062067725649896,C,D,B,72.89471501946704,C,E,19.329598156828204,A,0
62,Widowed,Yes,Yes,10.856814878531708,-113.16628433654476,D,E,D,-10.818398730641459,A,D,-52.21576990352025,A,0
56,Married,Veteran,Mental,-51.60651767648194,-37.56490666381096,A,E,E,-56.30768506373237,B,C,-6.762077944598259,E,1
19,Widowed,No,Mental,-133.7410974571998,-12.262721721602626,C,B,B,119.47919147505503,C,C,-8.158753040125019,C,0
62,Married,No,Physical,120.77279887651642,-99.04551765413368,C,C,E,-32.921770619523635,C,E,59.15583936693224,A,0
96,Married,Yes,No,-83.62477310491687,-175.74765715054653,B,D,A,-177.38629852342999,D,C,33.84385209567527,D,1
45,Married,Non-Veteran,None,76.21416984737176,6.15153072630865,E,A,C,86.06360438654299,E,A,92.2445324007553,D,1
63,Widowed,Non-Veteran,Mental,63.66506857174955,-47.45376019389321,B,B,E,-46.783210754474226,B,B,54.36032715406988,B,1
75,Married,Yes,No,-95.54024270938454,68.43674707097028,D,D,A,-47.20729606052725,D,A,73.57620172160767,D,0
36,Single,Yes,Physical,21.3060168185221,165.38722337626308,A,D,A,56.278115484372925,D,D,-63.69039389862543,D,0
95,Single,Yes,Physical,68.19011243355048,71.9619254792249,C,C,C,179.38518793488126,A,B,-143.96176749286977,E,1
43,Married,Yes,None,24.528710015729903,-58.26867623693691,D,A,E,-29.282616861622667,E,E,162.00285242729095,C,0
33,Married,Yes,None,-96.91933287919991,109.29118071635347,A,D,C,49.780663080173724,D,B,-206.42483743504334,C,1
82,Divorced,Non-Veteran,Mental,169.23672103338342,-78.67321877862739,E,B,A,79.14860729921807,C,D,18.777426491857444,C,1
74,Divorced,Yes,None,-82.65512539139883,92.26189322382548,C,C,D,69.21126217033262,A,C,67.92519086554942,A,0
59,Widowed,Veteran,No,110.62037049096072,27.794786736044603,D,B,C,-82.35820185511359,C,B,-55.483125388456536,C,0
70,Married,Veteran,Physical,76.37862372046423,-52.522044172906654,D,E,C,49.890005451681205,E,C,-49.10658816742528,D,0
74,Single,Non-Veteran,Yes,27.675317816859607,45.00967714269159,A,B,D,-136.56145698145977,E,B,54.20716433478437,C,0
69,Single,Non-Veteran,No,-244.0765000186492,-66.54380640402238,A,C,C,80.78445014434065,A,D,16.427398523549776,E,0
95,Widowed,No,None,35.449063092527965,-66.10804340051993,B,B,A,141.69821138274278,A,E,-1.4665017707102128,D,0
60,Single,Veteran,No,-23.41602276892511,-113.35480298206963,A,C,D,49.89766334434556,A,C,-128.1040570398095,C,1
62,Widowed,Yes,Both,24.51144989364572,31.00399527930785,C,C,A,114.31273552986178,D,D,-282.3580183313378,C,1
95,Divorced,No,Physical,-80.62488052028024,-107.76789748421345,A,B,A,-119.31524060677674,E,E,-94.85817003774312,A,0
89,Married,Yes,Yes,-208.94645707301228,148.76680684099517,E,D,C,-125.28882860363726,B,C,-68.07384528906046,A,0
25,Married,No,Yes,-103.73758653937739,184.45964736464464,A,A,B,20.395395501117076,D,C,25.718998418294802,C,0
37,Widowed,Yes,None,57.0131838846336,-146.6184207870937,B,D,E,2.98022990076689,C,D,32.86415994563035,C,0
47,Divorced,Non-Veteran,None,32.349734763381704,-12.05184980502205,C,D,E,37.294959990031614,A,B,-26.90884853842818,A,0
32,Widowed,Yes,Mental,-106.35324570719091,119.04789940145646,C,A,B,-127.9474482720456,D,D,-38.88483500152821,D,1
93,Single,No,Yes,28.269504551101427,17.362083398738196,C,C,E,-145.4715784695873,A,C,192.14978115808572,B,1
22,Single,Non-Veteran,Both,18.28088426293398,37.133935393478914,D,C,E,60.90773459651781,A,D,-2.945732451483514,D,0
75,Married,Yes,Physical,4.371994660178306,65.24121863598006,C,E,B,17.032427667641567,D,A,185.27331921398329,E,0
68,Married,Yes,No,51.07700457756156,-32.97141088426766,B,E,D,43.48382382925012,A,A,117.05692659314178,A,1
88,Divorced,Yes,No,-179.6849396493985,-45.272573274428524,C,D,D,84.00553556025517,B,C,136.96179724728182,A,1
81,Divorced,Veteran,None,83.59681946798521,69.3346991846117,C,C,A,9.873469301393362,D,A,145.41827772690016,D,0
20,Widowed,No,Both,158.59295679388796,-33.956429406600165,A,D,E,56.023773621662855,D,D,130.35770621812742,B,1
36,Single,No,Yes,-84.53749718579856,-0.2779820758863811,E,E,D,-84.50941283229997,B,A,-94.26185614434492,D,1
50,Single,Yes,Yes,72.41704071897381,146.12379562792697,B,D,B,216.5069937143086,E,C,-45.22590527581167,B,1
38,Married,No,Mental,46.992713801863836,33.32015869085092,D,A,D,36.81286169036048,C,D,26.22727578513612,C,0
38,Divorced,Non-Veteran,Mental,-26.245717514345568,-57.20788265458281,B,E,C,-23.979003560089108,E,D,-183.12824737101744,D,0
67,Widowed,Veteran,Mental,-77.91482523082223,-104.79951996624179,E,A,E,0.06583174146768739,B,B,169.87397512477773,A,0
26,Married,Non-Veteran,Both,-18.68321810865688,17.316115905633144,D,E,A,-98.0883648959889,C,B,84.14989134927858,D,0
57,Divorced,Non-Veteran,Both,-93.56279962345093,48.55247962497928,A,A,C,13.104839696632553,C,C,20.18266467234542,B,0
81,Widowed,Veteran,Both,-23.710535236661183,-81.26814706853506,A,A,A,56.45027898582629,A,B,47.93492934834349,E,1
53,Married,No,Yes,-139.12401435037668,40.21131204780365,D,C,B,-68.38133158721482,C,B,238.25740312032812,A,1
86,Widowed,No,Mental,152.89189176456003,55.93389662143034,B,D,D,209.65428379085273,B,A,204.9168409775662,C,0
59,Single,Yes,None,-80.99679727648014,107.46065007857597,D,A,D,82.9024415460414,A,E,-82.15855868996597,E,1
57,Widowed,No,Physical,-74.40190708650124,-17.122524034565856,B,D,A,84.7759648870944,B,C,97.96259648036975,E,1
70,Married,Non-Veteran,Mental,-24.621723957634508,15.38120012007059,D,C,A,-61.025571103307804,C,C,-51.04389613464072,A,1
88,Divorced,Veteran,Yes,-123.15413602885563,3.8537493778583274,B,B,B,-195.98666337358895,B,C,-145.93454466804397,B,1
67,Single,Yes,Mental,115.11653700090257,98.20968142714986,B,B,D,-162.6946028262832,B,E,-36.19430460081868,E,0
41,Married,Non-Veteran,No,-15.979262987975465,29.206600643382885,E,A,E,-189.87385692514556,B,A,27.081091437067386,C,1
34,Married,Yes,Both,5.189931077825938,-21.935764286380454,A,E,C,-19.277839764933784,D,B,181.1445456865505,C,1
47,Widowed,Veteran,None,-54.998493378629895,9.147811411491995,C,B,B,25.35723497718909,B,C,37.137040350919776,E,0
53,Single,Veteran,Physical,50.005797601992775,162.2273299815371,D,E,D,-64.60905528202582,A,D,200.6355046646627,D,0
78,Divorced,Veteran,No,244.05927234362144,195.83057042023066,D,A,D,39.48194432907627,E,D,15.329064373386455,B,0
63,Widowed,No,Physical,-147.82360984828514,-4.0107889009338455,D,C,C,-4.67165640083448,A,D,82.55566980112705,C,1
67,Widowed,Non-Veteran,Yes,43.96577850041694,7.232825333049006,C,A,D,-27.287021175035157,D,D,-43.53771307486826,E,1
99,Single,Yes,No,-7.537969799321257,-218.18986228904024,C,A,C,76.03075739479407,D,C,-172.38316862737813,B,1
98,Single,No,Physical,-88.71527458617776,-55.177939059473616,D,B,B,-123.75852940275718,C,B,32.150745679228926,B,1
94,Married,Non-Veteran,No,-130.74150134688955,-73.41545171145438,A,C,D,179.08154741955948,D,A,-16.962756243182103,E,1
59,Single,Non-Veteran,Both,0.2814877878079767,-81.24071213007522,D,D,A,-12.143736928777328,D,B,-75.09494337338161,A,0
30,Divorced,Veteran,Yes,-51.575124416631525,83.85446274248456,E,E,C,60.37243962605069,E,D,-64.78468692634803,B,0
47,Widowed,Veteran,None,-84.88727467621673,-10.38432694483932,A,D,B,192.06459550512508,E,B,108.65408208817713,E,1
60,Single,No,Physical,-72.46923096551686,-110.63462856223019,E,C,A,-51.6917596719083,B,A,-36.69984064959367,A,1
48,Single,Non-Veteran,Mental,148.26053338275133,37.579182022214745,D,A,E,124.36380581691266,A,B,123.52017415859649,E,1
86,Widowed,Veteran,No,-80.81127789573539,-309.5429616676251,C,A,E,141.67297175783128,B,B,102.38289116005903,B,1
44,Divorced,Yes,None,26.75715250283122,-254.13188799212065,A,D,D,4.836344573452089,D,E,-190.5531576038827,A,1
46,Divorced,No,None,131.05780328691876,95.68554274551053,E,C,A,-5.4200349827774925,A,D,19.64754737075799,A,1
66,Widowed,Yes,None,32.27674013764262,-121.58590632567225,D,A,B,38.16353158098554,D,D,93.63736911427554,C,0
42,Single,Yes,No,-58.24662781639456,-132.57608965248667,B,C,C,85.93229412491677,A,D,131.77524650907094,A,1
68,Married,Non-Veteran,None,-150.45387818084686,-17.297556366616508,B,C,C,157.8580909642822,B,A,-225.3744507555147,C,1
27,Divorced,Veteran,Yes,64.6663813545481,-53.98258589020908,C,C,A,156.9803538421038,E,E,19.568963531847736,D,1
95,Divorced,Veteran,Physical,-93.84808372601513,114.01797846289506,B,B,B,117.60346759085188,E,C,99.17371814199869,B,1
18,Married,Yes,Both,68.27175875734206,-189.10117906762937,E,D,B,159.11156827233236,A,B,-149.94809389096363,C,1
42,Single,No,No,-70.65256903160412,78.50595839042292,E,C,B,75.92716541605373,D,E,46.83406755679165,D,0
62,Single,No,Yes,103.27999299944288,10.14230904382383,E,B,C,-172.6732524917387,B,D,-52.73823123722888,E,0
86,Single,Non-Veteran,No,-10.826864145987972,164.51483589334464,D,B,C,-123.040165667949,B,C,15.262241624082803,C,1
88,Divorced,Yes,None,-62.00902827923608,-114.20461048475899,B,E,B,-2.7539439740770097,D,E,-92.67585903228871,D,1
48,Widowed,Non-Veteran,No,-91.63892097498847,-57.434176258541584,D,C,E,-31.44436100045334,D,E,44.71286130087865,B,0
63,Widowed,Non-Veteran,Yes,-147.6391564308018,30.91988475679168,D,C,E,128.85342780001204,C,A,1.3692578585916215,A,1
93,Married,Yes,No,-51.69115395587161,-71.41611466862538,A,E,B,-110.73037116296382,C,C,-8.152171503779877,A,1
19,Divorced,Non-Veteran,Physical,121.77985755545426,-114.40260403931642,A,C,D,-50.242029496460525,D,C,-20.10844771891148,C,0
49,Widowed,Yes,Physical,34.04602233502414,-13.980618709028924,B,A,C,145.68234778800365,C,E,-48.674293205040485,B,0
55,Single,Yes,None,-95.9039054404966,55.81902208744241,B,D,E,-184.15067592625826,D,D,-147.10113377904293,D,1
46,Divorced,No,Physical,165.1570865673952,45.308067014911494,B,B,D,20.94948730885541,D,D,-42.60900943540767,D,1
48,Married,Non-Veteran,No,-38.303337404175345,-22.83200708521308,C,A,A,-69.67148758982314,A,D,-159.20307471050594,A,1
56,Divorced,Non-Veteran,Mental,-56.74168617187446,-9.686546766007215,E,E,B,100.5077285450719,C,C,-8.427513657672936,B,0
98,Widowed,Yes,Both,-29.69749856939316,-32.37485120633814,D,B,C,11.324650471890056,B,B,51.98825375413647,E,1
88,Widowed,Yes,Physical,-24.36039649184164,-114.1091612318505,A,E,B,31.74667767609038,B,D,11.012987331126158,C,0
70,Divorced,Non-Veteran,Physical,40.18370676027593,86.04519412399443,A,B,A,32.69903077368085,C,E,-31.169990628772045,D,0
51,Widowed,Veteran,No,28.820089921846208,-33.395255854368116,B,C,B,4.025956825001412,B,E,-22.22186876638365,C,1
44,Single,No,Both,-106.4669691491978,66.11251509491312,C,D,E,-46.87393781480716,A,B,-138.54281009819644,E,1
26,Widowed,No,No,-126.15921716200104,-32.622111988830014,D,A,E,211.85669961459527,D,B,30.50023417487404,D,1
61,Widowed,No,Mental,-13.007346396128078,-149.64500476120506,C,E,A,-180.38478494483192,B,B,5.528266767917972,E,0
62,Divorced,Non-Veteran,No,-26.787599089175874,15.513340213592494,B,B,E,-19.16319980412345,B,B,197.1668358035187,E,1
42,Divorced,No,No,-54.58641940782974,65.1956897392998,D,C,D,92.16910417928207,B,E,-93.83942165290513,E,1
27,Widowed,Non-Veteran,Yes,-221.7863920075863,87.49894287074896,A,E,C,-98.78750915517985,B,B,228.92547423232648,E,1
24,Divorced,No,Both,129.14087754822776,62.976185728402776,C,D,C,-51.59706565229156,E,D,-12.572860545661332,E,1
73,Single,No,Yes,-87.59468722093199,34.22490728682521,C,C,A,-55.07345096876701,D,B,100.64619668960981,A,0
19,Married,Yes,Physical,66.52033598818423,102.19214955484104,E,E,D,174.73216153767538,A,C,-21.80816961205434,B,1
42,Divorced,Yes,Both,19.844476702291185,-74.474513838814,D,E,A,94.16617913355803,D,B,-160.30394638354417,D,0
22,Single,Non-Veteran,Physical,98.84559956687391,-64.83158906943494,E,A,D,-230.40284771151642,E,A,94.96936350952018,D,1
75,Divorced,No,No,27.16201385248561,58.74336295991495,A,E,E,-81.86396166825281,E,C,143.7350174935764,A,0
50,Widowed,Non-Veteran,Physical,69.95129318075354,-36.79533497274263,E,C,C,114.06941916576989,E,B,96.28882093308655,A,1
21,Widowed,Veteran,Both,118.22131726131151,-0.10030685108803301,C,E,A,22.07990530294706,B,C,-144.01903359769068,A,1
65,Married,Veteran,Mental,4.818148914898032,-94.70903442439229,D,A,A,164.8713065151084,D,C,68.50872486961819,E,1
91,Widowed,No,Mental,-66.33479675370923,114.73121290505179,C,C,B,9.515186618345663,D,C,75.35094651657593,D,0
81,Widowed,No,Yes,-131.9195167631652,9.0024534415618,B,C,C,22.425506680410965,C,C,185.00172092054797,E,1
44,Widowed,No,Physical,-141.41854047978657,-126.24716196449175,D,D,D,-5.317777805636173,E,A,41.903712408931185,D,1
71,Divorced,Yes,Mental,-232.864527059424,12.628860121062498,C,C,A,1.8258323997858614,E,A,25.049328585788633,B,1
78,Single,Veteran,Mental,-38.187767774356814,-57.71005108554233,E,B,E,118.12676452545072,C,E,29.071092959076662,C,0
41,Widowed,Yes,Yes,-5.701350128766379,83.10298293190701,E,A,B,28.197956574706996,B,B,-38.524448391366676,E,0
85,Single,Veteran,Physical,86.8254452424678,-56.90426016441006,E,D,C,-30.406213536677445,C,A,-111.80977457889875,E,0
56,Single,Non-Veteran,Mental,-26.848819484970683,-178.66307911554324,A,A,A,-73.14042309303237,B,B,-25.561499455618147,C,1
57,Divorced,Veteran,Yes,94.80822509176726,-49.12220841305043,D,A,C,-90.95445608225178,E,D,30.875852244830238,D,0
45,Divorced,Veteran,No,33.6873308461969,-227.41244444911052,D,A,C,-57.3746175310848,E,C,5.1038914282580095,D,0
44,Widowed,Veteran,Mental,-164.10194125648468,9.282296718635527,B,A,B,-15.39102765379687,B,A,-24.3618375265489,D,0
70,Married,Veteran,Both,-39.235635973852865,158.48873592159626,E,B,B,-56.60575436075796,A,A,124.164875071816,C,0
79,Single,No,None,17.08045600107623,-146.30078024716988,D,D,C,33.88687606272688,D,A,-218.9624145316997,E,0
27,Divorced,Yes,Both,-120.76484914421661,53.77075621355234,A,A,C,-62.44406339325462,A,E,-83.05647801382636,A,1
48,Widowed,Yes,Both,54.26185695002742,-46.67398548565372,B,D,E,-38.4077122182003,D,C,-14.731836724313641,A,0
68,Widowed,Veteran,None,65.67347252298539,38.625499683766485,E,D,A,221.94831028552682,B,B,-203.41335094910193,C,0
69,Single,Non-Veteran,Both,-36.43511216434355,105.11127238518418,C,C,A,43.44010414247037,A,A,60.650553633229585,E,1
96,Widowed,Veteran,No,-68.38209890655865,-86.70338047788317,E,E,A,176.2135905997881,A,C,43.32473968802507,E,1
23,Widowed,Veteran,None,27.97745494816223,-12.715426844364796,D,C,C,-77.01328978628175,E,A,57.664723323954846,D,0
36,Widowed,No,No,-217.85691859039216,-108.10735429312129,C,C,A,-60.90817755137549,C,D,-71.41160137722093,E,1
81,Divorced,Yes,None,148.9297539562534,3.3032868325991607,C,C,D,-107.97094300573514,B,E,-192.51764022751578,E,1
76,Widowed,Yes,None,-23.657151757605046,138.94226390325068,A,C,E,107.59520815325985,A,C,-12.356785574788825,A,1
21,Married,Non-Veteran,Both,-96.68104845735266,-40.42693220973106,A,A,E,177.00846079101268,A,C,105.78987769629555,C,0
20,Married,Veteran,Both,214.7635228947653,217.35932716347932,B,C,C,-10.44168421652808,E,B,126.43860193520378,C,1
91,Divorced,No,Both,-0.6233590775604707,-232.12105819158455,B,D,E,78.83541208398299,E,E,-202.27905354029824,D,0
34,Widowed,Veteran,Both,115.79453131042253,-29.31697201044287,C,A,B,59.485492229337424,C,D,113.4531961166764,D,0
80,Divorced,Yes,None,110.83029333933136,66.94881485343484,B,C,B,85.68323944475858,B,C,213.99524094120247,E,0
22,Married,Yes,No,92.8271825309556,-36.540680755323294,B,C,E,-115.30112656669344,E,A,-36.62550622018791,E,1
61,Single,Veteran,Yes,89.70907691367026,227.03644887987923,B,C,C,-7.543530889340004,D,D,65.8670347598017,A,1
43,Married,Veteran,Physical,-43.87183879851263,-4.601534693349906,A,E,A,-112.38924180791612,D,C,-61.976917344200075,E,0
38,Widowed,Non-Veteran,Both,147.26239814923431,89.92599456686575,B,E,B,92.02295400833674,E,A,-20.023685943494144,A,1
35,Widowed,Veteran,Mental,-24.12357957709146,25.542597661838013,B,A,B,122.55663045758843,B,A,76.19683553415567,C,1
26,Married,No,None,48.704769786286306,88.55751691556041,D,E,E,-55.15606966249433,B,A,-64.0386774061211,B,0
96,Single,Non-Veteran,None,-72.24839870367836,-37.169435581477366,E,E,A,-69.16496011250584,C,A,69.76470941553394,E,1
21,Widowed,Veteran,Yes,220.76950973261904,-37.03450424684878,E,C,E,53.13053924048434,B,E,75.76641885721314,C,1
85,Divorced,Yes,Yes,67.54398002979957,-10.163980912798012,C,C,A,94.15969824941222,C,D,81.89310472306039,E,1
96,Single,No,Physical,44.446440115495705,50.509658623806075,C,D,D,20.744063610593276,D,E,-205.91422200482623,A,1
86,Single,Veteran,Yes,-31.72322609019963,-132.6621222102559,E,C,C,-137.1565963118607,E,A,-199.39355970931837,E,1
46,Single,Veteran,None,120.7961029369936,19.03179263425035,A,E,C,-42.87661703898493,D,E,-23.9050942584816,D,1
75,Single,Veteran,No,105.63987791147223,-156.4817626891219,B,B,C,38.289385236650084,A,B,0.49999636123341706,A,1
99,Single,No,Both,-44.72822505206447,-153.40396994235445,A,A,C,-3.362716899611742,D,D,164.53871849935985,B,1
88,Married,Yes,None,-5.4346198367634395,-43.7763741189586,E,E,D,-8.612917532331686,B,D,60.20123865174797,B,0
91,Widowed,Yes,Both,-17.736249502402686,117.74618494142442,B,E,C,109.61501059682956,A,A,42.370898667428456,A,0
28,Widowed,Yes,Both,-99.87960944119216,-131.5064611976205,E,A,E,95.8392737906687,E,D,-2.0373432427016587,D,1
39,Divorced,Yes,None,21.822367575781335,-20.32596952005653,A,D,A,180.74108065238926,B,C,4.87101527262934,A,1
93,Divorced,Yes,Yes,-14.321925088944058,-114.37112451153817,A,A,D,39.683094285672965,A,A,-51.4293118444889,A,1
52,Widowed,Yes,Both,108.932284805003,3.19409428745283,A,E,C,26.223568138426952,C,E,80.77868090543454,C,1
97,Divorced,Non-Veteran,No,-93.95007147110863,45.121066305836145,A,E,A,106.21136297514072,B,D,-9.615640490196501,E,1
18,Married,Veteran,No,-45.238402799131926,4.939263191779843,E,C,C,183.32040548552143,E,E,-21.66936650994527,B,0
49,Single,Yes,No,-23.30026654173017,23.947267582452433,C,C,B,-11.470718895527247,A,A,99.9981560667107,D,0
67,Single,Yes,Yes,130.97462462620933,110.57541864875257,B,E,A,-81.19709321651108,D,D,-75.91441539467864,B,0
38,Single,Yes,None,162.9290797715719,-51.97729260462758,B,A,C,9.085278224316816,B,A,-10.510799071656066,E,0
57,Widowed,Non-Veteran,None,-126.23144084436898,160.70322601012057,B,D,C,-78.9754394016703,E,A,25.192787286951084,E,0
80,Divorced,Veteran,Yes,-50.82461889221762,-152.96511404013103,D,B,E,-137.07120641358287,C,B,52.86812288538349,D,1
98,Divorced,Yes,Both,6.6007318017889975,-30.69790942183061,E,E,C,16.875303012134086,C,C,2.5995331222009512,A,0
59,Married,No,Yes,-217.66129312792032,-129.77622721793156,E,E,B,57.21127497788595,E,B,-109.42398122945269,D,0
25,Widowed,Non-Veteran,Yes,-38.82221075489654,93.7745775321682,B,B,D,-196.413736771311,D,C,-18.3387330003102,E,1
79,Widowed,No,Both,367.85954855994027,-97.69208817686312,B,A,E,-177.05388233245984,A,C,79.97415401584989,E,0
28,Widowed,No,None,53.27565367949242,17.208002715404497,A,D,E,-1.9614703268259321,A,D,-70.84761984179934,A,0
19,Divorced,Yes,Yes,-38.407383546436236,-28.627197731856597,A,C,D,104.66725628690541,D,D,-55.36102207680679,C,1
85,Divorced,Veteran,No,16.571351766148844,35.19431680187198,E,B,D,91.78364816875121,E,B,90.61627340568283,C,1
60,Single,Non-Veteran,No,57.95731764623794,-66.952496290431,E,C,B,52.590928646146736,A,D,46.43680465380394,D,1
84,Married,Veteran,Physical,40.15847918612082,73.29943442374413,A,D,C,-57.02535188742155,A,C,34.23215702830497,A,0
27,Widowed,Veteran,Mental,-1.4459208066027638,37.246498851571374,A,E,B,-48.499132618963344,B,A,-31.469702895872224,C,1
42,Widowed,Veteran,Mental,-135.55879877402617,-9.414922189231124,E,A,E,46.157261226080806,E,A,19.909065253861407,E,1
65,Married,Veteran,Both,-70.90022564283417,-84.7570568137953,B,C,D,133.61615636216413,E,D,-125.15174751269763,B,0
