veteran,religious_affiliation,ethnicity,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
No,Christian,Hispanic,Other,12.844402347315118,55.254280669866915,67.88845136458065,119.952813472559,-135.14358355866128,215.51083701825902,-109.66171254585075,D,-114.94618499003602,46.652425824857914,B,-38.51134959414972,0
Non-Veteran,Hindu,African American,Brazil,-162.72028467712894,-4.962647403344353,-50.9654824323046,174.416781657867,27.806512552344643,131.84560633616965,-12.156178585868274,D,160.01634543540297,-15.386687329193702,C,57.050900531059604,1
Non-Veteran,Other,Black,UK,-83.21344359959862,95.4266789553306,113.4372509099227,5.470362480739234,-17.96000732131841,51.42428253497938,-6.3810518966865875,A,43.831743153578735,150.3966958273099,A,-83.76306419673992,1
No,Muslim,African American,US,73.20920377521473,196.59854613237044,7.555157251532954,-21.260763303005348,51.98900256202448,151.04514598442898,42.91275997766077,D,-146.88959369779738,131.05584018104958,A,-43.06771349906951,1
Yes,Christian,Hispanic,UK,-31.204123001560614,124.70691990505863,-135.70996413362286,24.414642839709117,-49.11681111558866,31.632060333382544,135.4794735968261,C,128.51641647973898,55.09846751385788,B,-91.29465531109716,1
Non-Veteran,Muslim,Black,Germany,-27.769112181942013,-146.33426425198948,49.25895672881072,38.7414827972999,-44.822569353553945,-20.615943703972633,15.9157333999027,C,177.49463731451954,98.10403908762252,A,-91.20284565506923,0
Non-Veteran,Other,Hispanic,Brazil,-42.24097123796551,18.487397295430455,106.8885639486727,95.87853368624909,-50.5225763693719,17.503638858515735,-128.41703771715783,C,35.573671754894846,-26.734424363073582,B,70.39706642622578,1
Veteran,None,Hispanic,Brazil,-10.310216997007272,3.0775030467765863,105.58683642424921,11.014422153738268,-92.23114196720857,101.3182995738038,0.8632374891921668,B,-207.91114172438213,64.71017317610284,D,245.41652003781115,1
Veteran,Buddhist,Hispanic,UK,45.23912245657972,-45.174810429737214,-117.68452901529449,21.795554079686998,-25.235468611847285,22.71715990357927,113.88059252630373,C,-23.711909701069008,-8.556176401737005,B,30.988652605418913,1
Yes,Jewish,White,China,44.200364794840816,77.68290254258332,76.8893863689166,61.826522147820306,147.8560591895524,30.207042818386682,170.62514267225964,C,-8.460204752125614,20.554383312129538,D,-124.36598357626607,0
Veteran,Muslim,Other,Mexico,22.7618512988622,149.68355846566615,-48.00173537208766,129.44618614246102,-163.29089309779206,-10.120910184130945,106.74133993063737,E,-2.51534418685769,-48.618998679403944,B,87.84842080107393,0
No,Buddhist,Asian,India,-174.01394421002485,84.61772443536171,-42.86481976923985,-188.5692463462028,62.909404758788725,82.38902119553946,-14.34991759398054,A,132.14896807924472,33.70055661307836,E,195.45086116348733,1
No,Hindu,African American,US,-104.02797201712582,-15.491586417507522,-28.924992752030874,71.70917791524718,70.95794781907428,-152.29893124659424,-10.21410659345794,A,-73.25394198792927,-28.923912516690347,E,-71.67673418849337,0
Yes,Buddhist,Asian,India,-31.652069907049768,-56.13539465572677,22.34391353056694,139.74915068447055,-120.99737586759696,-80.7279016505284,-56.606921707017,C,125.28532586634125,-144.05063181806915,B,-113.45353738298876,1
Veteran,None,Asian,Other,115.44409873719796,-156.8520714606254,-41.40305678190408,80.20680210541188,35.66686752708596,-30.351355301542654,-10.743133267785243,D,12.600643261209274,19.05369469050052,E,55.59954059328681,0
Non-Veteran,None,Hispanic,India,16.09158081057652,-66.4663793137216,-88.95747367857156,12.172690239265144,-47.739598357778654,74.36480258600257,3.8227724131287535,B,-152.83710182794002,-89.17629059640285,A,30.27604421067201,1
Non-Veteran,Christian,African American,India,100.50870383237826,-88.90109140187101,44.20790482347772,113.95036441701849,25.722066782579745,161.81221774855283,2.1317295961427845,A,71.99482043196446,122.16577012608776,B,-42.67856595277421,0
No,Other,Hispanic,India,-45.34958941291227,-80.31847903011435,-103.56945068458099,-72.84319652016063,-13.473761850108348,25.80649196715468,127.11768610835918,C,120.67175256057459,-91.6754857918324,A,-147.0165060464578,1
Yes,None,Asian,US,-293.65486851128264,-30.004699042905823,93.37198508781121,123.41791255844623,-77.14041595532673,-155.18683583426304,86.53493165631754,A,-115.72940692508816,197.50239358059775,E,111.67024566915495,1
No,Jewish,Hispanic,India,-200.94146572650718,-17.748181903091485,-133.82224021151168,-26.52198420955173,60.72969991977962,-19.549212686492574,-1.6345534938937665,A,77.0885003500446,-146.6319301371649,C,164.7000194896409,1
Veteran,Other,Asian,UK,158.10739753734535,-96.66850291740558,-111.04316018463543,-25.552507456659555,-254.39090600814586,61.224837511314966,10.240154895211557,E,-75.32303520366379,-34.273245273583505,C,57.93963820523451,1
No,Other,Asian,Brazil,-141.88471573161115,-162.04536235383046,-53.23764163238921,123.92813479685118,113.04761900696445,-83.84630346958366,-91.37716878292979,B,-90.99241136869473,19.806192616486328,D,72.04975576335262,1
Veteran,Christian,Hispanic,US,45.54238873249122,-73.22114185218307,-88.55617964986519,-62.444726161323075,46.46758551688889,128.04258077897381,41.175104699955156,C,126.82167378662301,-15.439752502949823,D,10.529573452741465,1
Non-Veteran,Muslim,Black,UK,-74.56446887508417,35.203886853445795,119.75250032301665,-35.81002708625578,-65.47995181110922,-10.490516627324139,-55.404164938574354,A,45.28146525555337,63.92107393534489,D,-112.44876869337,0
Veteran,Other,Black,Other,19.526357153760994,4.855994359998327,-45.06364462850846,-38.22903280383683,47.29023972786898,45.74266777809667,-81.75567454849484,D,-30.051702614779018,-45.92334517968962,E,-46.85250937393841,1
Non-Veteran,Jewish,African American,US,93.72132107947506,-242.78209686232285,-11.397794948670773,38.423181351599595,-11.626901195500091,68.55836915539521,-36.348802335253005,D,65.6754624052037,-76.79770919243478,A,-73.5774303094498,1
Non-Veteran,Hindu,Other,Brazil,-81.24313437190999,-20.802471888273196,100.22632268324361,244.83573834417592,-29.655267733425294,63.452190925346954,-17.81223444900332,E,106.88457247643403,-82.73448106434627,D,89.3759431733566,1
No,Christian,Other,US,28.680561165578577,155.94644918022325,107.82164564459491,-93.98539946379829,8.221161058010367,21.79880036591067,55.60748185458273,C,-14.024009012296066,-56.256361649903816,B,28.649804965643472,0
Yes,Christian,Asian,Mexico,-195.1020881728185,-58.12932442896833,71.66296403662463,15.647237329264897,-73.98757251518535,72.53878524634955,114.65136071182043,D,-141.1583789874813,-69.52832078399834,A,147.712507224058,0
Veteran,Hindu,Hispanic,UK,155.00382695638677,98.61904675183749,-54.922658644443544,9.531323234952426,240.60768081189923,-50.28144472266703,-125.9304214935963,E,-34.08491649089688,64.3896362095404,C,29.617036055621114,1
No,Muslim,African American,US,-29.601238426067304,-30.549977450873477,-26.019118159729928,-86.52783504517092,-67.71309862270866,29.781921704412635,150.23921849011407,E,-34.612894643144855,-23.105317347365663,B,-5.6261072284203,1
Veteran,Hindu,Other,Other,113.23946602933094,-35.19297895734276,140.21641846588017,-127.15172678094937,69.72290463520949,11.663538998128224,-155.60705109510525,E,-182.83766556248048,-123.12680611320302,D,15.995692700974063,1
Non-Veteran,Jewish,African American,Mexico,140.18546381680605,-20.68104927488431,-51.908185585305034,52.84653679123558,29.90759613310941,-46.6131210536796,-22.157102755404804,E,-25.640120570825133,68.69733052492181,E,55.93417290014584,0
Veteran,Other,White,Brazil,37.623418277439455,-67.4152922917916,-61.83130983014088,-32.83412208117863,135.98132681162093,-71.12180092276918,-82.2707252177239,B,27.885392270436093,53.26021995090958,B,-137.39602265303768,0
No,Buddhist,Asian,Other,-22.903442989345805,6.101245994841604,78.224315894114,-81.15427824245293,-64.40800867661443,-104.57000047115758,49.99746904724493,D,-137.4359633336128,188.79566219034967,D,63.333444482763,0
Yes,Muslim,Black,Brazil,-40.51346674629793,-60.96660492768227,136.21215895755086,190.88651303619028,-24.32010282692837,153.40971699906802,14.615204486714545,C,36.408793218575155,-124.8921952431328,E,59.89715572223153,0
No,Hindu,Black,Mexico,86.51976738541978,-139.90874767878654,-10.889539097103858,-50.17359390672975,17.977384952582597,93.1836257322089,231.6366367902603,B,-25.65808674924906,43.26474296842306,A,-4.594492563969568,1
No,Muslim,Asian,UK,124.37190454670429,27.464295058626465,-180.45567743155368,-102.57367294386934,14.45590390314145,-71.70811114094835,32.65900801032944,B,25.557519528154604,208.88947669815997,C,-2.9626177817421295,1
Yes,Other,Other,Other,56.76478726462055,115.05695189634744,22.21311333499122,-66.45246370285022,-32.93180976822395,23.316392711124095,-61.34463201080692,B,76.68352664947,-169.35605007334388,A,23.755790290486992,1
Yes,None,Other,Germany,-71.39099654339995,-83.81093331082204,-43.86074139211221,-245.55828669354182,-21.647245002600002,93.66868698568074,38.9441914693055,C,-20.16334302059118,20.465748389146412,A,8.41901723177946,0
Yes,Christian,Asian,US,174.56370766329474,-96.72811741023524,-139.02016909232208,21.26683621594702,230.0791031905769,137.64674243619373,-16.343519075448704,C,51.36746593573495,-102.47059111273542,D,127.9572250119131,1
Non-Veteran,None,Hispanic,India,-218.01536736474193,-136.38405752380677,37.58519445360956,74.536423552709,-54.81600223409762,-0.7462505639882329,-108.60555209634886,C,78.79360759928186,-34.47272401333629,C,-193.79243561852653,0
Yes,Muslim,Hispanic,UK,-25.980785197834244,68.9993333500919,169.28234642383336,-135.25321553631937,115.09350641403987,-107.86319456418796,-46.23637707857177,C,-146.43419882206857,-52.69569904436905,A,-81.29530204515059,0
Veteran,Buddhist,White,Germany,67.99435182746844,29.22371365565628,-87.20419220756673,59.105579237336315,58.87646591447364,-84.42035341219554,-176.38015644699442,C,-148.43403690860598,-55.609844940232186,E,-51.30243557961614,0
Non-Veteran,Hindu,African American,India,-120.39915794753904,-84.2882999442746,-82.76682891152717,50.464594646440034,21.43551818944205,8.358122308740468,-48.54509202893386,C,-92.78962398118504,227.91331096015966,B,-35.325159737190766,1
Non-Veteran,Buddhist,Black,Germany,8.742695974819812,158.3144219275769,-106.21761842056287,135.7219273026772,12.346888034737113,-114.74586263249587,8.392785625124779,A,-23.956673606473096,-230.625896620284,E,87.51545732867457,0
Yes,Jewish,African American,Other,-125.17248343543432,58.545380988519746,-1.8706506570629495,-37.07908822196977,-25.153154650462305,19.886084504973372,-8.37172237359678,B,-133.64101568895254,14.91162125762541,D,-0.230377034095496,0
No,Christian,White,Germany,-137.57687105757995,72.91385091322088,-167.78602713653015,-14.152418625358557,-24.015092223336595,-92.80046031175073,34.10552059605537,D,80.76424587335485,220.4560526700922,A,-27.51696118250407,0
Veteran,Other,Other,India,142.00997878139535,-220.95256167498724,76.78641610708145,-87.83256268433655,-2.3419476494359195,-61.834095822736835,22.958334253417625,C,-54.03935757198032,-134.33174731000096,A,-30.755225553457294,0
Non-Veteran,Muslim,White,US,119.57138707835288,-251.51579534693025,50.88966245962141,60.48364978989822,-127.00295229013403,-198.4107437208103,-14.076796779339107,E,-63.965003852254696,-52.046430756508364,A,-46.36728325068235,0
Veteran,Buddhist,Black,UK,-63.69195628988664,103.61711344405855,1.9610466400363167,55.90202511119028,140.00894488556577,45.91211017039045,221.14433074647914,C,153.8287490611364,-212.61680290336943,C,-54.98118482976197,0
Non-Veteran,Christian,White,China,142.76077983244147,-98.10190025094472,73.17681761495352,-61.324737368980344,11.693987414758718,46.55441258651942,-68.02898771959104,C,-49.629969976240304,89.10226843161988,D,-146.33874889548127,1
No,Other,Asian,Brazil,-73.03242608143064,61.09835151363251,34.54435629407721,-64.71230948546615,-24.500394605946614,28.93771052533308,14.84063013360335,B,-33.12692974010446,-26.297737614152762,B,153.35640588860636,0
Non-Veteran,Hindu,African American,US,53.14341894123585,-158.99479459281233,239.16928218728196,-75.65816558617519,80.67876236802172,41.024327096996466,-51.4917840626775,B,-42.32214657070419,-25.095766341990988,D,214.5795909074372,0
Non-Veteran,Muslim,African American,US,216.17540253529367,141.3162748415078,175.59638811605646,-100.30636480824715,-120.15899756933541,-12.346947358694845,8.472275507560132,A,37.40858134906186,-91.62574989690393,C,182.74080514455952,0
Veteran,Hindu,African American,US,-146.87136326385993,-85.58777368295854,77.62020046901137,-6.158563796668649,43.57687023145522,-159.49031764016817,30.901554912301766,B,234.43753530615572,-12.618612425218743,B,59.29508798630042,0
Veteran,None,African American,India,26.769919320915818,-91.12647334560225,1.6823673531582855,-139.67372923806744,76.35921688040325,-32.61192945898674,112.98079849684282,B,-22.492630041392456,115.92217535986819,D,65.5005277563044,1
No,None,Hispanic,Germany,21.557307637092237,95.59949061266167,10.08409649393969,0.6002014542769575,-104.04278620978991,246.0923737312234,94.15092649215832,C,-23.738731451919545,-1.759947702852337,A,98.90564740825415,1
No,Hindu,Hispanic,UK,-23.53894489907206,-45.21937198224262,35.13717413178515,-80.40349550361705,-73.25169231972882,9.983927997107992,35.88809208053617,A,36.139683872925524,19.47353339953666,C,22.997643659956488,1
Veteran,Jewish,Other,Brazil,-93.53085102309721,-161.04962494280056,-56.14026175691692,-87.0082193591644,-37.7303795899504,90.93768239692778,11.596294363053238,A,-138.4967140309109,-92.1023287152684,A,-19.578088906775303,1
No,Buddhist,Other,China,-86.58723511262272,-40.24892200882826,-99.36591436390817,-62.64839298593814,20.591536006349298,140.64569481207144,-67.41379950618817,E,80.61265249021159,-68.06673165850681,C,120.07559042051086,0
Veteran,None,Black,US,-64.7416179625734,10.630941542338299,-118.48065220085111,-10.006883940226546,93.36134506901558,47.43066983721819,-225.59399850914255,C,62.34966115757901,-19.2498784177778,A,-86.19687333138106,1
Veteran,Jewish,African American,Other,60.16293298152415,110.1941266783982,-0.38456961829237474,-34.17223161274794,-146.05076953778178,95.08918647229994,-108.02832615089018,E,-4.206861530281713,-261.460698032903,D,156.46034377230433,1
Non-Veteran,Jewish,Other,Other,129.40197175130544,-18.358895749806205,-77.39469303012085,80.04761149324743,-151.5886159997779,77.16781926861331,61.79149541523894,E,-55.12117258276057,77.74831370890293,D,-94.95905862465229,1
Non-Veteran,Buddhist,African American,US,-143.09199362635024,-29.046743055603976,45.67535763781848,111.9951430620812,119.5807255419466,-8.988155917745749,36.955771121329924,C,80.55412646593392,-38.13376543742214,A,-155.0784074094268,1
No,None,White,UK,-85.4634272913963,-51.62066666044364,-176.62779806285704,151.56271034766573,36.265128829686255,-51.37953325285635,-71.7436574206723,B,1.1468477427511166,-36.999097987319814,C,144.74558636854286,1
Yes,Jewish,Black,Mexico,-28.378190122358106,-17.249957493814016,-59.71732825527544,3.2100598110521803,28.3005547154069,-31.71667483419619,-117.53488659893483,D,-103.61653736468095,99.443122100026,A,-48.49334902446789,1
Non-Veteran,Muslim,White,UK,146.37098088970134,-3.3307256858145893,-58.60967388298888,-177.97716061956808,25.17601309162025,-109.61219008002561,-149.5128389942621,E,-78.60768159465272,64.75722558317666,A,39.56044681059278,1
Yes,None,White,Other,106.38686330651939,-114.10772863688187,-40.882599595049065,21.856880155327065,-240.23456630270243,77.19813450618396,-27.374115239824228,D,80.68256028785115,108.01300412367793,B,-74.32742246039804,0
Non-Veteran,Christian,Other,US,-45.92236559685806,142.54160711594346,33.97664002980488,129.22397205645325,-11.266403612743796,40.96966844029162,-50.08807229261605,C,35.70240987868648,81.99712704533658,A,-145.028396247001,0
Veteran,Other,Hispanic,Germany,-55.77727723913488,-60.08726896651664,34.910048187328826,81.26156441876392,78.66199573703354,-188.0718343058643,79.93673670044727,A,-227.10188367156636,2.3973728720233645,A,-131.26118940997515,1
Yes,Jewish,White,US,3.9848711461474013,-52.780255642784915,-89.09754437519197,50.73515361956433,-66.1439231856547,-10.468164532080557,184.17055950279985,C,96.95407424808559,-18.78169851967329,B,-1.4451453275940718,1
No,Jewish,African American,Germany,4.948980747889778,-20.85160037083826,176.62460482639818,-23.85342525868047,-21.191799661891647,130.31931034076825,2.192613562389564,B,-17.915939023297664,24.17326600122541,E,162.70481797412765,1
