age_group,AGE,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
65+,74,Mental,A,38.2078481147677,C,A,24.716330607308308,-38.11915003778272,B,1
18-25,42,Yes,E,-205.59360890903235,E,D,230.12139496870927,-2.2939199787635767,E,1
51-65,64,Yes,E,56.10036982480222,B,A,-81.89655645428185,-127.98199215433432,B,0
36-50,20,Both,E,-24.14245710294368,D,B,41.40471077962932,-114.10244479608622,B,1
18-25,61,None,E,10.639550305356346,A,E,-6.2822712707210435,62.02958645179262,A,0
26-35,77,No,A,-22.716783511792364,C,E,-50.38443700201435,50.00735412010814,C,0
18-25,79,Physical,B,20.388529506963213,E,D,-44.200234774874055,-15.338273711288428,A,0
36-50,75,Physical,A,-63.09008008864904,C,C,186.25558339127912,-275.1062434656056,C,0
36-50,33,No,C,-21.114873298448117,E,E,60.263765621796594,132.44759234487435,B,1
51-65,77,No,B,122.48754042676826,C,E,62.806300215949825,90.58520400846045,D,0
65+,79,Both,C,-50.601625445951534,D,A,109.44256841211988,-200.43789384472151,D,1
36-50,76,Mental,B,65.6589548055458,B,E,78.3531109840688,-113.81165741486203,A,1
26-35,64,Physical,A,-259.3663587287134,E,D,129.80357262961425,-131.96019454722523,A,1
65+,50,No,A,189.0323710026854,C,C,168.3113546900432,-1.8596937203184074,B,1
65+,32,None,D,-68.70666880236644,B,E,52.46480858343041,125.19261162011199,D,1
36-50,60,None,B,9.103261774364665,E,D,-18.231074695659235,61.75150722119057,B,1
36-50,49,Physical,E,26.80018905564927,D,C,142.19767332500504,-57.41527806363271,A,0
26-35,41,Yes,A,203.4887438127912,D,C,1.1479006006399357,34.87095885714569,C,1
18-25,28,Both,B,91.99479949330464,B,C,64.66083097221119,219.05143419682105,B,0
18-25,55,Yes,E,-67.40098954947472,B,E,81.1053024909512,51.82429218140585,E,0
18-25,71,Mental,C,-16.377188687635382,B,E,-10.68963725819694,147.21712389510543,D,1
18-25,57,Yes,B,-215.92377223735778,D,B,-47.04600544596582,44.9035184169475,C,0
18-25,22,No,A,-198.27743353399046,E,E,-16.57346878348931,108.97055045926326,D,1
18-25,32,None,A,70.61635762001139,A,C,-64.32575973841055,80.73804336278268,C,1
26-35,78,No,E,110.98888286173015,A,B,-21.326547710842664,9.64328105992836,D,1
36-50,73,Mental,E,114.09420957839038,A,B,-2.686298489938056,-0.5471085303554513,A,1
18-25,64,Both,B,93.95711690016614,B,E,70.42792182120321,-125.21976202676188,E,1
26-35,61,No,A,4.190519401165549,A,C,58.05611538413812,43.120664308017005,B,0
18-25,36,Mental,A,-121.54193584310786,C,C,6.689295058991612,-19.538742185516167,D,1
26-35,71,Physical,D,-71.5580102781181,B,C,-219.5619682849856,80.24448995618208,E,1
36-50,39,Yes,D,-103.80315983753157,C,B,88.28685409451275,-90.546501313187,E,0
65+,27,Both,D,-64.1375902384894,D,B,41.18706381252595,-0.6116951384448843,C,0
51-65,21,No,B,173.87976681134583,A,A,57.135410930822275,59.19506299839086,E,1
18-25,71,Physical,B,47.141753298761884,B,E,-7.663904576472502,-104.31821790857579,B,1
26-35,66,Physical,E,104.00628180887715,B,D,87.05991457407757,88.83979217166932,A,0
36-50,20,Yes,A,137.284085412105,B,A,-81.59045263928118,-65.11349300122401,D,1
51-65,44,Both,E,102.92468383163215,A,E,134.0914682026155,13.159184787852093,B,1
65+,56,Both,E,-13.345758205504968,D,E,133.48433318236744,59.53448280168847,A,1
36-50,19,Yes,E,193.96520509235523,B,C,107.48753387962671,132.87986666298312,A,0
18-25,66,Physical,A,32.55559822961978,E,A,-87.58250386408926,-109.67251353196548,B,0
65+,74,Physical,B,90.73898706474243,D,B,-41.88001683536038,29.075845547338385,E,0
65+,36,Mental,E,-23.85329464417683,E,B,-205.28156256702837,-202.15697962027295,E,1
51-65,22,None,D,127.21547888600296,D,C,-236.4013371838094,-13.905408976629705,D,1
65+,66,No,A,45.45810466743371,D,E,90.99918546919878,70.34061607560017,E,1
36-50,34,None,B,-2.3910427105190393,A,A,24.412027134392332,-9.253721662527603,D,1
51-65,60,None,E,-152.84143525380668,D,C,46.688451701995795,-69.8768971892078,C,0
26-35,24,Yes,C,202.59145109126288,E,C,-32.267762480595714,-21.218268785282977,C,0
26-35,37,No,C,-21.584169189985147,E,B,43.50885431911019,45.380629160404055,E,0
36-50,19,No,A,39.972692283559105,B,A,-58.291126921976435,-8.333400251510747,A,0
65+,49,No,D,5.236856578421432,A,E,-41.2031727734107,35.538575022939106,B,1
26-35,36,Mental,D,40.62071059575518,D,A,-25.65820621941885,-87.93771939420101,D,1
65+,24,Yes,D,33.735320568611094,B,B,102.63587835479495,45.32163853943109,B,1
65+,54,Yes,D,99.57543800076432,C,E,82.17538076145571,-66.58883473618008,A,1
36-50,36,Both,C,-96.6698117227949,C,E,-14.866208915410278,8.533798318951026,A,0
36-50,37,Mental,E,165.17577342663478,C,E,68.7945418365118,-90.15585862566672,E,0
65+,48,None,B,241.9112982814179,D,C,54.84333240678707,0.693475116619279,E,0
36-50,44,No,B,-105.02391906699935,E,E,185.87370518324633,57.6796228843913,A,0
18-25,22,Both,D,-78.30703897048146,B,A,-85.03836732433886,2.7174469016905345,E,1
51-65,77,No,C,109.45960886150709,C,A,236.66872425444336,152.90059974506474,A,1
65+,68,No,A,-53.825422895243904,B,D,-139.82276875311038,-8.317576404294604,A,0
26-35,55,None,A,-57.554333396662706,E,C,124.08956415356242,55.56398543605917,C,0
65+,36,Physical,B,-186.8867591442794,C,C,0.6262683459450481,74.65990478806263,C,1
51-65,43,No,B,110.30345887364594,C,A,-28.87683231340432,186.92469071742167,A,1
51-65,54,Both,A,-92.4303941646635,B,A,11.446188404629943,29.707416800092563,C,0
65+,23,Both,E,89.18401760898587,E,E,20.274734429888543,56.57076296287554,C,0
18-25,71,Physical,E,67.05905289357239,D,D,58.350208476808405,-30.416954664903184,E,1
51-65,76,Mental,D,-24.16724574610794,B,E,55.547851951625915,17.43839922872679,B,0
26-35,67,No,C,-66.80147218046018,C,D,81.09332844239941,-19.257046185392348,E,0
51-65,43,None,A,137.0145767299148,A,E,60.44253757210175,-60.895575752685986,B,0
26-35,58,Mental,D,-125.47111349461628,C,A,142.06322851683143,-3.5112458293624154,D,0
18-25,79,Mental,B,77.63845504798054,B,D,40.0989154524531,54.994570795713905,D,0
18-25,53,Yes,A,86.68389126107202,E,D,-121.36467540907023,-59.756950510140975,E,1
26-35,34,None,E,-57.86911242565347,A,A,-122.19097681529037,-139.68680945466738,D,1
65+,72,Physical,B,26.51051432010782,B,D,15.305784338495062,-34.48152739774787,A,1
65+,27,Yes,A,37.36694487875883,E,B,57.677843892414934,96.21838889185236,B,1
65+,72,No,E,-62.00152579271234,C,B,-93.07559172512389,-225.69302793108693,A,1
18-25,58,Physical,A,54.01991052870944,A,E,-12.071193506670742,-122.0742968687933,B,1
51-65,67,Yes,D,-38.60380118915116,A,E,-29.334068539217856,26.48388872427579,D,0
26-35,76,Mental,A,124.28802749064012,C,B,118.02242732593685,-37.46851252876323,B,0
36-50,36,Yes,C,-20.37075530291744,C,B,-89.71713883332558,113.1593160540394,C,1
18-25,40,Yes,B,-32.20659020476532,C,A,-48.1666450505704,-40.213187164426614,B,1
26-35,49,None,C,-7.068126113773839,A,E,-96.817564339983,-103.73609234186483,A,0
51-65,66,Yes,C,19.323369083972118,E,B,-145.09650604322601,-41.00318694635429,B,0
36-50,47,None,A,146.510294145436,E,D,47.31798426865662,61.22246732595953,D,0
18-25,72,Physical,B,138.14615478721424,C,C,-155.99474258767754,-52.41456533943045,B,0
65+,66,Mental,D,173.0257357161526,D,E,92.5584592107085,-16.17889003214294,E,1
18-25,39,Physical,A,147.44157707482802,E,B,140.7334671187485,-18.75924695445485,B,1
18-25,28,No,A,-51.76638478596005,E,E,24.49536498101294,-99.57650005376836,D,1
26-35,68,Physical,D,-49.79763431520082,E,D,-69.98047904120085,107.4806225633429,C,0
65+,56,Both,A,106.67269320286022,B,A,74.42918135153434,-18.693595323444452,B,0
36-50,30,Mental,B,55.251332276946044,B,E,120.04633865690649,-115.47860354809593,A,0
18-25,36,None,C,182.07088319764756,D,D,144.51127319811425,-25.331034077755188,E,1
18-25,71,None,D,50.11036831345687,A,E,77.67821773266543,-63.11392507493857,E,1
18-25,78,Yes,E,-17.61042614696318,C,D,-65.26851600778286,163.35616518333856,D,1
51-65,50,No,C,152.34435928834807,C,A,10.593802991691115,-69.10794452849697,C,0
26-35,45,Both,B,101.3396101471977,C,B,123.93746863800055,58.04559632055919,E,0
36-50,70,Both,C,210.84327718946886,C,D,-19.89757652337176,-97.78599048776177,A,1
65+,50,Physical,E,-80.81084534317107,A,B,-35.847035243246225,-97.97204631711556,B,0
65+,55,Physical,E,-48.445822361175345,D,C,16.585410128813677,74.55202665746701,A,0
51-65,34,Both,A,-20.023915168326255,A,E,17.92335484159773,-43.25337839704821,C,0
26-35,56,Both,B,2.661252803823513,E,D,-200.28825152225474,-140.64315922061334,E,1
18-25,58,Both,E,47.57008375620104,B,D,20.82363489055308,20.7409518035912,D,0
18-25,50,No,A,10.62567817141641,A,E,26.139715528070013,54.04286740847376,E,0
36-50,67,Mental,C,-11.956363642281627,C,E,73.3758764426869,111.24935383049879,A,1
36-50,48,Physical,C,-55.51089532866664,D,D,9.922642805116592,33.07201846451966,E,0
18-25,65,Yes,C,114.85335773896446,B,C,120.21206591557005,-131.05344925363835,C,1
65+,28,Mental,C,-63.93057620560182,B,B,46.56590305062445,41.31826532458858,B,1
26-35,61,None,A,41.99445813575254,E,C,-261.592338513321,128.15153214923194,A,0
26-35,19,Physical,D,-65.76163203721967,A,B,6.991614472559088,35.28342936471098,C,1
65+,62,Both,A,-0.10541156585932121,D,C,-74.7703240913014,35.05559424811882,E,1
18-25,26,No,A,91.1252198218152,A,B,-10.39904457628314,-115.01291434261202,C,0
18-25,52,Both,D,-12.958223201495734,B,E,209.3190311931012,-90.34011458605946,A,1
18-25,42,No,C,-35.63068503274183,B,D,42.341813875054825,94.39971103227774,D,0
18-25,21,Both,A,-209.66729686474946,A,A,-24.29869317097724,-65.76812532739929,D,1
51-65,20,Yes,B,98.53905623758946,A,C,82.92567359104257,-3.4619861246833126,A,1
36-50,57,Both,C,17.98595082349658,D,D,-182.9331236014856,-29.352682980610002,A,1
26-35,65,Both,A,-2.7177998711365925,B,C,7.712743336545226,-58.93061708295547,C,1
51-65,64,No,E,-105.9707806500535,A,D,0.9986021524809856,-18.225282840758126,E,1
18-25,63,No,D,-9.75730469049079,B,B,-66.79593482657623,-69.69080403111603,E,1
18-25,48,Yes,C,65.67932727589584,E,A,166.51518425465278,54.50317030626009,C,1
18-25,30,None,D,-89.11929862101078,A,A,-82.08671619000955,163.88481238358068,D,1
26-35,56,No,D,-97.68702398093468,E,B,-57.41875372685726,-160.95595607417297,E,1
51-65,63,Yes,A,36.30243341036199,A,B,32.32059269117427,-169.59693301790531,E,0
51-65,36,No,D,-70.45286250251624,A,A,84.82659773160415,33.5705912176156,E,0
51-65,37,Yes,B,76.42998302686553,D,D,39.520668578904925,-1.9464686577950856,D,1
18-25,32,Yes,C,151.4887850254683,B,B,-42.76698054493071,213.92716378869298,D,0
65+,60,Both,E,90.01916762868983,D,C,-61.31986348766476,54.31646962701324,E,0
65+,47,Physical,D,36.30385752352694,A,D,8.058532240257293,-75.63698547948555,B,0
51-65,55,None,D,62.38865841364005,C,D,112.02712342139172,97.10143290420918,E,0
36-50,56,None,D,-86.81656969819525,C,B,-159.646029953615,125.94142761964476,B,1
26-35,53,Physical,E,84.70997281331016,C,D,8.026080844302257,155.1702605956572,C,1
36-50,53,Both,D,-17.251058523188988,D,B,-111.92777008971638,-55.47226124341981,D,1
36-50,23,Physical,C,-62.625659961720295,B,C,8.261364452896016,-56.68697871009686,E,1
26-35,57,Physical,D,130.75719576002837,C,D,-120.74408196078414,157.86287481904816,E,1
51-65,44,Physical,E,-29.611362499327075,B,B,72.32120809451604,-117.60176149459711,E,0
18-25,73,No,B,75.35760838982642,B,C,-119.56513243752774,90.12915288508137,A,1
65+,52,No,B,-18.207723118242665,A,B,104.14695455629992,-7.709775096179902,B,1
51-65,50,None,D,22.23292141635266,D,A,218.63417559758838,-19.251400909727693,D,1
51-65,55,Mental,C,-115.27591274980963,D,D,-155.94208976370814,-60.98134866079453,E,0
36-50,71,Mental,B,-98.17809515156921,A,C,-121.93324618014687,-38.99186793272842,E,1
65+,70,Mental,D,112.67565632599685,D,C,1.2245689752903406,67.33245278002651,D,0
51-65,47,Both,E,79.20318984613684,C,C,-18.515216337916122,94.2707950572619,D,1
65+,48,No,A,184.2314029592139,D,A,177.42100795484396,18.580754417317916,A,1
51-65,56,No,C,28.311906448853392,E,D,-9.673338031982144,30.5725234759755,C,1
65+,49,None,A,-78.34881042051786,D,A,137.44128833814148,-135.85858698635255,E,1
26-35,23,Physical,B,-64.1487770624066,E,B,-49.81297417830457,-6.155586131658865,A,1
18-25,58,None,D,-2.9325926628839487,C,E,-31.344201834665284,168.65058089873378,E,1
36-50,79,Both,B,5.001607492547403,B,C,50.26749872623125,-126.37143999687233,B,1
18-25,34,Physical,A,184.67241466666334,A,B,23.542802856758456,5.925802623759798,A,1
36-50,43,Mental,C,-39.3849319982677,E,B,40.11563142409179,130.7054176521752,D,1
51-65,65,Both,E,119.45970764062457,C,A,103.15192948749738,-40.378516422742024,E,0
65+,59,None,C,-29.09083826601002,D,B,-123.72936198289392,53.21067631654326,E,1
18-25,79,Both,E,212.77252225008684,E,D,66.93745401674705,52.66258548480849,B,1
51-65,62,Yes,D,-93.00843104539945,E,A,-177.74671802808965,-122.67527568913117,E,0
51-65,49,None,A,-64.20803148683659,C,C,48.95839536912894,-31.51127442828594,C,0
51-65,74,Physical,B,-26.314580916506507,B,B,-76.80290780009528,253.755325885097,B,0
51-65,43,Both,C,57.04565463585659,C,B,-6.936735141920128,110.9062449213756,D,0
36-50,50,Both,E,1.358312333623511,D,D,-177.75730648299196,-63.6821955583204,E,0
65+,43,None,B,-244.51859123507282,A,E,27.771276748473518,94.48652240846582,A,0
65+,30,None,A,-81.39088578280081,A,B,-75.56052267304473,112.56047775209377,B,1
51-65,76,None,D,14.938635896291355,C,D,37.987424529165445,103.05334729890201,C,1
18-25,70,Yes,E,-46.723534550521755,B,B,125.8340329871281,-66.9246480341517,D,1
36-50,64,Both,D,138.84515557157437,A,C,79.15116226286162,-190.31659560397048,E,1
36-50,44,None,A,137.16578173583895,B,B,123.5534650460502,69.10799750354771,B,0
36-50,33,Yes,E,-360.8762528219418,A,E,83.91153829376475,-142.07893056196403,E,1
65+,26,Both,E,115.35641787969514,B,C,-68.89566595907576,-35.80154958506031,E,0
18-25,57,None,B,30.87443711766924,D,D,-20.26942099319496,-69.84154007243363,C,1
26-35,19,Physical,E,126.03737603982641,C,D,-47.77853604872728,110.60652359259271,B,0
26-35,30,Both,C,-1.2229209733067385,E,E,86.28973829335335,60.503656262926896,E,1
26-35,46,Mental,E,-34.38296068291956,B,D,1.0912791005465745,-83.93552620507776,C,1
65+,72,Yes,D,52.622349554219404,E,B,166.150200251695,-27.926001562085933,D,1
65+,53,None,B,-70.95482618947744,D,E,-92.22373414972654,-96.78552632024842,D,0
51-65,57,Both,D,212.44343169249774,E,C,-24.56899010103462,-114.67344385923172,E,1
26-35,45,Yes,E,-91.4099901904585,A,B,-202.6104006862959,51.27897208760934,B,1
36-50,65,No,B,-11.224332626853156,D,A,-244.97673941421937,18.171844405225613,E,0
65+,69,None,E,31.378619761829796,B,C,-1.08496658874301,168.86668287071848,A,1
26-35,60,Both,D,-64.59639598549475,D,B,178.8202414595448,76.84765161982006,D,0
65+,45,Mental,D,4.896550795237169,D,C,-147.5613959692063,115.05899981383602,C,1
26-35,50,Mental,E,-94.26256027411355,A,A,51.7105436657405,91.24013749880903,A,0
36-50,60,Both,C,-160.42682517546808,D,B,-268.009877583542,172.95449349089634,B,1
51-65,67,None,B,-100.97975225486803,E,E,39.48560541502285,19.06897128566695,D,0
26-35,27,Physical,D,151.21522961170092,B,C,-36.68099656466832,-102.86145712055233,A,0
26-35,71,Yes,A,6.175439912494433,E,A,23.202559793167215,-53.52437256338436,E,1
65+,43,Both,E,116.7054198787733,D,D,29.987533045211872,-26.916761563921472,A,1
51-65,69,None,D,214.72432983723024,C,E,-45.200895264197314,-302.8316902325625,B,1
65+,56,No,D,97.4878666773655,C,E,56.99257425599972,-78.89453421717513,B,0
26-35,55,Mental,B,80.199051942527,B,A,9.790534958512529,-22.56758583677963,C,1
36-50,30,Yes,A,2.69002741117268,C,E,12.327565938078546,150.97402295027078,D,1
36-50,23,Physical,B,157.54135272560032,D,A,-94.55921359183586,-61.55191288511202,C,0
65+,28,None,E,-163.5115750049123,A,E,-16.10459056793241,191.42163979035246,B,1
51-65,44,None,A,-94.54937081415554,E,D,42.620775982844386,12.299652937582676,B,1
26-35,59,None,E,11.108253906215118,A,A,2.1643256504789052,-17.00590902386508,B,1
26-35,59,Yes,E,48.2874004286061,C,A,72.39135678436989,11.50948453229483,C,1
18-25,71,No,D,-117.18461864491738,B,E,90.71505070667385,36.36000489540546,E,1
18-25,61,Yes,A,136.54012880793658,E,B,107.04655125689189,14.236262830544735,B,0
65+,59,No,E,65.21999376063306,A,D,-230.4147417226015,71.76090887776905,B,0
51-65,24,Yes,B,-40.71600878309691,B,D,-181.75051896238986,74.89065281412786,A,0
65+,60,Mental,E,198.9362757432015,C,B,148.11157081386645,161.71168076979978,A,0
36-50,66,Mental,D,78.81766348373057,D,D,-185.70865517438847,-166.3406967675331,D,0
36-50,31,None,C,-44.34323005011597,B,C,-176.14513162197954,61.454497959095114,D,0
26-35,20,No,E,88.83887150732224,E,A,-134.32124239869668,-36.921573458223286,A,0
18-25,18,Physical,E,85.36515092091548,A,D,-45.673207004229624,-63.978564786454626,C,1
36-50,76,Both,E,-61.137186467965655,A,C,149.80739428311293,-8.498916097592934,D,1
26-35,41,No,A,72.09317860976215,A,A,136.24165289199632,-114.13340099822726,A,0
51-65,21,None,A,-161.19969333901548,B,B,64.16766321794243,-10.753667023152474,D,0
51-65,63,Mental,D,28.038258903469774,D,C,170.443987427987,21.40778493828501,B,0
36-50,56,Yes,B,32.536290355950435,A,E,-67.26868580259794,-71.83834438042416,C,1
26-35,40,Yes,A,-28.85534864209518,A,C,-79.31074301238672,-121.09501952286354,A,1
51-65,66,None,C,-97.08512005214247,B,C,139.91894086694032,-88.00172193473522,B,1
51-65,53,No,B,-54.95687906856882,B,B,-65.06794972247992,-178.12920094562094,B,0
51-65,23,No,A,-15.521513199704257,A,B,-41.33110360451903,2.921934593138026,B,0
26-35,49,Yes,D,-113.94034892080182,D,E,79.5480119660137,-52.023639920300454,A,0
65+,24,Physical,A,-199.7300329389788,D,D,-43.54387061100731,22.548405566732228,D,0
18-25,64,Yes,C,118.9134336909616,D,E,-160.02164580624512,125.86488145406474,D,1
26-35,33,Physical,A,80.72828883275564,D,E,279.91878384065075,-25.534338034790206,E,0
26-35,58,Physical,D,72.16555468262777,A,B,101.17752213001776,-81.65687698249806,E,1
65+,23,Mental,B,-5.586895568860056,A,D,-32.92079234372325,36.970110075358406,D,0
26-35,29,No,C,87.04932772810515,B,C,100.96165328790194,-7.159183487165779,E,0
26-35,42,Both,B,153.90707159768954,A,C,49.198406832483634,30.02569965638471,C,0
51-65,37,Both,D,88.74270990126577,C,E,-116.91502021337247,-185.0884896623955,A,1
26-35,25,Yes,D,-56.031305952653966,B,C,34.38956795990208,21.446898161475907,C,1
18-25,57,No,E,17.03619886708164,C,B,-105.76245258782126,-36.16613231036816,A,1
36-50,78,Yes,E,152.0876128307796,B,A,-134.1270567429905,113.84579039823655,C,0
36-50,69,None,C,14.918695715481062,E,A,153.76653344882217,-41.30224458985308,C,1
18-25,25,None,D,33.74815316912566,A,B,90.45638320370924,33.03289584922571,E,0
65+,65,No,C,-1.9639740538846004,A,C,190.58098768314503,-60.285489525829625,D,1
36-50,50,Both,E,-139.28456395447046,E,B,65.47657480194263,-19.904567414954293,A,1
18-25,61,Physical,E,-103.3603588901754,D,E,-100.0525068224839,-50.23497183318497,E,0
36-50,56,None,C,26.452563731746633,B,A,158.52639284703315,-219.68099112188906,C,1
18-25,61,None,D,-16.491043408072787,D,A,-201.9392762001872,-97.8591140816221,E,1
36-50,75,None,A,-86.70345368674155,B,A,37.55609354640222,108.37652450459316,D,0
65+,73,Mental,B,66.10930502084166,D,D,1.8870182787873366,71.0100988007009,D,1
65+,56,None,C,82.06330973419432,B,B,39.84368801284261,95.14702575488946,E,1
36-50,64,Both,B,-143.87930088295963,D,A,5.132458403346911,101.74953344403812,C,0
36-50,45,No,B,83.10107406348969,A,E,-97.32053689686833,43.0153875800464,C,0
26-35,48,Yes,D,170.37006463731458,D,B,-71.31210298467036,-38.5676933520645,D,1
65+,27,No,C,-45.03483447306721,B,D,66.33718943191,65.39367721884005,D,0
18-25,67,None,A,-129.85121806962542,E,E,114.42025457744414,29.68051505859537,A,0
26-35,65,No,E,43.8919848373999,B,C,-85.20803618727439,165.81902402536036,C,0
18-25,71,Physical,A,-109.57852680788507,D,E,128.71095556021123,-73.27371775669441,A,0
26-35,64,No,E,110.84671072859133,E,A,-56.11322180103448,91.30290233121255,E,1
51-65,22,None,D,-30.7513556234709,B,C,40.275448689659974,-12.03516280698806,A,1
26-35,24,Physical,C,87.64171186021726,D,C,-13.316816998825146,60.816795408079315,D,1
51-65,65,Yes,E,9.048642994911953,C,A,-106.71206060786547,14.894723219379877,C,0
65+,57,Yes,A,-47.74356660478338,B,C,-172.2316343425949,67.56164173645092,E,1
36-50,50,Physical,D,-231.57514098728947,B,C,-96.92453147183782,109.90326887741288,E,0
