gender,nation,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Male,Other,Bisexual,A,-74.10097765530519,-33.582100724881315,E,D,0
Male,Brazil,Heterosexual,E,96.8615203845031,261.08593366992994,B,E,0
Female,US,Heterosexual,C,-115.77166660637299,33.18412518879291,B,D,1
Other,Germany,Other,A,8.427624013427213,137.48813085016866,B,D,1
M,UK,Homosexual,D,-143.81230753960054,-4.757146254818154,B,E,0
Male,UK,Other,B,11.29581387064333,50.743462246910006,E,C,1
Female,UK,Other,A,70.62780012499326,53.4108473864276,C,B,0
Other,India,Other,E,-95.16116445554763,1.0334336245786828,D,E,1
Male,Germany,Heterosexual,E,31.513805210707908,91.46523937298632,D,A,0
Other,Mexico,Homosexual,C,63.89569370233534,-219.92684624751266,E,C,0
Non-binary,India,Homosexual,B,-44.74416729908758,284.28195479772546,B,E,1
F,Brazil,Bisexual,D,114.38829459980167,102.14434574206533,E,C,1
Female,UK,Bisexual,A,-25.55887060880526,139.69271750083794,B,E,0
Female,India,Heterosexual,D,260.8149426006777,-8.594602659544064,C,D,0
M,China,Other,C,-93.15934648311702,279.0496165459536,D,E,1
Female,US,Bisexual,B,81.09624554991566,-62.47945978854664,B,A,0
Female,Germany,Homosexual,D,-45.62870121938975,78.56653486713088,D,A,0
M,Other,Homosexual,A,-14.265666210465906,59.75834126030459,D,E,1
Male,India,Other,B,147.7133785840287,15.09537422005765,D,D,0
M,Germany,Homosexual,B,10.192785339880075,102.1452420729348,C,A,0
Male,China,Bisexual,A,-118.77955885795718,162.2348983557393,D,B,1
M,China,Heterosexual,B,-206.72798209402842,98.1877116121065,C,A,1
M,Other,Heterosexual,B,99.00825277999789,-67.16871102973614,E,E,1
F,Mexico,Heterosexual,B,-33.22211958105034,121.52440903770663,A,D,1
F,Mexico,Homosexual,B,-149.65988726667163,-148.0657294686246,B,A,1
M,UK,Homosexual,D,8.969791914256685,-33.39871338234073,D,E,0
Other,China,Heterosexual,A,-336.78329952210703,-129.0914453492095,E,D,1
F,India,Heterosexual,D,74.76755966784006,-98.6107552973177,D,D,0
Female,India,Heterosexual,E,107.24859884427318,-1.5992277037164664,C,D,1
M,UK,Bisexual,D,-54.80930150193999,-155.22245448369918,B,B,0
Male,Brazil,Homosexual,A,14.826030780835286,82.49780687631653,E,C,0
Non-binary,Other,Heterosexual,B,-8.481162543148194,29.60551560669137,D,E,0
Other,US,Bisexual,A,32.293261961430524,-71.23009998432171,E,E,0
M,Germany,Other,D,-104.56573927161921,81.93727496346693,C,E,0
Male,India,Other,E,135.79818914472852,-7.279510915346981,E,B,1
F,Germany,Bisexual,D,-201.98709559677383,-231.04283936283943,A,B,1
Male,US,Heterosexual,D,-158.66497833966213,-104.38377816880906,C,D,1
M,Brazil,Bisexual,C,-67.6991884503179,-12.519569962958457,A,A,0
F,Germany,Other,D,-161.8463812276429,21.43186381107013,C,C,1
Other,US,Other,E,-75.87069962574273,15.001995303876317,C,D,0
Other,Mexico,Heterosexual,C,-97.48567134564252,-125.68061660570329,D,C,0
Other,Brazil,Other,D,55.957058817222084,-72.9165574479545,B,E,0
Male,UK,Heterosexual,E,-13.42689372313576,39.302729236330855,B,B,1
Other,China,Bisexual,C,21.45435397776576,140.34038799566017,A,B,1
F,Other,Bisexual,C,61.396749763394766,-58.4782156501494,E,B,0
Male,Other,Homosexual,C,-41.546589824069066,253.56863085743814,E,C,0
Non-binary,Mexico,Other,D,37.49257284696027,-40.365511341457236,A,E,1
Male,UK,Homosexual,A,-142.34755955488117,-88.48043349733597,B,A,0
Other,Other,Heterosexual,D,-43.412666033188415,66.24654223138027,D,E,1
M,Mexico,Other,C,33.949301481848075,-33.52410628341869,D,B,1
Male,UK,Other,C,57.66647298333491,22.839130311748843,D,B,1
Female,India,Bisexual,D,-55.230043492934,-7.590004346187312,A,C,1
Male,Germany,Heterosexual,A,-63.35659300172897,89.76492158918572,B,C,1
Non-binary,India,Bisexual,A,-174.91627161047037,-54.84598684429547,B,C,0
Other,UK,Homosexual,C,60.29483045753344,41.628566947934786,E,A,1
F,Brazil,Bisexual,A,-47.53669119344235,42.2568736917679,A,B,1
F,UK,Bisexual,A,-32.26170993398894,-38.70963964544091,E,E,1
M,US,Other,A,45.78291995581676,-113.8384736898872,E,B,0
Female,India,Homosexual,B,24.733487906923184,92.14315693752489,D,C,1
Male,Germany,Other,E,193.39583658837208,37.824663414997936,C,A,1
F,India,Other,E,-118.26784904308583,4.707005179688203,B,C,1
M,India,Heterosexual,E,23.403922449439452,-114.73542795236311,B,B,0
Female,Mexico,Heterosexual,B,45.220762622151426,-135.45200792683738,C,E,0
Non-binary,Mexico,Other,B,-39.77465331719766,38.174584933726386,D,A,1
F,Other,Other,A,84.7568784496657,76.65309322520196,C,C,0
Non-binary,China,Homosexual,D,104.28863229627163,-152.11460829792972,C,B,1
Other,Mexico,Other,E,111.22195420550281,96.3911623950429,B,E,1
Female,India,Other,B,-5.238365122234052,3.030166674284919,A,B,0
Other,US,Other,E,116.16844948831249,-19.88538935628442,D,B,0
F,UK,Homosexual,E,-69.18007488253579,-78.22554091269282,C,E,0
Non-binary,India,Heterosexual,A,158.71515972756148,-50.17671023228127,C,E,1
Female,UK,Homosexual,C,-151.42272784850712,16.51482418623118,E,C,0
Male,UK,Homosexual,C,107.31116177254043,-21.86741349292837,D,D,1
Other,China,Homosexual,D,-170.92527506514702,0.10537531609830635,C,A,1
Female,India,Homosexual,E,38.001616304601676,142.80053193530298,A,E,1
F,China,Bisexual,E,-27.84315540865138,41.14629387879814,D,C,1
Non-binary,Mexico,Other,A,-150.75983563946,118.30374511429788,B,E,1
F,Brazil,Heterosexual,B,20.247796980735448,-53.72325407077021,E,E,1
M,Other,Other,D,157.3429940360511,1.3044143516247153,B,D,0
Female,India,Other,D,182.24269431383962,139.82205990498713,A,A,1
Non-binary,UK,Bisexual,C,128.37754894438532,-64.74632515520756,B,D,1
Non-binary,US,Homosexual,A,2.8519167204016513,-44.951755774502104,D,E,0
Male,US,Homosexual,A,103.8296422410366,11.883695594690362,D,D,0
Other,Other,Homosexual,B,-33.912976628636706,-85.3792603818058,A,A,0
Non-binary,US,Bisexual,A,72.38841329704609,-47.25642683304118,B,E,0
M,Germany,Other,D,29.77759416077162,34.333905270724486,C,E,0
Female,India,Bisexual,A,22.546565250757272,-41.07554850182981,E,A,1
Non-binary,UK,Heterosexual,C,59.23293197822759,-40.531944184405035,D,B,1
Non-binary,Brazil,Heterosexual,B,-39.98271735755713,-129.9049722404834,B,D,0
Male,India,Heterosexual,D,45.35877274941231,129.55083126218042,D,B,1
Female,Brazil,Other,B,136.90151196311123,-191.97093346112803,D,C,1
Other,Mexico,Heterosexual,D,-32.132221629977956,107.74310053273015,B,D,1
Male,India,Homosexual,D,-60.150682700008986,134.41157181728948,A,E,0
Female,Germany,Other,E,57.86125697186053,-0.7329453260636158,C,C,0
F,Other,Homosexual,A,80.03300561903261,3.8801040080288383,B,C,1
Female,UK,Homosexual,D,-13.092521165573338,172.06644168803734,C,B,0
Non-binary,Mexico,Homosexual,C,73.23634839625326,-46.53343121166104,E,C,0
Female,Germany,Other,E,160.6868111895983,168.10588189474527,D,C,0
Non-binary,UK,Heterosexual,C,31.124414348894963,21.705403273941254,C,D,1
F,US,Other,A,-16.302140499609045,-215.22130753663208,E,B,1
Male,Other,Heterosexual,A,172.98463690461287,104.9128613753072,A,D,0
Female,US,Other,B,91.02409965411638,55.49371492107574,D,D,0
Non-binary,India,Other,E,-176.5576203096995,44.614664033862304,D,C,1
F,Mexico,Homosexual,E,-78.35850967037288,-68.07500038530576,A,E,1
F,Mexico,Homosexual,E,38.81899930890669,43.14621152132378,A,E,1
M,UK,Other,B,-66.03630598694853,-0.2538914485204318,A,B,0
F,Other,Heterosexual,A,8.254347639608458,34.107672713176925,A,A,0
Non-binary,Germany,Heterosexual,A,3.190174993686247,-196.3984897446261,D,C,1
Female,Mexico,Bisexual,B,44.41094013741956,-37.19388330189777,D,B,0
F,India,Bisexual,E,-14.06694054487215,52.94008875171693,B,C,0
F,US,Bisexual,D,128.97428108763654,-9.24756776754998,D,B,0
F,US,Other,A,71.35719784298526,21.704100126732794,D,D,0
M,US,Heterosexual,C,106.90305361595458,-74.69509541182079,A,C,1
Other,US,Heterosexual,A,-10.44801534594802,83.57085720142943,C,C,1
Non-binary,Mexico,Bisexual,A,10.780783696296533,-5.236423566107859,D,B,1
Female,India,Heterosexual,D,27.071942258647297,-5.0190345462763135,E,D,1
Non-binary,Germany,Heterosexual,C,-41.290564052740756,101.4663345459347,B,C,0
Male,US,Bisexual,B,-183.89101103307772,131.2428006533159,D,C,0
Other,Germany,Homosexual,D,85.4134257884291,-46.84437621688989,A,E,0
M,Germany,Bisexual,B,-121.0835568645319,65.84371595180848,D,E,0
F,Germany,Other,E,-85.06234419901911,109.81197204912614,C,E,1
Other,Germany,Other,D,22.77921193335479,120.273324863376,A,B,1
Non-binary,Mexico,Homosexual,A,13.999270211142207,9.981496536820234,E,D,0
Female,Brazil,Homosexual,C,-9.731270210683935,121.69829686967807,A,C,0
Female,India,Homosexual,B,98.0567750552248,105.81046221932561,C,B,0
M,India,Bisexual,C,-30.88767277756767,10.640895165100062,C,E,1
Other,Other,Homosexual,D,-69.70721569021066,-13.14197883356896,A,E,0
F,US,Heterosexual,A,39.62346729870225,-102.90575942579076,C,D,1
F,China,Homosexual,A,-115.07318566242377,-96.59487998214485,C,D,1
Other,UK,Bisexual,E,-113.08714748245595,-142.0568939489103,A,E,1
M,Brazil,Heterosexual,A,-15.888025394957001,-96.46348996481102,B,C,1
Non-binary,US,Heterosexual,C,35.98753035466669,-35.753743160503774,B,A,0
Female,Germany,Other,B,-104.06625719766578,95.54021693946046,C,C,1
Non-binary,Germany,Homosexual,C,26.883306743492675,61.050783131400244,C,B,0
Non-binary,US,Other,C,138.90716420883734,96.7455593474076,C,D,1
Other,India,Homosexual,B,9.938092234921472,-1.6433264208410583,A,B,0
Non-binary,Other,Homosexual,D,106.94165239675301,-2.3285603835305317,E,E,0
Other,UK,Heterosexual,E,-45.44881916469687,-186.24746544464438,D,C,0
F,India,Bisexual,B,31.57760290520915,6.525917686817846,D,C,0
F,Mexico,Heterosexual,B,57.27779543463828,124.7765950507744,C,A,0
Other,US,Homosexual,B,52.805588502495596,26.52384232101924,C,A,0
Male,Mexico,Bisexual,D,111.32365430838132,-98.51852380719842,C,A,0
Non-binary,Germany,Other,E,-34.12563965523239,-253.57446783218992,D,A,1
Male,Germany,Bisexual,D,144.35686292779687,-76.12003243053641,B,A,0
Other,UK,Homosexual,E,-100.11279103772961,84.02235026347994,B,D,0
Other,China,Other,E,106.06750096915738,39.93777468659832,E,D,1
M,Other,Homosexual,C,86.10499677411579,50.333206523602016,D,E,1
Female,Brazil,Homosexual,B,24.629479902832735,-5.5603821999142555,A,A,1
F,Germany,Homosexual,D,-97.80763360002955,140.89645098714334,C,C,0
Female,Germany,Bisexual,B,-7.2947598064886945,35.61318238352413,A,D,0
Female,Other,Homosexual,C,-173.26779626932313,90.59125474513445,D,D,0
M,Mexico,Heterosexual,C,172.29354754352087,-151.17275759946844,B,A,0
M,Germany,Heterosexual,E,-60.43472446997404,-55.54683860543781,C,C,1
Non-binary,Mexico,Heterosexual,B,-24.558899981282124,-143.51028477702695,D,B,0
Non-binary,India,Heterosexual,C,5.319017554497692,67.29013966318429,C,C,0
Male,Brazil,Heterosexual,D,-111.96709519300565,-91.65096932526471,B,B,0
F,India,Heterosexual,B,19.127958612676395,77.5772129711425,C,C,0
Male,India,Heterosexual,A,211.09940985802245,160.73710194622336,D,C,0
Other,Other,Other,D,-95.22522960422761,105.12664601425257,B,E,0
M,Brazil,Other,C,105.31011401155612,-183.45731750521048,C,E,1
Non-binary,Brazil,Heterosexual,D,-21.423082065582935,-103.81560170418742,A,C,1
Female,India,Heterosexual,A,-29.432043046073137,-143.16209013923756,A,C,1
Male,UK,Other,D,78.06380597497768,-25.44474315200509,E,E,1
Other,China,Homosexual,B,-122.34821543445476,53.60507761304044,E,E,0
Other,India,Heterosexual,D,-10.65124206781197,125.8981204298617,A,D,1
F,UK,Bisexual,B,-149.99369327877034,184.74765401276377,C,E,1
Female,US,Heterosexual,E,-1.477184463789318,12.171927165681327,A,D,1
M,Germany,Heterosexual,B,-112.18098412544197,19.2188375476175,C,E,0
Other,UK,Bisexual,D,-94.47357359182472,22.856191655925898,B,B,1
F,China,Bisexual,E,-1.1035577459558794,-19.157300334754275,E,E,1
Other,Brazil,Bisexual,D,17.17980198104732,148.91006791462203,A,C,1
Other,US,Bisexual,C,26.255840523778783,-92.16980154652025,C,D,0
Non-binary,UK,Other,A,15.533090441044346,130.86960493396626,B,C,1
F,Mexico,Homosexual,D,51.77433125899377,18.051155077146998,D,B,1
M,China,Other,B,-7.888644348329686,-39.63838744277354,E,B,0
Female,Germany,Homosexual,D,-134.7379132102152,-74.15591799052883,A,A,0
F,UK,Bisexual,B,-23.291538629797405,134.60229534061588,C,B,1
F,Mexico,Other,D,53.698145113817496,-13.773614992746165,B,E,0
M,Brazil,Bisexual,D,-130.96385507394265,-121.09730479931946,D,A,1
M,US,Other,E,-160.41304078689757,-153.96470610763924,B,E,0
Female,US,Homosexual,E,-43.222751275424045,63.732234615542204,D,C,0
Male,US,Other,D,77.60771349379684,36.747281603639536,B,E,1
Non-binary,Brazil,Bisexual,E,-2.587956842234621,-134.56376481435007,B,A,1
F,Other,Other,C,112.38369781939164,7.893889800598619,B,B,0
M,Brazil,Heterosexual,E,-42.88373100073233,22.21576551803799,E,D,0
F,Mexico,Other,B,-57.30185870725904,91.61069704237008,B,D,1
Male,Brazil,Homosexual,E,-40.59881140536902,44.8115706664855,B,A,0
F,Germany,Bisexual,B,-38.10177525943406,-157.13968295712058,C,D,1
Other,Mexico,Homosexual,E,-15.607892509863417,151.80866402897993,D,B,0
M,India,Other,E,-49.256759673795734,-64.35863743252452,D,D,1
Male,UK,Heterosexual,D,-28.665336468796358,98.85074529276346,E,B,0
M,US,Bisexual,A,-45.36485292329064,-129.47697341758322,A,D,1
Female,US,Heterosexual,C,-104.49636423049016,92.52160667408967,E,D,0
M,US,Bisexual,B,6.981671894465431,-15.422305900859785,D,E,1
Other,UK,Heterosexual,B,-15.903350564506402,134.99596175429093,E,D,1
M,US,Heterosexual,B,62.76446297807106,-117.9765509282005,E,A,1
F,Brazil,Bisexual,C,70.83259642305325,-16.233192036386523,C,D,0
F,Mexico,Other,D,-176.8048321393778,12.680497464364427,D,E,0
Male,Other,Homosexual,D,-61.6712942141087,-76.66234640719509,E,D,1
Non-binary,India,Heterosexual,A,-23.91555591700877,61.14774797660875,A,C,1
Other,UK,Bisexual,B,8.92622999747768,-66.19946983934136,A,C,1
Female,Germany,Bisexual,E,60.856319975864025,-79.28823538200598,C,D,0
Non-binary,China,Homosexual,D,-42.98165354439112,77.5300563095868,C,C,1
Other,India,Other,C,119.8244283909049,-48.07940064762845,D,C,1
Non-binary,UK,Bisexual,C,98.80972340875574,-232.05176609332563,C,D,1
Non-binary,Brazil,Homosexual,E,-99.5995029277696,-34.585897684004586,B,D,0
Male,Brazil,Bisexual,B,-6.334080522683659,120.76163730448624,C,A,1
F,Germany,Homosexual,A,-262.0033129942783,88.24187082195938,D,B,0
F,India,Bisexual,B,-102.17690418137788,51.447301229422,B,E,1
F,Germany,Other,C,50.08179823601111,-38.58379596753235,E,C,1
M,US,Bisexual,E,-65.82032570238911,-112.82646208504563,B,D,1
Other,US,Bisexual,E,76.68491883543666,45.19890310555395,A,D,0
Female,Other,Bisexual,D,-145.0815483040091,105.75508641440248,E,C,1
Other,Mexico,Heterosexual,C,233.93831495557603,81.37465083908634,B,B,0
Female,Other,Heterosexual,E,97.79194820876693,-122.89318019254839,D,A,0
Male,Mexico,Bisexual,E,116.50895298228852,-90.131306109539,E,D,0
M,India,Heterosexual,A,139.6742721712938,156.98415762515953,C,D,0
Male,Mexico,Homosexual,D,20.444781444654193,59.333781733949834,A,C,0
M,Germany,Homosexual,C,87.8156520924965,89.99920367326682,C,D,0
Non-binary,India,Bisexual,B,-369.3820029446322,-48.83561806321036,A,E,0
F,Brazil,Other,E,-12.057859608577314,-170.03848120220078,D,E,0
Non-binary,UK,Bisexual,C,-148.20714478458495,63.52554525960996,B,C,1
Female,Germany,Bisexual,B,-129.95518368766304,-2.3963438080111485,B,A,0
Other,India,Other,D,-99.78217257847601,-44.45711599689362,C,E,1
Male,Other,Homosexual,D,-24.767608268861064,-137.8944650031309,B,A,0
Non-binary,UK,Heterosexual,A,-156.62333365973404,11.072007757345224,B,B,1
F,Other,Heterosexual,C,-126.38636327705541,105.55984045464821,C,D,1
Other,China,Bisexual,A,88.24376653951663,2.853741301484819,A,A,1
Non-binary,Germany,Bisexual,C,-15.248897819839335,333.3281725674365,B,D,0
F,Germany,Homosexual,A,36.90060784270565,-28.43608902106948,D,E,0
Other,China,Bisexual,C,-42.73359144514805,37.5840388365611,D,B,1
Female,Other,Bisexual,C,72.05863923553618,41.31169602010058,C,C,1
Other,Mexico,Heterosexual,E,83.48130733424216,130.4971648632692,E,C,0
F,Mexico,Bisexual,E,71.6733516653634,144.97668131066877,C,B,1
Other,US,Bisexual,C,21.216723305060906,126.56884011500496,E,B,1
Other,China,Homosexual,C,-101.34825062580913,26.308734282315367,A,B,1
Female,UK,Heterosexual,A,-18.797318675618047,12.057747150466724,E,D,0
M,Mexico,Heterosexual,D,20.663399813244975,44.88509644942602,D,D,0
M,China,Homosexual,C,-14.782256204670263,93.66050115870262,C,E,0
Female,Mexico,Homosexual,A,0.4206210532952288,-60.47043943061205,B,A,1
Non-binary,UK,Other,D,-63.637711567366196,102.38501681683164,B,C,1
Non-binary,India,Bisexual,E,4.892527967900825,-22.797468838581104,E,E,1
M,Mexico,Heterosexual,A,110.14285055991297,-84.1782769680645,B,D,1
M,Germany,Homosexual,D,-71.22196937018175,100.01902355172557,C,B,0
M,China,Other,E,-111.2094850322378,44.10080628506156,C,B,0
Male,Germany,Heterosexual,C,-183.7029874902865,96.90577787534048,C,E,1
Female,China,Homosexual,B,131.75081073706622,122.18458065008461,C,A,0
Non-binary,Brazil,Homosexual,D,33.71079918234677,33.29340620611876,D,E,0
Male,Mexico,Heterosexual,A,-6.769346804276777,79.99571550756089,A,D,0
Male,UK,Homosexual,A,-143.38350694372102,-144.6929299661251,D,D,1
Female,China,Heterosexual,D,151.48201836084078,-46.14015348949048,A,A,1
Non-binary,China,Heterosexual,D,-110.53356246868931,129.99978769681,B,A,0
M,Brazil,Bisexual,A,-134.76289331851274,19.766850131490013,B,E,1
Non-binary,Brazil,Homosexual,A,-3.9259764439904234,-5.647113877250268,E,D,0
Male,Germany,Bisexual,E,180.6518062696371,58.59073912968734,A,B,0
F,Brazil,Heterosexual,B,-110.29112508476243,20.881972920436414,C,E,0
Male,Other,Heterosexual,E,34.34981351386066,-79.76023634277891,E,E,1
Male,India,Other,D,-119.61776842758351,125.8888819890848,B,D,0
M,India,Other,E,95.96311311918913,-130.34989614441093,D,E,0
Female,Brazil,Bisexual,A,138.42297432133446,-7.097433701797143,A,D,1
Non-binary,India,Homosexual,C,-62.03196441293585,27.289968460264962,E,A,1
Male,UK,Heterosexual,C,38.80708852627553,-81.04071865607148,A,C,0
Male,India,Bisexual,B,-140.6243477979491,-114.55064588545739,C,B,0
Male,Mexico,Homosexual,E,-23.415722413866003,124.74468203587882,E,A,0
Male,UK,Other,A,5.360838856672971,-8.974030579252785,A,E,1
Male,Other,Homosexual,A,226.03181310107482,-100.66633874761585,B,D,1
M,US,Homosexual,E,-66.85743573663818,-132.35234027543152,A,A,0
M,Brazil,Heterosexual,A,19.7935183495694,-79.01738071585662,D,A,0
Other,Brazil,Other,E,-23.399700555043342,-142.5042188388774,C,A,0
Other,Brazil,Bisexual,E,-37.49660186493943,-119.49751877096793,A,D,0
Non-binary,Brazil,Bisexual,E,114.27710870442797,-87.85577584097126,E,E,1
Other,Brazil,Bisexual,D,-128.12024600568913,-108.65552410389579,E,A,0
F,Other,Heterosexual,B,-83.51440805926278,-84.25251108566843,B,D,0
F,Mexico,Bisexual,D,-46.30744657520523,-131.3392360080193,C,B,0
Female,Brazil,Homosexual,A,103.55699924824266,-8.18415865576144,A,A,1
M,Brazil,Homosexual,D,-23.02820765949689,155.0001491855385,A,B,0
F,India,Bisexual,B,69.99067573168172,-22.802001488510466,B,E,1
Female,Germany,Homosexual,B,188.3196139730294,34.49470737108089,B,A,1
M,UK,Homosexual,B,7.494486957858072,-106.02533724292806,E,C,0
Non-binary,US,Heterosexual,C,-73.14417351534533,54.64040186951492,E,E,0
Non-binary,UK,Bisexual,D,-103.57283453947494,-36.12322354577995,C,A,0
F,UK,Heterosexual,D,-32.54145418666934,-14.669290946493408,B,D,1
Non-binary,US,Bisexual,A,-32.013576233780704,63.01927963289096,B,C,0
Female,UK,Other,C,56.727651163208684,-13.553569221506137,D,E,1
M,Germany,Bisexual,B,-22.11176845644195,49.848970154705334,E,D,1
Non-binary,Other,Homosexual,B,-135.92816676888165,16.102108132052194,A,A,1
F,Brazil,Heterosexual,A,-8.536850072102897,199.39170657944544,C,A,0
Male,Mexico,Bisexual,C,-41.90040597967919,-108.53227018196789,D,A,1
Male,UK,Bisexual,B,-100.01611639914998,-190.9057113680039,C,D,0
Other,China,Homosexual,D,-144.4353525039738,129.29225200514105,B,D,0
Non-binary,Germany,Homosexual,D,-87.10963083902922,61.27801377478226,E,C,1
Female,India,Other,B,106.051830860036,74.95010888801222,A,A,0
Male,Other,Other,B,95.95882274421731,-33.12690428871069,B,E,1
F,India,Heterosexual,D,-96.94355392805919,4.65855556262354,D,A,0
Other,Other,Bisexual,D,110.09219791584661,-59.47197338951461,A,E,1
F,Mexico,Other,B,86.4161111102034,-210.89430578900829,E,D,0
Male,US,Heterosexual,C,-30.453063419677445,89.79363968304949,C,A,1
