veteran,country,RACE,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Yes,China,Other,Bisexual,E,54.08959094005099,B,83.35000678361318,C,36.97537422326249,-111.30784796338344,77.62096533965406,-169.9199710592534,D,C,-49.902671219242926,D,D,C,D,-68.16309396299935,0
Non-Veteran,China,Hispanic,Other,C,97.06697811085955,D,5.004569140683147,C,12.633965283104342,-48.84819517373637,12.816083924181948,-160.895431856523,E,C,-0.33163507109525886,D,B,E,C,-68.48001036961826,0
No,US,White,Other,E,50.502492563508326,E,-7.965236838878402,D,-190.3821094698598,76.6405544411722,7.7841865205138765,-173.97523757195924,E,D,-77.38453572979589,A,D,D,A,36.13141815250638,1
No,Brazil,Hispanic,Bisexual,A,104.73669408664897,E,8.73087317314681,D,89.13017998728216,-121.57274799513344,-36.839015102823424,-143.85440993220138,C,E,-179.83610574600246,C,E,A,C,-31.025240231922503,1
Veteran,Other,Asian,Homosexual,C,149.9445957258394,B,-47.42185363370433,A,1.0311982675198785,133.67417860566437,-47.29900933241814,71.51700899247479,E,E,-25.946900113428562,B,A,B,C,-25.873848595997167,1
No,UK,White,Homosexual,C,51.45483077551339,C,176.5515005390443,B,10.456352167915425,-13.133310414566706,-39.17829503007319,-65.67165659706566,B,C,133.5396497363726,E,C,C,E,-50.78543105467402,1
No,China,Black,Heterosexual,B,6.753831127377451,D,-103.1675914418177,B,-188.2031617845218,-141.53740036050797,-82.17898088812488,-60.4654653932134,A,C,32.57236261022805,C,A,B,B,9.416714135322003,0
No,Mexico,Hispanic,Bisexual,C,-30.876452446826523,E,34.77180680056152,B,127.95911621774414,-153.65838901052356,11.711254873445485,-0.0028394854577139415,D,D,213.2772620814296,E,E,B,B,-44.475529108455014,0
No,Brazil,Black,Other,B,-86.37747663535234,A,-55.83909487579518,E,11.253481811338025,-6.80425040782566,-87.32599857873163,0.5117289263257155,E,E,-88.11040222458338,D,D,A,A,-154.60460961870174,0
No,Brazil,African American,Bisexual,E,89.04000266826893,A,62.718977716645675,D,-103.18117754891236,21.720610174789854,-33.78501801712524,-173.13791242130878,D,B,75.16570139972623,E,B,A,A,18.403517233717107,0
No,China,Black,Bisexual,A,-172.07989655857102,D,-91.2988213232057,B,-80.21791148062695,-64.29755481730017,102.5177036527283,25.642728059684444,D,D,40.512306909899074,C,A,C,C,130.28421633726995,0
Yes,Other,Hispanic,Homosexual,E,-38.58967902126641,E,134.73607748740858,D,-37.73026613803117,-22.80494327740525,5.906196997502855,-111.10812781221024,C,C,85.31206807331716,E,A,B,B,37.75296356572876,1
No,Other,Hispanic,Other,D,-109.25865299208652,E,-5.305800683598543,C,-71.4921201214358,-93.804782139124,-55.68039754835568,72.14751108219146,B,C,79.35596317372377,E,E,A,A,90.21254050110123,0
Non-Veteran,Brazil,African American,Bisexual,E,-198.01133248822066,E,107.92846605058024,C,83.78479295390366,-111.70302476106922,-65.2224939603314,-56.114754843481386,C,D,-269.20588705039125,A,C,A,C,-266.93750425247856,1
No,China,Black,Bisexual,E,42.17458096320773,E,-38.86375027399939,E,-1.4813502569879062,-0.4945305960786884,97.70227131693532,100.02843680241516,D,E,-86.37325474962138,A,D,C,C,-161.3455080771685,0
Yes,UK,Hispanic,Heterosexual,D,70.01675099656562,E,48.59462429567296,C,71.89896631033965,88.45120497904625,17.48216415699973,159.62961959073814,D,C,37.4587767257881,D,B,B,D,129.55539203339856,0
Yes,China,Other,Homosexual,E,73.1124686933991,A,106.28858198427223,C,54.64994847944299,101.30749062535065,-45.58014773108542,41.20851750431903,A,C,-111.21085260674992,E,B,E,D,118.06054632834031,0
Non-Veteran,Mexico,Black,Other,B,-77.34754591665667,A,-102.5520136612401,B,21.281927331505937,114.18149409784728,-1.9171585319260844,93.34684931850472,C,C,-1.7271480890971802,E,C,A,D,-26.60078514279573,0
Non-Veteran,US,Black,Bisexual,E,-54.11462953575128,D,-119.11435819874394,B,-8.096057679937742,-32.522830070884105,92.1442170849858,173.6431394545616,A,D,-108.42287137580256,A,D,C,D,49.876809107263284,0
No,Other,Asian,Other,E,-148.25552687063822,E,21.10375535019845,B,128.99091124593437,28.153591607430073,-22.523461616769357,-82.16286473178592,A,C,-89.3247732671164,A,D,C,E,99.83308218715041,0
Yes,UK,Hispanic,Bisexual,A,-28.22407352948047,A,-10.951370048694145,B,-24.497906961254643,39.36869728127896,163.98620790250914,-59.33351925132695,D,E,22.139670626230536,D,A,C,B,68.37679387861219,1
Non-Veteran,US,Hispanic,Heterosexual,E,14.040237202716444,D,55.48931047575647,B,-27.98948878979784,-24.709234934597333,75.60240614629159,-80.79994402666723,E,A,-51.28139288262679,D,B,D,C,2.134221372866996,0
Yes,Other,Other,Homosexual,B,-50.708719034834424,B,-141.14501441023458,E,-120.66921654483495,-19.693309053675026,-73.1755859601525,77.52033406848335,C,D,21.6739382200139,E,B,D,D,-101.41382397840735,0
No,China,Hispanic,Other,D,39.66771195843579,E,62.03503348257333,B,-58.80035758239855,-73.54085379502132,-27.535112754412054,16.724671944320928,C,C,121.69988699099474,E,C,A,E,119.52718490837873,0
Non-Veteran,Other,White,Homosexual,D,-189.0036533535574,B,-61.94781703878554,C,-54.2658558539188,121.3417375201107,-121.19351654422408,91.9662798365438,B,D,6.26417097946433,D,B,D,A,-13.680543524888705,0
Veteran,China,Hispanic,Bisexual,C,-3.516769209916219,C,-45.938244795229004,B,208.8119503315283,66.28373599062346,18.63572389224459,-129.09761580278246,A,B,105.0565797564964,B,E,C,E,-90.92963027469835,1
Non-Veteran,Brazil,Hispanic,Bisexual,D,-52.541373592213056,B,-93.91608541209484,E,-241.48210940170713,102.06733485685757,30.407548176076293,-12.859963108203715,B,D,-91.91009819139887,C,D,A,A,57.83271905279813,0
Veteran,China,Asian,Bisexual,D,-132.5100953487223,B,-67.210470910109,D,97.13198082240066,152.59116583627755,-192.48430783665742,15.485276410993295,C,C,13.691327072939083,B,E,B,A,-25.235768626163985,0
Yes,Mexico,Other,Homosexual,A,-95.34089452865749,A,43.720018665586046,A,194.68976953960166,108.38544783091935,-89.5942234909829,-54.72650112803416,D,A,201.39759274023814,A,D,B,C,48.832097240096125,0
Veteran,Germany,Hispanic,Bisexual,B,224.27006068594594,E,-72.14311877573314,E,-82.73699517049884,-11.273636235315614,34.104654474357424,-51.629483396798335,B,C,-69.00977222638814,E,D,B,E,-33.497710114227814,0
Non-Veteran,Other,Other,Heterosexual,B,-120.01092817129981,D,183.51277728953107,A,141.98706623621,-18.80334139453735,32.64411495413942,-86.80562762501101,C,C,32.70488571747506,B,A,C,A,4.659998427877797,0
Non-Veteran,Mexico,White,Heterosexual,B,-24.860541068672077,D,131.7147604238132,C,41.38885211657418,11.795715605567612,-88.53552732682569,33.25735097858269,B,A,90.68743375453013,C,B,C,C,-61.77897693462137,1
No,Germany,African American,Bisexual,E,62.89461108932484,C,39.864692227097095,D,-211.84096740337677,47.36119200029352,-88.73990409938285,103.5316840609414,C,B,-41.38122998544437,C,C,C,E,17.60120616332038,1
Yes,Mexico,Other,Other,D,-0.43605656853466807,D,-138.4151290305842,C,82.95556745787313,129.81853969784697,46.32249514401424,-179.66445188480216,C,C,-30.33606225460506,E,D,C,E,-90.5333614802346,1
Yes,China,African American,Other,B,-23.52731546873587,B,-241.54990984446383,D,144.50082713141487,-56.642889365850976,78.03643478977025,152.41613553293348,C,A,84.27539715503308,D,B,B,B,142.47204051211523,0
Veteran,China,White,Bisexual,C,-95.07723100923185,D,40.387268903618676,D,-137.55097277104628,-138.6206078967012,-88.40215468833932,-62.460419021099156,C,E,207.14935731267107,D,C,C,E,-66.50313626363892,1
Yes,UK,African American,Heterosexual,D,27.16412934145143,E,-218.44367791521813,E,-104.92798338347913,-108.36478361060169,121.2354284205653,-231.35391509795932,B,C,96.57808579972297,C,B,A,D,-10.749677786645082,1
Non-Veteran,US,Asian,Homosexual,A,141.39961372377672,D,268.09976147058217,A,141.16318179032746,-23.58301655450101,193.2501669695865,-52.87369398853078,C,B,-38.06436383344576,A,E,A,C,3.840979190320073,0
Non-Veteran,Mexico,Black,Heterosexual,C,-131.0867988786788,A,-15.904464232409895,D,-133.86754736511045,-20.789202635540494,5.824439648974336,-84.51687385020305,B,D,3.4358322068162606,B,A,D,C,35.67298341363602,1
No,Brazil,Other,Other,A,-17.028280319741633,B,3.5777510544509847,E,51.26328224237384,118.2931981068039,111.13844641258008,-80.28929411058184,B,A,124.39254859115454,D,E,C,E,-120.52878382419514,0
Non-Veteran,Other,African American,Other,D,207.90041766069024,A,-67.66885348910724,C,43.40826764011866,-22.304055063917776,57.124942108386826,45.14393280572897,C,B,-239.9711280321342,E,A,C,A,178.01833753039935,0
Veteran,Germany,Black,Homosexual,A,-198.52704807031503,E,17.61991988724899,A,-84.72395456623188,65.2734461536253,-3.0893539482666768,183.18165582191816,C,A,-12.172731401581192,C,E,C,D,-93.13644934771503,0
Yes,US,Asian,Heterosexual,A,120.21266366569306,B,-33.24527682242014,E,108.79838610098307,40.26567308950104,28.547169420217894,54.06088359109085,D,C,37.81624633982808,D,E,C,C,-124.73255472043927,1
Yes,Germany,Other,Homosexual,D,-67.85293836898666,D,141.7850472511535,A,-127.00753051032869,86.35440252947748,-58.69319605648956,100.39403740660566,A,E,-84.63514993457346,B,E,E,E,-6.303375975223724,1
No,Germany,African American,Bisexual,C,-79.43066263937004,C,-245.8004071505582,D,88.51486125807646,106.30523455123458,63.075845364785955,-80.81155733434741,C,A,-62.546582818053764,A,D,B,B,-56.22602747836125,1
Non-Veteran,China,African American,Bisexual,C,98.68438470315778,C,198.8572310533039,C,-62.11928410268002,13.347762613545862,-48.687260298991895,-173.5743287991529,A,E,-63.797628344499124,D,B,E,A,-77.53386171273202,1
Yes,India,Asian,Other,B,-218.4112589380374,A,8.148757541412465,D,-123.54428241849004,-110.1562496992756,67.0276774709349,-51.2004675565496,C,C,98.99456992495578,A,A,D,E,2.4161989383292255,1
No,US,Asian,Heterosexual,A,-112.85264783609901,D,-98.75537574811591,E,-28.126417572288226,170.6326447900314,-10.877691210130655,118.3968421400305,C,B,113.57141186270371,D,A,E,D,-81.10292514977087,1
Non-Veteran,Other,Hispanic,Homosexual,A,-61.53851832697201,E,99.87228844112296,E,19.339851989407496,153.04910498213874,120.5934727926993,107.01337412566512,C,B,-7.04111642907075,A,A,D,B,22.754335008819417,1
Yes,Brazil,Black,Other,C,196.61031226818497,B,-102.45053642757263,B,-26.171949245349268,30.82406098708368,-17.67322001046886,231.8470406783748,C,A,25.13968220550969,C,B,D,C,-100.19047682690908,1
Veteran,China,African American,Other,D,116.64942444905482,E,126.34920687873885,B,-236.0832389697223,-88.38843016832547,30.54017887355764,251.28339933778227,D,D,-66.6075667406613,C,E,B,B,-82.70637153375118,1
No,Brazil,Hispanic,Bisexual,C,-223.54864505168322,C,3.1737024250202013,E,73.75352795434206,-54.25166222508789,131.78397955151897,7.095058271226293,A,D,136.4696887395436,A,A,D,E,36.793561420709906,0
Yes,Other,Black,Heterosexual,B,31.40629430463264,C,100.38732956775472,D,-65.71776559489422,131.5327575310176,-41.8280468398107,31.17195744930992,E,C,-9.378043981621854,D,C,C,B,-293.28594661400297,0
Non-Veteran,Other,Black,Heterosexual,B,39.256462571572705,E,-47.64357851590465,E,-26.82351463831352,-40.30366070971408,-111.36864573291987,-64.64952728722344,A,C,-237.66053186328998,A,D,C,B,-60.09289673945635,0
Non-Veteran,India,Black,Other,B,-164.46411242818874,C,15.54504525025786,D,150.00888895261028,117.00626781546781,-36.12559965202062,-39.58178901687393,A,C,111.1343177187148,B,B,E,A,86.12085521639796,1
Veteran,Other,Other,Heterosexual,D,-41.978416697524274,B,-49.8940464954686,E,23.16340904000284,-34.95925597046502,77.2821555501366,50.270377923878264,E,C,-19.919484460513768,E,C,C,B,-48.94344206176645,1
Yes,Other,African American,Heterosexual,E,-115.88860742850625,B,-79.58911436925104,D,130.67175324878244,-146.03923460680625,-56.945897011213255,10.968993831505495,E,D,106.48011005440414,B,B,D,B,-92.93622324126572,0
Yes,India,Asian,Homosexual,D,-121.88911137703471,B,-47.95710223787247,E,56.61252033606028,-24.06643177857036,-14.047531714462805,-146.04687048343436,B,B,157.5232470251813,E,D,D,D,-41.5526666349303,0
Non-Veteran,Mexico,African American,Bisexual,A,83.82625385248646,E,-43.00922125935707,D,76.1200466916432,48.1862811116501,15.853062034987808,89.1461690571274,C,C,-180.85043200382336,A,D,D,D,-7.986798625578138,1
Veteran,Other,White,Bisexual,A,-148.07823263034336,B,-84.76130218019975,B,-20.831878336885826,-0.10307610445393495,143.1619219478344,67.82101432486644,C,A,-56.0664523140028,D,B,A,D,33.55736957358752,0
Non-Veteran,US,Black,Homosexual,B,40.380904115110866,D,-60.93009966016443,C,168.87652414712383,-139.22976275443312,79.15323564243279,-28.97387228189884,A,C,41.35270682096446,A,A,D,A,34.60848013061123,1
Yes,Other,Other,Other,C,26.27003612371579,B,95.84678019115071,C,44.80283270551615,11.737545857601544,51.76183675239825,-86.63503360949603,E,B,-12.518464395787154,C,E,D,B,40.90608364899148,0
No,India,White,Bisexual,E,206.26955848667,B,-94.34685041155618,C,-17.781719140169045,-61.2247336551839,-41.14551257566571,14.564280704392926,B,E,-22.291591424470976,C,D,A,E,24.879504867438943,1
Veteran,UK,Black,Heterosexual,B,8.983660163627746,C,58.653053779251174,D,19.76749405812193,-137.75997901776833,11.300307401231006,150.90811876532243,A,C,-51.64069467049445,C,A,C,D,-106.59018400009307,0
No,India,African American,Heterosexual,D,-73.66914372991498,D,134.52190731262363,C,-36.49090826903954,-127.88722321906528,-12.055018246484819,203.1076746507808,A,E,-231.82359483047202,B,A,D,B,66.89029663590891,1
Veteran,China,Hispanic,Other,A,16.8704630068231,D,-48.674771548373094,E,5.698448613155607,72.34011991036307,62.762399777144694,-107.54749241256556,D,D,-182.97495650463023,E,A,D,D,65.70851896840529,0
Veteran,China,White,Heterosexual,B,-48.43841539158989,A,188.01047144998708,E,-24.72323400305386,-59.63272981190318,-77.97031856171567,166.6080731179471,B,C,-252.24829308743318,B,A,B,D,-155.38870272009203,1
Veteran,US,White,Bisexual,A,19.138765313428095,A,-1.5398490862144187,A,-96.43330364491153,112.79172225133911,61.259593633996154,59.539017673215554,B,E,-28.155094151064457,A,D,A,A,42.774164028385314,1
Veteran,UK,African American,Heterosexual,A,15.542680992296706,A,4.902975872136584,A,28.80098100149546,66.96539103613924,168.60976961260297,-93.01070107197333,C,A,15.27167207432806,B,C,B,E,5.87502216429263,0
Yes,US,White,Bisexual,E,-13.019349608562164,E,72.00515911327476,C,-76.80500159588817,106.46616082105709,154.8117178767089,-143.32212296799565,D,D,164.13667487985157,E,C,B,D,-27.509177229460676,0
No,Germany,African American,Bisexual,A,153.97625359522337,C,149.71701710391307,C,-109.01744609426851,54.67293030681682,25.547339235285992,-168.72973496382494,C,E,17.831497159725256,A,E,E,C,88.42493108622999,1
Yes,Germany,African American,Heterosexual,C,15.873876149075574,C,53.40887848910736,D,-121.72013525909955,-78.74959294262736,-6.0298661547589525,-11.787595062247663,C,C,237.61773124573713,D,C,C,B,132.52965203262764,1
Yes,Mexico,African American,Bisexual,E,111.22183443992,B,13.689833652108218,E,-147.3973509888569,-235.47710866052148,-30.68812370924333,-145.97536072072154,E,D,130.2052060431108,E,B,D,E,-91.15067702618485,1
Veteran,Other,Other,Heterosexual,B,-4.222511845924931,A,-54.943746802003545,E,-8.065727239384483,-118.15200079908776,-66.52495839358072,-94.99364469089615,E,E,51.784912066425385,D,C,A,E,-88.7126601253953,1
Non-Veteran,US,Other,Bisexual,C,51.40311435744691,E,98.30464651043953,D,59.60095096265397,67.75149818160862,-149.66193869587437,-68.8349539390773,E,B,127.93827935006874,A,C,C,D,92.0261975448642,0
No,China,Hispanic,Bisexual,C,-130.17430524588204,E,-8.513457486216724,D,-8.587517772808479,-198.4425782187963,1.9005587683995728,115.03985852798175,A,A,-102.38173707345904,B,E,C,B,26.543310493429228,1
Yes,Germany,Black,Heterosexual,B,77.91118315723374,E,33.56187488625488,D,-5.944534070343314,66.153036444039,49.98029468350228,-29.94398647782405,D,B,-102.94813480875756,E,D,B,A,19.512447950490383,0
Veteran,Germany,African American,Other,E,42.564744347212205,A,-28.676437997466277,A,-93.90985117089407,-1.6528913587050318,-66.84629864554363,-93.41744563261086,D,B,53.715102865869355,C,B,D,A,44.48944717133454,1
Veteran,Mexico,Black,Bisexual,C,42.28515710628964,D,-81.2121835358433,C,94.29394611271914,-58.778351288977085,32.38446219150601,142.63508988839945,B,C,-111.98648241384019,D,D,C,A,13.045331326576113,0
No,UK,Black,Heterosexual,B,108.92069436085588,D,94.55858581613322,E,-102.0969182222695,-36.822295326741724,65.75987476825875,-122.21390705219461,E,B,113.33579336098487,D,E,E,E,-93.60205850909897,0
Non-Veteran,Germany,African American,Homosexual,A,-77.0447175202992,B,-162.73695371981424,A,76.2757660773856,227.11595706878813,84.35542954410343,57.290954631468736,C,B,19.595200322457067,D,D,E,D,154.15108650680932,1
Veteran,Brazil,Black,Bisexual,E,-176.30704908136937,B,-28.369433152795004,C,80.17717870508532,84.55311729282892,-90.47035045086183,-53.87875402909368,E,C,-0.2029652353342611,D,A,E,A,-63.64656975737707,0
Veteran,Brazil,Hispanic,Bisexual,B,-67.82264753690981,C,18.06648353897901,E,57.7074326059987,-48.23028833887174,-18.40665253726881,174.50171799190238,B,D,-40.69474470282163,A,B,B,B,52.20976145192439,1
Yes,UK,Asian,Heterosexual,C,155.3120680796708,D,-55.77845234786258,A,34.694743432971116,4.055594719573978,-8.139637102061043,72.34568302681969,E,B,139.46019953224626,C,D,B,D,13.689333345130178,0
Yes,Other,White,Other,B,-1.607551854411847,C,-33.95237815896604,D,19.86120653529672,-26.61784946875424,-75.601002097869,10.36874467105096,C,E,-56.81308823961877,A,D,B,E,-123.92384356616053,0
Non-Veteran,UK,Hispanic,Other,A,83.73352093273698,B,80.2205246943447,D,-63.29259054526315,52.169711990446345,-169.8913606782177,-45.07597395550621,E,B,-49.6546070602905,D,E,B,E,-63.31422454239737,0
No,UK,Other,Other,B,-51.969636270601036,C,-65.11730965619319,A,-174.85780992024155,-22.80199070910147,-86.04651064433709,93.88451415270819,A,A,-39.8951995401514,E,D,B,E,84.98799529751231,1
Non-Veteran,China,African American,Homosexual,E,-2.035280452144731,C,170.8161809463492,C,70.71534521901863,52.515562173877996,51.83612149611917,129.51566178092273,B,B,101.41038571147077,A,A,D,B,-48.99531195322836,1
Veteran,India,Asian,Bisexual,D,38.509402778060675,D,159.56930877108047,E,127.87014155772923,-33.69855981478315,-90.67166496347672,-1.8362214087119073,E,A,-126.46037160964012,A,E,C,C,-10.748419157191705,1
Veteran,Germany,Asian,Heterosexual,D,-66.1282639891582,E,8.201568116524289,E,-87.73196537516061,-205.17602226911578,-15.164360203801536,-96.45217541846397,A,D,27.02927684059069,D,C,E,B,118.23502827577768,1
No,Mexico,African American,Homosexual,A,52.25651423000019,A,-55.658587020793824,B,-132.16782191602758,-28.224148816609336,58.979508570478146,29.23753607976114,B,C,-96.50645802634958,A,C,A,D,-36.43146188391248,0
