married,disability,religion,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Single,Physical,None,Black,-95.43057993971567,-8.336810685823238,53.68609738645287,54.74748623630602,-85.67021723317386,D,-5.407258978611243,A,C,-18.866571195298658,D,1
Widowed,None,None,African American,-78.84866130675263,-175.2732962667053,-59.805759436056015,-47.05719620554642,-19.763937953143156,A,-51.42395321731308,A,C,-176.3532015427366,A,0
Single,Physical,Jewish,African American,110.14922849641573,37.96102197289721,-163.40874223238114,-20.54669415139165,-160.41607840344346,B,36.15664767712008,C,D,-182.35898801330654,A,1
Divorced,Physical,Christian,White,102.8882687452715,-72.53589087800124,-128.8422350153845,25.485380750272025,-72.31900904413678,E,-81.15776100283901,D,E,49.725419616879414,E,1
Divorced,Both,Muslim,Black,81.83096893265534,107.61009849227905,-34.118777332781754,28.43276673211872,-117.80830537932651,D,-16.59351180263017,C,B,-21.591183786328674,C,0
Divorced,Both,Jewish,African American,44.2755246984602,49.16600903202383,-3.992513218691089,30.910282849128844,20.172483724355217,C,-63.451414620967675,E,B,112.46792888032815,E,1
Single,No,None,Other,-93.8415228312147,-136.9457173381064,-48.62368318893914,94.60166750191476,-27.743936735556552,C,-97.66212388387852,C,E,90.8711468322601,C,1
Married,Physical,None,Asian,75.92436353679804,-4.640592763942411,-40.8301250320027,88.55107491922513,-117.98818467821684,B,63.57935001094137,E,B,35.015700566262254,C,1
Widowed,No,Muslim,Asian,-22.062672477410224,-55.56257454262887,60.90615994583858,-160.1407105730872,65.63356985596218,C,65.40748673769289,A,D,-117.22698864689431,A,1
Married,Both,Jewish,Black,-268.60118431290147,-26.13134197110002,-118.06553105924553,92.92834613221042,-39.873289514718316,E,-4.3021810836269125,A,E,171.56316106034518,A,0
Divorced,Both,Muslim,White,28.333441397132432,108.32760674152988,34.79271195849041,-42.16301058394317,-82.41104890018282,B,52.0584350853096,D,E,8.06115264778079,C,0
Divorced,Both,Hindu,Asian,-205.105589361271,30.087515480497018,69.37365532868462,-71.75504057730348,-27.74510751731728,D,140.62193098050025,C,A,-75.99130049991878,E,0
Married,None,Hindu,White,-20.468463687508777,92.69219066440311,46.74426830377393,42.06210613706248,138.8496620738008,E,-43.307576258722484,E,D,73.8500519701699,E,1
Married,No,Buddhist,White,38.66211739876801,129.767112461547,-1.9006782040857915,79.15839207186572,-101.61433473512646,D,158.13980482877864,C,C,-144.83084816799172,D,1
Divorced,Both,Other,Asian,-78.2108813784918,126.80880869823812,-71.46847883846668,-94.36427664056947,-15.28910014103913,A,-21.90836289524712,A,C,-27.958224900019356,D,0
Single,Both,Hindu,Asian,-50.60557620229397,54.37109268261222,-149.5570542298157,152.245306922072,-33.67085242712978,B,83.58838254998882,B,D,84.3961570706664,E,0
Married,Physical,Muslim,Black,-24.570841817882464,-61.54129518563284,-50.66302670872427,-15.175078970303064,-45.5564851982948,A,184.4098438127787,D,E,-14.607257181130961,D,1
Divorced,Both,Hindu,White,6.625430878365657,-25.04090454278003,70.03601441031185,152.1806429549445,139.9144441837948,B,-116.96706922723257,B,B,47.625378419665985,B,0
Single,No,Jewish,White,-172.31080386882138,61.99316248674616,-76.94219612328932,193.2837824365549,118.71259449164278,E,5.646311417822038,D,B,133.77161610307556,D,0
Divorced,Yes,Buddhist,Hispanic,112.86926311679007,-52.689952432413364,-206.8193738846387,-198.83393839119026,-176.49813300984522,C,-69.3502266494918,D,A,-48.01965160214527,B,1
Widowed,Yes,Muslim,White,176.90833335274465,75.44856714244541,80.37145169892297,118.46504407688496,111.1780892912239,C,85.01050954265422,E,E,78.82820643882522,A,0
Divorced,None,Muslim,Asian,0.5761725940549648,-71.15719900390029,79.33838084611796,145.72490516472473,-34.18902333813551,B,-29.355331330960592,E,A,131.37656167772377,E,1
Single,None,Buddhist,Other,121.24327929750834,-9.978716008971336,52.002241324815266,145.9891460080423,-57.718890923824794,E,-32.98741334228588,B,C,28.055658136176504,D,0
Divorced,Physical,None,White,-180.0840194265187,-88.65200943321044,109.26153618111674,-57.120174700312695,244.49679411585282,B,108.8223580420065,B,A,83.59473142878772,E,1
Single,Both,Buddhist,African American,85.9202703681396,99.68356613735519,-152.96429969537334,165.27644959736656,-41.570643722289205,B,-10.467968461999872,A,A,4.734102323221709,B,1
Divorced,Physical,Hindu,Black,-137.05893909782486,-54.19552146532143,149.4056685059373,-277.3407038855783,52.64873866739477,D,-51.63812286214768,E,D,94.4345557478031,C,0
Widowed,Both,Buddhist,Hispanic,-38.43689638204529,-62.7425210434791,28.441426916062195,113.51506994019496,30.50886350864384,C,-18.577598253269528,D,C,-132.20407117417164,C,0
Married,No,Buddhist,Hispanic,-74.62684700034595,77.55468161471748,8.593085385962338,19.8222543484667,105.94386376861887,D,-75.56816053784357,C,D,71.3261576110354,C,0
Divorced,Physical,Buddhist,Asian,36.14971962498922,177.08844444631197,224.8778959071374,74.76683801643235,-25.962560337605645,C,-93.93024238933243,D,E,149.01173472703275,B,1
Married,Mental,Hindu,Asian,7.706328411946249,-100.4753733120133,91.67726756881139,134.08734829366063,122.19740027114092,D,118.21344624732026,C,D,9.47425307798501,E,1
Single,None,Other,African American,-40.40984472829739,33.40511217443867,12.08631156027976,-88.481172789217,-11.29603320555635,D,128.30746421610212,B,C,-79.45915707069331,B,1
Widowed,Yes,Buddhist,White,142.72655591110995,-121.63496800348092,-23.370592375239493,84.2492606649821,66.95223576564561,C,48.242800947747014,B,B,-191.1170226553239,D,1
Single,Yes,Buddhist,African American,18.45421504161867,-51.48756958251344,-53.979513038827584,-99.0057023951124,-40.721125695225844,D,75.8866036957954,D,D,-4.655710507548423,C,1
Divorced,Yes,Christian,Black,13.046350413734014,22.589655961449186,-64.84312113420499,28.48171367606159,25.077957591673183,E,-32.60641192465048,E,E,60.35723771992934,D,0
Married,None,Other,Black,29.7073234920809,210.8212120660484,-177.21117746078744,-95.44597362024435,-143.91075585071707,C,18.554989924857125,B,C,-179.30358990190604,A,0
Divorced,No,Other,White,100.1688060533942,-159.43933325377162,136.73255175528482,-45.22942827191742,81.97519375559347,E,34.10983120064829,A,E,5.515391259619512,A,0
Divorced,Mental,Other,White,167.38937205632925,82.33208793771578,-22.78257096935797,-69.70950522176057,-75.93698096976136,B,83.051719056706,E,B,77.66604170993453,D,1
Single,Physical,Muslim,Black,-178.75922416197832,19.199884670549928,123.48867234965235,60.945021073177486,31.867182476188248,B,68.09678730867861,A,C,-2.475558068435629,E,0
Single,Both,None,African American,181.2690762912694,147.41886429530624,74.78413437513095,3.2881189100915442,40.04278418748483,C,8.87421355744502,C,D,-33.054498668830355,C,1
Widowed,No,Jewish,Asian,66.0279363442466,87.41567903024217,147.3292881175064,6.027649862610034,130.26741565811147,C,-62.59728143500782,A,B,248.30472199804515,E,1
Widowed,Yes,Christian,African American,-72.73654553957216,-57.72134495493767,-144.33534165388173,-26.116199263586743,-111.50025743037742,A,-129.77247369926624,A,E,-67.866779902668,D,0
Single,Physical,None,African American,36.19238395837904,17.22494421475926,-66.91548002571568,-176.29906041541088,-14.728347506277606,C,222.10085403369555,C,C,-111.28073133042844,E,0
Widowed,Yes,Hindu,Asian,-76.76278285641196,78.06350638077456,-44.53821473598742,157.14670299253817,113.9764233724678,C,22.28296283064336,D,A,110.3671967230077,D,0
Married,Physical,Jewish,Black,-72.00853203486952,77.07534689187192,-124.0346385487351,67.40955753044156,-158.6847224361674,B,-195.87366011730677,C,B,-132.99597671925187,A,0
Single,No,Other,White,146.99856354244375,33.84175655064702,11.86384390207774,-22.575845448874247,-28.71780469660004,C,164.42740504033281,B,E,-123.46573567158237,D,0
Married,Physical,Hindu,Hispanic,-54.83433447369745,92.84341116271719,-54.722636133924375,195.25815211916992,59.9618238542984,C,-21.80331365115772,A,E,43.23943047033464,C,1
Widowed,Both,Christian,Other,12.304943746103012,109.77479700524204,-12.264425327744117,132.89306802657507,-76.4124087406788,B,-145.6729649986243,B,B,-59.280357201333224,B,0
Widowed,Physical,Muslim,Asian,-8.863333268153426,56.77809035756544,121.73275671192489,-53.12017887505588,-152.31323256981483,E,-38.98010259268226,A,A,-57.42058474825554,D,0
Widowed,Physical,None,White,75.88129040762315,102.19178824975077,-0.9721780511245759,79.91938203264158,121.3033575403825,B,31.907156294349093,A,B,-74.85079762143927,B,1
Widowed,Physical,Other,Other,62.1274762398662,11.545290989371477,-1.9779419344584392,-2.8582111603697635,-79.32436191012874,C,40.77112731667607,E,C,105.85427994033682,B,0
Divorced,No,Christian,Asian,-44.1537789147952,232.20828978723938,56.395145400310575,19.458473522563107,52.04671165541392,B,-54.79802081611652,B,B,197.45532342681201,A,1
Widowed,Both,Other,White,-45.99163112167695,-137.23700677229118,-36.471021016541194,47.72357976644224,121.61939836153715,E,-103.96725172826282,A,A,-71.91396793334293,D,0
Divorced,No,Jewish,African American,-25.35224280628288,27.499611389257073,130.36881897951577,163.49926480462184,56.43520336559843,D,15.96618311136474,D,E,-153.4182983274372,B,0
Single,Both,Christian,Other,63.52014973501342,-140.48449339514704,-53.2016563656107,-80.2402868642193,114.86270265678694,E,101.14784518505044,E,C,-50.678390023754005,D,0
Single,No,Other,Asian,-102.38820281206114,-93.19481579503929,96.4515476036324,82.73490159790424,168.97750000715874,C,44.55125272839652,D,B,-134.66852710762475,D,1
Divorced,Yes,Christian,Black,-91.95478637867943,-53.95855196745206,99.6642350901326,7.237883226256976,-45.35990912523463,C,-74.85353716020524,A,E,-20.796412531660028,D,1
Single,Yes,Other,Hispanic,-45.44981528672472,160.30457600601005,-42.403655332389214,-94.61749312864492,19.692952048109255,A,146.4074812064213,A,A,-35.03828244963131,A,1
Married,None,Jewish,Other,-137.91246884246692,-35.22759882987329,-2.314318466666233,83.91503436615574,118.80465091562134,B,-261.6686275622767,B,E,18.359225907623582,B,1
Married,Yes,Hindu,Black,-210.71385413033602,61.45876009911223,98.38846312303913,176.80614496763795,47.75022380574316,A,24.842536849190424,B,A,25.902925644363993,C,1
Single,Physical,Christian,Asian,-13.376626081796381,224.11900949881897,-85.76607958484817,-107.00479950065962,3.9338724864637387,B,154.57168332724441,C,E,-77.0036013225393,C,0
Married,Physical,Muslim,Hispanic,-17.43271992774892,-11.016670193345718,-57.38376262742673,127.08333605503479,16.632443526356255,C,88.45754451871554,A,C,21.232152027752264,C,0
Single,Yes,None,White,108.83738275689659,-37.69669942420397,-65.27008079362716,18.4119206225991,-94.51931592947506,B,-45.18186431599615,A,A,-104.22509603336346,E,0
Single,Physical,Jewish,Black,-49.32874301433453,65.23927268048142,233.4102457221241,-67.86541214471652,-154.52678574465156,A,-6.507431874298019,E,A,-34.76432320517151,A,0
Married,Yes,Other,African American,-102.23659341115143,118.04353867115384,138.83696128845014,-205.38805693869003,-271.0459119702038,D,65.84298172628297,A,D,109.54923090289302,B,1
Divorced,Both,Jewish,White,-63.55843632696108,29.025245758988234,-8.245931106500972,119.558653760696,-159.90451459379713,D,25.103034276081733,A,D,127.65510112222218,E,1
Divorced,Mental,Jewish,Other,13.816719897484406,11.399395728665102,129.81527955173397,41.68998334441157,152.2709888907309,A,69.05432114646511,C,A,97.65023449506623,C,1
Widowed,Physical,Christian,Other,22.11000320191973,-62.61310988595656,106.68326559187943,-40.777316533421946,-53.90897076464098,D,-87.76097274710672,B,C,-35.00304997912068,C,0
Single,None,Other,Black,80.82547197290425,-230.69315105644682,196.73970449453523,1.0360697840379118,-102.71040926613257,D,66.60368175332808,D,C,-71.14885668051214,B,0
Single,Yes,Muslim,Hispanic,-269.9179157026599,54.91611308107449,-158.34338943125522,55.391024087792154,-202.13956432569992,B,118.27742720404204,E,D,-63.600299255785785,B,0
Single,Both,Muslim,White,-46.72204190786971,-91.0069527306454,104.51351219486158,-115.91146220881718,-116.51009751174313,D,-42.45275827292209,D,A,-58.459391181339136,C,0
Divorced,Yes,None,African American,-119.82677643343168,-92.17280246073403,71.75698321744444,-32.89757600606507,43.906053485339804,E,-117.86757016742857,D,C,11.150054128178661,E,1
Married,Physical,None,Asian,-30.74101915211198,-21.886866428422838,-218.1138732247673,3.511152631346427,105.0229821230606,E,-60.023529500163676,C,A,61.94408299092511,B,1
Single,Mental,Buddhist,Hispanic,89.5122126572994,-6.424001771005337,72.06896370867986,-19.35450630729073,-139.06351512408185,B,-124.92581930954367,C,D,293.78943382735645,B,1
Married,None,Jewish,Black,-45.143028242749835,-82.49659987542599,-190.715609987105,-15.737643159614837,197.63726520219183,A,60.64370784167751,E,C,181.09574231161488,A,1
Married,No,Muslim,Hispanic,63.39663334545113,72.22649578859934,46.749968015558785,69.3250915877597,-78.98904665378606,C,-4.0008689164743165,A,A,72.58183043204049,D,0
Widowed,Both,None,African American,67.53015998508076,63.712829075798496,27.403852197752016,-55.96679443193542,-146.86970483577397,C,65.97993888330913,A,B,34.86076813523665,B,1
Widowed,Yes,Christian,African American,4.512253652709666,55.69684600955065,280.6456661971811,158.42078961766362,222.02038050701867,B,-164.08132461555175,B,A,-205.4670785710852,D,0
Divorced,Both,Christian,Other,-153.5454435686412,77.62509431289483,10.690595615434065,-135.8403858112694,230.97804807828214,B,20.840313354252842,B,E,-123.52831292837432,C,1
Widowed,No,Buddhist,African American,-77.30057443289955,-78.88736223358926,-146.24233974688207,-109.82479922629452,85.82546494157799,C,-92.44246675379722,A,C,102.19962926021805,D,0
Married,Mental,None,Hispanic,195.62761706122402,-2.890430122715451,6.363685842819702,-115.37070224744781,-132.34816449002486,C,172.1663432091454,A,E,-85.28178632203206,C,1
Married,Mental,Jewish,Hispanic,-24.808549626797134,35.72175292899886,-178.80246381530222,63.1742405324628,121.5977887878387,D,-39.1067417736272,A,C,-72.3363421879402,B,0
Widowed,Physical,Muslim,African American,-27.438223607024074,-1.3008432320267378,-177.37413477252562,60.23466598031146,-16.879434186182987,D,-114.08085693432798,C,E,-121.14536905944568,C,0
Divorced,None,Other,Black,-222.91001081458023,157.07270807478258,-27.554219533891782,-158.5160463189014,-157.91942721027135,D,-34.9734480195554,D,C,29.81763106841217,A,1
Divorced,Yes,None,Other,121.59414348003223,129.60093023125896,-3.388835513285594,192.26626088689852,23.502952653112462,A,20.678728303006697,B,A,138.7607656015965,B,0
Married,No,Hindu,Other,-14.772936098282678,39.244971679610046,-1.653481239770983,72.11819200899646,-107.12170278582826,A,-41.1078954229322,D,E,-6.237597630882942,D,1
Widowed,None,Other,White,104.70316030993172,-6.610430249046938,-182.5258013416382,128.6349275532175,-21.66735580897061,C,-81.83484822652622,D,B,202.79354121020066,A,0
Divorced,Yes,Muslim,Hispanic,167.58484376411212,134.9068128454728,162.10433247220428,31.768736110094814,42.30304758853862,D,-29.41426681563406,B,C,-138.7572162124113,B,0
Widowed,Mental,Other,Hispanic,-56.79520585817839,29.23069026098585,-226.2808312204017,96.25802942893668,155.5630943748146,D,24.54604858770752,A,B,-22.505221678428963,C,0
Single,None,Muslim,White,104.26949099335177,132.8749538660534,142.0304421708511,-132.37756498734072,80.98510950940843,E,64.48577862398453,D,C,-65.93547851820816,D,1
Divorced,Mental,Other,Other,59.49810761006014,40.821766911974436,22.50687892694979,20.204539548358333,17.195256901140624,E,-89.97667949892394,A,A,-33.38786766285685,B,0
Widowed,Physical,None,African American,105.9096565460043,21.751296612691053,-82.2520651902158,150.67720177593017,126.62384773374494,A,-26.78671472850259,D,E,61.48117596928806,A,0
Married,Both,Muslim,African American,106.51059347508418,-57.0315436153492,-115.19890877535659,152.2427918237335,-103.04695616649768,D,-196.49155253054406,C,B,-84.34590616642622,D,0
Widowed,No,None,Asian,105.74449106713095,-74.11567182349206,-158.07599099108486,148.67121980613075,52.25586030494666,E,48.91906204512825,A,B,-108.27748617811427,D,0
Divorced,None,Jewish,White,134.21469072291015,-42.71299912888544,16.817730620962724,-81.0059761460594,32.466435100084375,A,-88.00030864428277,A,A,-154.69866191959787,C,1
Widowed,Yes,Muslim,African American,-7.908261813171769,36.10188881854279,-65.80730179256238,39.67841877204549,-84.30534739678247,D,29.17200517405114,A,E,-72.48675679550871,A,1
Married,Physical,Other,Other,41.947530401756886,-46.80638921182576,50.52750329444221,-64.51360655741834,-105.19312254386752,D,159.83392877987703,E,B,-87.88998097886305,B,1
Widowed,Both,None,Hispanic,28.76284465650131,-112.13649701681018,-43.910720098696146,74.94470113107361,101.82469525122593,C,104.49155779615667,A,C,74.31026306965506,E,0
Widowed,Physical,Jewish,Black,76.00908465492626,-81.02331960739068,13.106218777139148,75.10208575580054,21.08802409158439,E,123.55793974430853,C,B,3.284114727510492,A,1
Widowed,No,Muslim,Hispanic,-57.80709604868056,99.45220449400166,95.8818116722806,72.52191331001703,-36.39151573054851,B,-34.95370572612305,D,E,-157.66424272596407,E,1
Single,Yes,Muslim,White,-102.70472737788374,-154.98210855500946,74.40072368006123,106.26300536831485,-4.6901522172793735,B,41.10677059275757,B,C,-110.74280414011797,A,0
