Age,age_group,Disability,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
33,36-50,Physical,Bisexual,D,C,-207.98764521392746,52.45519089563321,113.63194075805256,A,C,66.01768259026825,B,105.37218089830893,A,-27.821055109043552,C,C,A,0
94,51-65,Physical,Other,E,B,101.58836119118713,-90.25855951640598,-69.41155645553582,D,C,-59.60717156418153,A,73.37458036493713,E,75.1886652278528,E,A,D,1
29,51-65,Both,Other,B,C,-198.80948753504398,-108.62087426078975,-86.31238092801074,D,E,92.96851861960688,E,-24.38812405385414,D,109.67525783155708,C,D,E,0
61,51-65,None,Heterosexual,D,D,150.05885139537256,20.698613516140295,-171.63530399710444,C,E,36.83935163583743,A,80.72176586964441,E,-184.25348957956936,D,B,C,0
58,18-25,Physical,Other,A,D,-141.94338445574743,-59.76531669464242,-6.078681023314557,B,B,105.72409073045816,A,-42.914450539140525,A,18.736529869733424,C,E,A,0
50,51-65,Both,Homosexual,E,E,-127.5885573864768,32.131287466143235,63.25257759773201,D,E,14.644082157916746,A,-22.759397299819874,B,-182.4107419237101,C,C,C,0
73,18-25,No,Homosexual,D,C,-57.20578286965493,-124.68959066476862,-127.40942415332337,A,C,151.21208274565566,A,39.797326076842346,A,-144.46904826531497,C,A,B,0
49,51-65,Mental,Heterosexual,E,E,-101.20975573106823,30.648687499295065,110.46674379320845,D,E,-37.52727757967034,E,-126.04139930795259,C,-172.0414341951507,E,E,A,0
59,65+,Yes,Bisexual,C,E,-74.48893167714182,-118.01238214016676,32.581057763377444,E,E,-44.3039157246102,D,148.03203290792283,D,-19.425842890202716,B,A,B,1
94,51-65,None,Heterosexual,C,A,-80.83358003825484,156.16901971026905,-46.20958781836255,B,B,-26.095465333366302,D,-86.32118011227006,C,-247.93219239690995,A,C,C,0
78,26-35,No,Heterosexual,D,D,-58.71018557932944,52.958791042105126,-38.63454356425079,B,E,50.42318405004684,E,10.193565925015688,B,-49.60250162358308,A,C,A,1
67,26-35,Mental,Other,D,D,41.91820418535686,-161.04881197616015,76.75233536027443,A,E,-136.32616046995236,E,-33.967055155431446,C,-85.53543062610403,C,E,B,1
97,18-25,None,Other,C,C,-86.38907264804628,96.98702856084368,87.44250548755444,E,A,-108.49910844222998,C,45.93451482324357,D,-8.348568280816767,A,C,A,0
89,65+,Mental,Other,D,E,-6.11123784628574,-74.07499317544195,172.24986972463932,C,E,-18.934339172112924,D,124.82002238993581,C,51.457595758484956,C,D,E,0
43,18-25,Both,Heterosexual,A,A,-18.82365552399229,77.02896931565705,104.88934217237838,C,C,-46.98723486292582,D,-69.18128299045242,E,93.73715830298548,C,E,B,0
66,36-50,Both,Heterosexual,C,C,96.83422787989653,52.99517096454884,19.29281180735539,C,D,-15.052634173674717,B,38.296246357474786,C,-193.98798047755096,D,D,D,1
59,51-65,Yes,Bisexual,D,A,170.45260607299866,-219.54211765079333,-128.90050153370248,A,B,-142.15533665606864,E,-11.335356500300286,B,-20.401905762877426,E,A,A,0
18,26-35,Mental,Other,C,E,-132.6112961868894,47.14376375110268,-3.582253307886528,B,D,122.36717068732659,C,-193.12680927475645,E,211.92051481912864,A,A,E,1
63,51-65,Yes,Homosexual,C,C,-232.9223643754468,37.542362029796,175.642592702146,A,B,63.50133020143682,C,-123.98725130447232,C,-83.98887925718063,C,B,C,0
32,18-25,Mental,Homosexual,A,D,-55.09083552191847,41.833515631215754,-22.036688284749584,A,C,64.53819165349502,B,37.78223961084971,C,-159.21900229773226,B,B,D,1
61,18-25,Physical,Bisexual,A,A,-147.06222287391702,-19.47620761803637,38.26700559447392,D,B,-150.8757269324316,C,-153.3146286669111,B,-83.8392932593279,C,D,A,0
79,51-65,Mental,Bisexual,B,E,39.69317649240153,-34.978489644660684,-94.9038055223225,C,D,28.36842222597083,C,-17.822580467186818,D,-31.368741100934194,A,B,E,0
21,51-65,Mental,Bisexual,B,D,0.11059637296610178,-15.623106623103764,-132.7367684559075,D,A,-58.112960902036946,C,14.686821888636326,D,-120.91081117363356,E,A,A,1
89,36-50,Both,Heterosexual,B,C,117.48549515129969,107.69103930053952,24.23743374962754,E,C,85.36307665146876,B,-30.039845669782654,B,-91.04965012304356,D,E,A,0
34,65+,No,Other,E,C,-97.10865833427546,-134.05662911283832,10.501623734029488,B,C,7.447862398705469,A,-14.892860528593635,D,55.15666033018043,A,D,D,1
25,65+,No,Heterosexual,E,A,-37.81071847235439,-35.189190008999674,69.62927613383155,D,E,3.5252946112929147,D,23.128296480558742,D,26.250491425026624,A,C,C,1
61,65+,No,Other,C,A,41.67261261164044,-98.96799672573601,-92.36866879012258,D,A,25.972840858095903,A,-67.63004466471149,E,50.31885252602368,D,B,C,1
24,26-35,Physical,Homosexual,E,C,-12.636101452052278,56.2145712146488,38.15130395530857,A,C,-139.19151212151758,D,-183.31692303597856,E,-149.02123340408522,B,C,C,0
26,18-25,No,Homosexual,A,E,13.620100984249975,-50.544413862634116,115.60691324307743,C,D,-8.66995821802375,B,-33.685249527084196,A,-45.61501179203846,B,E,E,1
34,26-35,Both,Other,E,A,-130.06010289873,-78.72779660076765,152.32118212419422,D,C,-139.9123988714957,B,59.7867148175138,A,111.9613431344573,B,D,D,0
58,65+,Physical,Other,B,A,83.48000721079345,-83.71466393855722,-50.9162215578824,C,B,50.00548759400243,B,77.99917721685239,B,-110.56817636884703,D,A,B,0
84,65+,None,Heterosexual,A,E,102.52942743616673,6.8254670894787735,36.82944163556044,B,E,-46.14205992564217,B,-25.284806889917622,B,117.78404907986071,A,A,B,0
62,51-65,Yes,Bisexual,E,B,-52.35518871929673,27.741646796988984,172.33054281223488,A,C,16.064769687464185,C,60.473258290867285,B,133.7223735807168,D,E,E,1
49,18-25,Physical,Bisexual,C,D,68.19636687058654,56.01664140043739,-109.28274570631467,A,E,-93.21429460905762,B,-64.5409448988867,B,-124.42276299883659,B,A,B,0
85,51-65,None,Homosexual,D,B,46.159815909587095,54.196481147950415,230.91840358657345,B,A,3.312264872570071,B,-97.98302232463737,D,-2.7769764158311068,E,B,B,1
58,18-25,No,Other,D,C,-61.009303870144,72.3592906498278,71.97261990637467,C,E,23.726207354355978,B,43.324001515154876,D,3.4299149159241873,E,D,C,1
92,26-35,None,Homosexual,B,E,8.46192265553532,-88.85408673436854,-87.06511225257057,E,E,83.66426056320137,D,-59.80548086842181,A,98.18671486207435,A,C,C,0
77,26-35,Both,Bisexual,A,A,103.21301106658937,25.444449942406912,-255.88440240795921,D,B,-93.95359684964318,C,-30.51039108239247,B,-74.2499824786087,E,D,D,0
88,26-35,Mental,Bisexual,D,C,-7.377559610440207,147.72331840880594,-26.385441653185715,C,B,124.50102545831115,D,186.10569031324204,C,-74.59628610744905,B,B,D,0
50,26-35,None,Other,C,C,-47.862932353956225,202.98690571939093,126.73287632884991,B,A,49.861911136499806,E,-82.44767474724696,A,-38.43860885180998,B,A,B,1
32,18-25,Yes,Other,A,A,-109.64338020325303,144.5566158147583,-104.26751692362748,B,C,36.15260411754747,A,-31.087212984214652,A,70.78008657401801,C,B,B,0
73,65+,None,Heterosexual,C,A,-16.865328838149253,76.73400426305457,117.59694110925012,A,A,-119.55705543396063,A,-51.049318005902386,E,176.33453106034298,A,D,C,1
29,65+,Mental,Bisexual,C,B,85.21442607315211,-128.314440735747,-30.29617491187908,A,E,-115.76521314635761,C,-23.995121958372334,A,115.45714932414879,A,D,A,1
58,18-25,Physical,Homosexual,C,E,44.51403374534478,-175.78846998586695,-22.360951823043248,C,C,164.1051156277956,D,-28.33024280916468,B,-168.1793664209472,C,E,B,0
85,18-25,None,Bisexual,B,C,172.9310576531474,-12.421565701497912,-79.52237708912595,A,E,-37.07325358662045,E,7.496157564238108,E,-3.552453733124651,C,B,B,0
67,51-65,Yes,Homosexual,B,E,25.500955373646228,208.9186817345186,75.0427140253327,C,C,99.05659518627405,B,-180.1837849793699,B,-105.39607951215115,B,D,A,1
91,18-25,Mental,Homosexual,C,D,-135.0784198025939,-82.07978098759844,121.06779581636053,E,B,6.875683304590721,C,-173.93766932056826,A,212.71853648261114,A,E,C,0
55,26-35,Mental,Heterosexual,A,C,58.65954364932311,9.814276768539598,64.12654258327201,A,C,-30.94888883973896,B,-59.686798782694716,A,117.72873610930455,A,C,C,1
84,51-65,Both,Other,C,D,44.13656206148177,-56.354009365829924,-103.96089542579008,A,B,-36.73113257186127,D,-20.362326250274503,C,-54.451189214450636,E,A,E,0
54,26-35,No,Other,E,A,32.797943650309044,-54.11561234564029,-63.313593347176244,B,A,-47.61648679110973,A,-14.30853305841058,A,-86.73551906464722,A,A,E,1
55,51-65,None,Homosexual,A,D,-67.67632591560448,18.420357115976483,19.682555391036537,D,B,-63.86145507232176,B,-180.51769508013996,E,-83.15594136028707,E,C,A,1
90,51-65,No,Bisexual,B,D,-17.043403753527304,8.90750025524238,-14.387209725533367,C,C,-24.979326361547933,E,-63.36903745114838,C,93.36413524999082,C,E,B,0
90,65+,Yes,Bisexual,B,A,-110.15074740778694,-55.89329535705881,23.726328694031622,E,D,66.21983194482975,A,-39.16274234943733,C,179.09409158045855,B,B,D,0
30,65+,Yes,Homosexual,D,A,26.64343758768749,-93.64362284782729,-127.67248272399921,E,E,-252.4815517562594,E,-141.4920201704265,D,-6.125513328549977,B,E,D,1
50,36-50,Both,Homosexual,B,B,-99.36482926265067,-82.4198665472613,-75.55817867532834,E,E,-27.34689072966282,B,127.20257459618077,E,-36.790924038651006,B,D,C,0
78,26-35,None,Other,C,E,-187.71079830450634,-13.841877155740134,81.286885740158,E,C,112.86514423552005,B,-148.23527959091933,C,-63.392160356608905,C,B,E,1
62,36-50,Mental,Other,D,D,-18.972397923101322,-195.9193661196009,-70.40099831102403,E,B,145.55515898493624,B,-165.41729989452588,B,148.7807374213087,E,D,A,0
37,26-35,Mental,Bisexual,C,E,84.89828105149144,182.36059847229336,-59.96046803251013,C,A,13.605404939924307,D,-29.023600748494115,C,-88.48184540657674,D,C,D,1
64,65+,No,Bisexual,C,C,-85.12041486984802,127.7831292851482,64.90407584686835,C,B,-141.7863438689359,B,-67.60365365787504,E,-112.9124788420224,C,E,D,0
27,36-50,Physical,Heterosexual,A,B,-57.87703283380503,19.41666737029871,65.58284409496768,B,A,83.09260823752186,C,-52.82283658459964,B,10.888114422268364,D,E,B,0
40,26-35,None,Bisexual,C,C,-46.20386070735522,104.63427284041107,21.90626852407231,C,D,14.144879551869868,D,-107.23097310431997,E,-111.75360301417486,E,A,B,1
58,51-65,No,Other,A,E,58.16070181124897,22.824480096024814,48.724323776653996,C,A,-34.87730152960236,D,35.348079361625196,D,-97.2517160905171,B,D,D,1
50,26-35,Physical,Heterosexual,C,C,-220.73060899993547,-119.88647068960321,71.49644140214221,B,D,34.78448381081517,E,-28.511540293433494,A,21.229702601469988,B,B,C,0
90,26-35,None,Homosexual,C,E,97.39955796504678,-5.020336718064743,-152.22498982857647,C,B,8.486071902893372,E,74.64989192124808,A,-89.58081023787976,B,B,B,0
38,51-65,None,Heterosexual,B,B,40.39499511862377,-208.79199891104682,-175.0285838720816,D,C,-14.124344906867274,D,54.767963068838476,E,-4.904037970952642,B,C,D,0
90,26-35,No,Homosexual,C,C,-44.52678713676166,36.824188730386865,-15.248174609539525,B,E,117.32504232865628,B,333.66661074331404,A,-11.763518953390628,C,C,D,1
47,26-35,Physical,Homosexual,D,A,119.57203006821011,15.772131130385237,-99.90811769657965,D,E,174.76336445194772,E,-203.6471773905773,A,37.8857016835123,E,C,D,1
27,18-25,Both,Heterosexual,C,B,61.387493753629805,101.62133301307452,-55.09906891750976,A,E,-55.686610754401144,D,-30.075808196463054,D,-97.71065510388537,B,C,D,1
98,36-50,Both,Bisexual,C,D,16.808100219169237,39.7126381612202,-136.59322463008962,D,C,135.30081377314042,D,170.18379536329772,A,-47.46359945915806,E,D,C,1
68,18-25,None,Homosexual,C,A,32.36269783342187,-36.95017890686809,-29.84593307583443,E,C,-58.82394112280247,E,23.456878260955293,B,74.17254940509083,B,A,C,1
59,51-65,Yes,Other,B,E,-148.03719176932188,139.84787992015427,-79.0550255070078,D,A,56.54386442171765,D,-86.94222522572554,A,-76.53530114247779,E,E,C,1
98,36-50,Yes,Other,E,D,-270.18916256022084,-89.26990158220248,-118.88084817251081,E,D,-65.87811733191268,B,-139.3278593949632,A,69.3717800979974,B,D,D,1
97,65+,Both,Bisexual,B,E,-69.84697118987681,9.557189701722017,41.2427186378906,A,A,103.40640721754562,A,2.456125786240278,E,-109.08451858449915,C,A,D,1
90,65+,Mental,Other,C,C,-85.22956729005,32.18259894461063,-0.54862155842261,B,C,136.4444637272556,B,67.56200387611287,C,-1.5321313997284294,B,E,D,0
78,26-35,Mental,Heterosexual,C,C,94.54733732033341,-178.05081345048836,20.701566552682916,E,A,-121.91641558643764,B,-40.758671285255495,E,56.016337181610034,A,E,D,0
52,51-65,Physical,Other,E,C,-77.11623867319697,23.942911706347772,-134.5391841848123,D,C,7.542009192611516,A,67.90635710570658,B,-86.24561670929707,E,E,D,0
36,18-25,Physical,Other,D,E,-22.791581696033024,-140.0504293012464,175.4772633972452,D,C,8.928726866834223,A,-184.84841366691253,E,72.54921980541668,A,E,C,1
85,51-65,Yes,Bisexual,D,C,-3.813302861047179,95.0184726768417,-140.54284861764503,B,A,143.6799619024544,D,-149.73056276288457,A,-103.23650167619161,B,E,C,1
40,51-65,Physical,Bisexual,C,A,-82.26782052909036,-180.50010241087742,-15.951610155579008,A,B,83.84272231251984,A,-168.21625123393332,A,58.415635210604144,C,C,B,0
49,51-65,No,Heterosexual,B,D,28.9474459020579,-85.44738396944885,-199.87315603454016,E,B,-3.8256530908356137,E,50.47685882683778,B,150.2069786946286,A,C,C,0
31,51-65,Mental,Other,D,C,71.00287164469273,-14.501609248238461,-74.49980662632373,B,B,165.5600165221059,E,76.43063952350799,A,-47.97276577622232,B,A,A,1
60,51-65,No,Bisexual,C,B,-56.43759645464523,24.077972980602485,89.29847773292721,D,B,-98.43545704289525,E,-161.93782303019842,D,74.34896170501777,E,E,C,1
78,51-65,Both,Bisexual,A,B,136.55384143540422,48.246954523836266,50.31226170911124,B,B,55.06213737103892,D,133.37192473737704,E,-92.70677870622158,A,D,A,0
84,36-50,Yes,Heterosexual,E,E,229.12417279248558,48.4756384722454,-14.565105181455548,C,A,-123.49488871058787,E,-50.128347373035666,E,63.19770330128106,B,E,D,1
69,18-25,None,Bisexual,E,C,73.18694815032806,-30.261708403726445,57.367720641103794,A,E,235.9393962096615,A,106.85734881234399,E,24.200255919759766,D,B,D,1
18,18-25,Yes,Heterosexual,A,D,11.814979313141643,170.9541635956068,31.585413818827945,B,A,-122.55567736445461,D,117.35106506386323,B,-118.91872697674349,A,A,D,1
55,51-65,Physical,Homosexual,A,E,21.79744860866851,-16.012529108938235,38.92413997325765,C,D,58.60219980055117,E,-122.69381464719619,B,30.282961235742206,E,C,C,0
77,18-25,Physical,Heterosexual,A,B,46.749406751383795,-23.86118911530363,175.206209444675,C,B,6.462214455436384,E,-42.20431126573843,A,-19.53827359783172,A,C,C,0
38,36-50,Yes,Homosexual,D,A,80.48581530847727,-25.515791943687905,58.38179661424707,C,B,-50.13305332065022,E,-22.278537408333246,C,48.53662748572598,E,C,C,0
31,65+,Yes,Bisexual,B,E,-38.720008245390765,136.86098488689703,76.06878281701881,A,B,53.284040933989765,E,102.97984096686864,B,-102.99810773085669,D,D,C,1
77,36-50,None,Homosexual,C,E,-45.01005100250228,24.926090003196478,-60.269156860816885,C,B,130.84871095353094,B,-135.9130253208889,E,-96.70898251632879,A,B,D,1
82,18-25,Mental,Bisexual,C,E,-170.93761975664867,-217.07097516959934,120.81972221768346,B,B,-15.288667923737234,C,63.13569387348491,B,-27.647382565178564,D,B,C,0
20,51-65,Mental,Heterosexual,C,A,-115.38582025392925,-210.9758812701044,-24.137235882879132,B,E,-118.034754395739,C,-54.51815121704014,B,122.80343722446678,C,B,D,1
68,65+,Physical,Homosexual,E,D,-110.40987508931563,-189.97965807123254,-1.745814978834606,C,E,19.225819209492297,B,95.5923718709062,A,-95.28491289781802,A,D,C,1
66,18-25,Yes,Homosexual,D,C,145.18779562521544,-65.67655115649042,196.5476292900919,D,C,-30.945817144284227,B,-39.44688629992174,C,278.1671266105036,C,A,D,0
59,65+,Mental,Homosexual,E,D,-119.41867303918671,-20.585265949669274,-39.70459111376057,E,B,105.50115891747818,C,-66.46911328562192,C,-62.14687059211099,C,D,E,0
67,51-65,Physical,Homosexual,A,D,-165.21101119344038,121.40806985407131,54.13786782295118,A,E,31.343304714608234,E,-51.359179364246465,A,-17.27607410693527,B,B,A,1
71,51-65,Mental,Heterosexual,A,C,-130.5065857545361,31.752898546875162,30.636778242794538,C,A,-182.479658247964,E,-145.1660987084497,C,9.42263750508865,D,C,B,1
39,18-25,No,Homosexual,E,E,2.630129709009599,222.27236585400502,-71.87548675205689,D,B,-147.8821035772846,B,-127.05968228870748,A,-17.052762456305548,D,E,E,1
76,18-25,Yes,Other,A,D,-84.97246213928513,-12.360803268135944,-16.286331643781722,E,D,6.899032991706505,B,-63.1314910830304,C,-20.797558676264693,C,C,B,0
67,26-35,Yes,Heterosexual,A,B,55.71297933447947,10.030115665195275,-61.443526270733194,D,A,-81.28118204470914,E,-89.21158366838617,C,49.60407530150062,E,A,B,1
46,51-65,None,Bisexual,E,A,-47.25990292007445,-125.5206214590474,-24.991181072490786,C,C,-61.50020491613801,A,4.796864510327276,E,-39.771547437893,E,E,D,1
40,36-50,Mental,Heterosexual,A,B,-6.363677578870799,225.95221353923182,68.70974389088416,A,C,-163.73970269312906,D,132.4402493276762,C,159.96928599429154,B,E,D,0
40,36-50,Yes,Other,A,E,11.238350866482584,-75.35504106523902,50.62604170125006,A,D,108.21464030901747,D,223.89346080050544,D,-54.645297957958064,D,C,A,0
62,65+,No,Bisexual,E,A,-55.40868693590166,178.04518557158195,-70.64959359796444,E,C,-70.03155334009922,C,46.838658778745206,C,74.92294592133052,A,B,D,1
93,26-35,Yes,Other,E,D,138.56400503907594,56.2498283421091,-84.1639755688562,A,C,-19.03652258072393,C,-59.79858262465844,B,-35.942314815991935,E,D,E,1
47,65+,Both,Other,D,A,122.20242152217186,56.7465548860943,-149.2467044806055,C,B,-60.16134856259462,A,21.736290872481238,E,180.45523309940629,D,E,C,1
39,65+,Physical,Other,C,C,-136.9198064272624,-17.69996340863525,56.320366572658834,D,D,-173.2470324192201,D,-125.00532435545576,A,-85.31261925784858,D,A,D,1
89,51-65,None,Other,D,E,-110.14251011147418,-39.42620155552908,-7.267547170802098,A,B,-69.17263498320425,D,271.6238363254546,D,-140.24690654766076,B,C,A,1
73,65+,Both,Other,C,E,150.90531710029546,-11.604823182627122,128.98124308108612,D,C,-156.2762342839443,A,61.15836592820442,D,-106.64981427049602,E,B,D,1
72,18-25,Both,Other,A,A,13.464775358217745,132.64481318059023,-15.57209781059829,C,B,52.12608947198943,A,29.11565071710978,C,-134.5764062026933,E,A,D,1
76,26-35,Physical,Heterosexual,C,C,82.29492566942506,31.618786331273846,-142.1101492685362,B,D,140.47564185396283,C,161.40366865174215,B,-4.9099558291156,A,D,B,1
49,36-50,Physical,Other,C,B,-1.034957648540701,87.51195190717355,-138.2922220019533,D,C,71.41957208989864,C,64.208889765161,A,-57.33087987722125,B,A,A,0
24,65+,Yes,Bisexual,C,E,139.55978560446502,-90.20326550293252,29.92528934563876,A,A,-78.48185512643899,A,-156.58120002445938,B,-61.42071075001012,E,C,E,0
38,18-25,Mental,Homosexual,E,E,111.8289098140725,47.82235642121558,-30.16656006878886,B,A,-17.24039318823229,C,94.30784206448054,D,165.30028489216306,C,C,B,0
26,26-35,Yes,Other,C,D,169.75954108351868,-153.81419360545405,138.5833207014814,E,A,-34.39823139117365,A,-7.1947349074073745,D,207.5455624253471,A,A,C,1
81,26-35,Both,Heterosexual,D,D,-16.682339148291394,226.39076788930473,-168.2072928023659,B,E,-18.11894561398446,A,-39.58694519150996,D,179.88890463802085,E,D,E,1
71,65+,Mental,Homosexual,E,B,-62.14316201378496,-123.9246403089568,-70.53320635645751,B,A,-35.69929545582951,E,-224.79619221781667,C,135.4519605504287,A,A,B,0
47,18-25,No,Bisexual,B,A,-54.24043552425989,132.61814668194748,69.81587732313321,D,C,9.922559371089159,A,-196.28744692603232,D,-9.484047022268342,B,B,A,0
70,51-65,No,Homosexual,A,C,-108.64832904226415,186.64413374334657,-104.6963593109844,D,C,-161.54593068066322,B,-147.7843567405904,D,-36.15356231599556,A,E,C,0
19,18-25,None,Homosexual,E,B,-2.4722381606226373,-209.0309214789738,18.746757159371434,B,C,38.48116025782645,A,-45.872383388280305,D,-32.042305162151,D,D,A,0
99,36-50,Yes,Bisexual,B,E,-155.7905696079715,-28.281004958134186,42.923216052056056,E,A,-82.89888821097846,C,-32.17543311380594,D,-109.70841397064915,D,D,B,1
39,51-65,Yes,Heterosexual,A,E,-77.37568131397381,208.2468265063103,-78.58444587154482,A,B,88.9215812714062,C,-63.93622973404357,B,25.351547739386586,B,A,C,1
88,51-65,No,Homosexual,D,B,38.770648886459405,107.1142981224322,-9.862513837277636,C,A,-3.1542245309636265,D,-41.63453789832362,C,-32.028836475450255,E,A,C,0
74,26-35,Both,Homosexual,B,E,-159.12231032870758,-132.84469778021736,7.641693879351869,D,D,-57.600617262569884,C,-71.55151260549826,A,184.23992672904802,D,E,B,0
