country,religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Mexico,Christian,Divorced,42.548313483250894,D,E,-1.499026498318303,E,-55.55744874722662,B,-21.281634004729273,-16.93397979312053,B,A,40.381236867824555,E,D,0
Mexico,None,Divorced,-92.46638838157102,B,A,-231.59567801873683,C,-40.263291623198626,B,43.94020811604163,-49.20058357910742,A,E,-100.79850033058977,B,C,0
Germany,Jewish,Divorced,-20.583793499653822,B,E,-88.99897662342391,C,5.82203688126769,E,-162.77841470216458,-33.984097510293076,E,E,69.6396712665671,C,B,0
China,Buddhist,Widowed,98.4609641151749,C,A,-15.00945225986246,C,-11.547734160798587,B,78.60942595194734,-214.57997523307074,A,B,-84.1803431565318,A,D,0
Brazil,None,Widowed,79.7785016000159,D,D,82.73808405008765,C,10.381690827936584,C,-0.011287649970823509,4.571930133777992,E,A,-119.33047898156195,B,D,0
UK,Other,Widowed,-33.25328981171796,A,E,21.285319514761458,A,-215.09672534838327,B,215.35855267924444,34.98108782851207,A,B,-9.55392808117987,C,C,1
Brazil,None,Divorced,-92.35011290712286,D,B,-104.6879462290567,D,192.35294611584087,B,-50.12020372107748,169.76319827131638,D,B,77.43969560349558,B,A,0
Germany,Other,Married,103.65957290719543,D,C,51.20888723864191,D,-23.379211770133022,D,-200.06700087745725,194.6844689769679,E,C,-72.17270320244171,E,C,0
Germany,None,Single,-63.48258832198667,B,E,-6.295053062886217,C,-68.22250422931967,A,-190.32123519651157,-77.11856830814065,B,A,-16.854350127114508,D,E,1
Other,Muslim,Widowed,-51.479212987214865,A,C,-189.78793600203196,B,-40.56745629457879,A,-33.902340773582615,16.31374564355573,D,C,112.23837679193187,A,B,0
India,Jewish,Married,-14.92884330576017,A,B,-21.325931089948686,E,116.15966988696714,D,-121.11427736495581,4.923851235163823,E,E,67.66861093594314,A,B,1
UK,Muslim,Single,-79.91822695311328,C,A,26.679544103062565,C,-85.95545024330576,D,-171.43495037252472,-45.1779834047029,D,B,-59.21051773540111,C,D,0
Germany,Jewish,Widowed,-23.138420050959667,C,E,-84.57320051828532,E,92.3860605177804,A,-197.23948012048172,-175.50340082638166,B,E,-25.51523904990746,E,C,1
Germany,Christian,Single,-174.02554272629123,C,B,-28.531503135429336,D,-90.94115067168718,E,54.888308352828574,-138.84994632677234,C,E,178.77593451200718,E,A,1
UK,Buddhist,Widowed,-2.714499381437214,A,B,79.39832362286906,C,-6.950640170838931,A,-34.522219793265585,-69.08874233611255,D,D,97.25142851581327,D,C,1
UK,Jewish,Widowed,127.10237066830017,E,D,-41.96643523403563,B,-70.09791795924666,A,65.28265156862389,89.216752597127,B,B,-60.37249968274239,E,B,0
UK,Muslim,Widowed,-182.2723673008374,A,C,-16.207261941760258,A,-124.6043352845625,B,27.637329336525784,163.22969126105954,B,C,-113.02032713124042,B,B,1
UK,Jewish,Single,-71.2215965919283,E,D,-59.227885394971835,C,122.67837460545086,D,108.15339192644882,-55.16957704649672,C,E,-3.0836696633908653,B,A,1
India,Other,Divorced,4.591426619156557,C,A,84.0621317513057,A,-52.14511579758675,E,16.32621663609499,29.64373005703016,C,D,181.80603256523827,B,C,0
China,Muslim,Single,-62.13382156697874,C,D,-20.512502819186924,B,-112.2633564539381,C,55.56177191030849,-111.8477538971802,A,E,166.06823340152266,B,A,1
US,Buddhist,Single,161.63674730370238,E,B,-23.528573152381078,B,75.7348598973305,E,11.303926805311361,195.04457846613943,E,A,-37.401687084208376,D,D,1
Mexico,Christian,Married,-104.53499256106964,E,C,-65.0675269200319,C,-20.979837976141322,D,53.56254889231833,-189.9125627199221,B,B,-67.4540201290039,C,D,1
India,Jewish,Single,-28.534307970618467,E,C,87.84693323056015,B,114.75549362415236,D,-170.12469940216195,-57.93724248933601,E,B,-201.15107288093034,D,D,1
UK,Hindu,Single,-5.720756407370946,A,E,-10.836979712291622,B,-48.57691408642508,C,172.16643256048917,-59.878998266636565,B,A,44.652656681690154,A,B,0
India,Hindu,Married,-127.4116284439713,D,C,-153.23761998424854,C,-61.46750254963236,B,52.01434667222288,1.6653407053310754,A,E,48.95589635532866,E,A,1
Mexico,None,Single,-243.0214987466933,D,B,-37.103109740646225,A,-67.45698019433452,D,-63.62428522480468,-5.929997710805285,C,A,-67.25102292108906,E,A,0
US,Christian,Divorced,110.10635507766622,D,B,6.311090050703815,C,156.0816154627295,C,34.653982722463034,171.6730763663181,E,B,-211.61087794895877,E,A,1
UK,Buddhist,Widowed,168.80241542754916,C,D,-17.197566044503425,E,-128.27903098196452,C,82.46343930820407,-53.29875275096643,E,C,-17.96270030689055,A,B,1
China,Jewish,Widowed,-33.34892046937769,C,A,-70.28443862209646,D,-26.212730156220786,E,25.048260158640506,12.036845254939973,C,C,64.72617331936534,A,B,0
Brazil,Hindu,Single,-88.8499313799335,E,E,-2.4005082129396604,B,-154.05097698004784,D,-164.9010260649375,194.1430725382172,E,E,111.72044793192941,C,A,1
Mexico,Christian,Widowed,-239.35021298295763,D,E,38.51218413808977,B,21.16343294253476,C,22.684469747560048,-41.9995396547865,A,C,133.59091994520497,D,C,0
India,None,Single,-107.34069171807492,C,D,-42.42716857435523,C,91.6601910371682,A,72.46277702161133,123.94426044734494,B,C,23.133057489047143,D,D,0
Brazil,None,Married,162.08877532563866,D,B,-60.23962614614997,D,92.07481133627368,C,-98.55282070762556,-101.55356589978805,A,A,-34.111297307346874,E,A,1
Other,None,Divorced,29.02288290032932,C,D,143.94006870442456,E,-131.08129579238334,E,-85.00469389988675,32.01702249586532,B,A,-103.80691205493046,D,A,1
US,Jewish,Widowed,-113.22527116630053,D,C,-48.89227682750186,C,198.79145579275354,E,-104.47522144536362,73.89910657271803,C,C,-68.1235004180348,C,D,0
UK,Christian,Widowed,-102.0640344111614,B,B,40.518007121866276,C,-102.84106723362328,A,82.53927301932336,175.11423488250787,E,A,-39.079723416911136,D,D,0
US,Jewish,Widowed,40.860292264053726,A,A,-121.85196698709655,A,167.52314269729982,E,-7.289669973500305,69.94317872588842,A,A,-96.72377228329829,C,D,1
Germany,None,Divorced,-55.76151766813623,C,B,110.86158960909928,C,-63.11712301134648,E,132.0422299545457,-66.31798288729468,E,B,174.78433164949126,D,C,0
Mexico,Hindu,Widowed,-34.92906104645134,E,B,85.60673636808083,C,-8.335239743956553,A,41.996929779592215,74.70358460304836,B,C,96.62417182693245,A,C,1
India,Christian,Divorced,-51.317368539497025,C,D,174.64340575335092,B,-261.46716946830486,D,-99.67159347941134,67.86206194703571,C,D,-88.57217284573757,D,D,0
US,Christian,Divorced,-27.777220512091976,E,B,-18.175531040846987,C,-73.52969673846815,A,36.891247147817616,1.9138594206443857,D,E,-10.000086387980916,B,B,1
China,Hindu,Widowed,-122.54294802656038,E,B,-205.0852477080639,C,-19.687172525264547,A,105.10926252714825,1.7571901705810224,A,E,-7.722373034432821,C,D,0
Germany,Christian,Married,52.94485299267251,A,C,-34.636510628144364,A,-79.09403813911861,D,-96.47990742145383,25.909064878971794,A,E,-69.71839453166724,A,A,0
Mexico,None,Single,36.36846548074043,A,E,-149.75572988032243,E,72.03704693051725,A,-97.58843056797404,131.86451009940927,C,E,-33.068896837250854,E,B,0
Brazil,None,Widowed,173.83993744491198,E,A,174.71212862094495,B,-100.33294212336416,D,-52.36910620053939,-41.78972566662326,A,B,24.07840795465219,A,D,1
Other,Christian,Divorced,-62.81243139543192,B,A,81.35976327172257,D,-74.61016261637602,B,-11.986918319080107,57.11448515935972,A,B,34.21395778568955,C,C,0
US,Other,Married,263.35722130099936,E,E,51.882534449229986,E,-195.08113857084192,A,169.88307248422535,-69.44967319209404,E,A,124.03297098129183,B,D,1
India,Muslim,Divorced,83.08043993493143,C,D,149.05546777296345,E,76.19172486676642,D,-53.85221417250641,129.62846040650905,C,B,-42.268629617819684,B,A,1
Brazil,Christian,Widowed,25.59992683818476,E,B,-119.76932153318467,A,-30.344941320955844,D,-118.18089149746494,-47.66547763993353,A,A,74.30636755992644,B,E,0
Other,Jewish,Divorced,-56.11797510074933,E,B,21.617026907935127,E,-115.70555430700227,E,1.069017228491892,12.785075323974846,C,C,-138.64991592417,D,B,1
China,None,Married,-84.95354903015244,D,A,158.84912689662298,B,-59.468933062535015,C,67.36711053466402,6.060133714356628,E,D,-133.58514627547544,E,D,1
India,Buddhist,Widowed,-53.15444980151967,D,C,82.63031900868508,B,-74.5269926840289,D,-120.6966440673029,-104.2380630573205,A,E,89.43342776463003,A,D,1
Mexico,Muslim,Single,-89.87053705060866,C,D,-67.82338785849676,E,13.799112227587528,D,-117.553942703882,-44.49458093803471,B,E,-75.03060052424921,D,C,1
Germany,Jewish,Single,24.15081582099671,D,A,35.20419072911537,B,222.9698769877863,A,92.84471277913046,-113.45746298888535,B,B,-114.10119017059847,E,C,1
Mexico,None,Married,-6.02012856542303,E,E,-58.94374366933292,A,100.57916876659694,A,14.232050243431038,36.4693087452697,C,B,60.89896222773014,B,E,1
US,Jewish,Single,-177.5455908922505,D,A,194.57123022599055,D,25.414486847367485,B,41.553471949282375,26.3603620128822,D,E,3.745736445344583,D,B,0
UK,Buddhist,Widowed,-51.822148517651236,A,C,-111.01792400924555,D,40.2470662851188,C,47.00467113688895,50.38742364372937,D,D,126.55393190760095,E,C,0
Brazil,Hindu,Divorced,-114.74152300910403,A,C,-150.51221531756443,B,188.68137311809798,B,165.3666602050502,-68.29678616987536,B,A,-63.76978393487603,A,A,1
China,Jewish,Widowed,-257.7598176080921,B,B,-22.153836719446748,E,2.9851840846760886,D,-162.71375498792702,104.52242234083778,E,C,25.53837344033755,C,A,1
UK,Christian,Divorced,-218.3955914141641,A,C,77.4925890855396,B,39.0109019244163,C,-48.27537239061785,126.40264332060308,C,B,-138.9330238921714,B,C,0
China,Christian,Widowed,19.63482484023004,A,D,-23.25783720851954,D,-16.792375301239144,A,-75.72310708672944,-40.054740146797904,D,A,33.19365408460815,A,A,1
Germany,Hindu,Divorced,31.16776811187015,D,A,160.5073370076699,E,20.081944728398266,E,143.81387203904836,107.00381215140074,A,A,39.069980805561165,E,C,1
India,Jewish,Married,16.613527242975504,A,A,-102.91107774694528,A,-24.639994145237686,C,-80.90161267210914,107.50952496238597,D,B,105.0859383100927,C,C,1
China,Christian,Widowed,-22.657504262005375,E,D,56.041556244470634,A,59.99502627574227,D,-55.881977215197196,-125.98373879171507,B,B,29.469114386667083,A,C,1
China,Jewish,Married,71.85286118487765,E,A,-5.43234034472661,B,-205.121260221528,B,-108.84254886235863,79.92146216391718,C,B,152.07208325681725,A,A,0
Other,Buddhist,Single,-149.0618941653394,C,C,275.91394088885306,E,-113.85099957004235,B,-36.641099181335,6.01548528763274,B,A,177.89296990179656,C,C,0
UK,None,Married,54.157647759938875,D,B,24.530518271908853,D,62.64591661175114,A,-0.2419417236713813,-109.0609110747136,D,A,-107.76511837116499,A,D,0
Germany,Christian,Widowed,26.610471204323538,A,E,19.78524653586312,D,-96.30772761963838,A,-52.37502434803968,199.41344169246474,E,E,99.37582645420527,A,B,0
Germany,Muslim,Single,5.007400671093703,C,C,-188.10016159440778,E,124.43144914269699,E,47.62716763924257,189.71753563912426,E,C,-133.03130977308035,C,E,1
UK,Muslim,Widowed,127.03615076004048,C,D,77.24368623762841,B,-71.97034068975938,B,-175.90725931995829,-196.84639690548414,E,A,-167.15913896521153,E,C,1
Other,Muslim,Married,-11.667648077594672,B,D,-232.2758551353791,E,-125.48756407703175,D,-7.2499571672729095,47.018589819530355,B,A,312.0475742832924,C,E,0
UK,Christian,Divorced,21.247083885284866,C,C,-76.91108349829155,B,-193.08576208336706,E,223.17217818229616,8.893023110506574,A,A,-132.82601746521036,A,B,0
UK,Christian,Widowed,-139.23597890323376,D,C,-36.15339501913711,E,42.69686120446578,D,-90.17100739437748,-90.8705340855975,D,A,-17.965324428176256,E,E,1
Mexico,Buddhist,Divorced,77.71195958943686,B,B,-37.14174348128781,A,-154.56237504418525,E,-26.660994767991188,-4.204581321237811,E,C,14.462930606289644,D,C,1
US,Jewish,Single,-92.96458409739927,A,A,-22.57111893385413,E,-59.04849713186503,A,149.06908396971232,-129.73370815921973,E,A,113.82474074301918,E,A,1
Mexico,Hindu,Single,42.886894073475574,D,B,-213.24798377975435,E,12.814935391939821,A,10.714445814532677,162.9170999542337,E,E,65.61073790132265,E,D,0
India,Jewish,Married,-92.38376482479464,A,E,-13.260221743541367,D,68.64418883695566,D,33.253409228973325,40.224836659163756,A,B,-130.79312490574296,B,A,0
UK,Other,Widowed,143.64198908583813,E,B,108.56239946543143,B,147.99984727580983,C,40.2740668963206,-55.198215401459414,D,B,55.915028334904626,C,C,1
Other,Other,Married,30.955293094052493,D,A,-183.29512988914283,D,165.2727361257027,D,-26.69971609154416,-230.39102586894052,D,D,22.3560925680328,C,D,1
Other,Jewish,Widowed,-41.96165336609292,D,A,-59.94629006969387,D,-134.73606696194796,E,140.20990410392722,1.8919789146141623,A,A,6.005296808353344,C,D,1
Mexico,Jewish,Married,-68.4660409536221,D,B,33.759881168684295,A,-27.449911062762826,B,-180.55757181241228,38.070673089936676,B,C,18.207575811168816,D,B,0
UK,Christian,Divorced,-124.30834539701982,A,B,165.89303274449279,D,72.69542706262263,B,214.23863251456248,37.24499186811629,A,A,212.05782519053318,B,E,1
Other,Buddhist,Single,-105.96095446061022,B,C,20.239993699476315,B,8.312660958254076,A,156.38390524591136,48.97600330720364,D,D,40.660295417635716,D,E,1
Brazil,Hindu,Divorced,-91.8222815998922,C,E,19.73761725570446,D,2.1405650550186417,E,29.911382212672482,48.84887350673191,A,E,-156.06385755693844,E,B,1
Other,Hindu,Single,-145.04551832621357,D,B,13.92969539045367,A,8.319984754259137,A,27.78939705336187,121.08220622791718,E,D,50.56342933322083,E,C,1
China,Buddhist,Widowed,26.67085046941604,C,A,43.206030762342515,A,-72.67670537861252,E,77.55604653056008,58.942809098679604,C,C,-75.37219228762449,D,D,1
China,Muslim,Widowed,-7.6622100986017,D,A,-15.444783048696245,A,68.60676213278461,D,38.733215526370834,2.5478769403236017,C,E,-102.29231266647349,D,A,1
India,Jewish,Single,-61.23441445065786,B,A,24.405940311785894,D,-12.498810925886895,A,-40.501415512414994,-87.04439387850543,E,A,-141.58043376003621,B,A,0
Other,Buddhist,Divorced,125.35453966985781,B,D,-23.21823794203904,A,-84.86743521556046,B,87.57838855144533,-31.18541223381341,A,B,17.161773727562846,C,D,1
Germany,Jewish,Divorced,-83.7972077448714,C,A,-170.25166329544498,C,22.086537778004388,D,-85.82693478293308,-244.58012108289492,D,E,-88.84883468665618,B,B,1
Mexico,Other,Widowed,-26.715704778037875,D,D,-67.63150562842753,E,48.99743410210551,B,-156.16771594112575,93.00922858291631,D,B,-92.55550775877298,C,C,1
Germany,Buddhist,Widowed,-117.51243996835565,E,C,73.2871714102182,D,50.76714638763047,B,11.174866455541428,256.07742536999916,C,B,-25.901533107424495,E,B,1
UK,Other,Widowed,45.644071588683225,D,A,-56.914605871458456,D,101.54022720697395,C,201.34612401406483,37.24447519590234,C,D,-12.539553030308886,E,D,1
Mexico,None,Married,-82.7179781011206,A,D,82.13487642257769,B,73.46261596238811,B,-185.7040072536911,9.786838389946247,C,C,-60.18228183275516,A,E,0
India,Christian,Married,-262.23350825181797,A,B,165.95247807994414,E,-28.815772684651247,C,41.00155432985472,12.045943757418733,A,D,-156.02025770771874,D,A,1
Other,None,Single,77.44005558279584,A,D,-63.11611324782744,A,-138.00470445930074,B,-59.34495645275666,42.04168932378603,D,A,-80.08663839076189,A,A,0
China,Christian,Widowed,-171.64070565135376,E,A,-163.4578611962693,C,182.5111496323182,B,-48.97266181797659,-118.87172209295392,E,D,10.824117448488725,A,D,0
Brazil,Christian,Divorced,-56.04726777872159,C,C,-58.8078937553844,B,-13.176592811442331,E,41.37077320324888,153.96250543054072,E,B,-161.1352681791906,E,A,1
Mexico,Hindu,Widowed,6.504323435317967,C,B,-166.78136950472958,A,0.8437395645063732,C,-104.20415832693885,165.47054966674932,D,E,-42.619030707630614,E,C,0
Brazil,Buddhist,Single,-138.96581450547242,A,C,229.7235580396208,A,12.735511504765872,B,-75.21006304110514,74.93688381946183,D,D,-63.655490725614115,C,E,1
Other,Buddhist,Widowed,-1.885255883865708,E,B,142.3335109735515,A,19.450403150190525,A,-297.2449641988705,14.436258832824722,E,E,-47.590434839619824,D,A,1
China,Muslim,Married,-51.75869120998995,A,A,-95.00348787859441,C,-50.546728423379804,C,4.403185505191945,-97.99820257379767,B,B,-9.67669283038096,C,D,0
Germany,Jewish,Widowed,119.41478099814013,B,A,175.95647533256115,E,51.637250336347094,E,40.13729531933637,96.50319235032198,C,E,20.794511708897186,D,E,0
Mexico,Christian,Divorced,45.787567568970935,B,E,206.80268125206646,E,-68.82657502330034,A,67.5875507009807,24.193541579186476,C,C,133.51235761674064,C,D,0
US,Other,Married,206.9631292271362,E,D,41.12471445798062,B,-54.93895221612347,A,206.89711080651446,-33.227464420414854,D,A,91.45268744061539,E,E,0
Germany,Muslim,Divorced,39.52205768582178,A,B,160.62136809798238,E,17.10462908002141,E,-80.67301612447258,-146.3602821827909,C,E,70.38718148315682,B,B,0
UK,Hindu,Married,-110.28542985916144,C,C,31.49216857973096,C,-103.76034428062673,E,-0.7593950041936781,-46.02944062354104,E,C,-48.90978840009584,B,A,0
Brazil,Hindu,Widowed,-33.6385623148792,C,B,-146.86405036813247,C,-134.3754167598148,B,34.30056992856247,175.89914663459535,C,A,-18.437922143985862,D,C,0
Brazil,Hindu,Single,48.87086356972819,D,A,-125.76403912022765,B,-37.11309813481073,C,117.33292907448497,-58.33249262179465,E,D,120.98679451746222,A,E,1
Brazil,None,Single,-40.40499033406731,A,E,-95.04056657420469,D,-69.87013575841243,B,-195.00993987217373,7.176732231399844,A,D,-19.176178171654435,A,A,1
US,Muslim,Widowed,24.011592816917858,D,E,-15.345236225664157,C,-12.701569062056093,B,163.81118515101133,98.03272373780688,E,B,144.511000387898,B,B,0
Germany,Jewish,Widowed,-109.43557669065676,B,E,8.85527591613756,E,-53.58459541861475,E,24.897843677883632,-9.853738062928802,B,E,-4.297237778790781,C,A,1
Germany,None,Divorced,-43.010167540340966,A,C,94.3281302257998,E,-2.0784867018257214,C,-56.300142159100005,-25.020304859534892,B,E,-135.9615925990889,D,C,0
US,Other,Single,-6.46668435200496,D,E,45.65424178056247,C,20.71026629183329,E,-35.63278276123524,-115.19296586886352,C,E,90.99907969768059,D,D,1
India,Christian,Single,-59.91272366766842,D,C,-9.772801311951644,E,29.861294368138275,C,155.082751799671,-75.82770567880875,E,A,-144.20919078401317,E,A,0
Brazil,Hindu,Married,-179.94806041728395,D,B,154.41287908878894,E,-59.57441329264017,A,-6.742196671698237,-39.48545768352045,A,C,-45.168440341517055,D,A,1
India,Hindu,Widowed,-148.68027891401061,D,C,-107.90641287332146,A,12.135896893671799,B,-135.58071645643804,-229.25307810978265,D,E,30.331662839113292,D,C,0
China,Muslim,Single,-25.5850066106434,C,D,65.11201100260641,B,-129.91763888544733,B,-84.65559757240365,-28.070847174604285,C,E,-215.9999422066849,E,C,0
India,Christian,Single,-223.58859417423113,A,A,-19.958468713527964,D,-44.521123743251266,C,38.59062657787254,-61.892426388112966,D,D,46.4914480119333,C,D,0
Brazil,Jewish,Single,-68.93424348437065,D,D,-114.13560982454692,C,28.31683802305589,D,93.11118668946237,-173.92505743139034,B,A,81.99207941730579,D,B,1
India,Jewish,Widowed,17.187055458121144,C,A,-42.18741530799534,D,-1.591322862833346,E,-36.006480577656546,30.20315987405694,D,E,-93.62079860962473,C,A,0
Mexico,Christian,Married,240.36178516904715,B,D,-176.6672033635276,C,12.01295604751061,A,-69.78095636652692,77.99268385688876,A,A,-24.36279199497891,B,B,1
Germany,Other,Single,-35.20699260403977,C,D,-108.90571627439422,A,15.805982737470517,D,73.73871163812203,26.877010633316917,B,A,147.37718746193678,B,A,0
Other,Jewish,Married,99.54180086593973,D,C,93.87841222623688,D,-102.48908656004126,D,72.61643852427447,119.15515129315546,D,A,-178.91419807381232,D,D,1
