disabled,age_range,military,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Physical,51-65,No,None,C,-57.734178154794925,C,C,B,D,-218.37727993634311,A,0
None,36-50,No,Buddhist,C,-26.366645966328306,C,B,C,E,-73.68914070821464,C,1
Yes,18-25,Yes,None,C,179.07716026634026,A,E,A,A,31.729417828283413,A,1
Yes,18-25,Veteran,Hindu,C,-111.08118502919353,E,C,D,B,79.72810720608608,B,0
No,36-50,Veteran,Buddhist,D,173.81293330488202,B,B,D,A,-69.27697762625947,C,1
None,26-35,Non-Veteran,Other,E,-89.4407750828012,A,B,B,A,-152.24091916762094,B,1
Both,51-65,Non-Veteran,Jewish,C,-14.800891670019409,D,C,E,D,-37.62372634603044,D,0
No,65+,Yes,Jewish,D,-38.36690069045304,A,D,A,D,199.25719601558464,E,0
Both,26-35,Veteran,Buddhist,D,-103.34819111305005,B,B,B,B,-11.244823074782808,E,1
Physical,26-35,Yes,Muslim,C,-5.261605894740254,B,B,A,A,210.04431547585125,C,1
None,51-65,Veteran,Muslim,D,-23.49587725473019,E,D,D,C,-29.800203302188304,A,0
None,51-65,No,None,D,138.34507259260081,B,A,A,D,-43.90677506327112,B,0
None,36-50,Veteran,Buddhist,A,39.67781939407869,B,B,A,A,238.41222738775437,A,0
Physical,26-35,Veteran,None,D,126.66145415398856,A,A,B,C,24.97814886071758,B,0
Yes,26-35,Veteran,Christian,E,-36.898840297628645,C,B,D,A,-51.038546463197896,D,0
Both,65+,No,Hindu,E,-48.560387346662885,C,D,A,C,-73.50985855539439,C,1
No,18-25,Non-Veteran,Other,B,-61.31494152090519,D,B,D,B,-17.702305260727176,E,1
Mental,18-25,Veteran,Other,D,15.058922476932574,E,E,E,C,55.99163745572676,C,1
Both,65+,Veteran,Christian,A,-1.6987410506978458,C,D,B,E,38.00951010232151,E,1
Yes,26-35,Yes,Muslim,E,-101.25360905947096,E,E,E,C,20.015059567771416,A,0
Mental,65+,No,Other,C,-116.15010264559595,D,D,B,B,19.208855622283505,D,0
Yes,51-65,No,None,B,-8.812308090028163,C,D,D,B,54.650607332979064,B,0
Mental,65+,No,Hindu,A,-51.622301846860765,B,E,A,E,10.695680140805663,D,1
No,18-25,No,Christian,C,-33.749480118425915,D,D,B,E,32.91236627649556,C,0
Physical,26-35,Veteran,Jewish,D,16.022614666912542,E,A,B,C,60.31055953680385,B,0
Both,51-65,Yes,Jewish,E,-16.528030405763687,D,E,E,D,-49.43976824588196,E,1
Physical,36-50,No,Christian,D,47.952382569361795,B,D,E,E,17.978674806421242,D,1
Physical,65+,Veteran,Hindu,E,-78.18494991931658,A,B,C,A,96.1342390282971,D,1
Both,26-35,No,Muslim,A,-36.81598325665772,D,D,C,D,14.496725487907492,B,0
Mental,36-50,Veteran,None,D,-92.6225560399024,C,D,A,E,-18.17364014833891,C,1
No,36-50,No,Other,A,-78.78829812129223,E,A,D,E,-26.28609956163371,D,0
Physical,51-65,Yes,Muslim,B,147.33561994149449,A,A,C,E,-149.41495944141423,C,0
Yes,65+,Non-Veteran,Muslim,C,30.040644807006856,E,E,D,A,-0.46994626262617034,C,1
Physical,51-65,Veteran,Muslim,D,15.605286227240533,A,B,D,C,-17.968789609554552,B,1
Yes,18-25,Non-Veteran,Other,E,47.353183623045766,A,D,A,A,42.67425972442439,C,1
No,36-50,Non-Veteran,Other,D,-105.10613083810942,C,C,C,E,30.459491061490922,E,1
None,51-65,No,Christian,D,61.62304667317311,D,E,C,D,14.712904080431935,D,0
No,36-50,Veteran,None,E,18.98383353648842,C,D,D,D,100.2578958544172,B,0
Mental,65+,Non-Veteran,Christian,E,-114.34649479122092,E,B,C,C,22.443381024978144,E,1
Physical,18-25,No,Other,E,-125.05997204761023,D,A,D,E,211.04164385763252,B,1
Both,18-25,Non-Veteran,Jewish,C,-26.022469928881687,C,E,D,E,23.890026689484447,E,1
Physical,51-65,No,Christian,C,-45.174802884273454,D,C,B,C,-201.39698408279912,A,1
Physical,18-25,Yes,Buddhist,C,-75.1909656777755,B,C,A,E,-61.382323622205924,D,1
No,51-65,Non-Veteran,None,C,23.64363978045355,E,C,A,C,-269.11081809488985,A,1
No,51-65,Veteran,Jewish,E,-19.558472987364173,E,A,C,B,93.64227352828772,D,0
Mental,26-35,Veteran,Jewish,B,-279.4724165762966,B,C,A,B,9.376184866288026,E,1
Both,26-35,Non-Veteran,None,B,93.31836339897484,D,E,B,C,-124.39250681948518,A,0
Mental,65+,Yes,Other,E,207.28999388945402,D,A,E,C,123.57034789602291,B,1
Both,51-65,No,Hindu,E,147.13094384278082,C,D,B,B,18.663506561675806,E,0
None,26-35,Yes,None,B,59.44630037450387,C,B,A,A,52.156610010843366,B,0
Mental,51-65,No,Muslim,E,-17.339875713582636,D,A,A,B,-21.179641702072658,D,0
Both,26-35,Yes,Muslim,C,32.76652145421884,D,E,A,D,56.07480514138179,B,0
Mental,51-65,No,Muslim,C,67.5396023220432,A,B,B,B,-102.86250317948516,E,1
No,26-35,No,Christian,B,98.37424726149882,C,C,D,A,-36.280491188433935,C,1
Mental,65+,Yes,Jewish,A,68.80210091560875,E,E,C,C,45.095294174476095,E,0
Yes,51-65,No,None,D,-35.16865615716368,A,D,A,B,101.25790310728435,C,1
Both,65+,No,Other,A,-43.156716446348796,E,D,D,C,96.05760736674772,C,0
Yes,65+,No,Christian,B,155.78517469839264,A,B,C,E,-19.372390302941145,E,0
No,36-50,Yes,Hindu,A,-19.863538439635548,D,A,C,A,-178.94296952137344,D,0
Both,65+,Non-Veteran,Christian,A,19.350911026516624,A,A,B,B,-125.80270342867634,E,1
Physical,18-25,No,Muslim,B,14.528126165977797,C,C,A,C,-5.72963868976558,A,0
Yes,36-50,Non-Veteran,Muslim,D,-105.59866901186071,E,E,B,A,-135.2256097759997,B,0
Both,36-50,Non-Veteran,Other,B,147.2833554031298,A,E,E,E,48.46454956357838,E,1
Yes,36-50,Non-Veteran,Hindu,B,-230.46685355649888,E,A,C,A,-11.290616087606937,B,1
Mental,51-65,Non-Veteran,Other,A,-105.81150311736968,B,E,E,A,-67.6992374951086,E,1
None,26-35,Non-Veteran,Hindu,A,-139.6251721161616,A,E,B,A,31.252577783970338,B,0
No,65+,Yes,Christian,E,28.590400828850555,B,A,A,A,-62.26102788148569,A,1
No,51-65,Veteran,Hindu,C,-45.6929393263688,A,A,A,C,148.09107516461572,A,1
Yes,65+,Veteran,None,D,-156.78992760078688,E,D,B,A,179.37469469938284,E,0
No,51-65,No,Muslim,A,128.40637927464948,C,B,C,B,49.19959524292775,D,0
Mental,26-35,Yes,Muslim,C,-250.3668492277314,D,D,E,A,-168.06979014554312,D,0
Yes,18-25,Non-Veteran,Buddhist,D,151.04347922839662,A,C,E,D,-235.41920904003675,D,0
Both,65+,No,Muslim,E,-44.80156610176584,A,D,D,C,-167.72385649091973,B,1
Physical,51-65,Yes,None,E,58.456659731004315,E,B,A,C,-131.04451028985946,A,1
None,51-65,No,Christian,E,-49.534887561988675,B,A,D,E,9.463735709518584,A,0
Yes,65+,Yes,Jewish,E,80.43821649374776,D,B,A,C,-93.30951174154387,E,1
Physical,18-25,Veteran,Buddhist,A,-46.19970348040944,C,B,D,B,170.1810278270654,C,1
Physical,65+,Veteran,Other,C,-85.07642071398497,D,D,E,D,-147.45641785750624,B,1
Both,18-25,Yes,Other,A,-68.41780241876492,D,A,A,B,91.54673667118902,B,1
No,26-35,Yes,Jewish,C,6.18415402929392,D,A,A,E,89.24803907490649,D,1
No,65+,Veteran,Jewish,B,68.17153937496492,D,C,A,D,-73.37306527395405,E,1
Physical,36-50,Veteran,None,E,65.84338532693964,D,D,D,A,-13.841261650334612,D,0
Physical,18-25,Veteran,Jewish,C,72.06089971027471,A,B,A,A,-8.05913290029509,C,0
Physical,65+,No,Buddhist,D,-146.46962411107972,C,C,C,B,-183.75033909212385,E,1
None,18-25,Non-Veteran,Buddhist,A,26.699860420395428,B,E,B,E,-144.45065533831178,D,1
None,36-50,Non-Veteran,None,D,-9.387850977832482,A,A,B,C,-80.33186844828678,D,0
Physical,65+,Non-Veteran,None,C,-65.66366341344289,D,B,B,D,-24.338360955045975,B,0
Physical,26-35,Non-Veteran,Other,E,105.6996079588021,B,A,B,B,16.150626546457534,A,1
None,36-50,Yes,Hindu,D,121.54619788666714,C,A,E,A,123.92633278107863,E,1
Both,18-25,Yes,Buddhist,A,41.45813018457981,C,A,C,A,100.07094228789641,E,0
Yes,26-35,Yes,Other,A,57.31848355987764,D,E,A,E,-172.41494229947028,B,1
None,51-65,No,Muslim,B,78.8837472356553,A,A,C,B,-21.731212553733368,E,0
No,36-50,Yes,Other,E,1.8165155295423396,E,B,C,A,215.12167867789964,B,1
No,26-35,Veteran,Muslim,C,61.94692162462562,A,B,E,E,20.579198343473717,B,1
None,65+,Non-Veteran,None,D,37.75347145422358,A,C,C,B,110.50686315163982,E,1
Physical,51-65,Veteran,Christian,B,99.55093639056591,A,C,D,E,-41.47035229670565,C,1
Physical,26-35,Non-Veteran,Other,E,-80.05829086890289,A,B,C,A,129.3586821951608,B,1
Mental,18-25,Veteran,Other,C,-214.117481745696,A,E,B,C,3.014305557476862,E,0
Mental,26-35,Non-Veteran,Hindu,A,-83.89687362463486,C,D,D,E,147.63529789284308,E,1
Both,36-50,Veteran,Buddhist,B,49.53157264065716,A,C,E,E,-61.29881898129397,E,0
Both,65+,Non-Veteran,Hindu,A,-63.34742473839232,D,A,A,B,184.31388559170884,A,0
Both,65+,Non-Veteran,Jewish,E,-182.84968920667063,C,D,C,A,-141.20452005596337,D,0
None,51-65,No,Christian,A,-91.8270578090506,C,A,C,D,232.3394668817055,B,0
Both,26-35,Non-Veteran,Christian,C,10.58625744101424,B,A,C,A,4.264711365883373,D,1
Yes,51-65,No,Buddhist,A,-111.1963861681125,B,E,D,B,44.28162212662225,E,0
No,36-50,Non-Veteran,Christian,C,17.112243989486117,D,C,E,C,-29.179098294489354,C,0
Mental,65+,No,Buddhist,E,-133.49489952439356,E,E,B,A,117.13323333162371,E,1
Mental,65+,Veteran,Buddhist,C,40.8609593415428,C,E,A,D,-72.04055928420274,A,1
Both,18-25,Veteran,Christian,A,-23.727984036412195,D,B,C,A,-43.80590919000788,B,1
Yes,65+,Veteran,Muslim,A,126.78827224942724,C,E,A,D,260.8904880958354,A,1
Both,51-65,Yes,Buddhist,B,53.7541725667845,B,B,E,C,-119.98215374187009,B,0
No,65+,No,None,A,6.01188135251624,B,A,E,A,37.90735673797558,E,1
Physical,26-35,No,Other,B,-14.496349856112452,E,B,D,A,48.28451354756818,D,0
Yes,51-65,No,Muslim,B,88.06539228762776,C,A,A,B,-11.471855721073041,C,1
Physical,51-65,Veteran,Buddhist,C,-100.54115832506609,C,D,D,E,-117.44109559453351,A,0
Mental,26-35,Yes,Hindu,C,-173.27451220639568,D,E,D,C,-103.49007897319002,E,1
No,51-65,Non-Veteran,Muslim,B,-18.37156833406414,C,E,B,D,-19.738397848072335,E,1
Both,65+,Non-Veteran,Christian,D,-109.48177794352571,E,A,E,D,-18.328260619165196,D,1
Mental,18-25,Veteran,Jewish,B,-135.75690770213123,A,A,D,D,-185.93224785332637,D,0
Physical,36-50,Veteran,Jewish,B,120.09960976720984,E,B,C,D,167.62820440219653,A,1
No,36-50,Veteran,None,D,105.71524259527176,D,A,A,A,55.250970042752755,B,0
No,36-50,Yes,Buddhist,B,-79.70790957316856,C,B,C,E,-94.93222347666574,A,0
Mental,51-65,No,Other,E,-31.440787454332693,A,C,D,B,-72.44956692417139,E,1
Both,36-50,Non-Veteran,None,B,-94.32138173161417,E,E,D,A,-105.85174580274077,B,1
No,65+,Veteran,Other,E,-103.39768342630127,D,D,D,E,-7.877266633682432,C,1
No,18-25,No,Christian,A,30.264625493599688,C,D,B,E,78.0598290200098,B,0
None,26-35,Yes,Hindu,C,5.769514195677487,A,D,E,E,-96.52153438363116,B,1
Physical,51-65,No,None,C,9.96877820378071,A,B,C,D,-98.55698546435954,C,1
Physical,26-35,No,Buddhist,C,-15.855786560605345,A,B,B,E,-71.03041369961952,D,1
No,36-50,Yes,Hindu,D,-42.497978938306765,B,E,A,B,-33.109157866308664,A,0
Yes,18-25,Non-Veteran,Christian,D,-2.8007452367684724,E,E,C,B,18.54452515553506,A,1
Physical,51-65,Yes,Other,D,134.67566255722025,A,C,C,A,-84.09822528935636,C,0
Physical,51-65,No,Christian,E,256.86404481452075,A,E,E,D,159.0313038918474,C,0
Physical,26-35,Yes,Jewish,C,-106.14899850788264,D,E,B,C,-93.24582067330921,D,1
No,18-25,Veteran,Muslim,A,12.782879848165225,E,B,B,E,14.692891202685345,E,0
Mental,36-50,Non-Veteran,Christian,D,100.26845431652107,D,E,D,D,-161.48908446071405,B,0
Physical,65+,Non-Veteran,Buddhist,D,91.47193152829661,A,E,E,D,143.47672642843483,C,0
No,36-50,No,Muslim,A,-7.350096402463148,B,A,A,E,262.9945030382014,E,0
Yes,26-35,Veteran,Muslim,A,-45.83757530912222,E,C,B,D,61.34551087417783,E,0
No,36-50,Yes,Buddhist,A,-123.37470952792818,B,D,A,D,35.263300294847916,D,0
Mental,18-25,Non-Veteran,Muslim,A,-33.205962525169376,B,A,A,C,-45.831913787862035,B,0
Both,18-25,No,Jewish,B,49.3789111672507,B,E,A,E,-151.11761094200685,C,0
Both,65+,Non-Veteran,None,D,-128.74274279363112,B,A,C,A,-111.996219236562,A,0
Yes,36-50,No,Other,A,-155.52687333874908,D,E,C,C,-17.601398106611505,B,1
Both,18-25,Veteran,None,A,38.83309869547066,B,C,E,E,30.021990210724812,C,1
None,65+,Veteran,Muslim,D,88.96296267657358,D,E,E,C,77.67811388888465,E,1
No,36-50,Non-Veteran,Christian,B,-94.2966680724996,C,D,D,C,-54.16897818311141,A,0
Physical,18-25,Yes,Christian,B,130.49743149293658,C,E,B,A,63.721161802033436,B,0
None,26-35,Veteran,Other,D,56.971187653148306,D,C,A,C,103.88848390390896,C,0
Mental,26-35,Veteran,Christian,D,52.943322455650154,D,C,D,D,285.29441660151224,B,1
Yes,26-35,Veteran,Muslim,D,4.176278498850934,B,A,D,D,30.62956715015725,D,0
Mental,26-35,Non-Veteran,Other,E,-76.42237124009614,E,E,D,E,-40.32407979261679,A,1
Both,26-35,Non-Veteran,Christian,D,58.9679543925224,E,D,A,B,93.27242572783793,C,1
Mental,26-35,Non-Veteran,Jewish,D,-2.230798829881757,A,C,C,B,-85.9317818181388,B,1
No,26-35,Yes,Buddhist,E,45.558509147457194,B,C,B,D,-94.45412788597608,D,0
Yes,18-25,Yes,Muslim,E,-220.41827767379266,E,C,C,A,195.99382018152366,A,0
Mental,26-35,Veteran,None,D,157.48172767712308,C,D,C,B,3.7037696739805566,C,0
Physical,18-25,Veteran,Jewish,A,186.8666955636279,E,C,E,D,112.26176132737871,E,1
Yes,51-65,Yes,Muslim,D,-29.7142820046698,B,A,A,A,-256.3203633714764,B,0
Both,36-50,Non-Veteran,None,E,-199.96144007774606,C,C,D,A,-165.23306696579985,B,1
Mental,26-35,Non-Veteran,None,B,44.38817080409638,E,A,E,E,49.087210517223625,B,0
Both,18-25,Veteran,Buddhist,A,-55.55200458016435,E,B,B,C,-86.50513779974207,A,1
Both,26-35,Yes,Other,D,-44.663916814312074,C,D,B,B,-76.04977294912996,C,0
Physical,36-50,Veteran,None,A,-68.74799006733589,A,B,E,B,-279.6910004128006,D,0
Yes,65+,Yes,Christian,B,116.85738210244025,B,B,A,C,-259.78702907662154,E,1
No,26-35,Veteran,Other,C,65.86596615407537,E,C,A,A,-29.241735649910805,E,0
None,18-25,Non-Veteran,Other,C,14.945442513539659,C,B,B,C,241.474660788034,E,0
No,18-25,No,Other,C,-70.16258969855053,D,E,D,A,51.75710687366304,C,1
No,18-25,Yes,Other,D,-174.43885386689888,A,D,C,A,56.92861083621031,D,1
Physical,51-65,Veteran,None,A,74.29332331617722,B,A,B,A,84.42656503731001,C,0
Both,26-35,Veteran,Buddhist,A,-62.641156478659795,D,D,B,C,-41.3064536599724,B,1
Yes,51-65,No,Hindu,E,-86.02872759137522,C,C,B,A,-92.8405524364556,D,0
Physical,51-65,Non-Veteran,None,C,-213.1134934630778,D,D,E,C,-32.34604076152275,D,1
Mental,51-65,Veteran,Muslim,C,98.16083632675333,C,E,B,A,-47.50591025004552,B,1
Physical,51-65,Veteran,None,A,147.28495543055985,E,D,C,B,-4.013908393164481,B,1
Both,65+,No,Christian,A,191.34194842402448,E,E,C,A,-54.412834714438176,C,0
Physical,36-50,Non-Veteran,Buddhist,C,-108.49333378285135,A,B,D,E,-33.98604425628901,B,0
No,51-65,Non-Veteran,Muslim,A,-137.47763080037768,C,B,E,C,150.99727198068695,A,1
No,36-50,No,Other,B,119.91544548735959,D,D,E,A,-11.900163009524444,C,0
Mental,18-25,Non-Veteran,Other,E,-0.7028629987480952,A,D,C,E,57.42337305566403,C,0
Yes,36-50,No,Muslim,E,-64.33738564198059,C,C,E,A,-126.64270526584676,B,0
None,65+,Non-Veteran,None,B,88.13987086053217,B,C,A,D,53.857301127154045,B,0
Yes,26-35,Yes,None,C,-215.31407472779622,D,D,A,D,-97.26948608238885,D,1
Physical,18-25,No,Buddhist,D,-10.85306617743388,A,E,E,E,116.56608755726683,E,1
Physical,18-25,Non-Veteran,Muslim,D,-67.97233057141216,D,B,C,C,-273.04615534446276,C,1
Both,18-25,No,Buddhist,C,-2.1046942475907637,E,D,B,B,-2.8466647867398973,B,1
Physical,26-35,Non-Veteran,None,A,-14.840575359992176,C,A,D,A,18.610238465959053,C,1
No,51-65,Yes,None,E,98.9131376690234,C,C,C,C,35.21784161533569,E,0
Both,26-35,Yes,Other,D,-34.538626206627505,D,D,C,C,-55.34344787489327,D,0
Yes,18-25,No,Christian,D,-131.7340405782385,A,C,E,A,11.329557093156717,E,1
None,18-25,Veteran,None,A,49.81402717579671,A,B,B,B,90.52175607878831,D,0
None,36-50,Veteran,Other,A,-76.75540341848756,D,A,E,A,116.29276722307065,B,0
No,36-50,Non-Veteran,None,E,174.2712661080517,D,E,C,E,-134.27997048525754,E,0
Physical,18-25,Yes,Jewish,A,-122.84675278004345,E,A,C,A,-3.0779717259145656,A,0
Physical,65+,No,Muslim,D,55.243708879254925,B,C,B,B,-49.41781070658049,D,1
No,18-25,No,Jewish,C,-281.19040062969486,A,D,C,B,51.73819190536433,C,0
Yes,36-50,Yes,Christian,D,-25.753841602858678,E,A,C,A,17.28532174502927,D,1
No,36-50,Yes,Muslim,A,-65.89036637196386,D,B,A,C,-9.92526060646629,A,1
Mental,36-50,Yes,Jewish,D,-143.10854107924348,B,E,E,E,-32.74045120419081,D,0
None,26-35,Yes,Hindu,D,-107.33629898483103,C,A,C,E,59.53681021944601,D,0
No,65+,Yes,Muslim,E,92.22969406923214,D,B,E,B,136.63241233472485,D,1
Physical,65+,Veteran,None,A,-84.11393544422529,D,A,B,C,26.42320210257952,B,1
Both,36-50,No,Muslim,C,-82.26330203562279,B,A,C,A,67.21030710240645,B,0
None,26-35,Non-Veteran,Muslim,D,14.994408652911249,E,E,C,B,50.393793595400474,B,0
Physical,18-25,Veteran,Other,D,-70.31575173405585,E,E,A,A,3.260355890683881,E,1
Yes,36-50,Veteran,Other,E,75.29312135161223,D,D,B,C,5.420488263605179,D,0
Physical,51-65,Veteran,Buddhist,A,-40.77667275827535,C,C,A,E,-13.864707658057235,D,1
Physical,65+,Yes,Christian,B,-108.02224454026492,C,E,D,E,77.69652777092273,D,1
No,51-65,Non-Veteran,Muslim,E,207.8385775128906,B,D,D,B,-123.42435654689157,A,1
Physical,18-25,Veteran,Other,E,1.540100571841165,D,A,B,E,18.54188839325907,A,0
No,65+,No,Jewish,D,-129.88606491656498,E,E,B,B,59.42033278079908,E,0
Physical,51-65,Non-Veteran,Other,B,77.30144438741672,B,C,A,A,24.192814292963877,E,1
Mental,18-25,No,None,B,94.8838827942578,B,A,D,A,-57.766535856261434,C,1
Physical,18-25,Yes,Hindu,B,41.75139440412477,A,C,D,E,170.2960982052955,C,0
None,51-65,Non-Veteran,Jewish,C,-10.719946869872901,A,D,B,B,99.24460710039028,E,1
No,65+,Veteran,None,E,237.80657549200814,B,A,D,B,-8.076504083560305,A,0
Mental,51-65,Non-Veteran,Buddhist,D,-78.0767335673058,B,E,C,D,194.0602756739331,C,1
Yes,65+,Veteran,Christian,B,22.186636112482848,C,B,A,C,20.254035816815133,C,1
Physical,51-65,Yes,Hindu,E,-45.92984032058604,D,E,A,A,-80.95515615033884,C,0
Yes,65+,No,None,D,1.691667362442431,E,D,A,B,36.79184679450671,B,1
Both,18-25,Veteran,Jewish,D,-31.152232626163578,A,E,D,C,148.62654408601236,A,0
Both,65+,Veteran,Christian,E,105.77284041795735,E,B,C,D,-48.79080511380316,D,1
None,65+,No,Buddhist,B,11.369463515103863,B,B,E,C,-71.71166556415236,A,1
Yes,26-35,No,Buddhist,E,54.04776659979178,B,A,D,A,6.898758666531353,E,1
Both,36-50,Veteran,Muslim,C,-5.40026524625031,C,C,E,D,51.467715252548594,D,0
No,36-50,Non-Veteran,Muslim,B,-120.23321846632196,C,B,D,E,39.66247813777723,E,1
Yes,36-50,No,Buddhist,B,123.34453995487567,A,B,B,B,8.280046846119772,D,1
No,26-35,No,Buddhist,B,9.83823191253264,A,E,C,C,68.24891704075988,D,1
None,51-65,Yes,Christian,A,71.57396170137417,A,D,D,E,-23.623860617106217,B,1
Mental,65+,Non-Veteran,Muslim,C,-154.9569792986476,C,B,D,A,16.167701333903164,A,1
Yes,36-50,Veteran,Buddhist,D,79.4220291719098,C,B,B,E,-8.166202903946076,D,0
Both,51-65,No,Hindu,A,39.44000672461899,E,C,A,E,48.920120423273545,E,0
Both,18-25,No,Hindu,E,5.3372847619964014,E,E,C,A,-78.23687272670377,D,1
No,36-50,Non-Veteran,Jewish,E,-74.05694072429458,D,D,D,D,-174.8362710173907,D,0
Mental,51-65,No,Hindu,A,1.3061133317826872,A,A,C,A,28.494001968180555,B,0
No,65+,Veteran,Jewish,E,-178.1602398988987,D,A,B,A,31.994926118469895,E,1
Mental,65+,No,Jewish,C,-226.536505300707,A,D,B,A,81.5450015493349,E,1
No,36-50,Veteran,Other,A,334.310620241154,D,C,A,D,26.721747453883143,B,0
Physical,65+,No,Buddhist,B,84.84259306727108,C,E,B,D,-85.21575112152323,C,1
Both,18-25,No,None,A,23.56249440829047,A,E,C,D,264.4479471560705,E,0
Both,65+,Non-Veteran,Muslim,D,-223.1755916111659,B,B,C,C,40.338160737153366,E,1
No,65+,Non-Veteran,None,B,-53.28926250861766,D,D,B,C,2.250082260235343,A,1
Both,26-35,Yes,None,C,5.543360534322507,B,D,E,B,-82.67659259070945,E,1
Both,26-35,Veteran,Buddhist,A,-64.15613728919661,D,A,C,C,-63.12416216309281,D,0
Both,65+,No,Buddhist,E,26.968608930905546,D,D,E,B,71.08778951586902,A,0
No,36-50,Veteran,Buddhist,E,68.7509916941284,E,D,B,D,22.286742934452615,E,0
No,18-25,No,Other,E,48.42018625057065,C,B,E,D,-58.15540000016092,E,1
Mental,36-50,Non-Veteran,Christian,B,-9.112492837276875,C,E,D,D,-76.08523906195045,B,1
None,65+,Yes,Hindu,C,-152.75787010102107,B,B,A,A,-3.7075801922721308,C,0
Physical,65+,Non-Veteran,Muslim,C,-121.95680167212386,C,E,E,E,-85.72109937853322,A,1
Physical,36-50,Yes,Christian,E,-23.788359675662463,C,B,E,D,-19.960799619383426,A,0
Physical,51-65,Veteran,Buddhist,A,221.9136946347366,A,E,E,A,57.8655691588008,B,1
Yes,65+,No,Other,C,-143.90926755948215,C,C,D,A,196.49269669485247,C,0
No,36-50,Non-Veteran,Other,E,-112.69456161123766,A,C,A,C,-21.516305440428447,A,0
None,26-35,No,Hindu,E,11.684146917703169,A,D,C,C,46.150139016894514,B,1
Both,65+,Non-Veteran,Other,A,-82.2051639317961,B,D,E,C,139.5852337721308,B,1
No,26-35,Yes,Christian,D,-102.79822130932304,A,E,D,A,85.14314838780011,A,1
Mental,65+,Veteran,None,E,53.73131751951977,B,E,D,E,146.19778810250153,A,1
Yes,65+,Yes,Hindu,C,-36.35923508950248,C,D,B,D,225.2855083940754,D,0
None,65+,Yes,None,B,144.9346322508352,D,B,B,A,101.43911358508859,B,0
Both,51-65,Veteran,Hindu,E,50.23314032047881,E,E,B,C,-128.8112758509227,E,0
Both,65+,No,Hindu,A,-132.74109725997133,D,C,B,C,12.607959142385077,D,1
None,65+,Veteran,Muslim,E,122.20146380771016,C,C,E,E,-71.56433096162309,B,0
No,51-65,Non-Veteran,Other,E,-145.3823302163195,E,E,E,D,25.342789452505198,A,0
Yes,36-50,Veteran,Hindu,E,100.54019258435132,B,D,E,E,-64.7312574437188,E,0
Yes,18-25,No,Muslim,A,134.08933866120296,D,D,B,E,-32.623347727085715,A,1
Mental,18-25,No,Muslim,A,64.9379285021595,C,E,C,B,56.830868704972005,E,0
Mental,51-65,Veteran,Buddhist,C,38.99971185676417,B,C,A,C,132.481897216328,B,1
Physical,51-65,Veteran,Buddhist,C,-108.1240654735695,B,E,E,C,-47.964264414101144,B,0
None,26-35,No,Other,A,75.42635341660161,C,D,A,E,-89.85698166461445,E,0
None,18-25,No,Hindu,D,-104.78633975270985,C,A,E,B,-18.933639362326975,D,1
Physical,26-35,Non-Veteran,Buddhist,A,-85.32245357536877,B,B,D,B,-252.0356605744904,D,0
Physical,26-35,No,Hindu,D,53.22554647948598,D,B,E,E,-85.13622855279226,A,1
Yes,51-65,Non-Veteran,Jewish,C,-151.1084668044775,B,C,A,A,285.23397885601673,A,1
Yes,36-50,Non-Veteran,Muslim,C,69.20863118871935,A,A,C,B,-47.09803760572396,B,1
Yes,51-65,Yes,Buddhist,D,-76.95174402621637,E,D,C,E,-26.373208273872294,D,1
No,65+,Veteran,None,D,55.153229969893104,C,C,A,E,-120.36458848778729,C,0
Physical,65+,Yes,Other,D,-40.80348508970954,C,E,C,C,49.27916653622669,E,1
No,36-50,No,Muslim,C,10.054541899111417,B,D,D,E,-30.514195254115933,B,0
Both,65+,Yes,None,C,111.08018114772196,E,C,A,D,-81.62429860942584,C,0
Mental,51-65,Non-Veteran,None,B,12.572218679477206,D,E,C,D,-106.0565751895312,B,0
None,36-50,Yes,Christian,A,65.36050007380831,D,A,C,E,-135.86486147796143,C,1
Physical,65+,Non-Veteran,None,E,100.27849039739145,C,B,A,B,186.62609162925938,B,0
Yes,36-50,Yes,None,D,-75.88009603214726,E,C,A,C,-9.257377707323286,B,0
Both,65+,No,Muslim,A,107.24814205856575,A,E,D,A,-80.6159157517733,A,0
Mental,18-25,Yes,None,E,-107.46055410713315,E,E,A,A,87.89554941643092,A,1
None,51-65,Yes,Hindu,E,66.30879117637625,A,A,A,C,16.044764714173343,B,1
Yes,65+,Veteran,Hindu,C,-32.150297665807784,A,A,C,E,56.61842193083195,D,1
Physical,18-25,Yes,Other,E,-100.65585128483096,D,C,C,B,-35.96955061554991,B,0
