sexual_orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,Non-Veteran,A,E,62.73750607718881,C,-48.479191246656285,A,58.10712472801218,205.27582580485335,64.79142772566713,150.0431738087947,-149.2667536422737,17.899615470010303,B,-19.590929707244943,E,45.53058951350077,5.635652614989012,64.31176484831938,A,0
Heterosexual,Yes,B,D,161.75434187466252,B,-134.5219712587078,A,182.8889591183419,67.34888950262284,-126.39278071532691,-84.21351753721345,-36.84093385523332,-52.38308059912984,C,-118.97651409470784,B,12.836112333887353,46.40477932046032,-98.89430431462141,B,1
Heterosexual,Yes,D,C,-46.27327274592605,B,-101.76157967696817,C,173.68761337202395,36.90823323093235,43.89969996762391,-116.82983443995651,179.32936303040196,-47.06641492521371,B,-124.31973889082283,C,8.804414886974369,31.037472156695262,113.02321775637334,D,0
Homosexual,No,E,C,66.27198008420557,D,111.62454948732264,D,-11.496204832650504,-70.74419490451982,48.91527460155415,-281.1862815268068,77.07320483280736,-25.134569173696832,E,-89.85781541592101,B,239.63620929160768,100.00003711346808,58.217867844112945,D,1
Bisexual,Non-Veteran,C,E,80.92743153464033,C,31.87999878163728,A,7.2285070921407915,-243.03432113010416,26.349052987129102,91.45387436662891,-67.23918122603524,132.70439041060936,B,162.6157028122727,D,-65.10997351696903,-3.015245072604113,177.95152732188134,A,1
Homosexual,Non-Veteran,C,E,94.93695838988646,E,-76.84075529917978,B,-70.47712675007737,225.5604698480228,233.46356780500517,126.95685135780607,-79.87582448009275,39.92099345221062,C,-122.02552641791628,C,58.95761281425368,81.05447337397098,-116.32485598490649,D,1
Homosexual,No,C,C,-50.178161516094036,A,34.81437754411715,A,-275.3605487693202,-44.14358082448945,9.843637756483357,-155.274794799955,1.85697123987212,-47.68143734044403,A,128.01457094777692,D,-36.239024140453004,138.0713871416285,20.201541364766765,B,1
Heterosexual,Veteran,C,D,49.584845104513256,B,-40.57363639292143,C,-85.60541957386802,-101.33187980008972,-81.3114308212786,-60.66553941067316,-45.50266710221143,-97.09583817936084,E,97.24972740487718,E,23.21946142165565,-119.45691407081429,172.16598421431962,A,0
Heterosexual,Veteran,C,D,-175.6798251668068,D,66.93295870415956,E,-62.14347979164457,-130.3353749555752,10.506003338251361,-2.5880522776852524,61.18342698971281,46.55861739876192,B,145.39130068029917,A,-3.2477594017428126,55.87373527412737,-62.695419362282934,B,1
Bisexual,No,B,C,114.22912318752903,C,-58.35098946051851,D,61.630870092164294,-26.69434123004088,93.02078634150739,-106.45704990442717,33.00253742975463,-45.77093081492178,D,-102.0826324111531,A,176.9815285040338,-52.86181203057705,-60.93175348205466,B,0
Bisexual,No,E,A,1.2345126843290901,D,241.11688986172285,D,-58.38598638893152,3.0004207737902,95.62677074360882,42.503879657187845,8.988660838796749,-145.14395815543404,A,67.43832117885803,B,-40.178278628812905,-94.45047537840505,-98.92917238991899,A,0
Homosexual,Veteran,D,C,-98.01383367649298,E,-155.6025198237302,A,-102.98833094063716,-34.04807302663228,137.54613590896915,-117.78654257426618,135.72189855700003,-218.13385512772157,B,-190.9830125321024,D,0.10094976258284481,-83.47982101921387,-57.64757089263929,C,0
Bisexual,No,A,B,47.82918259078703,A,86.7955258227861,E,71.17876607468109,-96.04662808107727,14.302983684210718,-107.5488396754744,-25.863019711573386,66.14367384563133,E,-69.30558914172411,A,84.2170544285724,61.454944560643774,-69.38804295062701,D,1
Bisexual,No,D,C,-168.53592544531034,C,-60.14750554746323,C,32.273900539628194,67.85697158255833,41.405618062206365,-13.24933124770236,-26.176944131404582,61.775239241885494,E,-15.552062299674027,D,-65.03433260019456,37.32050120834952,-25.290699936337656,A,0
Heterosexual,Non-Veteran,A,D,26.888081836558435,E,120.51960560777744,B,-79.15714631597791,-52.543148759300315,113.08860891749487,-5.750716116761522,-117.6094137381289,-16.157327458802076,E,-151.85746122493418,A,-94.50418257981252,57.18027518229136,-103.929217612776,B,0
Heterosexual,No,E,D,-159.20520293450178,B,-226.85730051519224,C,-60.1305882439727,120.83832394460433,118.6034319870557,-40.51742992439033,-139.5044096369741,100.00233545926613,C,149.15597709490723,D,-31.340692895472728,-61.548535649029304,-55.26736824425262,B,1
Bisexual,Non-Veteran,B,C,-42.06112868214157,D,139.14326384629555,B,4.96135387872779,-58.12708068851835,-27.30501120410045,-2.7783702223935856,191.35801976387737,13.26374184713347,D,84.73309150571001,C,-95.79755115706668,0.7529869051936221,-26.152910503135747,C,1
Other,Veteran,D,D,46.03663774231409,B,106.46055453197138,E,-67.38124051728516,-19.45111336074866,68.93035343764964,-41.56053349160819,-8.090127514763939,-139.30667967429628,A,65.48571742452796,A,197.29110059730047,-5.890207665021195,-45.144058553587456,D,1
Heterosexual,Non-Veteran,A,D,-127.92087744039324,D,90.89923575300288,B,-267.81190819142705,-125.95227518272749,24.92042535174499,-49.413352157146704,132.260378842563,67.83234570289969,C,-97.77660798258256,A,-20.71213978349529,79.90442753423022,-32.360301340244426,C,0
Homosexual,Non-Veteran,E,E,-132.90934922829558,B,-32.750278917627426,A,94.28082824855922,105.80570653025165,12.281693979730479,-90.3354617970889,-82.98298177548935,156.10716734862612,C,-7.19929034735948,D,-37.04968036759813,6.382180410048834,91.98626522720136,B,0
Heterosexual,Non-Veteran,C,D,162.59423176806155,E,-14.020673195024836,E,57.052015739543194,71.81309246959474,-36.56172727481935,-20.053150391852274,28.24441898176893,-152.55478472328187,B,74.32291283417001,E,25.733737814829734,-12.151695705382894,-48.25563180917642,E,1
Bisexual,Non-Veteran,A,B,146.68137119476637,D,-47.14310393986183,D,11.302771066439805,18.59992833251138,138.11666828469808,58.38691375829267,-61.227865858745446,-76.95910766022767,A,135.33973785320168,E,187.84122278793234,135.62131369801875,21.131978805643218,B,1
Bisexual,Yes,E,D,62.210996255184924,A,1.2118777750161336,A,-119.78450925167682,-209.07242781674208,66.9450826512301,-269.4580976126905,-65.59484087008573,-138.9601926227076,B,5.377251416813703,B,91.0852274470055,115.19630141690553,-41.294011139667596,D,1
Homosexual,No,A,C,-70.67867299455509,E,-71.66379091276262,D,-39.193042678088474,-1.2813691048738625,-139.44840780279372,125.3508997012258,-113.90549950059723,-181.51895938734077,B,-50.032966296263695,D,-49.61382100253219,22.44938838741585,-66.69280518767053,A,1
Heterosexual,Non-Veteran,A,C,71.95530645352594,A,-11.395626869318747,D,-27.93788381652909,159.3216828369951,33.670438311070185,7.233637957439078,60.86672041747902,105.82414185801096,B,105.05471788533703,C,-63.481107464872586,179.81692114083688,-103.56330838365126,A,0
Homosexual,Non-Veteran,A,A,-33.03133471385862,B,-0.6090455558032529,C,51.171541351109994,-18.450375689011516,-51.38517187683125,60.03632302488084,97.91768096124386,114.40819734715922,D,66.21866795588063,D,15.920014771182494,-106.39541308762921,-133.05547143703794,D,0
Bisexual,No,B,D,50.24977835867593,A,23.89485861861514,C,-109.60553743861665,36.381258192410506,-63.37481283197817,109.47543416490298,-161.2425695071898,115.78039458497132,C,113.83020179583178,A,-88.72103049367948,205.98791822872013,28.199308623118156,D,1
Other,No,D,C,-44.496117290499285,C,37.66137568150099,A,98.64117275271323,21.1159641341818,-99.7151957448557,154.17361190916762,-26.908858545640978,211.32310854356558,A,-163.71399763422886,A,10.408794282800827,43.63155481785342,-261.9052251804373,B,0
Bisexual,Veteran,E,A,161.71291427305044,E,-50.511436475082135,B,-39.925693228299274,130.67746225326283,8.271280818890238,-60.86578613715004,-66.524075600106,-79.95142660470805,E,-6.767870788746383,B,104.07454145598423,-57.683585477475084,81.92506475797107,E,1
Heterosexual,Non-Veteran,A,C,-109.72581325564914,A,57.987971268793245,C,-13.327931210689368,-85.92449327086155,-57.895873850884826,40.656530086251266,-16.238139457334935,33.17361534638955,D,-109.12809783378063,C,25.092492879572625,0.6984284318434895,-125.57865148748373,C,0
Bisexual,No,C,C,-50.59941731380684,D,28.119997688121334,E,-147.76646222924427,178.9635539231299,-52.31881364972739,30.861161824228915,170.9241968206291,-123.5404199798821,E,-106.4519521941937,A,-170.4970185533903,5.695943666936918,80.43235704369464,B,0
Homosexual,Yes,B,D,-84.1068194519048,E,10.13531982262894,B,7.128041650228624,16.758039548175855,-5.619957737662149,82.81865623371036,-206.4634051325128,42.410339037663626,E,-72.87325253780222,A,91.048140776864,176.74193491001316,-109.34778985115356,A,0
Homosexual,Non-Veteran,A,A,31.32304207925086,B,-112.34773611433752,B,-91.62050014838876,12.897757064178371,-130.45414390164015,-23.696791091539936,44.50560712489447,136.66361943664216,C,26.943484094551483,A,-81.0341163666597,134.4801184985753,-107.3423180326138,C,0
Bisexual,Non-Veteran,B,D,-55.17370539830008,C,36.83075313512866,C,135.3443239515274,-0.42666920128215846,-40.463029098820144,5.084506937735216,20.148617711813806,-109.63114529713181,D,-103.92965469972198,B,46.075239491316324,165.98319091834543,-68.20681635497856,B,1
Other,No,C,B,92.92674085822632,C,-77.07212272534981,B,7.750596856219833,29.42353904588209,-90.5403114004486,75.76235955017177,42.69378435124254,94.24209837410783,D,14.490783896371303,E,-16.84435856108196,-90.90702775705634,-99.07289588899494,E,0
Bisexual,Non-Veteran,B,C,-142.84950041300917,A,-53.73819610779172,E,75.93041307715283,31.25487315738499,20.79066082324723,21.62178827506426,286.08891040225797,8.441246119110609,C,115.38767666569902,B,0.33374708348975285,15.87195697403678,133.41537982800392,D,1
Homosexual,Non-Veteran,A,A,-101.34158442509786,B,8.084248484180415,D,49.81599975196546,-25.544926931284945,-61.85426620369993,-176.28271487213794,-32.35233210516538,-89.09087491531375,E,141.8800311029217,E,-65.21930592991383,-237.79194584591755,-135.10799571849677,C,1
Other,Veteran,A,D,-19.253371254254994,C,-104.34500903869892,D,138.4083985871114,9.026398596310885,-63.51413648778025,143.43181163803544,-10.730989553751343,-6.642160338015822,A,-33.856755197438765,E,1.8608000072053998,-70.10408679415947,-23.674758044419548,E,0
Heterosexual,Veteran,C,D,-149.14716732254576,B,66.63576910050578,A,72.1659586994069,118.77973891854336,-79.24539349512891,-52.834019199415096,-9.432641312531704,53.75809934134516,E,-104.18870072681332,C,13.985999604532983,-22.23312392535618,79.76013571458628,B,1
Bisexual,Non-Veteran,C,E,94.30395233436964,C,-116.27185914504761,A,-43.623760657720986,50.82617798083122,3.557470510798557,184.75019092399972,138.92658019329633,211.79668132672558,C,53.921262449977135,A,-29.637876942566344,-25.20499189753182,-111.41151534301382,D,0
Homosexual,No,A,D,55.85519560341111,E,94.11426906026263,C,-133.55398332721003,75.62403582949779,-164.1349827618221,-149.03075011601604,-22.9204972438857,110.53559465510416,E,-66.0855501279514,E,-94.11006240801078,-58.72563174794963,-36.30821574745614,A,0
Heterosexual,Veteran,A,C,60.05299877803033,A,-25.60452565488272,A,-107.73868042813423,28.07622325042365,44.968626086362384,175.60970788229832,45.5584173296613,266.70644525340475,B,-106.26767308442588,C,-39.05068514097862,29.28506071602851,-65.68161080068845,D,1
Heterosexual,Veteran,A,D,-13.354321458543463,E,-231.1350496539425,A,-15.122338147660066,-84.89803146658303,-10.926808120354616,-107.67511797624488,12.204510515933611,104.62051943468651,E,65.6329813330704,D,95.6681581235027,46.29933443454649,-59.807323843602525,D,1
Heterosexual,Veteran,D,C,-90.252998599381,A,-50.134097666635256,D,-180.86100124316812,198.03108319645713,45.19405480707475,103.66620575320889,-9.475568423261281,26.817915930847263,A,-15.79128860528177,B,-64.47234521140022,64.28754985524124,8.992957581020598,B,1
Other,Yes,A,E,-100.28699865476163,D,26.1792221928267,B,-4.594906785376233,62.626544541436736,56.12463343882417,-84.45240929867427,109.22525453071398,-22.94428348931577,D,-33.6133313938015,B,71.06870670070373,-237.21442504612864,78.03245208182969,E,0
Heterosexual,No,D,C,89.64958105847546,C,68.31264516055552,A,-232.1900278387865,75.74187999768239,-79.65694658053837,-126.1037574824351,-100.97703331326554,-8.56859629829585,E,-75.38093907749477,E,-151.29754984523066,4.862859598610241,127.49853437060963,D,1
Bisexual,Yes,C,C,-78.45901154697684,D,52.69221427491044,C,6.982760563781139,-97.64910600862062,-30.387688511955524,145.9145925817586,49.69241756175757,-111.54020984811919,A,-82.32740621486393,C,38.77935841045678,54.84308923773663,120.93382909130884,E,0
Other,Yes,B,B,75.04462451076786,D,-2.721222221806897,C,-139.10700644515245,26.013826600288166,15.134650996603222,-10.027941598354834,78.36511311992079,123.55970296778213,B,-38.40529555208291,A,21.813007693271548,64.13769183711612,-14.064576625663982,A,0
Other,Veteran,D,E,-49.858847851433836,E,1.4512908274121996,C,129.34162711426197,209.31706551291924,165.94385305806242,-33.660815865878355,47.09255066932989,-12.92982760302668,D,76.86444561937203,D,88.174632796605,81.25860585294022,-72.128708020439,E,0
Bisexual,No,C,B,-26.024981803644685,C,-20.96530551339724,E,-32.54477303870432,96.41768489933096,222.70053075105315,10.95977189000507,-126.44248526445132,94.7076516112503,B,-73.1643115086445,A,-2.2733233741295593,107.88747861314295,-87.05971845946343,E,0
Other,Veteran,D,B,198.3816801400858,A,206.7015518859276,C,23.898214558342275,-94.42459710746839,53.12740961539845,-66.99042394796757,138.04648480030357,13.840459481083531,B,-1.6317378565303922,D,260.7182174621904,-18.292181404858397,14.050467443440418,A,1
Homosexual,Yes,E,A,29.729346952124207,C,103.26782664366803,C,-72.96989554947443,90.39521233395374,-127.38678827434067,54.985611614641016,-10.529483762372521,3.3570900775528307,E,-117.91947119398716,C,52.78894050747473,-83.87683099324889,60.90236592576799,A,0
Bisexual,Veteran,A,B,0.7022032130157735,C,12.964092153833597,D,-146.84178285951305,23.438961642629216,82.89626940474123,-67.84443956390265,-123.61765841521144,-134.05071766912624,B,-78.09648688130406,B,-112.7158948975483,-128.33777878424,69.69286675171358,C,1
Homosexual,No,C,E,154.483226383569,A,-18.242173434605323,A,149.1442090629813,97.11968895658019,113.78656570113661,-20.854221164724645,85.52302115850968,84.60318179362048,A,-60.829860598836795,A,59.14792781581827,199.67112527127395,88.08439166888607,E,0
Heterosexual,Yes,A,D,35.936745390832016,D,56.168377159242425,D,-129.7032677924304,38.806808353271805,131.74953424616788,43.599876019072916,102.41410140134349,121.38369485243578,B,33.393016661387904,D,96.11836358749032,7.826782203452681,58.963128419671854,A,1
Bisexual,Veteran,C,C,-57.53807230834423,A,20.736034368262768,C,154.93388619728262,-22.295319661315613,14.225327234798598,-238.88730074975578,-1.2517796239609982,116.44219086526353,A,19.385794809775085,B,38.641348420345906,-40.55273360204726,203.14337734715937,C,0
Homosexual,Yes,B,E,-96.18583418234195,C,-14.310529428188154,C,179.74000408324653,-42.23366241080085,64.35080149934585,49.10011424915252,-63.67149593409558,-114.6107326778055,C,-48.00315665772572,C,-113.26860782786939,-10.661435505055953,-24.317291356022288,C,1
Other,Veteran,B,D,208.15800167778806,E,-120.0824149116651,C,-66.3311416988002,-17.33815199985378,-70.09098049700914,-35.08217910478857,-153.28831618225405,53.07665538828541,D,-116.09246496392724,C,193.94001723118313,-83.73678319653298,83.0979477021583,A,1
Other,Veteran,C,D,-93.21934600842009,A,-127.43404021914104,D,210.14648584136773,50.24369522944219,-194.0989554543578,36.89957331195981,-76.98189932104931,-110.80157264342543,E,-36.9996218464364,E,40.697903240367516,73.57477767797126,178.3288818172605,B,0
Heterosexual,Yes,C,A,-92.43088674372419,A,172.23333962252042,E,-96.12187829098083,-51.62453532824771,255.71746129736533,-3.591622393544971,23.036190337925746,98.11491675288059,C,48.18327710094886,D,92.2761259054094,-178.72209371369462,16.96084581470276,E,0
Homosexual,Non-Veteran,C,D,-203.1734840917651,B,-3.9026701592254924,B,11.966472014758562,137.46176688139937,58.98453788654644,-94.90276872058011,18.08040188814701,150.6744925440094,C,-215.87965850420096,E,11.923559282571853,-6.389104408992835,87.10801015151037,E,1
Heterosexual,Non-Veteran,E,C,80.29073494832708,E,41.08688994885348,B,77.17653095251815,4.165248013500376,-7.868475520248397,-90.28546942075802,-160.05005302461612,32.43411617138727,B,135.47748578363306,C,85.908871749121,-104.7663589245371,-112.15017729121843,A,0
Homosexual,Non-Veteran,C,A,-186.94892200583072,A,-172.65011958134247,C,20.06512374590794,120.97636086907269,113.70355197655888,-83.6399979242736,-28.495215314536548,95.20506499219587,B,47.96919368763371,A,28.3405158550323,80.283629201791,72.53806873756675,A,0
Heterosexual,No,A,B,34.716573557859476,C,125.52069181762914,D,-40.78057468518404,20.864817554906914,-18.86583666213387,63.507267973733114,136.82041650881177,-26.605054370940067,B,-39.07165185267858,B,97.79808127932746,73.9328433711221,-88.93152511741003,D,0
Heterosexual,Yes,C,B,-118.16754079535339,A,-103.189034068956,B,-155.16601806872663,89.90373754435349,-271.1693105008547,-5.463832036457352,-69.8462708266099,-35.36668308187653,C,-27.60171702958515,A,-242.72436343834843,-31.89767132555945,-88.98814208756518,D,0
Other,Yes,E,B,49.70048487966098,E,60.50421652161215,C,-31.90448030969754,162.24313734573187,-61.38638930634427,-119.03932140802434,93.84452336813433,-34.90769662251708,E,-51.32775623018529,A,42.299643081428044,37.90801847349719,-19.55354195165326,C,1
