sexuality,birth_year,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Other,65,Other,-42.93603088844454,E,C,-9.202245005863428,-95.62231093950007,6.905962732214034,1
Other,77,US,-53.059128554946625,A,B,118.9299012841002,-85.7904217865834,74.32833420087897,1
Other,26,US,-135.35505600412216,A,B,-161.5150886157408,-191.67739207441286,-38.98331213246784,1
Other,41,Other,22.20823512159899,E,E,30.61730652582278,-185.434038767574,-61.37081903750198,0
Homosexual,37,UK,-38.217741772664645,A,C,-85.90448846183547,61.15301136290623,105.91611500612504,0
Homosexual,33,UK,-65.79811588015785,E,A,-0.7910455805970319,-29.017469611966675,269.22550970782964,1
Heterosexual,45,Mexico,10.012971199142148,A,E,-68.46461521430616,2.9331199522725804,76.75744261098444,0
Other,69,UK,117.52821677104619,A,B,-41.27948789308849,-39.897013681247664,225.7960773559322,0
Other,78,UK,-59.76397850448518,D,D,-66.08866125418464,188.39008445624486,167.79406899176868,0
Other,73,UK,21.159115164540815,C,E,49.00172161655159,-128.49605389981826,-27.327416320615512,1
Bisexual,56,China,19.53673190257816,E,D,58.905493881957035,48.502918831097645,66.75057741860897,1
Heterosexual,63,Brazil,-5.147191251572148,C,D,-36.381628510161704,-54.462954082960394,-81.48230017678304,0
Homosexual,52,UK,-1.6088801629238592,C,B,-113.29331381158667,-28.52741337402239,149.92222148564062,1
Homosexual,36,India,18.935461789555927,B,A,86.0021527111858,87.36902955358457,-88.02486161439738,0
Heterosexual,61,Germany,71.15466690115427,E,A,80.8623501712256,150.97012499155932,101.0172683883894,1
Bisexual,23,Brazil,-20.243354673129776,B,E,191.07388372146414,103.05470415914112,-95.72510896417666,1
Bisexual,64,Germany,-62.97835206823502,C,B,97.59051213497514,-86.520876983356,59.825371810809,1
Bisexual,39,Germany,-11.961073796199287,D,A,-141.86293585021588,-177.79192909225435,-169.38253665489069,1
Homosexual,74,China,112.01355542335756,A,E,235.0306747428639,7.298099298403993,-31.49391834126541,0
Bisexual,33,India,71.32606616675226,E,D,-2.833652630403515,42.66570934692075,49.129159649670434,1
Bisexual,28,India,171.45073843039796,D,E,2.5103595904678913,-198.89977837330454,-233.1434893666755,1
Other,55,US,115.74619063973213,D,C,-275.51702427295135,-63.517769071365,-86.72489945043674,0
Heterosexual,31,India,80.662021413004,E,D,112.54473733347959,-20.495117601479322,-73.23044511809853,0
Other,69,US,-50.13739227578805,D,B,34.32448177493556,89.35276809787554,-64.30535484371289,0
Homosexual,56,Brazil,-28.697314709792998,C,A,78.96789386781042,-97.46048965669607,-41.76328828682358,0
Homosexual,19,India,-135.63281763174925,E,A,-255.77077839611837,-95.35078495355886,-168.66995502177252,1
Heterosexual,56,US,-178.15093860764216,A,C,-95.75066713138712,109.4839621317589,46.328202681592074,0
Homosexual,60,India,-17.839886400165476,D,E,89.28152038685614,-94.80896125622141,-130.74015351518977,0
Other,33,Mexico,42.36094929478457,D,D,54.51212427044128,-209.67554334160118,-85.99769047946644,0
Bisexual,20,Mexico,127.11516452204634,A,E,159.527895116428,-85.73930533452524,-99.08080565993333,0
Homosexual,75,UK,17.112182027030578,C,A,167.90431819385984,76.81268766557741,-23.507372726604768,1
Other,50,India,2.444718674509707,B,D,-61.90921454409527,-65.66997620416211,-148.18665977218328,0
Other,48,China,-91.97471549893976,E,B,-43.76730715951781,67.14224806593505,-13.008998175247438,0
Bisexual,51,Other,181.00609231131915,E,B,24.12958075548714,-37.787809641326625,9.548326271594146,0
Homosexual,45,China,-59.46135642864536,A,E,-125.2899802876091,77.65328617357864,-62.274382113779915,0
Heterosexual,69,Mexico,157.82895784265438,E,E,51.187152500212804,87.45122252184626,56.29044378315986,0
Other,58,Brazil,-38.7372290576038,B,D,-131.44747930792886,149.61975112853355,-83.64578492204798,0
Bisexual,50,US,-11.292294262444793,D,C,-200.74662174497834,-122.2112858943181,-37.17290591489646,0
Heterosexual,52,US,-20.341457228559246,B,E,72.29148225417951,-72.45287531770576,191.75740741071368,0
Other,49,US,-40.186418131442174,E,C,-158.53008312859217,-266.7370255492674,-46.95463409993353,1
Other,41,Germany,-62.44965487743288,A,D,-73.28857038602382,44.344939627745646,222.94907587071734,0
Bisexual,63,US,-1.8593080938597122,E,C,56.77563861172816,145.80433343078133,-170.4944864395306,1
Other,68,US,223.30871640709574,C,C,3.7812310609186004,136.5671682082544,94.54634211363614,1
Heterosexual,57,UK,81.62952491082109,A,D,-86.97569099042906,95.5214656018413,139.48922231306074,0
Other,26,Brazil,-195.73767029300276,C,E,-52.267260906011735,76.77643516074326,-30.713959764252557,0
Bisexual,27,India,-107.45984306056894,C,D,118.70582407370533,76.60893125741006,202.46076468336426,0
Other,30,Germany,57.550757068092,D,E,36.22986420950182,53.26886667369188,81.5207361423256,0
Homosexual,56,India,-17.946312157899367,A,A,54.80263203918558,17.967286830222704,-66.62800148009555,0
Bisexual,46,Brazil,-399.0259015934511,C,B,137.71658542016158,-51.90433319414029,-174.10626974293623,0
Bisexual,45,Other,-75.62198190872073,E,C,-132.42180775546635,7.054619776094212,-95.22666045193075,0
Homosexual,33,US,42.330763658793195,A,A,-139.2687519972857,70.42051903938822,-31.84892059254193,0
Homosexual,28,US,149.99602164920077,C,B,-30.667249972719468,-136.42934781725663,42.90348836117799,1
Heterosexual,33,Germany,184.2869822046521,E,C,5.694680699732646,-6.899395027568837,69.13082305831384,0
Homosexual,33,US,269.2248596465862,B,E,-20.856942906257846,-84.52352698775745,-44.70010707918695,0
Heterosexual,78,Germany,-85.447422377963,B,C,-24.458474968479514,7.778089498554315,12.389776337276068,0
Bisexual,60,Mexico,-102.93988537507602,E,B,-23.60869559559421,10.223582342875947,-86.14397552523675,0
Bisexual,49,China,84.32377114677242,B,B,-123.66403915594996,-112.3626567224705,102.27715792834087,0
Heterosexual,24,Brazil,169.27533531564995,B,E,-74.17094999951158,-71.01512625844283,-96.21602137564076,0
Other,73,Other,-85.89004163380386,E,B,94.34159923427927,-10.543030601096891,77.43086909053133,0
Heterosexual,63,Mexico,199.6215013696878,C,D,49.58992118752258,120.21178034528432,-138.47276842177357,1
Other,70,India,43.3977827861806,A,E,-56.150026189937144,-89.67157516009135,7.523297108577055,0
Heterosexual,48,China,10.765138121081664,A,D,-265.6069297580983,63.633392814265235,108.8426542970788,0
Homosexual,57,US,104.14718698691374,C,D,50.64366077476813,149.85524457428394,-133.3124153274462,1
Bisexual,63,US,-52.211396745455716,A,E,146.00439188287484,54.39050620621546,130.5502766386951,1
Heterosexual,73,UK,44.05163100519205,B,B,-5.998756440001232,136.0380939530132,-92.29450888099956,0
Heterosexual,31,US,-161.68962312999128,D,D,50.073814613325894,-124.02690021895808,100.747861019354,1
Homosexual,56,Germany,-70.74680251585497,C,E,47.55314917056658,2.270260226255163,172.55273711144366,0
Bisexual,76,UK,-194.82938883606764,E,D,116.34930688210821,-177.79575604574066,182.06374160343606,0
Other,23,Germany,48.528589935219586,B,A,307.96825569857754,-58.343986689512285,-78.69566116305916,1
Heterosexual,63,Germany,-110.30941895170139,C,C,144.86008015972854,-172.1482669238423,-21.770393708331365,0
Bisexual,36,India,-141.84023359017,E,A,-59.536910090498516,-26.72400135741257,-179.33000722848558,1
Other,28,Brazil,-106.83242316417618,D,A,49.712296833666535,-82.98360184221283,53.693162309330056,1
Homosexual,77,Other,10.69678469080606,A,D,-196.26496973546344,-37.39721020630326,3.2967523826469995,0
Homosexual,66,US,-61.38108415381593,D,A,10.94851216813201,29.19678755522054,40.40123219042576,0
Other,53,China,-23.829082069947898,D,A,82.36828968606474,-0.728639116222711,87.02515862045293,1
Other,76,Mexico,-78.92641088441114,D,A,25.656009444057972,-17.233841815074197,39.788832096282675,1
Homosexual,41,Mexico,135.50072877926448,A,B,-36.20287305439308,21.02267805574724,92.22837503888357,1
Homosexual,51,US,93.08442067925206,D,C,-0.06675818766765641,69.8965360838206,-35.92868853688436,0
Heterosexual,22,Germany,35.41409269834278,E,B,-42.909438416920054,58.689491780854986,57.45062470149137,0
Heterosexual,44,China,142.32352313019683,C,E,140.38413314475105,96.36864341029873,123.64889841625893,1
Homosexual,51,Brazil,112.76485413946827,C,A,-22.716070783715573,14.987108556253947,77.63946563709412,1
Heterosexual,70,US,-69.63442494014672,B,E,118.78542969979713,371.3318618919139,-136.38714239517898,1
Homosexual,45,Other,16.239112664745768,A,B,-19.17718972570352,12.073548162110521,-14.128020253769243,1
Other,50,Mexico,-110.16494276879226,E,E,-27.819839735812295,-213.39383763107355,60.50709533092545,1
Other,73,UK,-113.17085922468945,B,B,97.66117886835156,96.59707532127825,9.51246442216789,1
Bisexual,70,Mexico,185.64707746886785,D,C,9.330816435646081,215.00530817697506,-47.32821184498584,1
Heterosexual,18,UK,51.150190669407756,E,C,44.63886117916408,77.38830665229673,94.24549683218989,1
Heterosexual,21,India,50.822119319764624,C,B,-84.50982915541626,242.38257619414853,-150.7002919305783,1
Other,59,Germany,19.667701600106266,D,A,-134.95605250183624,31.26266715997635,124.11814021326362,1
Other,62,Mexico,-172.53663637052966,A,D,56.09992745459264,7.081663643795536,155.94238315111946,0
Bisexual,60,Other,127.12802071181805,D,D,79.5312898444174,22.539684981751563,62.67821852486472,0
Other,58,India,-33.49542629778392,A,E,134.67405760484087,186.67547079546623,106.28979431344068,1
Homosexual,77,India,42.82241129129115,D,D,-100.33631531696783,108.75051033044561,-10.170538323354432,0
Homosexual,67,Mexico,-122.2771819815527,B,E,26.30076253687019,200.3593814429069,94.37416318787474,1
Homosexual,50,India,47.40107096068066,C,A,5.918532153985075,101.49030725411099,24.952683000851152,0
Bisexual,67,India,-52.44275732736692,E,A,29.76935004129783,79.4869882573696,118.00404443732859,1
Heterosexual,28,Other,-147.5401559901507,C,D,101.70832310192375,-40.53548669716199,-63.88899768474492,0
Other,60,Brazil,58.34144273933365,D,D,179.68214647190854,-241.00802934430527,53.41125234932489,1
Heterosexual,18,China,-120.6890395619722,C,C,18.54065787568677,46.68000712829626,61.05630768738099,0
Homosexual,42,Brazil,-87.27006345409191,A,A,-53.5931125053175,-25.197816336116464,17.0561039187951,0
Heterosexual,70,UK,70.52192720588063,B,D,-161.69043928071974,-41.73588828985557,29.69731975561225,1
Bisexual,64,Germany,15.43652899683888,D,B,28.764061605102775,140.65361740792918,-78.28568045737534,0
Homosexual,28,UK,97.134636308297,E,D,-174.7191419625065,113.72705275789743,-223.1802667672721,0
Bisexual,61,Germany,24.300328758961413,B,D,88.07728600765297,-52.75577372034348,49.77749012731017,1
Heterosexual,26,Mexico,122.80243338129016,A,C,26.939517663526914,83.23320853068776,10.482910918603492,1
Other,65,Brazil,-106.66659783540425,C,C,-16.553046897102686,-74.85506423047337,-17.163692477158673,0
Other,52,UK,55.239673869077855,B,C,42.627951719008635,82.42019721435932,88.75503187659832,1
Homosexual,24,US,-45.4655943460607,B,E,174.49276046982703,-7.064205654612427,169.36454421445774,0
Homosexual,22,Other,93.12592420429962,C,B,54.77710548212077,96.29263381744772,-37.37810035302356,1
Bisexual,30,India,23.00957139346814,A,A,59.37688531955565,13.977803171117811,-0.19308645601158847,1
Bisexual,65,Mexico,54.71961946218816,D,B,-95.14817626306325,6.528168123648305,56.151011959688226,1
Other,54,Germany,129.0148944699464,B,E,86.40514631279743,134.21791328565143,158.64759391865226,1
Bisexual,38,India,117.44417008061771,D,B,15.775288277435589,184.71728504527977,7.114283243363921,0
Other,73,Mexico,-49.27911792232994,E,E,153.35671585008205,90.96949322173617,-29.244222386238945,1
Other,65,UK,-33.355772809972315,E,B,-38.12869124502382,-78.50339800514588,26.36450190681159,0
Other,25,India,-100.1032613545906,A,A,84.21560464030844,-28.609354681895393,107.41950289066872,0
Heterosexual,55,UK,-39.29580838536587,C,A,43.186640535386,138.55158824738305,113.78713383859251,0
Heterosexual,27,Germany,-142.30521662524959,D,A,-111.6149373909175,-189.43889029689296,-17.45700087372303,0
Homosexual,59,India,66.74772672115702,D,B,-47.387348631154886,-114.27329147972985,87.11236697327844,0
Homosexual,50,India,180.17016442615557,B,D,39.06384981942025,-34.936629906920714,75.39469359795045,0
Homosexual,33,Germany,-44.082832668248116,A,E,25.208857749045155,53.74231176779502,-113.8723180136091,1
Other,35,Mexico,21.711886772074347,E,C,-46.45832346242795,-24.57500985793388,-152.97754872184714,0
Homosexual,72,Germany,-117.34234612404208,D,C,-179.85354847909608,142.32584276437578,64.21061124293634,1
Bisexual,70,Mexico,166.38816242154732,D,C,-33.17070145889044,61.74636288558338,-78.08023755290921,0
Heterosexual,18,Germany,-57.94385197525783,C,E,103.29148476349197,-178.0872925009055,-27.795326588188225,0
Bisexual,47,China,-42.221883054929336,C,D,29.703034680301364,-121.91995648141844,-60.536581497636796,1
Heterosexual,22,Brazil,110.70877634915854,D,C,-97.73581397435997,-162.86888429123437,-108.31570486779722,1
Other,29,Brazil,52.538462143924804,A,B,-99.48167257271172,-18.184165695374876,17.138724026661357,1
Bisexual,70,India,67.17020230176665,A,D,47.88533589079428,73.87425549802525,56.61823995494997,1
Homosexual,23,Mexico,-116.50233304918738,A,E,-150.2777133107428,-164.93980501727643,-86.08620291477791,0
Other,69,Brazil,-5.293583930036942,B,E,-34.71395222300087,-38.018471174937446,-72.54824771874574,1
Homosexual,27,UK,-77.52392843410598,D,E,-114.16318573118949,25.802365252807814,20.862170103255213,0
Bisexual,61,UK,24.582073943683664,D,B,-66.66493135375762,-32.25653982208482,-51.16809959534726,1
Heterosexual,26,China,97.58231250626012,B,C,-97.02664543263938,-74.0777875707997,175.19729954027835,0
Other,78,China,29.809933325578044,B,D,-128.3958766819359,23.69738526478387,58.23828459845631,1
Heterosexual,39,Germany,-145.8564086953396,C,E,-72.40074974671765,78.86908268395469,32.744530148142076,1
Heterosexual,22,Germany,-39.22879796132425,E,C,16.304346869482178,-71.46160109716898,-66.27017312041448,1
Homosexual,68,US,34.34662215383579,C,E,218.21115932731573,-36.60644475491336,-242.57052054017856,1
Bisexual,37,Germany,210.97737162510742,A,A,112.58979835888567,61.76012087334178,-23.466795879645293,0
Homosexual,65,UK,46.227228059604954,C,E,96.49594148298345,-62.96887522330663,152.496612215822,0
Homosexual,37,Germany,-60.1720659664591,C,A,-27.692211890905156,29.690335378834764,89.0323546196765,1
Bisexual,79,UK,-120.94950630920098,B,A,109.96433286399636,-8.83221806129883,-72.93888374409278,0
Other,58,India,-7.596611722745397,C,E,80.5374529268482,20.14372738776572,34.37994307260144,0
Homosexual,66,US,69.94083873038728,A,A,23.11292989725369,28.543509809781842,-122.01923644415207,0
Homosexual,49,China,-40.1301467366307,A,E,-86.60679733098856,158.83572699890692,-92.33946581396683,1
Homosexual,75,US,52.01638297802638,B,D,-124.1696898549097,-103.3779252192551,147.32435465300696,0
Bisexual,48,US,-179.08923362317887,E,B,25.275671626474033,81.80536437014047,-1.5511674801275042,1
Other,62,Germany,21.25604211796656,D,C,187.136364820919,124.35435609655865,-11.98624684247098,0
Homosexual,47,Brazil,-25.659135338527182,C,D,-37.875244814253435,-196.45283867353592,124.1305847481594,0
Other,79,China,-96.90634564545513,B,A,-116.45882463581891,110.4196741928798,86.34819595555766,1
Bisexual,62,India,29.012602918905305,A,C,16.039970617787425,81.73393719943496,49.162635279254175,1
Bisexual,25,UK,61.21594015899191,B,B,-11.223940591219375,-37.11450890037425,-26.044104770271115,1
Bisexual,21,UK,136.15043730587576,D,D,165.3084249353859,3.0194296738609054,-35.4059239521763,0
Homosexual,22,Germany,83.02435009745783,E,B,-39.23614963254947,6.496534833144525,-13.146405725919074,0
Homosexual,43,UK,12.084052887297037,C,C,-50.97710669002237,42.936575167371245,79.51833474326742,0
Bisexual,48,Germany,-92.90440878936933,C,A,-51.60008915738741,41.899966837041426,-4.135970536811289,0
Homosexual,79,UK,-145.59823227706758,B,C,48.66628534400746,-6.892395055831242,-89.44766149825568,1
Heterosexual,61,Mexico,-38.44061994275209,D,E,-113.58352625400991,-47.93230485908038,27.502352328268852,1
Heterosexual,44,Other,18.568174779957246,B,E,-90.8684188242312,-231.20291959789196,102.90874401399506,0
Bisexual,75,China,190.70752927629098,A,D,84.28231540374705,-43.60497957909143,-8.156254918254668,1
Bisexual,55,China,-60.355195320470635,B,A,-17.286548046954486,102.3151777960747,30.185018907071846,1
Other,53,Mexico,-48.97625111884522,B,C,-140.00417005416966,27.453381835691797,-0.1998252836743512,0
Other,39,China,-56.81910727274598,D,E,-48.801854760260746,-101.30075359789157,115.50926880514731,0
Homosexual,72,Germany,-54.232202530809644,E,B,-126.64648205758012,-308.9574732637497,161.4608572135472,0
Heterosexual,18,Other,-95.9449605800548,D,C,-31.27623857136494,-137.30950454847863,-194.4319045964929,1
Bisexual,58,US,63.451049728716455,E,B,42.570079697656546,-6.34899906717068,-123.54196631099504,0
Homosexual,44,China,-161.4597036967963,B,E,-119.44284557873983,-112.46055863575783,28.675284045196147,0
Other,45,China,162.1703457878588,B,C,-66.1037395616889,-188.79563025026746,300.10286412851,0
Heterosexual,49,Brazil,-13.834182390874602,D,B,71.93121528682734,31.897835080887297,-35.76906790051247,0
Homosexual,30,Mexico,82.91626699975328,A,C,54.37937423572645,-82.56178423104154,127.78117427314955,0
Homosexual,54,India,76.65064262613933,E,C,-60.253555152520164,63.25522359480591,-122.54618850387975,1
Bisexual,78,Other,282.6857841571787,D,C,75.89272698973397,251.2195950156664,-13.923091153075656,0
Bisexual,38,China,115.5263135100202,E,D,44.20047096075333,42.74389431599598,7.152010450042797,1
Other,48,Mexico,-65.22149116225722,C,C,-1.7592017314174015,46.00610580484743,-47.242873401437826,0
Homosexual,44,Brazil,111.88816514419567,A,A,-74.07037363703678,194.20947564230275,-25.86418280114739,0
Other,50,UK,60.80529736937752,C,E,-70.03244545568977,-37.16277781873133,54.814872566426146,0
Bisexual,72,Mexico,46.13939251350875,C,E,37.39217144723403,107.87508230236138,-181.06518546387122,0
