ethnicity,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
African American,Other,China,D,-112.20037062962011,E,-8.101683662791803,-103.90754131102824,71.92872631805523,29.344111560465425,E,E,B,47.42280746196086,B,-48.05121872696004,C,1
Hispanic,Bisexual,UK,B,82.22433486084022,D,25.374969398224366,-66.63661983754808,-65.4751004671441,-10.044160778834367,E,A,B,47.30242340237624,B,231.2249622396899,D,0
White,Heterosexual,Brazil,C,64.57573889336386,B,-79.73192987466862,156.1037439850552,-230.74137698242612,7.319973116082816,C,D,E,-9.87663725262337,C,98.2143393387983,A,0
Asian,Bisexual,US,E,-0.08712176148168495,E,131.9439619801299,78.6967380259658,32.94050704316146,-155.6363121203595,B,B,A,-59.74627641163601,D,-34.23223000561375,D,0
Black,Heterosexual,US,D,-123.55986499059655,C,103.23312699380831,-85.92875135442499,-104.32811473926516,-10.379790363977813,C,A,E,-5.771483928289014,A,264.4689240389377,B,0
White,Bisexual,US,A,-71.83579412831737,C,-174.77512699126316,-57.55402409285371,50.61692958444971,-62.12439961252725,C,A,D,-31.071608203835964,A,-45.560412800752836,E,0
Other,Other,US,D,-43.1183709655542,E,37.043545699973514,70.48060124516236,-99.61714603744257,-59.69236263193304,C,C,B,-72.88495113636463,A,-31.928814838717873,A,1
Asian,Other,Germany,E,35.75969553429676,D,155.84306795008075,-101.07580040058977,20.63822113125189,39.29816016581857,A,E,A,-77.57675103769498,C,-160.85971331036615,A,1
Black,Heterosexual,China,D,117.71800768884387,B,65.97562406757352,-29.621187065072306,50.27152984923874,34.189456194516644,C,B,C,2.8487421413660603,A,-76.73866212396344,D,0
Black,Other,US,D,80.60360253899955,E,-100.10567466341274,-110.27237260243021,-9.572523124072081,173.10887617222735,C,D,E,-172.87298755698896,B,-42.13610037412049,E,0
Asian,Homosexual,Other,E,108.97799376044131,B,-332.3253939346982,-72.46284914322018,-291.93950469098957,-59.518145903097974,A,E,E,-19.598605500283462,D,23.196563049961046,B,0
Other,Bisexual,Mexico,D,8.062729751335212,A,-30.57255575265571,-48.31895187266341,-73.29729648559348,-27.4616627849792,B,A,D,13.807645906954082,E,-123.35813123493315,B,1
African American,Bisexual,US,B,-24.755952579796965,E,2.5861456842222306,-159.17015222819225,-44.250801876844825,88.339167774756,D,E,B,-31.813781480084845,B,-21.895816267558573,D,0
African American,Heterosexual,Germany,A,-175.59883601488687,B,24.51239291993496,-30.21703636698005,-270.12293047757345,-66.59228089996006,E,B,D,-28.582267704347124,B,50.94490909709566,D,1
Other,Heterosexual,China,C,78.6769616167821,A,86.10689590356955,172.31411907400764,-3.3066518345629716,-57.10364723691944,B,B,A,49.87845470390102,E,94.64910597433943,B,0
Other,Homosexual,Germany,E,58.66537480740056,C,-12.564825161068004,-89.44273079298722,-4.209946473948695,159.3846644492482,E,D,D,-110.26382097998292,D,-79.42226673356161,B,1
African American,Other,Mexico,B,-8.150112230752796,D,-117.58451328456816,33.659305156221706,-16.22345036592958,-122.99861419852327,D,C,B,-60.286787885754364,E,-93.64027375883288,E,0
Hispanic,Bisexual,Other,D,-149.62639452016117,E,38.42097595218317,260.5775446793341,163.49217691654334,-138.33814300077609,B,D,D,48.77723671963782,B,123.13857032773453,B,1
Black,Homosexual,Mexico,D,-16.45678094439676,C,5.150008294887051,-57.4209579542823,-80.34200881179162,-100.23338455049158,D,D,C,-15.157006847210392,A,-36.483042080455654,A,0
Asian,Other,Brazil,A,54.81726328310632,B,-154.95158860594108,-60.88807700039519,108.79600716379068,-97.77416133388085,B,B,C,-12.952002856520151,B,27.094433783781625,B,0
Black,Other,Brazil,A,50.16023715677254,B,198.25275671644644,131.35947413324368,74.6491241721193,22.99749507514842,E,C,A,51.97557521175785,C,14.693655895742385,B,0
African American,Other,Other,B,-68.28972997476625,C,-134.2825072113287,18.06655487369151,56.14048510017913,-4.8785151645669655,C,A,B,-28.32628613715639,B,76.6449242504304,D,0
Hispanic,Heterosexual,UK,E,-260.12836421218276,D,79.48863999060755,-263.4666994665007,94.03692044569664,-5.052502034122843,C,E,B,-246.60890343466284,C,-99.47380859698414,E,0
Black,Bisexual,Brazil,B,11.29988426575889,C,71.6094482016988,15.43792657915414,-196.21198236780407,-38.85665114531619,A,A,C,-67.32309325956327,C,-9.659415263557108,D,0
Black,Heterosexual,Mexico,E,-3.5747964644542636,A,-169.59904152042432,-155.5268214657243,-185.69544763097713,-126.18729058991755,B,D,C,-13.354344126966222,E,-25.459651424221484,C,0
Asian,Other,US,B,19.37087585423715,B,-71.05133906896407,-36.07838669759898,113.1329909759582,22.153561935864627,C,D,C,128.2244024490767,C,-186.4734040768236,C,0
Hispanic,Heterosexual,Mexico,C,-86.1132940216004,C,120.03069362475809,103.91170764884568,-14.651362946082095,21.887717621434998,E,D,A,-108.67427616196221,E,-112.8888070977898,A,1
Hispanic,Other,US,A,-146.54206666910298,E,-37.58624839646794,50.24521298468733,-55.42481086639398,22.4305555988883,D,E,E,-73.5529810188862,D,60.22463848212046,A,0
Hispanic,Bisexual,India,D,-8.603102114654462,D,-66.17084923450709,49.51588280302209,-208.3278246657184,77.74174242033322,C,B,B,66.17962066051696,A,-111.0751767044577,A,0
Other,Other,China,D,42.73683158850371,D,122.4896154629997,92.59094448603322,-27.67504326899249,-92.10679046303194,A,E,A,-82.9010778993302,C,16.96481795869873,E,1
Other,Bisexual,Brazil,B,-6.423049078400572,E,-17.273766257833273,3.330413568786534,-54.94968395499732,-177.21538531923386,B,A,E,25.95581872801282,B,-78.34203852208049,D,1
Other,Heterosexual,India,E,-130.4851715210585,B,103.1286490719317,0.7652535051433442,-133.8163494854763,108.68586415045773,B,E,D,-55.788379185569944,C,22.46127985205613,E,0
Black,Heterosexual,China,D,-124.41576985508671,D,10.8870234882565,25.963988274739535,114.64249814493166,-44.56616611488026,D,B,A,102.62976078309708,D,98.84891716741726,A,0
Hispanic,Bisexual,China,B,28.80310649865936,E,134.3805935016863,15.32773738945545,115.39095657360612,-10.566712262685384,A,D,A,-56.18497669486919,A,20.784323762362092,C,1
Black,Bisexual,UK,C,-12.472141767517178,A,-126.43305776782003,83.90595141673874,34.91832374941766,10.95403417134404,A,B,D,-139.3094659906786,B,111.35825287388354,B,0
Hispanic,Homosexual,Mexico,C,-82.2472923515461,C,38.025421669406,-86.23773931571426,-113.71313303838848,-136.96462461309105,E,E,B,-2.0148211391007034,B,-98.96767953703817,B,0
African American,Bisexual,UK,D,-87.59274291957556,B,-62.73430634468945,70.89906989472995,-51.2189240000932,-110.03703461961116,A,E,B,34.136430077366406,D,95.65486112194145,A,1
Black,Homosexual,Brazil,B,-25.436108733956758,A,139.26286905069156,-1.50573255869334,-134.12580734776958,-73.39426961411732,A,A,A,36.53615927302742,B,-36.833270214281235,E,0
Other,Homosexual,Mexico,B,-147.0854202719503,A,-17.804752313475312,120.47521963249646,-118.83919815608668,-31.299299095603356,C,C,A,-42.113417920232905,A,-59.93199102783756,B,0
African American,Heterosexual,China,B,-74.12740118768266,D,40.722314408474254,66.035231170231,200.1103805117488,99.76317988968088,A,C,B,-99.88018356518975,A,75.1631104622731,C,1
Black,Heterosexual,India,B,-93.62129200666155,B,4.286358603716364,140.86307500976534,-93.51140769179658,-40.76008674856516,B,D,A,-64.55695295580985,E,171.9957056140513,A,1
White,Heterosexual,UK,B,-179.3706412792044,E,-203.29170201138726,19.78084197769909,12.34379106995538,90.81348899014897,E,E,A,-163.39218699226578,D,108.19805678931102,C,0
African American,Homosexual,Germany,E,209.06691333396483,D,-1.8148621209175566,192.7704077679449,-184.77179496815356,-9.10303641645183,B,E,E,19.37366690968501,D,-87.27962644482739,E,0
Other,Heterosexual,Brazil,A,8.992626033613435,B,36.04512178154282,-38.59538982205569,54.02792887818635,-27.165670975776006,A,A,D,-17.093391908230828,B,-77.44616722188655,B,1
Asian,Homosexual,China,D,-17.951308690074768,A,15.365829524474279,8.124794075616991,33.604782712376206,15.394989289222478,A,B,C,92.66351268449176,D,67.27405394052192,A,0
Asian,Heterosexual,Brazil,B,-96.79351854069365,B,-23.743812238613447,-139.7553044623897,39.39033967857557,120.98719457561411,A,E,C,28.86565606405982,D,94.10658695723214,C,0
Hispanic,Bisexual,Mexico,D,-5.923676187826258,B,-154.58641646684637,-230.5619136717192,77.6853549842664,-35.60282818474953,E,A,A,-11.941258264027466,D,209.49503044740152,A,0
Hispanic,Other,US,B,47.79456311021327,E,-27.930445648929968,-2.0147649847906552,70.26274284506822,-114.24561861309452,A,D,C,32.84696296117246,A,-47.54846543909945,B,0
Hispanic,Bisexual,UK,C,61.50333936568546,C,95.47784778222841,-107.7929003811271,-56.65199269359573,-39.56702174350367,A,B,A,-78.70034896999202,E,-115.70360402644187,D,0
White,Heterosexual,US,C,88.54275486447429,A,-76.87071549276425,-72.90222085443146,-12.349159671977503,71.56331600707964,E,D,B,104.53595272721867,C,161.64949409341062,E,0
Black,Heterosexual,Brazil,C,-179.30872545244398,B,132.13659464892564,-28.4920956801746,65.39257304326857,-97.47429455585875,D,D,C,-145.93088693754578,A,83.5778854122043,D,0
Hispanic,Heterosexual,China,A,-60.69948462147453,A,-86.71724235981334,-106.99409079418511,121.55529171255421,71.0442900251584,B,A,B,-36.867011076937125,B,70.57280530202988,A,1
Black,Other,India,D,-18.408074233167817,E,-107.63307851454957,-34.317880400712575,10.73857363093028,-123.5478252428404,C,D,C,10.62241167039953,B,95.0950730103054,D,0
Asian,Homosexual,Mexico,E,120.84537696124306,A,-113.13043224976265,-104.9670736292584,22.087836494354974,13.249923106957201,D,D,A,-82.02398941948385,C,180.49841928993436,A,1
Black,Bisexual,UK,D,287.59495785533466,D,-151.66361358873343,-33.44506320318392,-35.85588718000487,18.653754556754485,E,B,C,95.77205228383721,C,-123.28378857649045,B,0
Asian,Homosexual,India,E,-171.4319165414278,D,118.47257721551587,-164.00418883620108,-81.73547743284273,-89.0788736599216,E,D,B,76.03074565743592,C,157.59399454321243,B,0
Hispanic,Heterosexual,Germany,B,11.372552345749554,C,2.6582311044802003,63.77199461536045,123.66373195101377,37.239058568501925,D,D,B,-5.975097658140827,C,-179.8961778876799,B,1
Asian,Heterosexual,Brazil,E,-51.8885347890221,B,211.4834404817096,60.54997366551229,-180.22312386316014,63.717477907685115,E,E,D,10.33229434117773,D,-12.311032822799087,E,1
Black,Other,Brazil,B,-112.56381216069431,A,-73.42321709416107,77.03457613242745,-116.99372464506406,-92.60824139373771,C,D,C,136.5681381009081,D,-167.0801150418585,A,1
White,Homosexual,Brazil,E,-149.77766409852904,B,24.493349400736392,24.75686914593669,-26.583061769442338,-153.38201703938296,D,B,A,-44.539017641677255,A,16.241238123709643,E,1
Other,Other,UK,D,-73.0903523619391,D,161.86019298976873,-35.14152214100994,60.36178423962393,-34.27120111465204,C,E,C,-78.63936495943695,D,-41.21113070157781,A,1
African American,Heterosexual,Other,C,-139.89127211909707,C,-157.78109522018383,-50.56053523080188,3.1388559509400094,-89.27862371384546,A,D,A,24.97693118647914,A,62.27965461316768,C,1
White,Other,UK,D,-47.61731879423117,D,30.429142368222138,106.68769603651407,16.463968689999103,-19.208071169034937,A,E,E,-60.38691569819042,A,-150.57363222246465,A,1
African American,Homosexual,China,E,199.67723138379216,E,140.78013574624197,-22.963324671664065,25.56535639433408,26.36642836244813,E,C,A,18.51987896112504,A,-96.42650605418785,C,0
Hispanic,Bisexual,UK,A,21.763252288027076,C,167.370439239025,155.06452918587254,-28.269235346207957,-108.35850415286565,D,C,A,-40.77439619080489,E,47.72983676601039,E,1
Hispanic,Bisexual,Germany,A,-112.94924630587285,C,-0.27280239247712346,-72.77435315222785,-167.77324191158104,-55.92113846842325,A,E,C,-84.35520830196945,A,-107.09019124122605,C,1
Black,Other,UK,B,-91.49008756016329,D,80.27676633367828,88.81729468759524,57.49422516486064,90.48673144978316,E,C,E,-29.142060972530732,D,91.92112121255403,E,1
White,Homosexual,Germany,D,43.55839369033991,D,64.59502842899661,-52.49991044375191,-6.4620547365071195,15.779374104376014,D,A,B,-153.72963659322457,B,-79.63462170017104,B,1
Asian,Heterosexual,Germany,C,174.56778893932307,C,67.40014178160499,-95.38028968508166,-28.774813542726612,114.50059622999613,D,A,D,194.62834902946793,A,69.62858197365884,A,0
Black,Heterosexual,India,B,-14.694053809646288,D,-102.00382097423977,-29.91065589475575,188.9029395489715,-33.653050337144926,D,A,E,89.1077129657568,E,-176.3763018918056,C,1
White,Other,Brazil,C,258.21474585815514,C,10.687874071792873,10.689655190115724,-31.204384443339308,24.589740216714922,B,B,C,98.52168682173787,D,-53.85837121627374,E,0
African American,Heterosexual,UK,A,-75.90474128238604,D,-191.87628250399712,-35.948177363355896,-23.81082118344794,-44.451627687881846,E,C,C,263.35560394705635,A,38.776589312511895,B,0
Black,Homosexual,Mexico,C,-85.23551070193457,C,140.13561732023012,24.24847823706816,-84.99201112531371,34.91964247549446,D,E,E,-30.968468612685392,C,-109.74471397286976,E,1
Hispanic,Bisexual,Germany,A,-19.566431397521914,A,-126.53649557390052,10.848433995049621,167.62781282505722,-47.99969319354951,E,E,B,-176.17464613840423,B,26.660154263949877,D,1
White,Homosexual,US,C,-55.90389621027033,C,215.05087285923673,53.485921978342766,-95.28167940876621,-95.78797442416942,C,B,D,-80.13212088714101,C,-22.860412353088773,A,1
White,Homosexual,China,A,-8.281208254559463,A,98.60685967519053,-10.209075297461725,104.95445158246095,166.824191472564,D,D,D,26.830887173103708,D,174.17597106165582,A,0
Black,Heterosexual,UK,A,-68.18088775960027,B,-9.039159121602896,-56.01739123600032,-114.64957466066909,-48.60567445560404,C,D,E,-59.12864160266312,D,202.630990642248,D,0
Black,Heterosexual,Mexico,B,20.275295467090412,B,-73.52829904962536,17.391205268024365,-70.1164143414384,116.75179188948415,C,A,C,-97.86425869538532,E,18.063683138439053,D,0
White,Heterosexual,India,E,108.28638261107908,E,86.5490328377167,64.28189306854105,27.824991154540278,-47.45259310449024,C,D,E,309.8346232717866,C,329.0059972246882,D,0
African American,Homosexual,China,D,-133.53114395633054,A,-115.67822650648449,15.366675839312363,101.17180253948726,88.6109327647834,C,D,E,-26.912210398578512,E,21.623258866816332,B,1
Hispanic,Bisexual,Germany,E,124.31449500003274,A,132.9545665091652,5.631689081856473,3.208997169233675,-10.508314091546136,B,E,E,-211.42856866655328,A,26.3068368284014,E,0
Hispanic,Other,UK,D,146.50106539502366,E,-166.93041649375547,-87.6136112535572,24.865107345339347,61.91690603244551,D,E,D,-181.1757321180634,C,183.5190840604547,A,1
Black,Bisexual,India,A,61.1390578900481,E,58.17684994638702,143.03266670085097,-7.676298106506301,-114.65833502742974,E,C,C,161.66642621766135,A,245.67623811581262,E,0
Black,Heterosexual,Mexico,D,99.43478359444542,C,178.760782713808,45.16373946011012,-80.07366612335542,-82.11107376637476,D,A,D,2.3954736081313537,C,-100.93252750091315,B,1
Other,Other,China,B,-66.347351741831,C,81.58903966207801,-105.32363887073006,44.1346438731908,-89.58804234660136,D,E,B,101.09924496323019,B,243.6268700720102,B,0
Hispanic,Heterosexual,Other,D,10.844966478302421,B,-43.74215755410025,146.85989889414822,-0.6847822881157687,-47.41539560353468,C,E,C,-73.29940969377526,C,9.913385999391988,C,1
Asian,Heterosexual,US,B,30.408612230707238,D,-30.90886781918682,169.28569929270438,74.39381822056792,-20.10803318857789,E,B,C,-281.51763634493886,C,-146.51370223656238,B,0
Other,Homosexual,Other,A,87.6191493575435,D,2.5976103387965277,-7.036151471120928,40.21794959830566,124.88416005401244,B,D,A,43.974652412453196,B,-48.775226912551965,E,1
African American,Other,UK,B,-182.23068773470146,B,20.69076272018376,280.521599934042,-32.82830541504053,20.1796630486701,D,C,E,-29.082238973433917,B,-28.378292150190692,E,1
Asian,Other,India,D,78.06748990934405,A,103.52143571417984,161.45039587419168,-3.756887149282833,66.78131025206007,A,A,B,59.29727533115599,B,36.32091874210567,B,1
White,Other,Brazil,D,13.380691205749923,C,93.96501921082107,111.43414931408896,25.023905945733873,0.3256782541027953,C,C,B,192.98395269145763,D,65.88685321850346,A,1
White,Homosexual,Germany,B,80.46629202725775,B,-83.35705698865361,46.22339071512142,38.25046350818454,-40.72812230097363,E,E,A,67.62838768723304,B,36.91288611817035,B,1
White,Homosexual,UK,A,109.33101359123248,E,25.343159478508102,-76.69530489712247,-139.3489116633553,-66.25857725354273,B,C,B,-51.515957829726666,A,-52.61606290780772,E,0
African American,Homosexual,Brazil,B,191.0892635271425,E,0.07523545997134207,75.45632087441905,-29.371988136258214,-93.96548826299647,B,D,C,97.21337932006223,C,-40.34411568982419,C,1
Other,Bisexual,US,D,-41.01622740571247,D,142.99935302479514,-8.468939419978714,-204.05663312299663,-128.11258791601122,B,E,D,162.02490752960495,D,-24.605547717379704,D,0
Hispanic,Other,China,B,42.828339470072166,B,123.92658542523142,17.06793407846924,10.431865250487887,22.872846805659826,D,A,B,-77.75012827649343,C,26.808314956583068,C,1
Asian,Heterosexual,UK,B,-87.54168263714823,C,51.49583781293774,-29.385925462779667,-61.35207670961784,214.53424150343682,E,A,C,115.80201723527423,E,131.35725018274064,C,0
African American,Heterosexual,Germany,E,88.8044020847977,E,139.76790507061554,-9.777760072684547,-133.76313276543775,-91.5260992265571,B,B,C,-39.471553346237634,C,-182.662335952198,D,0
White,Heterosexual,Other,C,57.82646192424079,A,-112.32052964150472,-36.473820409734614,-72.67840966808264,45.41979440948071,E,C,C,16.778606398540965,C,-133.60460828958898,C,1
Asian,Other,US,E,-130.61215478737822,B,103.5486957382172,68.86062854554977,21.820740106303216,-56.595915819293154,C,C,E,-64.21132495437695,C,-38.203511883937665,C,1
Other,Bisexual,India,C,16.27602124743025,D,165.93438857040005,43.06714868225312,66.56591765289626,-5.802207360915919,B,B,E,-47.44906901716751,D,-26.571671102514312,A,1
Black,Heterosexual,China,A,-9.356279152387716,B,-56.99382231958897,1.9171098255922427,86.10206189381381,-44.55847835060056,E,A,C,-39.58487989190967,B,68.88236081249356,A,0
Black,Bisexual,UK,E,-74.13204409356085,D,-3.0603210613688634,6.8836250319807295,-166.85248512443144,-4.4195582609621,E,B,D,-5.09043942555014,E,-99.58498699031364,C,0
Hispanic,Heterosexual,Mexico,A,43.57332940416609,D,-5.186586113437607,35.49668488902433,-130.89637730713673,21.955564049455678,A,D,A,-6.779750351170328,B,-261.14507632809097,A,0
