SEX,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,-6.067388496021668,-124.38437233597328,-37.25838164359131,-8.581889120173772,C,0
Female,-64.27105198817831,-141.42166848952343,82.0443809523925,75.36391641739043,D,0
Other,-16.16546843764657,-48.49749567010997,8.14156521887144,-83.05049204128227,D,0
Non-binary,-36.51750263609335,13.966313209553213,-46.21747573810639,89.34612408615129,E,1
Non-binary,-261.530626841781,-16.556439647832587,-222.9659360414583,71.10932262456936,E,1
Female,-63.09439203138179,21.645819482725404,6.461623776167387,-36.554467793101644,D,1
Non-binary,62.446175790636715,126.62714179539161,-204.3902424845432,-9.052883297301289,A,0
M,54.45562287685439,-5.030622230418514,123.12855865448071,53.18251330416398,A,1
F,-27.6606625103016,155.00398135057515,37.74231050239665,45.196025783799904,E,0
F,7.618550343681186,-23.38465777831843,-51.31119450516396,-49.74696357893176,A,1
Other,218.48124528083224,110.78473998064426,-86.32957969657042,39.30393593771108,C,0
F,44.8977758833866,-27.38109666151264,-7.380279341492259,72.5185776216767,D,1
Non-binary,-70.60237968298973,-5.8729290478576095,-35.514503910357135,6.057439558476953,C,1
Male,-127.18897281029733,69.80669310531717,60.25228994118444,-75.02820153054678,A,0
F,-113.14336950617783,-66.62707495179248,61.43447359944284,-2.6640974054338757,C,1
M,95.79075548835176,77.3397670009767,-216.78621545304733,-0.052062624568381566,D,0
Male,73.06137430948712,-6.8988651215387735,21.340360110009296,71.26128956465061,C,0
Non-binary,-109.21441165852923,-95.44842137266181,51.48603703023339,42.829947406776895,D,0
Female,18.672853904547356,24.856761351255198,-89.51558692195003,17.532407143949936,C,0
Non-binary,-110.16329646458915,-233.4598457589918,162.64846292612177,-70.86964554799766,C,1
Male,-71.59831373879804,-6.284835468021527,-3.59859044414588,-14.396730791229018,B,1
Female,89.82822794403583,-163.62243723530545,87.80056854941459,76.18704959672567,E,1
F,-29.424393035604073,-34.66859647715785,113.53041800714259,80.21034146436529,C,1
M,-28.25772939296545,-53.64223978646109,-178.8446269765185,20.942388879983074,E,0
Other,165.13839756077942,-90.26707750727377,28.23735976530842,-47.11815190687012,D,1
Other,-89.64109536469806,95.28186010711399,-14.430384623050946,-51.87762561993555,C,1
Female,84.54736800197497,45.43458731762117,-49.74384007075642,-140.73650950410547,B,1
Male,134.10327149509686,-93.56688397249218,45.31357847584406,94.76314918366391,E,0
Female,30.002192099419776,-35.8162140923038,41.87532370595453,111.13196033588038,A,0
M,-103.76328021024868,109.41806909427542,-139.053385010925,-43.908635053028355,A,1
F,14.003418927974495,-52.85990463817668,-17.554445195215127,-7.796992305692305,E,1
Male,29.470580472299048,-116.45775259828599,184.50320237794543,93.11051350161505,B,1
Male,-77.70073569435006,-156.9127755364938,-40.04656296142631,136.48838566317016,A,0
Non-binary,-59.676880112731304,-204.70888007475287,43.30257849324566,-23.728727992711946,C,1
Other,201.03720347157594,-99.77056353685967,-70.3220926634897,133.03076964639132,C,0
Other,-163.8139976881913,81.17633777516431,65.71759826293273,81.76626450171275,A,1
M,143.41154998006843,-39.88922118465939,61.969131660729346,79.14313591543018,A,0
Male,117.05758130363466,21.353153183916927,86.02452060603153,61.07054222063495,B,1
Other,22.011499502187863,-1.3687634696755802,-21.412943738718226,14.349360864537818,B,0
Other,68.28768570231718,51.667126352289905,21.942892925359782,20.64516371053104,A,1
M,-169.11080777216088,-44.28951352095711,23.783701034136563,7.943688296687772,B,0
Female,-67.40273483106036,-28.907290015198804,-130.29289639881708,56.0134188904148,D,0
F,173.84653589109018,-40.257978431506004,-149.5436034402173,56.37726189487719,D,0
M,47.74520621616315,-36.742068219291774,94.79984279829323,146.00949956741894,B,0
Other,-101.56717946679166,-10.062969828733234,101.42878710244038,167.65931178102232,B,1
Female,49.81867689878931,-53.98125661198069,-33.23126363984008,-219.5069698214785,A,0
F,-37.4059154963572,75.47182665359769,-64.91764144800318,-0.023227626025434222,A,1
Non-binary,16.496477739155814,41.113703402861134,130.3981590385313,37.741938476310025,B,1
Male,103.83819058742706,54.104451651962336,-4.137826604369282,-20.128911862230087,A,1
Male,-78.15753152886118,148.81046793325743,-221.72066039344412,113.27163501052,B,1
Male,12.798765666549382,190.93374870111847,4.733502592615658,156.37756838297528,C,0
Non-binary,71.92213985634137,67.18973403915956,-39.15253260670155,-120.34715899988335,A,0
Other,-82.68734884383268,130.5535742849467,-122.6690311295266,37.03686372815788,B,1
Other,-24.157494730427693,90.75405742941544,-11.50374707080644,-101.50409150611104,C,0
M,-157.80789922565853,-53.03454904602067,-92.00162665723614,-117.41767213211902,B,1
Female,-31.775487955897898,-171.64157179820248,-49.49563112158626,147.99747857801268,A,0
F,30.783035502034274,-69.61539961682995,-11.860028347154879,-117.38860936676913,A,0
F,58.58883715084195,5.138894460491897,83.1467171924334,-91.36419418953231,B,1
Non-binary,47.363873660732686,-38.811343863465616,9.357857292321723,28.898349098580635,B,0
Male,119.54408181125604,90.63845197006344,22.240607725288736,311.25381174395545,A,1
Male,-37.815767444020345,90.00111391114054,-292.25253418586254,57.38842049636107,E,0
F,-60.21307784979092,8.58167186617461,123.18718493601415,-89.54726118365916,D,0
M,-88.63649142987786,-3.4590191013220353,-37.06706939191085,-50.861594326680745,C,1
Other,1.312669746780371,13.776443475407804,-232.72038475587192,-114.37415108211957,A,0
Female,-158.5671417012746,-50.34071951059538,-79.76473940766284,-16.092009963949177,A,1
Other,72.38563235629562,6.378288734694449,72.93362448962071,-98.29212073104662,D,1
Female,-75.91521335011,66.69849553267385,80.54320216920156,11.63933093348602,A,0
Other,-250.67990489993136,-43.09302835493883,127.17864986728185,136.24472936418505,C,1
Male,-194.19534317107423,-131.68826797403887,44.64284668877563,-141.75439898438697,C,0
Male,-242.49893869495565,59.033791535396794,-43.884555094618584,-18.053809538864208,E,0
Other,118.23908944484629,-2.787713448563606,77.13807496976011,-116.93758296323584,A,1
F,-1.051285302776439,145.53482127476826,160.0256693751598,-35.034674876320004,A,1
Other,104.47835123302997,-9.063078832511131,-119.24158461570606,-46.34416541250316,B,0
Male,-14.174551598117855,-0.39082443722652116,-15.476361225474339,-79.02409820938622,D,1
M,77.74929339490957,-25.486605863291718,2.3899475126058345,-79.00831513926434,C,0
Other,-60.781853691267266,40.47692567042246,-126.09441154680646,12.365636112639992,A,1
Non-binary,-18.868648721992614,-177.54074591327088,-9.943111961010455,31.502938818893877,D,0
M,93.78210278878882,62.104680815416856,-155.41521334227303,21.735742038154026,D,0
F,-89.13097309040363,-185.17777362979032,208.3367271234804,103.82940186122028,B,0
Male,-81.17891584770803,-79.36362787638042,134.61682092532698,101.92155607253541,D,0
Other,80.63614268481723,46.733562786092094,21.58159085277417,-28.42641758344117,D,1
Non-binary,244.2303494993817,-202.8495597336157,-14.99971857773517,-1.5323126871016268,E,1
M,1.6488034391533242,106.04208662934711,-160.53988568326284,122.47808916657812,B,0
Other,70.73623907897782,-120.72497464081341,105.00059478761874,-10.107299785518975,D,0
Non-binary,148.4237299260992,25.683129939377086,53.528681455009874,42.01686939169997,E,0
Male,84.87116252136872,93.6096168074494,-41.26020435308644,-26.486318336717506,D,1
F,81.46232135342609,-120.06365487738209,142.10584129322672,52.15576306764219,B,1
M,-102.82576654677746,-40.06240947885099,-9.153747912154145,-77.84070370557605,D,0
Male,53.56896871464997,5.7139102567957485,-53.20010512543448,30.75253210580095,A,1
Other,-174.50680421263561,62.19939994450012,-91.51876341098843,-64.92605909382935,E,1
Male,-33.34733909690832,49.18036164684996,219.11694186418833,86.19034579719272,B,1
M,60.381636841362706,-65.22528659090973,70.89822061826318,-8.28904693824864,C,1
M,-35.034730207438194,-181.35297398593966,90.719532537298,0.2671443974691283,E,0
Non-binary,16.09350515622525,49.065635460460044,-88.38816223883661,-25.013228599860206,B,0
Other,44.6479562819282,-5.060190091534864,-86.76540482782768,78.05246591600348,C,0
Female,-183.63884064487453,-39.501678447638305,84.61597819933787,159.00797218784325,C,0
F,-247.93034644341958,155.81415639972764,-57.730422721395314,1.6134202874705244,C,0
Female,-70.36916681077544,58.050353826596876,-87.86601732965507,-130.55291326831647,E,1
Male,134.66538376044153,1.2197016240405196,-180.97729251239016,-77.55364892945423,D,1
Male,44.44965533252383,164.11585287927278,-121.71934724317708,-4.685201687156858,A,0
F,171.91025505175207,68.88976047321948,87.88731268048481,64.74750629188225,B,1
F,106.85022147938747,-25.605322055509376,32.355929933935286,115.54577049950363,A,1
Male,-128.1470608950566,91.31554252246238,152.20580170152542,-60.36421690175917,A,1
Female,39.50910977865955,-5.377879717918345,-20.763169280644558,113.9330774602175,A,1
Non-binary,-127.42461593129741,21.891129145441194,49.92441087621618,108.59909543893309,B,1
F,202.31902471439614,-87.781655832366,-78.67332303712244,-100.27053564988123,B,1
F,-111.21591936862205,-59.05726715470404,78.76879875959307,76.41627250318652,B,1
M,-126.07396997982667,12.117869992991702,-70.93098739143412,64.10442262261242,D,1
Female,97.65576803425226,-198.09746077022473,44.702392971515266,-46.87339279516576,B,0
Female,-141.24325307897607,34.91349333842681,-15.446547493254506,166.8253268960985,A,0
Male,46.00134368582607,-5.781758335201177,51.118263817791146,180.48400095916674,E,0
F,-28.703325513637573,-69.26291632323722,20.775885353722874,-113.90602218874555,D,0
Non-binary,158.30484364897458,-48.17689077247939,134.27974417508472,21.919640999070737,E,1
Other,24.700862335388543,-9.433515871733965,104.0500678874412,8.223634067819948,C,0
Other,-6.802922845165598,-227.6754898252292,-152.09340598869215,29.727230574988468,D,0
F,42.271000374737966,31.77580958514351,91.29044355118401,124.93751938489311,A,1
Female,-51.483679141894115,100.59429586996636,9.896604047576723,-67.62402195832816,B,1
Female,-136.00884122432166,119.11042805307719,-16.790401149851817,47.85704334232502,C,0
Other,20.332608041333035,32.40059119742329,63.10657624997194,17.59383932476153,A,0
Male,-67.16432823145261,115.0832181798337,118.74902908876945,102.99552629777173,A,0
F,-73.78990039949198,65.41574131880643,-458.5362490450109,128.3808490623817,B,1
Female,167.93519795468364,-119.24041457666034,-17.659609992635232,79.20223124834381,C,1
M,99.26022038219489,-75.49373244594591,42.42487583064421,53.500297789948014,E,1
Female,173.2143789127712,-231.8703675365809,-32.01493399617325,-47.49779177605066,C,1
Other,-33.44951125963387,86.73360073876304,130.8833861208587,218.9984489082993,A,0
Male,-49.34081134468804,-97.68259859048136,-76.8355525686149,-75.26972430898137,C,1
Female,76.05291530179403,-175.16580843416318,-23.55077366891651,135.3876202907718,E,0
M,34.64809972522629,-152.5363777450124,150.38612816219037,93.05610052979198,C,0
F,78.31953588022705,-27.00159064959738,101.88867291887611,59.51335906886664,B,1
F,71.31818845962663,80.66278517621787,298.3997779644784,-75.4686208977567,B,1
Other,66.3191729965447,166.7262404513857,61.35292003495283,50.676694886138016,D,0
Female,-120.58499005732351,-57.70382438552555,37.857853508427546,26.717217325488225,B,0
Non-binary,-161.7355987098263,-25.106606576244783,0.05286371264075665,184.75350247442705,E,0
M,70.88585347263175,-40.17725342934804,48.08714839589271,78.96477739333619,A,0
Other,-41.63387186354836,-47.55340610112326,16.68581157933435,135.52453549605085,A,1
Non-binary,-43.734009162313825,26.190401674042334,-18.92593635365741,-91.59263941183147,D,1
Other,124.42726296052669,70.75276264873368,-76.9078590209063,186.65600961824617,A,1
M,106.38881504108247,57.11830962958568,-6.353327227382617,36.73419765589681,A,1
Female,-27.063335074854113,-7.5100353490034895,23.165307044451506,-53.45664488175228,C,1
F,19.07092342724779,-42.71574154565993,101.51844397873148,209.70027896354586,C,1
Other,112.64816971367286,-18.94246996286359,-30.336540875675244,193.3310030033181,A,0
F,54.15790384517499,-157.3859715130366,-38.35093997811738,76.92522096780468,E,0
F,-204.85986523093658,166.92945548175524,125.23549905043414,84.82303292752478,B,0
F,111.17797496062134,-141.0678744535903,-11.489849800937996,50.50864601342339,A,1
Non-binary,-34.19288585737881,-193.36493042285937,6.755441123658021,-8.145199946922833,A,1
Male,64.94928874950416,173.68113350755462,112.54769168134789,49.086185415001964,A,1
Non-binary,-22.66236557099033,-10.684896239618027,188.1946100471138,131.16241509328623,E,0
F,-33.58105092978334,-1.3472736828562661,96.35293903973864,-32.66190171211392,A,1
Non-binary,203.518633501123,112.62930662494396,122.39321934740164,44.8312787836268,B,0
Male,-57.8893255016403,54.88653493102132,73.46002714680021,-117.04990409140505,C,0
Other,23.02241438298412,-77.26432933503314,-14.358252454219656,-39.80926017254203,C,0
M,342.2913414330916,74.39355292102455,115.27264230695987,-4.854629451099326,B,1
Non-binary,190.86465385138132,-11.898774061844195,-91.97018885929928,22.077587966060488,E,1
Non-binary,-71.25662991576475,-92.53077845979372,70.27962775137405,153.78979132497926,D,1
F,-102.37769009706679,-127.75568308570297,-25.99985719572827,-128.31738320411327,D,0
Other,165.98183480647063,-53.48194304636459,30.336514223552914,-82.96419569086511,C,1
Other,-51.37902631709592,264.0270721486909,-0.5250772218125217,-41.866351715490595,C,0
Female,123.5450094390107,69.44830257126749,77.04748553173467,62.05885966207586,B,0
Female,4.080060107635449,190.15593705559036,-69.1043680813198,6.493585276324137,E,0
Non-binary,21.906797562565306,0.8448003951543954,-144.88924037163272,-42.37708392066017,C,0
Female,118.75185878468298,-8.165568122096403,-212.43345394850115,-95.34500270077987,A,0
Female,-86.62640368007585,-44.61869038249532,99.89948925743113,27.371894860910963,B,1
Other,57.41924403424381,122.53288249440627,-12.188684047649645,-26.89494242486902,D,1
Non-binary,138.52576115635026,20.394746210329412,-78.3723249802249,-68.57698165444761,B,0
F,75.77968612000797,-60.000163053995415,-206.94875532709312,53.28283784177481,B,0
F,-54.250145806457326,-10.769317497649444,40.417181290503976,30.01384138579246,E,1
Other,-39.49725326612567,-72.38545296266913,-219.07756676896474,-56.60818499538951,A,1
Other,-93.02293961062297,51.635175593811574,115.62325011220602,-125.61422641321865,B,0
Other,130.57535205597432,0.8057693270101713,-71.02851065916495,120.67150107534275,B,0
Other,-42.40420429539951,-87.34299665847895,-2.200417664373283,-53.480206544548714,E,1
Other,151.00639576450604,69.11395407108888,-19.72117572575191,-16.237836723673237,A,1
Male,68.41916979820876,6.596505570220349,-216.05209829484542,-81.76716634177784,E,1
Non-binary,-163.68944809696174,-12.76881047739563,47.47863723108262,63.367523191605756,A,0
M,48.07935903255062,118.69606778165756,-52.75716884695941,-55.48204740932295,D,0
Female,128.8572463979882,-97.64698651963451,132.22673389109053,-79.95023396949999,C,0
Other,-92.27591747485742,-64.8530490400569,-35.25225595170014,-32.331586300840705,A,0
Female,84.86852086778856,79.68020713615715,-76.6072102582573,-19.312113542788897,C,0
Male,-61.284717665620704,125.96254505639104,177.2878623055305,-114.48756498644302,C,1
Non-binary,24.972807214037555,101.1453918406864,-11.393772735020644,69.93093647980136,C,1
M,-42.74145356946692,-59.72303917901418,-39.01433494132584,57.13207223115435,A,1
Male,-23.951786165992413,-175.67968750299053,123.48279990694103,-39.8647216681486,C,1
Male,162.58741042667143,-57.29842372549848,69.92490626158335,-145.545249652716,A,1
Non-binary,-102.71334361701379,-28.739852571631335,20.938947521272134,-24.077690144106548,C,1
F,-20.4402865483018,-223.79552755714,-135.36179205118606,-66.98836752193125,A,1
F,-140.6033634989393,11.474041411685484,-2.200616036272536,-137.34058697089657,D,1
Other,105.59780415816333,96.82896178987039,-127.99457300660208,-38.34760020179072,E,0
M,23.786913352488842,160.90416109025725,-13.077590015150106,-181.092844058011,A,0
Other,3.547852278194795,-19.88682362854532,-36.70358046576697,-78.86647543705386,A,0
Non-binary,14.280618738861905,53.259347100369624,32.151455927564484,40.6277973316732,B,0
Non-binary,21.210920312062058,-88.97445032201793,166.62835547684338,-119.5235716395252,C,0
Other,-29.274231242849673,57.62808935599934,6.329324598830392,-26.925526858353415,C,1
Other,91.99773791105682,-66.96476047190055,116.07513576118332,45.54088560824813,D,0
Female,64.77896146505765,-7.293393366110773,59.83876088459058,2.456071911557713,A,1
Male,-13.118753652661571,51.04828856497938,-54.9028103312441,-72.09094148886295,D,0
F,-47.961026844481715,-103.12816245450729,-49.62620437237282,79.43193824406023,C,1
Non-binary,-54.71045779643122,-203.22922095824768,-6.726096043733347,7.215384787240066,B,1
M,-133.62017204111527,89.15580995806285,-66.8983646361172,-56.24620054199585,C,1
F,66.47567412313357,-11.59589515508244,7.5478508704859655,-21.838503995022837,E,0
Non-binary,51.16022910597121,-21.647496145781083,5.6102652426105,47.616172312767944,A,1
Non-binary,61.710445397228064,-42.883909081814345,8.60384789301713,-20.74857647818058,C,0
Non-binary,57.51354793711866,-86.19029907028016,-65.42701563954705,-151.4560264567108,E,0
F,226.7351077592525,-37.98337339699503,26.648266524682406,96.84329324905373,E,0
Other,-20.43547242251113,-107.91914235342166,152.59461895044356,-71.97617363312536,E,1
Female,24.081680181887727,-58.81006168591099,67.59718404442681,58.58450496070743,A,0
F,-166.53651835187526,167.01838125424612,-87.23112567002612,95.71924747052543,B,0
Non-binary,-127.90330286656378,21.25706341351438,-14.2895780095388,-174.1192889483218,B,1
Female,26.995835337054807,-35.51497079824462,53.97448683234175,106.6628067045147,B,0
Male,87.40059493429993,199.51278505234254,-22.17777463793052,-54.76058821100517,C,0
F,-115.42125078693448,22.660027471490395,84.8662653162436,47.96668806585458,E,1
M,21.963118374052282,11.592924378887474,-146.16414856374692,-66.05860970867343,C,0
Non-binary,31.858765559810088,38.60480859512383,-96.25634051907153,-23.88039805428789,B,1
M,7.182825917431076,-32.870494759109796,-0.3638521554236804,-19.183530790737866,C,1
Non-binary,-75.53049007456016,-143.69885540705764,75.74438141999956,-143.19344771930497,C,0
F,74.11998543400895,-5.54582157517958,199.87109670832047,107.36361597165423,A,0
Female,-2.664725229762242,45.80908278877609,166.29582684097068,19.636356694957108,C,0
Female,-103.95429693574738,-57.194358111064645,-118.46957045742094,3.027850680717387,A,1
Male,113.35203798108027,1.5026685566207887,174.68178227215537,53.868070126751114,E,0
M,-161.94992413298516,-178.39409000285903,39.46016622496742,149.35740589627866,E,0
Female,74.64040437845962,-84.15238086370212,84.74881430908563,154.18368693740575,D,1
Male,-38.36299698457929,97.82860695942887,199.86040295309894,31.115879360869574,C,1
Other,30.01011634177618,-34.511486061065845,-5.023580857083673,-89.63264477311242,A,1
Non-binary,18.40939288116898,129.73657173040806,17.93849252549567,199.58429849513428,D,0
Female,-58.87433400791817,9.923992395010837,-73.31459042344798,-263.9605744190685,B,0
Female,-21.598585205767144,-141.38511623137947,122.35627442309946,-118.5912306262247,C,0
F,164.24253531430884,-35.40684167440942,-49.32084309946171,-92.70196845088475,B,0
Female,-263.63309578957785,129.90068228285872,206.54052848809687,-22.28284195597873,E,0
Non-binary,27.563532441934964,8.517768430230968,2.766567539637317,110.12313679105755,D,1
Male,-17.51044478405309,2.2272933256632736,49.12895921354942,123.93759940307652,B,0
Male,-36.67461457563116,214.71267942140835,-25.644222446422116,-46.78764552185007,C,0
M,-11.187942835907615,-175.5871592062632,-9.922137644994187,-70.40137312155642,D,1
F,111.42655613665715,-191.84425769760492,161.93881624461147,52.16512763514963,C,1
Other,32.67129302758981,-6.740684380795127,185.84427858774876,-121.45225558720789,E,0
M,-107.06227785851081,-16.26155239242558,38.5737380868439,30.619456506721814,D,0
Female,-142.12546900910777,23.23847982351637,-18.237884671055298,253.12736661447877,D,0
Male,-150.86827636773307,0.1213415776680371,165.08086346502026,86.13550780489486,E,0
M,52.93605479128618,-119.62268042149094,3.5132832986633833,-10.573565777895539,C,1
Other,75.10860239543646,88.73933490235443,103.61509280411386,-5.790862875630744,B,0
F,-129.76628947551617,-141.9770630447794,110.88466523565768,-67.72831294218432,A,1
Female,65.11374699149808,75.08797583589242,-68.14447163085802,-286.2197284640264,A,1
Other,50.50953176813064,173.29974089750374,-68.84066742235615,158.36565336280484,A,0
Non-binary,124.719628781693,72.18511925430904,160.2143796132733,131.77797792422362,A,0
M,-37.264686772878804,177.98294719605323,-67.8167396270858,10.413548278936577,A,1
M,58.495718666001665,-129.9373793637223,84.53797278845633,-140.0044033098702,D,0
F,111.7453454630872,-163.37007810529042,-132.41533021693948,103.93441773155968,B,1
F,152.42860581227896,-7.366407109277268,-111.48980758403131,75.2151167386158,D,0
Other,88.41302488751407,-42.41911291329215,-10.068497897851833,89.2381233767177,A,0
Female,-69.54679472915777,-28.085474863697623,-35.400919196402214,6.980036027388405,E,0
M,-160.01621325626337,-165.15693246909407,42.20473776004456,65.23923823094039,B,1
Non-binary,37.25333158305481,137.60990462810815,4.152082795730902,-112.98534705293726,B,1
Male,49.22632770365048,60.66425455812469,-54.68608185599643,-103.70778213425957,D,0
Other,21.647295471489215,56.298883969089054,-61.65369172871399,-56.758934370973904,A,0
M,0.44628560342973456,-65.8100635734706,11.080447356743333,51.72232113973945,C,1
Female,-59.11042466996131,-57.4600895663114,37.97638073826615,-89.85920528034525,A,0
Female,123.73866788524757,17.003218273766084,-64.80519063723612,-30.88485650839146,B,1
Female,-46.01187293100251,-122.70945697766844,151.95231524461624,216.94017469462185,D,0
Other,-60.376364678225826,-74.03398816568621,-122.06968850521524,-17.252747619586216,A,1
Male,-188.2791142734889,101.6722753889698,22.33998917581835,3.196118106524161,C,1
Non-binary,-134.7692291054216,8.502690715672086,75.15960875724987,1.4353406561052926,B,0
Other,32.09359612611091,-204.25116928074485,-27.494841541098484,104.82315385517605,A,1
Female,27.93093222742896,-137.72772257804428,24.481571908692747,40.09806481829118,E,1
Other,-16.968601078519406,-31.207900021223466,14.623170206405304,214.29364651201527,C,1
Non-binary,-81.2666243894089,91.00388327937428,-4.542463654849876,96.08147748842366,D,1
Female,177.9494304599599,-21.15691967865643,52.236510698283425,-40.444074581275565,B,0
Non-binary,-28.56070576946619,32.60109007661733,46.41259056192643,-109.92563626499354,E,1
Other,21.660441562138054,156.21962025469452,52.729136498633785,273.6874590554872,C,1
F,-21.849155267006967,-32.74160566320481,79.77045567546945,-20.14843523718521,D,0
Male,113.98468141028948,-64.61820643618749,-37.14020224149072,-163.376797835847,B,0
M,-154.8328883078606,97.32855437755875,-15.10031778855821,121.02152973870686,E,1
M,39.865397122278466,-23.05364249562476,179.17403229514665,163.74947462717714,A,1
Non-binary,149.64782864872657,180.57200011489314,23.064233171848258,-129.17059881274952,E,1
Other,183.718712702117,9.709500741868837,-5.162052680700753,111.22787510501672,E,0
Female,78.28687844033291,28.032415266422717,28.366589702109817,-124.5694062295357,B,1
Other,78.77696845148054,95.58852744979124,-55.98700883422568,-134.9157913744957,B,0
F,112.35798231921028,55.63105849767431,55.30070108867897,-114.57255990046204,A,1
F,-56.2328043983964,135.82852654685638,-51.03182606498253,172.54794044788335,C,1
Non-binary,42.47986869959992,-102.47395025066386,80.05244972741414,112.33155209711747,B,0
F,-136.16542475019406,-82.21576508595713,18.992802421998313,-28.069673464668526,C,0
Other,11.239143231891155,-88.52854215661587,-146.72856668043255,178.04058737062246,A,0
M,-81.14789364778045,93.02188064176866,138.49571401212302,-54.42031465177474,B,1
Other,-74.28627034793797,-126.38969652130324,110.93481958747313,-160.914058969675,D,1
Other,69.05530042684278,129.95538573148033,-28.604348907292948,56.674229406030506,A,1
Other,-48.76394201392148,-153.1987377204002,71.85983292068644,49.43537433120186,A,0
F,-9.773585633456937,66.78553707463796,-67.0396266269382,-107.09452630120086,D,1
Other,86.64068707791228,-24.409290641312687,16.069574459871035,103.9052965789001,E,0
Other,91.50064327573209,94.37659308679788,-99.70473667843764,-52.43970249189774,A,0
F,-164.83296445401157,-18.03936683556428,-117.82971119430985,117.2128288141672,C,1
Female,-23.635929408565413,20.589784941590874,-101.23565047489433,69.0770151992083,D,1
Non-binary,-172.1872447396548,73.11106809309462,18.93221054269219,-192.42204854530758,C,0
M,186.78266227267025,-126.38482860600044,70.03882123689957,132.90698387528266,A,1
F,-384.4930356157488,117.65783184225045,118.10526983215237,-168.95735270864887,E,1
F,-23.220395050834135,11.273527400947547,155.26775645329752,-105.98428428614383,A,1
Other,-36.866620910881316,77.79662361333874,-121.25611237748586,20.351442409170886,E,0
Non-binary,-137.54457591377928,8.833375059358078,-22.496662209158465,80.8730225209485,C,1
Female,-220.03663085940036,-61.97942206398479,-41.94271785757918,113.84720710019305,C,1
Other,-20.73830534508013,18.12306784977136,23.852400098103814,52.13594378000806,E,0
Female,184.0340292046497,-47.157634121108835,70.8466986569031,55.790130180534014,E,0
F,-21.809984941328242,-163.28520584224785,2.4168876413342497,-143.9723762540022,B,0
Other,148.81551343865445,70.15274877693749,28.887867279658753,-151.31058706000232,E,0
M,115.43065904616834,-21.713424261463366,16.636263921269194,156.0290698793032,D,0
M,-15.649532594936119,16.515505909653623,-128.94943541123618,3.335567599421169,D,0
Non-binary,47.09729882823003,-199.09563291829843,-85.96103555073381,138.91475009839817,B,1
Female,-121.08709221728517,54.29698609483429,-107.83553644915112,113.91493127879878,B,1
Non-binary,-104.67524129193713,-19.894965015888246,59.793722306971645,45.38413435798141,D,0
Other,-6.928128413992731,-8.166767567449497,70.74945013425634,-53.38974027166936,E,1
M,93.54412882771588,-153.65929457435576,-62.563878473370835,127.584374916013,B,0
Other,164.1844339957256,101.64118936931979,-170.30409665695444,-50.89083451774342,B,1
Non-binary,117.02477573805218,-134.2582147268157,-20.180018465575916,-33.509133625765124,E,1
Male,73.15123680029,-43.38551556185914,-46.45174777208494,43.241359271799034,B,0
F,-287.8702274624034,-100.06913844116683,122.35627489814051,17.242017106890366,C,1
Other,-132.871286296176,-41.77609546501858,-33.63058206586114,-11.44062075750073,E,0
Other,7.3454283779355976,-9.531752524821842,1.8169272986118181,-61.405487633511456,A,0
Male,-51.93382271262815,-45.693218020129336,43.551672630727836,-101.52067877815232,D,0
F,65.88282646429248,45.58993646456125,152.697144494023,1.861839795321614,E,1
M,-31.452014694776754,78.64849068294878,9.432378049190202,-127.4777545090841,C,1
M,24.988618860794112,-256.02559784815077,59.06822196095097,-207.91710732747305,D,1
F,2.4415015752937466,113.50388848870863,-104.30690331801706,15.311011500810917,C,1
Male,-136.46228594207165,66.98296008336268,16.706860676276303,-33.80389548222586,A,0
Female,-73.83614763910336,-28.747116209138873,-48.54857211358631,-133.32550906500188,B,0
Male,-79.94718311024917,63.596295445384385,42.512150308810305,29.919880925424902,D,1
Other,159.09379736568766,3.8514235687014584,66.91185224659293,12.183967186753856,C,0
Male,-14.656462212122424,-101.72010594438783,-141.80349305683336,-10.48837209996817,A,1
Female,-40.42589941706192,62.187439345673646,-9.858834970765807,-70.83457660615167,D,0
Female,27.956455113006378,-40.735872172785704,31.792620626629493,-65.55926856421169,B,0
Male,98.73661006933794,-18.172849884436655,-24.133685358129508,-49.62546773850349,C,0
Female,-136.15217534661969,-150.9206644639352,-162.40367728325322,36.49223246580044,E,1
Male,-36.485115653646645,-19.391736125568613,6.562447894750262,-242.72401297931447,B,1
Other,-123.21828732364483,4.927929395239774,133.17132566274773,-69.4419204763751,C,1
F,-51.273227830088565,121.99505473407646,109.2207747555936,-17.820225450937134,B,0
Male,44.5910379645125,-46.4718319010383,47.54577973014434,-4.856912608204514,A,1
M,37.51645686810356,169.73417904797066,-70.25340345124475,169.97936474897634,D,0
M,36.29112253375524,91.58777275672459,-5.4176658139617135,-25.57290498986819,E,0
Other,44.45488750617332,-24.832983652568874,-84.78120067449704,257.51904862115873,C,1
F,14.50665501588911,-73.32022226660642,68.63770977893647,-81.55135668753091,E,1
F,-7.082934549863519,-17.09226588694755,205.83593134065765,96.15880909522504,A,0
Male,-8.930408827391235,-53.87867907103093,87.82477136349584,55.0985566233599,B,0
M,21.588737781387465,-154.17727437610287,70.85128767130246,-58.07886244466462,D,1
Male,-104.74894040726153,-145.72651327341526,-17.97906903420002,-14.911550963195195,E,0
Other,-38.02885210856492,18.924487050987114,43.273728079568805,-104.65089231590864,B,0
F,72.88939892564667,117.79782872673825,-77.30207405053905,18.518410902209656,C,1
