genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,D,-12.864338354583138,D,-26.719000000707883,C,B,A,-71.18527387917267,D,C,-108.24417353685465,3.908904293709021,A,19.33044136034876,A,114.9908936309912,A,23.87048590336057,C,1
Non-binary,D,151.78622341888607,E,-84.51942846161421,E,B,C,30.734774180041676,E,C,9.026463120858102,39.207701608314885,D,241.42199417133958,A,-56.94150369042718,E,19.436591200928792,D,1
Non-binary,C,-54.36599051928632,D,165.8869811371091,D,B,B,-49.58698800427161,B,A,83.12666991564376,-75.83211707400224,E,41.545763069670386,C,-44.51423260573516,B,57.780484744990815,C,1
F,B,-19.023768390008165,D,108.43254761566618,A,C,A,62.020657060220586,A,E,-10.349713791214517,89.25779672234539,D,30.155751190043173,A,181.82699190479673,C,-159.52085897287625,E,0
F,D,-115.61975956736654,E,-90.42870031371473,A,E,C,12.911263653249044,C,E,-110.0815048593881,-23.187789343008284,A,-55.31422317561415,A,-13.56063152509456,E,38.99538619324468,C,0
Other,B,174.82473285805685,C,-154.0981876160322,C,C,E,138.1454164484232,D,C,139.61817236989737,53.989513072563156,D,34.75941657381559,A,-102.53468521861583,D,-38.017604131509145,B,1
Male,E,-88.44083513649204,E,-80.03916028025911,C,A,D,-63.01076341489564,A,B,53.659926419408286,146.2395708348452,E,-82.00061343218277,A,53.907013811140956,A,-77.41383092961883,B,1
Female,D,-8.825107276641738,D,151.63712751428488,B,A,B,17.47246365512071,E,E,33.006819243291375,-12.622465464803492,B,-3.7789552929964367,B,172.59980880432022,A,-75.93022543495118,E,1
Female,E,161.10028088168556,B,72.60551727822697,A,B,D,-138.8156052198227,B,C,173.77041505198991,77.34262672922452,E,-49.21625834400105,D,153.77848318503135,D,-151.19910507422347,B,0
Male,B,3.2561011605236265,E,-66.17355171113202,E,A,E,-172.73646489659933,C,D,129.67726430577795,-171.7511844747258,C,116.17368132278325,A,-179.8587343725068,D,-14.916018890317876,C,0
F,B,-19.970673227638038,E,-161.85565383676695,C,A,A,72.98280154426277,A,D,-48.53548395484099,58.87723440124519,B,25.355610506500938,B,66.0825328435226,B,188.36650504000164,E,0
Male,E,14.012277717084654,A,111.87772342886635,D,B,B,-44.65548274420698,D,A,-124.13302051421012,-2.753159831621585,C,-83.45102946625252,D,73.64051635871131,A,71.76955500510921,A,0
Other,D,-69.21063030844259,A,27.54433463598085,B,E,E,144.048140511955,E,D,122.51369474513152,50.71105219617114,A,235.71635911438733,C,-20.83116031713611,E,-9.018273133834056,A,0
M,D,-146.6660349112127,C,33.912422378167975,E,C,C,14.57018481173864,E,D,-184.40618693325982,121.15564590197695,A,-25.719300111116805,C,49.8470381575707,D,-80.22175072783253,A,1
Non-binary,E,-16.01263500147551,D,26.453991648743884,D,B,C,-176.05238136051716,A,C,42.364858272672706,-71.30790292628511,B,56.91802497416886,C,-103.00689135394015,A,-17.643420711009572,D,1
Other,B,64.74385542497185,B,21.98476818121168,D,C,A,-67.42958683103612,A,D,-138.9989213350345,81.88813633043277,C,-20.811159244679633,C,-34.75250727346171,B,82.33655730422868,E,0
F,A,-66.87622115341432,E,66.23927994515843,D,C,D,-7.833433680450979,B,B,115.9606556231912,-145.68608313638504,B,18.322647676878184,C,-169.2663547908465,B,-80.58774296658933,C,1
F,A,-107.95961983601833,C,51.50062696472004,B,D,D,67.79168981859512,D,B,182.8806399232866,52.18891046734117,C,-53.48835310636618,C,56.66476866742648,B,-7.091899678881569,D,1
F,E,-107.08639165984381,A,70.62350323909065,E,B,E,-53.13795316238964,A,A,-22.988584767607698,38.81104025039373,D,54.232239686394834,A,-0.909363070209611,B,38.98422400405793,E,0
Male,B,147.07552848363662,A,-118.32061659819757,E,E,A,-33.38261582932969,B,B,-89.85324181499345,2.1479115031838463,C,-116.2036933413857,D,35.28677777407286,D,82.96921514968692,B,0
F,A,-95.63103375716963,B,-40.789525777216724,C,E,B,-14.92348562061809,A,D,44.62722891547146,150.78331398816908,C,-78.34669448838315,D,-179.4017262950809,D,117.93417193281445,A,1
Non-binary,C,-101.17835266299939,A,-68.43469159064249,C,C,B,5.67617802464916,E,A,-57.42866531187387,-150.95692707110163,E,11.547029403210923,E,13.357125100343062,A,-66.92169642069535,D,0
M,D,39.382105681337535,E,56.94081967234413,D,E,C,-180.328340424456,C,B,-119.35688907107023,123.7752970456253,D,-112.39919940519785,C,89.95087675090831,C,-126.5079341833933,E,1
Female,B,-1.5788477307515494,B,-5.235525274328494,A,B,D,10.14272701868135,E,C,-153.71214821228315,39.26063903015496,D,21.965617061458794,D,49.1327504970855,E,-54.56621833163712,B,0
Female,A,-108.08510610138742,E,-90.89169913210655,D,E,A,89.31457802312825,E,C,-7.4712177662881105,28.627761660803948,A,61.19834191741684,E,-61.42500991711647,D,124.89329061382617,B,1
Female,A,-30.827076192399545,D,10.319298649081267,B,C,D,50.88910654220186,B,D,159.1549212077139,-57.70026480677747,D,87.56540729961458,D,-133.68802776304415,B,37.01689922640463,D,0
F,D,-117.69486337142638,E,18.884956722655016,B,A,D,8.87559527143733,B,C,-135.75768465146658,-58.7844733466193,B,-95.0075079484113,D,50.64904005629152,A,-43.265119713145445,B,1
Male,B,-11.456883262549244,E,-83.25793909471827,B,D,D,-86.99803508146913,A,A,-15.278794030296247,47.01482436409983,D,111.87738784776433,E,10.75165950940858,A,-26.913539176629502,C,0
M,C,-1.1048567704284298,B,-13.301625990710027,B,C,A,52.745639744929406,A,E,-23.02594154258322,-53.50056441349036,D,-48.09250534832799,A,-7.656397519791942,C,0.2930912738127239,B,0
Male,C,-61.136572228576,E,86.80789626064406,A,A,E,18.41956383388748,A,C,-10.728070847964027,153.74913284796648,D,136.38234485168553,A,-144.98859355712537,C,-187.38717673814102,E,0
M,C,10.747088475881508,B,-26.797171694446558,A,A,D,-111.40770342912954,E,C,-14.019454066842812,-129.00091171392435,A,-43.57567602674941,D,-144.9090601153135,B,64.80318355612123,B,1
Non-binary,E,126.30877006916887,E,106.80477165230037,E,B,D,159.70315338221866,B,D,-98.35990847471585,-170.78151040440804,C,-58.558116799756675,B,123.13995220688538,B,-10.854335585163321,D,1
M,D,-144.67709656531628,C,-21.72601199159649,D,E,C,54.459554202531756,D,A,-34.37737780865187,28.5704482922019,A,51.091038171974354,D,-43.64089954796378,B,153.89851119889482,D,0
F,D,-64.63728582303212,D,46.843868150260604,C,A,D,-67.7084643696455,E,E,129.01112096477786,-88.0917777920807,A,144.69081995163214,B,-23.695376099586664,D,-94.10369074948764,B,1
F,E,-91.2411457653431,D,-195.53208290197864,A,A,B,-108.22518736759275,C,C,-203.2916173074655,75.36170529420022,A,-149.98883405531603,C,-12.152481462909154,E,41.38509215947611,D,0
Other,E,58.73720290244783,E,-224.90828838456434,C,D,E,-98.25220201169806,C,E,42.74107454339477,79.5208140348053,A,-62.81167493043296,C,-119.52846231617727,D,-22.234861648310442,C,1
Male,E,-126.9608358891824,E,149.16739787236014,B,D,D,73.11316170599767,C,A,-24.382119427886025,46.10644375663983,C,20.25821443567498,E,-130.5329843220373,D,-104.2662360954529,E,1
Other,B,-33.2357840473019,B,10.252154968244536,C,B,A,-141.88742839612397,A,E,-123.22879952088587,-15.073838171593906,E,-73.66740045111929,E,-32.12040675269529,C,-15.935178682986503,A,0
M,D,-199.92030476089064,E,40.5200624260102,A,A,D,-73.34059309856909,B,A,32.86016223151596,-49.88091796328792,B,292.1116889105565,C,66.24670966109507,E,112.44079831963099,A,1
F,C,49.95146995840883,C,114.74974481497644,A,D,D,119.07882879054101,A,E,-189.2050677730091,114.9370446007997,E,-66.30970276139095,B,-76.8233553736477,E,-91.35145844552822,D,1
Non-binary,B,11.182527250905604,C,-23.220948674654597,A,B,B,103.03877270721699,D,D,-23.08988222752267,-54.137840191362244,D,-49.4151352715638,C,9.128346851928807,A,-5.145857917034385,B,0
M,C,-37.92254271787164,A,-84.90968896370116,D,E,C,80.9331439741505,A,E,-149.07506763047806,-21.77555720274917,A,147.52626496611924,B,-121.05473414360407,B,46.22828311468231,D,0
Non-binary,E,20.741075326656254,B,159.32272070832468,B,C,A,-92.97372993530271,D,E,-20.74040299670655,-147.781395944537,D,-66.70197097899661,B,57.16594629821502,B,-139.67108534361154,A,1
Female,E,54.9473025337607,E,-31.70444985402503,E,B,E,39.022024342246084,D,A,-259.0229306364227,-93.24465347697083,D,14.830454788480496,E,43.779607380344295,B,93.9714379333328,E,0
Female,A,99.15376207169582,E,82.61037838289104,A,D,A,17.631787578003042,B,B,-1.8910729957821344,-47.35344372394197,B,-39.25878805267494,C,-50.639188809992895,C,43.31609763659745,B,0
Female,C,73.86525340249536,C,-62.416284846115,D,C,C,-112.67944951783674,C,C,263.38032991403696,16.80294464429168,B,97.84765267212791,B,179.08453784912646,A,115.49710557230543,A,0
Other,D,13.167803912867058,A,120.89045587387244,E,C,B,-87.2299426511494,D,E,52.22701827858437,-39.841773836180174,C,-40.5938925393971,B,79.18777513699992,C,-62.457722279425745,D,1
Non-binary,D,-60.85965701686309,C,68.96661757428828,A,A,E,85.45727438862865,E,B,63.94580422869445,-52.52207746962539,A,-106.82389986751848,C,67.1803492824674,B,101.70776672500237,A,0
Non-binary,E,-130.7828404490379,A,5.047644892702275,C,C,D,62.410148257802845,D,D,170.38818431124093,-142.03793995015798,C,-117.93200277936245,E,144.12127367895494,A,9.763490290832985,A,1
F,E,-20.100446647634715,A,-90.96634794852223,C,E,D,142.59633400943997,E,E,-46.181835573892826,-83.13625220894839,C,15.245857702096988,C,106.31774542448618,B,-70.21353725780862,A,1
Male,B,35.8611560648123,E,-31.704366398531743,D,B,C,25.20991217308335,B,D,82.62531432292349,-146.67388412707118,A,64.84651268357574,D,147.13132148650828,B,54.27811364287785,D,1
F,B,69.31655597406152,B,-91.54705406720133,E,A,D,-125.46096622894328,A,E,-84.50966539163926,-71.8259395284465,A,56.59116836072021,D,-181.99947584874735,C,0.5101663481573341,C,1
F,C,54.642658847263625,C,89.68415058929233,B,C,D,76.85285788857092,D,A,196.1672344874743,248.55852919464914,E,179.3516053947613,B,-143.14568468886085,D,-43.7967839116749,B,0
Male,D,27.25027453979943,C,-136.45794291391493,C,D,B,174.4596342373767,B,A,-32.993062902381546,111.00835155259294,B,144.32312002057674,D,15.055828208647046,A,-31.15685315694563,A,0
Female,D,-9.6642932645212,A,-77.85806218176667,D,A,D,134.3364497925197,E,A,-19.69613071681425,80.2161797363628,E,-190.6045601967175,D,-56.39521609343754,B,-76.00147196829765,D,0
Other,E,129.74365176523034,E,-62.432707280661646,B,A,C,35.88732540830874,A,D,171.3907372295815,9.18767809410816,B,80.93408799671774,B,104.65389133845908,A,166.46970333250695,C,1
Male,E,-119.36513796116705,C,-60.53372966540789,E,C,A,75.18436675133371,E,B,-18.602130530886075,183.4577711574618,B,160.65331077902982,A,112.45115700835717,A,-21.39459011748432,D,1
M,D,-55.71987659672348,D,-11.127576485708202,C,C,A,-77.3465996878992,A,C,-5.956781732715512,-92.47323662711406,A,-6.136433574172398,E,-147.53987622476077,D,46.291657031391296,E,1
Female,E,198.20889785849076,D,-52.582241666975285,A,A,B,-93.49314832871787,E,A,-1.0240708932941918,46.440753290709786,D,-117.32596972909161,C,-12.050552980499504,A,16.74776874592343,D,1
Female,A,-7.9590654850861196,C,-119.08010185839856,D,D,E,-53.53961809469956,E,A,-90.94668367050548,-137.4892951804445,A,-165.45607045126468,C,-174.0155423927979,D,24.87063573020881,A,0
M,C,-12.01158209458466,E,-42.51785296351234,C,D,C,17.429029264386067,D,E,122.54553860849869,-20.80092088545113,B,3.7057198514542713,B,-29.531007531624397,B,-8.804241777521066,B,0
Male,A,60.344231666847335,D,118.1952940556943,D,E,B,18.880013348404415,B,C,103.51273399414114,4.626172189827951,B,-16.48811506914008,C,-11.564614226517564,E,43.25977454462303,E,0
M,D,73.41195196104697,C,6.3760319036194195,B,E,E,58.011578131408555,A,D,99.67585987985963,-107.62718943190717,D,72.29511190858432,C,-249.73387165156487,C,-15.080126650826495,D,0
Female,D,104.59242698473324,A,-46.20749340005461,A,D,D,129.16044429839033,E,A,169.82839517353676,-22.86329054718726,E,-124.00918119834832,B,42.26602853737551,C,-40.622170428735686,A,0
Male,E,-8.594587394345506,A,180.28553395078595,A,B,D,44.52765406084385,B,D,158.29683247983627,199.69825221711343,A,-10.901688422176626,B,57.32436911895326,A,-112.0571371957318,A,0
Non-binary,C,-28.2331713576195,A,66.7043498134287,D,E,E,-61.52515654326242,B,A,-155.6609286728742,-46.076865638760225,D,-40.178284094465376,A,-106.70410216678219,C,40.11190388965868,D,1
M,B,-18.02380347901694,D,-47.79298070167407,C,A,B,102.10687581646734,B,D,-0.6973399386572676,14.513440109346579,A,19.687469453451374,B,45.626303828199404,A,34.7730029563731,E,1
Male,A,-3.3609297414595827,A,43.752608010240735,A,B,E,-85.40232095051672,E,B,-72.7458223271741,7.73409001276832,C,15.045264176506251,C,-52.62018695110879,E,-40.6377838445855,C,1
F,A,-81.43972209489436,E,13.538643534675195,B,E,C,123.17708446436654,C,B,18.342180456148277,-99.53332436434513,E,-81.3220585558081,E,-2.3720969329081214,A,-138.1748856257656,A,1
Male,C,15.403504003559862,B,103.92836403019147,B,C,E,30.9419535117897,E,E,-212.53889634969002,45.50995343688861,B,107.7589841013624,E,-12.141988439621734,B,56.254628326307646,A,1
F,A,-115.40178334421142,E,-112.63398002028617,E,E,B,-12.639695125510238,E,B,-91.1726192860679,-46.227412280629615,B,101.8374331665657,C,30.342022051478484,C,-206.37056016364716,D,1
Other,E,97.26799925973205,C,-0.7422025158423977,D,D,A,45.17311663097609,B,A,29.829525621854565,-236.35829327352727,A,71.89948945364497,E,47.2938006355983,B,58.24066348563124,A,0
M,C,177.72918529303067,B,-147.85819667220483,C,B,D,67.21801770730936,C,C,27.23696901513136,51.983878066965,D,-120.37051132447525,A,-16.720637394891323,C,1.3039838619113355,D,0
F,D,-25.44066883308413,A,109.88652796937714,A,A,A,245.77558432000762,D,E,-1.294791648924743,-74.56042100625706,E,-7.975885380878308,C,-144.63809597113666,A,-115.89554571911422,B,1
Male,D,90.14197096476953,D,73.07174554804618,B,E,C,49.808721039213026,B,D,-119.59142632749646,-44.04419877026071,D,73.30394247270611,E,44.00664184964754,D,-109.4383289928492,A,1
F,C,-42.42795755991106,B,98.79903147625356,A,C,A,109.17742105804436,B,B,-36.84134552040241,-87.09450841575492,E,125.27224474875976,B,1.444381582448157,B,-38.296170951125816,D,1
Male,C,-103.59912441046042,D,-64.38382093632549,E,C,B,-126.59695233883743,E,A,121.51268093041448,87.8805394013202,C,73.16536906005409,A,12.36800099888904,C,63.86215277981132,C,1
Male,E,8.155732985534017,B,38.829141989959794,D,A,A,-22.882030479402005,D,E,198.18338117371303,69.03248030206976,C,78.7207912335699,A,-27.958881638459342,A,-206.44686366817098,B,1
F,A,-101.98161039542184,E,96.9105404716712,A,C,A,-50.283403095015736,B,B,-180.50880577008346,-57.98257398654052,E,123.8606752208739,B,6.077999321371537,C,120.98206598097032,A,1
Other,B,46.50085791043377,C,-84.52784939973826,C,C,D,-44.75729928313252,A,D,-74.89065136446887,-6.859663978365551,B,-53.68067528316023,A,-50.01836708804065,D,-102.73634094858173,C,1
F,E,-186.28430103839122,E,13.581537895967172,C,E,E,-9.037268558305579,C,D,43.92405372079353,-104.08505449511998,B,-149.7032175977532,A,-7.101713423517474,C,134.99381980888907,C,0
Female,A,20.237263146563723,D,-100.27493286002777,A,C,C,-36.824982990966696,C,B,-173.56803280330115,185.10999252955293,E,15.376689070042154,A,52.33578037376483,D,-183.81243158916936,A,1
F,B,42.26586384613317,C,4.671160470049699,B,B,E,118.42471679395814,C,A,60.5519919545826,-149.16444865991025,C,135.6352401341001,C,-17.303254710841173,B,-170.5502988066724,D,0
Non-binary,D,82.38138283381626,E,-167.3566081483957,C,E,B,36.643279492637134,D,E,89.87999252810128,-63.24467502354009,E,-105.42578509230873,D,21.037056275567224,C,-19.26900990033939,D,0
Non-binary,C,-65.05961219530829,D,-61.05457758082231,A,E,B,43.26482683012841,C,B,-47.0177766621919,53.459910438542934,C,76.1120094356845,D,116.47283132056634,B,49.491697158122925,C,1
Male,D,-11.205586188060963,E,-163.95756699712257,E,C,D,211.2363091416753,C,D,-90.31388696009944,49.799284846796695,D,-7.094285472659853,D,-32.5948640098286,C,93.05043036195737,A,0
F,A,-68.22381702488153,D,-48.86332112979953,B,A,D,31.166037337634915,E,E,87.62422974316034,-67.35737366929253,A,-206.56478009776325,C,44.4836496634856,E,-40.26906998280262,E,1
Male,B,-29.447688900477676,B,77.9039320999083,C,A,D,-168.02555315676778,E,C,-58.20949911620868,22.00844258782766,B,-38.548780477900806,E,-32.57402171676039,C,173.47428973573045,A,0
Non-binary,E,-83.62507772176801,C,-24.000038665545745,D,A,A,30.284909147597112,D,B,31.89165282637083,-164.05354860071228,E,127.27317185186556,D,82.7438483548717,C,110.68877115823692,A,0
Male,B,-154.62689958816208,A,34.60854852285084,A,A,B,-153.2818868184054,E,C,284.87677377665665,-20.992176480442343,D,59.97323897742554,D,68.23709875356575,B,-2.2959496711094602,B,0
F,C,109.73656978772226,C,157.51045938177293,A,D,A,74.53206015173296,C,B,-13.704116132238564,4.645922956163138,B,125.79024173846713,B,-81.93796872206637,A,1.2823182629433578,A,0
F,D,-141.71661308303015,A,167.9812695273939,D,C,E,-137.14256719821648,E,B,39.17673294883801,25.40945019670311,B,-57.07624761318729,C,45.45941019595196,B,-7.120242148700312,A,1
Non-binary,A,79.40140085572081,A,5.238141655189527,B,B,A,146.11050732275172,A,D,67.93008927585389,-54.254602370157535,C,-53.554576163205944,B,-99.83085990327619,D,-40.769060296998646,D,1
Non-binary,A,1.2792937386780996,D,39.39377025402463,E,C,E,37.339948438691714,A,E,28.40860143948123,35.43047487884187,C,-102.33757427860115,A,67.63512680216688,D,-79.41931056876278,B,1
Female,C,82.69208269301858,C,180.5612309410751,A,B,E,-211.707081691656,A,D,-105.13082355166594,189.80570126935137,D,179.0780168548843,E,-90.77754378183923,C,-51.61203745755015,C,1
Female,C,-101.77629352265814,A,-37.811219513619264,C,D,E,178.07945965730346,A,A,-32.001172478143054,42.20642094424734,E,7.1896971854174065,E,-196.21899155854067,D,-66.60211956375822,C,1
M,A,12.427420198866793,B,-114.16866157097812,B,A,B,8.08392372803037,B,E,-136.09091837281622,68.49552788215641,E,44.13443248112342,A,-25.904670555331048,E,-16.817367490531833,A,1
F,C,26.540129493998464,A,18.497724404456516,D,E,B,-42.86240446202086,D,D,134.41031441220622,-93.20791355899392,C,-49.99572228847442,A,-150.2261667559258,B,-49.1380644973838,A,1
Male,E,-65.6421703223853,A,53.98561176223462,B,D,D,-133.83492477550465,C,E,-110.8015516749421,59.969593538119796,C,-140.45782319502095,A,-16.0631241933205,B,-89.1619152847399,A,0
Non-binary,A,-58.91230826622804,A,-1.6906366178573995,A,E,A,261.84618998634954,A,B,66.12985822393377,-78.86406927485992,E,71.2587565221581,B,-104.71362248884265,B,-3.223423165176974,E,0
F,E,164.02582847572813,E,-89.23979210115866,C,D,B,26.57128061474989,A,B,0.31055431320640847,-36.213432695463894,D,145.54569083374483,A,119.61896175242306,E,-23.00141205978138,E,0
Other,C,-108.87376632888343,B,-88.74568574075195,E,D,D,-17.630114247773356,D,C,36.94790959819879,33.63245119610283,D,-208.94369477926,B,18.87734114261,A,-9.969810922018675,B,1
Other,A,35.86663860332641,B,-0.2653016779565365,C,D,B,-48.117992287493685,D,B,75.69122306036475,-14.503736503409002,C,-27.34008948261874,A,102.22198922441679,E,-141.06646482610668,E,1
Female,A,-24.48941801077075,A,-43.273005845302514,C,A,A,-124.13369770639085,B,B,48.382440632068224,-29.103783741203465,B,3.170184469103136,B,-119.51688468308306,C,3.33053094797512,D,0
M,E,18.721610192856293,B,63.4556343115367,A,E,B,-294.3943876520404,B,A,303.82915665170856,-137.13985942488677,B,-147.76154931038172,C,7.088981305292551,C,85.92323866821654,C,0
