married,nationality,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Divorced,China,Other,63,C,-82.95689319018435,36.3157855642255,E,168.84954929090873,E,-102.37491334302587,A,93.85270291791763,-98.00018614495691,C,D,0
Widowed,US,Other,44,C,113.35692148089169,-32.03085518273708,D,116.57825645749963,D,-14.500627000591205,C,-203.16646010345934,25.52599175781874,C,B,1
Divorced,UK,Other,69,E,-308.1362447809518,-114.94968701694744,E,-128.4009337091384,C,3.1980067502857756,D,38.068318314542466,21.45927686507743,B,A,1
Divorced,Mexico,Homosexual,19,B,-45.77202230344343,-90.5539030125416,E,228.4705311685779,D,262.8729063608622,E,142.44808882657912,101.87108933925731,A,C,0
Widowed,Mexico,Heterosexual,70,D,202.14625437968442,19.1632143850149,B,-118.60485245783343,A,21.059106137383317,D,34.54322116409096,-9.846716968507184,B,E,0
Widowed,Mexico,Other,72,A,141.05719465459708,150.8371343429586,A,-54.77635389840212,A,-1.8035253088360126,A,-20.645877810860192,-22.97898428713984,D,C,1
Divorced,India,Homosexual,78,E,25.450074779374926,29.828296935798722,C,-91.66225915513205,C,104.82377207166516,D,-166.32583091277166,14.07303707946338,D,B,0
Widowed,UK,Bisexual,32,D,-137.9380480959047,-15.608434375148992,A,147.77465709124715,D,-153.2559107731803,E,37.18620911315088,56.332491058891485,C,D,1
Single,Brazil,Heterosexual,61,D,46.530872185083865,27.115077115167292,B,29.38582572658881,A,41.399236550235806,B,-39.30844001288612,61.725776824594824,A,C,1
Single,China,Bisexual,31,B,98.87200711835312,139.11379362341262,D,93.35203177367237,A,5.549960235179418,D,-15.410828719247737,62.12689005355928,B,B,0
Widowed,US,Bisexual,18,C,59.179691543875535,15.055320274814221,B,66.12729807292442,D,-19.822300910366305,A,-9.965114992647038,132.08971736923684,D,C,0
Widowed,India,Bisexual,23,B,-23.306537894483526,113.3507201182839,E,-8.473240745511383,B,186.1082075987601,C,-59.09726185680615,-1.5151254165383614,C,D,0
Married,US,Homosexual,24,A,177.67473337264906,63.61136978915292,B,-12.65816515924629,E,122.02535441083478,C,43.35252599248477,-47.172483727986375,B,B,0
Widowed,UK,Heterosexual,20,C,3.5384931371486914,-5.896240283354506,A,154.09435825379333,C,182.9672961146114,A,-80.38403729898073,109.51086537242061,B,B,1
Married,China,Homosexual,30,B,133.0834904617692,-91.03891960044443,A,-63.12292304506171,E,204.2984267099363,A,-38.05819468311971,-37.8432298631773,C,A,1
Married,India,Homosexual,31,D,-47.73968453725502,105.31051815574246,E,44.00974244139983,D,48.70384955913064,E,128.0942304674915,-121.66973588591065,B,C,1
Divorced,Mexico,Bisexual,70,E,31.800123067048286,-17.635143023262682,C,-93.05505685040467,E,78.5117134801289,B,15.68402421640406,64.51345471075032,D,C,0
Divorced,Mexico,Heterosexual,27,D,44.55805065617003,88.34916519832896,D,-89.32532972858863,B,74.07663911588442,A,-68.66126870142239,-141.08190083958425,C,D,0
Widowed,US,Heterosexual,33,D,-105.07811904620948,55.922298875067526,A,17.000673351534974,E,86.61735679768118,D,119.10355850825127,-117.6872194861657,B,C,0
Widowed,Mexico,Bisexual,31,D,134.5395257074043,-29.054796335931925,C,165.2747142842786,A,138.36172756641793,A,9.79328096612258,50.78163282252416,D,E,1
Single,Mexico,Heterosexual,62,A,97.56761717884984,-22.667012368900078,C,-141.21020037844804,B,11.2413015588302,E,20.188839972801155,78.46206865833967,D,E,0
Single,India,Homosexual,51,A,-83.91283867411326,111.70345742765424,C,123.38589093321488,C,-228.8645224208905,A,186.00199391168374,188.22281675258674,E,D,1
Widowed,China,Homosexual,26,A,-200.71541583341917,226.7242949992182,A,1.91877466605587,B,64.3900434801693,B,4.031887990630924,44.265866245623705,D,B,0
Widowed,Mexico,Other,29,A,73.99402129749872,64.28215289333298,C,-59.55053801528438,B,64.9145165460246,C,-120.64399867896294,-189.86031891582945,C,B,1
Divorced,UK,Heterosexual,71,A,-171.7945919701651,111.06236441995871,A,-98.35261279662926,A,65.96399252532022,C,25.959484110362457,91.77815501893241,B,C,1
Married,Mexico,Homosexual,75,A,48.92709595310576,-85.77952267968669,D,-98.1686689987054,D,73.96937920024558,A,51.992489641385134,-67.37242648888122,A,C,0
Married,Other,Bisexual,78,E,127.44813421122873,-124.70986214841342,E,12.861836802457999,B,124.04280725024401,D,82.9080296770035,-219.17126302370446,A,A,0
Divorced,US,Heterosexual,61,C,8.23118439000035,-29.654093005619153,B,6.008601514269139,D,39.601602334412526,C,-144.8683157924942,96.06291969629345,E,E,0
Married,China,Other,51,D,-68.42599715303871,88.80224323112886,D,46.29792787137587,E,-47.91451535248509,B,-14.191864511891778,136.66049852663895,B,B,0
Widowed,Other,Bisexual,47,A,-33.330005885194595,-62.90054933725998,C,-137.22662973575774,C,-34.476931709104505,A,11.091464660261998,1.8234471852472975,D,B,1
Single,India,Other,25,A,-122.48237552166943,35.55797280055047,D,45.4320351036083,A,-182.94554177572132,D,-20.173222487916274,-84.56524215849642,B,D,1
Single,UK,Bisexual,59,C,100.5978139412195,-142.87576888279312,D,53.1123879757545,D,-88.68684288352608,B,151.3862884630842,-84.52221472074504,C,C,0
Divorced,India,Other,37,C,-107.83590755720111,-100.97349791410282,A,88.5852025152043,C,107.15599174779167,A,-3.5629999747024237,126.69805229828259,C,D,1
Married,US,Homosexual,41,B,90.1269221451484,88.23547321479249,A,-23.388422205454766,C,142.05908881663112,E,154.6309146045493,-162.1838259749526,C,D,0
Married,Mexico,Heterosexual,23,C,33.66442671174054,-24.532128081513473,A,89.2916620562684,B,-96.16166286621899,E,-162.1170659329706,80.4104919720675,A,C,1
Divorced,US,Other,49,A,-145.90777044814476,13.873470908087446,A,185.8971511335611,E,-83.83481792944605,A,-46.87275532177079,14.821555003351868,E,C,1
Married,UK,Bisexual,55,A,-33.36869400347608,-94.01361545888956,A,-101.31089227140235,D,119.14416342533234,A,-90.80021347781849,24.40637869832584,A,C,0
Divorced,UK,Homosexual,57,E,-0.16908461622701199,105.61557613804989,D,215.96833322215198,A,-17.062784458779106,D,56.66191304645818,-65.90003443774745,B,A,0
Divorced,Mexico,Heterosexual,56,D,27.699379181518065,-67.43252790163244,D,49.14605728612435,D,-27.83903328180479,B,-124.71136823077194,9.154236161912259,A,E,0
Married,US,Bisexual,74,A,-104.42972420305125,-70.28368080278703,B,-43.4256195237821,E,-50.17944705739929,C,-141.00194729352685,38.929776838976935,A,D,1
Single,Brazil,Heterosexual,64,A,22.9272983900131,-71.05214322462639,D,47.954769945620974,E,25.167135496924598,C,-38.79884187617262,-40.91900169524981,B,C,0
Single,Brazil,Bisexual,74,C,99.79516307072403,-32.37016343771089,B,-130.02202161011863,A,20.934522350705258,E,11.319599868873906,-29.29877632808335,E,B,0
Widowed,US,Other,62,D,-61.358195029238786,-77.085669426475,C,-137.35750154149858,D,-76.68244066550523,C,88.26015030440041,14.608892224350814,B,B,1
Widowed,India,Homosexual,73,B,76.273414574491,-2.34700820050349,B,-141.86318169535255,C,30.998774160397247,D,-50.10617001349231,88.65602591744909,D,A,0
Single,Other,Homosexual,62,E,13.54651314877724,-139.3909608152447,D,-15.932332673681474,D,-91.21988830504425,C,-0.9030590726024171,-78.35546529899666,B,E,1
Single,India,Homosexual,18,A,4.179515254324053,103.0325924615553,B,-60.15524695104916,E,27.063260582921927,B,-96.27756826228118,23.642333020184928,C,D,1
Widowed,India,Other,43,D,-20.172469545639306,70.10708494770697,C,-125.08287985595734,A,8.750773389932197,B,88.93617335031077,81.16036882600321,A,A,0
Single,Mexico,Bisexual,67,A,55.9920099610706,81.9910210594096,D,-30.88211842102457,D,32.1755436916487,C,105.6656793840264,250.63690395315868,A,E,0
Divorced,India,Heterosexual,66,B,175.51015728336859,-132.80510631156653,B,61.58340077950503,E,77.73701685884717,D,-26.859313823640242,50.73824652317954,B,B,1
Widowed,US,Bisexual,66,A,43.56052323183665,-3.317336962462087,D,9.824418187998802,C,-123.24060513768738,A,-90.1625828681333,-24.494868779921195,C,D,1
Widowed,UK,Bisexual,69,E,-50.78422534023763,-64.28195510221866,E,103.71170480971399,E,-90.31758247241928,A,-205.60733576865186,-18.357762510888232,A,A,0
Single,Other,Other,36,C,168.9060821167984,118.66757421240868,C,-105.44218761233033,D,-152.8474201213084,E,35.96344321444768,-7.258542275170194,B,D,1
Divorced,Germany,Other,38,D,17.377868136969152,-100.57474343290822,C,-5.756938890282439,C,-36.0888901192538,D,-8.903467540786572,191.15775528543173,C,A,0
Married,UK,Other,77,C,-51.274691064842635,77.72099883890864,B,51.326648427957025,D,-46.634484453577166,A,109.37327892025286,218.52427257385835,D,C,1
Widowed,Other,Bisexual,30,C,-8.697933241466496,-1.485846545198179,D,-139.1314808959404,E,-51.39607094285559,E,108.94509627202179,-132.86984788347837,B,C,0
Single,Other,Bisexual,79,E,135.65694442447582,-53.2281422255444,E,-85.3850242383277,A,-93.86769254787994,C,6.343731920772957,-55.90484233635623,C,C,0
Divorced,Brazil,Heterosexual,51,E,-192.88413242976924,120.65410457522808,C,50.258765620171495,D,-72.2192634190809,C,15.047222380991126,95.82903121831531,B,C,1
Widowed,UK,Heterosexual,57,D,-56.98497543266874,60.11539770481286,D,-36.943227085069836,A,-95.7888148290979,C,-10.150151892535515,52.99301505385237,C,C,0
Divorced,China,Bisexual,50,E,-53.81333002829757,-88.48867205625535,E,4.640295123434353,C,-11.211707119527553,D,47.81429867731148,114.1726538181244,A,E,1
Widowed,Brazil,Bisexual,31,E,-37.90657181381137,112.78059373641393,E,16.623878457943224,E,124.57074776432735,A,-32.920079258311226,-56.19233430501668,D,A,0
Widowed,Germany,Bisexual,34,E,-53.4861882516091,-41.90168690783221,D,-126.94004436254365,D,-123.5525543379494,C,-3.5794051946661765,-15.153954358773744,D,B,0
Married,Brazil,Other,54,A,-91.23249125635627,31.806983792316824,D,65.56649383172555,A,-203.39867973589776,B,148.37141727577813,-82.76137526769777,C,B,1
Widowed,US,Bisexual,36,C,26.313897145577553,-32.2888543172717,A,29.157923515176343,D,-181.44767991973382,A,64.62839411348713,234.58753303070822,E,E,1
Single,Brazil,Heterosexual,41,B,-19.042916582646015,-30.602520828998237,A,61.28986437336085,B,82.32281871608456,C,116.36747503177357,98.97523430798637,B,E,1
Divorced,Brazil,Other,56,D,9.908742766265302,206.44290266548305,A,-28.03318800359753,D,-46.85728473560436,A,13.96018240649135,9.371825435222359,C,E,1
Single,Brazil,Heterosexual,26,B,2.3891726354210063,-151.8273185507915,C,-213.26318108121853,A,41.43654121250292,E,66.6172389013214,-44.22948535257422,C,B,0
Divorced,UK,Heterosexual,34,E,100.76099304527271,-31.846015679659565,E,41.36217047514003,D,87.05501328501164,C,17.045877590036223,81.15172927170322,D,A,0
Divorced,China,Bisexual,26,D,84.37285803541602,-58.585535448409466,C,67.89277986932896,E,21.351932290045745,B,-133.09800214886837,-105.03807140112897,E,A,0
Single,China,Bisexual,61,A,120.33754507281506,-12.349345978475103,E,99.92620018124676,C,-150.52254177523537,D,69.88719223611966,22.510839861670096,C,B,1
Married,Germany,Other,71,D,-29.059253789862456,63.14250350409715,C,77.82350934352712,A,78.93934664659169,E,61.634687292797686,-211.80114263627,D,C,1
Single,US,Heterosexual,29,B,10.033291908309135,81.7273915408163,A,-144.8284058890567,C,9.542911669485923,B,-194.2364927983499,64.22385567600651,E,C,1
Widowed,Other,Heterosexual,67,B,84.02626094924985,0.5255270673820007,D,68.83222470306097,D,-71.63469420926698,E,-103.7434738321156,-123.91687480615087,E,A,1
Married,Other,Homosexual,40,C,-40.6433310470004,-3.1627653841222805,D,121.58077539889925,C,148.4837512991919,B,-163.63708593090024,-201.0189203578169,D,B,1
Widowed,Germany,Other,35,A,66.16565339101317,-7.0249669804249,D,-48.8703641395305,E,206.47994142859224,D,-210.78002279749296,-40.685001820402114,E,C,0
Widowed,Brazil,Other,19,A,-90.797172199977,50.49921227150206,C,-40.72849333171774,A,5.320243343485614,C,83.16019677302585,-138.56701531256968,A,B,1
Widowed,China,Heterosexual,77,B,-23.489237475232937,19.843402837293684,A,-18.383884360449336,B,-40.49601187115719,E,45.12032783266417,104.46063489048467,C,C,0
Married,UK,Homosexual,38,D,57.282580407252894,-40.579636171940265,E,-183.7195449202418,D,-146.2465232502502,A,13.802459523729505,129.5110206731378,A,E,1
Widowed,US,Bisexual,68,A,80.93880928695661,23.785136078838416,A,7.335247234336896,A,-44.14578144646052,D,-135.91461592912756,48.96080903239779,D,E,0
Single,US,Bisexual,49,D,25.997308858410683,-29.83271612430491,D,-4.25617917198973,D,24.15589407558696,D,129.42387252112746,-185.12745451176832,E,C,0
Single,China,Heterosexual,20,E,-141.28419862576484,159.89534567912972,B,53.05874444200796,D,105.28879874812615,E,-64.71520828137376,-55.2961325909555,B,D,0
Single,Mexico,Other,79,A,-185.0399567347374,-6.231873966718986,B,-26.857153054168904,E,-29.48574866013422,E,-23.266862578736912,-28.426241842840327,D,A,1
Single,Brazil,Homosexual,35,D,-5.698328681176747,92.12971209899862,A,-3.440427635808492,B,-31.6745017809319,C,-2.8129398222032718,-56.54473215274687,B,E,0
Married,Mexico,Bisexual,34,A,177.27775195092605,-75.4360063360315,A,93.53473017198472,B,-86.59130240479534,C,-170.5158833096305,-16.49117863355829,B,A,1
Widowed,Brazil,Homosexual,62,A,-20.046475541877196,0.12035931059249168,C,-80.29153792284558,E,-81.43840460574488,E,26.871417622812228,-10.505025617892613,A,D,0
Widowed,US,Bisexual,29,C,-91.9550517124251,87.74884894215178,B,-156.01234489606037,C,0.20021272560162415,A,-105.14972997482361,293.2242511386418,E,D,1
Married,Brazil,Homosexual,44,D,116.14066924601636,0.9811801056462963,A,-90.88210191399584,B,-179.11605819402783,E,-102.15255868031794,-65.24729647412994,C,B,1
Married,US,Other,51,A,-31.708144826994307,-58.991402929013006,A,35.798361441723145,B,34.46271694928074,D,-11.131606154954031,94.39312382079714,B,B,1
Widowed,Germany,Heterosexual,32,A,-3.7220522894849473,65.53797137313033,A,61.237736234033676,D,-112.91267261330258,E,-28.39600495876037,100.32307209034734,A,A,0
Single,India,Heterosexual,19,D,-22.415658997138415,-2.7592859390708013,B,63.38298919161718,B,14.780135698318153,C,97.01499346574765,45.3844839328049,A,B,0
Widowed,US,Bisexual,34,D,170.82570077621676,20.545142444569677,D,105.39861019082967,C,-55.67643164358079,A,195.9800626990879,-64.41527864491094,E,A,0
Married,China,Other,51,A,55.58624601393115,55.124537522538056,D,45.65156637777259,C,15.970840771752401,C,-159.2242058055184,54.19164199768254,D,A,1
Married,India,Bisexual,32,D,-85.8258176420738,-18.84673483696412,E,-3.2672351696829693,B,79.57318081720165,E,-43.73854882188945,197.5645913200896,C,D,1
Married,UK,Other,42,E,-38.287873706841935,-102.93465085943242,B,73.39235936130261,D,-21.579942494753464,C,-20.170907780387708,128.93563136291078,D,A,1
Divorced,China,Homosexual,64,D,10.951300102835857,87.43952389347595,A,-8.448490140231174,C,45.436843140300105,E,-122.74521064105424,146.47141145802715,C,C,1
Divorced,Brazil,Other,78,E,-121.89527216197679,-110.38317342558737,A,133.4624836457645,B,-152.8231842418394,C,114.3669142275745,-136.9583795722786,C,A,1
Divorced,Mexico,Bisexual,59,A,27.340616884882056,206.66392947803723,A,84.74638308614624,C,-251.53935160953452,A,0.4986528939340538,-32.12666309596343,D,D,1
Widowed,India,Heterosexual,78,D,-190.68605371123968,-56.19454248593303,A,123.27549358583086,A,-178.0476297347576,D,54.85688066543406,58.735841312285245,E,A,0
Married,Brazil,Heterosexual,54,D,175.80511145747323,-322.49401778797795,D,-107.62169528958312,A,42.74987925259403,B,65.8719077638219,-41.80510788969584,E,A,1
Single,US,Bisexual,62,E,-19.480295541596217,-215.9983499964842,D,56.44112223176231,D,-83.25202121090362,A,40.90896463464265,-174.75196568928803,D,D,1
Widowed,UK,Heterosexual,21,C,66.97557563256093,-45.46745496517897,B,145.6321881441937,E,-178.27191311386682,B,81.5332856393628,-0.8229113533377882,C,B,1
Divorced,Germany,Heterosexual,26,E,25.09083529771614,150.04061748829216,A,94.5796468271593,E,142.93298535235826,C,-87.91765892975162,-55.94716575726565,E,E,0
Widowed,China,Homosexual,31,B,-39.604995107274384,-105.8093445960738,E,-30.89676860940682,A,-102.48142392464916,E,105.77322091749895,-58.25891058093177,E,B,1
Single,India,Heterosexual,24,B,-46.26985384307797,38.483919654988206,E,-110.74122845067716,B,112.94754698902494,E,201.87233892172037,-42.700459631110775,D,C,1
Single,US,Homosexual,71,B,77.82179059210083,46.83085464111825,A,11.80212124442464,D,7.401712989759076,A,-60.05226987241352,-272.4471944034203,E,D,1
Single,US,Heterosexual,19,D,138.99266507813945,-4.161116046247557,D,9.584940546786346,E,171.73953663957394,E,-20.267866954011225,-149.55196488700918,A,D,0
Divorced,Mexico,Other,36,A,-3.6536045238563983,1.796494698816896,A,-36.50294122842582,A,-54.73699479705615,D,9.063331782386015,47.63805791251844,D,E,1
Divorced,Brazil,Homosexual,52,A,-132.91100331653553,67.18136102689822,D,-44.79188438114208,E,-27.923124102323932,C,-23.24753327749384,88.32047184081003,E,A,1
Divorced,China,Homosexual,46,D,168.74607487970204,56.45685740781228,E,125.76198590779913,C,26.098907772353698,A,-83.40813104972408,29.394038513030647,D,D,0
Single,China,Other,43,B,69.5413561457372,-189.81416287204132,E,205.0507879130413,D,83.85273635065504,A,-7.358073605530555,-5.141160044934562,A,A,1
Widowed,Germany,Heterosexual,70,D,18.633490454438263,128.96338915419054,C,141.21054504055647,E,39.040808802732094,B,153.23998335456344,-226.4211269160711,C,C,0
Widowed,Brazil,Homosexual,20,B,5.079354186441545,45.708740434133695,C,-47.3968830608328,A,168.99303880957385,A,130.64594356221795,-28.383315097877666,D,E,0
Widowed,Germany,Homosexual,73,E,-99.89463354608259,-155.6667754214726,E,2.226703160059822,E,49.518389345721246,A,-30.768194375543317,-95.52755600498996,C,D,1
Divorced,Germany,Heterosexual,57,B,195.6674450526315,89.1566214917653,A,199.01109775383924,B,-57.694561806159314,A,-7.003830080065029,51.30519359670538,D,E,0
Married,Brazil,Bisexual,49,A,92.7514880538574,108.33641420536458,E,-124.55949250349828,B,102.6087007951747,A,-47.55705650524965,-114.64284463380987,C,C,0
Divorced,Mexico,Bisexual,47,E,233.9030243377663,-36.64114118050476,C,4.429559982906841,C,-114.97522396998234,A,7.182471570622641,-142.33441685107212,B,A,1
Single,US,Homosexual,61,E,-55.11054077286294,116.70509198009896,B,-49.38952251043695,D,210.959212644624,D,55.18556924700032,60.805435320083156,C,C,0
Single,Mexico,Bisexual,53,B,152.35829476937585,13.565030678941136,A,-181.08001008915423,D,74.42813012183144,C,-59.558611365128925,120.53416115584609,B,A,1
Married,Germany,Homosexual,21,B,40.491438157388565,14.727550682045845,D,-1.564022140253076,C,-39.09371265243995,B,-89.97211438732744,-156.45709055766338,E,D,1
Divorced,China,Bisexual,43,E,-28.359662235884432,-80.32922853404592,E,-77.66219297274546,B,-75.77753181295705,E,-49.08850052360256,113.65893877243585,A,A,1
