disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Yes,Non-Veteran,D,E,71.64802522816397,D,-145.87381980709483,-15.88140790367687,-225.0196448303083,-82.43008421883353,C,A,74.5017349228815,D,-113.85747131912444,E,125.43541536059011,C,A,232.33589821896214,A,1
Both,Non-Veteran,A,E,16.44024696097528,E,-58.73313251791391,-11.48415062168438,-40.924429696393986,-66.80343325453109,B,C,-20.376969338839974,E,-24.30293093952725,A,0.3271992220357227,C,D,-75.36256074952516,E,1
Mental,Veteran,B,A,-179.43196921179634,C,107.52558674430976,94.24531453074003,-1.8396198018444068,-40.06030274592612,C,A,6.9755655151951075,A,45.97795160956468,E,28.341781207197673,C,C,-29.298077024909386,D,0
Yes,No,B,B,-15.392017839373038,D,69.64842298541129,43.480491106511806,104.90045434672307,54.440091179500946,E,E,7.093323544878334,E,-2.108163480937489,A,-85.58794431030869,D,D,-35.85852783030307,E,1
Yes,Veteran,D,E,-30.773990683097622,B,-10.872013252394929,-158.1129318438694,0.4047869418577343,-53.87235528103612,E,D,111.34695851421958,A,3.965477774193461,E,138.21305220426737,C,A,-91.26372196991561,B,1
No,Yes,C,B,167.97052255775608,C,129.05805685025763,13.02399624667798,-128.5962632017435,11.533891776300923,B,E,24.78491914586447,D,-3.827153918704345,E,-49.26736839415254,C,C,-184.3692891882957,C,0
Yes,No,B,E,-180.26708319662367,C,77.02708863912594,52.029617875232645,28.694488762012192,-56.72729945315672,B,C,-137.84502473655337,C,52.09240997937685,C,37.97909402268652,E,D,-199.7637988620281,E,0
Both,Yes,C,C,-105.42067097146641,B,202.69593131790242,165.78807078165283,-90.48938221733454,93.54514651565754,C,D,78.79749010017909,E,12.484421188829934,C,215.5209172308562,B,B,74.35845989936286,E,0
Yes,No,A,D,-222.4389170293981,D,65.01478838670704,68.03991275293562,12.967248608556552,-104.43296564844837,A,A,-7.350536498132673,B,79.6167947592129,C,87.64641144640653,A,D,68.99638092217091,C,1
Both,No,C,C,62.03868807956445,D,58.154036610188285,105.1737911281367,-65.84595758151409,123.60302428512473,E,C,4.107603774370488,E,-90.58306774951505,D,146.5147820450557,E,D,-96.81108229732847,A,0
Physical,Non-Veteran,E,D,118.04542914409151,D,-20.71628699918974,-80.38824392801983,-22.75821035880019,72.78620168522609,C,C,49.97162394906914,A,-1.2148829085022894,E,150.76719810210204,D,E,11.878207122795901,C,1
Mental,Veteran,B,C,-82.66213100526149,D,43.21531141846878,-167.30460986851,181.07013148111534,83.91744551507236,D,E,-25.011692103671173,B,108.55732174132203,B,121.75958052829463,C,D,-77.83461048563318,B,0
Mental,Yes,D,D,61.41601108507214,D,-188.00091515289904,39.669829368801516,-177.6737527026288,-108.77384500037685,A,B,-63.73101756923257,A,260.94514125704444,D,-77.02419623872728,A,C,-24.95532235368721,C,1
No,Yes,E,A,-88.08294644025592,D,218.49771452976262,30.77962188131056,51.256579458523774,-5.811400228248471,B,D,43.569973590349605,B,81.44645080327902,C,-8.547439018724047,E,D,-95.95638236607589,A,1
Physical,Veteran,A,E,31.553157155197365,A,25.72567622055346,153.24549857684542,-188.23854846663858,104.64818223776649,A,D,1.5573550770929716,D,20.406494676404304,E,-163.12739197548902,E,B,-95.70272717662426,D,0
No,No,D,C,-97.83021054521843,E,-49.139263368552236,-128.0039957188705,91.69179799147976,68.33229762523585,E,E,-31.909883484970113,B,62.441313367801065,D,162.26218136130436,C,D,-23.623651781594642,E,1
Mental,No,E,B,-52.199883360782316,D,66.6159308409985,-0.9069597202290417,-16.917186035610595,4.595863853794391,A,E,-211.5027578465871,B,150.04808608588732,C,24.060025025611885,E,A,185.85501988733145,B,1
Both,Yes,B,A,10.094315022166906,B,-198.32045194674768,54.83368579117429,74.38968033260062,133.0935453831428,B,A,-102.49786590831972,D,14.146572439652639,B,-10.552241661917316,B,B,51.26857143422351,E,0
Physical,Non-Veteran,E,D,-145.8624817319151,D,68.61966150589275,-86.6998763666836,35.6384045365821,-19.865143230692926,A,C,84.62837188264845,B,175.9750978940271,D,-239.0785681944939,C,A,32.02365324606562,E,0
Both,Non-Veteran,C,D,49.40646994864875,C,8.209642666418366,19.69008067910177,-78.96537639441843,-74.62742762153243,B,B,-21.843748954038205,B,-91.18048266831023,C,40.21002368082302,D,B,90.0780407555821,A,1
Yes,Yes,A,D,-30.804629788709548,E,166.4503942298802,-98.83382721187735,51.90927430781872,38.8000169957468,B,D,-10.095721034463505,D,33.264872671478145,A,95.60812297055057,C,E,3.6387992863318717,C,1
Both,Veteran,C,E,34.8919501259355,A,90.35225646198198,174.83193454666804,222.43762051626467,50.480212705035264,C,A,6.3192044497086,C,39.644320493321814,E,-53.50364313807291,E,B,45.316670337277856,B,1
No,Veteran,B,D,-119.5526015310976,E,28.241074449951476,-153.92602509216914,15.346526974332761,-28.92889467293196,C,B,17.66241087261293,C,85.10524242162776,E,100.93189322945673,E,A,-110.75785746974884,A,0
None,No,E,D,-9.435958471210933,A,31.96550174240637,174.39829458477897,-99.55943400206174,-25.394194817777183,E,A,-12.321733943865004,B,134.36713722614073,C,74.52577399592,B,D,38.995634798014294,D,0
Physical,No,D,A,-89.82225603181125,A,-92.05771949938851,61.468459649976324,67.65036592063063,-117.77535150507983,A,B,-192.40199223378985,B,39.57292207090538,C,40.212760481440604,A,A,120.83414195065005,B,1
Yes,Veteran,E,D,8.362498036108969,E,-25.09865238438011,48.04438379708408,69.10739157064316,-51.55860813316637,A,A,117.04877042474338,E,4.491816374077624,A,-53.37243083930038,E,C,-114.69699570795986,A,0
Mental,No,E,B,128.9943588759449,E,70.57539492074888,-78.55601722361982,12.550773380931506,-51.1459306571605,A,C,-16.285443308149492,C,-6.721355131252197,E,-64.14215476773023,B,A,-69.32737549845939,C,1
None,Yes,C,B,-21.736299956517286,D,129.29398696668036,-31.068350813003033,69.56497141893621,-21.869551637668515,A,C,-222.77587440945456,D,-107.97630981949982,B,66.53195884651737,C,D,-128.5372876272257,B,1
Yes,Non-Veteran,B,D,-76.86561212534274,B,-60.56626895553081,26.866929756189194,61.50831379792163,-82.52030990923545,A,E,-8.654311372375451,D,-19.58104312974828,B,88.57382184427559,B,D,90.69860689485252,C,0
None,No,E,A,26.363600545982674,C,142.07165052333352,-156.88824420453398,48.5534410212632,-53.8442654984103,A,C,-176.92424800314902,D,59.752891986518634,C,25.97038621241266,E,A,144.71615909304984,D,0
Mental,Yes,C,E,317.9746507677856,C,-138.70347796075256,22.828207140293667,-122.86947890259884,-62.581315912739285,E,D,-70.32915550586655,E,20.41699237955776,D,21.605690597671696,D,E,-45.490186485321004,A,1
Mental,Veteran,D,C,41.443898550483475,B,58.98878439278341,-28.601514505508728,-121.6910220274795,-173.02160273407296,A,A,-245.96558698380542,A,-50.64986513152243,C,-4.504137941270595,E,C,-56.91000746353873,A,1
Yes,Non-Veteran,A,A,-7.351258021246288,E,133.96674501959282,-60.66976604984404,13.071019527714277,67.6540483127263,B,D,74.14026684714419,D,4.758456989911022,D,-12.219982592025742,E,C,-128.05216106705504,A,1
Physical,Yes,D,C,258.8674895838915,E,-29.98126741772451,67.91818406659442,43.56324030809357,94.58435081283888,C,E,40.1310896431141,A,-32.047409386664036,C,14.402603694580396,C,C,3.980092896411979,E,1
Both,Veteran,C,E,10.21032104518985,C,116.64661091330248,56.81168423861164,-172.3089182093634,-1.004500829840524,A,E,8.71716841393429,B,-38.979258308474186,A,-142.70767425871628,B,B,83.74923065387517,D,0
Both,Non-Veteran,A,E,-8.688275211033542,C,-12.944203753677838,-27.413862969224745,52.33944145842607,56.03084238150399,D,C,17.97161862164518,D,-113.57713928846793,A,84.53153247431383,D,B,22.026146476291263,B,0
None,Non-Veteran,B,C,64.75066711188705,A,-118.00675494551606,103.69807922373415,-168.96420343421553,-0.6793623762514263,D,A,-1.0252692735411173,A,14.234368078295018,C,30.749613225009497,E,D,27.881747523393464,A,1
Physical,Veteran,A,E,15.490594435280252,B,76.12976243271864,62.91737673912387,33.00263121498039,-235.42633423777127,E,C,-29.93317939696196,C,72.46962279926751,B,-72.31449774021212,D,E,91.82575688511137,A,0
Mental,Non-Veteran,E,B,-26.211590268024704,B,129.94707867979142,101.6523577763517,-24.656958670642414,-28.755881799008737,D,D,97.94893461310433,C,78.02564166599133,B,122.60302575621873,B,C,-46.58927676834625,D,0
Physical,Non-Veteran,B,D,101.51335920055784,C,160.44622233680818,2.312049916946124,-226.01239112476432,13.005385654062287,A,D,29.967649665664165,A,-30.69034406222682,E,91.391860466863,D,C,-2.5741357355111587,D,1
Yes,No,A,B,-21.35610441352986,A,-43.06716580372003,75.15859408596035,-8.951636275252605,18.652494231049353,A,C,81.42596076688358,E,111.39914214559306,C,73.10418207370327,E,D,102.6186133312774,C,1
No,Non-Veteran,E,D,5.408421897503225,B,54.65786702968936,-70.68458557483173,19.382614016838122,100.93219200919647,A,E,43.39023435488344,A,-173.3311566041509,A,-72.81702507825484,A,B,40.63412130031285,C,0
Yes,Non-Veteran,C,C,34.81219283181924,A,19.588413174074223,72.6826427814869,173.0733790154332,-68.38209390011652,C,A,-102.69204910778559,A,190.55177165795487,D,-55.05096996999317,B,C,71.59684878140764,E,0
Yes,Yes,E,B,61.364813575112656,E,-22.412013386021968,-91.98925408627893,-29.469409722722347,59.161985269146214,C,E,-90.63666399535782,A,56.34135257949193,C,-141.44989062082948,B,D,-41.740577278831395,A,0
None,No,E,D,-72.68417227504686,B,-221.5038506473975,-34.113382658999456,6.310664572429311,8.309963893116484,C,C,19.128501615091196,C,-68.42600172999357,A,-252.97515897800432,E,D,-99.75951393093085,D,1
None,No,B,A,95.72338035369935,D,22.017384733727592,154.69261469513475,-89.62513208787746,-229.31950859473216,B,C,-158.50191819158638,E,116.5250112675823,D,77.09332608765989,A,B,-76.35354440158336,C,1
Yes,No,D,B,121.97164094548928,D,12.431089453965786,-141.92396498728422,11.728671697169283,-35.94054482280658,E,A,92.28997223403857,D,-57.4489609984977,B,143.48138787648784,B,B,-62.56641033510842,B,0
Yes,No,E,A,20.880270561861135,E,68.38907339310308,-132.8540724024847,-163.59122360981004,-188.06400799558654,A,C,-167.84283055761676,A,-183.1780228660761,E,47.18529381579676,C,D,102.22223586661686,A,1
No,Veteran,A,E,-56.80690821224936,A,-114.44754963552374,-134.42731388486655,-181.5971885995599,-27.162428610606426,E,A,132.12799778764176,E,73.97079600803642,E,-9.172561794520796,B,C,-0.4771814653451955,C,1
Mental,Veteran,C,C,-130.9137976630778,E,17.49122874296292,-82.98077537073938,-132.35600590489852,67.16637067618191,D,A,69.75366793570778,B,97.85930422620378,D,-127.6780469895553,D,D,-142.64960552393785,A,1
Physical,Yes,A,B,15.586119614009855,C,-63.308297271186056,26.952644975246166,-126.77198502108047,44.81702921781216,D,E,58.15974102588677,C,-181.97814511757068,D,-104.84294616991288,D,E,-41.377633350733895,C,0
None,Yes,C,C,-3.998940671857085,E,59.63263200777923,-151.5428479856313,-135.9767523821531,-302.48734629554053,A,C,91.34441248760126,D,-22.01362885339027,D,-163.37458824775678,E,A,31.153029994481173,A,1
Physical,Yes,A,A,53.12313457871901,D,-60.58816677013256,9.327975642316947,81.33648402502268,3.432545909993798,A,C,-130.87692306421215,A,-53.73018033314465,A,7.065357218179217,A,B,80.91417645258016,E,0
None,Non-Veteran,C,D,-88.32793180032978,E,26.05681598825816,196.8834964488555,-26.365362323519488,148.5179021257152,E,B,155.15858547148676,B,281.4356679066296,B,132.12284539865365,B,D,-38.89892821803534,C,1
Mental,Veteran,A,B,13.083000478509533,A,-176.43063179743405,105.79581679134107,-39.59122958908092,116.92953603645758,B,B,48.491160524451345,E,-1.7201798116843439,E,89.66708003178225,D,A,-24.38953075895659,C,1
None,No,E,E,156.02521316624762,E,-119.23774145437798,201.83560777346622,46.650076348517786,218.63893990967492,B,C,55.852713815004506,D,-157.4288819974555,B,-121.52716871274394,C,C,-29.585973191467858,E,0
Mental,No,C,B,-18.83513288839988,C,3.893742546383799,-33.93998855121933,-92.24699863159425,101.71428990370481,D,B,-0.16676047615187353,A,-149.95537322343978,C,-49.2238405879321,B,A,20.35652511709606,E,0
No,Non-Veteran,A,E,44.30271085096361,C,169.97890990617944,15.000949740425218,-63.338596140780155,-69.38249772362131,A,C,90.6917753728954,D,-29.89412032567446,B,-101.85303015180607,B,D,204.54461977303856,D,0
None,Yes,A,C,63.87836588668393,A,68.64751445473294,-68.37366514060011,-95.16375073364516,114.23484736824909,E,A,207.52867521998496,D,-25.205198133876316,C,-198.87409521407687,C,B,8.50746606238415,B,1
Both,No,B,E,-39.882026852471405,C,138.2567215888607,-0.16245391941370205,18.510562199986783,80.5989441813355,D,D,-39.38699856238109,D,84.66757820786775,C,96.42128998110458,A,D,92.58320964331693,A,1
Yes,No,C,A,57.16183731579185,D,-19.42491410872971,-27.555220178767264,35.61326290752204,-34.12668531960229,D,B,-118.9466413645598,B,103.39271368522284,D,97.17729627465975,B,E,72.44819460324963,C,0
None,Yes,B,E,15.565839097323025,E,163.55333894838998,137.78902017538675,-96.93106868492438,157.72841891675515,B,D,-91.87097781996968,C,-20.656243051839645,E,-79.02888816209786,B,D,24.22126138411575,C,0
None,Yes,D,D,11.246215805648548,A,38.400001484936865,40.544615980744176,-90.45123913818072,82.70510842573256,D,A,-71.59578031910165,D,155.75584333379769,E,-151.78482238154297,A,C,-11.079210953999047,B,0
No,Veteran,E,A,-73.59204248641481,E,-90.39133586338312,-30.63523769799698,17.099632262421892,110.33903532321226,C,A,47.112383731218564,B,-134.34181716911922,D,-65.89636293294419,B,D,-3.6739119011756647,A,1
Mental,Veteran,E,A,68.60050053136823,D,68.40842587572908,-88.02175056462711,122.52228588638583,-36.179303402751714,C,E,105.92735385603103,E,-41.48716244388996,C,-219.96750358300025,C,D,63.9683023815094,A,1
No,Yes,B,E,34.824947748976264,B,-75.31006130833563,-23.145063678108954,-117.14036769621461,68.20671323238572,E,C,43.127718249464195,B,-178.48252245492455,D,-195.80337813782137,E,B,36.751627082331794,D,1
Mental,No,A,B,105.56580224866823,C,-28.108430781530846,-61.65791722059559,-57.587164783771684,-97.05661877054236,C,A,-28.80372061881272,A,-102.71095222638506,B,-109.6280475977111,E,C,140.91882932635596,B,1
No,Veteran,D,B,-58.409374834321014,A,-172.78675944796936,-26.060415236262852,164.3587121799188,-121.65211761301535,A,A,115.83290914777764,D,-35.17140300449813,E,-69.94133687477841,D,D,17.443615349050685,E,0
None,Veteran,A,B,95.59883748497533,B,58.4814640590689,-157.47982859863254,11.370203450455248,102.73856267787053,C,B,40.09777852040128,E,106.96477814964413,E,-164.98506135050764,D,D,70.968088363789,C,0
Both,Yes,C,D,-49.508139476308,B,-99.69689391843228,110.15935702110849,52.60618193471148,22.879780265204623,E,B,-188.15943148479758,D,-75.72705285383759,B,106.96233188402908,B,A,-58.44602168507892,D,0
None,Non-Veteran,D,B,-213.21985969776608,E,-109.29150221626749,-161.39555751989363,108.60743065962906,-100.90968531254063,B,B,221.5067823079306,C,180.80202111825164,C,-143.3597543696542,B,C,-187.7422177525527,B,1
No,Veteran,C,B,-88.53029765488668,C,-210.58616555537958,-134.5268187514627,88.26563901058884,-39.8595635820621,D,B,-108.58458177968488,B,68.16021948644459,D,-1.1075721142152333,A,D,-3.829903884405942,A,1
Yes,No,A,C,83.58665125735719,A,-127.7646881319245,-29.217974533833946,-7.877923868177292,171.83715816107045,A,E,5.993038458133036,D,146.44489122716232,B,192.7782853769925,E,D,-107.39295498387852,E,0
Both,Non-Veteran,C,E,-66.47839038263047,C,25.77235792314312,243.4191422839878,-59.89123070633098,-80.33888051588966,C,D,22.97687339447099,E,91.99370506446371,D,25.690226846177456,A,B,-293.20434795645576,D,1
Mental,Yes,E,D,-94.29325232084774,C,142.1438847661159,-47.138907625106526,-122.25333697665208,-55.91793009373895,D,D,-171.19561427176455,D,84.5241929905809,C,18.510285000952823,E,D,-199.09295870608517,D,1
No,Non-Veteran,C,D,-82.09661439606178,C,-150.36182416473153,90.32647666538081,113.95946879837074,-43.859843025650555,D,D,-57.38707574161833,E,-79.24269434166578,A,29.20750025806177,D,D,-67.75007732177104,B,1
Yes,Yes,D,B,-3.0275325349993523,B,39.86314552207191,-18.661327577557053,-14.0593176145446,-11.621827751474708,B,D,25.876994064423215,E,109.64326622769578,A,21.03658000726398,B,D,20.64647104752573,A,1
Yes,No,E,C,123.70662925723683,D,-60.50837137309005,147.67743793509817,68.56715289541877,34.42482662047455,C,E,93.29941067361014,E,-39.41777747736999,E,-23.084370905816307,E,A,24.17851442163403,A,1
Yes,Yes,B,C,-207.45769795663068,D,-47.013899790277094,-81.73495554460416,-195.0502315538318,-90.62016302723892,A,A,-62.071394220212476,C,43.57013163737818,B,-46.9893182508248,D,C,-55.63692351658324,C,1
Physical,Yes,C,E,-107.76272833096681,C,40.710119803166464,19.48035938665395,15.794905347494387,-38.233462113978725,C,A,38.00400900497515,E,-78.96895506510782,D,132.83020749983706,E,B,34.317512997512395,A,1
Both,No,B,C,-161.00997301480132,C,-18.833745370761704,-48.32592371625825,-175.47586985230245,-52.260251639247265,D,B,173.3260588375218,A,26.889947307000806,B,19.393569344200603,A,D,-55.31201972885484,C,0
No,No,B,D,55.611835921347875,A,99.07267305681819,203.00327608875727,-51.24176034607713,-112.89356014893966,E,E,-180.583944282557,E,-49.20332039331103,B,-57.681759452269624,B,E,-48.21113537026772,D,0
Mental,No,D,D,-37.226067165847724,A,-22.401879102342768,-106.08664235955494,-121.03370125315082,-64.60152078460017,C,E,4.373960250218615,A,16.857838029920927,B,39.84464088536987,D,B,54.454114124129646,C,0
Both,Veteran,B,C,-171.75316219757627,D,-51.19764021811955,-177.72778277412624,239.76169914824328,-54.62085981785849,D,D,87.74198738295927,E,132.42674928944845,C,75.29505041616592,E,B,23.963746528465173,B,0
Physical,Veteran,B,C,17.166074895198005,A,-109.64104759608466,-67.65279229086622,129.75173277871207,-87.87623315965573,D,A,-139.4077855683882,E,-11.66818087025462,E,-4.519238117168741,A,D,-70.31360210209921,D,0
None,Yes,A,E,188.74597587319784,A,84.19009910688723,-96.56074318692542,-167.3431609086706,172.02131149098747,C,A,89.1922458845697,B,92.65712555695286,D,1.7719396450891531,E,E,116.8122108744705,E,0
Mental,Yes,B,E,-21.450852501008047,B,-61.01699415705164,176.83348238165786,179.57219462057236,169.0617847042193,D,B,140.63300070180745,C,-10.934656874807837,E,269.5119336714964,D,A,15.866537053228225,B,1
Yes,No,B,A,57.62543305173571,D,-59.23504187179207,-47.807224263907834,-84.99521525136564,-189.64745166573323,C,E,138.2001646041675,D,-144.91744696885456,B,3.6989544136415,B,B,-34.455799046852384,C,1
No,Veteran,E,E,-90.353439248466,B,-122.94908840141359,95.19298255066231,94.79486945224366,143.6015381498173,E,C,132.87781906454455,B,53.633804988655164,B,-109.03069832926498,B,D,-12.248764528395409,C,1
No,Veteran,E,E,-75.20128885440566,E,34.27979868786042,68.78892438304288,34.54911154591441,43.2857519874775,A,A,11.841614684281602,C,-119.69927995858261,D,-107.79031965606039,C,E,77.55021795156439,E,0
Physical,No,D,C,-26.448930847285972,B,80.18821903017968,16.588873654167955,37.2361340417061,17.9871803099304,C,C,46.05450343781179,A,77.85598403762091,E,51.687530375564286,E,D,-122.18332878872371,D,1
