age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
65+,E,-53.41843322033027,-89.9146160995497,-84.80070732377999,-130.29947738184478,E,B,D,-160.91261356059857,A,143.3228408008488,C,E,E,D,0
36-50,B,45.77385864135889,-5.37732162424003,58.60276496015256,-104.13949704554793,D,E,A,154.65424457218464,E,-118.18563968318001,C,E,B,C,0
51-65,C,-4.578643552550639,80.71565952266062,74.8935763096787,-94.22708715029705,E,A,D,-76.82405002566384,E,158.47753998500355,E,E,E,B,1
51-65,E,239.31221435560593,-36.10637686037232,-86.02420029887027,112.25581728748031,D,E,B,46.53204961559737,B,47.35111694277685,C,C,B,E,0
51-65,C,32.99435319434457,196.44370147857114,85.6398921120852,138.1268310610943,A,C,C,-3.2136092243704617,C,-95.85741491932822,E,C,B,D,1
51-65,B,-14.796428310611223,4.48312183574218,26.39384482067299,-227.07608324567337,E,E,C,126.31515209990023,A,-20.144947588570513,D,C,A,D,1
18-25,D,-77.82416718452097,-172.19561136060364,-95.22982470998011,76.75497687922027,E,B,E,2.9240382681897974,E,75.52978477455753,B,A,E,C,1
36-50,B,13.942399984651201,31.445306751318892,51.69044972158723,-52.110940075837455,E,A,B,32.497072614741555,D,64.29860226567733,B,E,D,E,0
18-25,D,231.62207419657926,297.47585207814825,-118.80688670784525,-108.60535010830506,D,C,A,-54.464791311787565,E,-121.24075190497572,E,E,A,A,0
51-65,E,-42.03527365072359,9.132144634096154,44.0567521325044,133.72504439739836,A,A,C,-39.45368035934877,D,39.08221622343287,C,D,A,A,1
65+,A,-88.50012289584147,81.60088139562292,-87.97661558365414,-40.277924401936986,B,C,D,10.909789998633252,D,-45.257710748454485,E,A,D,A,1
65+,B,-15.821226704942632,38.26518733901093,-150.91033404552417,112.3788675226227,E,D,C,38.50498165075939,C,-248.8133503782525,B,D,E,A,0
26-35,E,173.3286415136121,-5.583970771959393,-201.45710127703902,-119.80877294654798,B,E,C,107.02575962487768,E,-7.247365177725465,D,D,D,A,0
65+,A,-81.66883752365767,-24.51284235720523,-20.840276987234947,-57.26981427879608,D,C,A,130.60294839471558,A,-31.953849604364947,B,A,E,A,1
26-35,A,36.59083458926764,94.32769934460524,4.9253972230254695,25.542801498589228,D,E,B,-36.98275393996663,C,-125.9598474060849,C,C,A,E,0
18-25,E,-14.530599529793237,-58.28440483331077,124.71767099394928,-6.891509328119937,A,C,A,152.71757919821323,A,157.08923370449864,A,D,E,C,1
36-50,B,33.98519304511729,86.45937039726778,-47.8787646820394,273.9453854552035,A,B,A,-91.22358242938193,A,-30.68806001795354,D,D,C,B,0
51-65,D,-11.422977349668532,49.14907513302608,15.924908129747342,27.001681944092603,C,A,C,48.33491385296941,B,131.31252938526455,A,A,A,A,0
65+,A,-55.44677302271306,-161.6311375865735,72.22906926496455,101.54554989113849,E,C,E,43.68819631165196,A,-59.07925701521339,E,B,B,A,1
51-65,B,-29.4331735753195,-4.761636733697777,-83.84896434584228,-6.2373038215088235,D,B,A,-16.442265453674977,D,148.72702100780145,A,B,D,C,1
36-50,D,36.644096770311585,-69.20712018216439,-164.57152777073586,-7.387798690573147,B,E,B,-23.48691572588235,C,51.67026819681472,D,B,E,B,0
65+,D,-210.1387314404072,8.066713707688535,11.043886852189127,-88.69579922447028,A,E,A,37.6762535378894,A,-42.8224499024259,E,E,D,D,1
65+,E,-24.131949331946775,-9.848329084977236,-9.144720220681993,93.6490027702879,E,A,B,-200.1814765125524,D,-201.21459661138084,E,E,A,C,0
26-35,C,-173.02200654974638,-73.45475797988065,8.370944890892213,70.0213752398544,E,B,D,17.813838183341275,B,80.8832601797381,E,D,C,A,0
36-50,B,-19.35464219856431,53.71941685157153,-23.728760888945537,111.969662291437,D,C,D,26.600490568411427,C,-56.8034381677067,D,C,C,C,1
26-35,E,-102.90045073599465,95.66371607916403,-51.11943496295911,141.9513974007701,C,A,D,-53.00907972456136,C,-123.91688014516116,A,D,D,D,0
65+,A,178.262220503668,-66.41759862154495,10.480907967581034,155.75824811528759,E,E,E,118.4596974899629,A,209.24018183459884,B,A,A,A,0
26-35,A,135.08215075668403,-99.98968272675334,-6.345602644762203,-161.9523511836184,A,C,E,-176.2978171106644,E,120.54698599794737,E,A,B,D,1
18-25,B,101.84081310434199,-137.20642769882463,6.515034172903575,20.40165378690641,E,B,E,59.02327334801482,E,-96.78356220303884,B,C,D,D,1
65+,B,86.37572976110499,-5.479098528036335,102.88393790164196,112.24076040242683,B,D,B,-50.81508278509552,E,15.893007240800225,B,D,C,E,1
65+,E,-28.431871186999857,197.08709348906848,-84.36677510732213,-18.887833884038372,D,B,B,-0.8733075689946126,E,-22.376999816704178,B,D,D,B,1
36-50,A,-97.82502036362513,-0.2773139755741566,-111.49470024236938,-36.15044447464018,B,A,E,-233.54764039203332,D,74.23144176339014,E,A,C,C,0
65+,D,6.306501120659798,-45.13236074520302,-128.09188044942508,-129.94177580191467,D,E,D,-141.22588039830558,C,204.03906941569537,A,D,B,B,0
51-65,A,20.39604524072953,-144.43288732301602,144.32840003512868,110.76819710238345,C,E,D,-4.390989315001348,E,49.791827526597736,A,C,B,C,1
65+,C,12.69767689719302,118.03216251027192,142.92460504113728,-25.204220240420472,E,B,D,42.93751473432377,B,-120.13160140211035,B,E,C,E,0
18-25,E,-100.09220430900565,-165.22738102055982,-101.8123091686945,-180.3205986579265,B,C,D,36.940260769366446,A,70.97574094667422,E,B,E,E,1
26-35,A,-30.033232000600535,155.2868135568822,-32.272483884826656,117.7367442531396,E,B,D,23.665894679130663,E,143.14111692225507,C,A,E,D,0
26-35,E,29.483126977926734,95.5065389655615,150.5478044427669,37.42661397452986,E,A,C,-68.02978689291906,D,-52.93358867845897,A,E,B,A,0
51-65,E,80.5624677931183,94.57235462647418,-103.92012301327011,118.43244417729102,D,A,E,-99.95869714183347,E,-43.83657385630511,A,A,E,A,1
26-35,C,11.658086965705156,44.42829549213002,143.9301802347232,-132.60468717468066,B,A,E,69.05631898068258,D,92.88599466384807,D,A,E,D,0
26-35,D,31.3952605671355,28.702262451740364,135.64577376113542,-127.05561980204524,B,C,D,-100.67089354837245,C,113.65428106542596,E,D,D,A,0
26-35,D,-67.87890784026584,-175.38935076954573,-87.18853414567972,95.55907527883929,A,D,A,-18.31654090937549,A,-167.7057821012399,D,D,C,A,0
36-50,D,-1.2472749300287178,-252.27191247562556,123.49667549086367,-187.478089398392,D,D,D,-80.01305905661916,E,-33.75322272450322,A,C,D,A,1
26-35,A,-46.27010444807232,88.49167801257,-13.955767048614923,-61.651309334906955,E,E,D,-172.44169969397686,E,-7.658945151386097,D,B,C,E,0
65+,B,-15.148485730333844,-45.74275234760821,-19.076685871317363,-46.409862943311495,D,A,B,14.771290522262326,D,78.89197641970304,E,B,C,E,1
18-25,E,141.57886704224921,-47.98378015452777,242.97578906976915,-57.91780335410063,C,B,A,-235.6679509782169,C,-62.61010755651658,B,C,D,E,1
36-50,A,187.06672228459874,45.31834973113851,52.8340819059166,-30.86268748836113,C,B,C,32.868575780589396,A,-108.73663814830714,A,A,E,C,1
26-35,D,-157.57652443069804,41.839926886851295,100.33880837388291,169.55575839222178,D,E,C,159.5838413178679,C,-155.62989905284218,E,B,A,C,0
36-50,A,76.42478696008924,-82.20970745470078,-27.63843384846645,-100.7917897834173,A,B,D,-25.37764396724062,E,-78.29339257473116,B,B,A,B,0
51-65,A,-18.035333666691404,266.7979576733057,-34.92238450753485,-36.676930941504246,B,A,C,-174.79574065705197,A,-156.398899040918,C,D,D,B,0
51-65,E,25.75795051092286,64.227584604202,166.3702745412546,-54.49097608527905,C,C,D,4.824249552748594,D,52.028085675282576,A,D,B,D,0
36-50,D,-86.2420925730582,-40.18173363230309,-10.194073198514134,-201.0525574922337,B,E,D,-80.1347289648322,B,100.3701755521545,A,E,D,B,1
65+,B,50.32232724923864,-193.21943695576877,16.392318042829636,-131.6382662400732,C,B,B,-55.877670904916364,C,36.55459821391513,D,B,E,B,1
26-35,E,5.7050418184962295,-39.31404254268317,0.23471684004277477,-58.073578975741924,B,D,B,66.8322690466114,A,-41.44897198995013,D,E,D,E,1
26-35,C,-93.94219032663082,133.29137958367582,9.1158685317049,-8.4178167503784,B,A,C,-20.471384461020907,D,59.03974596983335,B,B,E,C,0
51-65,E,142.30056587090453,-28.450560037241974,-94.7145608212675,-181.97599816572355,B,D,E,51.43575492583853,E,75.06686107355313,C,C,C,A,1
65+,B,-49.81404190439419,134.21018938388187,-90.0128200292891,-13.380371036961588,A,C,D,34.3770223364541,E,112.76407281601684,B,A,B,E,0
36-50,D,155.40173050644114,124.05637590394474,66.78812034069655,55.91436016910573,A,B,A,-35.55545068532343,A,-70.56399543973923,E,B,D,C,1
36-50,B,-130.08306771126982,-12.479186956095575,47.424890683460745,14.101473061678666,A,C,C,34.09165374699085,E,-170.46803309200357,A,A,B,D,1
36-50,B,-56.73094245076312,-5.220163935418403,81.14629510389494,-59.5780602818086,B,D,B,-42.02549083988962,B,-166.6161097345631,E,E,A,C,1
51-65,A,242.24541439868972,17.886231371219914,9.046453706104108,-22.956465201552,E,A,A,-181.6490319654512,B,28.771306103847742,E,D,B,D,0
36-50,A,-123.13912488200074,110.12125528334249,212.67655433938293,-50.43124221235642,A,B,E,51.28451676817248,C,128.58015750027263,C,E,A,C,1
18-25,A,160.37585018510603,35.88948368277806,48.59229983869897,52.76815503139621,D,D,C,24.631329455129734,E,-32.102613935066984,B,E,C,E,1
36-50,C,-85.8195386136817,-194.78978930835177,80.43216508885752,66.90131842934038,C,C,A,-75.64700268024197,E,133.43424786110077,E,B,B,B,1
65+,B,-78.15056508540013,-96.04582333461875,-96.53065809545478,40.83790242283848,A,C,E,37.90176629491423,C,138.04165011344313,D,A,B,B,0
65+,B,-99.08074011891404,-28.129731187534006,201.0529456369009,58.16671661857645,E,B,B,-9.938723813656734,D,-39.7128344699907,D,B,E,A,0
51-65,D,-82.7621494174546,154.72862762059256,-179.78206086571876,-79.6202319876085,A,E,E,-1.2133067414600307,A,-1.1904565347927736,B,C,C,E,1
36-50,C,24.24140833360415,-162.62068317586565,-166.62937777608957,77.17400656867248,A,B,D,-253.15505666821977,E,-93.47013472260866,A,E,B,B,1
65+,D,-22.97728111273633,-62.38274665301255,93.79869169718023,-53.72711926979766,C,B,C,-18.389398571177637,B,-95.36279580945158,D,D,D,B,0
26-35,E,31.168255944108523,-20.68382164690801,41.52754308123565,-30.745021571303372,D,D,D,-112.62984442240973,B,47.915280804932344,B,D,E,D,1
65+,C,16.22826140586484,-13.658707018636655,-10.310553718948766,-37.85628710056722,D,A,A,26.285324064912015,D,-72.93168426408711,C,A,B,C,0
51-65,D,-9.287199578098546,-45.934804357854716,-196.06504105756431,180.55629330475026,D,C,E,-176.6347249560307,C,117.4892164072618,A,E,E,E,0
36-50,C,62.922417112011864,-107.29000059563812,17.933586663228724,-99.10981147348853,E,B,E,43.17609461021969,A,5.202183349204071,D,B,A,A,1
51-65,C,24.502148764803394,33.40082099134854,-11.9165548154448,37.81757751681321,B,B,A,-179.09639598261217,C,2.96311401142484,C,D,A,E,1
65+,B,21.54354977406576,-26.85474509475414,59.396102706848886,64.139248617353,D,A,D,-9.873046242981133,D,59.73144276723229,E,A,A,D,0
36-50,C,6.366579599392379,-92.9096703232554,-129.69239858228056,151.20813509409513,E,C,E,198.84156982625993,E,77.80536509914594,B,E,B,A,1
36-50,B,159.01250909213508,-213.8766536713527,69.86695642190524,53.03665673318719,B,D,E,2.545454076738386,E,-8.294360166994295,A,D,C,C,1
65+,A,-68.36080653729786,-165.88431617835963,-79.01067699214349,52.80323238987027,A,C,B,21.236096978434357,D,209.69470639696036,A,B,C,A,1
65+,C,161.20636749842657,0.36211782117143215,-33.67913007478714,-126.46598640206786,D,D,D,14.88818425140464,C,-147.36696490936802,A,D,C,C,1
36-50,D,-42.8451040528271,8.826650821561152,101.05335023871808,55.324133623033426,A,D,C,-54.079321141782465,A,-85.37590531340928,B,E,A,D,0
65+,C,207.44695552342276,40.108787979755895,40.92000642455585,48.8257556951171,E,D,A,-175.74970606603856,B,45.113603738964535,D,D,E,A,0
36-50,E,-160.47668234998048,-84.81803818531061,28.96642595674509,18.373417221861057,D,B,A,-109.04926275943967,E,-52.0007013907741,D,D,A,C,1
65+,A,228.8798103569493,118.58462822677005,104.37223933192553,-44.2355683292163,B,E,C,-96.62207379138835,D,133.49553767284658,B,A,E,A,1
51-65,A,-9.499388390187285,-125.80623223585138,-70.60695012571534,0.291863551780388,C,B,B,63.17398455854072,D,48.155302289852216,A,A,D,B,1
65+,A,-123.99375705252058,18.69534511268554,-177.86950083182904,-54.330085151989785,E,C,D,3.8902621907597044,D,29.153420466969177,A,B,C,D,0
65+,C,0.2719761907187899,71.5968782157696,-71.77656204897067,55.31032065720357,E,C,D,133.1297681355266,B,-44.42738919831852,B,E,C,A,0
51-65,C,23.24796451813618,-104.896591850695,122.57931580385721,219.13960679226827,B,D,C,-21.13427772071053,E,17.473465502439698,D,B,A,A,0
18-25,A,67.1408802050164,291.6679717582648,16.79634832458915,114.78422427901924,C,B,E,-44.66648303505717,C,4.68008253074856,B,E,E,A,1
65+,D,195.22785220834402,-47.051339534540226,239.26613009770045,29.929045377415974,A,C,A,164.20603766947661,D,-129.54842653394385,C,E,E,D,1
51-65,D,-136.0826172573385,13.579507132000831,11.357339577257997,196.15997633230631,D,B,E,124.74838486929262,E,-45.75611493681151,E,B,C,C,1
65+,B,0.8118708332225497,-101.79379113621422,-34.94065613203077,52.48636527933886,D,C,D,26.306746904677404,E,236.9289138848598,C,B,E,C,0
36-50,E,-48.10381479068601,91.52220863842503,98.23669782588527,38.96492661694077,D,C,A,54.54900168168814,E,-4.954526891877307,E,A,C,D,1
26-35,D,47.82830287803294,-35.320904749992415,-316.90566106982817,100.6893106749875,C,B,D,-196.92008013991895,B,-66.84104675442875,B,A,E,A,0
36-50,B,124.35406857359727,-32.60410863725702,117.63272394932936,53.73479500342694,D,E,A,-105.74369045424908,C,-23.200897919003705,B,A,E,A,1
36-50,D,108.82332761486506,-105.41128603242204,-68.00783118001809,-2.901679020334137,D,E,E,-107.64126493035249,E,-5.798138433561541,B,C,B,D,0
26-35,A,28.918364835328237,76.40832721808599,-35.56855477628827,33.431817269252235,C,C,D,135.02552271284088,A,105.037789357851,B,E,B,B,1
26-35,B,37.71563254425441,-6.6468656715906125,-28.044333283550106,119.46036239160323,E,C,E,-102.91447166501668,B,66.82273912141655,B,C,C,D,0
51-65,B,-99.92093030251391,17.28940059731441,6.954135702910261,153.77830519901912,E,C,E,170.1852284176018,E,73.55222238534607,B,A,C,A,1
36-50,C,35.85831499958318,31.223355540679698,-1.4616021778896333,-197.37937568081537,E,E,C,29.843937543267625,C,-0.10922540932849101,E,B,A,A,1
51-65,D,-32.84334514547249,11.59782550095814,119.27305323892303,218.30889886606988,A,A,C,259.41965447903755,A,69.37752237882381,C,E,A,E,1
26-35,A,-42.505181154586666,-50.44562735893848,222.4810983436747,-5.370484193704582,B,E,B,-93.75582755104382,B,127.39985563388092,A,D,E,E,1
36-50,B,-138.06226988686325,-114.97343481098858,58.48022012215017,94.00547221586916,E,D,B,58.51919956394745,A,-112.79819839024326,A,C,D,A,0
51-65,D,-64.32052824716965,106.09580354768191,26.520919048800806,-21.296008575314076,C,A,B,58.50518837511052,B,-34.02756182521942,C,D,B,E,1
26-35,C,113.4806331064325,148.19246318745394,-144.38879892714527,77.99282998426634,E,B,C,-108.74898775612954,C,25.095627099238644,B,E,D,E,0
51-65,D,60.69441736498702,115.12898483415724,74.51032175183877,65.49647271481692,E,A,A,150.19510518109738,D,-199.74002803392642,D,B,A,B,1
26-35,A,64.48778401850079,171.99268708581542,-15.4936124612817,-73.93543638894,C,D,A,220.31895686493175,A,-77.86100502098805,D,E,C,D,1
36-50,C,90.72880263957597,-56.53492357556363,-74.1336101206839,-95.33007653916926,E,E,B,-123.18570263223441,B,-59.915027196739736,B,B,C,A,1
65+,B,-37.57301670505849,-1.3759731328131317,130.6140054232049,-100.76492706406943,D,A,E,-176.26420567769,B,-122.95450155109829,B,B,C,C,1
18-25,C,204.74502400153904,-53.483297265067705,2.572564875278803,30.0171855352589,A,D,D,145.6938002403116,D,33.60411531547674,A,D,C,C,0
36-50,B,56.706225013514434,-94.92569532123726,-101.15673148066946,122.7740677607053,C,B,B,71.39091784970955,C,-122.63033611887116,D,C,E,D,0
18-25,A,-54.99112164841562,67.93961087035683,-13.611146414275343,4.165385556632048,C,E,B,-6.917318027499234,B,33.77172706841071,D,D,E,B,1
51-65,A,-58.517008290336,-21.209375813473045,2.3995587838865364,-275.73840942020786,B,E,E,-139.2972798019541,D,-156.7740804427508,E,C,D,E,0
65+,A,7.007916453792346,1.1917977642263333,-33.669029259426054,44.655217391833006,E,B,B,23.419242992711148,D,37.97329564401822,E,E,B,E,0
26-35,D,76.00378346943813,109.93683750289055,-18.25702271924996,-18.88277417943414,B,A,B,-101.69111060523012,C,-131.93776127567423,E,B,C,C,1
51-65,B,96.99588658208597,117.42834314966409,-123.152150557635,-162.7899177400276,A,C,A,-69.96254861488774,A,-50.40476188938352,C,D,C,D,1
51-65,C,-169.14774607006876,106.02878577119712,138.3901778571977,137.68458621450193,D,E,B,-126.78434917365746,A,38.25979924833645,A,D,A,B,1
18-25,C,52.78837269758093,66.15507187983992,4.005078057478984,20.31125178491678,C,D,E,-72.43822861077709,E,-427.0683951451922,B,A,A,C,1
65+,E,-64.30704338432774,18.543475481921988,2.09917771806334,-30.21631618445022,D,B,B,-72.0968550446593,C,-62.64777350151402,C,A,D,C,0
65+,D,-31.26611914329558,80.73634251539107,125.11820043799476,-31.183133576484728,D,E,C,-157.6313576836414,D,-91.4121567657859,C,E,B,A,1
65+,A,14.935488444960196,-3.601624069273285,215.21439126889516,-73.69083786232487,C,D,E,38.71793346969665,C,84.86286310313434,A,A,C,A,0
65+,D,-73.8795808108398,126.09005047125576,44.523691912143896,213.7502023784005,B,A,D,59.45500314917259,D,21.304382447227752,D,B,E,A,1
36-50,A,3.4573106202257966,139.52668274704095,6.063150176504942,-105.66284316836514,E,A,A,90.20122476254959,D,-68.75073535298907,C,E,A,B,0
65+,A,-52.024183480587574,-248.83230386703178,-121.85633890530157,3.1027348655763753,C,C,D,4.424794694869591,E,-122.09154492224033,B,C,C,D,0
51-65,D,-38.31976370266953,-2.5358785081183144,-11.92659328069482,195.48323735969828,C,D,A,-67.6416286634198,E,-77.89519209041258,B,A,C,B,0
65+,A,32.27978301080673,217.2769259571701,163.25991888639396,22.20477064058239,C,B,B,-76.46636444616377,D,3.8710530858202814,C,D,C,B,1
18-25,A,92.0433365543382,14.398602717497354,-23.007041279473892,-76.29077273302059,C,B,E,193.18233496613996,B,-148.81187168036604,C,D,B,C,1
26-35,D,-13.514523646549314,31.098157515233677,108.23185715693636,40.15929746087104,D,B,A,-150.45983242651818,A,9.007946739331196,B,E,B,E,1
65+,A,-31.63045450179086,38.52225059595655,-191.6200759779831,177.11573382045918,C,C,A,121.757657652041,C,-116.71057219630723,C,C,D,A,0
18-25,C,-118.89510182382821,-79.79257481811023,138.64356953386735,-66.92904027609752,D,A,A,-100.38837266991251,B,-29.022320074763513,A,C,A,D,0
36-50,E,146.10898733894177,108.4652564573984,-49.13667547633899,155.63427669738985,C,E,B,102.6638894712343,C,-46.4903467618192,E,D,C,C,0
18-25,C,151.8328085064192,-240.0614418677668,40.605702321391405,-72.82273612429593,B,E,B,-41.7195804656615,C,147.92015541619676,E,B,A,E,0
26-35,D,100.15692913867717,94.50758064628182,-46.4493704512438,41.20723686276762,D,E,A,-58.47171768681368,C,53.04391657844542,D,E,C,C,0
51-65,E,106.81027866080315,-186.60839311905082,-34.82125495062435,48.54868659015526,B,E,C,-34.17134377163735,E,-122.50437678651112,D,D,E,C,1
65+,D,158.00215335346905,36.17221349589148,-146.0687384519548,19.59085606909783,A,C,B,-22.267488187899485,D,21.340361962545533,B,E,D,C,1
65+,B,-126.10439037207499,149.46832567599063,-53.16025286745122,-117.7418762414299,A,B,D,-84.65262496711243,D,108.50619698361861,B,D,E,B,0
26-35,D,128.23233297104179,33.06518352310232,105.99347910767322,-38.38089553459531,A,B,C,-107.00763001628715,C,-248.369182706778,B,E,C,D,1
26-35,A,93.4512514985932,-48.411815646062884,37.19998864745378,-93.52783412857345,B,A,D,6.134922025355484,A,-28.777739872192964,D,A,B,C,1
18-25,A,-26.866782701263197,63.23277662236861,-11.138879468615073,59.11349054153101,B,A,C,-63.09267266748348,E,132.64210874562997,E,A,A,C,0
26-35,A,67.56657238959733,-46.77574792276844,-99.92039940027517,-3.4249176660622496,B,C,A,61.536801625382424,C,-112.01777202974317,B,C,A,B,1
51-65,D,43.69030088204238,-163.43306745729873,111.52606372942115,76.68208264891062,E,B,B,-86.04822023958057,B,-66.68864756455935,E,D,B,A,0
