sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Homosexual,Married,-26.548135264951334,115.2459542779946,-3.2572315451581972,-77.300278964386,A,-60.658241370519775,E,14.056995100135147,-51.25379612470202,D,A,1
Other,Widowed,-1.3648246160465276,258.116667963286,21.472588176383407,55.61345564928567,D,-67.49903997420579,C,43.5664806450434,118.23433268390171,E,E,0
Heterosexual,Married,-139.85160154429227,-119.17233313990418,131.89487612531514,-33.16951517334748,C,30.08978306579186,C,-22.351302203327908,-23.407819264597702,C,E,0
Other,Married,127.39545261295709,-181.47218038940426,-7.213083933527965,-118.06620107791979,A,60.28811791837556,D,-1.9457756329368563,-42.89391357336576,C,E,0
Heterosexual,Single,4.864636524329889,20.88880453584321,54.75069921044257,3.9352106272251683,B,12.746483350835808,D,-132.54354575598123,31.052129969383312,E,E,0
Other,Divorced,-36.15534219364684,-25.88285091437182,-9.376983249910255,-48.22438471341189,B,-267.73308395535906,C,-35.62049195604151,123.04814192764242,E,D,0
Other,Divorced,130.00869547393785,33.73496034888492,239.77447297680357,256.91775854183646,D,103.66046646106379,C,44.262276663407086,9.152881108205337,A,E,1
Other,Widowed,-106.6073192980572,43.60635757598567,-29.352034064963593,10.871232453706831,E,224.38517905848002,D,214.0416964537365,163.9837331220531,B,E,1
Homosexual,Widowed,7.643452166815716,-109.4490791422922,86.59740842861221,-49.13005775915296,E,200.11436198401537,D,-134.26921316363806,-2.569999432403484,E,D,1
Bisexual,Single,45.80731574882575,-135.02624433910603,-215.94819475233692,4.911451539669429,B,35.07630422684363,E,-81.56288719687579,78.22448396415336,D,E,1
Heterosexual,Divorced,36.74433992521592,114.16524081994042,133.11815204495522,103.77769572783329,C,33.6242162523623,E,33.60483215714886,86.23412092483971,A,A,0
Homosexual,Married,-154.64802017804055,-172.85924207703388,-7.462698414667394,91.52567296149202,C,62.691340944223086,C,36.96665174476757,-193.6440438472576,E,A,1
Bisexual,Married,45.30158693979691,28.95000401532124,-96.63504574164878,179.77757882950502,D,27.43192067052689,B,-60.303104620820434,55.40751476566903,D,B,1
Other,Widowed,-72.53142083365861,236.87141694215623,72.62609717685355,-27.842497413155552,D,141.0669588019915,A,109.75537158810678,122.2266590348165,A,D,1
Homosexual,Married,-131.58962907452306,-231.0647451900839,-75.54730223278186,-80.64579667682354,E,-155.00841698483657,C,106.78454304572935,105.15377408025823,B,C,0
Heterosexual,Widowed,95.63200521709558,-64.30011680251368,10.309050689395788,25.025777902987397,D,93.33926994754424,B,110.45474506271695,-30.186239374691887,B,C,0
Bisexual,Married,-11.55150251981584,-118.2986674671165,31.592678745574688,148.83014288732542,E,77.75472744135884,E,-4.128593812780216,-16.0985238598674,B,A,0
Heterosexual,Married,52.25225045960522,15.508402624320345,-83.55990642045408,-106.88510256269662,E,80.34132072061647,A,5.244145654013834,-173.41106178793083,A,D,0
Bisexual,Single,-110.50522461993751,145.88885910146666,-69.35921317680997,69.24520334906518,A,-68.29700580351194,D,-42.659067585275984,110.91281761264437,E,B,0
Bisexual,Widowed,48.82206709452185,133.77816025109823,-31.54774764792181,65.4091867984652,E,15.500066727339238,E,189.21799428272323,65.36368921394026,C,D,0
Other,Married,-117.68119676326516,82.92465792784309,73.7107215477748,127.469392939967,B,28.484145081140934,E,-28.175946943575724,-22.70245887693722,A,D,0
Other,Widowed,100.9668665722738,-36.13677739929404,3.6353422001525826,189.89897839125553,B,25.833323121008217,D,-13.273559261749885,-51.53072443738491,B,A,1
Heterosexual,Married,52.358900809069986,-5.471371570550393,-2.7333959394861935,24.40021012280813,E,48.470986372664065,E,127.63122138437484,-113.0215794346032,D,E,0
Bisexual,Widowed,134.7890690738055,-70.56117840503983,65.92559546316427,45.71986186616528,B,-181.0483536054577,A,-6.12298834062067,101.84087771527852,B,D,1
Other,Widowed,18.218874978165253,109.43069622628279,-120.8247077178528,-144.6728050132138,A,10.897074276006487,C,-55.9860370335745,-145.82190311066483,A,A,1
Homosexual,Married,75.9658185341957,73.80303292462443,-49.75881325806096,-32.09495557770826,B,33.03316359141474,D,-69.3652311659266,-150.7098979961606,E,A,0
Homosexual,Widowed,38.7721830914794,-71.09759976704382,5.631691158969069,-127.99546996566914,A,-20.39029989105199,D,-139.94754366299318,88.10174911473322,A,E,0
Heterosexual,Divorced,-34.23335465757963,-22.17910776438106,-135.79665095390783,-31.867339120232142,D,-122.06013110270975,E,44.81825258257612,199.8272204061385,D,D,1
Other,Married,91.64494885745064,-61.29562141826994,-3.8399475251075925,125.12498580017373,D,4.871467892400196,A,8.082870821330614,-294.93338133866496,C,C,0
Other,Married,-102.80043507725132,179.54814620746873,-66.32305915372496,-14.95673983041858,E,-30.488625179852786,A,-251.60313239800746,-54.633446496450745,E,C,0
Other,Divorced,146.09215774169868,68.40544682313889,-183.7218027530224,-204.0599099399836,D,-84.3548709101227,B,-70.26087739933666,-69.19057322578094,C,C,0
Homosexual,Married,145.46078635209122,-68.07554819047984,-38.084748328285094,-99.09540138707798,D,3.5297280851599395,A,118.93825315404969,-71.67529885382378,B,C,0
Heterosexual,Widowed,89.39515364545439,-73.64702727659969,177.63289239784862,-10.265876776149502,B,-55.43385827616311,D,149.97051367817505,76.0851715123124,A,D,1
Bisexual,Divorced,10.597565213967798,78.34137897781672,53.32207107174636,142.51379908535773,B,-27.401922914029093,D,69.27762693905039,-53.267571214421196,D,E,1
Heterosexual,Single,-274.4155872306228,79.83299961343288,65.03853314328154,52.95163628516981,A,52.2024695946933,B,-54.82077889431179,-14.885213528562291,E,E,0
Heterosexual,Single,-47.25338042657147,16.936924633440793,-39.32375362612376,111.21528382798873,B,56.2695520229623,C,127.9364600030791,77.12531698397717,C,D,0
Other,Married,86.49354621967734,-38.84471657324834,145.91394081731983,-95.27627762692703,C,-9.154814334950254,C,139.55247264182168,-78.69125513342095,D,B,0
Heterosexual,Divorced,64.99673237274926,-83.65891148747252,29.686969152603748,-66.12403139915386,C,-28.668282103164945,D,34.40587228913964,-44.61625221059315,E,E,1
Heterosexual,Married,-41.879074193763,29.842400438886212,122.58868945912403,-142.87784670015353,B,22.87793553886338,D,-25.28199419347909,143.40174996983131,D,D,0
Other,Widowed,62.13324141221504,50.98665100788785,-107.45552309587853,-14.30195795150363,E,-162.0539247622193,D,150.18191176252313,4.030541181683269,B,A,1
Homosexual,Divorced,-39.56890211165924,44.693809834220644,-278.99287548474683,-123.89200600403348,E,94.47154677023944,E,45.195920859872565,47.6693270972028,B,D,0
Other,Single,141.43233600725506,-42.59500094109588,-47.38413385850184,13.100704050693695,A,128.61924615500732,B,-56.788833615347535,157.34004185276044,C,D,0
Bisexual,Divorced,107.31707883956996,-64.5431279869136,102.30806253898857,172.89906437797416,D,65.01328839062998,C,56.10069782117344,206.94312776798373,A,D,0
Heterosexual,Married,-194.74319919588402,54.081764394808786,55.18941559131436,-101.64459234343653,D,23.46971064332086,D,-81.77406597307078,-31.22132593645096,B,A,1
Heterosexual,Divorced,3.5279813357322936,28.829660593414637,-27.387367710888455,-24.585702228575503,B,-74.24936840021158,E,163.853290163256,13.577421799060515,B,B,1
Homosexual,Widowed,75.62068645963042,15.9461789428117,-36.87171831037451,-48.0177221493406,B,-102.98715282878426,B,-144.85115812972066,34.16028765204797,C,A,1
Homosexual,Divorced,69.6276033397707,77.52926810506617,9.612691631063873,25.159105621248017,B,107.7637018602813,C,66.50733922069617,199.13035229688393,C,D,0
Homosexual,Single,22.05315153664029,-8.956749754967557,181.2178249540182,-22.16069823592392,C,106.37598333281537,D,71.2784021573438,-190.29191056400265,B,A,1
Bisexual,Single,125.24290653814005,-103.6412235746077,-89.14644177427658,-10.311890317841069,E,-108.12532627506894,D,64.60648669337947,92.38454334054364,C,D,0
Other,Single,-118.96574890574571,-11.232071612266967,90.20397365163923,-163.41309707249854,D,-0.6804166800311038,D,-27.128133615706695,-183.73970212377085,A,E,0
Bisexual,Divorced,-91.94834650891688,106.36804539544944,1.0684520011308578,231.73153114053187,C,-44.07577135045302,E,-63.031300267543855,-265.4429826284452,A,D,0
Bisexual,Divorced,138.1653358926604,-104.71891873622035,-35.190247472031864,47.17883667144643,A,2.3968813117955414,B,95.54292002865077,155.84835394880957,C,B,0
Other,Married,32.961492436636455,-84.4673637860513,142.6782319168683,-90.56858404786671,B,50.868903353358164,C,-131.61123584967757,-140.08092546628356,B,B,0
Other,Single,61.48991453795968,-51.08732513673001,64.9768903558935,8.012484403260242,D,-165.9972188012939,A,36.178612329400416,-161.21256182423548,B,A,1
Heterosexual,Widowed,-39.08732935561922,11.735869642682022,-9.674223317250753,-41.26446199295788,B,-228.41799301532663,A,26.91468401606891,-62.67035761396419,B,D,0
Other,Widowed,-78.39699226828691,186.62019507614605,-78.74735667196202,15.304705793570953,B,-167.92782451917557,D,11.256861669506595,-51.98785005970979,A,D,0
Bisexual,Divorced,-25.497038057298578,1.9380120316255671,45.4795587271762,-13.33060576099768,E,15.470339484676526,C,15.077810554616686,-166.08525537372557,B,A,1
Bisexual,Single,-93.76949056872016,-21.417735001673016,116.23228878601384,-152.46961835394427,E,5.876660684713176,B,-82.41913174907634,-92.02978125956143,B,B,0
Other,Married,-127.85363288331264,5.199492510661343,3.0007132588290704,9.325998725876353,A,-17.12890858502421,E,44.437787181552935,-29.988500295760055,E,E,1
Heterosexual,Divorced,-154.30979243384567,-72.82112643793063,44.75079838350651,-80.42084984663808,C,-47.209363736749275,B,19.395206702531816,67.26973230813745,D,A,0
Other,Widowed,-83.8034354777418,158.0039295443857,-82.25413337453712,-98.48341619007425,E,-28.4864882434498,A,45.73402065162941,17.763150579095203,A,A,1
Homosexual,Single,-61.81649582504997,-4.000163809358539,-4.207071666093498,9.013296917122119,A,-63.44485487465382,E,233.19048991817533,100.52849717593217,A,A,0
Homosexual,Widowed,-9.061312671651162,38.87486390030386,-46.08609934573228,-130.09088482967476,E,0.6532491801636728,C,-233.9430236515832,66.280778806225,E,D,1
Bisexual,Married,74.27188529637526,100.05620036333515,40.68705241533594,51.65827038881373,C,84.75831125445985,C,132.528745097996,-39.29167281880798,B,C,1
Other,Divorced,85.62367276626705,-47.929789287604486,92.28165865318536,76.86692223569868,C,-29.463378796395933,D,-248.59594250323855,265.81604938321914,D,D,0
Homosexual,Widowed,143.54865209026795,1.8256604945147064,-29.08550309585906,-230.7676848608852,C,18.886010114215196,D,38.31481274694727,39.07752669898919,E,E,1
Heterosexual,Divorced,-16.13140922948023,29.61113229065927,12.712304975357108,-120.52933876983765,A,-5.556503924760312,D,-168.6187265903694,35.92889201864758,C,E,0
Other,Widowed,4.245218954822298,66.43979577657954,-89.65288945077329,158.5993046274119,D,-191.02621401533565,E,79.49264472143813,97.63227528349667,E,C,0
Homosexual,Married,-53.46218730586821,-52.671987694982526,-24.220939474759184,51.6064492725962,E,66.15184134138599,D,36.75721989777041,-15.51034286437451,B,B,0
Heterosexual,Widowed,139.40537996966557,27.603860156259874,-11.842980770255458,-167.5231126577838,A,118.42715067091143,D,2.542001288825969,-42.672058696733615,E,E,1
Homosexual,Single,-9.483075698020246,66.91027554847963,-28.546516343307026,48.80008887777322,C,15.63178586061506,C,-32.88030944156394,180.2595057114716,A,B,0
Heterosexual,Widowed,112.7581640998703,-28.37024384760982,-166.49853732732004,127.42941126967796,A,112.73534746090274,C,77.94699507375718,153.17350795590414,D,D,0
Bisexual,Divorced,12.984013519883025,-3.9623963423293227,4.913667191179827,-89.29091433822538,B,-4.802385476131147,E,-91.72332009997437,-6.02275952811923,A,D,0
Homosexual,Married,136.95765820185258,83.21883273416866,20.757539351515415,55.79511637119072,A,-61.683765572129246,D,37.00746691114769,-164.3488960498823,A,D,0
Homosexual,Single,2.9993686520380645,-26.896425053097676,116.37098168009142,126.9170117407118,D,-187.69095911301204,B,-92.66866937610787,43.42733862113206,C,E,0
Bisexual,Divorced,84.60718361218717,-9.36543187691018,115.84719877339353,-52.34687960876565,C,-0.1256964207209343,C,-82.03664047185353,-48.88919614209485,C,D,1
Heterosexual,Single,139.98098180609057,167.96646332334163,-34.71763202597299,72.7999338458275,B,143.08721037353112,A,66.7802179286353,163.4061956558614,A,A,0
Homosexual,Married,196.03268526680685,-19.90893689178709,-17.276910322419287,13.377505410374194,E,-114.65667748342725,C,-96.93705591553778,-44.42615300644265,B,C,1
Homosexual,Divorced,65.08068701785083,-2.9676860816373174,81.46061091866295,-37.40338059530125,E,38.38724153593061,E,-63.115000997035445,-120.0181467514507,A,A,0
Bisexual,Divorced,-163.1290239758956,-82.4382100667513,-115.94524054005588,154.6565876883381,E,136.87378749588996,B,69.52966841661656,48.93869195987545,E,A,1
Other,Married,-21.381468524511224,67.83182603440538,-103.04720329721577,53.136787439892345,E,12.891355217167472,B,191.8938615041157,-90.03981927946879,A,D,0
Bisexual,Married,132.13991574234046,18.8837525539159,76.63614406121054,57.771447892751304,A,-60.79372798666852,D,17.940248423758668,110.62812723915079,B,C,0
Bisexual,Married,-85.72659786191605,-63.9469980118292,-194.93358318466363,-52.10893847469684,A,-50.883548475566,B,-109.44855074410837,1.8547858117562859,B,B,0
Homosexual,Widowed,-160.2435900974375,-148.52045303617288,-80.74070249360629,39.699335688815346,A,252.37918049810665,A,23.375829346942652,11.151511640092988,B,C,0
Other,Divorced,-253.32495073610124,101.66835470380701,24.3327352684272,81.6064799479554,A,-11.63201320700341,B,-59.01505135621148,-122.25778774614542,D,B,1
Homosexual,Divorced,87.7391856192089,-33.985337112859966,-32.79230516786228,-6.816213940583195,D,-22.827069156068095,E,-84.49427573365243,-56.410310658198966,E,A,1
Heterosexual,Divorced,29.88178606850105,-100.98339561303425,-195.10355825944217,-47.49606233013039,B,-117.13717135928425,A,-98.67473143807253,79.78371788971283,C,A,1
Other,Married,62.89318635269997,97.45137656505311,51.99428824939075,-145.2061930261952,E,156.3851071634047,D,14.514383358389491,80.05506387236258,D,B,1
Bisexual,Married,-82.80480598611915,-40.020149946497355,-42.01879393042729,50.25626888258233,C,-157.4134399558494,B,-90.25866515696849,125.33959844882357,E,D,1
Bisexual,Divorced,6.232086389401084,-172.46560722422228,-80.28401175722804,-66.29312062940733,A,-179.08617843164464,D,-35.87900928817335,-69.61648886988779,C,E,1
Other,Single,-104.73404473454984,-71.61574678151497,5.640310382522527,58.535766674007284,E,-45.96918840997245,E,162.00973206746096,-163.05563077843595,A,E,1
Other,Widowed,28.069231881306898,89.96099775127763,12.187035657547158,-121.17217633700366,D,83.15114812970549,B,56.350937569637516,-27.893342390504415,C,D,0
Heterosexual,Single,26.95415104484255,-39.08743293168898,12.193715852445948,68.42087181800633,C,-160.27783859901638,E,88.67117641421105,16.151603970273293,C,E,1
Other,Divorced,112.45399094454756,177.74653797446948,-223.30460384588733,66.4167441066639,C,-51.44908138160618,E,-124.94084493684532,-17.342144873528664,D,B,0
Homosexual,Divorced,204.3742473564333,2.516191985124195,71.95234479015691,-37.43998476919923,A,-207.8441070100052,D,118.16171664042696,156.7475931947894,D,A,0
Bisexual,Divorced,126.18414684284186,60.729212903373366,3.8115412044829955,-105.43205563326863,C,-128.3425376481897,C,-97.6491167478446,-67.71523822718414,C,B,1
Bisexual,Single,23.558251443364217,83.43913474481762,96.83937625180472,-125.64047207125968,D,133.82345932029517,B,-121.03201590908468,111.50798577757892,B,A,0
Heterosexual,Single,-184.81816763170386,-23.513289405348615,-104.11886732007136,24.02186586065413,E,84.22051055548152,E,-217.8193405404846,165.99305949600958,E,C,1
Heterosexual,Divorced,60.394662978721705,31.923303588426695,-87.4471175405354,-160.27960929339457,E,-161.2781430105192,E,4.83887459241297,72.83139220438343,C,C,1
Homosexual,Widowed,-20.261749665375596,188.24294613724052,-31.525268653635408,-70.91682917131577,A,-93.37504585159397,B,-57.79798950338725,124.07117775562324,D,D,0
Heterosexual,Single,-159.43924445622966,107.03610742986378,116.87416389024139,110.37206332439608,C,-90.10899494711755,A,-220.24597196421882,154.4770851294147,E,E,1
Bisexual,Single,-69.46769677231698,-109.49295520521372,-14.848144321012338,104.17305053585311,A,144.97686958583893,E,-115.0671286268462,-98.59051925079156,B,D,1
Homosexual,Divorced,145.53080345465366,29.124535501985203,-189.0000253485573,-6.21784985556448,A,-44.72660384039549,C,108.69224145419403,-12.62858160228673,E,E,0
Other,Widowed,41.65423653872125,-140.47139328737495,6.773387426148295,-8.162733697781386,D,102.27673283990349,C,-85.92748548196029,150.74025623209812,E,C,0
Homosexual,Widowed,-92.73499080113291,49.77212487542714,-145.16975171485288,-139.57355851498448,A,32.20776374772166,D,16.634609524207004,1.8981011783717872,D,D,1
Heterosexual,Married,-0.34549198525948316,93.67235473094385,184.92504321238357,-143.5288741766402,B,73.58629816359564,C,8.568172846240522,-51.88255485537301,E,D,1
