disability,veteran,Religion,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
None,No,Jewish,Other,B,-13.458598364175101,-35.25554441985714,47.25191922564675,-93.34813369084131,B,30.479131922143793,C,D,4.490297433394722,A,B,77.78549910986091,151.3385047311035,-84.61779144673015,26.3205870676827,34.40192746865017,-73.20169870454288,0
Both,Non-Veteran,None,Bisexual,C,-64.82048583267772,57.49565821930855,-45.66643825387601,-124.7362345604551,A,-10.154783790742961,E,E,-109.02594587456787,E,A,-35.13122925945862,86.15609615290943,-52.49408713883697,3.1616020816410804,-178.82763341430643,88.37777060753004,0
No,Veteran,Hindu,Other,A,57.943153005214356,-86.16339503945116,-63.85002474057815,158.93328885800736,C,-124.70749927420364,A,E,60.55590283079605,C,B,58.64329835356009,-51.01183229372936,56.14119296613562,43.83063319013927,-24.333415426172955,34.701959591136685,0
Yes,Non-Veteran,Buddhist,Homosexual,C,146.47326465338008,-93.36493811114248,68.9668832726643,21.38134577271004,A,59.26520633838781,C,C,-60.36324929582937,C,A,49.79660639165173,-28.823794737994117,128.53974683401339,131.83535908883778,-120.56615384649751,5.977735563484208,0
Physical,Non-Veteran,Other,Bisexual,A,-29.61201565850603,71.82746602172956,-166.15387808056533,-1.2240613937904217,D,-55.24510789841119,E,B,-109.96814583150858,B,A,-171.3404640707491,34.55925687475007,-20.541933427107804,63.489390027316674,288.30900751646465,54.52892833935037,1
Yes,Non-Veteran,Muslim,Other,E,102.4643430079182,-38.14030222226928,42.434863096484996,-170.37850694018445,E,-178.62710363796404,B,D,-89.02484134508698,D,B,157.59543024005887,181.12442135327024,20.088864258002793,18.185042711823787,-61.41716365741131,131.20086515330405,1
Both,Yes,Buddhist,Heterosexual,E,-75.24804015291426,-149.43214821951946,11.842959557315305,104.20531416089626,B,12.102452505906273,A,A,121.53867307147151,A,A,-6.153018257187122,-75.14041985316634,-111.93465751159381,95.56075359672903,-30.502381892322266,-32.19393435570716,1
Yes,Yes,None,Heterosexual,A,31.63816692075615,52.19595127091905,-107.66929044184555,32.80082592666184,B,-79.13643513562468,B,C,113.42882904518316,C,A,71.15933186881895,-14.644175858451048,-47.77151955129897,211.72570681199022,-37.96740814796501,3.63310037419605,1
Both,Veteran,Muslim,Homosexual,B,21.68040200200558,-5.289492587031152,-269.8454181404411,192.93311253736175,D,-53.7386568020374,A,E,160.33462817003874,E,D,-95.73726943408322,171.9390233676066,-91.7547419660935,-10.14182807554726,45.218728115910054,-45.72125816890023,0
No,Veteran,Muslim,Heterosexual,E,37.859868223607876,-99.29515178224416,-170.2500985890105,87.45416814713008,A,-203.80455489782574,B,A,86.99162239052764,C,A,-228.8146290534606,46.032792755099734,3.23947374525006,256.5896465100689,-269.21051000773,-125.03482758045675,0
Physical,No,Other,Other,E,86.83996994368349,-126.44254959294436,5.512686510435849,65.13655927589386,A,-102.58101154877863,B,E,-96.79848400083378,E,C,-2.9068211195987845,-44.41627900465486,-246.24234300893391,-334.11764947579314,-63.751933119063885,47.71751939794292,0
Both,Yes,Hindu,Homosexual,C,72.50790107768937,-3.8808384480850346,79.95189512769659,-70.7228403215447,B,-73.41466358191141,E,E,-88.92964334099098,E,D,71.0527139527201,71.59537075110532,-5.918101156758935,184.92672238641177,-31.920825132659104,-1.5552847348786232,0
Physical,Non-Veteran,Jewish,Heterosexual,C,-89.8014667703094,21.47534471785765,24.984602341851904,22.92832673127438,E,78.43899627678212,B,E,116.63582330321627,A,A,-97.62327833398086,338.8234774408615,107.0461520618502,45.68060126848466,-93.04969800640012,-24.11535583726862,1
Mental,Non-Veteran,Hindu,Bisexual,A,74.77397612412929,77.17386145778545,-46.014439550820065,-17.332304158916997,B,-177.52832274094789,E,A,65.69683782245642,B,C,-65.84178495049014,-42.41037792664798,-174.61954938273797,-24.214990031652007,151.50165721963486,-19.49812432861342,0
Mental,Veteran,Jewish,Heterosexual,B,132.65278895761438,93.62290007317601,74.11602847657058,-100.79740745793444,B,-18.076002275156153,A,A,-195.21366899576606,D,E,-5.03067886001197,47.18125100994458,-153.73585599653023,150.29536469061512,39.790969648296034,-57.34908077034343,1
None,No,Hindu,Homosexual,B,-20.412265022544112,-70.78470050188714,21.240904768571525,-99.60046469248392,E,91.38034682460943,E,C,66.628110626973,A,B,-160.8228148534274,173.65330648741892,54.98648234200263,-186.78957267022693,31.036547556278965,59.97279259307724,1
Physical,Non-Veteran,Buddhist,Homosexual,C,-127.16969822919427,-82.72424480549093,26.668555386668192,75.26874399057176,D,-18.928404588058275,C,B,-122.03559495493894,E,E,21.7355404792358,-4.34733681321334,-67.50073035722903,68.77147386632517,-38.332019767765885,-3.3647766102470444,0
Mental,Veteran,Jewish,Homosexual,B,81.69944268092337,-38.674225007449664,60.87543446293785,-33.157831730442965,D,-139.52125816063844,A,C,4.79835012870564,D,B,-7.976965800938553,67.77051803479843,69.86588502351476,-7.785171541072641,146.24318347416113,69.96699582775238,0
None,No,Muslim,Bisexual,E,22.45583168068659,28.045741549509977,-196.09722818797232,-237.78855458203938,B,17.827706387013926,D,E,-49.20053531878591,D,B,-30.291239528139457,24.166693765393653,-40.856321764941875,-16.871431321655304,189.5090114236281,-25.397839446938374,0
Yes,Veteran,None,Homosexual,D,82.69140568244894,150.71875569574792,133.37058231571936,7.5620137906188,A,173.0807091160829,C,A,-0.30099716089915846,E,C,61.583697451362916,-3.3803939545692163,14.340799178164879,-10.69840535096844,1.847855565510358,19.022215914232333,0
None,Veteran,Muslim,Heterosexual,D,-124.45316705198088,-27.641217556490382,247.00260887755547,-68.7906984839945,B,-32.386754756266846,B,B,107.38285025383172,E,E,115.25807698891568,102.20983642864421,-72.85689352240782,132.5784338224033,103.44343243756298,-177.74092496024812,1
None,No,Other,Bisexual,E,136.19432054750177,-62.091480485172944,121.93538737037335,51.562681403215336,D,-51.128579523758845,C,D,34.19460385630267,C,D,-107.02904624908855,109.13892313045794,-47.04139844522688,154.39234553688908,39.99166006333436,130.45854882153245,0
None,Non-Veteran,Christian,Bisexual,A,-39.901152446805,-16.041448437598927,-80.33121261675855,-8.598837965207327,A,21.494174683526346,A,D,-73.65475241088852,C,D,-22.776157959730924,-25.847502290251995,5.192096149936147,33.488624493004146,-299.873145371282,-112.31475902550936,0
None,Non-Veteran,Buddhist,Homosexual,B,84.48473552366731,58.932409439365905,84.74005950346265,128.463647908201,B,44.08578506721801,D,A,-51.391838530976976,E,E,-56.1565629509996,-113.74589575871244,171.75220653708686,73.0670168898946,-12.495642974141562,100.2969432607479,1
No,Veteran,Muslim,Homosexual,E,98.11553705003398,1.0596815851672814,157.1272966433645,-90.58534928729844,E,-65.23304976488117,A,C,-74.99082678635847,B,A,-72.65813888100263,-8.644503236806148,19.99215167490468,-45.62595837551632,67.05055142468336,86.53395626607701,1
No,No,Muslim,Bisexual,B,-141.33412546439385,110.24934596642795,101.25506920812353,80.69154609568074,C,-96.68053400097428,E,C,-89.45737803620636,E,B,178.613899741602,-184.17653878683225,239.06930879138133,130.06572103844502,-69.05186581204555,4.847240217599786,0
Both,Non-Veteran,Hindu,Homosexual,D,87.51488604052288,18.567719769952124,-8.01872829978654,137.18912898355862,C,21.567204490340263,D,B,-65.96034808232345,C,B,-8.823274645706448,97.20828382352363,-117.10115748879932,-70.76392052386967,-156.9167540996269,167.4024426458466,0
No,Veteran,Jewish,Homosexual,A,-80.49146214442429,107.60089015012697,72.24635848891734,47.13194221648973,D,-99.07014580855034,B,B,-153.56072128337524,D,E,39.84201341798084,-58.66567968614761,56.7386170652003,-13.64483280085417,-108.29542843690858,50.39628363155265,1
None,No,Other,Other,B,12.321597947359967,-16.22056536747502,30.61841199144968,-90.4054046654768,B,32.928015953700886,D,A,40.63985968978688,A,D,-57.73365141399051,31.301574241733153,-54.283834279035936,9.706327739591558,-91.60262123988255,-121.61220788424573,0
Both,No,Other,Other,C,122.98058562183571,98.99431148662373,8.120995367282255,-75.0856996471309,E,-29.379472437055103,D,A,-30.68537346143092,B,A,-23.3393586655087,-101.86377894623904,30.575240668974008,126.26790598894205,-111.02221244464148,50.391619342389305,1
Yes,No,None,Bisexual,D,-25.19112186551009,31.579619233974622,12.198779307568676,15.764312554628553,A,67.73897534844399,D,C,-32.00984663180742,C,B,-27.715137521582413,60.70860313843545,-120.94970189215321,-35.86521093478826,-115.13600033221107,-30.218853203904565,0
Yes,Non-Veteran,Christian,Other,B,28.201610786469878,55.17046240556645,-50.6563719720225,122.49159462506773,B,-67.0415182317478,A,D,51.01725609255846,D,E,-7.369102466263105,143.24207062052358,56.73487300622888,-99.86612615323452,-22.08414545842852,44.73003969096306,0
Yes,Non-Veteran,Muslim,Other,C,78.62235533616281,-63.80732109130525,-83.80083826545777,91.23183142184892,B,110.52807120422115,B,C,42.22246507348362,D,C,151.21811220077498,-73.38231835548062,-34.271311465695945,-33.3737869807662,220.62371586275705,13.193228989871647,1
None,Non-Veteran,Jewish,Bisexual,A,-27.362432491543515,-12.8252863441841,55.9444249589204,-17.698433901498824,E,-28.772229840670267,E,A,166.4829810608098,D,B,-16.833068239888362,11.644223410517494,-122.3163331756687,-88.19831852225981,-87.65841059068552,-24.107881482088427,1
Physical,Non-Veteran,Jewish,Other,C,-47.10028699113899,155.27915683151357,215.37113209434895,62.77997323981149,D,120.14843811026097,B,E,-1.9193017512551802,D,C,-75.55476798967305,62.895312019168,2.9016903741158564,51.769241379486786,-96.53882910728878,-34.20246870063949,1
Mental,No,Muslim,Homosexual,A,-278.73447682177164,45.59996694893022,-110.16221483743868,-151.12666564830238,C,-43.20783070005256,B,A,95.79808579166928,B,D,-199.57069724094038,24.416369394191815,94.21453293216598,170.40989407155806,-39.99922884202892,25.830444703223186,0
Both,Non-Veteran,Muslim,Homosexual,E,54.27704085679939,113.78173171450983,45.84284981251761,-302.05280177879047,C,10.738505451660865,E,A,216.62521368226723,A,A,-129.38679145019714,-10.724577980851535,140.44706085336122,-123.71971445444565,-63.87443796065766,71.89095410323449,0
Physical,No,None,Bisexual,E,37.71040136702644,-205.173845909001,-49.10823392390009,174.21717380136656,C,44.13750623266641,C,B,-85.22533633454869,E,E,-98.62898694618121,-15.932091415631664,55.72146122787339,-145.0242461452552,-251.96523263295524,20.008551395722858,1
Physical,No,None,Other,C,-131.92258228832102,18.599070125707655,-96.42585813596584,115.25022825987399,A,-129.70325964196832,A,A,31.682388208208152,C,A,296.6481094296166,-3.40168753052504,-96.80211249613369,21.439791872340383,-46.995510193770436,-40.62803005761412,1
Mental,Yes,Hindu,Bisexual,E,55.23674041137955,94.1963611728099,34.87231482704517,-80.61231664177065,E,71.42856877450795,E,B,96.91098776946895,B,B,154.22550421972906,37.087204477968484,-75.92517256907006,125.85064442418212,1.761415819007596,5.243453308564011,0
Both,Veteran,Jewish,Heterosexual,C,-51.75949021934242,57.96088264997946,127.95854886952264,-77.39685739451315,B,-37.74250886846064,B,B,113.66449070129252,A,D,-215.32618483419873,-173.440419363931,102.82322223028049,-170.45084962514426,-160.80515553625023,47.3912122206307,1
No,Yes,Jewish,Homosexual,B,-29.711738070380385,147.30422056687365,-90.14622778891625,107.92663005374263,E,25.71341991615726,B,A,-17.889228961976347,B,E,26.08088810034033,-36.69212777358673,141.211493006309,34.678566641061394,68.04927941606891,-31.80147301205717,0
Mental,Veteran,Buddhist,Heterosexual,E,40.53911420139157,13.625675603372692,98.44624080903111,74.53128824887611,E,22.630833475258974,B,A,-214.85014386310266,D,C,48.79122412545186,2.5037647949888933,-57.30878922661356,87.29531842992836,-80.43528022374582,-7.818511503978309,1
Mental,Veteran,Jewish,Other,B,79.06313561152808,-67.15593205877943,55.98064166600145,108.21452076543538,C,-106.52152813769986,A,C,-39.45091060329477,D,D,-88.287652434036,36.87995863319743,-65.36968530386919,-228.19516254716322,21.70256839176246,39.16405462927459,1
None,Non-Veteran,Buddhist,Heterosexual,E,-114.13752259734085,-185.9622518584785,23.335053329176624,69.60877799933597,A,96.61093041681978,E,A,3.1016323499860574,D,A,83.25859824403896,51.33488225392917,-21.694297009130562,43.45341830922468,-25.23954157338138,-104.32346721070091,0
None,No,Muslim,Homosexual,B,-151.80259680408344,30.353983199262224,5.571783238067138,-228.57700794738105,D,69.85062917696965,C,A,-117.32494877895954,D,D,-96.17708141988773,165.75570227935532,1.744413551285039,14.891421540219824,-72.3270675857928,-63.45062897129141,1
No,No,Muslim,Other,C,-65.58820262759659,-11.847463384439077,-76.50028431462292,-198.97902442950206,C,31.608523956807293,D,C,53.42138409521572,E,C,87.50628495011543,-43.861394284874876,168.4926388457387,80.72467274300368,-11.760953785506798,140.96750320197287,1
Both,Non-Veteran,Hindu,Homosexual,C,-49.59791535248758,57.45197045873146,8.339396876109687,36.365961679769306,E,-108.50345862936726,D,A,-5.855131231055076,E,A,135.38410238334427,-39.249810699481145,-57.651760050657195,-0.9312254480699894,-34.84884380466774,38.18064275413286,0
None,Non-Veteran,Hindu,Homosexual,E,151.18041408865022,44.91764622954351,176.37388356946403,8.505927047987075,C,67.2157592563798,B,C,13.755699467914804,E,A,15.60299244660791,232.59388627324932,78.8630999328789,12.28265830331045,75.299272961701,32.028699769231494,0
Physical,Yes,Buddhist,Other,E,194.06127394829883,-50.58335030192104,178.1379903507737,-160.71273067293856,A,56.039702636722446,B,D,158.0393738724934,B,A,-12.739890989999203,-203.38388547974122,-41.71456810363075,-53.03560679721352,140.1271008509649,-140.13100157722192,1
Physical,Non-Veteran,Jewish,Other,C,-123.95929148753333,-209.0586938816793,1.1434627932324632,179.60106062569307,A,-111.68064718275032,B,C,68.48771905558174,C,D,15.701118918581916,-110.37576725553315,-113.28584466278157,40.17300473290333,82.76227224866581,-189.2090503568344,0
No,Yes,None,Heterosexual,B,34.42771770034541,206.982526276992,173.11391950251408,-22.06375558810554,E,-60.19931212523394,E,C,-79.93089538153416,D,A,210.46049087534965,-32.33520205855184,30.313412668148242,-119.31162136181655,-34.41662623833548,-8.966162686120157,1
Yes,Veteran,None,Bisexual,E,-74.67633839483867,-2.106268198137879,46.86383596915289,177.72607823968926,B,110.2967540962363,A,A,-99.39218942368605,D,C,125.43815252622399,63.15985420938477,-19.54751716024467,-113.88553162905654,-166.97314712071426,-224.23128153168238,1
No,Non-Veteran,Muslim,Heterosexual,E,31.09392906250542,39.5917872388869,113.80950916932176,-188.41318944945715,B,34.69641711101185,C,A,-71.4630330759613,D,C,-103.7435524402357,-180.78361649432813,44.52811190589185,-12.605751015365719,-39.78964786956237,14.640785317860821,1
No,Veteran,Christian,Bisexual,A,-85.63291713734328,16.002971710209877,-55.58663834573263,-119.5669623034113,C,110.76480650223625,C,E,-20.81748406901326,C,B,47.69087002098057,-279.97971488872764,-28.967523155785784,32.97787295303289,-151.74554686541342,6.4502123432187695,0
No,Non-Veteran,Muslim,Heterosexual,D,-93.87424168141409,-84.76535252966704,20.82396685739587,43.217311873508486,B,130.867191480165,E,B,-89.52322841044658,D,D,-38.16625017936977,-52.886883972206334,-78.8755718431701,65.21780850952788,-159.45899484358128,-163.89665588522527,0
No,Veteran,Jewish,Heterosexual,E,-140.21249569461324,-33.969901837220526,108.83950309082499,13.273557116733983,D,-100.75238503046594,E,B,14.83300829114153,B,A,27.058150091034044,-91.18430266202945,-114.03150165855062,69.94124564611406,-51.75382202889014,-8.47532213811248,0
Yes,Non-Veteran,Jewish,Heterosexual,C,-85.77339950149893,-93.38300143436699,-8.216263607320409,98.63399772708,A,12.911003198410734,E,B,-51.280763707444,A,C,-62.387367305836804,39.62234290238634,122.80866844317637,46.493224249602235,144.93104194664414,28.887915742120374,1
None,No,Jewish,Other,C,189.64383187828352,-7.780941987833716,37.02367674609824,-53.50377829571418,D,-28.38756132729372,B,E,135.74053724543884,D,E,4.262738439865163,-101.88869708106,16.366004837458032,-194.17153889399006,-71.15904574171887,-21.64005336212769,1
No,Yes,Buddhist,Other,E,33.02392497947178,-45.96404956601156,-114.39508584088085,-86.98786296589867,C,8.808326723719905,E,A,131.4609140279013,B,C,-202.16579526837424,70.41583520037514,-58.57365850125856,6.998654833976365,23.821470755732314,-33.655614817508635,0
No,Veteran,Other,Heterosexual,D,-49.11827228810354,88.20365280480947,172.7915222797502,-35.89894622532629,B,7.6058846905028314,D,B,84.70542948069567,A,D,-29.854580742834035,107.37398043027102,-65.65536406248525,38.64064566016929,28.23617196216832,-41.38039674882308,0
Mental,Yes,Hindu,Bisexual,B,19.954667760206302,129.2054565276336,33.12285555457326,-59.83501826130393,A,148.09284862295235,C,D,-29.933437885807024,D,A,-36.24467001425524,102.90116497236225,46.32356663081224,-51.517641696434545,59.965483823762945,226.14186169708734,1
None,Non-Veteran,Muslim,Homosexual,A,47.87905827004545,-36.347151538386676,-132.55603808234034,-69.31334482706582,D,0.33611823907757776,E,D,-19.50072910708876,E,C,79.63736889915474,-87.31606411033441,96.47994348771948,-0.16706211636841223,-71.43897203111614,-11.738314995712313,0
Yes,No,Muslim,Heterosexual,C,-72.56275848602199,184.1726515902678,-67.01843075914938,-34.78228004399796,D,18.522614295389737,E,B,-92.45402880767394,D,E,-20.28368101691763,56.809944712481986,-73.49216937424748,7.6932259132016245,-21.794213043141987,22.074752169929113,0
