ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Asian,20.13783016002635,10.288431874965724,-3.5279758087356656,B,C,E,-38.56164700839126,E,D,C,D,194.70489182900397,-136.46529278548047,25.823048313773,0
White,95.23580294487925,-81.38674680650975,-11.505012975609137,B,A,B,121.4970067334367,C,C,A,B,167.80527133651893,-101.73750656232097,-95.27486655836024,1
Hispanic,-99.96377649542964,-168.91135952073006,-2.9578664968182085,C,A,B,-71.38656017440196,A,E,C,E,136.56449667321368,-51.994543670833096,-37.6946390950899,0
Asian,57.73551514640819,-137.50499389558468,-9.51617284045207,D,B,A,58.581719190714864,D,D,D,B,41.133447823240495,-128.7212539885192,88.45708833747554,1
Other,17.19199195949323,98.63256993490998,-84.27505426690632,E,B,C,-50.55051536721147,C,E,D,B,-156.87529060627256,93.4201731418762,10.873774476663069,0
Black,-111.36312827526037,-152.96708747863096,129.76703149814756,E,D,A,-88.79862420228082,E,E,A,C,-93.51384240152863,-34.23956862627834,-226.1024995375198,1
Hispanic,-149.6946838767388,62.016825135541076,37.46007516167788,D,B,D,35.48590003407812,C,B,C,E,100.72705008993933,247.55554060579422,-42.18231928405255,1
White,49.80895860599913,22.587349550912123,60.36076399817908,C,A,D,-87.87128554933898,B,A,A,B,-60.764430045064664,46.43788246186126,130.9825777946787,0
Black,-68.51700236393022,214.73828311810385,-29.886835158679293,B,C,C,-69.48095375832857,E,E,C,C,-140.40856681742625,195.0559847960233,31.149182651968776,1
Asian,139.61013430126255,-195.28860253443892,-17.29782260102894,D,A,A,-30.508812158457527,D,E,A,C,-3.1426990236838805,11.605451326508371,-52.28367724610414,0
Black,-206.27892156113674,84.26848102957935,20.407478206922754,A,B,E,-68.09873264648719,A,D,D,E,75.74626963766087,222.88002346779928,-58.66844547694413,0
White,168.85521345060454,45.233977644940396,69.34573237718676,B,A,E,-166.06002096750348,E,E,D,A,-212.2939745775268,92.69505748810694,105.18463861205869,0
African American,-90.75227880100599,88.3969736950553,-144.05558726583442,C,E,E,-45.03060037950018,D,D,B,A,-98.25216246555881,5.853368280291652,25.134124542520524,0
Hispanic,-4.966744527455593,79.35101555620749,-31.292515671049,D,E,B,73.01386595202541,C,B,D,D,-86.0466363556958,-105.75497989989185,-32.61439421483346,0
African American,19.50137024977145,-92.8210931165253,-22.13976127013208,E,B,B,-162.82926382849723,D,B,A,C,-37.94557252495837,48.666271167882094,95.10703452753279,0
African American,88.39641645837546,125.13415862105997,-91.45905600814149,E,B,D,-92.51311254493693,E,D,B,E,111.53320482523922,-4.340077140665751,-12.046082986820883,1
African American,-163.74648260812754,101.61601437848911,-139.25977881397262,D,C,E,-35.31086058456373,B,A,D,C,-66.40158711079653,61.075953920609315,-72.39605679603949,0
Other,-91.24470982147635,-91.68036091452527,-10.899240986291849,E,C,C,1.3124300177972552,B,B,B,E,-31.78244902772458,-30.412820414485637,-88.77058387461693,1
African American,70.8507887247169,42.84994257215661,-2.3827936626932607,A,B,B,-52.07999447470788,E,A,C,A,9.532214742725136,-40.48322117702043,-117.6305785342612,0
Asian,182.807862390535,-218.44415015517464,109.77159909121835,B,D,C,-29.652684587402977,D,A,D,B,93.74080959005006,-2.7393076011293807,-85.11862073673728,1
White,-43.36183290096717,197.31379276269556,95.35723189499862,A,C,E,-44.701556164032915,B,E,D,D,-104.82097034819363,-1.58632275920945,-118.82864217499744,1
Black,-14.69536538581924,70.62629214188382,-59.68611524243127,E,B,B,157.5820764308327,A,E,B,E,139.1232956127875,180.1336989727692,99.05715523541674,1
Black,-56.193460048986374,-70.35246528272272,87.16823992307131,A,E,D,14.931505578761737,D,C,C,C,94.07950579333745,33.51237121776996,-44.5151147506436,1
White,-9.193240552716881,80.46350187599798,-240.004097973631,C,A,A,-37.61404762002022,C,E,E,C,135.63329899739873,-72.7993602951545,13.058096915763212,0
White,-117.55323434022809,-0.5686835119757093,151.5038409581958,B,E,E,116.9531388886347,A,D,C,D,-2.162887612403837,174.5998752745354,-18.351373993514525,0
Asian,6.408221336595561,-141.5532723775103,-98.61198905455501,C,D,D,8.510882933286409,E,D,C,A,-64.08227516648323,-72.81010049001743,96.54558715781413,1
White,-120.37077381972723,-18.807454325735502,35.01588779364008,D,B,E,50.760838205649364,D,A,C,B,182.28997085023153,-124.13847303951242,6.351104975819388,1
White,58.00282955353323,-96.88375822393044,-75.65930470090773,D,C,A,53.88414193337714,D,C,B,E,50.89035435884899,101.99396992130173,143.01589520538164,1
Other,-138.52927970666502,-141.03369079847494,-41.22127829831858,B,A,B,-84.68346387937918,A,E,B,A,-17.199692537790863,-74.27067793207291,41.85583519641499,1
African American,174.69901689128633,15.22520662025986,5.107738557470616,C,A,C,131.10612362054147,A,A,B,B,84.55232455323127,-22.289495661171188,-210.84633693512527,0
African American,-2.1646846043198216,14.896844799971356,24.49183820395393,D,C,E,53.87067868079668,C,C,D,B,29.0976834853927,-66.40020882450078,37.7693222918985,0
White,264.75552874370135,-120.64924548028159,-203.7234174462486,D,A,E,-16.7498000211991,E,D,D,D,24.599139741414913,60.55192696171532,-178.07373626290251,0
Hispanic,-6.287418331082249,153.16358867338357,72.83927681582483,E,B,E,-24.357588975545568,B,E,E,C,-157.43457622544807,-49.720358184783564,65.39463936820957,1
Black,-103.88456798746188,-37.69455977702278,-114.50974796400783,D,E,C,-18.964847744468564,C,E,B,A,-19.357666292713166,133.85215819052004,-164.9626339146778,0
Hispanic,48.75297594757418,-56.345755482355486,54.2161770142544,B,A,A,-58.986817231194635,E,D,D,E,150.87693398087546,-4.741017275880612,-20.496359658521413,0
Hispanic,3.455979981410403,12.5444588559375,56.66687204419139,B,D,C,-97.01125367690229,D,A,A,C,76.26616906430584,116.52722525056146,115.60769399365954,1
Black,-14.133877383629908,45.715593816669625,63.60235809574198,B,C,E,61.16350913858856,D,D,C,D,45.05197298755759,49.430519241249016,-141.7570989847623,1
Other,-114.82432642725678,130.86232782009975,80.08710047630417,E,D,D,-8.723351803475685,B,E,B,C,-52.22431413165511,104.20751474130378,2.438241390202861,1
African American,110.41439715382037,-113.15866554741338,185.55896034621108,A,C,D,81.70770373678897,B,E,C,A,107.22749985432638,5.252054696609843,67.02719719329104,1
Other,23.58308498504193,199.80311655486517,146.74780783383488,B,C,B,-36.58946459754942,A,A,E,A,59.58114936625479,95.1933713071895,-21.363131747765387,1
Black,71.01703623209998,-107.28670798458373,169.71688186670696,D,C,A,2.8112443613505365,A,B,E,C,-86.02533022837504,-67.42951376424638,43.356910256872666,1
Asian,127.64777739413007,-246.31715863120948,-33.4083506868784,D,B,A,-193.24991253984211,D,A,A,C,-145.6041353811602,-17.84241257903477,121.40214752091872,1
Asian,52.5835252111691,-36.55905377667947,43.44366217010698,D,B,A,-22.42340671067718,E,D,B,B,-83.44571936332291,92.86689097616078,-240.32122930876568,1
Asian,11.764113360459703,159.85903255456714,45.64537733765844,B,A,D,-31.18440177974511,C,B,B,B,85.18545648105886,103.76630468728723,40.39415782560286,1
Hispanic,-84.19870268671224,98.49322108667822,-74.95876197466816,E,B,C,-26.37582336325499,A,D,B,B,9.061342593537576,9.446886169134192,-19.897248532568476,1
Black,62.90006674025908,104.80820268569681,170.3859664916913,C,C,C,-179.93338433614144,A,C,E,D,-61.039584859235966,47.72988850501182,-104.61373994974919,1
Asian,1.9630765581048395,38.069081510635584,110.6661757680154,C,B,E,26.855412341061317,C,C,A,B,-7.101100799908923,113.87329532159349,49.411931961119734,1
Asian,-93.19724611374718,-77.7432998724454,-77.20087335724153,D,E,B,-18.551037164520963,E,B,D,D,50.86723641323285,24.483687616591126,-53.87177353124821,0
Other,145.46211825872084,-10.787491244264489,33.63917944227326,C,E,E,-12.253233032580795,E,A,D,A,40.405714240617186,-116.7998159487483,-12.260857481859684,0
White,138.05874366310843,36.219523641509625,-39.382494642850375,E,B,B,-253.73119836160117,A,D,D,B,-31.088105453491462,-14.533844292761774,46.152513480386936,0
White,-31.787186305353433,90.74328641593941,-6.613378474690242,A,E,A,10.427607730682192,A,E,B,E,-109.40864770200966,85.54623771456515,-77.10948366381639,1
African American,58.11815902624977,-216.3453617482949,-14.21923239467226,A,D,E,-77.36490707390475,E,A,B,D,-170.60973880019094,93.31128326320706,20.55897263985795,1
Black,40.82443926760752,93.14074321715458,117.00310010851969,B,A,C,152.80579394484784,E,D,C,C,35.848798188137025,163.38926443702505,126.56174310741896,0
Hispanic,26.4719793215151,114.58267893928374,-14.984313264904712,E,B,E,-41.06532563263552,D,C,B,B,8.375458437369693,46.153222658388316,-46.951215738357355,0
African American,96.1285488955199,90.57114551704414,-1.2184806950154539,B,E,D,86.630237405046,C,D,E,C,150.81998901075485,-27.313938724775937,112.72507992619451,0
Other,-70.37003097557437,-129.19783287797742,-114.29903919077789,A,B,B,35.78463404768159,C,A,D,E,-70.8332503630676,-32.723724707589156,-60.30441263054009,1
Other,-96.81190029712144,-18.805924069244035,-88.89887169143198,C,E,C,123.89046273546987,C,A,B,B,-33.043234793732125,-68.35837064721679,126.66212728069308,1
Other,108.08933677996203,-116.85194374313623,18.829545053227967,C,C,A,-44.799663547484926,C,E,E,A,121.18264361045985,-87.8760212139962,-115.96750832889356,0
Asian,16.36512353150426,132.9101274774902,63.15989049814623,A,E,B,76.87407249107407,C,A,B,E,45.28418221488058,-197.68940746926097,115.82895491537309,0
Hispanic,-20.24362338558092,134.4095644805525,0.9520301632916258,A,D,D,-64.63725292656146,D,C,D,A,-26.00749487477157,-88.9060848866741,65.60490957052262,0
White,-44.05637195806095,74.66621355530827,-61.787722351579646,B,C,C,-50.2707662670286,A,A,C,D,8.966336043436813,-37.03386885496876,15.935506067165681,0
Hispanic,35.739312660701884,-58.841221022679925,114.37133184315852,A,A,A,-56.43152695152759,C,C,B,D,-175.89917245725343,-89.12192365674075,-14.81732819671733,1
Black,-103.8050334448766,-80.67714532678528,-54.453963576317534,E,B,C,-19.113037206419015,D,B,A,E,-192.1135185048218,205.64208318183012,43.5942345675283,1
African American,-56.716450538991225,-257.188985503556,102.25488038103995,C,C,E,44.540533460696224,E,A,E,A,-18.80279382934648,53.93421715321366,213.70373863543227,1
Asian,-164.49720243569584,268.47535208241834,-162.71652667270365,B,C,A,-119.93466505787612,B,B,D,E,-33.714893702856806,-47.480638888678406,29.306972697399804,1
Other,98.53782609922293,221.4373054767163,14.030737020495627,D,C,D,298.8830108316373,A,D,B,C,-44.92601025340715,42.78756699796694,-10.06583926976389,0
Asian,116.56652014065345,-23.0953647861942,14.206172094012542,D,E,D,-100.94309075769917,C,A,E,C,72.33727337818777,122.55897026340156,-29.02733877358733,1
Other,-122.48062833732172,50.956354827624494,82.5382150672129,C,A,C,-26.904181327333994,D,C,A,D,-66.71436339909161,-171.42195151237703,-148.00787821325153,0
Black,16.991326126790643,-144.5469522664257,-110.90077825012492,E,D,D,-13.552124759436149,D,B,B,B,-59.09089469206678,37.297339094775936,142.13134878986654,0
African American,6.423265877544666,-7.002183429692481,-133.7870652730051,D,D,E,-19.17632958257188,C,A,A,A,-64.03385324748952,-21.582428779731895,-18.206711448339068,1
Hispanic,25.13354357758322,-34.477690040235125,-31.55990222405179,E,A,E,51.417157763294256,D,C,B,A,72.1192147787169,-131.27156304806135,-123.38923275583977,1
White,-35.91493531822565,-56.511395750906765,-115.31065165952003,E,B,A,-77.97636836210897,E,D,B,A,-34.94491599087048,47.2502827762159,-94.14910356542785,0
White,68.86616257607568,-61.070170899627975,-54.68932241871952,E,A,C,-62.07503068623128,E,B,C,B,-43.98868841666641,136.452990224267,-56.71542129729987,1
Hispanic,35.677162852728436,13.929091733795115,-98.2501660117307,D,E,E,42.19916573447752,C,C,B,B,143.79973084511707,-137.62909767181776,69.96836257505672,0
Hispanic,-75.80617650586659,97.64642796407999,63.46154950037496,A,C,C,48.69993600959973,E,A,E,B,65.29916676638155,-13.557221420707801,92.76726667705164,1
African American,119.4763326035473,-13.738939215125672,-44.34805542932442,D,E,E,93.54939074504682,E,B,C,A,91.04197004697065,-37.2805192550213,-115.96036373231348,1
Asian,-90.18693321450878,-214.2843742478528,-110.82782320668197,E,D,B,-12.84556750820465,C,D,E,B,87.20227254043726,-19.685138378260085,133.89135805360087,1
Black,75.67811047173711,83.32986272709636,-1.2615181206220956,B,B,D,50.88044568344049,B,A,B,C,66.0090544601387,-148.96162772065466,119.63371158868318,0
White,-20.670996279921265,-61.97654491474621,206.73056800475754,A,B,E,142.76322881441163,D,B,E,C,-63.596584389122455,-55.25541266721605,101.80203489335362,1
Hispanic,-12.440363662868823,-132.16319592358414,40.024606330825094,E,A,B,44.99795312580919,B,E,B,A,163.39109960339948,162.4120604073278,-84.81690901765269,1
Other,-25.51361038598492,135.52385813686362,11.672647869840844,E,B,A,9.039048226265184,C,B,B,B,113.53755639234238,-26.080519768542665,133.36507204938414,1
White,-56.97012246999322,-110.45919610259315,103.9356884738145,C,D,D,94.25424466096572,E,E,D,A,2.568726685005206,39.60435466881039,-55.42480376109907,1
African American,90.96517707478979,-251.9458867607344,9.879012021466773,E,E,D,-57.69430533064042,B,A,B,E,-103.23154481293557,95.2178014006887,-15.820516105599058,0
African American,-81.36050131605037,-119.9506689279324,26.01155328667508,C,A,B,-9.477288629022276,E,A,C,E,87.06659210133377,176.9820066884933,123.33748436098362,0
Black,8.934852904148585,-26.50250918729083,30.055030062704564,B,B,B,112.72359723086669,E,A,A,B,-97.71891865140118,-90.09369034182627,-4.278543982990421,0
Black,-114.1893847147688,-29.56465615148324,-65.96641363494513,C,D,A,21.895489962560827,E,E,B,E,-114.0467974366524,-185.8187346105826,98.68534291674419,1
African American,-14.985845803583445,11.488513414650603,-22.158257151532403,C,E,D,96.79140632531144,D,D,C,D,-19.772379996182963,-28.048327855708532,22.536010672728125,1
African American,28.25913619111251,-58.66673246227989,120.90128139680077,D,A,C,-54.25309602134378,A,C,C,D,-100.67596035482254,-8.277256721490136,-126.45731652277436,0
Black,-22.29825479850915,14.407219885528418,-71.02667094922735,A,C,E,19.8052013286977,E,A,B,C,162.04661214413684,62.632112541424235,31.334698449570205,1
Black,-56.748199865056115,-6.97215960601944,-62.007235104959555,A,C,E,-14.311725026214695,A,B,C,D,95.57737996929535,-4.615752159540866,28.733512347153216,0
Other,-7.531918367587299,0.9402933106395147,-78.6366194955198,C,A,D,-82.06107617931598,E,A,C,C,-84.22702892718826,-40.934184304039455,186.69631684243998,0
Hispanic,8.978127498392745,73.98679354198293,-3.868913467893415,C,C,D,-72.4028761611938,D,B,C,A,-53.86990796137437,12.763027715350347,53.17694678777307,1
Other,-188.7188397030795,21.21937115615796,59.646355724154496,C,D,C,-31.49734512220951,B,A,D,E,222.8592225881751,-107.4776453267716,167.30769179955698,1
Asian,-5.776298153297737,-59.90509521448188,-160.11035384312854,E,B,B,-55.39197596514573,A,B,A,B,-162.19509124023338,188.35214558731778,133.19776998723293,0
White,125.4262903968248,-245.68946828819236,54.832307922525246,E,C,B,4.801053414880747,A,B,C,E,58.90307048754454,-115.70727675973458,-101.08977421679772,1
White,96.06884781092381,223.4114489446009,-46.64828871124732,D,B,E,33.537960606582686,B,E,B,C,100.5753355542756,59.315719710260495,86.86028501659284,1
White,-36.32047713620712,90.9147204673548,-8.74720910929144,D,D,D,100.87695083348575,D,E,E,B,192.42022486371368,53.956716795576234,-5.913993418153074,0
Asian,-40.46491290978481,-102.67759420985702,97.63050584626934,C,C,B,65.72470685094827,D,D,B,D,-27.79920759917066,223.89526392078017,-94.10115915072865,1
White,-152.27972284620282,-217.09156201355975,63.64101794756245,B,A,C,-40.53042876669488,E,E,B,A,116.96294541611012,-174.22231423586615,95.44535631791389,1
Black,110.23359093886747,-51.70872256775711,140.4425522187902,E,A,E,139.51307906209317,D,A,B,E,60.670214082664664,-175.0100447000174,-62.3321717566927,0
Other,-9.848904932826272,42.7330701861026,-19.242845723194122,D,E,C,41.293047974497235,E,B,C,B,104.33449730840813,183.9344197278934,126.59953809589494,1
Hispanic,-44.74783320776044,114.31562283757309,-34.83684990136698,A,A,C,-205.47857402854223,B,A,E,D,53.62176022128145,110.1320040600051,-65.73695545206655,1
Hispanic,-37.09002854024961,-95.19783895246567,130.3230504733753,B,B,A,-23.903348546873715,C,E,A,C,-74.39322387155848,-27.189651582736328,-5.098733721494574,1
White,61.26486608124395,-33.49661504604702,33.97066280526111,E,D,A,-89.53776064110373,C,D,E,A,-70.86765413181445,-211.79817332504177,99.3676883852438,1
Hispanic,-11.657182885133688,6.632075551136242,19.487431273841395,B,A,E,50.467430195154506,C,C,A,C,-105.65848588126434,63.41589692311914,126.27828085557313,0
Asian,51.05190408715812,17.572210588957695,-24.69476832418011,A,B,D,105.90654159437516,A,B,B,E,-59.53669050905658,-33.25912010722244,28.348500206609177,1
Asian,47.550655555802614,61.19045107019978,13.071767341027982,B,D,B,2.170555853650134,B,E,E,D,118.47735697881,-71.31555116455776,186.54082700872604,1
Hispanic,-283.7180063968686,72.24012818104863,-7.670631909398966,B,A,D,-3.7310485412263774,D,D,E,E,70.82191553557952,-8.160349522584879,-17.232898019367347,0
Other,39.49959175534053,49.93335054180402,3.6593343294173817,C,D,E,65.74787133131251,D,B,D,B,166.47804377488035,3.753942004779133,-3.4594585361944965,1
Asian,91.93158038489987,-34.4566007980956,-107.549993280325,D,D,D,-50.77848021244126,D,A,D,D,-49.10772352722117,-70.91294432721855,81.30782634421233,0
Hispanic,-48.78809146564708,-122.41016046921428,198.95001196680292,B,B,D,-59.73516006917895,E,D,B,C,13.384062289644142,-22.710585272997754,10.784921827317413,1
White,-81.38901186277172,-159.19225204485073,87.58178556038789,A,B,A,110.58840792451339,B,B,E,C,80.53373318057602,-59.883610503064865,-23.657047429705443,1
Black,3.0456091644384475,58.45366280171421,152.47632837175985,D,B,B,-150.40022126281366,B,B,E,A,-77.9802757491228,38.4622745252829,64.65367097351967,1
