age_range,handicap,Nationality,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
36-50,Physical,Mexico,Single,-58.74250957588878,-8.42493323304412,74.7093777039536,-13.306452054979065,A,C,-88.30845737111453,B,C,-152.19747863022096,-6.129058635852655,189.53166398713935,E,A,D,-51.656425854220934,1
51-65,Physical,UK,Single,40.74093749296369,76.15005518994496,-0.604377155623246,-51.41632687309835,A,B,207.4977927801781,C,E,-120.77196225066626,-73.79759014470365,111.25487594246937,C,D,E,36.183230456697466,1
36-50,Mental,Other,Married,33.08986042388348,106.36640174741225,49.720931556088,-56.66056985350703,D,D,-111.58351996278249,C,D,-75.68910386143983,157.9427113691843,150.63469302957975,C,A,B,-2.0572624070171264,1
51-65,Physical,Brazil,Single,-316.18089820176783,69.36417828762912,-14.480819341668713,9.143892831121466,A,C,109.46136007366204,D,C,100.9659505778011,148.84951536408394,29.424240482477586,A,C,A,-100.76847997863592,1
18-25,No,US,Married,-1.7403025031697401,15.192603250436157,91.38633484745695,-13.246035723995684,C,D,-22.371776199009304,E,B,-88.28498359853306,73.13431132448282,-50.41483532999824,B,C,E,310.15300771183115,0
26-35,None,Mexico,Single,126.57743897836696,-34.5311625516887,-69.73653098259892,21.297687843645193,A,C,-14.494179397295065,B,D,34.59798276733624,-73.43380967168227,78.7907641119215,D,D,B,16.960847342644364,1
65+,None,US,Married,-192.67982226286443,75.16131554627925,52.25295940584411,-111.20456777411579,C,C,-3.1967000030826753,B,D,-1.5890894950078327,78.37195904238972,219.3736072423766,A,C,B,-142.91647663332625,1
36-50,No,China,Divorced,177.90030930620753,73.11406572302029,22.96586128344467,69.95636313627513,A,D,-38.53787651096925,A,C,-7.8253908196846105,34.68441599017497,-125.15625685325512,A,A,C,-34.74515873104085,1
26-35,Both,US,Widowed,219.68643972625205,-7.459092152892553,245.95166138494045,211.00808959049613,D,D,4.249398281673212,A,A,-74.22764107077855,-52.0858438351317,19.15758834983924,A,B,B,-78.71097183010998,1
65+,Yes,Mexico,Widowed,-70.40224422217929,-53.60460601894819,-51.03868369145468,46.34155769734408,E,C,-157.64708716699104,D,D,128.92535383436814,67.82532226211815,-55.10628295219053,C,B,D,-188.87198175940958,0
51-65,Yes,Germany,Married,-3.027384121641456,-49.19038134663886,147.42887802447686,62.18040668364944,A,C,-86.9084290242368,D,D,-106.26483111242189,38.64324072417203,-144.6119016896819,B,C,E,-12.9601217721587,0
26-35,Physical,Other,Single,29.22805505280562,-28.80947150575817,10.551990747654136,54.97881623311681,C,C,2.7568060995147827,A,C,-135.8726583176124,-81.59939320238266,-118.16744713364461,D,E,B,77.79548976061888,0
65+,Yes,Other,Single,79.11850719688846,39.999706567597116,-94.66501307675179,-236.1274143572615,C,B,-136.88886336847878,A,D,1.1934619848209034,-60.53325837058323,19.57536156110097,E,A,B,-214.22913651435582,1
65+,Physical,Mexico,Divorced,4.764187319761676,-17.115070441096467,55.40552214010268,43.967242940780096,C,E,119.02294779721262,A,D,191.9604636972815,78.17108460118861,-95.19820710167404,A,E,A,-82.88413732591134,1
26-35,Physical,Other,Single,-67.19698537834576,-135.54420997207396,-54.04215726153699,-23.673772187875954,D,A,129.79091027009005,E,C,56.867499647494824,72.11778294864448,93.12105060821719,A,E,B,-36.364021102950225,0
18-25,Mental,UK,Married,-133.97021857294058,13.063001752789727,-69.71542179747058,-25.36209197001143,A,B,88.54719891026893,B,B,80.02296795387245,-40.284548213890744,-11.543026474680817,A,A,C,141.24718014157406,1
26-35,Yes,UK,Widowed,-180.2484522276441,-121.90750082611794,71.47074913708663,37.64549725609413,A,E,26.89137796317126,E,E,0.6308833571307513,7.7075253494649445,-108.22004021309033,E,A,E,-92.48421487546229,1
65+,Mental,US,Married,181.04805886183323,-48.310791306987845,45.40371145189747,194.46340852937826,B,D,-46.008341990078975,D,A,-147.82244890129627,-15.519654783637723,-85.98070241933425,E,C,D,-111.38259544577916,1
51-65,Both,Germany,Widowed,-76.62858374490841,-197.1063277616013,83.14691256924085,138.05233057575478,D,D,63.66709026980204,B,A,43.87770760718321,222.62766840285738,-61.91251708359423,B,B,D,37.07140474291324,1
26-35,None,UK,Widowed,-100.31647287274932,24.10546226513369,-102.13604015871118,76.03223940082331,B,D,-83.34114280686521,A,D,39.63044867713728,-74.18067216044903,-44.219491949990335,C,B,A,143.24980263463715,0
36-50,Both,UK,Single,-41.97143275560347,24.224408352991496,-34.71434573748509,-145.8621582249427,A,A,248.93821211998852,A,E,-122.10664605977722,39.122430694404464,143.91072512987526,B,D,D,-127.36482860244752,0
65+,Both,UK,Widowed,40.01579775668862,39.4041021215895,-8.960163765493864,-230.06167052187786,C,C,3.239612411353014,B,D,-74.53852108880739,6.663630968526317,241.49086610048514,B,A,C,128.5915076172211,0
36-50,Mental,US,Single,138.21381765543546,-95.33973491697215,67.91382017138399,28.60377505871258,A,D,125.69269292591112,C,E,75.55441872397918,-11.942055919775992,208.57804286787527,D,D,E,-59.41417986161631,0
18-25,Physical,India,Married,-29.45291426937604,-122.59943422592374,-74.57338151045732,18.90745963083153,C,D,27.133774764334923,C,C,81.09530115722156,-6.394052181116429,-47.21964802574545,D,C,C,81.32477275313161,1
36-50,No,US,Single,92.63808292843785,-118.4825989779855,71.22411829064568,63.79225966344498,E,C,117.91697452909389,B,E,159.33446944413285,-20.856231633210193,-38.40475594339335,E,B,A,-72.43977744158583,1
36-50,Both,Mexico,Widowed,-101.94203110740025,83.9676215492565,3.0565430496424772,-102.45445248221594,E,C,18.067908162537254,A,C,-61.12267786258988,184.46280518779213,27.658474758652723,B,C,B,-19.607078250575476,0
18-25,Both,US,Divorced,-93.08493983766913,30.34897597851366,71.86839860921731,65.92443927641463,A,B,13.025518072841411,E,A,-8.080892604644827,-100.91351622417586,130.49450783359683,E,A,D,-114.34606795118665,1
18-25,Both,Mexico,Married,-9.587119468063863,-74.83088662237132,47.655980349988575,161.74439145969208,A,A,-69.25638472396201,B,A,82.62626851117942,52.953434471126194,70.6705807550854,B,B,A,-30.519179794225654,1
36-50,No,Germany,Married,-51.017378350218856,-16.589250022157437,3.8596000378358224,31.993780330640742,C,E,-183.9735821424761,D,C,126.74784534930579,103.29103229970823,-40.37403336078798,D,D,B,-15.092732784639177,1
65+,Physical,China,Single,-109.71160512539288,-55.56327240245425,-110.63676940470731,21.014337842073132,C,C,-87.74603730491822,E,D,-324.0150718213438,-107.82217919837704,-178.98517008483174,B,C,C,71.78947280468284,1
36-50,None,Brazil,Single,-33.447536530509126,44.423882286045604,-129.87081931230497,63.88320563688074,C,C,-38.97280885746849,B,D,13.858827833528082,-87.33417968335002,69.66795243583624,E,D,C,-43.96140198274567,1
36-50,None,Other,Widowed,-19.45243278977136,132.65368771668588,38.13099151185172,-105.69800483570577,C,D,-35.91478316986682,B,C,-62.08326019725907,181.89827947890805,64.7897319023477,C,A,E,-12.017572176249525,0
26-35,None,Brazil,Divorced,-77.27166411658594,93.06903907636067,134.14813406812002,-105.54024964063035,E,D,18.801766516256517,A,A,-64.19949298426067,-10.18992783068993,-113.79647652506306,A,C,E,-18.66536766697943,0
65+,Yes,Mexico,Widowed,57.21069138951046,67.65172147360951,110.90595308781366,-49.944343041196504,E,E,18.429711845104634,C,D,-31.286292075347383,-69.40697704339003,-73.69754164949865,B,C,C,-23.401505130723464,0
65+,Both,China,Divorced,-19.802279131615443,4.011588326193353,121.4941826764066,216.73568520204674,B,E,-61.836611242421114,A,E,5.421158027660936,-5.612204552117864,-53.70342514400895,D,D,A,165.07355581069285,0
26-35,Yes,India,Divorced,-99.1453001089195,66.09752966789772,265.96742875527997,-118.0459462160053,E,D,31.77054871537543,D,B,68.9201099308401,70.51153309817427,-54.75451790610063,B,D,C,-60.30260631523115,1
51-65,Mental,US,Widowed,95.62281589041248,-35.4358722951645,7.990788663591091,-93.34871723087852,A,A,-32.480330939573456,A,C,-48.119499382556654,40.95303108512203,66.44048817827138,C,B,A,-62.40126597269582,0
26-35,Yes,UK,Married,33.66086710839854,-77.76353603123509,45.9719094246626,23.53875659791717,E,B,4.885387667554521,E,C,79.24096851224083,-11.479209508808415,-8.246988446127181,B,E,B,116.82519028793683,0
18-25,Yes,Germany,Single,-36.34949308377774,-147.67991876457788,28.67404890225514,93.2854754744814,A,D,45.53687092674182,D,E,-74.71491848125075,-18.199048006124848,40.484837982785784,B,B,C,-20.89686215440531,0
26-35,No,Germany,Divorced,-136.7289680089901,-0.7124900680671088,76.26704751388418,-50.0189513489683,D,D,109.59721741235452,C,E,-60.59559916710868,-36.07509381117215,17.10600598989032,B,A,A,82.11189739317042,0
65+,None,Mexico,Single,128.13258731856496,126.99798162019162,18.189805687966526,-38.778979364446315,D,A,-154.03345922792883,A,B,-81.3211049960684,-76.45774832954412,-208.83521210149985,C,A,E,184.23408409874813,0
18-25,Physical,UK,Widowed,-14.825865144348253,-94.28302652317538,44.71165006060066,-85.97059559862784,E,E,-141.1310471718745,E,E,20.4794887839707,162.39349766624832,34.19653792673512,C,E,E,120.07244560304859,0
51-65,Physical,Mexico,Single,-4.0926652182305,60.86803941551992,-108.3975955607382,164.34125824266695,E,A,-193.9329469371311,C,C,50.15127809758162,10.648541891471975,58.884453358630005,C,E,D,-121.00075112563178,0
51-65,Mental,Germany,Single,-31.12547577480649,-67.91073033381096,24.304425133525573,114.37912988130097,B,A,-167.98130053267803,E,A,-121.90668911358475,0.6352862242955304,-115.32130760282489,D,E,C,150.91980340443837,0
26-35,Mental,US,Divorced,18.01608122794189,-60.399164807357074,-135.83254367495724,-86.62762218253027,D,C,147.5476242823053,C,E,-59.31412834779104,5.85882680273928,66.84304979904148,A,C,A,-17.515345177904205,0
36-50,No,US,Married,-38.034962897693795,-183.85299168898598,-47.702545465340854,68.76752095314521,A,A,-56.78013772502055,A,D,115.04285902860106,-12.427023957407684,6.105905812663994,C,B,E,117.0152619587135,1
26-35,Both,India,Single,-20.76258272149739,15.622092821100978,-81.11476450442645,74.32591197230475,B,A,3.7959486201377914,C,B,231.6407011473499,-4.373349943411253,128.20074878791507,D,C,B,132.2366966869212,1
51-65,Yes,Mexico,Widowed,-16.415406447819787,154.9924747592265,30.119082296545706,179.74885196879208,C,C,-17.11405899979001,A,B,-115.65662105889987,240.4778429525414,112.54166365241115,A,C,D,-100.35156731646802,0
65+,No,India,Single,-176.66813591503455,4.242259781939683,-139.70412110978313,22.65482732375465,C,E,90.53219657082637,E,B,-112.70974064128944,-209.99888228538182,76.90681263485568,A,D,B,-136.88591956795477,1
26-35,None,Brazil,Married,-94.29122429301636,156.10370917960756,-29.335070133943596,-175.9657010963777,A,D,-22.176326229230586,E,C,84.4740402042481,164.0284924988038,-29.858128552774577,D,D,B,-185.46206932311142,1
26-35,Both,Other,Married,141.9876101299501,-120.93665475854729,44.62177327234112,37.16295827723542,B,C,-42.34031406588797,B,E,-109.16692897363399,66.74874008089952,37.497907712602604,B,A,A,-21.26855900269012,0
18-25,None,Brazil,Single,115.36837585430246,-92.33814016104675,-99.4673453913056,23.64692926029367,B,B,-157.807195861632,C,A,-100.61008007876877,150.4040491832699,-14.747403624620551,D,E,A,142.7553901510283,0
36-50,None,India,Divorced,115.01356171375639,-40.85929615969293,-29.828271482676815,36.18577365164272,B,D,-30.940704281923114,D,E,18.406968984645996,-136.33704390190516,12.603520196416634,E,E,E,-129.81363204088638,0
36-50,Mental,China,Divorced,30.852195494399393,-124.99989489812909,-30.462596660226282,138.2738254166176,A,E,-31.955522152944365,B,C,40.18061504435858,-14.193385567214964,146.04872633692852,E,C,A,-118.27345073808087,1
36-50,Both,Mexico,Divorced,29.40431011144571,19.72868055082619,31.712552862308623,80.02430725653032,B,D,-92.95549135860173,B,B,-61.23803994861289,101.36865903965744,95.75597529400997,D,B,D,118.68444817574834,1
26-35,Yes,UK,Married,63.893433601376216,17.685729419176187,-203.81161153360327,-8.586757507959632,E,A,46.859537044807894,B,E,66.6697269053797,20.148443774945726,-237.180479110987,D,D,D,162.67872824885495,1
18-25,Physical,Mexico,Divorced,7.54193627891431,-10.616799949897256,-8.540272158542056,63.933566125073206,A,C,-126.5686314938143,A,C,74.99257928917358,114.62604740228592,20.25669872639522,B,D,B,177.73347872842834,1
65+,No,China,Divorced,-102.79398441865655,-147.47502129554474,-145.8872793229062,98.14075381731244,E,B,9.190988422475574,A,D,-48.45598112218434,-142.10252102625313,15.712429653528673,D,D,E,74.5173191214004,1
51-65,Physical,Brazil,Single,7.080945230071793,-124.93321482202337,-114.49820966916953,78.89103257489646,E,B,-3.6299514105196002,B,B,-131.99536765671886,-96.99098482109852,-26.599009643503972,B,D,A,48.160524768944114,1
36-50,No,Germany,Widowed,-91.06730280850334,84.60557266870875,-35.218109994918855,62.283953992362825,D,A,110.29146919244353,B,D,-115.10681310778345,137.67831251565863,-70.41176045303447,B,A,A,33.53052221671157,1
65+,Yes,China,Divorced,-77.5599365589427,-16.599907567421077,147.32906172579547,40.928921039857364,D,C,33.05679785004086,E,A,-38.96931380437152,107.46354192456067,13.066920096053883,B,D,C,-100.14538580585253,1
18-25,No,Brazil,Married,-240.21145669613904,154.0325681813351,-83.59557520427173,112.96524046359127,A,C,23.073615021014433,E,C,-0.5534351590259062,18.486872567513277,-210.86514099047648,E,B,B,101.61901239672582,1
26-35,None,US,Single,156.5297805704987,71.9362613205481,16.570184180874918,5.610771210330334,D,B,97.88052232718488,A,E,-97.07720872101727,-171.0201720810769,59.973103404058584,D,B,C,72.02673498231215,0
36-50,No,China,Widowed,-59.854972223385,0.6885297178545206,21.435172791312525,-15.498805712243128,C,D,-157.28865458682137,E,D,41.94455142790986,-141.01850035305816,29.638964050621315,D,B,A,-162.8641644078501,0
65+,Physical,India,Divorced,69.98673596031301,-61.80667249974569,60.23860297971117,-65.32146956400268,D,A,86.90960887533863,E,A,26.433080010159156,31.619834277860488,40.81818760122115,B,C,C,-21.455039808964397,0
36-50,No,China,Single,104.34956893638115,-195.3985743224114,77.1917140170518,-5.545656584190049,D,B,43.92956155400331,E,C,13.74672264666201,-158.48082305878967,-12.194073004392498,A,C,B,-24.800332177831063,0
26-35,Yes,Mexico,Divorced,1.2679762483917085,19.590002574112262,-82.04939785112924,25.080197485837363,E,E,41.21786291918525,D,B,74.95453501249496,30.173833954735496,-25.42739681360838,E,D,C,-13.836724907011847,1
18-25,None,Other,Divorced,-68.99864958061112,135.6421868349803,190.52229914194544,28.45092618699065,D,D,2.7592437307314603,C,D,-24.708979500084265,119.37390968311492,-50.09067293522625,C,B,D,-193.9619498732062,1
26-35,No,US,Divorced,1.9566868039907461,-30.650372325211713,-7.3643373455965815,-105.27572981417579,D,C,-29.140955696190655,E,E,-36.8874330997933,34.81640381965946,404.73980641083125,A,E,E,4.0259150453937815,0
26-35,No,India,Widowed,33.589171434150806,42.31036868301587,-40.2717449453956,119.13442139352568,A,E,-110.18421028503329,B,B,3.6104842899285496,121.40769406802488,144.4628116296563,A,A,C,105.24879600573891,1
65+,No,Other,Divorced,-20.819709624319305,-30.52966467696142,63.8597257217697,91.75521438205487,E,E,25.578053304860802,D,C,-25.560086936079507,-25.986115100497038,123.12973848009356,B,A,A,96.25361049374754,0
36-50,Yes,Mexico,Divorced,-35.28078212668693,21.109724987906297,22.735947259935806,57.21546398881181,A,B,2.015657620412653,C,A,141.58114712994166,-47.66966945111621,83.61211616570527,E,C,B,-44.689664809909,0
18-25,Mental,US,Widowed,92.96511387461118,125.37720738418898,-188.6099695665872,-99.51009210297211,D,C,14.502912461389469,C,A,106.35637663549483,-181.74305631824936,-107.8908965602352,A,A,E,-121.98682960035165,1
65+,Both,Other,Married,15.794327195820381,131.1038606242314,30.611480990561862,-7.439650246291516,D,A,-77.69588217556576,D,B,-82.98000126546161,163.9805128162792,-41.28356324896978,B,B,C,144.77286548560232,1
26-35,Yes,Brazil,Single,94.6933963104351,-84.69225877718578,-1.6149579752345562,-10.662209359825692,B,A,-84.02161038022456,A,E,-82.00618293077277,33.3203316189894,114.5898768840357,E,D,B,-89.30672939018932,0
51-65,Both,Germany,Single,-93.34125736859087,17.818858690749256,-28.013951004063564,-5.880175786609812,B,B,113.90290321917507,A,A,-72.08652389100484,-123.86582740239946,-220.0260656380092,D,C,A,-100.84200718643292,0
18-25,Mental,US,Widowed,153.64992400627295,59.48774764933232,161.9038634611283,58.04814491157369,B,E,107.47982240961697,B,D,195.25124153926336,2.6383453509597428,-75.12451204453455,A,A,E,0.09294357348792269,0
36-50,Yes,UK,Single,100.9495600027212,184.95148710328468,112.40518778702918,118.07271965417416,D,D,-20.706248336624725,D,C,-64.25875258434978,-1.7243361580658552,188.94638733979053,A,B,D,115.18443865022184,1
18-25,No,Germany,Single,49.0837852789678,-134.7378417278101,-13.815883184669111,117.42135297787499,E,D,25.9754830811856,C,A,-40.27943072753291,9.928628930441825,-59.652974312805064,A,B,B,97.02214323191212,0
65+,No,Germany,Married,-162.06474092594954,75.29948936486657,39.38401304615289,-221.35802317038235,D,C,-81.32852341057932,C,E,16.89654346138051,166.63562952793464,66.46399777975984,A,E,A,-179.2866014785662,0
36-50,None,China,Divorced,-45.85921818384679,34.72901485757961,74.53980734100654,-153.35506189994555,D,C,-132.39125744856244,E,C,-32.31497338100663,-58.06733203560918,24.042251179725476,C,A,C,39.1623890888008,0
26-35,Yes,US,Single,78.99717693192162,73.51249623862188,-160.60284294438955,-91.13155001924092,D,E,100.43324859552439,C,B,-57.79598409729082,-57.31326227098859,-10.466187720131128,E,B,C,12.551004598054305,1
18-25,Both,Germany,Widowed,51.002429713377765,185.21560443007854,53.79575851139315,-92.05542609373343,C,E,85.30467910788511,A,D,130.12855012917873,10.203292050804185,128.2725260064496,D,D,B,-147.65267742301515,1
18-25,Yes,China,Divorced,122.11855144805747,8.062048348370084,108.21081288299706,4.7120492063345125,B,E,-48.15040954471824,A,E,-18.519924050235677,16.963961658324916,68.74668619209281,C,C,D,-21.451051402382436,0
