age_range,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
65+,Heterosexual,-64.3759696359912,39.61346535430395,27.30419349684421,3.7920332236300167,C,18.180768483106114,D,E,79.18965212975017,E,D,C,C,45.21515388709383,48.46898791875904,E,1
26-35,Heterosexual,25.851798500100447,-105.90299848917763,206.90439950266062,-102.48868920405434,A,-43.965753236849395,C,C,-43.55117773959039,D,B,E,B,138.67571259229356,-3.3454625302194922,D,1
18-25,Bisexual,-64.01678515296777,161.13328756341815,35.2033270266532,107.7024950386681,C,26.222906244546824,B,B,-166.5227281979617,D,A,A,B,46.79311878210957,41.21361057665608,E,1
18-25,Other,-68.9159301430439,-88.69422022277759,-71.54067199249855,-165.9712380740234,D,-174.54039884368402,C,D,143.7837162597775,A,B,E,A,76.67216635638553,24.05677547109322,C,0
18-25,Heterosexual,42.49518067161003,182.99292220766583,71.42869627486095,-76.04520790518706,B,-9.526097046063603,B,C,33.19560862516332,D,B,E,A,128.84621971254091,142.58589110408616,C,1
36-50,Other,-16.178546595040554,133.54384022981344,-52.36231445955367,-40.32755060490174,B,107.30438235785753,D,B,48.51149879615685,E,B,B,A,5.155298819577276,45.390452002908006,E,0
65+,Other,87.73886288992824,-71.39348402988676,60.66415090689201,61.17659355014816,C,-141.07065122025475,E,A,35.45768919879962,B,B,C,A,33.689937786095534,120.88885057927065,B,0
51-65,Heterosexual,37.48486128211621,-117.51179368319296,82.37617784640983,17.857815010505718,E,184.49620917911196,B,D,-138.61651743810424,D,A,D,A,26.803256910120655,-217.97326954883397,B,1
26-35,Heterosexual,-75.41687262971679,47.55115715844704,93.48069597437227,94.26043956805465,B,-69.82424420683884,B,C,82.28837664518551,B,C,A,A,28.98367474662496,177.2510666915468,C,0
36-50,Homosexual,98.52407732145205,-36.475810275828806,-86.11998703378046,15.804055868550071,D,-106.54648669736014,B,C,-61.08255428134179,D,B,C,D,-56.768224856560046,71.2714345199571,E,0
65+,Homosexual,129.98930806470045,127.3230459156682,29.867208035278818,133.96473903351284,E,-154.26465196167757,D,C,20.372634260361384,E,B,E,C,136.54662610229911,-33.1875429866516,A,0
18-25,Bisexual,95.3820638088713,31.341368315057572,-2.104764215895145,110.88149828668791,C,-66.12558585256163,D,A,-58.90836159983962,C,D,B,A,89.72114601277771,-71.20751743001591,D,1
18-25,Heterosexual,-92.09439148628526,-41.457824355094594,3.3376988322381806,-31.362829134338995,C,-7.62243363427851,D,C,-81.09720748016936,C,B,B,E,-6.72718988338805,-29.719523736559093,E,0
18-25,Heterosexual,19.84090447126013,180.13317840166007,28.09466580330588,29.21566119826174,A,-27.018051273821246,B,C,32.37806013934149,E,A,B,A,-195.39758071662968,-251.95676561102226,B,1
18-25,Other,242.3351748099953,23.42049908829077,73.69443077169109,58.486642304501515,E,160.97700047165347,D,A,226.5634735338838,D,C,C,D,-23.605645280045763,-9.529047109333295,C,1
18-25,Other,-218.0072747113949,-2.8395589430598367,16.45656782984514,-211.73252197100982,C,1.8758363578610655,A,D,72.40895417255221,C,D,E,D,-8.754631656529495,-61.25990340431707,B,1
36-50,Bisexual,-250.32339881505803,-108.69273879722634,-101.0851365378112,-96.68119496198597,C,-127.98287228439833,E,C,49.610024649914166,C,C,D,D,111.71337570525841,-24.904104902742084,D,1
36-50,Heterosexual,103.67352553266245,-101.80206990279896,-61.142456731470155,56.151356509425376,C,71.79409776351629,C,A,-68.60923525731693,B,E,A,E,-77.06970911358813,-72.10412192086137,B,0
65+,Other,115.54275091738688,-42.658242948970056,83.11169587710529,76.59341771722717,C,-9.466289527502159,E,E,-24.49593737040054,B,C,A,A,78.00910796501026,1.3910847321744164,D,1
18-25,Other,-167.1515189960164,-173.27083251593888,-32.86583083759966,206.7020204894232,B,-102.44926601610895,A,E,24.68830722072063,E,D,A,A,5.522819763349865,234.7286062679134,B,0
51-65,Bisexual,-71.17809729233946,-129.3436425732369,-132.0880143632923,58.780957665880564,B,188.74111020935663,A,E,-33.694552596006346,D,C,A,B,8.566870736515636,32.788596659620076,C,0
26-35,Other,-67.04150019358521,162.29211969685778,-228.97637579771475,193.31439402885445,E,-145.52555733750617,C,C,51.31019245176544,E,B,D,C,-14.29590347096808,-4.0080916746608155,C,1
26-35,Homosexual,-191.80517998413032,-1.2813573958955782,69.87206233361161,-25.469155182625176,B,-10.62115397148294,C,E,39.54970138152737,B,D,B,C,69.4765335302023,129.0304745443414,C,1
36-50,Bisexual,34.88010803774475,21.078456596848046,18.77294538297901,95.07102518417895,C,118.45489456293292,D,E,82.14995755411417,A,D,D,D,-36.336577609402006,-18.547462452719348,E,0
51-65,Bisexual,107.13377432787958,-7.471707325611278,80.464931154199,32.89473059654968,D,88.07728180121033,D,D,214.7939931349186,D,C,A,D,-170.8386439773014,-17.712493294671784,B,0
18-25,Bisexual,40.71416707321801,26.126622729776095,44.44542234498238,-39.48908855142211,B,-63.006080745779926,B,C,-49.2890789941457,A,B,B,E,-65.67548450544703,110.58913120238611,D,1
18-25,Homosexual,49.06466881752165,6.402846308169415,87.28106277179009,-24.416002278165156,C,-36.114690122958336,A,B,-40.683604787118824,D,E,B,E,-109.91430721495425,-72.2901601676314,C,0
26-35,Heterosexual,-97.78960465910012,-21.20793054687617,56.299940052780315,30.88079444498713,C,72.0133559765048,A,C,196.28171934865884,C,E,C,E,-14.070196007352187,-36.67164012564436,E,1
51-65,Bisexual,187.99435047298968,-34.57316889305864,-18.832830730984018,-30.23265379096799,A,95.00675623136836,A,E,38.20082182986182,B,B,D,A,132.99265785929015,-22.15903957480847,C,0
65+,Other,-94.74732205509974,56.08368488531041,142.83716926223093,-69.51542452035216,E,77.66468828447397,C,E,-8.880236840051857,E,E,C,D,15.968921849214704,21.23750417308197,D,1
51-65,Homosexual,79.31606333807962,64.26990096092452,94.17091995137142,78.16686126687313,E,-112.94967276070209,C,E,-11.029963266190327,D,A,C,E,71.00183280298758,87.87108313400984,C,1
51-65,Other,46.20680389885513,-0.8780066322609997,23.34016522273889,145.44949878042857,E,51.39965602483024,A,B,131.68575283023677,A,D,D,D,-97.64942670177248,155.7019460943443,B,1
26-35,Homosexual,102.87489686410576,166.51680912784389,-64.42036619977512,47.94222251045955,C,154.4825772123978,E,D,0.7571770543741844,C,E,B,C,-1.3282684576700268,198.76036168612757,A,1
51-65,Bisexual,-116.64645022639719,77.10765958089526,71.62053205330736,-41.01543871846132,B,128.99612045498358,A,E,80.30165669258045,B,A,C,C,43.61341922124919,-19.11789711019102,E,0
18-25,Homosexual,77.73838018420474,102.80189684981218,241.8768054136451,115.7322685488138,A,-232.39938018162326,B,A,8.921589737402806,A,E,B,D,134.3054934600326,118.31710543140039,B,1
65+,Other,-161.36732291170782,83.74356743039503,-30.246561521726345,-33.92320212261305,C,78.6277367479147,E,C,-66.04822214156995,A,B,B,A,-72.0717308862907,-94.0439601790873,A,1
18-25,Homosexual,102.09179296727832,243.32523257634807,86.58497979964027,-109.60203114765767,E,-10.21878044699233,E,D,166.75032269825834,C,D,D,B,-26.839489074401286,76.33394303919665,C,1
26-35,Homosexual,13.682975932341618,-52.12467318322083,111.6236014784887,-112.74598958279817,A,-143.60512210612828,C,D,-139.86506439316676,A,C,C,A,129.18250375808157,11.83985239026174,A,0
36-50,Heterosexual,87.22844893889169,-42.38175477147132,-27.49505783575273,-278.60408650775815,B,-19.521046291832413,A,A,13.182105539837947,E,D,A,B,115.0587021523903,100.63777768098225,E,0
51-65,Other,-126.32805823869444,18.241954249207765,-58.70166032589174,-14.524079141646773,B,-24.51963275041262,C,E,-11.147624846104218,D,D,D,A,-17.078082987721448,-170.51503354364814,D,1
26-35,Bisexual,14.738253219114187,120.19698091678572,16.495112432747753,-44.09457257685484,A,170.62205401044045,D,D,31.144701570392506,D,D,C,A,159.75320645386523,-7.342136855190951,C,1
26-35,Heterosexual,-133.47485087187593,247.07689902098355,5.899137184585071,-230.43095402929646,B,-42.813895278494506,C,D,64.59903209656036,D,E,A,B,90.54677694063051,171.23706712775763,E,1
51-65,Bisexual,60.587119174713344,24.654013153597987,15.637769730053119,-45.26424022205814,A,27.616923395389453,E,C,59.995348721127364,E,D,A,A,-1.851893378637923,79.47788997151314,B,0
65+,Bisexual,167.07460249890696,77.26430936509952,-174.33304045279016,15.585898431447337,E,-12.532380553653354,B,E,-108.25957074444692,C,C,B,A,-85.01805395124988,-8.625664137066815,C,0
36-50,Heterosexual,117.11675628333205,-112.12226709292277,-67.34868280739364,-89.7526513399732,C,-20.32431789731173,B,C,144.60054775602086,B,A,A,A,-121.83269359555882,-46.67723108057837,D,1
51-65,Homosexual,53.087189512664466,-42.07454565224618,-99.5004344673956,-168.99580025513927,E,131.9599824561123,E,A,-44.43501037788163,D,A,A,D,126.49663345445713,93.26820784698373,E,1
51-65,Other,-61.79707336698142,-46.27112843685987,89.00790581751033,263.4203567131748,E,55.92024280799352,E,B,-39.070218596910784,C,A,D,B,128.2026711858104,97.52965057210339,E,1
65+,Heterosexual,72.99656026342036,-26.252559186235626,-43.76665449160534,-134.40994278953758,D,80.42777828886474,A,A,-34.61140270211379,A,C,B,A,43.43104355743689,105.7247299827971,A,0
36-50,Heterosexual,52.284590649841824,-180.74093405769162,-173.18078916363794,108.81215112012892,C,-71.85868910085469,B,E,59.74532798258084,D,D,C,A,94.87735109948149,42.41177496507025,B,1
65+,Homosexual,127.31996445033269,44.6910032448961,-55.54713790415081,-17.784109110410938,E,137.37566351215918,D,C,-156.6063333588959,D,E,B,C,-16.29996625658289,62.91613192070206,A,0
36-50,Heterosexual,-77.30279868095158,-114.34462780716576,-31.139834009543126,-172.8015107207685,E,-53.875994332963415,E,B,77.37271625957047,E,E,D,A,-5.737172898939817,-189.2657953560143,B,0
51-65,Homosexual,58.438020391971946,-203.2218465014437,16.16238034515729,-93.00309348765204,C,40.53700751411411,A,B,37.90706810789891,D,A,C,E,231.5217328222507,-143.03399191494864,A,1
51-65,Bisexual,94.75084452949854,7.697538531094887,-131.4950133602972,131.0561567090718,B,-111.39054885434318,D,A,-24.765629007280097,E,D,A,D,-43.18001534561509,2.7621646098399113,A,1
65+,Homosexual,-225.3180391236941,-47.34313467306288,-80.02810160115068,76.2954513859015,D,-245.1093788057421,E,C,-28.60971779363204,C,A,E,A,-50.00444713962329,150.93085141609504,E,0
65+,Heterosexual,-85.82549810979582,-182.7011820153658,-105.55876961275597,48.27019967500891,E,87.3899654306005,E,B,2.1041286368181114,E,C,B,D,134.41737670959924,-64.29180324598053,A,0
65+,Bisexual,76.30117821594854,-28.226405527795524,59.980393763392215,-22.49099068303277,A,-31.75184021062626,E,E,-147.08961397800465,D,A,A,D,-66.51462064520892,93.82735289783433,A,0
18-25,Homosexual,11.772582339516495,132.9340317665435,-72.24326147701602,43.367759014811426,C,-106.08490289906382,B,E,-185.55314834878865,B,A,C,D,119.64050226197145,1.4718957134876716,C,0
18-25,Bisexual,44.821122510499954,-19.43829424026288,8.626710464175614,-20.42980257479636,A,-25.04303701402254,E,E,-117.49748391368979,E,E,C,A,46.2511335566477,-4.044989585950084,E,0
65+,Other,56.4472930683231,-33.59126664496223,-114.78872698423457,-35.932025281546224,B,40.048282351548025,C,E,60.91055819538291,D,C,E,C,-42.199742936793086,84.12936007696973,B,1
18-25,Homosexual,17.392127168968553,8.491975466467649,-28.205392045697707,10.986873775656523,D,-194.68734352622326,E,C,73.63696875916484,C,C,C,E,83.09317476791715,53.95664743302622,B,0
18-25,Other,112.06647653438276,-140.11555369548907,-18.43843748867755,-48.23469241019485,C,95.45701750378835,C,A,144.5071783692649,C,C,D,A,-12.823748419069048,15.299416086839221,D,0
18-25,Other,13.39152593009452,-92.8233423170073,57.92122147605766,-58.595860028557404,D,35.1195092848384,B,A,32.57624902423096,E,B,D,B,7.707486536044768,-4.9784469361259704,C,1
36-50,Homosexual,-44.60296222252468,-64.51394622233268,96.25042173446126,19.500902081400497,C,64.7951293709644,B,B,7.519001083110584,B,A,C,C,-129.973173556755,92.80737750358243,B,1
36-50,Heterosexual,11.14672859930526,32.10065483921164,-224.61694799436515,-4.333997178903302,C,-20.67454596246535,C,C,-12.731093267262622,B,B,D,D,-39.517808615259426,38.64507146521121,D,0
26-35,Bisexual,119.11956669133255,11.848752215478916,9.007025409731952,14.652269130683743,C,55.82037833556858,A,D,-1.6671460919007879,B,B,D,A,-175.16738763091803,-35.660893020139795,E,1
18-25,Other,78.34247091701614,62.368952481068796,-26.274245013299414,-222.55249962874962,B,89.5763477933782,B,D,2.2019996305230265,A,D,E,D,-148.5945329517302,-61.32824021108206,B,0
18-25,Homosexual,-54.50075357550709,56.904656504408614,1.0438577126840352,-20.9380938723135,D,75.59214403556703,C,B,67.033871238701,B,B,E,C,-134.35269779907327,-20.48741301623496,E,0
51-65,Bisexual,-0.1275859890500147,15.286867236182605,-67.6785268778033,55.40306092368258,D,-179.47608303325927,C,B,-25.122639193462543,E,A,D,B,3.3751420768239866,-83.69251891037418,E,0
18-25,Other,189.67040641801668,100.921122888502,76.21060489965996,-65.55602523855967,C,47.336372242184034,D,A,50.45815727688353,E,D,C,C,272.98297585403486,25.666337796116036,C,1
51-65,Other,-36.07398839053828,-120.53269054300637,-173.76876026337368,95.02892318654625,A,-136.4724305980821,A,A,-33.320627425088425,B,D,C,D,13.253658680881305,-8.115842818918335,A,1
26-35,Bisexual,-126.99665740664976,-36.848486946051615,-9.303637562305695,-33.77498737753391,C,-56.75807128324162,B,A,60.192006925008215,B,B,C,C,106.00986222678598,-79.01265281131128,E,0
65+,Bisexual,-184.75172356662793,-132.64258190606503,16.690394581001218,67.41259177230432,D,45.43727201718088,A,A,67.00873530367315,B,A,D,C,-76.75921566553154,191.8011906741342,D,1
65+,Homosexual,40.680278857453196,66.73619887551666,-116.11896419831682,43.957155692746646,E,-5.373832578109638,E,D,141.49988669348116,E,E,A,E,-31.0637641439683,139.69126939685768,C,1
51-65,Heterosexual,1.1367906452380907,161.33842601974138,64.43639665318692,-5.888095148734502,B,79.34783600002355,C,C,-75.8351127639223,B,C,D,C,173.91886721052984,-33.5469583030581,E,1
36-50,Heterosexual,-47.40354637947555,86.69253449049825,33.39849068642104,11.381292905838254,A,78.40468343008361,C,E,62.96991407901956,D,E,D,D,-117.57088855773578,-41.57427497941611,D,1
18-25,Bisexual,96.39939215660287,121.90579395511494,114.04367319131816,-30.586723422679558,B,23.37845849276024,B,D,-190.7149910983457,B,A,D,A,-58.2843494276854,62.942700697785305,C,1
18-25,Heterosexual,34.884865768263126,131.8137622251425,-87.69575769145341,229.8022345092634,C,87.2535827946519,C,B,2.5751359040766078,C,E,B,A,128.36898358657143,156.3286690767659,B,0
26-35,Other,-32.348484609415614,-32.09672497140456,206.81639984138164,-3.4161396220196525,E,-81.36756041024921,A,B,15.255039553785258,E,D,E,C,-102.99389404257482,165.79242774037363,C,0
36-50,Bisexual,-39.15107062492969,-66.38564872686567,133.05265364795395,175.2832107828276,B,-53.641676265593176,D,B,13.308088111495781,D,C,D,C,4.483751856852266,-162.33809933843344,A,1
18-25,Homosexual,-0.4697660011881604,-17.308112001005767,-91.39430934668059,-140.7361814934953,C,84.20040965542007,A,E,-138.49818319866367,E,E,D,A,39.68020737521777,74.96048988454335,C,0
36-50,Homosexual,-113.91379320839157,207.23800161925675,278.67133668476447,8.710542451422349,D,-46.22995810265017,D,E,22.1292420303469,E,D,A,E,-142.74341795621132,117.3934193984989,E,1
51-65,Homosexual,74.9068951116452,-27.66192508363769,-126.00333171758795,0.7223452430768369,A,74.23220948918834,B,C,-14.53089471182759,C,B,A,E,-76.92118168515452,87.06264202854734,B,1
26-35,Bisexual,-131.2940592175263,-13.499868149544902,63.201966458087355,0.13038924773312943,D,-24.16208089116456,B,C,-46.41467278537543,B,C,E,A,240.1833033949999,121.1854212199283,E,1
26-35,Heterosexual,-124.64362768833996,128.032537265295,-112.84405784731686,45.5082765630202,B,70.0765769862117,B,C,75.8613515320246,A,B,D,C,-84.04884376333204,164.09786115521877,A,1
65+,Heterosexual,64.9466718774926,16.54668387467573,-2.4106138493600495,-50.0934351777625,A,222.45558355901224,C,D,-152.71666669388304,B,E,C,C,107.21177291029613,-322.8781279494989,A,1
36-50,Other,-20.063379194155488,198.7895494736853,-31.50597727992454,-148.59716015515315,B,192.24812821766065,D,E,110.12494095955519,C,C,D,B,-111.68224842496943,1.7633077666744739,C,0
18-25,Heterosexual,147.0155890577664,-208.88451985364952,33.90008403956909,-129.82718708890334,D,75.15883183536918,A,B,-29.270398240295165,C,D,B,A,-90.01232290775302,223.0635624287272,A,0
26-35,Heterosexual,146.05648747600924,-27.212490078378483,85.09627279823758,92.98763224162505,C,95.08602986826935,E,A,-106.26582505543551,C,A,E,B,131.21691488718707,-4.547037233244059,A,1
36-50,Homosexual,-16.379727723639792,-20.28046214504984,-25.57805048806319,-63.23271280316155,C,28.204086255764132,E,D,-54.2302906897187,C,A,E,A,55.8877291416487,57.20483665592501,C,1
65+,Heterosexual,318.2931853299149,-8.804658769126217,55.90643258586694,-168.0640727651181,C,-42.04724766251537,A,C,1.348839177824654,E,B,D,E,144.17201720937123,189.77059139088394,B,0
26-35,Homosexual,37.476975737823565,95.49883711074918,73.1142829826032,-52.72561286020666,D,2.687618263120819,B,C,-47.51138742142971,E,A,D,C,-0.07924204708048228,-54.793967692041804,A,0
26-35,Homosexual,-11.22119094479222,11.336725352449536,-87.11824930244386,-31.304123668485328,A,40.295922014498196,B,B,-165.73291262536216,A,D,C,C,-12.56148372247399,-137.4779548372709,D,0
65+,Heterosexual,-45.18767201603476,78.53950543093806,-152.22116310461132,10.201129664628274,C,62.68819464232433,A,E,-92.08217987167913,D,A,B,A,-104.1794080777894,-16.807727642841737,A,0
51-65,Other,-75.36938640950643,48.10411299941944,31.057928637208,25.785505880626175,A,-4.8987610537076,A,C,13.371157973506584,A,C,D,B,-122.03967603286752,-97.95316790632035,B,0
65+,Bisexual,38.4792351870197,78.6450822510523,67.96504281549639,-133.95934403991205,E,-159.1833772371382,C,E,-3.7064969921901176,A,D,B,A,86.8496686542016,-55.44458224952087,C,1
36-50,Heterosexual,-30.001935832254713,150.81016510323911,78.87757686976298,122.53134173515599,B,110.47524470720136,D,E,81.19587490557026,B,A,B,C,33.92078277038512,32.1364259917468,D,1
36-50,Heterosexual,73.3944661470427,150.13865349641128,24.799941363502143,105.80207185987072,B,-77.74619459540408,E,A,138.51825462502163,C,D,B,A,-6.463286355896798,-82.16322858620677,C,0
65+,Other,-21.655824676055627,57.57185276064014,-58.89176348068925,-10.540086684889904,C,-23.15045384190207,C,C,16.739670255501373,A,D,C,D,41.18057996976226,30.68649304239467,E,1
26-35,Other,18.838150239310387,-11.875686511718346,76.4503543689112,-17.02058625629017,A,43.163293272883614,E,D,-10.846475252943865,E,A,E,E,-25.230934141009868,-95.96393563176325,D,0
