Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Hispanic,Heterosexual,A,A,124.85045020690315,-142.8004655995473,B,E,34.382191750315584,B,-146.2099087521152,144.40240548633517,E,A,D,-43.59615684425933,-194.2270961831745,A,116.79733469925195,D,0
Other,Bisexual,A,A,-139.00386318364747,-167.89770251404087,B,D,-48.57834652078549,C,-147.53789567493675,80.78233336644342,D,D,B,14.400456009845247,138.0649176862575,C,-111.24652230651704,A,1
Black,Heterosexual,D,B,-38.05345429052952,-16.845340356618333,E,B,-74.10096235189589,A,115.24601051115337,-97.54607608724345,C,C,D,-97.02270474052278,-8.804635930342984,C,80.2433339435697,C,0
Asian,Bisexual,A,A,95.0873476845108,-38.154844561825016,B,B,240.52715374207443,E,-35.045360466464345,-66.10026046791747,D,D,E,-72.49181362318052,-158.75185397167775,B,4.091248234100101,D,0
Other,Other,A,D,-103.30103931241723,129.12864251447795,A,C,-16.255098944803695,E,-76.09547511635614,4.255955027848189,B,A,D,-102.52700840898743,122.31862320100527,C,9.767391823643742,C,0
White,Other,B,B,-136.594938357966,57.79884896400475,B,A,230.28500131646456,C,-138.3156146505567,-98.86617705891601,C,D,E,-111.1501109462765,-44.75549962162283,E,44.381855702655905,A,1
White,Homosexual,E,C,-239.14393670906452,-42.95011704068416,E,A,-2.6659910578768957,C,-146.6022920599161,40.25659916607237,C,A,C,93.96432248163855,-162.29276172425543,B,-19.46259043522924,A,1
Other,Bisexual,A,B,-90.42194080267184,-190.89404867522993,A,D,-84.92690236510698,D,-36.52204494863882,-125.96550553237948,B,D,E,50.70375500741685,-54.08954554030097,B,58.030167770887466,A,1
White,Other,B,A,24.763811682469868,154.39358851765365,D,D,53.522556357183284,C,-162.3671615610912,-96.84576970975071,C,E,B,45.097949065847615,-31.631600373153173,D,130.569050211897,A,0
Black,Bisexual,E,D,61.184652347729475,-125.83246283476728,E,B,49.296729429589206,B,-79.84678138637842,-170.69320060791776,E,D,E,84.01089810655972,15.396147497413438,A,-101.75585964886231,C,1
White,Heterosexual,C,A,-114.11074101837764,-48.83208854925137,C,B,107.36014812514807,B,96.98546036632428,36.47303955012981,C,D,C,-159.4365040719797,-140.40991062309539,D,43.658852168245076,E,0
Black,Homosexual,D,A,-116.24291630737187,-157.41848398840034,C,B,-130.03958207635765,C,-118.49221320944072,20.411132718220454,C,A,C,122.09895232687332,65.2242989802983,D,-60.381127717221496,B,1
African American,Heterosexual,B,B,-56.27056644020757,39.98941800914402,B,B,-0.5994286305205511,B,120.76718665650306,-123.55089399055328,B,E,D,58.24605712275756,73.13923759616016,B,-16.806948740330625,D,1
Black,Other,A,A,-117.99068926066776,-138.4953750013742,D,C,18.065140114948708,E,-93.8600521128757,8.328262767241611,A,C,D,10.994063658225924,-70.36144252808909,A,-57.63021508143999,E,1
Other,Homosexual,B,D,202.4562408088617,-18.30657006270744,D,A,-26.899529065163446,C,30.522493490488923,-31.352529857219835,C,E,E,-202.95194116592344,-27.078560166846323,B,-172.6305559310475,C,1
White,Heterosexual,A,D,-156.3765480474939,182.52890893924047,E,C,-118.69269902576195,E,-104.04515112237638,-9.782353203799724,D,A,A,-79.35802033790102,-83.17190375540103,B,-8.639203573047245,C,0
White,Other,A,E,-73.5602645591591,170.49535383103188,E,E,52.7112777991517,D,-84.84513372081753,-11.693306782153497,E,D,D,49.451827497605436,82.41310520133841,E,-44.86307710363383,B,0
White,Other,D,C,12.033121400460798,-1.8313760129380168,A,D,-44.57520253781399,C,120.77201562222004,-98.23382718161214,A,B,A,45.76382429709461,-10.498902450384152,C,-69.11679640194984,B,1
Black,Heterosexual,A,C,-118.1231205249252,-62.45277543679494,D,C,-49.90960431849155,A,38.2637376904752,-139.93440063376806,E,B,B,97.75803564459794,15.596630603612565,A,-6.517533553095312,A,0
Hispanic,Other,E,A,-39.93098188788862,69.13348328633165,D,B,0.5495884321820012,C,-46.65818003744173,-48.1417160874817,D,A,A,54.81404504676372,-18.132664163730354,E,-95.91682079715662,E,0
Asian,Other,A,B,96.04795896259172,9.538708610411955,D,D,-65.48992194995552,D,12.502172778454574,84.80386484688627,D,D,D,-4.242725486217604,-112.26319573308932,B,82.47363265821484,A,1
Black,Heterosexual,E,B,0.8192747956941291,11.517576441077644,A,B,-11.242190656051179,C,129.97172542749337,-77.94330523714652,D,B,E,24.807793906704763,228.8587315091705,B,-140.34906819881883,D,1
Asian,Heterosexual,D,B,32.98259123252218,157.42039692709326,E,D,-83.4297312436828,C,18.949611275611453,115.61410332452864,E,E,B,81.18783163438361,-34.94980591378173,E,-118.44217487111537,E,0
Other,Other,D,B,131.85407792519683,120.04127397577007,B,E,-35.08604845002537,E,24.691190749862745,37.219630279654666,D,C,C,41.08820397721411,-70.78243859931096,B,47.136782594907714,C,1
White,Bisexual,E,A,-24.20680631895309,57.263951737173755,D,E,67.74675225288543,B,-22.335163473474537,114.99779007241403,D,A,E,-124.79841249744422,-70.80407993824876,A,24.59836478361553,C,1
White,Other,C,E,-105.801003282327,120.78552665243636,E,B,107.74675686805391,D,-11.267027763251464,-114.85264792773948,C,C,D,-64.63924387086132,82.01395901971127,E,-2.1295482665068604,B,0
White,Other,B,E,43.86949356124658,-84.09662541249993,D,A,-20.381632175233467,D,92.60681910734975,36.33528446248187,D,E,E,-82.8896134106523,107.6701854330657,A,31.106556113980744,A,0
African American,Heterosexual,B,A,21.81720980282633,-20.08502172827926,E,E,60.38984872649807,A,97.94218461823371,26.086179922012832,D,A,A,22.70562160310618,159.90943712920867,E,159.24714243181322,C,0
White,Heterosexual,A,E,88.7018303792924,92.00227860098586,E,C,-98.87608779747545,A,-3.662775684101274,-21.302377417847193,B,C,B,91.71954679549827,83.37456146428066,B,-14.476534796066288,E,0
Asian,Homosexual,E,D,61.92963151731248,-2.475450774096868,E,A,-76.3618656914694,A,58.914406740553694,180.9062217353708,D,E,C,-88.43884891944485,-26.309469063434925,B,-88.36263398806567,D,0
White,Homosexual,B,D,160.50873888157702,93.89465730226242,B,B,-120.14754584599572,A,-62.448099695247464,-228.0486161254919,B,B,C,56.709745565943884,-140.1394506442139,D,-137.82386746766704,E,0
Asian,Other,E,D,-29.885582189444058,-147.83049284113844,B,C,49.610785259070425,A,-49.757348404360506,30.68773104623503,A,E,D,43.14772212701302,146.51421104169313,D,-38.72915571049984,A,1
Black,Heterosexual,A,A,-182.92885162215669,-80.66924017706116,C,E,-69.06238897308005,A,-35.927700510214,-128.05292088067114,C,A,C,23.707687124318817,44.76485664610564,E,-163.54817058862386,D,1
Asian,Heterosexual,A,A,-15.492718578487178,0.666216912902783,A,B,134.9113279533899,B,-40.963811023335815,18.622610465727814,E,B,C,-183.85831825817948,54.607385495452,E,-121.35180944150183,D,0
White,Other,B,E,-85.29996019494132,89.89687538407564,C,C,145.54487916696073,A,-106.77356423254032,49.64295628902924,D,B,A,114.57067131741105,-22.908763824510828,C,174.50683843562075,A,1
Other,Bisexual,A,A,98.16734474565312,-144.4896994642893,B,B,-148.12359633227658,B,-71.44916850362011,204.16035586113864,C,A,E,-7.872052441815122,-86.72478281496123,D,40.208275836685594,E,0
Hispanic,Homosexual,D,D,104.45798162112688,-190.23030016358564,B,D,-135.42486877596895,E,-9.198050749282201,43.0471459259434,C,B,C,-35.42487310547798,-96.56068191176132,A,84.02168766067743,B,1
Other,Other,A,C,-41.31678968036044,-149.395449272841,D,C,50.49726539233734,B,-95.25721211593799,30.556175504810607,A,B,B,89.40405832142092,199.5391777404399,D,-58.720891836713086,C,0
African American,Homosexual,B,A,75.07127756336357,-34.760804760139976,D,E,25.027987237228842,E,-126.71919855255838,106.43075870830772,E,B,D,67.08237153641457,-25.935021239712654,D,141.86133937783723,D,0
Other,Homosexual,B,C,-77.86353245381657,11.679802028843168,B,C,-108.95517355512456,D,263.0804054271226,145.09963000227026,A,E,D,150.5358437439033,-105.4552046570444,C,30.27247847660738,C,0
Black,Bisexual,D,E,78.78932256625998,-12.992351449147158,B,B,5.6182878555996245,A,66.96798718312247,-20.925636659245168,A,A,C,-33.286296550876806,51.47244563764703,C,-46.04672850236464,B,1
African American,Heterosexual,B,E,-98.0780379130136,-42.40807335052205,C,C,122.47343117357055,E,97.92854019039414,-168.36890983548793,D,C,D,105.4799369894378,33.83344866222842,C,25.547605532086376,B,0
Hispanic,Other,A,B,69.1710278403192,19.511200906459262,D,C,-28.677359464861386,B,-49.233169586200304,-150.27643498581807,E,B,C,-82.38264665215911,42.2944402987399,C,-7.420494621779573,E,0
Hispanic,Bisexual,A,B,38.651718856892366,37.27406689023505,D,A,2.989537725411635,C,-195.7688102819985,-35.23322168903377,D,A,A,-228.09202300457753,134.2703661877589,C,-35.62481038185541,E,1
Other,Homosexual,B,B,24.510165433731803,78.37119246874532,E,C,48.18236653552438,C,24.659536708580532,220.43147490230032,C,A,E,-7.375001154181191,34.27815469029776,B,52.80788915559792,D,1
White,Other,C,A,206.03406513827102,97.85430230387531,E,E,-16.502613231733378,A,-34.75731346221747,-170.893778343319,A,A,D,-84.3204238935342,138.90879838091234,B,-88.3432003360307,D,1
Black,Other,A,E,80.4328656000067,107.57120300588736,C,B,-75.81187171307037,E,43.60623492344632,-135.0994351588449,A,C,D,-35.080269759212754,-107.4770704300111,C,5.064334961392708,D,0
White,Homosexual,C,B,43.08612957248422,59.49346661606699,D,E,51.549132176346504,C,88.68152881111648,-203.17365844455483,C,B,D,14.842153289148222,137.41969891166616,E,-82.30948913281281,B,1
Black,Homosexual,D,C,-22.526432398746323,79.14346455543183,B,B,-170.0226100725201,A,-92.78692351728286,-126.99579110805786,B,D,A,57.268200909292624,111.50701904461488,C,25.445849031839217,C,1
African American,Heterosexual,A,E,-149.05074186421842,-32.808441110111744,D,C,-151.4473556394258,C,152.42083200172857,-164.0979019146771,C,B,B,-50.33567324137431,-6.44828288821684,A,-250.71620156976,B,1
Other,Heterosexual,E,E,-5.5994830972442475,-151.25001128327906,B,D,-154.72146684089333,C,-49.05593241833785,83.32360043297885,A,A,A,208.50611782174667,62.9075211192004,D,26.132634228015366,C,0
Other,Other,B,B,52.423424862391165,-15.930105767048254,D,E,51.487448016719874,C,62.77347023667063,-132.75559201401174,D,E,A,126.82738565827141,118.1145677381244,E,2.520877200007983,E,0
Asian,Bisexual,D,D,-89.44054369570122,-168.7218784263406,A,D,6.478485964158313,C,78.88160416219078,116.57585257114698,E,A,D,51.314559145178976,154.2408232037147,D,69.30666991131926,C,0
Black,Heterosexual,E,E,3.1591342891135175,102.4369100597164,D,B,55.77392084432267,A,-97.31843537881727,15.143186732333518,D,A,D,-27.69974311163767,22.382386156550062,D,19.17837101360792,B,1
African American,Bisexual,A,C,16.935466029579647,134.63295138476883,B,D,-202.55601056079306,C,-72.11358064727777,-118.17397951646171,E,E,D,-4.278972605208118,66.51331888706504,A,114.71110009149874,B,1
Black,Bisexual,D,A,-25.153504394503003,68.99476970243933,D,D,-19.899974125436504,A,-39.1139796374929,32.45289681138166,E,B,C,50.030185675071614,-0.9199462062082344,D,94.82462655450112,B,0
White,Homosexual,E,C,18.764977768015573,-24.027986598952563,C,C,-3.4333684087274503,A,-63.38172371170564,42.7255398046799,D,B,B,-33.937983245411374,-13.206158299281556,A,170.70552405494283,C,1
White,Bisexual,D,A,24.215790083731704,-65.44540483741027,A,E,34.0770790492721,C,-10.359071733962672,-10.866151934946329,E,D,D,-61.11566069048131,3.648588557437974,E,-83.12661486579111,B,1
African American,Homosexual,A,E,126.4534962880832,50.261126977276895,C,C,41.02147754097128,E,69.02337235277231,139.13379379072106,B,A,A,125.83676803977784,-187.03315867108012,A,19.25041191002464,B,0
Hispanic,Homosexual,D,D,16.666228012494173,46.80883251642866,B,B,-11.616120136010357,E,84.91853825463706,-55.070557621668485,C,B,C,22.21670724590319,197.19804873244013,A,-165.60117409138448,A,1
Hispanic,Heterosexual,E,B,134.60136290738834,75.55917688887727,E,B,55.6260413130628,D,-106.74191381405333,117.73766423084825,C,A,D,-80.62597972840265,17.522528736634474,B,-17.260969772505057,A,0
Black,Homosexual,E,D,44.01453037731538,124.22485082477397,C,B,-21.718733479902564,C,69.41224632515109,-66.98769375393499,A,D,C,130.6565553836571,36.40575336484531,E,42.640282798989446,B,1
African American,Other,C,A,-76.18530921434746,-61.250223371477354,D,A,-59.09550816017312,A,-13.779893126017123,-178.64384367194063,E,D,A,-27.561061453849383,7.880458598133563,A,102.40115271211624,B,0
Other,Other,E,E,-87.52770448533215,-80.92999490254209,A,B,-144.00190948604302,A,-17.933367185775364,-2.863409944536363,C,B,C,56.66109098674438,108.3428039741505,A,2.85343077325635,B,0
White,Bisexual,D,D,-122.80615450096319,108.82068407933056,D,E,-126.02214214245531,E,51.64371464285429,51.782211713200944,E,D,E,39.01927272307366,-71.64402325459959,E,-184.0082081471246,E,1
Asian,Homosexual,D,E,76.90467565216387,-81.9425610333412,D,A,-9.827899685719855,A,100.59207345882226,-52.47267635238914,B,A,E,-216.1897729951247,-117.39550646436349,A,20.465397832689725,A,1
Asian,Other,D,C,-9.328922078981146,-135.9302241170569,D,D,-191.12413454334813,C,94.2983969305868,-260.60219335155574,A,A,A,11.203697542950506,36.64889491826585,A,106.66665402188238,D,0
Other,Heterosexual,E,C,19.4861517691604,41.333512532067466,B,E,-150.888475696668,E,-15.720647474113267,-364.0052231168007,D,D,E,-192.21060269974794,97.08645970529335,D,62.829924406743864,E,1
Black,Heterosexual,B,B,-188.17322326265915,-92.26681467112272,A,E,255.73142114549873,A,55.81779858669979,-16.11114927320014,D,C,E,151.54176993013004,73.02903949266802,A,88.9808078757277,A,1
Hispanic,Bisexual,C,C,33.0383051661735,152.887430672064,A,A,-68.34062822927295,C,1.98129586802639,-59.07587008167589,E,B,C,88.79995667846477,182.84132161328702,C,-61.267211694706916,A,1
Black,Other,D,E,55.931693172178875,52.4722609041896,E,B,77.61666826285969,B,-41.74127952187881,30.99170131913566,D,E,C,53.28374392589046,92.27408644042985,D,-98.07032444607724,B,0
Other,Heterosexual,E,A,-67.00736736594753,-151.47068675594124,E,A,218.47667000848418,D,-7.169749985892593,-158.760365962604,C,A,A,143.19532064382167,26.742086290248267,C,-68.2154723283251,C,0
Asian,Other,E,D,-67.35640065578903,-89.53928792955949,C,A,19.736882572720887,D,-40.70419375076161,150.94614003985342,B,A,B,-95.40018605869554,-19.984077087964423,D,200.1468975482472,C,0
African American,Heterosexual,C,C,42.81045165673888,28.85594778985565,D,A,-17.05057866857699,E,136.55740722029643,75.5902785983421,A,E,D,181.95204033951273,-166.67312997817544,B,38.74140183433777,C,1
African American,Homosexual,D,A,-80.08892522591485,25.37682865055172,C,D,-49.67454784313387,A,233.63570711867078,167.04024936744761,B,A,B,53.75577994390132,-29.598384218882302,E,50.16416125874299,A,1
African American,Other,D,D,-21.627123688477198,-116.61327434351567,C,E,74.7025929878615,C,-170.9125803933188,-74.15414652978234,D,C,C,-142.32602682294095,21.60420603655973,D,120.56198959180857,E,0
Asian,Other,E,C,31.481057040771127,-106.1247831486453,B,A,-248.14834152420775,E,-73.01406934825137,147.40418899864224,D,D,A,-4.727291164396688,190.66781314640133,C,-66.81505016906989,E,0
Asian,Other,B,A,112.91827014791384,95.6115473784821,C,A,-10.607385506161366,C,13.299848672163433,-82.77714420275011,D,A,C,35.62453580997176,-117.24866574701633,C,-37.607593921787185,B,0
Asian,Other,E,B,183.16032372033163,-99.65346577597771,A,B,55.41325106146713,D,-116.10967283422164,47.755956275794006,E,B,A,46.44576805298888,-21.089734324188996,B,-97.24110696069343,A,1
Other,Bisexual,E,E,-8.024054111083707,55.133092833243914,C,E,-7.014078337922822,B,120.56207952829419,30.720082082780394,A,D,C,-31.935899023826757,-216.94317920912295,D,146.29003441816627,A,0
Asian,Heterosexual,B,E,-41.22256073039054,50.61225013773524,B,C,-97.69315931905525,C,-27.949824868446825,-181.90014391613002,C,D,E,75.35784925683117,-56.06676462784231,D,124.18952147461304,D,1
Other,Homosexual,B,E,9.300547390991346,176.04964026467286,A,C,-130.75697959684226,E,110.08152393311497,-45.6468722986555,E,E,E,116.55888515983872,-197.2670314415243,C,-168.5070450465113,B,0
African American,Heterosexual,C,D,42.800618495916225,-71.80617217091083,E,A,-102.95935019616476,A,61.964859683097096,7.053898562040714,A,E,D,28.403689109070875,-83.34596897211274,B,-23.985962043563926,E,1
Other,Other,C,E,-66.65958021729696,-14.854965957113256,D,D,-174.66291102606928,E,9.411515624933571,85.90335164404969,B,B,D,124.98510527270206,-90.13605481726775,E,-12.197681282568773,C,0
Black,Heterosexual,E,A,-135.43406582930024,149.5959002933255,E,A,119.4827615889071,A,223.23039014775574,-121.65450382895149,E,C,D,-20.912816632523217,-124.07279343548483,E,108.44483383391346,D,1
Asian,Other,C,A,122.62167465145717,130.11497645503243,C,B,34.258056836566844,C,-134.08670916559646,17.47586310587525,B,C,C,120.21601195263597,-29.48044314256677,C,49.01168488233612,D,1
African American,Heterosexual,D,D,-27.021860074385636,114.82158551039457,D,B,62.49641726176566,E,142.79693182576392,17.046522201383464,B,E,E,-125.4111173373477,169.57737279883384,C,-95.77050926309067,C,0
Black,Bisexual,C,C,22.871467576274217,-1.099556826819644,D,C,193.85733673107248,A,-51.79078419460762,39.870390258329614,C,D,C,146.03415707718167,16.049415602125798,E,150.61034663117368,E,1
Black,Other,E,D,-16.86025959133017,44.46549378502186,A,D,-87.8530756166358,E,-191.61756771099496,-93.62434925402736,D,D,D,72.85989350354185,-133.4219740052871,D,-116.38155781319874,C,1
Hispanic,Heterosexual,D,D,118.70153231502431,-8.224163124169875,E,A,-39.749939266692685,A,-27.52550335355961,2.7444565668232186,B,C,A,-76.98110067108831,-41.113997296943374,B,-17.694801171815268,C,0
Black,Other,B,C,125.66076531105223,29.47907475881483,B,E,117.44252714737826,B,30.99027911145658,64.32005684938494,E,B,A,-33.857658474750544,45.15951742154699,A,91.03293335565651,D,1
Hispanic,Bisexual,A,B,59.35051183830805,75.36895886040065,A,E,-129.84639266723255,D,118.55214769658046,-60.033683082210686,B,B,B,74.07913114510707,39.694508694619934,B,6.715094312391215,E,1
Black,Other,C,A,-51.35251544364746,40.73735747862492,C,B,-214.37414617956657,D,-20.120086954143655,66.6069929224617,E,B,B,-114.89897228387687,-51.62980619722589,B,203.49769208412454,B,0
African American,Other,D,A,102.79087366055506,-36.648223626448626,A,A,13.47081740190097,D,44.51619896567671,-14.899375469114709,A,E,C,-50.04798839354036,-128.69709310339778,E,-98.43600346232932,B,1
African American,Bisexual,A,D,-2.2595550524193357,-101.16476267105703,A,A,33.702399091904184,A,57.55564119119187,-85.10865809825773,D,D,A,-69.32958727852439,190.4190877365733,A,-99.51088276522707,A,0
African American,Heterosexual,A,C,14.267844606717844,-167.6582114686973,C,B,-71.77552834227275,D,16.453674837813097,-41.06111907581874,C,A,E,-126.62525515171616,-71.11954888744692,D,46.735662882142876,B,0
