age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
18-25,109.10803448158804,70.34193102484052,-69.08234414084829,-72.47905592253572,E,0
51-65,13.782949419599841,-30.378636378103334,-136.22082335263005,-12.214574477936962,C,0
18-25,47.686804750763265,89.66102950271065,-45.0941782617996,28.115435742865913,D,0
51-65,155.08866925012333,139.16684318597,-24.378606357342896,128.0348224860499,D,1
65+,-30.157829884685523,139.2939044091919,-63.73716262439029,98.47035572631204,C,1
36-50,119.00748202345797,-32.12974418143063,23.006241332007875,50.61597138805034,D,0
18-25,-80.10696377852004,-56.080750851764996,-146.06699553281862,-67.69557270083064,E,0
51-65,65.5985474510733,-122.44157539369328,201.46744010836613,-38.29567923195179,E,0
26-35,-111.26808286449963,-76.0663839643496,42.2427218908872,-1.7168485287013595,A,0
65+,100.7600966248998,95.15576690535642,-19.704028063639136,54.72649547801135,E,0
65+,-191.05542144393695,-53.045114279474795,-289.9484601244669,-46.87925358592129,D,1
26-35,0.8177158909414924,-205.8167747505868,-82.2295332628627,-14.897152509163089,A,0
36-50,-10.78235764689156,38.65938671319479,16.589717424464567,115.95154197667232,E,0
26-35,39.779462279660834,-67.82543687415951,-108.20042892139807,110.89085428789647,A,1
51-65,178.4469585687262,51.36773934065594,-18.794876435610405,13.322921721412367,E,0
65+,-21.96497299007736,-41.27366199508312,-10.475331269278335,-56.8653378915817,E,0
51-65,-46.700413755695905,-38.998852286347486,136.65362175942624,46.20246703328328,C,1
51-65,69.59403625042113,-69.60881715888968,7.963463861446571,-204.56213503597547,A,1
26-35,-124.42139751011432,147.39976297181394,4.470522333430596,-84.0129977725295,C,1
26-35,-31.416185874170466,10.586032389781543,28.328871838923632,36.34867327670302,D,1
36-50,23.902405460541704,135.50682194645688,101.05844962511898,116.67925791148153,A,0
18-25,59.06715503719159,101.06822065555062,-116.62563848784009,75.77947537070554,B,1
18-25,-42.46376518723,85.37280328655807,-8.195022675846115,-38.59597529936464,D,1
26-35,70.24625773295742,113.29930896527381,103.89175988893842,-64.14496586917865,E,1
65+,60.035409482335425,69.78085172429354,-110.90686968422186,-30.961306876427656,E,1
26-35,109.26697837625412,225.636822258429,-172.99221506588077,36.19159875784915,B,0
18-25,12.196221775247816,-22.32972025349209,-44.60053020658001,-56.39706477304717,E,0
36-50,58.94727121146075,169.29942187068698,86.44252695132795,-13.341630383534225,A,0
36-50,-63.10724728841496,213.36387560228104,-93.44470719344707,-5.567481282096256,B,1
65+,5.486153802470108,107.65758497008537,276.64860582939457,28.040692066987482,B,0
26-35,-19.420132832936005,106.26550504978542,-13.014275062449446,4.322300918557992,C,0
36-50,118.29681996741259,-198.19526235000063,11.382405029013523,-47.69911825455154,A,0
65+,10.422898915688094,162.64097816129555,33.21971545461771,123.1227159124695,E,0
18-25,4.77325285821927,-124.02868354716685,-34.49138305992171,-133.787539368069,B,1
26-35,67.43108300773251,132.6954177178532,227.08255631875375,-59.59587121493978,E,1
18-25,242.29993332261742,-104.01590719631488,-212.494563891945,91.60737792105446,A,1
18-25,-183.53419724595216,17.86640912024307,100.04079460201257,-13.47702372374067,A,0
26-35,-121.50988400574731,-17.047888254222876,110.57861925377424,-0.8222776552073683,B,0
51-65,-178.58303239692282,27.899086469452183,9.073489967772682,2.551434326388701,B,0
36-50,97.44727424938753,7.564242474285477,-38.288716058557384,191.78892665182656,B,1
36-50,6.6132097367751275,-6.457191336925415,67.2361144720577,32.0355202212409,D,1
36-50,90.89686966847886,25.807816405924992,76.04942702611088,10.968733680027205,A,1
36-50,-73.31135695696554,-11.450102715202538,-5.509428386613601,2.779104024013075,A,1
65+,-76.20010632456018,6.541260623404266,-19.235157852476814,102.69919065224506,C,0
51-65,-47.56100986702545,-15.030753542157704,202.99104600180758,156.5771954346903,E,0
36-50,-74.24251608973418,-137.1942201576067,-175.58170912367245,97.03220585113573,C,1
51-65,-73.84987549157992,31.73573446932864,106.33220434492527,-127.73547221048457,D,1
26-35,-14.866320598520542,76.94156139282785,-16.422886561596208,54.05962088474824,B,1
18-25,28.065628988724573,-32.079591769769706,4.715724357564382,54.578979205654385,D,1
26-35,20.047699570220615,-111.51499825161477,-87.26506453321534,-15.096788016182067,E,0
18-25,-81.9814896534007,95.51726719865741,-214.20490988651216,-57.72700928932978,C,0
51-65,50.12061438865534,-14.837309487681368,51.90761048965587,-157.39669289099766,D,1
26-35,-9.023781139867621,53.80014205213099,-214.71981977687457,-62.68537424583484,C,1
18-25,-31.148511913660244,-129.14871308257275,-47.37414422993144,-11.30078351449672,D,0
65+,-60.459407646157715,67.15098446424373,10.702575949756493,52.37105923452934,E,1
36-50,-6.297907439133092,-158.0567870233016,-37.60828791379999,24.95570225277593,E,1
36-50,-149.05034858793158,41.3585771035348,-58.44470540718775,-105.14651903524359,D,1
26-35,228.17208707263953,53.49349477373693,-21.74638733561343,85.98831533816573,B,0
51-65,-159.7110605773654,15.385937938140232,55.379473215047724,173.47412040535386,B,1
36-50,-121.35327863889512,256.09231354335986,-123.69873684629957,-75.75746070532055,A,0
36-50,-88.5400225051404,128.34479757183806,84.0547959406214,98.5793154405677,B,0
18-25,34.95239011364433,-81.93268739361773,-21.70523742448231,-51.37111125414078,E,0
65+,88.52369099998928,-14.355366085925855,36.13713721062729,-24.348391981662264,C,0
36-50,-163.92605961216643,93.71834245909227,99.67688047611993,37.1182128519595,C,0
51-65,88.17398265723578,-56.731756441308654,-100.15913861155144,-223.11509479924845,E,0
51-65,57.71275267115623,173.0679257713154,48.332690059716555,-45.82580116376563,D,1
18-25,11.975296555373165,-28.15529492153997,-34.952957834980786,299.92702886813436,D,0
18-25,71.7708201692775,1.0811242731692534,-126.62340241134937,60.26249779597682,B,1
51-65,54.14555737997402,-107.1057993041169,72.05188242859751,-98.23921598460318,A,1
65+,43.627575572411125,22.74435040010548,100.32368696999487,-33.22834510440555,A,0
65+,186.87219469437534,138.84722752702874,30.910606963240063,92.3772898491617,B,1
51-65,36.37015626617732,-62.75984984865525,-146.14542585297437,149.5496776187982,B,0
51-65,-98.34535215223413,100.92962142754642,-113.69132467133014,58.18707062530623,D,1
18-25,-59.66169557381949,17.81085417444803,-92.45362138759022,32.51792226348717,D,1
65+,192.67689003561193,-59.97813156644628,123.26333513284355,-41.781103447988976,B,0
26-35,187.5421986998255,-24.684712613502047,134.45793443012397,108.27092826071565,A,0
26-35,-69.47057695466971,-180.16899314971647,-62.107412091635354,-101.76826980309588,B,1
51-65,-68.61591655637737,43.517989131720576,-44.62238476809145,-127.06243653990612,A,0
36-50,-154.50102482422793,9.80950378474174,-27.792972464372156,-55.6435205608795,E,1
51-65,104.56594544608015,119.18619094365354,38.55537370953208,18.83363878194249,A,0
36-50,-8.944159024563964,180.64756377888432,-121.66271159825264,82.96102930981658,D,1
18-25,77.05501834446424,24.30748285010858,-89.94530017809507,60.13511326180575,C,0
18-25,70.24292309723673,155.81117502442677,64.46705358559014,24.61307314080371,B,1
51-65,-140.0354933261074,-12.470657367098525,23.009700686977077,8.732447650189492,C,1
26-35,-138.15240506055054,149.82480671505584,-7.5138513634590645,-170.09858113848767,B,0
26-35,31.404561511158917,30.06775236111202,91.84438963164847,98.54070658721866,C,1
65+,-113.66197179185986,-142.69204703609324,-40.74960194075417,8.685432048745186,A,0
65+,-106.59400469092253,19.298477636746565,13.418007111198804,-105.56187547815883,C,1
36-50,-44.12196463758177,92.24621966174361,101.9663280473836,-60.5102327138505,D,0
65+,30.923236727343944,-195.2059742149693,192.7313739804577,-62.95918712680438,D,1
65+,-24.540342533015114,-174.13963387288527,0.4021189187687696,44.94918942144636,E,1
36-50,59.25723102256689,54.60915957558269,77.61302530771087,57.22859511996592,C,1
36-50,-72.58563113406039,47.54409413012526,91.93658725380726,-27.423142109801425,D,1
51-65,-14.377886830811793,-39.97518222498181,-172.29221667533756,6.873829478227133,A,1
26-35,-241.7751291516242,155.0578084957863,-212.40654885352157,-34.32339022773825,B,0
18-25,-38.891235250582184,-63.2460612407374,37.808294423435555,-181.05196482235988,C,1
65+,-66.45293334745064,-13.070228721828894,-52.10506035107547,-17.431073735962734,D,1
18-25,-118.63711832033017,-4.860981051226792,-59.56883568523968,-55.22987422730069,D,1
18-25,27.460198451769745,15.812542064321997,57.621478257525006,19.83508649934378,E,1
36-50,162.22752044469598,128.95845089593357,-97.87328941609927,17.466231824307247,A,0
18-25,94.73978817069955,-89.90345563312371,-154.89086940369253,35.92364258024842,E,1
18-25,-64.54661378063345,-143.9745911249525,3.5348247448816656,-33.83082310520902,A,1
65+,-40.36854287725033,-94.6182375008049,88.6789235339061,69.46708510678951,D,0
36-50,-41.27242061063947,89.67400147811541,-39.24104741563911,-42.516478551009854,D,1
26-35,55.04311419894782,70.93903140841678,118.02411454532027,-131.94282629257577,A,1
51-65,-129.96669529931873,103.30597503755374,118.27748752608451,-62.588725149943826,C,0
26-35,-76.8506898827761,58.78851183849522,-9.663650205941462,107.74654704811411,B,0
18-25,-81.79608445689466,110.66400220253976,-174.42464645126014,65.15148315890704,C,0
65+,-96.56082927512742,-178.85397623974075,-168.71820286158123,-159.17850762345165,E,0
26-35,-94.9710934174657,86.03916177358066,106.20070864745024,4.251172950078446,D,1
36-50,291.1320410807559,28.03145943917581,79.81915879515918,108.64602646806762,A,1
65+,198.88649019787886,-49.06359067273159,-139.1673583229703,34.168601747786035,C,1
65+,40.328063719521445,-127.03517407362087,37.963921130179216,76.99229573587169,B,1
26-35,76.56088419356864,109.67429934915438,-74.83178051990278,-51.96494561512163,D,1
26-35,32.977606749196475,51.36556718680304,-188.67989640215913,-42.07672123100997,D,0
51-65,-10.257894154877576,-27.057471006993577,129.00634303520016,-208.40173166181333,D,1
51-65,-60.861358973486524,38.824458159036254,7.104289473500419,55.1628032927032,A,0
65+,-87.08574045145264,100.22167414191922,-73.34231591176541,27.7955167697825,B,0
18-25,-75.77848193911734,-143.49578264576624,-89.44074219343217,-90.27360799572787,D,0
51-65,11.644912563704517,21.87090651517222,-188.9475168344892,4.901260973427327,C,0
18-25,-0.7108412195937391,-66.32053114461112,-20.383865181491434,-32.31185358409888,E,0
18-25,-54.42418741766277,166.62992691770046,97.818736146402,-24.60213333172584,A,0
36-50,-16.163782903272566,94.16599053292941,157.15984749779975,11.893664218374065,C,0
51-65,69.38150178781596,125.264293166988,-1.7531268716426012,50.742628960548245,B,1
65+,-47.08834797707407,92.5249891310582,-55.77977116974765,28.99146895065484,D,0
51-65,144.93426907802663,-52.24323184490673,151.39690289126312,-97.62885064977363,E,0
51-65,57.773906943984144,-2.196342255656488,162.05924806267558,38.76611045219821,C,0
36-50,53.24533413993138,-140.44014771790768,78.726043253592,12.284885334754222,A,1
51-65,-354.9475845777872,-2.3685035214748704,-66.38821492210609,34.54503966270862,E,0
26-35,124.00258774210138,-120.68419812974871,-106.18989431331572,-52.04487793379185,B,1
36-50,138.62848138494144,156.3594800460128,-109.32366584691535,-63.340633172481,C,1
26-35,-3.6917789576284554,49.491175098170025,5.638928930827074,16.488465124383605,E,0
51-65,-101.52998737423096,-13.28649732026816,107.51024618405955,155.65785567890973,E,1
26-35,62.149698660527065,39.721644528309106,-48.58467040573701,-53.44886515807749,A,0
26-35,-189.27575983549127,221.2212347473539,-77.35905700974624,-62.5194893957021,A,1
65+,93.952768037048,16.978831636088618,-17.252162335783314,88.03196171995924,B,1
51-65,-125.23189563826742,242.86586186029177,9.948171036788523,227.05568923317583,C,1
65+,-10.057355499567782,-145.6285318124933,81.31910195326783,-76.2092050902772,E,0
51-65,37.460267769653576,-34.23993607370787,106.99115721823796,56.665009900995955,E,1
65+,177.83364935978946,-108.72117177541767,-176.59159012217592,5.047785027731567,E,1
18-25,-50.36812174407799,93.67644509783408,56.07371257112981,-35.873830060620314,D,0
51-65,3.178109275266041,170.13785426576442,-47.511745186093606,-123.59098026588258,A,0
65+,116.96237082340903,136.71851327367898,78.32168771765396,-148.44932817524605,B,1
36-50,77.60043493957657,41.056626552697836,-57.620446125677326,44.412359879210484,C,1
26-35,-28.04213042636297,-155.32858042477605,21.726800141953184,225.44326020569932,D,1
51-65,120.07962046290588,157.59696189278972,35.08575750762796,-5.74580809830136,A,1
51-65,-111.43941616799107,-125.63490683283129,-134.54637661449328,-92.48824770659242,A,0
65+,-12.682164547996846,-276.60735529407725,-42.88674540043186,-119.19268445896287,A,0
36-50,138.80136720791293,-34.090795126122444,79.13294362435572,126.4605431089644,C,1
65+,191.7173301189982,-5.163870998549935,109.19526587649698,10.473333068527268,D,0
65+,-35.82589640122093,-94.20113713403525,-46.65046942231587,53.820405187130426,C,0
18-25,-61.99449676774673,95.25218987288144,-144.93885688633299,-47.911289497299855,C,1
26-35,-22.976075085576696,-153.76819099197155,14.287710017139249,157.32673967297552,C,0
36-50,-16.490091133526878,33.34330103129787,-50.79131553639943,92.59991756239995,B,0
51-65,73.77024193928983,42.79711838475972,-31.804738166642004,-24.64198619048857,E,1
18-25,-40.285848837619135,92.96927238711132,208.33020666749272,-70.91166209614778,C,0
26-35,-21.47993051428874,-125.72288830333211,-171.39542771216134,-21.430017235318896,E,0
65+,-71.2187096099208,22.268738561763364,86.34500178893559,161.1207177224723,E,0
65+,-28.775812881973184,-246.79335785861204,80.17095762160092,-87.31233243202801,C,0
36-50,-86.78984584139067,181.12013168917534,9.499153888943788,168.60532625609693,E,1
36-50,-46.454901220514756,-128.45302848912573,37.31426648073437,13.174124338743564,B,1
51-65,-68.78373105012213,-96.88117437583927,-244.59333070616677,-26.929593334903224,D,1
26-35,-142.3187512778775,-83.34573521575842,240.358770961546,-79.04708753006007,D,0
36-50,151.78393848848793,-97.52626671214489,-26.48048096662882,152.5607707641802,D,0
51-65,11.229958675224607,150.4437203691475,-177.18750313602067,34.979811480818235,D,1
51-65,-30.518554494744937,-14.468128026011023,-16.694807508039254,289.5905216711279,B,1
26-35,-14.265627425023055,-37.49696983614832,-59.58844927933741,19.45527452958214,C,1
65+,12.842505574210698,-93.43843195125497,13.271851812661525,16.96445000902192,E,1
65+,126.68213271225004,-70.00057799412895,-73.36686527376777,-57.59848415497832,E,1
18-25,-162.25108768128632,8.652557770839046,84.29592384409693,-21.549622150029187,C,0
65+,217.70594894170364,87.66981456974851,138.97519256147598,208.08066886945448,E,0
65+,181.73479284507758,-220.76969039524116,-51.39445318450036,-103.49164402117222,E,0
65+,-17.156931337234393,89.22325466239084,-190.00020003175823,-97.1382817854499,B,0
18-25,278.09949725048307,-91.42154670034425,-59.98115023943059,-123.29721321692193,D,0
26-35,59.40395923345623,-27.639223589898098,-67.9080870454947,-96.42639704457271,C,1
18-25,-147.50441940764415,193.1329743033982,156.99107302397152,-173.92637928540643,E,1
51-65,-51.94697970761872,-167.23828690255323,-96.13855184107804,188.7756914860083,E,1
18-25,12.469432827173545,30.896624305225284,-49.345858907096115,-144.30545677997958,D,0
26-35,22.59891998031159,-87.49346100681828,5.421641454071533,-4.124254091433918,D,0
18-25,22.090129934020695,108.76295271183052,183.62259508100416,31.40117231299605,C,0
51-65,150.7611618439486,27.185949931387558,-78.18929187941433,64.53269284036595,B,0
65+,204.9180338832775,10.770137516772142,-54.35460029426661,-150.76690983803806,E,0
26-35,100.45485292330866,10.537670444801146,12.717924787650334,45.35140135324603,B,0
36-50,-84.4749463680201,-173.80665987809886,64.697579250871,-86.1535708680146,B,0
36-50,15.225744403926333,52.55353889845789,42.815832104213335,-117.52972968606205,D,1
26-35,8.323424760713271,146.8954331457433,-228.94112534709507,55.769589306568804,E,1
51-65,39.118930739098204,35.63339283055876,-98.55945839712199,122.29926111329146,B,0
26-35,83.89749344817727,-195.95722444035246,-37.825864242520716,-72.3344453720287,D,1
36-50,-149.52606793109612,42.41431667856415,-104.5417793424667,-34.87040752019234,C,0
18-25,-57.43025499325696,25.877809519199335,131.73270962822758,169.62443385759266,A,0
26-35,-40.75567440002054,39.76516112649465,89.13314100746757,-89.2816245698188,A,0
18-25,177.5327082001673,-41.74760998491088,-84.47271331511512,-128.2889738594625,A,0
36-50,-105.24788050575748,104.19225469927878,-199.61236897745093,65.15214658179558,D,0
65+,-9.220495491571127,35.181562333094426,-18.067531556113543,57.81096102902662,E,0
18-25,0.2913063780319125,-87.75792969254412,-156.1533072386748,13.411993702087594,A,1
51-65,-41.39933338198925,7.995818544831161,-10.55811465543685,146.120630328365,B,0
