Religion,Race,genero,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Jewish,Hispanic,F,Heterosexual,95.33857570582035,178.6629070221968,-22.93752837057295,B,E,-116.57350785585861,1
Hindu,Black,F,Heterosexual,-139.62132212961063,37.335304332887944,-10.048347560886981,B,A,-106.3920937485341,0
Hindu,Other,Male,Heterosexual,49.02157452920898,143.15148824334506,-14.893643564565174,C,D,187.22370040293703,0
Christian,Black,Other,Other,9.52217431866085,-67.13628027426854,85.39982480728989,A,A,-34.72905493390503,1
Other,Hispanic,Female,Other,36.90400090521355,-4.919941981628412,119.6311227754403,E,E,-99.91878183417336,1
Other,Hispanic,Female,Other,-1.102463711806574,-139.10147990876106,77.16574187854415,C,A,169.88140803487062,1
Buddhist,White,Non-binary,Other,60.97014098858586,-42.72685602692052,-127.65867695795026,B,C,-147.9565264870545,1
Other,African American,Non-binary,Homosexual,173.57412662544394,-113.38375266373374,-231.96486072740413,D,B,51.66448090131141,0
Other,White,Male,Homosexual,-34.64291236546827,41.29783731703025,-94.56791878161445,E,A,4.909778128663276,0
Jewish,Other,Other,Other,-126.67021955460488,-53.381973059152486,-154.32221046391675,C,C,-72.85885046163585,1
Muslim,Hispanic,Female,Bisexual,-53.89839453738033,18.38022834233421,-34.348488306738325,E,C,46.35904427829781,1
Hindu,Hispanic,Male,Heterosexual,110.97978612483253,-69.43013319617762,-31.126569364010187,D,D,-30.677257914342015,1
None,Hispanic,Male,Bisexual,134.30189489767807,222.7309983570045,-55.27417842197334,A,C,3.5608765485999645,1
None,Black,Non-binary,Heterosexual,-57.149140923043205,-61.95757008507966,59.223505218765425,C,B,-88.66628525528704,1
Hindu,Black,Female,Homosexual,115.03349061194574,70.3548949485597,110.94971277065655,D,A,187.35738344779597,0
Other,White,F,Other,-52.031005081245354,36.203629348151736,-37.32874549214376,C,E,177.61180754970252,0
Christian,Hispanic,Female,Heterosexual,100.56756855521807,75.61972127789211,150.72538833817995,B,E,-22.581919747288357,1
Hindu,African American,Non-binary,Bisexual,167.21731543685092,141.21022539488905,-143.48118225517626,C,C,17.96445985421237,0
Hindu,Black,Male,Homosexual,104.71687576223705,-50.49425520527141,-43.036197167648155,D,D,22.95333490408425,0
Christian,Asian,Non-binary,Other,-7.993449172910891,-89.55130414238538,-96.12169083521675,B,D,33.91509214421616,0
None,Black,Female,Bisexual,145.82505841643567,154.2891357426035,14.081585883914391,D,A,-6.39787760910821,0
Buddhist,White,Male,Other,45.49639435348292,174.65054889345345,118.78944022115459,D,D,10.019984084818647,0
Other,White,Other,Homosexual,-58.86919525196019,51.512077226976935,-144.48859093416934,D,D,29.69861772386438,1
Christian,Asian,Other,Bisexual,-220.18108719142387,195.32263739868546,-54.59907365011005,B,C,-107.06128383758575,1
None,White,Female,Homosexual,49.90189524622399,-68.06755729800892,0.5136770963771582,C,E,91.03103057944372,1
None,Asian,F,Homosexual,87.65143652853074,-179.7109917422921,-25.128532461373425,D,D,9.803141816588882,1
Hindu,Asian,Male,Heterosexual,38.446775365448296,184.64661146160722,-182.62565830109264,E,B,14.155031167098839,1
Buddhist,Other,Female,Other,32.58105834121183,-53.80293553075275,111.85297967431029,A,C,-41.5044383834968,0
Christian,Other,Non-binary,Homosexual,20.40968943744327,116.61304098756719,-65.75631531973511,C,E,-19.68304834983964,0
Christian,African American,Other,Heterosexual,-104.02524420950607,102.32505690259634,210.84671073631424,D,B,-9.478418002205172,1
Other,Hispanic,Male,Homosexual,-41.074033181882626,54.855449007232124,-98.98332933210618,D,A,108.27546439951658,1
Muslim,Other,Other,Homosexual,16.578471812110386,110.50399399989381,129.5775741901538,C,A,-192.07354929518473,0
Christian,Hispanic,Non-binary,Bisexual,178.60677150481607,55.327305572884825,-68.39446939705064,D,C,-12.227077452029219,0
Christian,Asian,Non-binary,Other,-46.52900228747038,-88.38135117299692,84.03876968413697,B,D,-123.72638477681255,1
None,Hispanic,M,Bisexual,-201.07838663843657,69.63442884475774,79.53445646289008,C,C,19.320685912690898,1
Hindu,White,Male,Homosexual,-33.188302544006696,131.87235668123887,-150.95733881720255,A,A,167.82614402490276,1
Other,African American,Other,Heterosexual,-67.96830352889963,104.00084175523601,130.65279903559045,D,C,-99.15853645825611,1
Other,Asian,Female,Bisexual,141.20093284910826,114.50023694569431,-123.27241112620283,E,C,-48.296296268778576,1
Christian,African American,Other,Bisexual,-86.56547693104343,143.31950747619376,-19.03308094074862,D,B,-27.719106380247627,0
None,African American,Male,Bisexual,23.606106647128325,-13.86730551113658,-81.52528435043651,D,C,-28.04499985710868,1
Muslim,Other,Other,Homosexual,-86.26388504059202,-64.1454773334347,41.87765603363242,E,A,188.1955269782045,0
Muslim,Black,Non-binary,Homosexual,8.908249247456745,130.18945346031575,-72.26153182091865,E,D,121.42775747188833,1
Muslim,Asian,Non-binary,Heterosexual,146.09728277356373,-25.984822278516162,-4.8989869948964655,A,E,46.78852345566735,0
Other,White,F,Homosexual,-128.63971565801634,6.053371557194902,-23.387781091339047,E,A,-27.773203636469557,1
Muslim,African American,Female,Heterosexual,63.17878330133658,-61.299580643677764,-46.72022249100544,A,B,78.98136400294925,1
Muslim,Asian,Other,Other,-67.37569565896544,-99.26255712650688,29.483610181460868,B,D,-141.87875269100962,0
Other,Other,Other,Other,42.74677305060761,-73.26906662599815,-17.0176633730043,A,B,-65.0297478288988,1
None,African American,Other,Homosexual,-63.66121042705743,-126.12386187006774,76.24557095034803,B,B,116.64131723213964,0
Buddhist,Asian,F,Homosexual,-88.5293781386735,-20.868506462074592,-62.37244089544984,C,D,3.3494037847243687,1
Muslim,African American,Non-binary,Homosexual,63.770080109730834,5.7696966188197365,291.810244235238,C,D,-84.60080630635589,0
Buddhist,White,Female,Homosexual,82.99298030205611,20.82966187989991,-96.87226841408369,A,A,-16.611176978889443,1
Jewish,Other,Non-binary,Homosexual,100.48844230941016,5.5347700877554225,-54.82705340241721,A,E,17.395952995113355,1
None,Black,Male,Homosexual,54.43679115629704,-52.86376643127453,69.69226557579161,C,C,-27.25081099207285,1
Muslim,White,Other,Homosexual,-192.82485866837598,-35.02117212315359,-28.12785815851805,C,B,-94.38921957017924,1
Muslim,Hispanic,Non-binary,Other,81.15624277510403,-36.22172817290374,-23.984723835841425,E,E,34.25285066852059,0
Other,Black,Female,Bisexual,-133.41940825517878,14.1513641591932,-53.78289785787207,E,E,-91.3942208847939,0
Jewish,African American,Other,Homosexual,73.94278470150606,-62.63329054459553,-45.82202324531326,C,A,95.65654376691731,1
Jewish,White,F,Heterosexual,-68.35893193770673,-52.247253468670095,-36.71230206309162,C,D,-44.87406196280808,0
Buddhist,White,Other,Bisexual,-147.83457921701032,43.78131926799627,-63.6970642076293,A,B,44.465800660013144,1
Buddhist,Other,F,Heterosexual,4.654957189212662,71.02499121379597,165.07371221488955,C,C,-64.09766682825696,0
Other,White,Female,Bisexual,244.24337986990204,-9.607559023248706,-12.554301052797731,C,B,-9.280727593788134,1
Christian,White,Other,Heterosexual,127.71704069040442,-46.205715669968065,42.65115267524618,A,A,175.02987912755523,0
Buddhist,Asian,Non-binary,Other,144.16814551201213,-143.4721471224774,-18.74501329305477,A,D,-52.82688022458012,0
Jewish,Other,Non-binary,Bisexual,99.75814052964272,-41.137794041053525,20.88715320287002,E,B,-78.57878070910759,1
None,Other,Male,Homosexual,193.8231009080926,46.276830118205915,104.3430763907438,C,B,86.003575032668,1
None,Other,Non-binary,Homosexual,-165.87017933308152,-103.05866526870784,43.302285738348615,C,C,17.961657434796336,0
Buddhist,Hispanic,Male,Bisexual,113.06002717501582,1.0570143647614354,96.23834095727423,B,D,185.46354600796323,1
Muslim,White,M,Heterosexual,-98.98782104377196,-158.1415714523242,-112.82524149571654,E,C,-33.05068766248731,1
Jewish,Black,Male,Heterosexual,199.569986947696,-64.38331310082278,-57.12370213707617,D,D,116.6026947376896,0
Hindu,White,Male,Other,-189.1869285593613,26.10797706059824,12.289871049355407,D,C,-139.09283721717114,1
Hindu,Black,Male,Bisexual,28.708231722427215,-160.0479269177954,45.125240356535826,B,C,193.6953234286471,0
Other,Hispanic,Male,Heterosexual,-108.95154468885508,80.00164074779846,29.712330475760336,D,B,-31.427581745254123,0
Jewish,White,F,Bisexual,-43.91326389281643,38.20559705787153,3.149588703505372,E,D,33.379232431841444,1
Hindu,White,Male,Other,39.156409923516556,-24.247189669405795,96.21563856585033,E,E,45.04817776445668,0
Christian,Asian,M,Heterosexual,-213.84477963372944,-27.959752804179683,-92.52120583291652,C,A,-45.0225275707783,1
Muslim,Black,F,Bisexual,104.41545635686057,-99.5285732319146,100.05267693957536,E,D,114.8555717341827,0
None,Black,M,Homosexual,-102.87579636988708,-29.976907224784078,-165.42251794627393,E,B,8.536876936236839,0
Hindu,Hispanic,Non-binary,Homosexual,-4.567614891140467,48.42155184465901,-60.57460910974726,A,D,60.04708784096121,0
Christian,Hispanic,M,Homosexual,-51.67633338191705,-41.52346825674666,-65.28203889304167,A,D,90.14280701413446,1
Muslim,Asian,Other,Homosexual,107.1164723390571,233.41425030644157,93.81118903423332,C,E,49.07855458485848,1
None,White,Non-binary,Homosexual,-54.21644304946649,-1.0393228961850263,-114.28558224301142,C,A,-52.94310498992688,0
Jewish,Other,Non-binary,Homosexual,36.791731934654166,-8.341383306924499,-93.04310604303,A,C,25.975632842484963,1
Buddhist,Asian,Non-binary,Bisexual,59.64864619209619,-42.27784947832193,37.799119295029655,D,B,-76.85224086705696,0
None,Black,F,Heterosexual,-3.8913437172766603,98.93785788714283,-60.37738737646677,E,A,49.354670517398645,1
Other,Other,M,Homosexual,-159.42160901902065,73.15366073093355,21.74468007421633,E,A,197.03640117555057,1
Jewish,Other,Non-binary,Other,-31.15121738079881,-41.44904515631076,124.83116470709359,E,E,53.875872716434216,0
Hindu,Black,F,Bisexual,12.510887211811585,74.76452620033976,-57.908992236163435,E,C,-205.1232592448069,1
Other,Hispanic,F,Other,9.272453467161915,-123.93252749684038,9.291550648091816,E,D,163.0993677560965,1
None,Asian,Male,Homosexual,8.589671095966326,27.098569195276802,-44.38044717087276,A,A,112.1238003546538,1
Christian,White,Male,Heterosexual,57.46970555799241,14.472798273507873,133.16276270279286,D,A,-54.47134917977861,0
Other,African American,F,Other,-94.20320411508285,76.71245445021889,-124.52878455709156,B,D,99.94251814939928,0
Jewish,Hispanic,F,Homosexual,-129.71555699700696,-142.4154737949331,81.05968087609162,C,D,73.08941490989767,1
Buddhist,Asian,M,Heterosexual,-269.3505113293243,-120.6410632294019,-90.72195617375944,D,B,85.39662647507676,1
Hindu,Black,Other,Bisexual,-110.70557708334319,8.144269657049986,244.11580111686072,D,A,-249.9361302458468,0
Hindu,Black,Male,Other,-72.49443364924937,105.86099281788093,152.54315846421102,E,A,-109.55013185882191,0
None,Black,F,Homosexual,-97.12220130609268,-16.922856943574065,60.24914411196206,D,B,74.13146683143461,0
Jewish,Hispanic,Female,Other,128.05354079178827,199.87518897481436,-186.27466670901788,A,E,105.04594729548727,1
Christian,White,F,Bisexual,-131.30453326044403,-95.1939096104169,75.13135096719807,B,E,108.05204477472302,0
Christian,Other,Other,Homosexual,61.66871817723698,-15.996039923892788,-48.65735136394848,A,D,23.33817667485124,0
Muslim,White,Male,Homosexual,10.341005059948928,34.042278030311365,-32.23307652149833,A,D,77.30319937398144,0
Muslim,Other,Female,Other,-9.096806235463093,149.15007556058458,105.22751670664246,C,E,79.33136590824607,1
Hindu,White,Male,Homosexual,113.6095114272736,39.29072767625903,147.90345272977657,A,D,103.58667343522505,1
Other,African American,Non-binary,Heterosexual,4.557705864979784,96.75486882288338,-41.624843750988624,E,E,166.44648370937537,1
Christian,Other,Male,Bisexual,20.627627252036625,-90.90857291094888,-7.61874147518994,E,E,-134.63188178300183,1
Christian,Other,Female,Heterosexual,44.92836564403828,25.345183246169373,1.2337666860685683,E,E,-65.65554332296706,1
Hindu,Other,M,Heterosexual,132.22899160408213,4.51942262815681,91.51096737811334,E,B,32.138562032428844,0
Muslim,African American,M,Homosexual,6.765807892399378,-113.55832396793843,-10.33700956766671,B,E,128.93720796367057,0
Christian,White,Female,Heterosexual,221.61752930245066,-40.27405182746836,-137.87745849374733,B,C,-17.476948836649917,0
Hindu,White,Non-binary,Other,-50.29769672063663,57.1239153102531,-76.13041453334951,E,A,-167.50889672910506,0
Buddhist,Black,F,Other,202.85035242979953,-165.88119382927712,51.54935901112939,C,A,-26.153990691798374,1
Muslim,Asian,Non-binary,Bisexual,-163.69613105735525,-28.76188942827163,41.42529844881907,C,A,66.11174072408394,0
Jewish,African American,Male,Homosexual,33.83772291022488,70.62377520215959,-241.7381834826425,B,C,-33.67173474398889,0
Hindu,Hispanic,Male,Bisexual,-10.783503930375907,-119.5190928764847,-129.64403537097726,E,D,117.31584353632473,1
None,Black,F,Homosexual,109.7386433125934,0.41841047312426854,171.45911916604427,E,C,-188.41440352360507,0
Muslim,African American,Female,Homosexual,60.66870552393233,57.96902156685201,204.21821133671304,E,D,-206.07160448413987,1
Jewish,Other,Male,Other,101.93884775539797,55.91191124619126,139.1347694069726,B,E,33.257250097336296,1
Hindu,Asian,Male,Bisexual,44.927443121492075,-24.110211546353714,-47.62467442160151,E,E,95.99069727468354,1
Buddhist,Hispanic,Female,Bisexual,-66.48773815939988,48.27938166653441,21.076252818336457,B,D,-68.4159068012764,1
None,White,Male,Other,-192.77578404306914,-43.95977497028923,-52.05525877171036,E,B,-46.132679546152154,0
Buddhist,White,M,Heterosexual,-78.33168206081724,-16.020133666696353,-26.366761996592626,D,E,29.466813708828226,0
None,White,Male,Heterosexual,-23.29340382973839,-33.106794176623794,-92.91010605867808,B,A,-95.2511309255838,1
Jewish,Other,Male,Other,141.9520118368183,-14.450030951217297,-71.20816133489951,A,C,26.624906247154435,0
Other,Black,Non-binary,Bisexual,38.28178298768422,-84.19499808878385,84.67938069811103,C,D,16.49978633048725,0
Muslim,Hispanic,Female,Bisexual,-32.0474119388512,104.76357230398395,-60.10186050366121,B,C,-71.89265002859744,0
None,White,Male,Bisexual,-181.1499504695311,60.853184388010696,175.73166231869516,E,D,-95.04264774592822,1
Muslim,Other,F,Heterosexual,-105.97667116033216,115.68674475610969,-54.953131852938206,E,B,43.87680216468647,0
Other,Asian,F,Homosexual,-10.666004665441287,75.34356626057182,-233.63960183070014,C,E,104.6765448497272,1
Christian,Other,M,Homosexual,38.65300963801974,177.87476134813218,107.60176007598774,B,B,62.54097642774193,1
Hindu,Other,M,Bisexual,100.17454021699868,38.601945659687814,-22.227625401362037,A,B,-103.82646765271694,0
Christian,Asian,Other,Other,5.593467152436615,41.02530673733007,34.97075144767155,D,E,11.133877614704128,0
Buddhist,Black,F,Bisexual,-24.388253280851142,44.71803146056608,-37.06375419618618,A,A,-126.98541985327654,0
None,Asian,Female,Other,93.25585475677704,70.37147152225715,-26.460231026013314,E,D,135.5480119929424,1
Other,White,M,Bisexual,-18.172185351970953,-51.04099525490443,82.35723702780501,C,A,158.62497264141817,0
Hindu,Other,Male,Heterosexual,191.9526435040412,136.8678352092668,43.689149708169154,C,C,31.398568496581504,0
None,Other,F,Other,170.51199235953004,-140.3877230656755,65.26544803358797,A,D,-172.8256318417726,0
Muslim,Asian,Female,Homosexual,-37.542966994261675,92.71708211229686,-81.25049165670677,C,E,-15.4462662238218,0
Muslim,Hispanic,Other,Bisexual,115.40247186743507,-118.34405687269512,-128.18425337178198,D,D,53.7263503003361,0
Buddhist,Asian,M,Heterosexual,-106.99871702985395,-41.63508681444483,132.78238892755542,E,E,-98.6305247134417,0
Hindu,Hispanic,F,Bisexual,-13.847982972103043,13.309170895249464,195.7107698404996,E,A,66.70694312019407,1
None,African American,Other,Bisexual,-214.05536146032892,-21.492627854107234,-123.47694730528913,C,A,-139.65305667477114,0
Christian,Asian,F,Homosexual,-47.44875452818806,-51.70083592859815,-6.930960066262666,C,E,48.29367759752113,1
Christian,White,Other,Bisexual,-178.69797840077354,129.82894209002876,-47.3363554076757,D,D,-57.850978485778185,1
Muslim,Other,F,Other,54.03291873417883,-53.79763285546522,41.10380592434808,E,D,-48.6611628649757,1
Other,White,M,Heterosexual,24.724628159153603,-59.174486695467586,41.8003282317643,B,E,-135.2833676846022,0
Muslim,White,Male,Homosexual,160.36892718472382,-17.519470302389887,174.9542796943482,A,D,-81.84786541355345,1
Muslim,White,F,Homosexual,56.96182489282256,-131.17336299479595,155.81515092099426,E,B,26.249289814013803,1
Christian,Other,Male,Other,-21.2044280176264,-108.39280578291344,-59.18327727242369,D,D,62.55807161980012,0
Muslim,Black,M,Homosexual,34.44265280351287,63.18143658328243,40.71768830392326,C,B,41.765886659386474,1
Other,Black,Non-binary,Bisexual,-81.66623578743358,-19.43228764538876,-101.63284216513573,B,B,93.71807382870495,1
Christian,Asian,Male,Other,-23.926638243207144,190.5643801409732,-50.04561346552545,C,E,194.7279442115093,1
Buddhist,Hispanic,F,Homosexual,-62.31162110153866,56.93414669475375,199.59370119222461,B,A,-27.263028042466143,1
Christian,African American,Female,Bisexual,13.866394891911948,-26.029282135592375,-151.6514748178173,C,C,-127.39248584082594,0
Hindu,Hispanic,Female,Homosexual,-183.25289475995757,105.36292802981242,-80.9380056666059,D,B,77.3887220158375,0
Buddhist,Hispanic,Female,Bisexual,-11.939866507044652,145.60439420338926,114.13614023854844,D,D,120.09767853022291,1
Buddhist,Black,F,Homosexual,105.11607471498523,-103.08316292785969,-38.94361011879952,D,A,-225.87123542879146,1
