gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,-154.83667237591973,-44.36900782209744,B,-153.88709004785525,145.8750103437498,36.51083817098086,-38.61240013514302,-68.6291880289262,-78.4929973375305,-85.5636933480119,D,1
M,-61.811529405616916,72.29418448979983,D,55.48179548413902,120.41946451759557,-133.2635947917052,-137.84376417135118,33.11218110724127,105.60607014035594,-131.08597045425688,B,0
Male,-2.7665286063979826,98.13603815720859,C,-125.96207126093655,-28.220271206418317,-50.22320016582048,42.58005434009241,153.7851055425848,-11.636879681599188,69.35751383662098,D,0
Female,-22.012936074152307,106.21204391423842,A,-136.80709117424615,-36.287405113292174,7.965063345165959,-116.89733517492502,19.808968587117178,-45.554187436348734,-99.97792449871909,E,0
M,77.4960420162603,114.15869049793879,A,-11.583040334305995,56.74525647908739,31.016229881319614,230.8517872207691,-86.16082702879102,-18.85940279049819,-5.197047234915346,A,0
F,-71.80192723461091,22.641573729947982,C,54.64880860919442,-131.21265230789197,133.1941292683769,17.157769194600775,38.86858525531132,7.228362438740326,173.26218812674267,B,0
Female,22.582196948791644,93.74493314169433,D,-84.9626722668492,-163.40850810217333,-34.127958421886525,-82.94298406181333,68.02249753475122,60.48062522003539,217.40794832708517,D,0
M,172.64940802233343,-38.92585417628398,A,100.9200786699435,-41.07301929854824,-44.540592251668485,57.9242095470086,-33.347818741915695,-48.05266029252844,5.607889047109844,E,0
Non-binary,205.61820907158682,44.53446109725736,A,-126.80086732902396,95.20878481790493,71.33653245643661,-29.395026153488896,-10.583898437449449,237.64937363219695,-56.405142331622024,C,0
M,15.230895370028442,-110.68556418537776,C,-44.4621850525954,-77.45688785152115,123.33887230829784,-42.994074192877235,60.262323205901644,13.686064964467814,2.848231135634726,A,1
Male,77.00630790224841,58.09922725178204,C,-54.22677401674939,213.15221792935642,27.77619234392193,-161.23659895483786,35.362684804537835,80.29535159355508,4.448878618588811,B,0
F,-202.18607084433015,133.64753340325967,C,-7.192474219256923,40.488039527883565,-73.56823303020634,-121.03702315900256,-39.8685683096887,237.58008416365607,73.47218336113662,D,0
Non-binary,-62.47285873863834,-43.44192651426127,E,-54.12723589492558,-9.619427012341925,-27.331442757547862,-44.627821541128505,74.25035064154443,-155.26653020490687,-8.697677729302441,C,0
F,29.46762982399295,-198.73360398990917,D,-43.71741546068438,31.872187884915228,-22.786210761123115,215.83962175006363,-71.18424787432697,-66.31394308989576,31.014937429320156,B,1
Non-binary,145.82863011407235,207.28063890948133,B,44.73505195549435,56.19565153114298,-57.00197787488857,85.74458197857402,-28.304428383858443,207.52621691788184,-68.157039976627,D,0
Non-binary,69.78615035916332,43.35016198387911,C,-46.42017098920511,24.49468249509469,-174.74286054697941,70.22558095166485,-147.61431247050382,-161.67450991360676,6.151418350125725,B,0
F,-89.57986666460933,57.81671874318784,B,78.82098635741129,33.575872619015534,43.580267953969276,-59.13307954230624,-44.020279306888774,-19.918128198064828,8.646752794192546,E,1
Non-binary,-135.23589022034673,-54.108658940813385,E,181.86450479083317,-139.93717717524788,-197.1950120014438,-166.826928012912,63.01327471695135,8.803848564576883,152.50269129905737,B,0
Female,4.082990791104563,120.20029074868232,E,76.48511880456658,-100.13610225783836,18.210950706497375,-41.64206655559091,-17.21010404852716,-9.322504456584669,41.78922726355629,D,0
Other,-112.01589611549967,42.94759719360367,D,-111.13430283463754,39.31458881254553,176.36479576744892,26.15207299070892,-85.10791759354717,42.73581216167214,-78.27223725043532,C,1
Male,-245.97245950742072,76.53986219997503,A,0.7170538040070453,-41.13644954001843,-141.33097609977355,-78.08587543443342,38.71276010688881,15.374333187838523,43.788831238158785,C,1
Male,10.350728675851405,-36.162811584028454,C,70.01406075812396,-33.352037933320275,-102.56346865390495,-350.61934732580767,-175.5875317571837,78.30327517682268,-60.17169831502838,D,1
F,217.19937070545146,25.99401632499309,D,122.64753063662239,5.251745214582438,120.41212315015872,-11.355407387226439,54.85703192259695,41.54607772894428,-26.240588948308474,C,0
M,-126.69035486959919,-36.71033206833986,D,66.3489509302871,-27.525034025150912,-111.9296506575814,-60.25501877251765,-78.27917497263556,-225.59907022557897,118.68067096339287,A,1
Non-binary,30.937875537921528,67.89942796569261,B,-140.19290252938993,175.90824153340287,84.94030601109536,196.01921575235576,-142.1544527743739,59.55259288541676,111.95647908975694,D,0
Female,46.947879547745565,33.86155655490042,D,-94.94189717964662,-30.003373444312135,-86.23770146841481,-188.75923493411284,84.78949740256594,-125.19794108931073,4.66130383421221,C,0
Other,143.90447928450635,75.70814155291757,A,-12.725302013659748,-59.43384908718111,104.91430966991577,87.05616962243636,38.59681538317597,-42.83768763731903,-167.5002505098712,A,1
Other,78.68154269600839,3.1216296020339622,E,-119.87897461877839,-140.68151004973677,-245.78024598787448,-260.5690814176209,-101.55949299292968,-119.57303514597851,17.44479162351794,B,0
Other,172.64836908591693,-57.71370966288505,D,-44.82221531552711,24.78309148757523,61.65040365671645,122.1280697449482,17.907375044121935,-43.35377209175156,-128.9997875908643,D,0
Male,-6.057856986116991,-51.146142538001115,C,106.60518823176281,-63.77329853939321,-46.16545085292597,112.99346346888946,-98.68575680663193,-114.27470149211194,40.93117406475916,A,0
Female,34.60293579832374,-8.622353892200042,C,36.160514275968666,63.05664682491137,-38.40925938902953,-91.51506894802857,89.23532783986006,116.7374552309709,16.118385657315027,E,1
Non-binary,37.79696768647479,48.776245015411874,E,35.25291246825328,7.311349775209008,50.365738699115106,30.563396429732038,123.84317645197565,35.32065809835919,-57.994431065136276,D,1
Other,-102.40659345707788,-115.15154336081663,C,-63.53943463417936,-171.08312713074977,23.365736474562574,171.8795048396936,38.46967357494845,-25.70453463631197,9.985732323793505,E,1
Non-binary,-193.4840309246347,156.72823562004825,A,-277.0778794444899,-36.813991385437944,76.6202797538606,107.17775741816725,-51.429198911019,-157.46238498066535,-56.4381235085749,D,0
Non-binary,-14.448791058605009,54.816231234016335,D,-136.13609586886272,-11.828087125745759,-9.062807228413071,-18.824560839214936,184.19231003936284,-25.138721271066387,-104.81948473673842,E,0
Other,13.377462380832236,179.81302908004636,E,-63.89545031288142,-233.60798363841556,-123.05212690008003,-38.36584471549389,-150.36300916715902,-39.865617360487434,125.79490922197813,B,0
Non-binary,28.21330767636204,14.703356337782287,E,18.823678109921914,17.822554765161577,-7.368228230702415,-191.63481424808816,-30.758713512177394,-53.47778373339644,3.0179179656081656,B,0
F,-52.081632294577595,-88.5207710163651,A,-27.96896369379227,50.74814340814168,-8.295473908731644,-15.109992637613988,77.14240214738275,-20.713792572280294,-146.36818004720985,D,0
Female,20.717594451286608,-71.07519640225732,D,119.57613524715678,14.885643615751881,204.07366140907598,-52.0775663019284,-61.02424698428614,-118.06260393861984,-23.303758751409976,D,1
Male,125.88051777199259,-221.93508687202197,D,82.37557450588129,-9.900245868275661,164.34660808997236,-132.02365666435892,30.304233995437635,-205.89040445852524,-57.46099317593776,E,0
F,13.407653242195053,-78.32005355420777,B,-38.764979728292225,61.28769907490761,-0.2562299385207918,89.78094390614267,-123.21255214222415,-41.710871776414216,-87.17408025060578,C,1
Male,65.14447229836324,41.2297619545653,A,-39.2854013556475,-4.719319966483968,-31.091985901066145,-201.9189762093664,-162.2437007699937,60.08172018956086,-66.14749786517393,C,0
Male,68.68809186114564,-35.98923470594061,E,164.03644995700165,109.08672427007046,-95.9610541911812,-69.94804970886541,152.8089260536608,-104.3701630145516,-83.22382169258324,D,0
Male,101.14965681925277,-44.74939740857733,A,86.64433798922127,-46.32703027467978,70.23952645404002,62.835319409612765,-32.204874108376416,-8.418227552246373,-71.97699905239554,A,0
Male,-26.060468938184663,-74.9260511663966,B,-59.58760782379492,296.0719540542652,-76.12036987890124,-51.03853715231842,-67.69687847791798,-219.25276719044226,-96.54956211893999,E,1
Female,90.4033492242083,-20.787988924896293,D,123.86613418316924,-30.52864181748881,32.54944415437512,79.36315399921276,-56.55948956459309,199.5924982869486,125.07432852678421,A,1
M,88.9612761027215,35.044147375341495,D,-58.06578592150632,-110.04291097852352,25.408017330989995,-96.37098525376328,-39.728500097874,14.326664869672923,-43.04254817486465,E,1
Female,-29.22754304930396,38.25449243744162,A,-109.23609503425081,-152.90447122216062,102.69479065446605,-130.3921902404582,-22.27150720278273,27.401821795506965,191.56889710064246,D,1
Other,-64.08764996124489,-66.65257137771262,A,106.14934596818819,92.01880023573507,-71.9631137428168,-193.83579773171124,88.57623969901792,30.760330194224945,-6.819765929710277,A,1
Non-binary,-3.9861448999552227,177.0758980699783,A,195.7251321845424,-59.43815510101079,-36.4456365604621,-153.57640212837248,118.16308804062758,67.92565549543181,-167.96986739682055,B,0
F,-91.57642940751612,-2.229680026371111,C,162.38528589339685,207.3807783771826,-75.38081949681504,10.449126877145101,-0.7907270180394755,-71.495751216823,67.06752313750512,A,0
M,-16.22720177827416,73.3580161557353,E,72.04103138683443,-101.57368613098012,-90.33894342471022,-10.271554000009903,51.82295946598325,-220.62529824534622,44.0051569203125,E,0
Male,5.016655757694066,8.722682117545435,C,48.10088735878833,-99.99775184820822,15.928435517256382,-82.10503857635089,-88.4020189969544,40.87712756723051,-143.54389750021906,E,1
Male,-99.2455990658958,17.45881611853595,E,-71.68097931995688,-60.57308163929049,-91.23921767030816,-2.983546200774798,-30.57928924889878,42.34248716514231,-314.70669047901924,A,0
F,-103.57480959281675,72.26795915450369,E,61.17305604795037,-57.84357295817975,16.963614688937803,23.498745967033447,-93.74557627752648,-5.430813346248295,66.72638447516009,B,1
Other,-258.95670545883354,89.64597342008517,A,40.64691944259313,-136.26218470274938,96.6446298424422,5.658874226034306,296.15445799425476,-90.28423791584372,79.06510661147014,E,1
F,-133.48971280412357,133.26441615733518,A,-208.64625562235216,-28.310350826404303,-144.62289584427407,-51.633343538343155,-112.63433586828909,-28.084085696028737,-81.63393643440565,D,1
Female,171.08243361144375,116.4131187839275,A,236.8370279193285,-3.087952757951812,20.474228529181467,-48.79141513609855,-35.70953668258846,79.15178047223965,79.85598053195004,E,0
Female,76.07533174226278,-52.49993860363379,B,80.85106356974825,-78.80479715120354,35.64938088200023,46.025635591776826,-26.841740108520597,-65.80577135085406,-11.940163584961658,E,0
Non-binary,63.683251259983344,-102.8091871755478,B,104.84953161440424,130.01194794549426,53.445288944747105,-87.97672156815351,98.29458630341745,240.87864528606372,190.15393993474478,A,0
Other,11.584462067060047,52.29906658653544,E,134.98686281902096,38.515071553875416,-72.16099570390708,-55.64631349086672,-28.97910692613453,-209.90643368554066,45.05611136396032,E,0
Male,21.032456329040645,93.1434977412106,D,95.77558723815699,-3.041520922485245,-50.113559443807354,24.519372505798724,50.600486842005644,-4.879550679206222,-205.3066666975037,B,0
Non-binary,138.87197859047555,-48.39560616963768,A,-5.140039613847013,-30.230955163599944,-67.742056924913,-163.61791080586408,73.5821536309541,-97.50268564415403,141.43380584820855,B,1
Female,64.79900255057514,79.4490191379279,C,74.24202538421342,-63.22791448272196,-23.468403092626648,-0.2391785081189385,-65.79061603733895,-37.52703903540196,-141.02069038912362,E,0
Male,50.5385083557706,-152.8281257631881,C,-78.95292405696794,64.86765665973735,53.96827999461507,28.223688934850777,-0.42669576213646315,54.54075722827655,-26.789567592447046,D,0
F,-136.9366434696462,91.01452222827268,C,-113.38294946583574,109.5100816810041,79.79536050796422,-15.04430218150807,-121.33353415061924,-67.78083461418125,46.142172618874625,B,0
F,207.70176727311153,-42.859349319957865,B,91.0613581249923,-140.09484778252124,193.68454989350317,-186.83800028180414,20.204777042669527,7.75141753014283,83.68815893372975,A,1
F,18.515306865475488,-72.69229865273155,E,-16.40105727153768,-63.10600304713996,145.23390180346135,-88.92036432315439,24.352693339245203,265.5561137188136,-154.62961533054684,A,1
Male,-44.41379123933326,214.44359215222474,E,-59.094444988277594,-25.30797111632567,-63.3070012244917,-40.05158838999049,23.404906201461852,59.43530918684381,-26.20539114363472,D,1
Non-binary,-6.362634578606811,106.15883018178313,D,-93.41295650689827,93.61537009110636,-12.903955224338532,80.20458705842572,277.5744863850346,-101.37226730728,-206.05847516378935,A,1
M,-121.51639027509191,-151.55332080986804,C,160.7414086352058,111.87870599819503,84.12043404015417,29.359034750153555,42.321763867563526,220.04888274608186,77.76229029367082,C,0
F,-34.002108294000124,-5.414922586305167,D,55.85102364313557,107.42174334898222,-55.50571215012027,-67.05018158834687,-99.96600501736258,92.38259451028924,95.22816100166813,E,0
Male,69.47734272872674,-35.474921437195036,C,-109.23375432301418,33.17981128139951,-177.87683265074782,-71.39999585385064,-40.60185678948893,-21.104677839799873,-161.6931659596341,C,0
Other,-236.51099762591878,-54.4551979642174,D,14.648874554993538,132.79568263162568,214.5537323338448,163.20976222712846,-12.526934457122014,48.72715574052112,-50.57460451859197,B,0
Female,57.40896788678297,38.6192472119747,A,-80.04946775139719,-57.84857089052291,205.4235709724565,23.846689804849976,68.58018767332781,53.14184908289498,-35.40785429871685,C,0
Non-binary,164.06660636605798,-75.51763834153343,D,66.43520669870384,-133.68974759000167,-107.8739680835187,122.70861758081641,-107.93376227773848,-46.501575974449686,-62.194828577510364,E,0
Other,-11.54725318930641,-43.58587343545051,C,61.72434136320204,-43.980783825580716,54.65025055559127,3.3564215021197588,77.99537937863082,-64.0599422723259,-83.79335317051417,E,1
Other,217.5777604915512,98.60687423792518,C,4.213686638133516,-32.126097552960175,-122.48937807797114,-57.94492619800297,79.33058319817552,-63.98194362854339,82.85304762527745,B,1
Male,-120.59797245340928,74.99794036356923,D,103.29458111275105,-154.3465099904003,139.8686607797752,40.116514700353314,70.22504219901428,148.0939766384542,-183.8074847367291,A,1
Female,-70.26509028527622,-46.309414349810616,B,-105.80227404540254,127.07325774114231,-116.4406051856423,-142.66477464646616,-143.75803830513684,26.872686511028704,-51.14034166328717,D,1
Male,28.346657173229573,101.69557896965702,B,60.82786716570945,-198.5017070276666,188.24434965354777,-46.678768535241666,33.59146403925797,28.500072129416438,36.46751677756937,A,1
Non-binary,-84.07784320949749,-75.6654963110077,E,-12.913999320146036,-25.307249659633236,178.79358402112578,-164.17255894269795,77.43947389498678,30.34985810801248,113.43144413294281,A,0
Other,-5.426811785794133,-60.53717176489918,A,138.97298417587126,84.13669567253571,-33.33666297183883,-63.624065341152814,9.851781737925927,87.77942292492709,-142.77300769423834,B,1
M,52.82359662923649,-55.077715704241925,D,-26.48435354631712,-25.803906490377628,6.643026705208607,-33.665197690534434,36.44650963705981,17.502173757772187,-14.431922566602722,C,1
Female,41.874417343349194,6.657562653632682,A,-38.10330244263637,-142.70296817213426,-121.04349768686254,11.660801966076015,-1.8091437612258825,-63.63131100141127,18.967810423929375,E,1
Non-binary,36.95217397825567,-35.27034475850561,C,9.872355298514202,174.25774790234786,89.81764177939617,21.775562696708608,-167.15364360377717,27.729898149014797,111.4878069582286,C,1
