Veteran,Disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,Physical,51-65,D,C,75.770845212564,-16.850395516124,43.328073364305844,0
Non-Veteran,Physical,51-65,B,C,-50.24527546514217,89.31549842867106,-1.6167884424350107,1
Veteran,Both,65+,B,C,-181.21904783047097,140.14217351088126,83.35209700788693,1
Veteran,No,36-50,D,D,141.92863809430324,-36.0144515188332,53.611514336576725,0
Veteran,No,18-25,B,B,136.97352872122852,-112.44257619451383,-34.75303157045158,1
Non-Veteran,Both,18-25,E,A,29.87013060413147,-22.264328411953365,99.23423735555839,0
No,Mental,65+,A,A,-113.34465747208169,122.06856305204536,-45.91888247708101,0
Non-Veteran,Mental,65+,B,D,24.485606945254787,21.03847928290837,12.933499463518707,0
Yes,Physical,36-50,D,E,47.11225636296961,-52.9599929144505,98.83691990056708,1
Yes,Physical,36-50,E,C,-7.383060653216121,-54.0287779578652,49.297098607272595,1
Yes,Mental,18-25,E,A,-30.12655852524547,-33.460092672947354,-96.90867275885175,1
No,Physical,65+,A,E,119.9571424933477,25.646313155259072,82.9175313975554,0
No,Yes,18-25,A,B,-97.42554756876714,44.40927615447657,-9.616333420565033,1
Yes,Yes,26-35,D,E,54.55918858705512,159.02133934836462,-63.344442024191615,0
Non-Veteran,No,18-25,E,B,76.82782527562999,220.98512853552364,87.59051718674165,1
Veteran,No,26-35,A,C,-31.801666935631083,1.644474079427841,-58.25946541189484,1
Veteran,No,36-50,C,B,136.10717701310188,94.70805971964869,5.729973515878546,0
Veteran,Both,18-25,A,A,-174.6717179362289,140.3736952774716,16.16156824459018,0
No,None,36-50,B,E,-47.282176166903525,57.270727329936236,6.56162980743767,0
Veteran,Mental,65+,A,A,-19.46157383076555,61.503843635177844,91.5567424949578,0
Veteran,Yes,51-65,A,D,19.078390929598157,-28.178357674176496,65.90771318511834,1
Non-Veteran,No,26-35,C,A,-105.82947425901617,91.24677001461193,23.042019866338975,1
Non-Veteran,Mental,65+,E,C,-42.58191926552192,84.45385973862894,-145.86179843004828,0
Veteran,None,26-35,B,C,191.17207970278722,-38.72563197858585,-111.26859875040248,0
Yes,None,51-65,E,A,-11.510466005696214,89.61783659459158,-74.56641637819172,1
Non-Veteran,Physical,36-50,E,D,-12.189771308047428,40.52638363418929,106.00543135385354,1
Yes,Mental,36-50,B,D,83.3886860857167,-127.79763652542565,-147.4773830333057,1
No,No,51-65,E,B,-206.81120358094455,69.0623705170837,4.984353009138269,1
No,Both,18-25,B,D,94.68774244987667,102.92740714858692,39.563563550820405,0
Veteran,None,65+,A,A,-37.89591637594446,151.52386562760321,113.83138574959453,1
No,None,26-35,D,C,124.59962838328956,69.86221848504229,-58.57503413344551,0
Non-Veteran,Yes,26-35,C,A,109.48778706808879,102.0816282355539,49.96522179729456,1
No,None,65+,E,D,-40.72911664049459,-189.54190882267034,-7.847057064917143,1
Veteran,No,36-50,B,C,183.556964638692,34.68209837889379,217.34159244461546,1
Non-Veteran,No,65+,D,B,112.53768324000603,25.71499920904482,-208.38370472811638,0
No,Physical,36-50,E,D,19.314270807507267,-16.166404531190764,163.93702956700997,0
Veteran,Both,36-50,B,A,-95.68736444588743,89.38373000120959,-172.76253643840013,0
No,Both,18-25,A,C,49.852657419408985,-5.725446694295864,60.605699458553744,1
Veteran,Both,36-50,C,E,14.120929022409651,24.936220883571227,-48.20407566038099,1
No,None,26-35,A,A,99.68159909379779,-8.428289959196398,-116.42705587005445,0
Non-Veteran,Physical,36-50,B,E,35.20587020712865,-94.60169927718556,44.187098849990456,0
Non-Veteran,Yes,36-50,B,C,-22.693393077302343,29.499018459815403,-187.32348411626512,1
No,No,65+,C,C,-65.75571721093596,-122.0363269939825,-147.38065202886284,0
No,Yes,26-35,A,A,44.55576842499696,58.865677756017696,63.24249849823269,1
Veteran,Yes,26-35,B,D,-0.718390473584191,-88.46119942712112,-295.44558710934245,0
No,Yes,26-35,A,B,12.323043555473019,-146.89701292104544,13.853691027708853,0
Non-Veteran,None,26-35,B,C,67.57818343855322,147.7938343870765,131.16515703416775,1
No,None,65+,B,B,-11.796803798366946,-20.717959341213092,22.144403475073723,1
No,Both,18-25,B,D,-13.02940950755669,13.340231056301313,85.68398050021085,1
No,Mental,36-50,A,C,117.02378620257772,32.49040579358293,15.976858516869427,1
Yes,Yes,36-50,A,B,-9.338951831464128,-205.2010538201849,-153.31758856758833,0
Yes,Yes,51-65,C,E,57.132356348299,-69.61503985276121,64.54516775287429,1
Veteran,No,51-65,A,A,-49.46722516838975,119.24413346013488,61.37291530948703,0
No,Physical,51-65,B,B,60.99614378051121,-3.265977263885014,67.38169703304706,0
Veteran,Both,26-35,B,B,-18.845664582996204,-27.297010979431914,-43.10250037450928,1
Veteran,None,65+,B,B,30.09654989157063,-83.262152744968,-80.54377386740312,0
Veteran,Yes,51-65,E,B,-54.98552425065305,-5.649785657409448,-12.68675351905463,0
Yes,Both,51-65,A,A,14.342856554005575,-83.75080944250726,-131.25380613295258,1
Non-Veteran,Yes,26-35,C,B,-170.32284709654843,-6.297673196547507,-25.424184346494442,0
Veteran,Physical,18-25,D,C,-43.29867644535306,-58.480398238332555,27.371426955544027,0
Yes,None,36-50,B,A,-93.69667349713077,57.15696905553881,117.53033551722163,1
No,Both,65+,D,E,110.54948712828751,-69.04424982354615,42.24831346945288,1
Yes,None,36-50,D,E,-6.320319020184768,-40.26774210590266,10.90946540645546,1
Veteran,No,51-65,B,D,-40.16958421974132,-49.01762542386182,-46.77944343198597,1
Non-Veteran,Physical,26-35,E,A,81.53776099290235,-153.76706927974365,-135.54402875112748,0
Non-Veteran,No,18-25,A,D,47.647774761107,183.23062161289084,-118.12415234780794,1
Veteran,Mental,26-35,B,E,92.95692940722559,28.28176992796503,29.791132471636807,1
Yes,Physical,36-50,D,E,211.92158608923276,-67.84515452300512,17.00315554587773,1
Veteran,Physical,18-25,A,D,99.47326157158439,-88.49354263403063,-85.70603042838313,1
Non-Veteran,Physical,26-35,D,E,156.3562957681639,27.84798944822155,-80.94195906111332,0
Non-Veteran,Mental,36-50,B,B,-28.54001960950283,-109.65089308305387,12.836482624514847,1
Yes,None,18-25,E,E,55.05155309281346,-15.11245401582497,-8.482888007613493,0
Veteran,No,36-50,E,B,-85.02637064611314,-74.8580308871633,17.820336185319324,0
Veteran,Both,18-25,B,E,-98.55699873018042,-14.946850581115315,136.69569931472486,0
No,Yes,51-65,C,D,14.02747165338218,76.92529285483542,-57.4396321966079,1
Non-Veteran,Both,36-50,E,C,-6.768497601579954,-97.21099544912639,69.06576591873991,0
Non-Veteran,Both,65+,D,C,-235.54414922272798,82.3154082642736,20.66373483883207,1
Non-Veteran,None,36-50,E,B,-63.67420195095201,267.55680310893155,-20.16334341060249,1
No,Both,18-25,A,E,-136.78886976828824,132.55577741216044,-105.32421453986198,1
Yes,Physical,51-65,C,A,1.9025003268708955,-36.902263438201885,-98.61512685267783,1
Veteran,Both,65+,B,D,-117.48883251849537,72.09343236127637,-150.17288751183324,1
Non-Veteran,Mental,51-65,A,B,-52.5499506657921,40.42810229382706,6.184607393475071,0
No,None,51-65,D,C,-109.72752693118646,-49.35280315145281,161.06701411068263,0
Veteran,Both,65+,B,B,136.06969423812555,8.683178647033193,39.669921930870586,0
Non-Veteran,Physical,65+,E,C,-49.17939848726938,-31.30084722115442,-11.527161887662558,0
Veteran,Physical,18-25,A,A,-84.66551856614495,12.73882649026562,61.21906683981039,0
No,Physical,26-35,B,B,86.80778982047627,-25.26670074368993,-0.5670564926483465,0
Non-Veteran,Mental,51-65,C,D,-35.15082518161011,90.31104480645277,41.15894254507925,0
Veteran,None,18-25,A,E,69.6622340649544,-119.98331268748315,-149.35289766407712,0
No,Yes,36-50,B,B,104.80837388161682,-41.46731494360287,-29.33688343118045,1
Non-Veteran,No,26-35,C,C,3.7043026812631474,-40.024831360080476,10.943060365318281,0
Yes,No,18-25,C,E,-80.47311333177883,76.27259935508233,-144.4990680766094,1
Veteran,Yes,36-50,D,D,-188.28320740945466,-161.5083667961013,-138.34305901378988,1
No,Mental,51-65,D,C,23.761484141642406,146.1158918519231,-149.58242033904259,1
Veteran,Physical,26-35,C,D,-73.84438931446566,46.832910350991064,29.415004083366636,1
No,None,26-35,B,A,96.81168531565086,-85.43714095402399,-241.1521138708856,0
Non-Veteran,None,65+,D,D,62.43193611857338,-50.04756000232295,7.147956958024411,1
No,Both,36-50,C,E,58.252295638095084,-12.388129946902882,-101.66149708953228,0
Veteran,Mental,65+,A,A,32.605045838728046,83.3845060542917,-132.0829728764331,1
No,Mental,18-25,D,C,40.62762665969609,-1.5246685045369976,-29.195177808685813,1
Veteran,Mental,65+,E,A,-58.897353539918626,-201.1940629645982,161.70208130461222,0
Veteran,Mental,18-25,C,B,10.975465364699469,41.90811328101244,105.25381458990839,1
Veteran,No,26-35,C,B,-9.57636427540053,-235.81504809193885,-156.74619552829657,0
Yes,Yes,51-65,C,E,-120.9324381099839,-6.488369887244212,156.36870098880817,0
No,No,36-50,C,A,-15.031710156071032,16.267035774463487,105.17954172597061,1
Veteran,None,65+,A,C,-68.64925873983344,-0.6488288256443825,45.588190575000134,1
No,No,51-65,E,B,-48.71977998284904,-86.90231146972776,-114.42725125984987,0
No,Physical,51-65,D,C,276.35752751965964,-99.55404956600424,-70.61256924874726,0
Non-Veteran,None,18-25,E,D,77.68731142625866,65.5441511519667,-99.74945514976844,0
Yes,Physical,65+,C,A,58.506663409056,99.57647061769494,-74.70975712952924,1
Non-Veteran,Yes,51-65,A,C,-8.222444324519307,-119.29223438986023,-219.99428069388145,1
Non-Veteran,Yes,36-50,A,E,43.164802360483456,224.6912045344729,-52.836716760818945,1
Yes,Yes,65+,B,B,56.164936988797024,-94.28348911354789,-17.44277290590408,1
Veteran,No,65+,B,A,177.76883064546976,191.32521801143523,103.85640738278386,0
No,Mental,65+,D,D,228.12867887682327,-58.992702596320214,-4.888865850344113,1
Yes,Both,51-65,B,B,-4.260199313993167,37.34506987191356,56.4863617774669,1
No,No,18-25,D,B,-73.26719228042712,-102.30658744652104,58.96080435787775,0
Yes,None,18-25,D,A,-137.89468128446993,-87.52488294740213,73.75022409452039,1
Veteran,Both,36-50,D,A,26.369618089542275,-0.5005885010704925,-87.69853739668322,0
Yes,Physical,65+,A,C,161.32950052847025,10.411091127011895,73.12149070439305,0
No,None,36-50,D,A,-19.161323241094948,119.67421932455558,-54.58973940454555,1
No,No,26-35,B,E,-203.42945751227083,-126.66362106240767,-11.74545377622742,0
Yes,Mental,65+,E,D,-3.8746526048675545,-60.166045535763566,-8.23261025000583,1
No,Mental,26-35,C,A,70.45676354602135,-50.22443581322783,42.329691613159696,1
Yes,Mental,65+,B,E,-126.22835581609016,-18.02246908017575,-37.87992039062358,1
Non-Veteran,Yes,36-50,B,E,-3.9289289298682224,-99.42918987396261,-45.5085757860157,0
Veteran,Physical,51-65,E,C,135.20206398347617,2.455707919305684,-30.706576183224715,0
Veteran,Mental,51-65,D,E,-31.846587315875478,-92.52625583323056,-37.05321109220455,1
Yes,Yes,51-65,E,D,83.10441752379151,-42.12518175244694,110.8252159148852,0
No,Physical,36-50,E,C,-30.577771064037446,168.57352293416278,-185.4171022026115,1
Non-Veteran,Physical,26-35,C,D,-155.93905399360978,18.270370665936777,-153.19263975624673,0
Veteran,None,26-35,B,A,-61.10136622695141,-17.52395500247218,41.474872310948854,0
No,No,65+,B,C,110.49929499501931,-86.41252679174684,138.70436687624218,1
Veteran,Mental,51-65,A,E,54.0571503508845,-28.10103456432881,34.627066426733855,1
No,None,26-35,D,E,103.52895832300857,38.81588606989402,82.41829980032223,1
Non-Veteran,Mental,18-25,E,E,-62.98844159142174,48.60884789406439,74.87032888557238,0
Non-Veteran,Yes,18-25,A,D,49.23445031353865,132.65358036472074,207.6133090412772,1
Yes,Yes,26-35,B,A,21.064289179900893,104.92044591994853,-115.34520032802509,1
Non-Veteran,Mental,65+,D,E,-84.07097123507484,-79.75218831183206,29.70210137403338,1
Yes,Physical,36-50,E,A,45.51381128003193,-3.8873880560491307,49.18534185812537,1
No,Yes,36-50,E,B,78.4060904373919,-83.50998545132235,83.8694874634156,1
Yes,Both,65+,B,D,-77.8615737118186,26.896667899394757,34.66517764795046,1
Non-Veteran,Mental,18-25,A,A,-40.58768201225021,-31.129606693342136,8.75000889406634,0
Non-Veteran,Both,26-35,B,B,-240.3141442659677,113.43622029668022,-184.8591344562477,0
Veteran,None,65+,A,C,107.8684166445475,50.10712608422766,-49.36124236618651,1
Non-Veteran,No,36-50,C,B,-96.04070385856566,-51.153190839661356,116.66280837748289,0
Yes,No,26-35,B,E,-201.53799810703265,71.57602003541277,63.54215380227387,1
Non-Veteran,No,51-65,E,A,-93.8253316249259,-81.81674685181282,82.7129932386605,0
No,No,26-35,C,B,175.96687777078245,208.56993952315585,194.9282146182633,1
Non-Veteran,No,36-50,A,E,48.82795776023469,-7.188949762687559,-64.08471883702562,0
No,Yes,51-65,C,B,-164.08718682861848,-118.14634649073643,-94.6795975629728,1
Yes,Mental,51-65,D,B,53.923850615341564,39.25031928804088,-139.96943707132291,0
No,No,51-65,D,E,-164.02330773455185,-71.73122827770483,70.32649797645924,1
Veteran,No,51-65,D,C,170.434267138696,17.67828911892749,-66.20803620310697,1
Veteran,Physical,51-65,E,E,-65.92550185715703,-14.687543000526205,-86.37909065675824,1
Non-Veteran,Yes,36-50,E,E,-152.6861855653587,-151.55893611198886,-111.08416947519166,1
Veteran,No,65+,C,D,75.9801140840488,-47.45424700192159,176.01463362121768,1
Veteran,No,26-35,E,A,-94.34499697216643,-354.6476001067141,-135.57072363013748,0
Yes,Both,18-25,A,A,-67.93487630113852,-38.11275646859226,-22.27044997912903,1
No,No,36-50,E,D,-171.7403583192559,144.62868747589263,-16.86729576838443,0
No,None,18-25,E,A,-14.372574393657105,59.59013811806601,59.56989711873803,0
No,Mental,26-35,B,E,27.162381057722552,-32.76972953346607,-105.4697592530095,0
Yes,None,18-25,D,D,43.3588428055901,-28.28030057460973,78.54156984265902,1
No,Yes,26-35,E,A,76.84232970695761,-257.94857657436813,-98.9108488381132,1
Non-Veteran,Mental,18-25,E,A,174.4075661249749,-18.669569537495008,41.87079306340937,1
Non-Veteran,Physical,36-50,A,D,177.50826390958693,-40.72971174414996,145.55814228605752,0
Yes,No,18-25,E,C,38.77012824345181,-60.07518411595537,-58.906630203484966,1
No,Yes,18-25,D,E,8.117781568805718,-125.56627882139499,-151.91161221004202,0
No,No,36-50,D,E,80.77202621055189,-111.36926128089573,177.59598289087177,0
Veteran,Physical,26-35,C,D,11.216328712962278,108.49467548702505,-168.61338080788437,0
Veteran,Physical,18-25,D,C,-129.0241943788678,183.00469187442877,-170.59183057818097,0
No,Yes,26-35,D,D,1.320350816257682,48.59198019355651,-150.99432049029286,0
Non-Veteran,Physical,36-50,A,E,79.78785802099418,113.53323170391769,-126.37830785111828,0
Non-Veteran,Both,36-50,D,D,13.0068731972345,80.04229051987528,10.614630887408707,0
Yes,Yes,65+,E,E,-78.08517642051856,65.32871877251668,31.83446355610826,0
Veteran,None,51-65,B,A,-79.85621135896378,-85.51318075081257,196.66095110915137,1
No,None,18-25,E,A,-18.34390129676579,-135.80868820936905,61.446254644188116,1
No,No,26-35,D,C,65.23137209006173,16.278797611748207,68.60591346760523,0
No,No,65+,A,C,-133.38715800387703,112.09121803807649,-52.54887488802291,0
Veteran,No,65+,C,D,-52.750501944335696,-99.3670781212443,7.4087741701488685,0
No,Both,26-35,C,A,72.91648628755219,119.35190511263562,18.76252271542307,0
Veteran,None,65+,B,C,-116.26594958826408,-104.10651272145259,3.606905441262228,1
Veteran,Physical,65+,C,E,-48.31753477134363,-82.870165624678,10.069483274670702,1
Veteran,None,18-25,C,E,49.242604304514,-0.19340538286624817,-59.309215758613774,1
No,None,51-65,A,C,-44.47931404629484,-105.71017401951437,-14.621008802715243,1
Non-Veteran,No,36-50,E,C,32.28926716249676,51.10181709327812,61.69231962570765,0
No,Mental,36-50,D,C,37.44417047551492,239.9946788455407,62.11740513989314,0
Non-Veteran,None,36-50,D,E,-160.16100738303018,52.20300928088151,-118.81034358978604,0
Non-Veteran,None,51-65,B,D,-264.1871903655681,1.5216900789451058,-148.5793867979039,1
Yes,No,18-25,E,C,-214.83534426917254,-79.54650744667151,-49.58505438927329,1
Non-Veteran,Physical,36-50,E,D,-35.89130208496433,-90.46108267666582,-25.654604009941956,1
Yes,Both,36-50,E,C,15.072967806352915,-32.23752460917419,224.04013872753032,1
Non-Veteran,Mental,36-50,A,C,76.84653960484489,80.45247151336852,-126.46922103358958,1
Yes,Physical,65+,A,A,-59.978434698782515,4.8079317845807354,-11.450634402603935,0
No,Yes,51-65,D,E,-24.10437925422132,75.69761099084775,75.6041903457684,0
No,No,65+,E,C,105.6487312267308,6.792630316799242,131.65751497796447,1
Non-Veteran,None,65+,D,A,215.53588209401315,-13.622121653737333,-13.503199391568158,1
Yes,Mental,51-65,E,C,-227.28229421797658,132.01489568843735,-12.081060340563678,0
Yes,No,18-25,D,C,-7.937144795629433,-122.66738488785222,80.28475744488308,0
Yes,Yes,51-65,B,E,-91.74378248198701,-28.00992697609688,136.31536990550407,0
Yes,Both,65+,C,D,-29.696320455144498,200.99670331299785,-18.411700018389823,0
Veteran,Yes,26-35,E,E,9.253304809398541,56.293819515891755,-74.33591577757575,1
Yes,None,18-25,B,B,-34.877558986536236,-26.61766857241342,-0.6370398624443079,1
Veteran,Physical,36-50,B,D,-39.564176756708186,3.5912837347085467,69.96473078938358,1
No,No,65+,A,B,-30.90375702595231,-39.32556361423444,149.66427906982227,1
Non-Veteran,Yes,65+,D,A,-12.77888738174911,-40.846752123594136,-89.13025564692647,1
Veteran,Physical,36-50,D,E,43.781800471640544,-134.60969617070387,45.890603150918714,1
Non-Veteran,Yes,18-25,A,E,-24.964310780437692,5.0030930239673514,110.25986901880643,0
Veteran,Yes,65+,B,D,69.02950768647662,291.0681130550054,97.4343301436013,0
Veteran,Yes,26-35,A,A,-31.65272749050948,-212.1483295892646,-45.50788211618284,0
Yes,Physical,51-65,E,A,-29.714481135164057,13.184253061155172,210.89146651416067,1
Non-Veteran,Both,26-35,B,B,-96.96371016106484,31.033544486171373,-95.24164669941419,0
Yes,Both,65+,C,B,-46.78061443515967,-170.72370144202998,101.20619815881327,1
Non-Veteran,Yes,51-65,A,A,54.561996841998095,19.482922061224176,-136.01548674873803,0
Non-Veteran,Physical,51-65,B,B,-182.6576798189694,-50.584378736157475,-100.63481128521077,0
Yes,None,26-35,E,D,-23.059942362455033,-21.48359763534885,4.140779975851416,1
Yes,None,36-50,B,A,-141.60535412682128,54.40831313980451,-106.60552410207349,1
No,Both,18-25,A,B,-24.52690300425636,41.804507508464454,-201.7345398619378,1
Veteran,Mental,26-35,C,D,-40.60944363614692,-7.330112193648048,59.16774531810523,1
Yes,None,36-50,C,A,-1.2512204968435965,-122.48065647220565,-22.519880791600663,0
Veteran,Mental,65+,D,E,-35.50910013147232,112.88266431517036,85.25099836978465,1
No,No,65+,C,C,-44.733541099093586,-143.74385852568616,9.929294273692516,0
Yes,Physical,51-65,B,A,167.60509502943174,-79.54759019337605,-25.670254751184313,0
Non-Veteran,Yes,26-35,B,B,-157.9069918258025,138.72834110007597,6.879190791048638,1
Yes,No,65+,E,A,-25.787481598550926,-79.78628340758137,39.52910364164936,0
Non-Veteran,Physical,51-65,B,D,-75.88035595291844,-57.27536648695726,-0.6948435199948485,1
No,No,18-25,A,E,-136.19206646015857,102.45730595812572,-206.72749381261656,1
Non-Veteran,Both,26-35,D,A,-157.8704542564408,-181.35847896346783,-18.339687366773667,0
Non-Veteran,Yes,51-65,A,C,-30.47121693610153,-116.15707670794522,271.9634364469205,1
Non-Veteran,No,65+,E,A,31.192817292709606,-122.61854210917049,67.32186794172816,1
Yes,None,36-50,E,A,137.31140901653717,51.74783684315535,-86.1218769411538,0
No,Physical,18-25,D,E,-72.50797231650377,14.018388884140478,84.35626679773884,1
Yes,Yes,51-65,C,A,67.4141978995138,122.70062813313618,52.66077034707885,0
Non-Veteran,Both,26-35,C,E,-18.763262226322293,-93.18822156929687,-51.617080125624206,0
No,Both,26-35,D,B,36.0840600756032,-31.219717413963195,-149.94117665903065,1
Veteran,Yes,51-65,D,B,-74.015046904846,-126.37584630147225,0.6772488664730817,0
Veteran,None,18-25,B,E,172.04948947791513,53.65444845987734,-40.85239557843147,0
Non-Veteran,None,51-65,A,C,170.50061196449016,58.095248416204704,45.58818579242448,1
